|6.6.6
Archiving\03_Data\eqfrac/QFM_m2.75/TIS/TIS_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        O(HP)          an             San(TH)        ilm            q             
  1217.47        2500.00                 NaN            NaN   8.24450        3.37503                 NaN            NaN            NaN   8.30565        46.4208       0.639158        33.0149     
  1216.31        2500.00                 NaN            NaN   8.24283        3.37990                 NaN            NaN            NaN   8.30928        46.4134       0.638338        33.0163     
  1215.15        2500.00                 NaN            NaN   8.25379        3.37469                 NaN            NaN            NaN   8.30161        46.4143       0.637057        33.0185     
  1214.00        2500.00                 NaN            NaN   2.15148        9.40537                 NaN            NaN            NaN   8.28168        46.5022       0.649767        33.0095     
  1212.84        2500.00                 NaN            NaN   2.15894        9.39877                 NaN            NaN            NaN   8.28329        46.4994       0.649284        33.0103     
  1211.68        2500.00                 NaN            NaN   8.33654        3.29441                 NaN            NaN            NaN   8.31799        46.3934       0.636190        33.0214     
  1210.53        2500.00                 NaN            NaN   7.64823        3.95801                 NaN            NaN            NaN   8.34839        46.4076       0.625793        33.0120     
  1209.37        2500.00                 NaN            NaN   8.55730        3.09678                 NaN            NaN            NaN   8.34005        46.3426       0.630097        33.0331     
  1208.21        2500.00                 NaN            NaN   8.16907        3.46702                 NaN            NaN            NaN   8.32509        46.3795       0.634734        33.0246     
  1207.06        2500.00                 NaN            NaN   8.23495        3.40865                 NaN            NaN            NaN   8.32852        46.3674       0.633224        33.0273     
  1205.90        2500.00                 NaN            NaN   7.57389        4.04595                 NaN            NaN            NaN   8.35519        46.3829       0.623236        33.0188     
  1204.74        2500.00                 NaN            NaN   7.48286        4.12992       0.171225E-005            NaN            NaN   8.35684        46.3888       0.624374        33.0172     
  1203.59        2500.00                 NaN            NaN   7.76717        3.84533                 NaN            NaN            NaN   8.36468        46.3814       0.623865        33.0176     
  1202.43        2500.00                 NaN            NaN   7.54100        4.07436                 NaN            NaN            NaN   8.36351        46.3783       0.623573        33.0192     
  1201.27        2500.00                 NaN            NaN   7.55303        4.06950                 NaN            NaN            NaN   8.35379        46.3788       0.622222        33.0227     
  1200.12        2500.00                 NaN            NaN   7.54373        4.08006                 NaN            NaN            NaN   8.35748        46.3735       0.621738        33.0235     
  1198.96        2500.00                 NaN            NaN   7.82317        3.79511                 NaN            NaN            NaN   8.37448        46.3633       0.622307        33.0217     
  1197.80        2500.00                 NaN            NaN   7.65646        3.96427                 NaN            NaN            NaN   8.37617        46.3583       0.621859        33.0229     
  1196.65        2500.00                 NaN            NaN   7.90347        3.71340                 NaN            NaN            NaN   8.38371        46.3556       0.621863        33.0220     
  1195.49        2500.00                 NaN            NaN   8.66040        3.01472                 NaN            NaN            NaN   8.36384        46.2992       0.620877        33.0410     
  1194.33        2500.00                 NaN            NaN   8.55888        3.10034                 NaN            NaN            NaN   8.34374        46.3297       0.627436        33.0399     
  1193.18        2500.00                 NaN            NaN   7.96488        3.65566                 NaN            NaN            NaN   8.39767        46.3367       0.620587        33.0245     
  1192.02        2500.00                 NaN            NaN   8.45703        3.21164                 NaN            NaN            NaN   8.35773        46.3068       0.624440        33.0424     
  1190.86        2500.00                 NaN            NaN   7.98242        3.64425                 NaN            NaN            NaN   8.39568        46.3307       0.619151        33.0278     
  1189.71        2500.00                 NaN            NaN   7.99856        3.62885                 NaN            NaN            NaN   8.40366        46.3218       0.618745        33.0284     
  1188.55        2500.00                 NaN            NaN   8.51414        3.15781                 NaN            NaN            NaN   8.35153        46.3055       0.623310        33.0477     
  1187.39        2500.00                 NaN            NaN   8.03203        3.59817                 NaN            NaN            NaN   8.40480        46.3157       0.618494        33.0308     
  1186.24        2500.00                 NaN            NaN   8.56328        3.11815                 NaN            NaN            NaN   8.36757        46.2808       0.621046        33.0491     
  1185.08        2500.00                 NaN            NaN   8.07875        3.55263                 NaN            NaN            NaN   8.41376        46.3052       0.617698        33.0319     
  1183.92        2500.00                 NaN            NaN   8.77062        2.93433                 NaN            NaN            NaN   8.38145        46.2417       0.615468        33.0564     
  1182.77        2500.00                 NaN            NaN   7.86430        3.77227       0.154217E-005            NaN            NaN   8.41601        46.2964       0.616278        33.0348     
  1181.61        2500.00                 NaN            NaN   8.61612        3.07415                 NaN            NaN            NaN   8.37518        46.2620       0.618574        33.0540     
  1180.45        2500.00                 NaN            NaN   8.57455        3.12409                 NaN            NaN            NaN   8.38289        46.2433       0.617585        33.0576     
  1179.29        2500.00                 NaN            NaN   8.76712        2.92935       0.183311E-005            NaN            NaN   8.36847        46.2559       0.619043        33.0601     
  1178.14        2500.00                 NaN            NaN   8.67172        3.02459                 NaN            NaN            NaN   8.38206        46.2471       0.616720        33.0578     
  1176.98        2500.00                 NaN            NaN   8.35810        3.33585                 NaN            NaN            NaN   8.37311        46.2503       0.620034        33.0626     
  1175.82        2500.00                 NaN            NaN   8.64630        3.05453                 NaN            NaN            NaN   8.38332        46.2395       0.615998        33.0604     
  1174.67        2500.00                 NaN            NaN   8.68939        3.01431       0.178462E-005            NaN            NaN   8.38723        46.2323       0.614941        33.0618     
  1173.51        2500.00                 NaN            NaN   8.77870        2.92962                 NaN            NaN            NaN   8.38732        46.2242       0.614744        33.0654     
  1172.35        2500.00                 NaN            NaN   8.71912        2.98773                 NaN            NaN            NaN   8.38951        46.2254       0.614164        33.0641     
  1171.20        2500.00                 NaN            NaN   5.76104                 NaN            NaN            NaN   3.30228        7.96404        47.7684       0.843770        34.3605     
  1170.04        2500.00                 NaN            NaN   8.70123        3.00658                 NaN            NaN            NaN   8.38813        46.2232       0.614189        33.0666     
  1168.88        2500.00                 NaN            NaN   8.71555        2.99460                 NaN            NaN            NaN   8.39010        46.2184       0.613545        33.0678     
  1167.73        2500.00                 NaN            NaN   8.53777        3.17488                 NaN            NaN            NaN   8.40041        46.2060       0.612329        33.0686     
  1166.57        2500.00                 NaN            NaN   8.72325        2.99137                 NaN            NaN            NaN   8.39546        46.2075       0.612242        33.0701     
  1165.41        2500.00                 NaN            NaN   8.73324        2.98352                 NaN            NaN            NaN   8.39750        46.2028       0.611665        33.0713     
  1164.26        2500.00                 NaN            NaN   8.54553        3.16963                 NaN            NaN            NaN   8.40157        46.1992       0.611843        33.0722     
  1163.10        2500.00                 NaN            NaN   8.75578        2.96549       0.178123E-005            NaN            NaN   8.40184        46.1924       0.610466        33.0740     
  1161.94        2500.00                 NaN            NaN   9.17353        2.51097                 NaN            NaN            NaN   8.47364        46.1696       0.613949        33.0583     
  1160.79        2500.00                 NaN            NaN   9.42096        2.27534                 NaN            NaN            NaN   8.46664        46.1537       0.617387        33.0659     
  1159.63        2500.00                 NaN            NaN   1.46461        10.1884       0.102646E-005            NaN            NaN   8.44283        46.2231       0.623898        33.0571     
  1158.47        2500.00                 NaN            NaN   9.43829        2.26071                 NaN            NaN            NaN   8.47031        46.1483       0.615538        33.0668     
  1157.32        2500.00                 NaN            NaN   9.41984        2.28299                 NaN            NaN            NaN   8.47476        46.1404       0.614098        33.0680     
  1156.16        2500.00                 NaN            NaN   9.35623        2.36335                 NaN            NaN            NaN   8.48612        46.1033       0.611971        33.0790     
  1155.00        2500.00                 NaN            NaN   9.38978        2.31282                 NaN            NaN            NaN   8.48037        46.1369       0.612130        33.0680     
  1153.85        2500.00                 NaN            NaN   9.41728        2.29006                 NaN            NaN            NaN   8.48739        46.1256       0.610265        33.0694     
  1152.69        2500.00                 NaN            NaN   9.41439        2.29946                 NaN            NaN            NaN   8.49390        46.1113       0.608571        33.0724     
  1151.53        2500.00                 NaN            NaN   9.32234        2.38387                 NaN            NaN            NaN   8.48979        46.1219       0.610458        33.0717     
  1150.38        2500.00                 NaN            NaN   9.51201        2.20794                 NaN            NaN            NaN   8.48609        46.1084       0.609606        33.0759     
  1149.22        2500.00                 NaN            NaN   9.42247        2.30431                 NaN            NaN            NaN   8.48995        46.0936       0.609259        33.0804     
  1148.06        2500.00                 NaN            NaN   9.43384        2.28704                 NaN            NaN            NaN   8.49739        46.0964       0.607352        33.0780     
  1146.91        2500.00                 NaN            NaN   9.44638        2.27762                 NaN            NaN            NaN   8.50077        46.0893       0.606384        33.0796     
  1145.75        2500.00                 NaN            NaN   9.36240        2.36586                 NaN            NaN            NaN   8.50074        46.0801       0.607250        33.0836     
  1144.59        2500.00                 NaN            NaN   9.49611        2.23546                 NaN            NaN            NaN   8.50527        46.0752       0.604521        33.0834     
  1143.44        2500.00                 NaN            NaN   9.04538        2.68579                 NaN            NaN            NaN   8.49248        46.0799       0.609941        33.0865     
  1142.28        2500.00                 NaN            NaN   9.37295        2.36724                 NaN            NaN            NaN   8.51899        46.0550       0.600959        33.0848     
  1141.12        2500.00                 NaN            NaN   9.58377        2.17396                 NaN            NaN            NaN   8.51171        46.0354       0.601985        33.0931     
  1139.97        2500.00                 NaN            NaN   9.41524        2.33058                 NaN            NaN            NaN   8.51209        46.0471       0.603001        33.0920     
  1138.81        2500.00                 NaN            NaN   9.45339        2.29694                 NaN            NaN            NaN   8.51834        46.0387       0.600394        33.0922     
  1137.65        2500.00                 NaN            NaN   9.32389        2.42697                 NaN            NaN            NaN   8.52492        46.0308       0.599778        33.0936     
  1136.50        2500.00                 NaN            NaN   8.65093        3.04216                 NaN            NaN            NaN   8.55093        46.0889       0.595976        33.0711     
  1135.34        2500.00                 NaN            NaN   9.46936        2.29435                 NaN            NaN            NaN   8.52541        46.0127       0.599345        33.0989     
  1134.18        2500.00                 NaN            NaN   8.67770        3.02252                 NaN            NaN            NaN   8.55749        46.0727       0.594942        33.0746     
  1133.03        2500.00                 NaN            NaN   9.39129        2.37573                 NaN            NaN            NaN   8.52662        46.0099       0.595761        33.1007     
  1131.87        2500.00                 NaN            NaN   1.73463        9.95821                 NaN            NaN            NaN   8.49018        46.1195       0.610427        33.0870     
  1130.71        2500.00                 NaN            NaN   9.26252        2.49471                 NaN            NaN            NaN   8.52625        46.0199       0.599002        33.0976     
  1129.56        2500.00                 NaN            NaN   1.70767        9.99405                 NaN            NaN            NaN   8.48314        46.1153       0.610168        33.0897     
  1128.40        2500.00                 NaN            NaN   1.68036        10.0216                 NaN            NaN            NaN   8.49125        46.1098       0.608213        33.0888     
  1127.24        2500.00                 NaN            NaN   9.62242        2.14507                 NaN            NaN            NaN   8.53285        46.0025       0.595279        33.1019     
  1126.08        2500.00                 NaN            NaN   9.48407        2.29160                 NaN            NaN            NaN   8.53185        45.9905       0.595438        33.1066     
  1124.93        2500.00                 NaN            NaN   9.49758        2.27714                 NaN            NaN            NaN   8.54177        45.9844       0.593947        33.1051     
  1123.77        2500.00                 NaN            NaN   9.36868        2.41524                 NaN            NaN            NaN   8.54345        45.9696       0.592725        33.1103     
  1122.61        2500.00                 NaN            NaN   9.35577        2.43203                 NaN            NaN            NaN   8.54666        45.9622       0.591718        33.1116     
  1121.46        2500.00                 NaN            NaN   9.28456        2.51524                 NaN            NaN            NaN   8.55557        45.9434       0.588359        33.1129     
  1120.30        2500.00                 NaN            NaN   9.24022        2.53938                 NaN            NaN            NaN   8.54271        45.9753       0.593157        33.1093     
  1119.14        2500.00                 NaN            NaN   9.25691        2.52154                 NaN            NaN            NaN   8.53778        45.9801       0.593623        33.1100     
  1117.99        2500.00                 NaN            NaN   9.23875        2.54156                 NaN            NaN            NaN   8.53906        45.9759       0.593366        33.1113     
  1116.83        2500.00                 NaN            NaN   9.21361        2.57145                 NaN            NaN            NaN   8.54835        45.9610       0.591970        33.1136     
  1115.67        2500.00                 NaN            NaN   9.60575        2.18714                 NaN            NaN            NaN   8.55199        45.9496       0.588934        33.1166     
  1114.52        2500.00                 NaN            NaN   9.62452        2.17038                 NaN            NaN            NaN   8.55330        45.9458       0.588352        33.1176     
  1113.36        2500.00                 NaN            NaN   9.50444        2.29525                 NaN            NaN            NaN   8.55458        45.9385       0.588309        33.1189     
  1112.20        2500.00                 NaN            NaN   9.49073        2.30837       0.122810E-005            NaN            NaN   8.55901        45.9346       0.587313        33.1200     
  1111.05        2500.00                 NaN            NaN   9.54516        2.26138                 NaN            NaN            NaN   8.56664        45.9200       0.584855        33.1219     
  1109.89        2500.00                 NaN            NaN   9.48535        2.32100       0.120417E-005            NaN            NaN   8.56683        45.9178       0.585291        33.1237     
  1108.73        2500.00                 NaN            NaN   9.46152        2.35159                 NaN            NaN            NaN   8.56860        45.9106       0.584119        33.1236     
  1107.58        2500.00                 NaN            NaN   9.50497        2.30255       0.119350E-005            NaN            NaN   8.56608        45.9171       0.584841        33.1245     
  1106.42        2500.00                 NaN            NaN   9.46824        2.35043       0.122213E-005            NaN            NaN   8.57310        45.8990       0.582688        33.1265     
  1105.26        2500.00                 NaN            NaN   9.39913        2.42530                 NaN            NaN            NaN   8.58386        45.8859       0.579299        33.1265     
  1104.11        2500.00                 NaN            NaN   9.51569        2.30873                 NaN            NaN            NaN   8.57744        45.8879       0.581118        33.1291     
  1102.95        2500.00                 NaN            NaN   9.46034        2.36412                 NaN            NaN            NaN   8.57906        45.8855       0.580949        33.1300     
  1101.79        2500.00                 NaN            NaN   2.42137        9.26462                 NaN            NaN            NaN   8.49817        46.0962       0.607339        33.1123     
  1100.64        2500.00                 NaN            NaN   2.42843        9.26090                 NaN            NaN            NaN   8.50014        46.0897       0.606785        33.1140     
  1099.48        2500.00                 NaN            NaN   8.78610        2.99793       0.108424E-004            NaN            NaN   8.58722        45.9071       0.588731        33.1329     
  1098.32        2500.00                 NaN            NaN   2.44319        9.25172                 NaN            NaN            NaN   8.50333        46.0789       0.605857        33.1170     
  1097.17        2500.00                 NaN            NaN   2.44982        9.24734                 NaN            NaN            NaN   8.50458        46.0747       0.605465        33.1181     
  1096.01        2500.00                 NaN            NaN   7.72636        4.09251                 NaN            NaN            NaN   8.58400        45.8497       0.584159        33.1633     
  1094.85        2500.00                 NaN            NaN   8.52142        3.22621       0.128205E-005            NaN            NaN   8.62811        45.9313       0.580496        33.1125     
  1093.70        2500.00                 NaN            NaN   8.55193        3.19779       0.364413E-005            NaN            NaN   8.63161        45.9254       0.579783        33.1135     
  1092.54        2500.00                 NaN            NaN   8.53859        3.21284       0.341261E-005            NaN            NaN   8.63381        45.9207       0.579374        33.1147     
  1091.38        2500.00                 NaN            NaN   8.54769        3.20612       0.317404E-005            NaN            NaN   8.63691        45.9146       0.578778        33.1159     
  1090.23        2500.00                 NaN            NaN   8.52827        3.22295       0.216922E-004            NaN            NaN   8.63758        45.9150       0.579679        33.1165     
  1089.07        2500.00                 NaN            NaN   8.55348        3.20332       0.331306E-005            NaN            NaN   8.64136        45.9062       0.577929        33.1178     
  1087.91        2500.00                 NaN            NaN   8.55603        3.20225                 NaN            NaN            NaN   8.64362        45.9018       0.577494        33.1188     
  1086.76        2500.00                 NaN            NaN   8.55192        3.20962                 NaN            NaN            NaN   8.64773        45.8934       0.576647        33.1207     
  1085.60        2500.00                 NaN            NaN   2.48772        9.17656                 NaN            NaN            NaN   8.58664        46.0654       0.591952        33.0918     
  1084.44        2500.00                 NaN            NaN   2.48905        9.19739                 NaN            NaN            NaN   8.59881        46.0406       0.583787        33.0903     
  1083.29        2500.00                 NaN            NaN   8.52409        3.24124       0.320057E-005            NaN            NaN   8.65204        45.8825       0.576171        33.1239     
  1082.13        2500.00                 NaN            NaN   8.54947        3.21879                 NaN            NaN            NaN   8.65578        45.8754       0.575300        33.1252     
  1080.97        2500.00                 NaN            NaN   9.07159        2.79950       0.130572E-005            NaN            NaN   8.63407        45.7666       0.569281        33.1590     
  1079.82        2500.00                 NaN            NaN   8.96145        2.90800       0.108638E-004            NaN            NaN   8.62652        45.7675       0.573566        33.1630     
  1078.66        2500.00                 NaN            NaN   8.75070        3.03579                 NaN            NaN            NaN   8.65253        45.8540       0.573591        33.1334     
  1077.50        2500.00                 NaN            NaN  0.858494E-002   9.70266        2.06786                 NaN            NaN   8.56302        45.9341       0.585602        33.1381     
  1076.34        2500.00                 NaN            NaN  0.858469E-002   9.70784        2.06557                 NaN            NaN   8.56541        45.9285       0.584809        33.1393     
  1075.19        2500.00                 NaN            NaN   2.35603        9.33376                 NaN            NaN            NaN   8.64658        45.9703       0.582908        33.1105     
  1074.03        2500.00                 NaN            NaN   8.73504        3.07608       0.604838E-005            NaN            NaN   8.67179        45.8031       0.569365        33.1447     
  1072.87        2500.00                 NaN            NaN   8.61815        3.16787                 NaN            NaN            NaN   8.68126        45.8281       0.570740        33.1338     
  1071.72        2500.00                 NaN            NaN   8.61730        3.16926       0.256827E-005            NaN            NaN   8.68544        45.8226       0.569727        33.1357     
  1070.56        2500.00                 NaN            NaN   8.57444        3.21940       0.377053E-005            NaN            NaN   8.68641        45.8148       0.568271        33.1367     
  1069.40        2500.00                 NaN            NaN   8.40035        2.75447       0.646739                 NaN            NaN   8.69197        45.8000       0.567222        33.1392     
  1068.25        2500.00                 NaN            NaN   8.53077        3.25949       0.325021E-004            NaN            NaN   8.68869        45.8123       0.569550        33.1392     
  1067.09        2500.00                 NaN            NaN   8.68982        3.16302       0.398050E-005            NaN            NaN   8.70720        45.7090       0.568653        33.1623     
  1065.93        2500.00                 NaN            NaN   8.52043        3.27380       0.291390E-004            NaN            NaN   8.69312        45.8029       0.568134        33.1415     
  1064.78        2500.00                 NaN            NaN   8.52270        3.27314                 NaN            NaN            NaN   8.69617        45.7979       0.567703        33.1424     
  1063.62        2500.00                 NaN            NaN   8.48572        3.31556       0.251566E-004            NaN            NaN   8.69997        45.7878       0.566645        33.1443     
  1062.46        2500.00                 NaN            NaN   2.42522        9.28756                 NaN            NaN            NaN   8.66808        45.9183       0.577606        33.1233     
  1061.31        2500.00                 NaN            NaN   8.57068        3.23262                 NaN            NaN            NaN   8.70871        45.7772       0.564928        33.1458     
  1060.15        2500.00                 NaN            NaN   8.56150        3.27699       0.408112E-005            NaN            NaN   8.70898        45.7215       0.568487        33.1626     
  1058.99        2500.00                 NaN            NaN   2.44908        9.26867                 NaN            NaN            NaN   8.67571        45.9039       0.576004        33.1266     
  1057.84        2500.00                 NaN            NaN   8.62994        3.18416                 NaN            NaN            NaN   8.71839        45.7546       0.562414        33.1505     
  1056.68        2500.00                 NaN            NaN  0.857918E-002   9.37673        2.31982                 NaN            NaN   8.68818        45.9195       0.571317        33.1159     
  1055.52        2500.00                 NaN            NaN   8.62282        3.19570                 NaN            NaN            NaN   8.72352        45.7437       0.561335        33.1530     
  1054.37        2500.00                 NaN            NaN   2.45529        9.26213                 NaN            NaN            NaN   8.68393        45.8927       0.575530        33.1305     
  1053.21        2500.00                 NaN            NaN  0.253594        11.7666                 NaN            NaN            NaN   8.87106        45.4122       0.512078        33.1845     
  1052.05        2500.00                 NaN            NaN   2.47541        9.25227                 NaN            NaN            NaN   8.69082        45.8756       0.572961        33.1330     
  1050.90        2500.00                 NaN            NaN   8.56859        3.26246       0.129044E-005            NaN            NaN   8.73552        45.7163       0.558488        33.1587     
  1049.74        2500.00                 NaN            NaN   8.49629        3.33971                 NaN            NaN            NaN   8.74048        45.7077       0.556886        33.1589     
  1048.58        2500.00                 NaN            NaN   8.54960        3.28660       0.150089E-005            NaN            NaN   8.74100        45.7042       0.557230        33.1614     
  1047.43        2500.00                 NaN            NaN  0.857737E-002   9.33783        2.37059                 NaN            NaN   8.71021        45.8807       0.567021        33.1250     
  1046.27        2500.00                 NaN            NaN  0.857728E-002   9.32848        2.37806                 NaN            NaN   8.70885        45.8791       0.569084        33.1278     
  1045.11        2500.00                 NaN            NaN   8.60370        3.24279                 NaN            NaN            NaN   8.75245        45.6812       0.554448        33.1654     
  1043.96        2500.00                 NaN            NaN  0.857672E-002   9.31501        2.39261                 NaN            NaN   8.71359        45.8723       0.568298        33.1296     
  1042.80        2500.00                 NaN            NaN  0.857668E-002   9.32011        2.39054                 NaN            NaN   8.71790        45.8645       0.567467        33.1309     
  1041.64        2500.00                 NaN            NaN  0.857636E-002   9.31451        2.40284                 NaN            NaN   8.72134        45.8529       0.566384        33.1335     
  1040.49        2500.00                 NaN            NaN  0.857642E-002   9.30865        2.41915                 NaN            NaN   8.71530        45.8517       0.564231        33.1324     
  1039.33        2500.00                 NaN            NaN  0.857620E-002   9.29902        2.41856                 NaN            NaN   8.71560        45.8576       0.567170        33.1335     
  1038.17        2500.00                 NaN            NaN   8.54462        3.31003       0.115506E-005  0.421743E-005            NaN   8.76375        45.6562       0.552685        33.1727     
  1037.02        2500.00                 NaN            NaN   8.59301        3.27141       0.227237E-004            NaN            NaN   8.77048        45.6392       0.550365        33.1755     
  1035.86        2500.00                 NaN            NaN   8.52562        3.33791       0.316489E-003            NaN            NaN   8.76884        45.6407       0.550686        33.1760     
  1034.70        2500.00                 NaN            NaN   8.58905        3.27960       0.200720E-004            NaN            NaN   8.77558        45.6291       0.549016        33.1777     
  1033.55        2500.00                 NaN            NaN   8.56577        3.30462       0.784644E-004            NaN            NaN   8.77717        45.6246       0.548684        33.1791     
  1032.39        2500.00                 NaN            NaN   8.58842        3.28493       0.186492E-004            NaN            NaN   8.78089        45.6175       0.547859        33.1804     
  1031.23        2500.00                 NaN            NaN   8.58127        3.29444       0.185539E-004            NaN            NaN   8.78335        45.6119       0.547299        33.1817     
  1030.08        2500.00                 NaN            NaN  0.857422E-002   9.28033        2.44768       0.146423E-005            NaN   8.74564        45.8162       0.560360        33.1412     
  1028.92        2500.00                 NaN            NaN  0.857382E-002   9.26972        2.46263       0.145255E-005            NaN   8.75003        45.8063       0.559603        33.1432     
  1027.76        2500.00                 NaN            NaN   8.60044        3.32470                 NaN            NaN            NaN   8.78084        45.5402       0.548024        33.2058     
  1026.61        2500.00                 NaN            NaN   2.71224        8.98868       0.444284E-005            NaN            NaN   8.72825        45.8464       0.574958        33.1494     
  1025.45        2500.00                 NaN            NaN   9.06120        2.71402       0.275462E-003            NaN            NaN   8.76089        45.7391       0.558789        33.1657     
  1024.29        2500.00                 NaN            NaN  0.857322E-002   9.26177        2.46932                 NaN            NaN   8.77653        45.7811       0.558944        33.1438     
  1023.13        2500.00                 NaN            NaN  0.857304E-002   9.25537        2.47804                 NaN            NaN   8.77639        45.7776       0.558357        33.1457     
  1021.98        2500.00                 NaN            NaN  0.857274E-002   9.23847        2.49462                 NaN            NaN   8.76860        45.7875       0.558579        33.1437     
  1020.82        2500.00                 NaN            NaN  0.857269E-002   9.23796        2.50278       0.565307E-005            NaN   8.77289        45.7738       0.556766        33.1473     
  1019.66        2500.00                 NaN            NaN  0.857238E-002   9.21973        2.53617                 NaN            NaN   8.78330        45.7415       0.555163        33.1556     
  1018.51        2500.00                 NaN            NaN  0.857224E-002   9.21177        2.55258       0.683766E-005            NaN   8.78207        45.7330       0.554131        33.1579     
  1017.35        2500.00                 NaN            NaN  0.857240E-002   9.19722        2.56621                 NaN            NaN   8.76921        45.7463       0.555567        33.1569     
  1016.19        2500.00                 NaN            NaN  0.857181E-002   9.20262        2.54436                 NaN            NaN   8.77573        45.7598       0.554612        33.1543     
  1015.04        2500.00                 NaN            NaN  0.857175E-002   9.19489        2.55420                 NaN            NaN   8.77600        45.7566       0.553999        33.1557     
  1013.88        2500.00                 NaN            NaN  0.857147E-002   9.18741        2.56371                 NaN            NaN   8.77632        45.7535       0.553415        33.1570     
  1012.72        2500.00                 NaN            NaN  0.857127E-002   9.17483        2.57842                 NaN            NaN   8.77441        45.7523       0.552961        33.1585     
  1011.57        2500.00                 NaN            NaN  0.857164E-002   9.23240        2.56622       0.746551E-005            NaN   8.76883        45.6888       0.554428        33.1807     
  1010.41        2500.00                 NaN            NaN  0.857164E-002   9.22877        2.57457       0.712892E-005            NaN   8.77214        45.6814       0.553094        33.1814     
  1009.25        2500.00                 NaN            NaN  0.857140E-002   9.22006        2.59370       0.637066E-005            NaN   8.77196        45.6715       0.551696        33.1825     
  1008.10        2500.00                 NaN            NaN   8.51507        3.41866                 NaN            NaN            NaN   8.84322        45.4803       0.533088        33.2096     
  1006.94        2500.00                 NaN            NaN   8.51387        3.42150                 NaN            NaN            NaN   8.84718        45.4745       0.532612        33.2103     
  1005.78        2500.00                 NaN            NaN   8.67051        3.26006                 NaN            NaN            NaN   8.88726        45.4447       0.531248        33.2062     
  1004.63        2500.00                 NaN            NaN   8.65114        3.28611                 NaN            NaN            NaN   8.89264        45.4307       0.530002        33.2094     
  1003.47        2500.00                 NaN            NaN   8.44037        3.50307                 NaN            NaN            NaN   8.85107        45.4583       0.531424        33.2158     
  1002.31        2500.00                 NaN            NaN   8.47935        3.46566                 NaN            NaN            NaN   8.85829        45.4508       0.529915        33.2160     
  1001.16        2500.00                 NaN            NaN   8.49125        3.45741                 NaN            NaN            NaN   8.85977        45.4448       0.529451        33.2173     
  1000.00        2500.00                 NaN            NaN   8.27612        3.76780                 NaN            NaN            NaN   8.87551        45.3223       0.511998        33.2463     
