|6.6.6
Archiving\03_Data\DeqLP/QFM_m0.5/K22/K22_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          10
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)       
  1086.54        500.000                 NaN   53.7089        1.02840        26.7543        8.12549        5.63989        3.86619       0.876837     
  1083.33        500.000                 NaN   53.7085        1.02842        26.7544        8.12550        5.63994        3.86641       0.876854     
  1080.13        500.000                 NaN   53.7081        1.02844        26.7544        8.12550        5.64000        3.86662       0.876871     
  1076.92        500.000                 NaN   53.7089        1.06314        26.8092        5.48311        8.12624        3.92856       0.880816     
  1073.72        500.000                 NaN   53.7086        1.06317        26.8092        5.48317        8.12625        3.92878       0.880832     
  1070.51        500.000                 NaN   53.7082        1.06319        26.8093        5.48322        8.12625        3.92900       0.880848     
  1067.31        500.000                 NaN   53.7078        1.06321        26.8093        5.48327        8.12626        3.92922       0.880865     
  1064.10        500.000                 NaN   53.7075        1.06323        26.8094        5.48333        8.12626        3.92944       0.880881     
  1060.90        500.000                 NaN   53.7071        1.06325        26.8094        5.48338        8.12626        3.92965       0.880898     
  1057.69        500.000                 NaN   53.7067        1.06328        26.8095        5.48343        8.12627        3.92987       0.880914     
  1054.49        500.000                 NaN   53.7064        1.06330        26.8095        5.48348        8.12627        3.93009       0.880930     
  1051.28        500.000                 NaN   53.7012        1.10017        26.8721        8.12753        5.32955        3.98574       0.883658     
  1048.08        500.000                 NaN   53.7009        1.10019        26.8722        8.12753        5.32960        3.98596       0.883674     
  1044.87        500.000                 NaN   53.7005        1.10022        26.8722        8.12753        5.32966        3.98618       0.883690     
  1041.67        500.000                 NaN   53.7001        1.10024        26.8723        8.12754        5.32971        3.98640       0.883706     
  1038.46        500.000                 NaN   53.6998        1.10026        26.8723        8.12754        5.32977        3.98663       0.883722     
  1035.26        500.000                 NaN   53.6994        1.10028        26.8724        8.12754        5.32982        3.98685       0.883738     
  1032.05        500.000                 NaN   53.6990        1.10031        26.8724        8.12754        5.32987        3.98707       0.883754     
  1028.85        500.000                 NaN   53.6986        1.10033        26.8725        8.12755        5.32993        3.98729       0.883770     
  1025.64        500.000                 NaN   53.6876        1.13949        26.9437        5.17764        8.12941        4.03637       0.885784     
  1022.44        500.000                 NaN   53.6872        1.13951        26.9438        5.17770        8.12941        4.03659       0.885800     
  1019.23        500.000                 NaN   53.6868        1.13953        26.9439        5.17775        8.12942        4.03681       0.885816     
  1016.03        500.000                 NaN   53.6864        1.13956        26.9439        5.17781        8.12942        4.03704       0.885831     
  1012.82        500.000                 NaN   53.6861        1.13958        26.9440        5.17786        8.12942        4.03726       0.885847     
  1009.62        500.000                 NaN   53.6857        1.13960        26.9440        5.17791        8.12942        4.03748       0.885863     
  1006.41        500.000                 NaN   53.6853        1.13962        26.9441        5.17797        8.12942        4.03771       0.885878     
  1003.21        500.000                 NaN   53.6849        1.13965        26.9442        5.17802        8.12942        4.03793       0.885894     
  1000.00        500.000                 NaN   53.6668        1.18164        27.0247        5.02720        8.13354        4.07905       0.887054     
