|6.6.6
Archiving\03_Data\eq/QFM_m4.75/WD94/WD94_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           iron           pxmn           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1339.74        2500.00        7.11612                 NaN            NaN  0.768741        53.4083       0.743810        23.7876        7.60609        4.87543        1.69386                 NaN            NaN
  1336.54        2500.00        7.11597                 NaN            NaN  0.768750        53.4082       0.743832        23.7877        7.60610        4.87546        1.69397                 NaN            NaN
  1333.33        2500.00        5.81871                 NaN            NaN  0.769717        53.4794       0.789418        23.4983        7.91472        5.50875        2.22108                 NaN            NaN
  1330.13        2500.00        5.81862                 NaN            NaN  0.769725        53.4792       0.789440        23.4983        7.91472        5.50877        2.22121                 NaN            NaN
  1326.92        2500.00        5.53898                 NaN            NaN  0.769958        53.4880       0.800580        23.4443        5.64216        7.98240        2.33360                 NaN            NaN
  1323.72        2500.00        5.40424                 NaN            NaN  0.770078        53.4908       0.806302        23.4185        8.01559        5.70729        2.38719                 NaN            NaN
  1320.51        2500.00        1.70915                 NaN            NaN  0.771684        53.9356       0.826447        23.0539        6.18623        8.32287        2.83999        2.35412                 NaN
  1317.31        2500.00                 NaN            NaN            NaN  0.772400        54.1451       0.835918        22.9103        6.36406        8.45986        3.04955        3.46280                 NaN
  1314.10        2500.00                 NaN            NaN            NaN  0.772391        54.1485       0.838137        22.9470        8.45657        6.31076        3.05969        3.46695                 NaN
  1310.90        2500.00                 NaN            NaN            NaN  0.772397        54.1483       0.838159        22.9470        8.45655        6.31078        3.05986        3.46701                 NaN
  1307.69        2500.00                 NaN            NaN            NaN  0.772373        54.1520       0.843703        23.0086        8.45273        6.21805        3.07903        3.47346                 NaN
  1304.49        2500.00                 NaN            NaN            NaN  0.772379        54.1517       0.843725        23.0086        8.45272        6.21807        3.07920        3.47352                 NaN
  1301.28        2500.00                 NaN            NaN            NaN  0.772385        54.1515       0.843747        23.0086        8.45270        6.21810        3.07937        3.47359                 NaN
  1298.08        2500.00                 NaN            NaN            NaN  0.772391        54.1512       0.843769        23.0086        8.45269        6.21812        3.07955        3.47366                 NaN
  1294.87        2500.00                 NaN            NaN            NaN  0.772397        54.1509       0.843791        23.0086        8.45267        6.21814        3.07972        3.47372                 NaN
  1291.67        2500.00                 NaN            NaN            NaN  0.772403        54.1507       0.843813        23.0086        8.45266        6.21816        3.07990        3.47379                 NaN
  1288.46        2500.00                 NaN            NaN            NaN  0.772409        54.1504       0.843835        23.0086        8.45265        6.21818        3.08007        3.47385                 NaN
  1285.26        2500.00                 NaN            NaN            NaN  0.772414        54.1501       0.843857        23.0086        8.45263        6.21820        3.08024        3.47392                 NaN
  1282.05        2500.00                 NaN            NaN            NaN  0.772307        54.1620       0.867835        23.2298        5.88263        8.43492        3.15298        3.49756                 NaN
  1278.85        2500.00                 NaN            NaN            NaN  0.772313        54.1617       0.867857        23.2298        5.88266        8.43490        3.15316        3.49763                 NaN
  1275.64        2500.00                 NaN            NaN            NaN  0.772319        54.1614       0.867879        23.2298        5.88268        8.43489        3.15334        3.49769                 NaN
  1272.44        2500.00                 NaN            NaN            NaN  0.772325        54.1611       0.867901        23.2298        5.88270        8.43487        3.15352        3.49776                 NaN
  1269.23        2500.00                 NaN            NaN            NaN  0.772330        54.1608       0.867924        23.2298        5.88272        8.43486        3.15369        3.49783                 NaN
  1266.03        2500.00                 NaN            NaN            NaN  0.772336        54.1606       0.867946        23.2298        5.88274        8.43484        3.15387        3.49789                 NaN
  1262.82        2500.00                 NaN            NaN            NaN  0.772342        54.1603       0.867968        23.2298        5.88277        8.43482        3.15405        3.49796                 NaN
  1259.62        2500.00                 NaN            NaN            NaN  0.772348        54.1600       0.867990        23.2298        5.88279        8.43481        3.15423        3.49802                 NaN
  1256.41        2500.00                 NaN            NaN            NaN  0.772256        54.1660       0.894696        23.4191        8.41651        5.59223        3.22083        3.51843                 NaN
  1253.21        2500.00                 NaN            NaN            NaN  0.772261        54.1657       0.894718        23.4191        8.41649        5.59225        3.22101        3.51850                 NaN
  1250.00        2500.00                 NaN            NaN            NaN  0.772267        54.1654       0.894741        23.4191        8.41648        5.59227        3.22119        3.51856                 NaN
  1246.79        2500.00                 NaN            NaN            NaN  0.772272        54.1651       0.894764        23.4191        8.41646        5.59229        3.22137        3.51863                 NaN
  1243.59        2500.00                 NaN            NaN            NaN  0.772278        54.1648       0.894786        23.4191        8.41644        5.59232        3.22156        3.51869                 NaN
  1240.38        2500.00                 NaN            NaN            NaN  0.772283        54.1645       0.894809        23.4191        8.41643        5.59234        3.22174        3.51876                 NaN
  1237.18        2500.00                 NaN            NaN            NaN  0.772289        54.1643       0.894831        23.4191        8.41641        5.59236        3.22192        3.51883                 NaN
  1233.97        2500.00                 NaN            NaN            NaN  0.772294        54.1640       0.894854        23.4191        8.41640        5.59239        3.22210        3.51889                 NaN
  1230.77        2500.00                 NaN            NaN            NaN  0.772217        54.1632       0.924400        23.5837        8.40083        5.33776        3.28178        3.53612                 NaN
  1227.56        2500.00                 NaN            NaN            NaN  0.772223        54.1629       0.924423        23.5837        8.40081        5.33778        3.28196        3.53618                 NaN
  1224.36        2500.00                 NaN            NaN            NaN  0.772228        54.1626       0.924446        23.5837        8.40080        5.33781        3.28215        3.53625                 NaN
  1221.15        2500.00                 NaN            NaN            NaN  0.772233        54.1623       0.924469        23.5837        8.40078        5.33783        3.28233        3.53631                 NaN
  1217.95        2500.00                 NaN            NaN            NaN  0.772239        54.1620       0.924492        23.5837        8.40076        5.33785        3.28252        3.53638                 NaN
  1214.74        2500.00                 NaN            NaN            NaN  0.772244        54.1617       0.924515        23.5838        8.40074        5.33788        3.28270        3.53644                 NaN
  1211.54        2500.00                 NaN            NaN            NaN  0.772249        54.1614       0.924538        23.5838        8.40073        5.33790        3.28288        3.53651                 NaN
  1208.33        2500.00                 NaN            NaN            NaN  0.772255        54.1611       0.924561        23.5838        8.40071        5.33793        3.28307        3.53657                 NaN
  1205.13        2500.00                 NaN            NaN            NaN  0.772192        54.1548       0.956536        23.7318        8.38825        5.10894        3.33643        3.55107                 NaN
  1201.92        2500.00                 NaN            NaN            NaN  0.772197        54.1545       0.956559        23.7318        8.38823        5.10896        3.33662        3.55114                 NaN
  1198.72        2500.00                 NaN            NaN            NaN  0.772202        54.1542       0.956583        23.7318        8.38822        5.10899        3.33680        3.55120                 NaN
  1195.51        2500.00                 NaN            NaN            NaN  0.772207        54.1539       0.956607        23.7318        8.38820        5.10901        3.33699        3.55127                 NaN
  1192.31        2500.00                 NaN            NaN            NaN  0.772212        54.1536       0.956630        23.7318        8.38818        5.10904        3.33718        3.55133                 NaN
  1189.10        2500.00                 NaN            NaN            NaN  0.772218        54.1533       0.956654        23.7318        8.38816        5.10906        3.33736        3.55139                 NaN
  1185.90        2500.00                 NaN            NaN            NaN  0.772223        54.1530       0.956677        23.7319        8.38814        5.10909        3.33755        3.55146                 NaN
  1182.69        2500.00                 NaN            NaN            NaN  0.772228        54.1527       0.956701        23.7319        8.38812        5.10911        3.33774        3.55152                 NaN
  1179.49        2500.00                 NaN            NaN            NaN  0.772177        54.1378       0.992050        23.8665        4.90487        8.38026        3.38351        3.56289                 NaN
  1176.28        2500.00                 NaN            NaN            NaN  0.772182        54.1375       0.992074        23.8665        4.90489        8.38024        3.38370        3.56296                 NaN
  1173.08        2500.00                 NaN            NaN            NaN  0.772187        54.1372       0.992098        23.8665        4.90492        8.38022        3.38389        3.56302                 NaN
  1169.87        2500.00                 NaN            NaN            NaN  0.772192        54.1369       0.992123        23.8665        4.90494        8.38020        3.38408        3.56309                 NaN
  1166.67        2500.00                 NaN            NaN            NaN  0.772197        54.1366       0.992147        23.8665        4.90497        8.38018        3.38427        3.56315                 NaN
  1163.46        2500.00                 NaN            NaN            NaN  0.772202        54.1363       0.992171        23.8665        4.90499        8.38016        3.38445        3.56321                 NaN
  1160.26        2500.00                 NaN            NaN            NaN  0.772207        54.1359       0.992195        23.8666        4.90502        8.38014        3.38464        3.56328                 NaN
  1157.05        2500.00                 NaN            NaN            NaN  0.772212        54.1356       0.992219        23.8666        4.90505        8.38012        3.38483        3.56334                 NaN
  1153.85        2500.00                 NaN            NaN            NaN  0.772175        54.1097        1.03153        23.9941        8.37948        4.72012        3.42209        3.57079                 NaN
  1150.64        2500.00                 NaN            NaN            NaN  0.772180        54.1094        1.03155        23.9941        8.37946        4.72014        3.42228        3.57086                 NaN
  1147.44        2500.00                 NaN            NaN            NaN  0.772185        54.1091        1.03158        23.9941        8.37944        4.72017        3.42247        3.57092                 NaN
  1144.23        2500.00                 NaN            NaN            NaN  0.772190        54.1088        1.03160        23.9941        8.37942        4.72019        3.42266        3.57098                 NaN
  1141.03        2500.00                 NaN            NaN            NaN  0.772194        54.1085        1.03163        23.9942        8.37940        4.72022        3.42285        3.57105                 NaN
  1137.82        2500.00                 NaN            NaN            NaN  0.772199        54.1082        1.03165        23.9942        8.37938        4.72025        3.42304        3.57111                 NaN
  1134.62        2500.00                 NaN            NaN            NaN  0.772204        54.1079        1.03168        23.9942        8.37936        4.72027        3.42323        3.57118                 NaN
  1131.41        2500.00                 NaN            NaN            NaN  0.772209        54.1076        1.03170        23.9942        8.37934        4.72030        3.42343        3.57124                 NaN
  1128.21        2500.00                 NaN            NaN            NaN  0.772187        54.0799        1.07265        24.1191        8.37820        4.54527        3.45479        3.57790                 NaN
  1125.00        2500.00                 NaN            NaN            NaN  0.772192        54.0796        1.07268        24.1191        8.37818        4.54530        3.45498        3.57797                 NaN
  1121.79        2500.00                 NaN            NaN            NaN  0.772196        54.0793        1.07270        24.1191        8.37816        4.54532        3.45517        3.57803                 NaN
  1118.59        2500.00                 NaN            NaN            NaN  0.772201        54.0790        1.07273        24.1192        8.37814        4.54535        3.45537        3.57809                 NaN
  1115.38        2500.00                 NaN            NaN            NaN  0.772206        54.0786        1.07276        24.1192        8.37812        4.54538        3.45556        3.57815                 NaN
  1112.18        2500.00                 NaN            NaN            NaN  0.772210        54.0783        1.07278        24.1192        8.37810        4.54540        3.45575        3.57822                 NaN
  1108.97        2500.00                 NaN            NaN            NaN  0.772215        54.0780        1.07281        24.1192        8.37808        4.54543        3.45594        3.57828                 NaN
  1105.77        2500.00                 NaN            NaN            NaN  0.772219        54.0777        1.07283        24.1193        8.37806        4.54546        3.45613        3.57834                 NaN
  1102.56        2500.00                 NaN            NaN            NaN  0.772216        54.0475        1.11603        24.2417        8.37784        4.38016        3.48003        3.58461                 NaN
  1099.36        2500.00                 NaN            NaN            NaN  0.772220        54.0471        1.11606        24.2417        8.37782        4.38019        3.48022        3.58467                 NaN
  1096.15        2500.00                 NaN            NaN            NaN  0.772225        54.0468        1.11609        24.2417        8.37780        4.38022        3.48041        3.58473                 NaN
  1092.95        2500.00                 NaN            NaN            NaN  0.772229        54.0465        1.11611        24.2417        8.37778        4.38024        3.48061        3.58479                 NaN
  1089.74        2500.00                 NaN            NaN            NaN  0.772233        54.0462        1.11614        24.2418        8.37776        4.38027        3.48080        3.58486                 NaN
  1086.54        2500.00                 NaN            NaN            NaN  0.772238        54.0458        1.11617        24.2418        8.37773        4.38030        3.48099        3.58492                 NaN
  1083.33        2500.00                 NaN            NaN            NaN  0.772242        54.0455        1.11619        24.2418        8.37771        4.38033        3.48118        3.58498                 NaN
  1080.13        2500.00                 NaN            NaN            NaN  0.772246        54.0452        1.11622        24.2419        8.37769        4.38035        3.48138        3.58504                 NaN
  1076.92        2500.00                 NaN            NaN            NaN  0.772256        53.9969        1.16549        24.3689        4.22769        8.38960        3.49439        3.58473                 NaN
  1073.72        2500.00                 NaN            NaN            NaN  0.772261        53.9966        1.16552        24.3689        4.22772        8.38958        3.49458        3.58479                 NaN
  1070.51        2500.00                 NaN            NaN            NaN  0.772265        53.9963        1.16554        24.3690        4.22775        8.38956        3.49478        3.58485                 NaN
  1067.31        2500.00                 NaN            NaN            NaN  0.772269        53.9959        1.16557        24.3690        4.22777        8.38954        3.49497        3.58491                 NaN
  1064.10        2500.00                 NaN            NaN            NaN  0.772273        53.9956        1.16560        24.3691        4.22780        8.38951        3.49516        3.58497                 NaN
  1060.90        2500.00                 NaN            NaN            NaN  0.772278        53.9953        1.16562        24.3691        4.22783        8.38949        3.49536        3.58504                 NaN
  1057.69        2500.00                 NaN            NaN            NaN  0.772282        53.9950        1.16565        24.3691        4.22786        8.38947        3.49555        3.58510                 NaN
  1054.49        2500.00                 NaN            NaN            NaN  0.772286        53.9946        1.16568        24.3692        4.22789        8.38945        3.49574        3.58516                 NaN
  1051.28        2500.00                 NaN            NaN            NaN  0.772316        53.9418        1.21792        24.4994        4.08082        8.40390        3.50028        3.58357                 NaN
  1048.08        2500.00                 NaN            NaN            NaN  0.772320        53.9415        1.21795        24.4994        4.08085        8.40388        3.50047        3.58363                 NaN
  1044.87        2500.00                 NaN            NaN            NaN  0.772336        53.9307        1.23104        24.5292        4.04636        8.40507        3.50005        3.58521                 NaN
  1041.67        2500.00                 NaN            NaN            NaN  0.772345        53.9228        1.23796        24.5460        8.40798        4.02854        3.50009        3.58428                 NaN
  1038.46        2500.00                 NaN            NaN            NaN  0.772358        53.9079        1.24629        24.5659        4.01631        8.41816        3.49929        2.66029       0.913462     
  1035.26        2500.00                 NaN            NaN            NaN  0.772362        53.9076        1.24631        24.5660        4.01634        8.41814        3.49948        2.66033       0.913446     
  1032.05        2500.00                 NaN            NaN            NaN  0.772387        53.8760        1.26331        24.6058        8.44172        3.99607        3.49769       0.649592        2.89751     
  1028.85        2500.00                 NaN            NaN            NaN  0.772403        53.8637        1.27154        24.6240        3.98485        8.44945        3.49545                 NaN   3.53866     
  1025.64        2500.00                 NaN            NaN            NaN  0.772415        53.8625        1.27735        24.6346        8.44811        3.96763        3.49496                 NaN   3.54248     
  1022.44        2500.00                 NaN            NaN            NaN  0.772420        53.8622        1.27738        24.6347        8.44810        3.96767        3.49516                 NaN   3.54242     
  1019.23        2500.00                 NaN            NaN            NaN  0.772425        53.8619        1.27741        24.6347        8.44809        3.96770        3.49536                 NaN   3.54236     
  1016.03        2500.00                 NaN            NaN            NaN  0.772430        53.8617        1.27745        24.6348        8.44808        3.96774        3.49555                 NaN   3.54231     
  1012.82        2500.00                 NaN            NaN            NaN  0.772435        53.8614        1.27748        24.6349        8.44807        3.96778        3.49575                 NaN   3.54225     
  1009.62        2500.00                 NaN            NaN            NaN  0.772439        53.8611        1.27751        24.6349        8.44806        3.96781        3.49595                 NaN   3.54219     
  1006.41        2500.00                 NaN            NaN            NaN  0.772444        53.8608        1.27754        24.6350        8.44805        3.96785        3.49614                 NaN   3.54214     
  1003.21        2500.00                 NaN            NaN            NaN  0.772449        53.8606        1.27757        24.6351        8.44803        3.96788        3.49634                 NaN   3.54209     
  1000.00        2500.00                 NaN            NaN            NaN  0.772500        53.7971        1.33866        24.7706        3.82373        8.46598        3.47380                 NaN   3.55762     
