|6.6.6
Archiving\03_Data\eq/QFM_m5/ALH/ALH_1.tab                                 
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           iron           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1294.87        2500.00                 NaN  0.841911                 NaN   59.8444        1.62502        1.99620        10.0642        20.7636        3.97523       0.889476                 NaN
  1291.67        2500.00                 NaN  0.841911                 NaN   59.8444        1.62502        1.99620        10.0642        20.7636        3.97523       0.889476                 NaN
  1288.46        2500.00                 NaN  0.841911                 NaN   59.8444        1.62502        1.99620        10.0642        20.7636        3.97523       0.889476                 NaN
  1285.26        2500.00                 NaN  0.841911                 NaN   59.8444        1.62502        1.99620        10.0642        20.7636        3.97523       0.889476                 NaN
  1282.05        2500.00                 NaN  0.841911                 NaN   59.9084        1.60172        3.07556        19.3977        10.2537        4.00064       0.920369                 NaN
  1278.85        2500.00                 NaN  0.841911                 NaN   59.9084        1.60172        3.07556        19.3977        10.2537        4.00064       0.920369                 NaN
  1275.64        2500.00                 NaN  0.841911                 NaN   59.9084        1.60172        3.07556        19.3977        10.2537        4.00064       0.920369                 NaN
  1272.44        2500.00                 NaN  0.841911                 NaN   59.9084        1.60172        3.07556        19.3977        10.2537        4.00064       0.920369                 NaN
  1269.23        2500.00                 NaN  0.841911                 NaN   59.9084        1.60172        3.07556        19.3977        10.2537        4.00064       0.920369                 NaN
  1266.03        2500.00                 NaN  0.841911                 NaN   59.9084        1.60172        3.07556        19.3977        10.2537        4.00064       0.920369                 NaN
  1262.82        2500.00                 NaN  0.841911                 NaN   59.9084        1.60172        3.07556        19.3977        10.2537        4.00064       0.920369                 NaN
  1259.62        2500.00                 NaN  0.841911                 NaN   59.9084        1.60172        3.07556        19.3977        10.2537        4.00064       0.920369                 NaN
  1256.41        2500.00                 NaN  0.841911                 NaN   59.9607        1.58593        4.03384        18.2311        10.3784        4.02439       0.943710                 NaN
  1253.21        2500.00                 NaN  0.841911                 NaN   59.9607        1.58593        4.03384        18.2311        10.3784        4.02439       0.943710                 NaN
  1250.00        2500.00                 NaN  0.841911                 NaN   59.9607        1.58593        4.03384        18.2311        10.3784        4.02439       0.943710                 NaN
  1246.79        2500.00                 NaN  0.841911                 NaN   59.9607        1.58593        4.03384        18.2311        10.3784        4.02439       0.943710                 NaN
  1243.59        2500.00                 NaN  0.841911                 NaN   59.9607        1.58593        4.03384        18.2311        10.3784        4.02439       0.943710                 NaN
  1240.38        2500.00                 NaN  0.841911                 NaN   59.9607        1.58593        4.03384        18.2311        10.3784        4.02439       0.943710                 NaN
  1237.18        2500.00                 NaN  0.841911                 NaN   59.9607        1.58593        4.03384        18.2311        10.3784        4.02439       0.943710                 NaN
  1233.97        2500.00                 NaN  0.841911                 NaN   59.9607        1.58593        4.03384        18.2311        10.3784        4.02439       0.943710                 NaN
  1230.77        2500.00                 NaN  0.841910                 NaN   59.9982        1.57733        4.88482        10.4586        17.2325        4.04720       0.959418                 NaN
  1227.56        2500.00                 NaN  0.841910                 NaN   59.9982        1.57733        4.88482        10.4586        17.2325        4.04720       0.959418                 NaN
  1224.36        2500.00                 NaN  0.841910                 NaN   59.9982        1.57733        4.88482        10.4586        17.2325        4.04720       0.959418                 NaN
  1221.15        2500.00                 NaN  0.841910                 NaN   59.9982        1.57733        4.88482        10.4586        17.2325        4.04720       0.959418                 NaN
  1217.95        2500.00                 NaN  0.841910                 NaN   59.9982        1.57733        4.88482        10.4586        17.2325        4.04720       0.959418                 NaN
  1214.74        2500.00                 NaN  0.841910                 NaN   59.9982        1.57733        4.88482        10.4586        17.2325        4.04720       0.959418                 NaN
  1211.54        2500.00                 NaN  0.841910                 NaN   59.9982        1.57733        4.88482        10.4586        17.2325        4.04720       0.959418                 NaN
  1208.33        2500.00                 NaN  0.841910                 NaN   59.9982        1.57733        4.88482        10.4586        17.2325        4.04720       0.959418                 NaN
  1205.13        2500.00                 NaN  0.841910                 NaN   60.0311        1.57389        5.67090        10.5096        16.3350        4.06704       0.970498                 NaN
  1201.92        2500.00                 NaN  0.841910                 NaN   60.0311        1.57389        5.67090        10.5096        16.3350        4.06704       0.970498                 NaN
  1198.72        2500.00                 NaN  0.841910                 NaN   60.0311        1.57389        5.67090        10.5096        16.3350        4.06704       0.970498                 NaN
  1195.51        2500.00                 NaN  0.841910                 NaN   60.0311        1.57389        5.67090        10.5096        16.3350        4.06704       0.970498                 NaN
  1192.31        2500.00                 NaN  0.841910                 NaN   60.0311        1.57389        5.67090        10.5096        16.3350        4.06704       0.970498                 NaN
  1189.10        2500.00                 NaN  0.841910                 NaN   60.0311        1.57389        5.67090        10.5096        16.3350        4.06704       0.970498                 NaN
  1185.90        2500.00                 NaN  0.841910                 NaN   60.0311        1.57389        5.67090        10.5096        16.3350        4.06704       0.970498                 NaN
  1182.69        2500.00                 NaN  0.841910                 NaN   60.0311        1.57389        5.67090        10.5096        16.3350        4.06704       0.970498                 NaN
  1179.49        2500.00                 NaN  0.841910                 NaN   60.0563        1.57563        6.39695        15.5281        10.5406        4.08420       0.976373                 NaN
  1176.28        2500.00                 NaN  0.841910                 NaN   60.0563        1.57563        6.39695        15.5281        10.5406        4.08420       0.976373                 NaN
  1173.08        2500.00                 NaN  0.841910                 NaN   60.0563        1.57563        6.39695        15.5281        10.5406        4.08420       0.976373                 NaN
  1169.87        2500.00                 NaN  0.841910                 NaN   60.0563        1.57563        6.39695        15.5281        10.5406        4.08420       0.976373                 NaN
  1166.67        2500.00                 NaN  0.841910                 NaN   60.0563        1.57563        6.39695        15.5281        10.5406        4.08420       0.976373                 NaN
  1163.46        2500.00                 NaN  0.841910                 NaN   60.0563        1.57563        6.39695        15.5281        10.5406        4.08420       0.976373                 NaN
  1160.26        2500.00                 NaN  0.841910                 NaN   60.0563        1.57563        6.39695        15.5281        10.5406        4.08420       0.976373                 NaN
  1157.05        2500.00                 NaN  0.841910                 NaN   60.0563        1.57563        6.39695        15.5281        10.5406        4.08420       0.976373                 NaN
  1153.85        2500.00                 NaN  0.841910                 NaN   60.0642        1.58373        7.06253        14.8151        10.5576        4.09938       0.975419                 NaN
  1150.64        2500.00                 NaN  0.841910                 NaN   60.0642        1.58373        7.06253        14.8151        10.5576        4.09938       0.975419                 NaN
  1147.44        2500.00                 NaN  0.841910                 NaN   60.0642        1.58373        7.06253        14.8151        10.5576        4.09938       0.975419                 NaN
  1144.23        2500.00                 NaN  0.841910                 NaN   60.0642        1.58373        7.06253        14.8151        10.5576        4.09938       0.975419                 NaN
  1141.03        2500.00                 NaN  0.841910                 NaN   60.0642        1.58373        7.06253        14.8151        10.5576        4.09938       0.975419                 NaN
  1137.82        2500.00                 NaN  0.841910                 NaN   60.0642        1.58373        7.06253        14.8151        10.5576        4.09938       0.975419                 NaN
  1134.62        2500.00                 NaN  0.841910                 NaN   60.0642        1.58373        7.06253        14.8151        10.5576        4.09938       0.975419                 NaN
  1131.41        2500.00                 NaN  0.841910                 NaN   60.0642        1.58373        7.06253        14.8151        10.5576        4.09938       0.975419                 NaN
  1128.21        2500.00                 NaN  0.841910                 NaN   60.0657        1.59649        7.69294        10.5641        14.1570        4.11184       0.969979                 NaN
  1125.00        2500.00                 NaN  0.841910                 NaN   60.0657        1.59649        7.69294        10.5641        14.1570        4.11184       0.969979                 NaN
  1121.79        2500.00                 NaN  0.841910                 NaN   60.0657        1.59649        7.69294        10.5641        14.1570        4.11184       0.969979                 NaN
  1118.59        2500.00                 NaN  0.841910                 NaN   60.0657        1.59649        7.69294        10.5641        14.1570        4.11184       0.969979                 NaN
  1115.38        2500.00                 NaN  0.841910                 NaN   60.0657        1.59649        7.69294        10.5641        14.1570        4.11184       0.969979                 NaN
  1112.18        2500.00                 NaN  0.841910                 NaN   60.0657        1.59649        7.69294        10.5641        14.1570        4.11184       0.969979                 NaN
  1108.97        2500.00                 NaN  0.841910                 NaN   60.0657        1.59649        7.69294        10.5641        14.1570        4.11184       0.969979                 NaN
  1105.77        2500.00                 NaN  0.841910                 NaN   60.0657        1.59649        7.69294        10.5641        14.1570        4.11184       0.969979                 NaN
  1102.56        2500.00                 NaN  0.841910                 NaN   60.0525        1.61454        8.29004        10.5649        13.5553        4.12239       0.958407                 NaN
  1099.36        2500.00                 NaN  0.841910                 NaN   60.0525        1.61454        8.29004        10.5649        13.5553        4.12239       0.958407                 NaN
  1096.15        2500.00                 NaN  0.841910                 NaN   60.0525        1.61454        8.29004        10.5649        13.5553        4.12239       0.958407                 NaN
  1092.95        2500.00                 NaN  0.841910                 NaN   60.0525        1.61454        8.29004        10.5649        13.5553        4.12239       0.958407                 NaN
  1089.74        2500.00                 NaN  0.841910                 NaN   60.0525        1.61454        8.29004        10.5649        13.5553        4.12239       0.958407                 NaN
  1086.54        2500.00                 NaN  0.841910                 NaN   60.0525        1.61454        8.29004        10.5649        13.5553        4.12239       0.958407                 NaN
  1083.33        2500.00                 NaN  0.841910                 NaN   60.0525        1.61454        8.29004        10.5649        13.5553        4.12239       0.958407                 NaN
  1080.13        2500.00                 NaN  0.841910                 NaN   60.0525        1.61454        8.29004        10.5649        13.5553        4.12239       0.958407                 NaN
  1076.92        2500.00                 NaN  0.841910                 NaN   60.0371        1.63753        8.86793        10.5596        12.9844        4.12841       0.943005                 NaN
  1073.72        2500.00                 NaN  0.841911                 NaN   60.0338        1.64088        8.93870        10.5588        12.9163        4.12897       0.940619                 NaN
  1070.51        2500.00                 NaN  0.841911                 NaN   60.0293        1.64434        9.00627        10.5580        12.8543        4.13103                 NaN  0.934825     
  1067.31        2500.00                 NaN  0.841911                 NaN   60.0293        1.64434        9.00627        10.5580        12.8543        4.13103                 NaN  0.934825     
  1064.10        2500.00                 NaN  0.841911                 NaN   60.0231        1.65134        9.14643        10.5564        12.7175        4.13035                 NaN  0.932937     
  1060.90        2500.00                 NaN  0.841911                 NaN   60.0231        1.65134        9.14643        10.5564        12.7175        4.13035                 NaN  0.932937     
  1057.69        2500.00                 NaN  0.841911                 NaN   60.0231        1.65134        9.14643        10.5564        12.7175        4.13035                 NaN  0.932937     
  1054.49        2500.00                 NaN  0.841911                 NaN   60.0231        1.65134        9.14643        10.5564        12.7175        4.13035                 NaN  0.932937     
  1051.28        2500.00                 NaN  0.841911                 NaN   60.0087        1.66629        9.42380        10.5545        12.4485        4.12736                 NaN  0.928973     
  1048.08        2500.00                 NaN  0.841911                 NaN   60.0087        1.66629        9.42380        10.5545        12.4485        4.12736                 NaN  0.928973     
  1044.87        2500.00                 NaN  0.841911                 NaN   60.0087        1.66629        9.42380        10.5545        12.4485        4.12736                 NaN  0.928973     
  1041.67        2500.00                 NaN  0.841911                 NaN   60.0087        1.66629        9.42380        10.5545        12.4485        4.12736                 NaN  0.928973     
  1038.46        2500.00                 NaN  0.841911                 NaN   60.0087        1.66629        9.42380        10.5545        12.4485        4.12736                 NaN  0.928973     
  1035.26        2500.00                 NaN  0.841911                 NaN   60.0087        1.66629        9.42380        10.5545        12.4485        4.12736                 NaN  0.928973     
  1032.05        2500.00                 NaN  0.841911                 NaN   60.0087        1.66629        9.42380        10.5545        12.4485        4.12736                 NaN  0.928973     
  1028.85        2500.00                 NaN  0.841911                 NaN   60.0087        1.66629        9.42380        10.5545        12.4485        4.12736                 NaN  0.928973     
  1025.64        2500.00                 NaN  0.841911                 NaN   59.9777        1.70120        9.97017        10.5481        11.9237        4.11419                 NaN  0.923117     
  1022.44        2500.00                 NaN  0.841911                 NaN   59.9777        1.70120        9.97017        10.5481        11.9237        4.11419                 NaN  0.923117     
  1019.23        2500.00                 NaN  0.841911                 NaN   59.9777        1.70120        9.97017        10.5481        11.9237        4.11419                 NaN  0.923117     
  1016.03        2500.00                 NaN  0.841911                 NaN   59.9777        1.70120        9.97017        10.5481        11.9237        4.11419                 NaN  0.923117     
  1012.82        2500.00                 NaN  0.841911                 NaN   59.9777        1.70120        9.97017        10.5481        11.9237        4.11419                 NaN  0.923117     
  1009.62        2500.00                 NaN  0.841911                 NaN   59.9777        1.70120        9.97017        10.5481        11.9237        4.11419                 NaN  0.923117     
  1006.41        2500.00                 NaN  0.841911                 NaN   59.9777        1.70120        9.97017        10.5481        11.9237        4.11419                 NaN  0.923117     
  1003.21        2500.00                 NaN  0.841911                 NaN   59.9777        1.70120        9.97017        10.5481        11.9237        4.11419                 NaN  0.923117     
  1000.00        2500.00                 NaN  0.841911                 NaN   59.9174        1.74139        10.5034        10.5473        11.4365        4.10037                 NaN  0.911624     
