|6.6.6
Archiving\03_Data\eqfracLP/QFM_m4.5/ALH/ALH_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        Sp(TH)         an             ilm            San(TH)        q             
  1237.25        500.000        97.7297                 NaN            NaN  0.738980                 NaN            NaN            NaN  0.282629       0.544377E-001   1.19424                 NaN
  1235.93        500.000        97.7940                 NaN            NaN  0.719436                 NaN            NaN            NaN  0.274523       0.518561E-001   1.16014                 NaN
  1234.60        500.000        97.8563                 NaN            NaN  0.700513                 NaN            NaN            NaN  0.267055       0.492700E-001   1.12682                 NaN
  1233.28        500.000        97.9153                 NaN            NaN  0.681445                 NaN            NaN            NaN  0.257611       0.478648E-001   1.09778                 NaN
  1231.95        500.000        97.9760                 NaN            NaN  0.661838                 NaN            NaN            NaN  0.249725       0.457239E-001   1.06675                 NaN
  1230.63        500.000        98.0258                 NaN            NaN  0.647376                 NaN            NaN            NaN  0.242411       0.440217E-001   1.04035                 NaN
  1229.30        500.000        98.0814                 NaN            NaN  0.628973                 NaN            NaN            NaN  0.235048       0.421683E-001   1.01239                 NaN
  1227.98        500.000        98.1293                 NaN            NaN  0.614891                 NaN            NaN            NaN  0.228892       0.401977E-001  0.986738                 NaN
  1226.65        500.000        98.1774                 NaN            NaN  0.600318                 NaN            NaN            NaN  0.222893       0.383183E-001  0.961074                 NaN
  1225.32        500.000        98.2314                 NaN            NaN  0.580501                 NaN            NaN            NaN  0.214888       0.370481E-001  0.936187                 NaN
  1224.00        500.000        98.2691                 NaN            NaN  0.571194                 NaN            NaN            NaN  0.209469       0.355059E-001  0.914758                 NaN
  1222.67        500.000        98.3126                 NaN            NaN  0.556542                 NaN            NaN            NaN  0.203588       0.340839E-001  0.893157                 NaN
  1221.35        500.000        98.3590                 NaN            NaN  0.540809                 NaN            NaN            NaN  0.197346       0.326595E-001  0.870234                 NaN
  1220.02        500.000        98.3978                 NaN            NaN  0.529164                 NaN            NaN            NaN  0.192628       0.310180E-001  0.849366                 NaN
  1218.70        500.000        98.4395                 NaN            NaN  0.514788                 NaN            NaN            NaN  0.186671       0.298644E-001  0.829136                 NaN
  1217.37        500.000        95.8690                 NaN            NaN  0.990106                 NaN            NaN            NaN  0.558027       0.133591        2.44927                 NaN
  1216.05        500.000        99.0607                 NaN            NaN  0.298804                 NaN            NaN            NaN  0.757548E-001  0.105276E-001  0.554172                 NaN
  1214.72        500.000        99.4037                 NaN            NaN  0.182817                 NaN            NaN            NaN  0.427483E-001  0.190867E-002  0.368811                 NaN
  1213.40        500.000        98.9127                 NaN            NaN  0.145727       0.444256                 NaN            NaN  0.137704       0.217457E-001  0.337848                 NaN
  1212.07        500.000        99.0056       0.606867E-001            NaN  0.306822                 NaN            NaN            NaN  0.114857       0.327261E-001  0.479283                 NaN
  1210.74        500.000        90.2899       0.326672                 NaN   1.17193                 NaN            NaN            NaN  0.863534       0.149370E-001   3.76828        3.56471     
  1209.42        500.000        92.6239                 NaN            NaN  0.765183       0.510210                 NaN            NaN  0.565621       0.551092E-001   2.61682        2.86313     
  1208.09        500.000        86.9319                 NaN            NaN   1.94065                 NaN            NaN            NaN   1.08541       0.887388E-001   4.85943        5.09388     
  1206.77        500.000        92.7170                 NaN            NaN   1.08964                 NaN            NaN            NaN  0.560192       0.700939E-001   2.78774        2.77533     
  1205.44        500.000        89.8051                 NaN            NaN   1.31108       0.817267E-001  0.183960E-003            NaN  0.770171       0.989782E-001   3.89625        4.03656     
  1204.12        500.000        90.3421                 NaN            NaN   1.63740                 NaN            NaN            NaN  0.826328       0.483124E-001   3.52810        3.61774     
  1202.79        500.000        68.3679       0.235912                 NaN   4.73760                 NaN            NaN            NaN   2.63678       0.173854        11.6800        12.1680     
  1201.47        500.000       100.0000       0.305721E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1200.14        500.000        99.8053                 NaN            NaN            NaN            NaN            NaN            NaN  0.140058E-001  0.100709E-002  0.664931E-001  0.113180     
  1198.82        500.000        87.5089                 NaN            NaN   1.44275       0.432807                 NaN            NaN   1.02400       0.745412E-001   4.71985        4.79717     
  1197.49        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1196.16        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1194.84        500.000       100.0000                 NaN            NaN  0.160772E-005            NaN            NaN            NaN            NaN            NaN  0.375784E-005  0.384535E-005
  1193.51        500.000        65.5388                 NaN            NaN   3.95282       0.765601                 NaN            NaN   2.68240       0.210058        13.3601        13.4902     
  1192.19        500.000        81.4598                 NaN            NaN   2.02794       0.329074                 NaN            NaN   1.41124       0.106614        7.41061        7.25469     
  1190.86        500.000        24.0974                 NaN            NaN   8.81152                 NaN            NaN            NaN   5.54480       0.441337        30.9987        30.1063     
  1189.54        500.000                 NaN            NaN            NaN   10.5895       0.633233                 NaN            NaN   7.20470       0.594831        41.1104        39.8672     
  1188.21        500.000                 NaN            NaN            NaN   11.2569                 NaN            NaN            NaN   7.17937       0.597221        41.0898        39.8767     
  1186.89        500.000                 NaN            NaN            NaN   11.2571                 NaN            NaN            NaN   7.18005       0.596880        41.0893        39.8766     
  1185.56        500.000                 NaN            NaN            NaN   10.3645       0.865116                 NaN            NaN   7.21022       0.592325        41.0993        39.8685     
  1184.24        500.000                 NaN            NaN            NaN   10.3039       0.919699       0.647382E-002            NaN   7.21138       0.591883        41.0982        39.8685     
  1182.91        500.000                 NaN            NaN            NaN   10.2258        1.00622                 NaN            NaN   7.21299       0.591141        41.0950        39.8688     
  1181.59        500.000                 NaN  0.255900                 NaN   10.8393       0.188395E-001            NaN            NaN   7.19479       0.606744        41.1477        39.9367     
  1180.26        500.000                 NaN            NaN            NaN   10.0596        1.17797                 NaN            NaN   7.21662       0.589310        41.0867        39.8698     
  1178.93        500.000                 NaN            NaN            NaN   9.84413        1.11627       0.279680                 NaN   7.21888       0.588280        41.0825        39.8702     
  1177.61        500.000                 NaN            NaN            NaN   9.90368        1.33583       0.214321E-002            NaN   7.21994       0.587772        41.0801        39.8705     
  1176.28        500.000                 NaN            NaN            NaN   9.82019        1.42116       0.151169E-002            NaN   7.22173       0.586909        41.0779        39.8706     
  1174.96        500.000                 NaN            NaN            NaN   9.71776        1.52468       0.243299E-002            NaN   7.22292       0.586284        41.0750        39.8709     
  1173.63        500.000                 NaN            NaN            NaN   9.67434        1.57141                 NaN            NaN   7.22449       0.585944        41.0727        39.8711     
  1172.31        500.000                 NaN            NaN            NaN   9.57892        1.66947       0.139910E-002            NaN   7.22656       0.584650        41.0671        39.8718     
  1170.98        500.000                 NaN  0.406942                 NaN   10.6496       0.111930E-004            NaN            NaN   7.19351       0.611040        41.1603        39.9787     
  1169.66        500.000                 NaN  0.382875                 NaN   10.4954       0.194137                 NaN            NaN   7.19766       0.608170        41.1486        39.9732     
  1168.33        500.000                 NaN  0.407244                 NaN   10.4803       0.175175                 NaN            NaN   7.19686       0.608940        41.1516        39.9799     
  1167.01        500.000                 NaN  0.355384                 NaN   10.2524       0.481624                 NaN            NaN   7.20271       0.604818        41.1364        39.9666     
  1165.68        500.000                 NaN            NaN            NaN   9.20425        2.05422       0.292025E-005            NaN   7.23500       0.581211        41.0521        39.8732     
  1164.35        500.000                 NaN  0.504436                 NaN   10.5182       0.100976E-004            NaN            NaN   7.19255       0.613181        41.1652        40.0065     
  1163.03        500.000                 NaN  0.341423                 NaN   9.98601       0.774158                 NaN            NaN   7.20906       0.601674        41.1238        39.9639     
  1161.70        500.000                 NaN            NaN            NaN   8.95333        2.31179       0.688674E-005            NaN   7.24070       0.578587        41.0413        39.8743     
  1160.38        500.000                 NaN            NaN            NaN   8.87770        2.38917       0.119230E-004            NaN   7.24288       0.577635        41.0382        39.8744     
  1159.05        500.000                 NaN            NaN            NaN   8.67608        2.59497       0.128696E-004            NaN   7.24347       0.576787        41.0332        39.8754     
  1157.73        500.000                 NaN  0.606764                 NaN   10.3755       0.205281E-002            NaN            NaN   7.18974       0.616495        41.1743        40.0352     
  1156.40        500.000                 NaN  0.628383                 NaN   10.3457       0.190917E-002            NaN            NaN   7.18873       0.617477        41.1765        40.0413     
  1155.08        500.000                 NaN            NaN            NaN   8.51270        2.76556       0.100820E-004            NaN   7.25040       0.573837        41.0209        39.8766     
  1153.75        500.000                 NaN            NaN            NaN   8.37140        2.90903       0.999335E-005            NaN   7.25167       0.573227        41.0177        39.8770     
  1152.43        500.000                 NaN            NaN            NaN   8.29687        2.98561       0.716590E-005            NaN   7.25291       0.572450        41.0148        39.8773     
  1151.10        500.000                 NaN  0.837914                 NaN   10.0427       0.531012E-005            NaN            NaN   7.17423       0.626523        41.2219        40.0968     
  1149.77        500.000                 NaN            NaN            NaN   7.61706        3.66697       0.720099E-005            NaN   7.27280       0.568879        40.9960        39.8783     
  1148.45        500.000                 NaN  0.881355                 NaN   9.98146       0.407667E-005            NaN            NaN   7.19125       0.628285        41.2076        40.1101     
  1147.12        500.000                 NaN  0.821930E-001            NaN   8.29396        2.87560                 NaN            NaN   7.25270       0.574667        41.0206        39.9003     
  1145.80        500.000                 NaN  0.907077                 NaN   9.94748       0.177542E-005            NaN            NaN   7.19045       0.628684        41.2088        40.1175     
  1144.47        500.000                 NaN            NaN            NaN   6.98222        4.32441                 NaN            NaN   7.26582       0.564199        40.9795        39.8839     
  1143.15        500.000                 NaN            NaN            NaN   7.18226        4.12047       0.264814E-005            NaN   7.27441       0.564809        40.9749        39.8831     
  1141.82        500.000                 NaN            NaN            NaN   6.69769        4.61411                 NaN            NaN   7.26836       0.562583        40.9723        39.8850     
  1140.50        500.000                 NaN            NaN            NaN   6.61007        4.70317                 NaN            NaN   7.26912       0.562526        40.9694        39.8857     
  1139.17        500.000                 NaN  0.897299                 NaN   9.97646       0.765069E-005            NaN            NaN   7.17809       0.626724        41.2049        40.1165     
  1137.85        500.000                 NaN            NaN            NaN   5.98974        5.34161                 NaN            NaN   7.26863       0.559593        40.9512        39.8892     
  1136.52        500.000                 NaN            NaN            NaN   6.95017        4.34301       0.673070E-005            NaN   7.26282       0.569920        40.9933        39.8808     
  1135.19        500.000                 NaN            NaN            NaN   6.56656        4.73498       0.880656E-005            NaN   7.27096       0.565830        40.9795        39.8822     
  1133.87        500.000                 NaN  0.753797                 NaN   9.07940        1.09956                 NaN            NaN   7.18381       0.622720        41.1811        40.0796     
  1132.54        500.000                 NaN  0.379563                 NaN   7.77110        2.96315                 NaN            NaN   7.22515       0.595298        41.0845        39.9812     
  1131.22        500.000                 NaN   1.18936                 NaN   9.53954       0.364330E-005            NaN            NaN   7.15897       0.647828        41.2699        40.1944     
  1129.89        500.000                 NaN   1.05106                 NaN   9.74455       0.132605E-004            NaN            NaN   7.15625       0.641113        41.2482        40.1588     
  1128.57        500.000                 NaN   1.06560                 NaN   9.72673       0.122655E-004            NaN            NaN   7.15746       0.640496        41.2464        40.1633     
  1127.24        500.000                 NaN   1.07715                 NaN   9.71361       0.124813E-004            NaN            NaN   7.15931       0.639543        41.2433        40.1671     
  1125.92        500.000                 NaN   1.06141                 NaN   9.74029       0.151051E-004            NaN            NaN   7.16513       0.636955        41.2321        40.1641     
  1124.59        500.000                 NaN   1.06543                 NaN   9.73922       0.103092E-004            NaN            NaN   7.16783       0.635245        41.2269        40.1653     
  1123.27        500.000                 NaN   1.10040                 NaN   9.69166       0.118794E-004            NaN            NaN   7.16657       0.636053        41.2299        40.1754     
  1121.94        500.000                 NaN   1.17081                 NaN   9.58725       0.942904E-005            NaN            NaN   7.15838       0.640738        41.2488        40.1940     
  1120.61        500.000                 NaN   1.14748                 NaN   9.62769       0.118426E-004            NaN            NaN   7.17772       0.632535        41.2286        40.1860     
  1119.29        500.000                 NaN   1.14211                 NaN   9.63049       0.648977E-005            NaN            NaN   7.16313       0.638525        41.2421        40.1836     
  1117.96        500.000                 NaN   1.18353                 NaN   9.57008       0.381541E-005            NaN            NaN   7.15863       0.641449        41.2511        40.1952     
  1116.64        500.000                 NaN   1.33782                 NaN   9.34084       0.641108E-005            NaN            NaN   7.13773       0.655528        41.2885        40.2395     
  1115.31        500.000                 NaN   1.36846                 NaN   9.29591       0.417969E-005            NaN            NaN   7.13525       0.657292        41.2955        40.2476     
  1113.99        500.000                 NaN   1.58243                 NaN   8.97250                 NaN            NaN            NaN   7.11899       0.671643        41.3525        40.3019     
  1112.66        500.000                 NaN   1.27464                 NaN   9.44664       0.828270E-005            NaN            NaN   7.15759       0.642357        41.2584        40.2204     
  1111.34        500.000                 NaN   1.26844                 NaN   9.45713       0.810325E-005            NaN            NaN   7.16143       0.640472        41.2536        40.2189     
  1110.01        500.000                 NaN   1.32275                 NaN   9.37662       0.729944E-005            NaN            NaN   7.15474       0.644491        41.2680        40.2334     
  1108.69        500.000                 NaN   1.41162                 NaN   9.25217                 NaN            NaN            NaN   7.14502       0.652106        41.2770        40.2621     
  1107.36        500.000                 NaN   1.44628                 NaN   9.20416       0.903965E-005            NaN            NaN   7.14387       0.652773        41.2813        40.2716     
  1106.04        500.000                 NaN   1.56116                 NaN   9.04427                 NaN            NaN            NaN   7.14209       0.655934        41.2931        40.3034     
  1104.71        500.000                 NaN   1.51629                 NaN   9.09836       0.981894E-005            NaN            NaN   7.14227       0.656697        41.2967        40.2897     
  1103.38        500.000                 NaN   1.52839                 NaN   9.07807                 NaN            NaN            NaN   7.12851       0.661676        41.3114        40.2920     
  1102.06        500.000                 NaN   1.49722                 NaN   9.13648       0.953638E-005            NaN            NaN   7.14406       0.652419        41.2858        40.2840     
  1100.73        500.000                 NaN   1.65471                 NaN   8.90643                 NaN            NaN            NaN   7.13641       0.661465        41.3122        40.3288     
  1099.41        500.000                 NaN   1.53387                 NaN   9.08632       0.859676E-005            NaN            NaN   7.14251       0.653706        41.2890        40.2946     
  1098.08        500.000                 NaN   1.61072                 NaN   8.96281       0.764505E-005            NaN            NaN   7.13631       0.661703        41.3134        40.3151     
  1096.76        500.000                 NaN   1.61342                 NaN   8.95953       0.105397E-004            NaN            NaN   7.12943       0.660743        41.3232        40.3137     
  1095.43        500.000                 NaN   1.69851                 NaN   8.84817       0.112809E-004            NaN            NaN   7.13523       0.662409        41.3147        40.3410     
  1094.11        500.000                 NaN   1.66184                 NaN   8.90266       0.954229E-005            NaN            NaN   7.12969       0.662757        41.3121        40.3309     
  1092.78        500.000                 NaN            NaN            NaN   3.82411        7.57726       0.693037E-004            NaN   7.36364       0.523907        40.8124        39.8986     
  1091.46        500.000                 NaN   1.75679                 NaN   8.77785                 NaN            NaN            NaN   7.12976       0.663110        41.3136        40.3588     
  1090.13        500.000                 NaN            NaN            NaN   3.82220        7.58639                 NaN            NaN   7.36691       0.521320        40.8034        39.8997     
  1088.80        500.000                 NaN   1.80341                 NaN   8.69950                 NaN            NaN            NaN   7.12642       0.667927        41.3325        40.3703     
  1087.48        500.000                 NaN   1.72043                 NaN   8.81728       0.295095E-005            NaN            NaN   7.12835       0.664669        41.3223        40.3470     
  1086.15        500.000                 NaN   1.73970                 NaN   8.78955       0.993633E-005            NaN            NaN   7.12665       0.665847        41.3259        40.3523     
  1084.83        500.000                 NaN   1.75946                 NaN   8.76113       0.112903E-004            NaN            NaN   7.12491       0.667065        41.3296        40.3578     
  1083.50        500.000                 NaN   1.77756                 NaN   8.73561       0.140442E-004            NaN            NaN   7.12358       0.667997        41.3323        40.3629     
  1082.18        500.000                 NaN            NaN            NaN   3.31663        8.10989       0.121625E-002            NaN   7.38292       0.513533        40.7728        39.9030     
  1080.85        500.000                 NaN            NaN            NaN   3.29016        8.14293                 NaN            NaN   7.38504       0.511803        40.7664        39.9037     
  1079.53        500.000                 NaN   1.84880                 NaN   8.62881       0.138930E-004            NaN            NaN   7.11794       0.673502        41.3487        40.3822     
  1078.20        500.000                 NaN   2.12881                 NaN   8.24689                 NaN            NaN            NaN   7.10169       0.686096        41.3707        40.4658     
  1076.88        500.000                 NaN            NaN            NaN   3.00762        8.43387                 NaN            NaN   7.39388       0.508126        40.7513        39.9052     
  1075.55        500.000                 NaN   2.13565                 NaN   8.23766                 NaN            NaN            NaN   7.10108       0.686476        41.3712        40.4680     
  1074.22        500.000                 NaN   2.13568                 NaN   8.23762                 NaN            NaN            NaN   7.10109       0.686475        41.3712        40.4680     
  1072.90        500.000                 NaN   2.13570                 NaN   8.23759                 NaN            NaN            NaN   7.10108       0.686478        41.3712        40.4680     
  1071.57        500.000                 NaN   2.13576                 NaN   8.23751                 NaN            NaN            NaN   7.10108       0.686480        41.3712        40.4680     
  1070.25        500.000                 NaN   2.13489                 NaN   8.23864       0.171993E-004            NaN            NaN   7.10112       0.686452        41.3711        40.4677     
  1068.92        500.000                 NaN   2.12553                 NaN   8.25045       0.307896E-003            NaN            NaN   7.10167       0.686124        41.3712        40.4648     
  1067.60        500.000                 NaN   2.13513                 NaN   8.23829                 NaN            NaN            NaN   7.10115       0.686434        41.3712        40.4678     
  1066.27        500.000                 NaN   2.01668                 NaN   8.39771                 NaN            NaN            NaN   7.10665       0.682372        41.3637        40.4329     
  1064.95        500.000                 NaN            NaN            NaN   1.68609        9.78942       0.349914E-005            NaN   7.43084       0.494331        40.6887        39.9106     
  1063.62        500.000                 NaN  0.178390E-005            NaN   7.99588        3.48857                 NaN            NaN   7.42612       0.491653        40.6858        39.9120     
  1062.30        500.000                 NaN            NaN            NaN  0.961745E-001   11.4003       0.325520E-005            NaN   7.44569       0.485236        40.6598        39.9129     
  1060.97        500.000                 NaN            NaN            NaN  0.459318        11.0391                 NaN            NaN   7.44580       0.485429        40.6565        39.9138     
  1059.64        500.000                 NaN  0.191810E-005            NaN   11.5082                 NaN            NaN            NaN   7.45361       0.480749        40.6425        39.9150     
  1058.32        500.000                 NaN            NaN            NaN  0.659853E-001   11.4434                 NaN            NaN   7.45517       0.479786        40.6408        39.9149     
  1056.99        500.000                 NaN  0.206844E-005            NaN   11.5144                 NaN            NaN            NaN   7.45651       0.479044        40.6338        39.9162     
  1055.67        500.000                 NaN  0.101951E-004            NaN   11.5203       0.184127E-005            NaN            NaN   7.45680       0.477022        40.6286        39.9172     
  1054.34        500.000                 NaN            NaN            NaN  0.444586        11.0731                 NaN            NaN   7.45233       0.477970        40.6349        39.9171     
  1053.02        500.000                 NaN  0.491779E-005            NaN   11.5179       0.783314E-004            NaN            NaN   7.45521       0.477148        40.6328        39.9169     
  1051.69        500.000                 NaN            NaN            NaN   11.5286                 NaN            NaN            NaN   7.45983       0.474001        40.6184        39.9191     
  1050.37        500.000                 NaN  0.340002                 NaN   11.0208                 NaN            NaN            NaN   7.41459       0.500993        40.7155        40.0081     
  1049.04        500.000                 NaN  0.752340                 NaN   10.3961       0.691946E-004            NaN            NaN   7.35334       0.537348        40.8460        40.1148     
  1047.72        500.000                 NaN   2.29529                 NaN   7.98711       0.872552E-005            NaN            NaN   7.07538       0.700673        41.4349        40.5066     
  1046.39        500.000                 NaN   2.13581                 NaN   8.23744       0.151985E-005            NaN            NaN   7.10107       0.686483        41.3712        40.4680     
  1045.06        500.000                 NaN   1.28922                 NaN   9.58747                 NaN            NaN            NaN   7.27390       0.584503        41.0089        40.2560     
  1043.74        500.000                 NaN   2.13581                 NaN   8.23743       0.101191E-004            NaN            NaN   7.10107       0.686483        41.3712        40.4680     
  1042.41        500.000                 NaN   2.13578                 NaN   8.23718       0.303935E-003            NaN            NaN   7.10108       0.686480        41.3712        40.4680     
  1041.09        500.000                 NaN   2.13581                 NaN   8.23743       0.688558E-005            NaN            NaN   7.10107       0.686483        41.3712        40.4680     
  1039.76        500.000                 NaN   2.13581                 NaN   8.23744                 NaN            NaN            NaN   7.10107       0.686483        41.3712        40.4680     
  1038.44        500.000                 NaN   2.13580                 NaN   8.23745                 NaN            NaN            NaN   7.10107       0.686482        41.3712        40.4680     
  1037.11        500.000                 NaN   2.13581                 NaN   8.23744                 NaN            NaN            NaN   7.10107       0.686483        41.3712        40.4680     
  1035.79        500.000                 NaN   2.13581                 NaN   8.23744                 NaN            NaN            NaN   7.10107       0.686483        41.3712        40.4680     
  1034.46        500.000                 NaN   2.13581                 NaN   8.23744                 NaN            NaN            NaN   7.10107       0.686483        41.3712        40.4680     
  1033.14        500.000                 NaN   2.13581                 NaN   8.23744                 NaN            NaN            NaN   7.10107       0.686483        41.3712        40.4680     
  1031.81        500.000                 NaN   2.13581                 NaN   8.23744                 NaN            NaN            NaN   7.10107       0.686483        41.3712        40.4680     
  1030.49        500.000                 NaN   1.83835                 NaN   8.76907                 NaN            NaN            NaN   7.19881       0.629069        41.1624        40.4023     
  1029.16        500.000                 NaN   2.13581                 NaN   8.23744                 NaN            NaN            NaN   7.10107       0.686483        41.3712        40.4680     
  1027.83        500.000                 NaN   1.89523                 NaN   8.68557                 NaN            NaN            NaN   7.19159       0.633422        41.1764        40.4178     
  1026.51        500.000                 NaN   1.91636                 NaN   8.65492                 NaN            NaN            NaN   7.18942       0.634821        41.1809        40.4236     
  1025.18        500.000                 NaN   1.94475                 NaN   8.61394                 NaN            NaN            NaN   7.18626       0.636719        41.1869        40.4314     
  1023.86        500.000                 NaN   2.40469                 NaN   7.86056                 NaN            NaN            NaN   7.08487       0.697249        41.4094        40.5432     
  1022.53        500.000                 NaN   2.47677                 NaN   7.76844                 NaN            NaN            NaN   7.08367       0.697905        41.4082        40.5651     
  1021.21        500.000                 NaN   2.02701                 NaN   8.49248                 NaN            NaN            NaN   7.17657       0.643049        41.2072        40.4537     
  1019.88        500.000                 NaN   2.49625                 NaN   7.73868                 NaN            NaN            NaN   7.08039       0.699452        41.4154        40.5699     
  1018.56        500.000                 NaN   2.07151                 NaN   8.43063                 NaN            NaN            NaN   7.17365       0.645147        41.2124        40.4667     
  1017.23        500.000                 NaN   2.09798                 NaN   8.38878                 NaN            NaN            NaN   7.16839       0.648192        41.2235        40.4732     
  1015.91        500.000                 NaN   2.11124                 NaN   8.37428                 NaN            NaN            NaN   7.17019       0.647493        41.2188        40.4780     
  1014.58        500.000                 NaN   2.13584                 NaN   8.33451                 NaN            NaN            NaN   7.16466       0.650598        41.2306        40.4838     
  1013.25        500.000                 NaN   2.15637                 NaN   8.30476                 NaN            NaN            NaN   7.16238       0.652042        41.2350        40.4895     
  1011.93        500.000                 NaN   2.48133                 NaN   7.76311                 NaN            NaN            NaN   7.08410       0.698844        41.4051        40.5676     
  1010.60        500.000                 NaN   2.19599                 NaN   8.24953                 NaN            NaN            NaN   7.15979       0.653926        41.2398        40.5010     
  1009.28        500.000                 NaN   2.21522                 NaN   8.22375                 NaN            NaN            NaN   7.15900       0.654582        41.2407        40.5068     
  1007.95        500.000                 NaN   2.53920                 NaN   7.67312                 NaN            NaN            NaN   7.07746       0.702534        41.4266        40.5811     
  1006.63        500.000                 NaN   2.25112                 NaN   8.17189                 NaN            NaN            NaN   7.15594       0.656686        41.2476        40.5167     
  1005.30        500.000                 NaN   2.26786                 NaN   8.14416                 NaN            NaN            NaN   7.15102       0.659408        41.2570        40.5206     
  1003.98        500.000                 NaN   2.28375                 NaN   8.12167                 NaN            NaN            NaN   7.14960       0.660351        41.2595        40.5251     
  1002.65        500.000                 NaN   2.29969                 NaN   8.09901                 NaN            NaN            NaN   7.14814       0.661318        41.2622        40.5296     
  1001.33        500.000                 NaN   2.61043                 NaN   7.57281                 NaN            NaN            NaN   7.06882       0.707790        41.4380        40.6022     
  1000.00        500.000                 NaN   2.62948                 NaN   7.56196                 NaN            NaN            NaN   7.08125       0.701787        41.4159        40.6096     
