|6.6.6
Archiving\03_Data\Deq/QFM_m0.75/K22/K22_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          10
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)       
  1105.77        2500.00                 NaN   52.3831        1.40530        28.6647        5.14153        10.1165        1.98067       0.308244     
  1102.56        2500.00                 NaN   52.3535        1.46147        28.7284        10.1078        5.01736        2.02520       0.306214     
  1099.36        2500.00                 NaN   52.3532        1.46150        28.7285        10.1078        5.01741        2.02532       0.306220     
  1096.15        2500.00                 NaN   52.3529        1.46154        28.7286        10.1078        5.01746        2.02543       0.306227     
  1092.95        2500.00                 NaN   52.3526        1.46157        28.7287        10.1079        5.01752        2.02555       0.306233     
  1089.74        2500.00                 NaN   52.3522        1.46160        28.7288        10.1079        5.01757        2.02566       0.306240     
  1086.54        2500.00                 NaN   52.3519        1.46164        28.7289        10.1079        5.01762        2.02577       0.306246     
  1083.33        2500.00                 NaN   52.3516        1.46167        28.7290        10.1079        5.01768        2.02589       0.306253     
  1080.13        2500.00                 NaN   52.3513        1.46170        28.7291        10.1079        5.01773        2.02600       0.306259     
  1076.92        2500.00                 NaN   52.3078        1.52285        28.8079        4.89394        10.1120        2.05518       0.300311     
  1073.72        2500.00                 NaN   52.3074        1.52288        28.8080        4.89399        10.1120        2.05529       0.300317     
  1070.51        2500.00                 NaN   52.3071        1.52292        28.8081        4.89405        10.1121        2.05541       0.300323     
  1067.31        2500.00                 NaN   52.3068        1.52295        28.8082        4.89410        10.1121        2.05552       0.300330     
  1064.10        2500.00                 NaN   52.3065        1.52299        28.8083        4.89415        10.1121        2.05564       0.300336     
  1060.90        2500.00                 NaN   52.3061        1.52302        28.8084        4.89421        10.1121        2.05575       0.300342     
  1057.69        2500.00                 NaN   52.3058        1.52306        28.8085        4.89426        10.1121        2.05587       0.300348     
  1054.49        2500.00                 NaN   52.3055        1.52309        28.8086        4.89432        10.1122        2.05598       0.300355     
  1051.28        2500.00                 NaN   52.2491        1.58978        28.9016        10.1254        4.77269        2.06939       0.292048     
  1048.08        2500.00                 NaN   52.2487        1.58982        28.9017        10.1254        4.77275        2.06951       0.292054     
  1044.87        2500.00                 NaN   52.2484        1.58985        28.9019        10.1254        4.77280        2.06962       0.292060     
  1041.67        2500.00                 NaN   52.2481        1.58989        28.9020        10.1254        4.77286        2.06974       0.292066     
  1038.46        2500.00                 NaN   52.2477        1.58993        28.9021        10.1254        4.77291        2.06985       0.292072     
  1035.26        2500.00                 NaN   52.2474        1.58996        28.9022        10.1255        4.77297        2.06997       0.292078     
  1032.05        2500.00                 NaN   52.2470        1.59000        28.9023        10.1255        4.77302        2.07008       0.292084     
  1028.85        2500.00                 NaN   52.2467        1.59004        28.9024        10.1255        4.77308        2.07020       0.292090     
  1025.64        2500.00                 NaN   52.1752        1.66291        29.0126        10.1505        4.65184        2.06682       0.280179     
  1022.44        2500.00                 NaN   52.1749        1.66294        29.0127        10.1505        4.65189        2.06694       0.280185     
  1019.23        2500.00                 NaN   52.1745        1.66298        29.0128        10.1505        4.65195        2.06705       0.280190     
  1016.03        2500.00                 NaN   52.1742        1.66302        29.0129        10.1505        4.65200        2.06717       0.280196     
  1012.82        2500.00                 NaN   52.1739        1.66306        29.0130        10.1505        4.65206        2.06728       0.280201     
  1009.62        2500.00                 NaN   52.1735        1.66309        29.0131        10.1506        4.65211        2.06740       0.280207     
  1006.41        2500.00                 NaN   52.1732        1.66313        29.0132        10.1506        4.65217        2.06751       0.280212     
  1003.21        2500.00                 NaN   52.1728        1.66317        29.0133        10.1506        4.65222        2.06763       0.280218     
  1000.00        2500.00                 NaN   52.0789        1.74501        29.1480        10.1941        4.53046        2.04070       0.262766     
