|6.6.6
Archiving\03_Data\Deq/QFM_m0.75/K22/K22_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          10
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)       
  1105.77        2500.00                 NaN   53.1179        1.74605        28.4645        4.97862        9.82862        1.62883       0.235526     
  1102.56        2500.00                 NaN   53.0882        1.81491        28.5263        9.81669        4.85446        1.66541       0.234044     
  1099.36        2500.00                 NaN   53.0882        1.81491        28.5263        9.81669        4.85446        1.66541       0.234044     
  1096.15        2500.00                 NaN   53.0882        1.81491        28.5263        9.81669        4.85446        1.66541       0.234044     
  1092.95        2500.00                 NaN   53.0882        1.81491        28.5263        9.81669        4.85446        1.66541       0.234044     
  1089.74        2500.00                 NaN   53.0882        1.81491        28.5263        9.81669        4.85446        1.66541       0.234044     
  1086.54        2500.00                 NaN   53.0882        1.81491        28.5263        9.81669        4.85446        1.66541       0.234044     
  1083.33        2500.00                 NaN   53.0882        1.81491        28.5263        9.81669        4.85446        1.66541       0.234044     
  1080.13        2500.00                 NaN   53.0882        1.81491        28.5263        9.81669        4.85446        1.66541       0.234044     
  1076.92        2500.00                 NaN   53.0417        1.88953        28.6020        4.73081        9.81713        1.68929       0.229554     
  1073.72        2500.00                 NaN   53.0417        1.88953        28.6020        4.73081        9.81713        1.68929       0.229554     
  1070.51        2500.00                 NaN   53.0417        1.88953        28.6020        4.73081        9.81713        1.68929       0.229554     
  1067.31        2500.00                 NaN   53.0417        1.88953        28.6020        4.73081        9.81713        1.68929       0.229554     
  1064.10        2500.00                 NaN   53.0417        1.88953        28.6020        4.73081        9.81713        1.68929       0.229554     
  1060.90        2500.00                 NaN   53.0417        1.88953        28.6020        4.73081        9.81713        1.68929       0.229554     
  1057.69        2500.00                 NaN   53.0417        1.88953        28.6020        4.73081        9.81713        1.68929       0.229554     
  1054.49        2500.00                 NaN   53.0417        1.88953        28.6020        4.73081        9.81713        1.68929       0.229554     
  1051.28        2500.00                 NaN   52.9808        1.97032        28.6905        9.82600        4.60901        1.70014       0.223253     
  1048.08        2500.00                 NaN   52.9808        1.97032        28.6905        9.82600        4.60901        1.70014       0.223253     
  1044.87        2500.00                 NaN   52.9808        1.97032        28.6905        9.82600        4.60901        1.70014       0.223253     
  1041.67        2500.00                 NaN   52.9808        1.97032        28.6905        9.82600        4.60901        1.70014       0.223253     
  1038.46        2500.00                 NaN   52.9808        1.97032        28.6905        9.82600        4.60901        1.70014       0.223253     
  1035.26        2500.00                 NaN   52.9808        1.97032        28.6905        9.82600        4.60901        1.70014       0.223253     
  1032.05        2500.00                 NaN   52.9808        1.97032        28.6905        9.82600        4.60901        1.70014       0.223253     
  1028.85        2500.00                 NaN   52.9808        1.97032        28.6905        9.82600        4.60901        1.70014       0.223253     
  1025.64        2500.00                 NaN   52.9019        2.05811        28.7952        9.84600        4.48754        1.69714       0.214183     
  1022.44        2500.00                 NaN   52.9019        2.05811        28.7952        9.84600        4.48754        1.69714       0.214183     
  1019.23        2500.00                 NaN   52.9019        2.05811        28.7952        9.84600        4.48754        1.69714       0.214183     
  1016.03        2500.00                 NaN   52.9019        2.05811        28.7952        9.84600        4.48754        1.69714       0.214183     
  1012.82        2500.00                 NaN   52.9019        2.05811        28.7952        9.84600        4.48754        1.69714       0.214183     
  1009.62        2500.00                 NaN   52.9019        2.05811        28.7952        9.84600        4.48754        1.69714       0.214183     
  1006.41        2500.00                 NaN   52.9019        2.05811        28.7952        9.84600        4.48754        1.69714       0.214183     
  1003.21        2500.00                 NaN   52.9019        2.05811        28.7952        9.84600        4.48754        1.69714       0.214183     
  1000.00        2500.00                 NaN   52.7946        2.15621        28.9243        9.88380        4.36555        1.67472       0.200864     
