|6.6.6
Archiving\03_Data\eqLP/QFM_m5/ALH/ALH_3.tab                               
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           iron           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1282.05        500.000                 NaN  0.771491                 NaN   58.9731        1.09257       0.751949        21.4637        9.17416        6.06841        1.70463                 NaN
  1278.85        500.000                 NaN  0.771495                 NaN   58.9727        1.09260       0.751947        21.4637        9.17412        6.06874        1.70466                 NaN
  1275.64        500.000                 NaN  0.771500                 NaN   58.9724        1.09262       0.751945        21.4637        9.17407        6.06908        1.70468                 NaN
  1272.44        500.000                 NaN  0.771504                 NaN   58.9720        1.09265       0.751942        21.4637        9.17403        6.06942        1.70471                 NaN
  1269.23        500.000                 NaN  0.771509                 NaN   58.9717        1.09267       0.751940        21.4637        9.17398        6.06975        1.70474                 NaN
  1266.03        500.000                 NaN  0.771514                 NaN   58.9714        1.09270       0.751938        21.4637        9.17394        6.07009        1.70476                 NaN
  1262.82        500.000                 NaN  0.771518                 NaN   58.9710        1.09272       0.751936        21.4637        9.17389        6.07043        1.70479                 NaN
  1259.62        500.000                 NaN  0.771523                 NaN   58.9707        1.09275       0.751933        21.4637        9.17385        6.07076        1.70481                 NaN
  1256.41        500.000                 NaN  0.771482                 NaN   59.0080        1.07135        1.79353        20.2000        9.34102        6.08067        1.73392                 NaN
  1253.21        500.000                 NaN  0.771487                 NaN   59.0077        1.07138        1.79353        20.2000        9.34097        6.08101        1.73395                 NaN
  1250.00        500.000                 NaN  0.771491                 NaN   59.0073        1.07140        1.79352        20.2000        9.34092        6.08135        1.73398                 NaN
  1246.79        500.000                 NaN  0.771496                 NaN   59.0070        1.07143        1.79352        20.2000        9.34088        6.08168        1.73400                 NaN
  1243.59        500.000                 NaN  0.771500                 NaN   59.0066        1.07145        1.79351        20.2000        9.34083        6.08202        1.73403                 NaN
  1240.38        500.000                 NaN  0.771505                 NaN   59.0063        1.07148        1.79351        20.2000        9.34078        6.08235        1.73406                 NaN
  1237.18        500.000                 NaN  0.771509                 NaN   59.0059        1.07150        1.79350        20.2000        9.34074        6.08269        1.73408                 NaN
  1233.97        500.000                 NaN  0.771513                 NaN   59.0056        1.07153        1.79350        20.2000        9.34069        6.08303        1.73411                 NaN
  1230.77        500.000                 NaN  0.771482                 NaN   59.0364        1.05504        2.73034        9.46064        19.0949        6.09550        1.75574                 NaN
  1227.56        500.000                 NaN  0.771487                 NaN   59.0360        1.05507        2.73033        9.46059        19.0949        6.09584        1.75577                 NaN
  1224.36        500.000                 NaN  0.771491                 NaN   59.0356        1.05509        2.73032        9.46055        19.0949        6.09618        1.75580                 NaN
  1221.15        500.000                 NaN  0.771495                 NaN   59.0353        1.05512        2.73032        9.46050        19.0949        6.09651        1.75582                 NaN
  1217.95        500.000                 NaN  0.771499                 NaN   59.0349        1.05514        2.73031        9.46045        19.0950        6.09685        1.75585                 NaN
  1214.74        500.000                 NaN  0.771504                 NaN   59.0346        1.05517        2.73030        9.46040        19.0950        6.09719        1.75588                 NaN
  1211.54        500.000                 NaN  0.771508                 NaN   59.0342        1.05519        2.73030        9.46036        19.0950        6.09752        1.75590                 NaN
  1208.33        500.000                 NaN  0.771512                 NaN   59.0339        1.05521        2.73029        9.46031        19.0950        6.09786        1.75593                 NaN
  1205.13        500.000                 NaN  0.771489                 NaN   59.0585        1.04298        3.58084        18.1167        9.54628        6.11264        1.77055                 NaN
  1201.92        500.000                 NaN  0.771493                 NaN   59.0582        1.04301        3.58083        18.1167        9.54623        6.11298        1.77058                 NaN
  1198.72        500.000                 NaN  0.771497                 NaN   59.0578        1.04303        3.58082        18.1167        9.54618        6.11332        1.77060                 NaN
  1195.51        500.000                 NaN  0.771502                 NaN   59.0575        1.04306        3.58082        18.1168        9.54613        6.11366        1.77063                 NaN
  1192.31        500.000                 NaN  0.771506                 NaN   59.0571        1.04308        3.58081        18.1168        9.54608        6.11399        1.77065                 NaN
  1189.10        500.000                 NaN  0.771510                 NaN   59.0567        1.04310        3.58080        18.1168        9.54604        6.11433        1.77068                 NaN
  1185.90        500.000                 NaN  0.771514                 NaN   59.0564        1.04313        3.58079        18.1168        9.54599        6.11467        1.77071                 NaN
  1182.69        500.000                 NaN  0.771518                 NaN   59.0560        1.04315        3.58078        18.1168        9.54594        6.11500        1.77073                 NaN
  1179.49        500.000                 NaN  0.771502                 NaN   59.0747        1.03482        4.35923        17.2426        9.60648        6.13200        1.77871                 NaN
  1176.28        500.000                 NaN  0.771506                 NaN   59.0743        1.03485        4.35922        17.2426        9.60643        6.13234        1.77874                 NaN
  1173.08        500.000                 NaN  0.771510                 NaN   59.0739        1.03487        4.35921        17.2426        9.60638        6.13268        1.77877                 NaN
  1169.87        500.000                 NaN  0.771514                 NaN   59.0736        1.03489        4.35920        17.2427        9.60633        6.13302        1.77879                 NaN
  1166.67        500.000                 NaN  0.771518                 NaN   59.0732        1.03492        4.35919        17.2427        9.60628        6.13335        1.77882                 NaN
  1163.46        500.000                 NaN  0.771522                 NaN   59.0729        1.03494        4.35918        17.2427        9.60623        6.13369        1.77884                 NaN
  1160.26        500.000                 NaN  0.771526                 NaN   59.0725        1.03496        4.35917        17.2428        9.60618        6.13403        1.77887                 NaN
  1157.05        500.000                 NaN  0.771530                 NaN   59.0721        1.03499        4.35916        17.2428        9.60614        6.13437        1.77890                 NaN
  1153.85        500.000                 NaN  0.771523                 NaN   59.0882        1.02937        5.09793        9.64740        16.4307        6.15219        1.78277                 NaN
  1150.64        500.000                 NaN  0.771527                 NaN   59.0878        1.02939        5.09792        9.64735        16.4307        6.15253        1.78279                 NaN
  1147.44        500.000                 NaN  0.771531                 NaN   59.0874        1.02942        5.09791        9.64730        16.4307        6.15287        1.78282                 NaN
  1144.23        500.000                 NaN  0.771535                 NaN   59.0871        1.02944        5.09790        9.64725        16.4307        6.15321        1.78285                 NaN
  1141.03        500.000                 NaN  0.771539                 NaN   59.0867        1.02946        5.09789        9.64720        16.4308        6.15354        1.78287                 NaN
  1137.82        500.000                 NaN  0.771543                 NaN   59.0864        1.02948        5.09788        9.64715        16.4308        6.15388        1.78290                 NaN
  1134.62        500.000                 NaN  0.771546                 NaN   59.0860        1.02951        5.09787        9.64710        16.4308        6.15422        1.78292                 NaN
  1131.41        500.000                 NaN  0.771550                 NaN   59.0856        1.02953        5.09786        9.64705        16.4309        6.15456        1.78295                 NaN
  1128.21        500.000                 NaN  0.771550                 NaN   59.0957        1.02743        5.78476        15.6912        9.67450        6.17481        1.78001                 NaN
  1125.00        500.000                 NaN  0.771553                 NaN   59.0954        1.02746        5.78475        15.6912        9.67445        6.17515        1.78003                 NaN
  1121.79        500.000                 NaN  0.771557                 NaN   59.0950        1.02748        5.78474        15.6913        9.67440        6.17549        1.78006                 NaN
  1118.59        500.000                 NaN  0.771561                 NaN   59.0946        1.02750        5.78473        15.6913        9.67434        6.17583        1.78009                 NaN
  1115.38        500.000                 NaN  0.771564                 NaN   59.0943        1.02752        5.78472        15.6914        9.67429        6.17617        1.78011                 NaN
  1112.18        500.000                 NaN  0.771568                 NaN   59.0939        1.02755        5.78471        15.6914        9.67424        6.17651        1.78014                 NaN
  1108.97        500.000                 NaN  0.771572                 NaN   59.0935        1.02757        5.78470        15.6914        9.67419        6.17685        1.78016                 NaN
  1105.77        500.000                 NaN  0.771575                 NaN   59.0932        1.02759        5.78469        15.6915        9.67414        6.17719        1.78019                 NaN
  1102.56        500.000                 NaN  0.771583                 NaN   59.0997        1.02827        6.43820        15.0023        9.68867        6.19902        1.77222                 NaN
  1099.36        500.000                 NaN  0.771586                 NaN   59.0993        1.02829        6.43819        15.0024        9.68862        6.19936        1.77225                 NaN
  1096.15        500.000                 NaN  0.771590                 NaN   59.0989        1.02831        6.43818        15.0024        9.68857        6.19970        1.77227                 NaN
  1092.95        500.000                 NaN  0.771593                 NaN   59.0986        1.02834        6.43817        15.0025        9.68852        6.20004        1.77230                 NaN
  1089.74        500.000                 NaN  0.771597                 NaN   59.0982        1.02836        6.43816        15.0025        9.68847        6.20038        1.77233                 NaN
  1086.54        500.000                 NaN  0.771600                 NaN   59.0978        1.02838        6.43815        15.0026        9.68841        6.20072        1.77235                 NaN
  1083.33        500.000                 NaN  0.771604                 NaN   59.0975        1.02840        6.43814        15.0026        9.68836        6.20106        1.77238                 NaN
  1080.13        500.000                 NaN  0.771607                 NaN   59.0971        1.02843        6.43814        15.0026        9.68831        6.20140        1.77240                 NaN
  1076.92        500.000                 NaN  0.771621                 NaN   59.0994        1.03197        7.06101        9.69223        14.3595        6.22560        1.75865                 NaN
  1073.72        500.000                 NaN  0.771625                 NaN   59.0985        1.03268        7.13430        14.2879        9.69153        6.23117       0.761294       0.991052     
  1070.51        500.000                 NaN  0.771630                 NaN   59.0980        1.03337        7.20899        9.69120        14.2133        6.23544                 NaN   1.74807     
  1067.31        500.000                 NaN  0.771633                 NaN   59.0976        1.03340        7.20898        9.69115        14.2134        6.23578                 NaN   1.74804     
  1064.10        500.000                 NaN  0.771639                 NaN   59.0969        1.03503        7.35900        9.69139        14.0592        6.24055                 NaN   1.74628     
  1060.90        500.000                 NaN  0.771643                 NaN   59.0966        1.03505        7.35899        9.69134        14.0592        6.24089                 NaN   1.74625     
  1057.69        500.000                 NaN  0.771646                 NaN   59.0962        1.03507        7.35899        9.69129        14.0593        6.24124                 NaN   1.74622     
  1054.49        500.000                 NaN  0.771650                 NaN   59.0959        1.03510        7.35898        9.69125        14.0594        6.24158                 NaN   1.74619     
  1051.28        500.000                 NaN  0.771659                 NaN   59.0941        1.03881        7.65691        13.7547        9.69097        6.25012                 NaN   1.74270     
  1048.08        500.000                 NaN  0.771662                 NaN   59.0938        1.03884        7.65691        13.7548        9.69092        6.25047                 NaN   1.74267     
  1044.87        500.000                 NaN  0.771666                 NaN   59.0934        1.03886        7.65690        13.7548        9.69088        6.25081                 NaN   1.74264     
  1041.67        500.000                 NaN  0.771669                 NaN   59.0931        1.03888        7.65690        13.7549        9.69083        6.25116                 NaN   1.74261     
  1038.46        500.000                 NaN  0.771673                 NaN   59.0927        1.03890        7.65690        13.7549        9.69079        6.25150                 NaN   1.74257     
  1035.26        500.000                 NaN  0.771677                 NaN   59.0924        1.03893        7.65689        13.7550        9.69074        6.25184                 NaN   1.74254     
  1032.05        500.000                 NaN  0.771680                 NaN   59.0920        1.03895        7.65689        13.7551        9.69070        6.25219                 NaN   1.74250     
  1028.85        500.000                 NaN  0.771684                 NaN   59.0917        1.03897        7.65689        13.7551        9.69065        6.25253                 NaN   1.74247     
  1025.64        500.000                 NaN  0.771702                 NaN   59.0874        1.04829        8.23849        9.68689        13.1635        6.26716                 NaN   1.73659     
  1022.44        500.000                 NaN  0.771706                 NaN   59.0870        1.04831        8.23849        9.68685        13.1635        6.26751                 NaN   1.73656     
  1019.23        500.000                 NaN  0.771709                 NaN   59.0867        1.04834        8.23849        9.68680        13.1636        6.26785                 NaN   1.73653     
  1016.03        500.000                 NaN  0.771712                 NaN   59.0863        1.04836        8.23849        9.68676        13.1637        6.26819                 NaN   1.73649     
  1012.82        500.000                 NaN  0.771716                 NaN   59.0860        1.04838        8.23849        9.68671        13.1637        6.26854                 NaN   1.73646     
  1009.62        500.000                 NaN  0.771719                 NaN   59.0856        1.04840        8.23848        9.68666        13.1638        6.26888                 NaN   1.73643     
  1006.41        500.000                 NaN  0.771723                 NaN   59.0853        1.04843        8.23848        9.68662        13.1639        6.26923                 NaN   1.73639     
  1003.21        500.000                 NaN  0.771726                 NaN   59.0849        1.04845        8.23848        9.68657        13.1639        6.26957                 NaN   1.73636     
  1000.00        500.000                 NaN  0.771748                 NaN   59.0763        1.06086        8.80274        12.5976        9.67808        6.28226                 NaN   1.73039     
