|6.6.6
Archiving\03_Data\Deq/QFM_m0.25/K22/K22_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          10
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)       
  1105.77        2500.00                 NaN   52.0512        1.44892        29.1485        5.02788        10.3276        1.81560       0.180290     
  1102.56        2500.00                 NaN   52.0325        1.50499        29.1832        4.91942        10.3096        1.87329       0.176957     
  1099.36        2500.00                 NaN   52.0322        1.50502        29.1833        4.91947        10.3096        1.87340       0.176961     
  1096.15        2500.00                 NaN   52.0319        1.50506        29.1834        4.91953        10.3096        1.87351       0.176964     
  1092.95        2500.00                 NaN   52.0316        1.50509        29.1835        4.91958        10.3096        1.87361       0.176968     
  1089.74        2500.00                 NaN   52.0313        1.50512        29.1836        4.91963        10.3097        1.87372       0.176972     
  1086.54        2500.00                 NaN   52.0309        1.50516        29.1837        4.91969        10.3097        1.87382       0.176976     
  1083.33        2500.00                 NaN   52.0306        1.50519        29.1838        4.91974        10.3097        1.87393       0.176979     
  1080.13        2500.00                 NaN   52.0303        1.50523        29.1839        4.91979        10.3097        1.87403       0.176983     
  1076.92        2500.00                 NaN   51.9948        1.56680        29.2392        4.80982        10.3062        1.91403       0.169102     
  1073.72        2500.00                 NaN   51.9945        1.56684        29.2393        4.80987        10.3062        1.91414       0.169105     
  1070.51        2500.00                 NaN   51.9942        1.56687        29.2394        4.80992        10.3063        1.91424       0.169109     
  1067.31        2500.00                 NaN   51.9939        1.56691        29.2395        4.80998        10.3063        1.91435       0.169112     
  1064.10        2500.00                 NaN   51.9935        1.56695        29.2396        4.81003        10.3063        1.91446       0.169116     
  1060.90        2500.00                 NaN   51.9932        1.56698        29.2397        4.81008        10.3063        1.91456       0.169119     
  1057.69        2500.00                 NaN   51.9929        1.56702        29.2398        4.81014        10.3064        1.91467       0.169123     
  1054.49        2500.00                 NaN   51.9925        1.56705        29.2399        4.81019        10.3064        1.91478       0.169126     
  1051.28        2500.00                 NaN   51.9433        1.63425        29.3114        10.3143        4.70075        1.93718       0.158862     
  1048.08        2500.00                 NaN   51.9429        1.63428        29.3115        10.3143        4.70081        1.93729       0.158865     
  1044.87        2500.00                 NaN   51.9426        1.63432        29.3116        10.3144        4.70086        1.93740       0.158868     
  1041.67        2500.00                 NaN   51.9423        1.63436        29.3117        10.3144        4.70091        1.93750       0.158871     
  1038.46        2500.00                 NaN   51.9419        1.63439        29.3118        10.3144        4.70097        1.93761       0.158874     
  1035.26        2500.00                 NaN   51.9416        1.63443        29.3119        10.3144        4.70102        1.93772       0.158878     
  1032.05        2500.00                 NaN   51.9413        1.63447        29.3120        10.3145        4.70107        1.93783       0.158881     
  1028.85        2500.00                 NaN   51.9409        1.63451        29.3121        10.3145        4.70113        1.93794       0.158884     
  1025.64        2500.00                 NaN   51.8741        1.70813        29.4063        10.3354        4.58967        1.94326       0.143134     
  1022.44        2500.00                 NaN   51.8738        1.70816        29.4064        10.3354        4.58972        1.94336       0.143137     
  1019.23        2500.00                 NaN   51.8734        1.70820        29.4066        10.3354        4.58978        1.94347       0.143140     
  1016.03        2500.00                 NaN   51.8731        1.70824        29.4067        10.3354        4.58983        1.94358       0.143142     
  1012.82        2500.00                 NaN   51.8728        1.70828        29.4068        10.3354        4.58989        1.94369       0.143145     
  1009.62        2500.00                 NaN   51.8724        1.70832        29.4069        10.3355        4.58994        1.94380       0.143148     
  1006.41        2500.00                 NaN   51.8721        1.70836        29.4070        10.3355        4.59000        1.94391       0.143151     
  1003.21        2500.00                 NaN   51.8717        1.70839        29.4071        10.3355        4.59005        1.94401       0.143154     
  1000.00        2500.00                 NaN   51.7849        1.79051        29.5241        10.3736        4.47775        1.92556       0.123577     
