|6.6.6
Archiving\03_Data\Deq/QFM_m0.25/K22/K22_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          10
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)       
  1105.77        2500.00                 NaN   52.7365        1.79714        28.9364        4.86668        10.0332        1.49235       0.137718     
  1102.56        2500.00                 NaN   52.7201        1.86574        28.9686        4.75810        10.0124        1.53976       0.135213     
  1099.36        2500.00                 NaN   52.7201        1.86574        28.9686        4.75810        10.0124        1.53976       0.135213     
  1096.15        2500.00                 NaN   52.7201        1.86574        28.9686        4.75810        10.0124        1.53976       0.135213     
  1092.95        2500.00                 NaN   52.7201        1.86574        28.9686        4.75810        10.0124        1.53976       0.135213     
  1089.74        2500.00                 NaN   52.7201        1.86574        28.9686        4.75810        10.0124        1.53976       0.135213     
  1086.54        2500.00                 NaN   52.7201        1.86574        28.9686        4.75810        10.0124        1.53976       0.135213     
  1083.33        2500.00                 NaN   52.7201        1.86574        28.9686        4.75810        10.0124        1.53976       0.135213     
  1080.13        2500.00                 NaN   52.7201        1.86574        28.9686        4.75810        10.0124        1.53976       0.135213     
  1076.92        2500.00                 NaN   52.6825        1.94072        29.0211        4.64813        10.0057        1.57255       0.129224     
  1073.72        2500.00                 NaN   52.6825        1.94072        29.0211        4.64813        10.0057        1.57255       0.129224     
  1070.51        2500.00                 NaN   52.6825        1.94072        29.0211        4.64813        10.0057        1.57255       0.129224     
  1067.31        2500.00                 NaN   52.6825        1.94072        29.0211        4.64813        10.0057        1.57255       0.129224     
  1064.10        2500.00                 NaN   52.6825        1.94072        29.0211        4.64813        10.0057        1.57255       0.129224     
  1060.90        2500.00                 NaN   52.6825        1.94072        29.0211        4.64813        10.0057        1.57255       0.129224     
  1057.69        2500.00                 NaN   52.6825        1.94072        29.0211        4.64813        10.0057        1.57255       0.129224     
  1054.49        2500.00                 NaN   52.6825        1.94072        29.0211        4.64813        10.0057        1.57255       0.129224     
  1051.28        2500.00                 NaN   52.6298        2.02201        29.0880        10.0097        4.53831        1.59080       0.121405     
  1048.08        2500.00                 NaN   52.6298        2.02201        29.0880        10.0097        4.53831        1.59080       0.121405     
  1044.87        2500.00                 NaN   52.6298        2.02201        29.0880        10.0097        4.53831        1.59080       0.121405     
  1041.67        2500.00                 NaN   52.6298        2.02201        29.0880        10.0097        4.53831        1.59080       0.121405     
  1038.46        2500.00                 NaN   52.6298        2.02201        29.0880        10.0097        4.53831        1.59080       0.121405     
  1035.26        2500.00                 NaN   52.6298        2.02201        29.0880        10.0097        4.53831        1.59080       0.121405     
  1032.05        2500.00                 NaN   52.6298        2.02201        29.0880        10.0097        4.53831        1.59080       0.121405     
  1028.85        2500.00                 NaN   52.6298        2.02201        29.0880        10.0097        4.53831        1.59080       0.121405     
  1025.64        2500.00                 NaN   52.5553        2.11047        29.1771        10.0261        4.42670        1.59497       0.109390     
  1022.44        2500.00                 NaN   52.5553        2.11047        29.1771        10.0261        4.42670        1.59497       0.109390     
  1019.23        2500.00                 NaN   52.5553        2.11047        29.1771        10.0261        4.42670        1.59497       0.109390     
  1016.03        2500.00                 NaN   52.5553        2.11047        29.1771        10.0261        4.42670        1.59497       0.109390     
  1012.82        2500.00                 NaN   52.5553        2.11047        29.1771        10.0261        4.42670        1.59497       0.109390     
  1009.62        2500.00                 NaN   52.5553        2.11047        29.1771        10.0261        4.42670        1.59497       0.109390     
  1006.41        2500.00                 NaN   52.5553        2.11047        29.1771        10.0261        4.42670        1.59497       0.109390     
  1003.21        2500.00                 NaN   52.5553        2.11047        29.1771        10.0261        4.42670        1.59497       0.109390     
  1000.00        2500.00                 NaN   52.4579        2.20848        29.2870        10.0586        4.31399        1.57954       0.944383E-001
