|6.6.6
Archiving\03_Data\eqfracLP/QFM_m2.5/Y98/Y98_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        Sp(TH)         an             O(HP)          ilm            San(TH)        q             
  1193.68        500.000        91.8743       0.150845       0.722806                 NaN            NaN  0.632328                 NaN  0.311871E-001   3.29058        3.29796     
  1192.55        500.000        70.9390        1.24666        1.71544                 NaN            NaN   2.32189                 NaN  0.960602E-001   11.3627        12.3182     
  1191.41        500.000        97.8359                 NaN            NaN            NaN            NaN  0.115222       0.127698       0.103801E-001   1.34423       0.566549     
  1190.28        500.000        99.0054       0.138221                 NaN            NaN            NaN  0.388971E-001            NaN  0.386357E-002  0.813569                 NaN
  1189.15        500.000        57.8759        1.77163        2.00148                 NaN            NaN   3.07569       0.262112E-005  0.143845        17.8310        17.3004     
  1188.02        500.000                 NaN   3.03187        5.45357       0.308948E-001            NaN   7.03196                 NaN  0.322480        43.8157        40.3135     
  1186.88        500.000                 NaN   2.99725        5.46859       0.518535E-001            NaN   7.03372                 NaN  0.322129        43.8120        40.3145     
  1185.75        500.000                 NaN   2.98138        5.49754       0.392696E-001            NaN   7.03623                 NaN  0.321790        43.8087        40.3151     
  1184.62        500.000                 NaN   2.96025        5.52349       0.354954E-001            NaN   7.03810                 NaN  0.321442        43.8053        40.3159     
  1183.49        500.000                 NaN   2.93858        5.54977       0.319756E-001            NaN   7.03998                 NaN  0.321088        43.8018        40.3168     
  1182.35        500.000                 NaN   2.91456        5.57520       0.316789E-001            NaN   7.04189                 NaN  0.320727        43.7983        40.3177     
  1181.22        500.000                 NaN   2.88818        5.60120       0.333180E-001            NaN   7.04386       0.149332E-005  0.320355        43.7946        40.3185     
  1180.09        500.000                 NaN   2.86220        5.62809       0.336738E-001            NaN   7.04583       0.136433E-005  0.319976        43.7909        40.3194     
  1178.96        500.000                 NaN   8.57740                 NaN            NaN            NaN   7.08281                 NaN  0.309516        43.7054        40.3248     
  1177.82        500.000                 NaN   2.81361        5.68176       0.308157E-001            NaN   7.04968                 NaN  0.319229        43.7838        40.3211     
  1176.69        500.000                 NaN   2.78441        5.70831       0.347496E-001            NaN   7.05170                 NaN  0.318837        43.7800        40.3220     
  1175.56        500.000                 NaN   2.75668        5.73660       0.354756E-001            NaN   7.05370                 NaN  0.318441        43.7762        40.3229     
  1174.43        500.000                 NaN   2.75037        5.77856       0.105846E-002            NaN   7.05547       0.158234E-005  0.318054        43.7727        40.3238     
  1173.29        500.000                 NaN   2.81189        5.76527       0.806998E-003            NaN   7.04857       0.162903E-005  0.315898        43.7183        40.3392     
  1172.16        500.000                 NaN   2.69436        5.83736       0.867466E-003            NaN   7.05952       0.162178E-005  0.317239        43.7651        40.3256     
  1171.03        500.000                 NaN   2.77922        5.78094                 NaN            NaN   7.06905                 NaN  0.314375        43.7197        40.3367     
  1169.89        500.000                 NaN   2.63533        5.90015                 NaN            NaN   7.06367       0.165969E-005  0.316385        43.7571        40.3274     
  1168.76        500.000                 NaN   2.60450        5.93245                 NaN            NaN   7.06577       0.167914E-005  0.315949        43.7531        40.3283     
  1167.63        500.000                 NaN   2.43421        6.10462                 NaN            NaN   7.08010                 NaN  0.315239        43.7375        40.3283     
  1166.50        500.000                 NaN   5.32832        3.25200                 NaN            NaN   7.08759                 NaN  0.308686        43.6882        40.3352     
  1165.36        500.000                 NaN   2.46159        6.08027                 NaN            NaN   7.06655                 NaN  0.314689        43.7453        40.3316     
  1164.23        500.000                 NaN   2.40201        6.14261                 NaN            NaN   7.07380                 NaN  0.313985        43.7353        40.3323     
  1163.10        500.000                 NaN   2.32071        6.22678                 NaN            NaN   7.07526                 NaN  0.313890        43.7294        40.3340     
  1161.97        500.000                 NaN   8.58916                 NaN            NaN            NaN   7.10040                 NaN  0.306537        43.6641        40.3398     
  1160.83        500.000                 NaN   4.81894        2.32026                 NaN            NaN   6.94474       0.807435       0.369286        44.0675        40.6718     
  1159.70        500.000                 NaN   2.33285        6.25759                 NaN            NaN   7.08988                 NaN  0.310925        43.6580        40.3507     
  1158.57        500.000                 NaN   2.12081        6.43383                 NaN            NaN   7.07934       0.187147E-005  0.311385        43.7172        40.3375     
  1157.44        500.000                 NaN   6.30804       0.178445E-004            NaN            NaN   6.86374        1.28258       0.402768        44.2706        40.8722     
  1156.30        500.000                 NaN   6.30788       0.179182E-004            NaN            NaN   6.86371        1.28255       0.402760        44.2701        40.8730     
  1155.17        500.000                 NaN   2.20481        6.38651                 NaN            NaN   7.11023                 NaN  0.304604        43.6480        40.3459     
  1154.04        500.000                 NaN   6.30756       0.180838E-004            NaN            NaN   6.86365        1.28249       0.402745        44.2690        40.8745     
  1152.91        500.000                 NaN   6.30740       0.181792E-004            NaN            NaN   6.86362        1.28246       0.402737        44.2684        40.8753     
  1151.77        500.000                 NaN   1.83693        6.75748                 NaN            NaN   7.10515                 NaN  0.304104        43.6479        40.3484     
  1150.64        500.000                 NaN   6.53985        2.05424       0.370407E-003            NaN   7.11886                 NaN  0.303519        43.6362        40.3470     
  1149.51        500.000                 NaN   8.61562                 NaN            NaN            NaN   7.13706                 NaN  0.297661        43.5995        40.3501     
  1148.37        500.000                 NaN   8.61600                 NaN            NaN            NaN   7.13802                 NaN  0.297437        43.5978        40.3508     
  1147.24        500.000                 NaN   6.83538        1.76515                 NaN            NaN   7.12548                 NaN  0.301962        43.6212        40.3509     
  1146.11        500.000                 NaN   8.61155                 NaN            NaN            NaN   7.13393                 NaN  0.298797        43.6026        40.3532     
  1144.98        500.000                 NaN   1.62872        6.94846                 NaN            NaN   7.11722                 NaN  0.304377        43.6531        40.3481     
  1143.84        500.000                 NaN   7.08746        1.51803       0.187382E-003            NaN   7.13359                 NaN  0.300021        43.6075        40.3532     
  1142.71        500.000                 NaN   5.69693        2.92102                 NaN            NaN   7.14366                 NaN  0.296730        43.5864        40.3552     
  1141.58        500.000                 NaN   7.27407        1.33338       0.251133E-002            NaN   7.13857                 NaN  0.298745        43.5974        40.3553     
  1140.45        500.000                 NaN   7.37433        1.23741       0.491064E-003            NaN   7.14133                 NaN  0.298069        43.5920        40.3564     
  1139.31        500.000                 NaN   7.47428        1.14029                 NaN            NaN   7.14403                 NaN  0.297375        43.5866        40.3574     
  1138.18        500.000                 NaN   7.57974        1.03727                 NaN            NaN   7.14681                 NaN  0.296654        43.5811        40.3585     
  1137.05        500.000                 NaN   7.68781       0.931779                 NaN            NaN   7.14964                 NaN  0.295901        43.5753        40.3595     
  1135.92        500.000                 NaN  0.978662        7.62840                 NaN            NaN   7.14311                 NaN  0.297465        43.5939        40.3585     
  1134.78        500.000                 NaN   7.91600       0.708966       0.833247E-005            NaN   7.15553                 NaN  0.294313        43.5635        40.3617     
  1133.65        500.000                 NaN   8.04363       0.584270       0.828750E-005            NaN   7.15859                 NaN  0.293468        43.5572        40.3628     
  1132.52        500.000                 NaN   8.18037       0.450642       0.826625E-005            NaN   7.16176                 NaN  0.292576        43.5507        40.3639     
  1131.39        500.000                 NaN   8.32921       0.304915       0.209439E-003            NaN   7.16504                 NaN  0.291634        43.5440        40.3650     
  1130.25        500.000                 NaN   6.27880       0.306496E-001            NaN            NaN   6.86382        1.27915       0.402306        44.2558        40.8895     
  1129.12        500.000                 NaN   6.28468       0.267856E-001            NaN            NaN   6.86393        1.27778       0.402231        44.2549        40.8897     
  1127.99        500.000                 NaN   6.28576       0.248082E-001            NaN            NaN   6.86383        1.27817       0.402254        44.2546        40.8906     
  1126.85        500.000                 NaN   6.30625       0.547830E-004            NaN            NaN   6.86343        1.28058       0.402399        44.2548        40.8924     
  1125.72        500.000                 NaN   6.30359       0.762934E-005  0.364484E-005            NaN   6.86290        1.28178       0.402553        44.2555        40.8937     
  1124.59        500.000                 NaN   6.28677       0.216588E-001            NaN            NaN   6.86357        1.27905       0.402296        44.2533        40.8933     
  1123.46        500.000                 NaN   6.28567       0.220527E-001            NaN            NaN   6.86350        1.27935       0.402306        44.2529        40.8942     
  1122.32        500.000                 NaN   6.27989       0.264605E-001            NaN            NaN   6.86341        1.28010       0.402332        44.2525        40.8953     
  1121.19        500.000                 NaN   6.30598                 NaN            NaN            NaN   6.86348        1.28033       0.402305        44.2517        40.8962     
  1120.06        500.000                 NaN   6.30433                 NaN            NaN            NaN   6.86339        1.28126       0.402341        44.2512        40.8974     
  1118.93        500.000                 NaN   6.30476                 NaN            NaN            NaN   6.86352        1.28099       0.402283        44.2503        40.8981     
  1117.79        500.000                 NaN   6.30248       0.815821E-005            NaN            NaN   6.86269        1.28158       0.402500        44.2517        40.8990     
  1116.66        500.000                 NaN  0.631709        8.02625                 NaN            NaN   7.19142                 NaN  0.284848        43.4864        40.3794     
  1115.53        500.000                 NaN   6.30216       0.820891E-005            NaN            NaN   6.86264        1.28152       0.402485        44.2507        40.9005     
  1114.40        500.000                 NaN   6.19377       0.897160E-003            NaN            NaN   6.92773        1.42417       0.388143        44.0831        40.9822     
  1113.26        500.000                 NaN   6.14393       0.109249E-003            NaN            NaN   6.92294        1.45335       0.390275        44.0940        40.9954     
  1112.13        500.000                 NaN   8.58626                 NaN            NaN            NaN   7.19515       0.491762E-001  0.284590        43.4801        40.4047     
  1111.00        500.000                 NaN   6.67188       0.380055E-004            NaN            NaN   6.98819        1.15758       0.364761        43.9435        40.8741     
  1109.87        500.000                 NaN   6.01797                 NaN            NaN            NaN   6.90991        1.52556       0.396073        44.1217        41.0288     
  1108.73        500.000                 NaN   5.95895                 NaN            NaN            NaN   6.90495        1.55977       0.398167        44.1336        41.0445     
  1107.60        500.000                 NaN   5.92103                 NaN            NaN            NaN   6.90270        1.58292       0.399816        44.1373        41.0562     
  1106.47        500.000                 NaN   6.30090       0.732551E-005            NaN            NaN   6.86240        1.28129       0.402424        44.2464        40.9066     
  1105.33        500.000                 NaN   6.18133                 NaN            NaN            NaN   6.93457        1.43883       0.386367        44.0611        40.9978     
  1104.20        500.000                 NaN   6.12896                 NaN            NaN            NaN   6.92914        1.46896       0.388627        44.0727        41.0116     
  1103.07        500.000                 NaN   5.82032                 NaN            NaN            NaN   6.88710        1.63295       0.406059        44.1766        41.0770     
  1101.94        500.000                 NaN   6.03931                 NaN            NaN            NaN   6.91992        1.52052       0.392474        44.0923        41.0354     
  1100.80        500.000                 NaN   5.80575                 NaN            NaN            NaN   6.89361        1.64929       0.404884        44.1571        41.0894     
  1099.67        500.000                 NaN   6.29995       0.732472E-005            NaN            NaN   6.86223        1.28112       0.402378        44.2432        40.9112     
  1098.54        500.000                 NaN   5.68278                 NaN            NaN            NaN   6.87748        1.71877       0.409742        44.1902        41.1210     
  1097.41        500.000                 NaN   5.65841                 NaN            NaN            NaN   6.87525        1.73288       0.410746        44.1947        41.1280     
  1096.27        500.000                 NaN   5.63495                 NaN            NaN            NaN   6.87311        1.74646       0.411710        44.1990        41.1348     
  1095.14        500.000                 NaN   5.61232                 NaN            NaN            NaN   6.87107        1.75957       0.412637        44.2031        41.1413     
  1094.01        500.000                 NaN   5.59046                 NaN            NaN            NaN   6.86912        1.77224       0.413530        44.2070        41.1477     
  1092.88        500.000                 NaN   5.78519                 NaN            NaN            NaN   6.89537        1.66773       0.403094        44.1427        41.1059     
  1091.74        500.000                 NaN   6.29884       0.731029E-005            NaN            NaN   6.86203        1.28092       0.402326        44.2394        40.9165     
  1090.61        500.000                 NaN   6.29868       0.731010E-005            NaN            NaN   6.86200        1.28089       0.402318        44.2389        40.9172     
  1089.48        500.000                 NaN   6.29853       0.730994E-005            NaN            NaN   6.86197        1.28086       0.402311        44.2383        40.9180     
  1088.35        500.000                 NaN   6.29837       0.689439E-005            NaN            NaN   6.86195        1.28083       0.402303        44.2378        40.9187     
  1087.21        500.000                 NaN   6.29821       0.730959E-005            NaN            NaN   6.86192        1.28080       0.402296        44.2373        40.9195     
  1086.08        500.000                 NaN   6.29805       0.692076E-005            NaN            NaN   6.86189        1.28077       0.402288        44.2367        40.9203     
  1084.95        500.000                 NaN   6.29790       0.730918E-005            NaN            NaN   6.86186        1.28075       0.402281        44.2362        40.9210     
  1083.81        500.000                 NaN   6.29774       0.730905E-005            NaN            NaN   6.86183        1.28072       0.402273        44.2357        40.9218     
  1082.68        500.000                 NaN   6.29758       0.695931E-005            NaN            NaN   6.86180        1.28069       0.402266        44.2351        40.9225     
  1081.55        500.000                 NaN   6.29742       0.697194E-005            NaN            NaN   6.86178        1.28066       0.402258        44.2346        40.9233     
  1080.42        500.000                 NaN   6.29727       0.698446E-005            NaN            NaN   6.86175        1.28063       0.402251        44.2341        40.9240     
  1079.28        500.000                 NaN   6.29711       0.699683E-005            NaN            NaN   6.86172        1.28060       0.402243        44.2335        40.9248     
  1078.15        500.000                 NaN   6.29695       0.700908E-005            NaN            NaN   6.86169        1.28057       0.402236        44.2330        40.9255     
  1077.02        500.000                 NaN   6.29679       0.702122E-005            NaN            NaN   6.86166        1.28055       0.402228        44.2325        40.9263     
  1075.89        500.000                 NaN   6.29664       0.703323E-005            NaN            NaN   6.86163        1.28052       0.402221        44.2319        40.9271     
  1074.75        500.000                 NaN   6.29648       0.704517E-005            NaN            NaN   6.86161        1.28049       0.402213        44.2314        40.9278     
  1073.62        500.000                 NaN   6.29632       0.705700E-005            NaN            NaN   6.86158        1.28046       0.402206        44.2309        40.9286     
  1072.49        500.000                 NaN   5.35204                 NaN            NaN            NaN   6.84076        1.90858       0.424924        44.2530        41.2207     
  1071.36        500.000                 NaN   5.33985                 NaN            NaN            NaN   6.83989        1.91570       0.425535        44.2538        41.2252     
  1070.22        500.000                 NaN   5.24889                 NaN            NaN            NaN   6.84113        1.97185       0.427105        44.2577        41.2534     
  1069.09        500.000                 NaN   5.23648                 NaN            NaN            NaN   6.84023        1.97918       0.427581        44.2591        41.2575     
  1067.96        500.000                 NaN   5.22427                 NaN            NaN            NaN   6.83935        1.98635       0.428047        44.2604        41.2615     
  1066.83        500.000                 NaN   5.21231                 NaN            NaN            NaN   6.83850        1.99339       0.428503        44.2618        41.2655     
  1065.69        500.000                 NaN   5.37600                 NaN            NaN            NaN   6.86300        1.90914       0.419042        44.1991        41.2338     
  1064.56        500.000                 NaN   5.18900                 NaN            NaN            NaN   6.83686        2.00705       0.429388        44.2643        41.2734     
  1063.43        500.000                 NaN   6.29491       0.447136E-005            NaN            NaN   6.86133        1.28020       0.402138        44.2261        40.9354     
  1062.29        500.000                 NaN   6.29475       0.447132E-005            NaN            NaN   6.86130        1.28018       0.402131        44.2255        40.9361     
  1061.16        500.000                 NaN   6.29460       0.447113E-005            NaN            NaN   6.86127        1.28015       0.402123        44.2250        40.9369     
  1060.03        500.000                 NaN   6.29444       0.447106E-005            NaN            NaN   6.86125        1.28012       0.402116        44.2245        40.9376     
  1058.90        500.000                 NaN   6.29428       0.447096E-005            NaN            NaN   6.86122        1.28009       0.402109        44.2239        40.9384     
  1057.76        500.000                 NaN   6.29413       0.447089E-005            NaN            NaN   6.86119        1.28006       0.402101        44.2234        40.9391     
  1056.63        500.000                 NaN   6.29397       0.447072E-005            NaN            NaN   6.86116        1.28003       0.402094        44.2229        40.9399     
  1055.50        500.000                 NaN   6.29381       0.447068E-005            NaN            NaN   6.86113        1.28001       0.402086        44.2223        40.9406     
  1054.37        500.000                 NaN   6.29366       0.447054E-005            NaN            NaN   6.86111        1.27998       0.402079        44.2218        40.9414     
  1053.23        500.000                 NaN   6.29350       0.447044E-005            NaN            NaN   6.86108        1.27995       0.402071        44.2213        40.9421     
  1052.10        500.000                 NaN   6.29334       0.447034E-005            NaN            NaN   6.86105        1.27992       0.402064        44.2207        40.9429     
  1050.97        500.000                 NaN   6.29319       0.447026E-005            NaN            NaN   6.86103        1.27989       0.402057        44.2202        40.9436     
  1049.84        500.000                 NaN   6.29303       0.447007E-005            NaN            NaN   6.86100        1.27986       0.402049        44.2197        40.9444     
  1048.70        500.000                 NaN   6.29287       0.447001E-005            NaN            NaN   6.86097        1.27984       0.402042        44.2191        40.9451     
  1047.57        500.000                 NaN   6.29272       0.446990E-005            NaN            NaN   6.86094        1.27981       0.402034        44.2186        40.9459     
  1046.44        500.000                 NaN   6.29256       0.733081E-005            NaN            NaN   6.86092        1.27978       0.402027        44.2181        40.9466     
  1045.31        500.000                 NaN   6.29240       0.734370E-005            NaN            NaN   6.86089        1.27975       0.402020        44.2175        40.9474     
  1044.17        500.000                 NaN   6.29224       0.735637E-005            NaN            NaN   6.86086        1.27972       0.402012        44.2170        40.9481     
  1043.04        500.000                 NaN   6.29209       0.736881E-005            NaN            NaN   6.86083        1.27969       0.402005        44.2165        40.9489     
  1041.91        500.000                 NaN   6.29193       0.738117E-005            NaN            NaN   6.86081        1.27967       0.401997        44.2160        40.9496     
  1040.77        500.000                 NaN   6.29177       0.783739E-005            NaN            NaN   6.86078        1.27964       0.401990        44.2154        40.9504     
  1039.64        500.000                 NaN   6.29162       0.784737E-005            NaN            NaN   6.86075        1.27961       0.401983        44.2149        40.9511     
  1038.51        500.000                 NaN   6.29146       0.785629E-005            NaN            NaN   6.86073        1.27958       0.401975        44.2144        40.9519     
  1037.38        500.000                 NaN   4.24839       0.769631E-005            NaN            NaN   6.65464        2.39778       0.492143        44.8174        41.3896     
  1036.24        500.000                 NaN   4.24828       0.770045E-005            NaN            NaN   6.65461        2.39773       0.492134        44.8169        41.3904     
  1035.11        500.000                 NaN   4.24818       0.770435E-005            NaN            NaN   6.65458        2.39767       0.492125        44.8163        41.3911     
  1033.98        500.000                 NaN   4.24807       0.770837E-005            NaN            NaN   6.65455        2.39762       0.492116        44.8158        41.3919     
  1032.85        500.000                 NaN   4.24796       0.771227E-005            NaN            NaN   6.65453        2.39756       0.492106        44.8152        41.3926     
  1031.71        500.000                 NaN   4.24786       0.771614E-005            NaN            NaN   6.65450        2.39751       0.492097        44.8147        41.3934     
  1030.58        500.000                 NaN   4.24775       0.771996E-005            NaN            NaN   6.65447        2.39746       0.492088        44.8141        41.3941     
  1029.45        500.000                 NaN   4.24764       0.772377E-005            NaN            NaN   6.65444        2.39740       0.492079        44.8136        41.3948     
  1028.32        500.000                 NaN   4.24754       0.772751E-005            NaN            NaN   6.65442        2.39735       0.492070        44.8130        41.3956     
  1027.18        500.000                 NaN   4.24743       0.773121E-005            NaN            NaN   6.65439        2.39730       0.492061        44.8125        41.3963     
  1026.05        500.000                 NaN   4.24732       0.773499E-005            NaN            NaN   6.65436        2.39724       0.492052        44.8119        41.3971     
  1024.92        500.000                 NaN   4.24722       0.773870E-005            NaN            NaN   6.65433        2.39719       0.492043        44.8114        41.3978     
  1023.79        500.000                 NaN   4.24711       0.774228E-005            NaN            NaN   6.65431        2.39714       0.492034        44.8108        41.3986     
  1022.65        500.000                 NaN   4.24701       0.774586E-005            NaN            NaN   6.65428        2.39708       0.492024        44.8103        41.3993     
  1021.52        500.000                 NaN   4.24690       0.774951E-005            NaN            NaN   6.65425        2.39703       0.492015        44.8097        41.4001     
  1020.39        500.000                 NaN   4.24679       0.775303E-005            NaN            NaN   6.65422        2.39698       0.492006        44.8092        41.4008     
  1019.25        500.000                 NaN   4.24669       0.775658E-005            NaN            NaN   6.65420        2.39692       0.491997        44.8086        41.4016     
  1018.12        500.000                 NaN   4.24658       0.776004E-005            NaN            NaN   6.65417        2.39687       0.491988        44.8081        41.4023     
  1016.99        500.000                 NaN   4.24647       0.776347E-005            NaN            NaN   6.65414        2.39682       0.491979        44.8075        41.4030     
  1015.86        500.000                 NaN   4.24637       0.776681E-005            NaN            NaN   6.65411        2.39676       0.491970        44.8070        41.4038     
  1014.72        500.000                 NaN   4.24626       0.777025E-005            NaN            NaN   6.65409        2.39671       0.491961        44.8064        41.4045     
  1013.59        500.000                 NaN   4.24616       0.777357E-005            NaN            NaN   6.65406        2.39666       0.491952        44.8059        41.4053     
  1012.46        500.000                 NaN   4.24605       0.777688E-005            NaN            NaN   6.65403        2.39660       0.491943        44.8053        41.4060     
  1011.33        500.000                 NaN   4.24594       0.778017E-005            NaN            NaN   6.65401        2.39655       0.491934        44.8048        41.4068     
  1010.19        500.000                 NaN   4.24579       0.602494E-004            NaN            NaN   6.65398        2.39649       0.491924        44.8042        41.4075     
  1009.06        500.000                 NaN   4.24568       0.632192E-004            NaN            NaN   6.65395        2.39644       0.491915        44.8037        41.4083     
  1007.93        500.000                 NaN   4.20618       0.678624E-004            NaN            NaN   6.65820        2.42554       0.492047        44.7930        41.4249     
  1006.80        500.000                 NaN   4.20607       0.701994E-004            NaN            NaN   6.65817        2.42549       0.492038        44.7925        41.4257     
  1005.66        500.000                 NaN   4.20597       0.727579E-004            NaN            NaN   6.65814        2.42544       0.492029        44.7919        41.4264     
  1004.53        500.000                 NaN   4.20586       0.755374E-004            NaN            NaN   6.65812        2.42538       0.492020        44.7914        41.4272     
  1003.40        500.000                 NaN   4.20575       0.785759E-004            NaN            NaN   6.65809        2.42533       0.492011        44.7908        41.4279     
  1002.27        500.000                 NaN   4.20565       0.817585E-004            NaN            NaN   6.65806        2.42527       0.492002        44.7903        41.4286     
  1001.13        500.000                 NaN   4.20554       0.854130E-004            NaN            NaN   6.65804        2.42522       0.491993        44.7897        41.4294     
  1000.00        500.000                 NaN   4.20543       0.893514E-004            NaN            NaN   6.65801        2.42517       0.491984        44.7892        41.4301     
