|6.6.6
Archiving\03_Data\eqfracLP/QFM_m2.5/Y98/Y98_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        Sp(TH)         an             O(HP)          ilm            San(TH)        q             
  1190.28        500.000        98.8981       0.206630                 NaN            NaN            NaN  0.438107E-001            NaN  0.746670E-002  0.843944                 NaN
  1189.15        500.000        55.6714        2.51338        2.89011                 NaN            NaN   3.33738       0.447450E-005  0.267818        17.8064        17.5135     
  1188.02        500.000                 NaN   4.09711        7.49895       0.419181E-001            NaN   7.26794                 NaN  0.571910        41.6508        38.8714     
  1186.88        500.000                 NaN   4.05042        7.51878       0.703485E-001            NaN   7.26980                 NaN  0.571299        41.6478        38.8715     
  1185.75        500.000                 NaN   4.02909        7.55775       0.532912E-001            NaN   7.27244                 NaN  0.570710        41.6452        38.8715     
  1184.62        500.000                 NaN   4.00064        7.59259       0.481614E-001            NaN   7.27440                 NaN  0.570103        41.6425        38.8716     
  1183.49        500.000                 NaN   3.97145        7.62785       0.433781E-001            NaN   7.27638                 NaN  0.569487        41.6398        38.8717     
  1182.35        500.000                 NaN   3.93910        7.66193       0.429677E-001            NaN   7.27840                 NaN  0.568859        41.6369        38.8718     
  1181.22        500.000                 NaN   3.90354        7.69668       0.451805E-001            NaN   7.28047       0.242860E-005  0.568209        41.6340        38.8719     
  1180.09        500.000                 NaN   3.86852        7.73265       0.456556E-001            NaN   7.28254       0.221905E-005  0.567550        41.6310        38.8720     
  1178.96        500.000                 NaN   11.7003                 NaN            NaN            NaN   7.32101                 NaN  0.549022        41.5520        38.8777     
  1177.82        500.000                 NaN   3.80305        7.80475       0.417635E-001            NaN   7.28659                 NaN  0.566247        41.6253        38.8723     
  1176.69        500.000                 NaN   3.76368        7.84029       0.470848E-001            NaN   7.28872                 NaN  0.565562        41.6222        38.8724     
  1175.56        500.000                 NaN   3.72629        7.87820       0.480577E-001            NaN   7.29082                 NaN  0.564870        41.6192        38.8726     
  1174.43        500.000                 NaN   3.71786        7.93466       0.143347E-002            NaN   7.29269       0.257359E-005  0.564196        41.6165        38.8727     
  1173.29        500.000                 NaN   3.78939        7.91514       0.109309E-002            NaN   7.28526       0.264941E-005  0.560358        41.5636        38.8851     
  1172.16        500.000                 NaN   3.64234        8.01352       0.117424E-002            NaN   7.29694       0.263781E-005  0.562772        41.6103        38.8730     
  1171.03        500.000                 NaN   3.75600        7.93116                 NaN            NaN   7.30663                 NaN  0.557688        41.5665        38.8820     
  1169.89        500.000                 NaN   3.56272        8.09762                 NaN            NaN   7.30131       0.269954E-005  0.561280        41.6038        38.8733     
  1168.76        500.000                 NaN   3.52113        8.14091                 NaN            NaN   7.30351       0.273122E-005  0.560517        41.6005        38.8735     
  1167.63        500.000                 NaN   3.29103        8.37128                 NaN            NaN   7.31844                 NaN  0.559275        41.5867        38.8732     
  1166.50        500.000                 NaN   7.30949        4.39476                 NaN            NaN   7.32638                 NaN  0.547672        41.5417        38.8800     
  1165.36        500.000                 NaN   3.32818        8.33977                 NaN            NaN   7.30443                 NaN  0.558315        41.5948        38.8745     
  1164.23        500.000                 NaN   3.24772        8.42295                 NaN            NaN   7.31196                 NaN  0.557077        41.5858        38.8745     
  1163.10        500.000                 NaN   3.13787        8.53574                 NaN            NaN   7.31350                 NaN  0.556918        41.5806        38.8753     
  1161.97        500.000                 NaN   11.7163                 NaN            NaN            NaN   7.33958                 NaN  0.543887        41.5198        38.8805     
  1160.83        500.000                 NaN   6.51969        3.18194                 NaN            NaN   7.18262        1.31325       0.655593        41.9257        39.2212     
  1159.70        500.000                 NaN   3.14159        8.57534                 NaN            NaN   7.32861                 NaN  0.551682        41.5140        38.8888     
  1158.57        500.000                 NaN   2.86788        8.81455                 NaN            NaN   7.31787       0.304443E-005  0.552518        41.5712        38.8759     
  1157.44        500.000                 NaN   8.53776       0.246027E-004            NaN            NaN   7.10124        2.08686       0.715306        42.1338        39.4250     
  1156.30        500.000                 NaN   8.53776       0.247050E-004            NaN            NaN   7.10124        2.08686       0.715306        42.1338        39.4250     
  1155.17        500.000                 NaN   2.97199        8.74668                 NaN            NaN   7.35005                 NaN  0.540527        41.5081        38.8826     
  1154.04        500.000                 NaN   8.53776       0.249350E-004            NaN            NaN   7.10124        2.08686       0.715306        42.1338        39.4250     
  1152.91        500.000                 NaN   8.53776       0.250675E-004            NaN            NaN   7.10124        2.08686       0.715306        42.1338        39.4250     
  1151.77        500.000                 NaN   2.48350        9.24074                 NaN            NaN   7.34478                 NaN  0.539663        41.5090        38.8823     
  1150.64        500.000                 NaN   8.95346        2.76667       0.503004E-003            NaN   7.35924                 NaN  0.538655        41.4999        38.8816     
  1149.51        500.000                 NaN   11.7458                 NaN            NaN            NaN   7.37795                 NaN  0.528259        41.4648        38.8831     
  1148.37        500.000                 NaN   11.7464                 NaN            NaN            NaN   7.37898                 NaN  0.527871        41.4637        38.8831     
  1147.24        500.000                 NaN   9.35278        2.37521                 NaN            NaN   7.36616                 NaN  0.535920        41.4870        38.8830     
  1146.11        500.000                 NaN   11.7428                 NaN            NaN            NaN   7.37474                 NaN  0.530301        41.4687        38.8835     
  1144.98        500.000                 NaN   2.20313        9.50423                 NaN            NaN   7.35750                 NaN  0.540213        41.5170        38.8779     
  1143.84        500.000                 NaN   9.69290        2.04092       0.253955E-003            NaN   7.37466                 NaN  0.532507        41.4756        38.8831     
  1142.71        500.000                 NaN   7.78960        3.95907                 NaN            NaN   7.38502                 NaN  0.526670        41.4557        38.8840     
  1141.58        500.000                 NaN   9.94407        1.79170       0.340061E-002            NaN   7.37986                 NaN  0.530262        41.4670        38.8837     
  1140.45        500.000                 NaN   10.0789        1.66224       0.664435E-003            NaN   7.38275                 NaN  0.529072        41.4624        38.8839     
  1139.31        500.000                 NaN   10.2132        1.53138                 NaN            NaN   7.38557                 NaN  0.527850        41.4578        38.8842     
  1138.18        500.000                 NaN   10.3548        1.39260                 NaN            NaN   7.38846                 NaN  0.526581        41.4530        38.8845     
  1137.05        500.000                 NaN   10.4999        1.25062                 NaN            NaN   7.39142                 NaN  0.525253        41.4481        38.8848     
  1135.92        500.000                 NaN   1.32409        10.4158                 NaN            NaN   7.38456                 NaN  0.528029        41.4652        38.8823     
  1134.78        500.000                 NaN   10.8057       0.951176       0.112520E-004            NaN   7.39756                 NaN  0.522454        41.4377        38.8854     
  1133.65        500.000                 NaN   10.9767       0.783652       0.111856E-004            NaN   7.40075                 NaN  0.520963        41.4323        38.8857     
  1132.52        500.000                 NaN   11.1597       0.604248       0.111513E-004            NaN   7.40405                 NaN  0.519389        41.4266        38.8860     
  1131.39        500.000                 NaN   11.3589       0.408727       0.282396E-003            NaN   7.40747                 NaN  0.517726        41.4206        38.8863     
  1130.25        500.000                 NaN   8.50332       0.415939E-001            NaN            NaN   7.10205        2.08240       0.714813        42.1319        39.4239     
  1129.12        500.000                 NaN   8.51148       0.365554E-001            NaN            NaN   7.10220        2.08021       0.714691        42.1316        39.4233     
  1127.99        500.000                 NaN   8.51316       0.338410E-001            NaN            NaN   7.10211        2.08090       0.714746        42.1318        39.4235     
  1126.85        500.000                 NaN   8.54109       0.746309E-004            NaN            NaN   7.10175        2.08488       0.715018        42.1326        39.4246     
  1125.72        500.000                 NaN   8.53776       0.102193E-004  0.496836E-005            NaN   7.10124        2.08687       0.715306        42.1338        39.4250     
  1124.59        500.000                 NaN   8.51518       0.294816E-001            NaN            NaN   7.10195        2.08247       0.714862        42.1322        39.4239     
  1123.46        500.000                 NaN   8.51391       0.299707E-001            NaN            NaN   7.10191        2.08302       0.714894        42.1323        39.4240     
  1122.32        500.000                 NaN   8.50630       0.358121E-001            NaN            NaN   7.10185        2.08428       0.714954        42.1324        39.4244     
  1121.19        500.000                 NaN   8.54170                 NaN            NaN            NaN   7.10196        2.08469       0.714919        42.1322        39.4246     
  1120.06        500.000                 NaN   8.53951                 NaN            NaN            NaN   7.10190        2.08626       0.714998        42.1323        39.4250     
  1118.93        500.000                 NaN   8.54028                 NaN            NaN            NaN   7.10206        2.08587       0.714908        42.1320        39.4249     
  1117.79        500.000                 NaN   8.53776       0.108950E-004            NaN            NaN   7.10124        2.08687       0.715306        42.1338        39.4250     
  1116.66        500.000                 NaN  0.848769        10.9474                 NaN            NaN   7.43513                 NaN  0.505803        41.3724        38.8906     
  1115.53        500.000                 NaN   8.53776       0.109566E-004            NaN            NaN   7.10124        2.08687       0.715306        42.1338        39.4250     
  1114.40        500.000                 NaN   8.32198       0.122408E-002            NaN            NaN   7.17017        2.31972       0.689981        41.9854        39.5116     
  1113.26        500.000                 NaN   8.25158       0.148997E-003            NaN            NaN   7.16541        2.36736       0.693800        41.9972        39.5245     
  1112.13        500.000                 NaN   11.6922                 NaN            NaN            NaN   7.43935       0.800207E-001  0.505399        41.3698        38.9133     
  1111.00        500.000                 NaN   8.99329       0.518008E-004            NaN            NaN   7.23131        1.88523       0.648314        41.8451        39.3967     
  1109.87        500.000                 NaN   8.07516                 NaN            NaN            NaN   7.15233        2.48526       0.704177        42.0268        39.5562     
  1108.73        500.000                 NaN   7.99037                 NaN            NaN            NaN   7.14753        2.54115       0.707945        42.0406        39.5724     
  1107.60        500.000                 NaN   7.93604                 NaN            NaN            NaN   7.14534        2.57896       0.710901        42.0453        39.5834     
  1106.47        500.000                 NaN   8.53776       0.976797E-005            NaN            NaN   7.10124        2.08687       0.715306        42.1338        39.4250     
  1105.33        500.000                 NaN   8.30174                 NaN            NaN            NaN   7.17754        2.34403       0.686930        41.9687        39.5210     
  1104.20        500.000                 NaN   8.22783                 NaN            NaN            NaN   7.17213        2.39323       0.690980        41.9813        39.5345     
  1103.07        500.000                 NaN   7.79789                 NaN            NaN            NaN   7.12968        2.66085       0.722092        42.0869        39.6026     
  1101.94        500.000                 NaN   8.10142                 NaN            NaN            NaN   7.16293        2.47744       0.697874        42.0027        39.5576     
  1100.80        500.000                 NaN   7.77242                 NaN            NaN            NaN   7.13655        2.68763       0.720037        42.0698        39.6135     
  1099.67        500.000                 NaN   8.53776       0.976833E-005            NaN            NaN   7.10124        2.08687       0.715306        42.1338        39.4250     
  1098.54        500.000                 NaN   7.60138                 NaN            NaN            NaN   7.12024        2.80111       0.728737        42.1042        39.6443     
  1097.41        500.000                 NaN   7.56692                 NaN            NaN            NaN   7.11804        2.82419       0.730545        42.1095        39.6508     
  1096.27        500.000                 NaN   7.53373                 NaN            NaN            NaN   7.11594        2.84643       0.732282        42.1146        39.6570     
  1095.14        500.000                 NaN   7.50171                 NaN            NaN            NaN   7.11394        2.86789       0.733953        42.1195        39.6630     
  1094.01        500.000                 NaN   7.47078                 NaN            NaN            NaN   7.11202        2.88864       0.735563        42.1242        39.6688     
  1092.88        500.000                 NaN   7.74209                 NaN            NaN            NaN   7.13861        2.71811       0.716950        42.0598        39.6244     
  1091.74        500.000                 NaN   8.53776       0.975072E-005            NaN            NaN   7.10124        2.08687       0.715306        42.1338        39.4250     
  1090.61        500.000                 NaN   8.53776       0.975071E-005            NaN            NaN   7.10124        2.08687       0.715306        42.1338        39.4250     
  1089.48        500.000                 NaN   8.53776       0.975074E-005            NaN            NaN   7.10124        2.08687       0.715306        42.1338        39.4250     
  1088.35        500.000                 NaN   8.53776       0.919665E-005            NaN            NaN   7.10124        2.08687       0.715306        42.1338        39.4250     
  1087.21        500.000                 NaN   8.53776       0.975073E-005            NaN            NaN   7.10124        2.08687       0.715306        42.1338        39.4250     
  1086.08        500.000                 NaN   8.53776       0.923227E-005            NaN            NaN   7.10124        2.08687       0.715306        42.1338        39.4250     
  1084.95        500.000                 NaN   8.53776       0.975066E-005            NaN            NaN   7.10124        2.08687       0.715306        42.1338        39.4250     
  1083.81        500.000                 NaN   8.53776       0.975071E-005            NaN            NaN   7.10124        2.08687       0.715306        42.1338        39.4250     
  1082.68        500.000                 NaN   8.53776       0.928436E-005            NaN            NaN   7.10124        2.08687       0.715306        42.1338        39.4250     
  1081.55        500.000                 NaN   8.53776       0.930144E-005            NaN            NaN   7.10124        2.08687       0.715306        42.1338        39.4250     
  1080.42        500.000                 NaN   8.53776       0.931836E-005            NaN            NaN   7.10124        2.08687       0.715306        42.1338        39.4250     
  1079.28        500.000                 NaN   8.53776       0.933510E-005            NaN            NaN   7.10124        2.08687       0.715306        42.1338        39.4250     
  1078.15        500.000                 NaN   8.53776       0.935166E-005            NaN            NaN   7.10124        2.08687       0.715306        42.1338        39.4250     
  1077.02        500.000                 NaN   8.53776       0.936808E-005            NaN            NaN   7.10124        2.08687       0.715306        42.1338        39.4250     
  1075.89        500.000                 NaN   8.53776       0.938433E-005            NaN            NaN   7.10124        2.08687       0.715306        42.1338        39.4250     
  1074.75        500.000                 NaN   8.53776       0.940050E-005            NaN            NaN   7.10124        2.08687       0.715306        42.1338        39.4250     
  1073.62        500.000                 NaN   8.53776       0.941651E-005            NaN            NaN   7.10124        2.08687       0.715306        42.1338        39.4250     
  1072.49        500.000                 NaN   7.13310                 NaN            NaN            NaN   7.08415        3.11258       0.756196        42.1835        39.7305     
  1071.36        500.000                 NaN   7.11593                 NaN            NaN            NaN   7.08330        3.12427       0.757301        42.1849        39.7343     
  1070.22        500.000                 NaN   6.98565                 NaN            NaN            NaN   7.08491        3.21606       0.760142        42.1909        39.7624     
  1069.09        500.000                 NaN   6.96793                 NaN            NaN            NaN   7.08406        3.22811       0.761008        42.1930        39.7659     
  1067.96        500.000                 NaN   6.95059                 NaN            NaN            NaN   7.08322        3.23990       0.761857        42.1951        39.7693     
  1066.83        500.000                 NaN   6.93358                 NaN            NaN            NaN   7.08242        3.25146       0.762688        42.1971        39.7727     
  1065.69        500.000                 NaN   7.16070                 NaN            NaN            NaN   7.10723        3.11386       0.745799        42.1344        39.7381     
  1064.56        500.000                 NaN   6.90052                 NaN            NaN            NaN   7.08086        3.27393       0.764299        42.2011        39.7793     
  1063.43        500.000                 NaN   8.53777       0.596764E-005            NaN            NaN   7.10124        2.08687       0.715306        42.1338        39.4250     
  1062.29        500.000                 NaN   8.53777       0.596773E-005            NaN            NaN   7.10124        2.08687       0.715306        42.1338        39.4250     
  1061.16        500.000                 NaN   8.53777       0.596763E-005            NaN            NaN   7.10124        2.08687       0.715306        42.1338        39.4250     
  1060.03        500.000                 NaN   8.53777       0.596768E-005            NaN            NaN   7.10124        2.08687       0.715306        42.1338        39.4250     
  1058.90        500.000                 NaN   8.53777       0.596768E-005            NaN            NaN   7.10124        2.08687       0.715306        42.1338        39.4250     
  1057.76        500.000                 NaN   8.53777       0.596774E-005            NaN            NaN   7.10124        2.08687       0.715306        42.1338        39.4250     
  1056.63        500.000                 NaN   8.53777       0.596765E-005            NaN            NaN   7.10124        2.08687       0.715306        42.1338        39.4250     
  1055.50        500.000                 NaN   8.53777       0.596774E-005            NaN            NaN   7.10124        2.08687       0.715306        42.1338        39.4250     
  1054.37        500.000                 NaN   8.53777       0.596769E-005            NaN            NaN   7.10124        2.08687       0.715306        42.1338        39.4250     
  1053.23        500.000                 NaN   8.53777       0.596770E-005            NaN            NaN   7.10124        2.08687       0.715306        42.1338        39.4250     
  1052.10        500.000                 NaN   8.53777       0.596772E-005            NaN            NaN   7.10124        2.08687       0.715306        42.1338        39.4250     
  1050.97        500.000                 NaN   8.53777       0.596775E-005            NaN            NaN   7.10124        2.08687       0.715306        42.1338        39.4250     
  1049.84        500.000                 NaN   8.53777       0.596764E-005            NaN            NaN   7.10124        2.08687       0.715306        42.1338        39.4250     
  1048.70        500.000                 NaN   8.53777       0.596771E-005            NaN            NaN   7.10124        2.08687       0.715306        42.1338        39.4250     
  1047.57        500.000                 NaN   8.53777       0.596770E-005            NaN            NaN   7.10124        2.08687       0.715306        42.1338        39.4250     
  1046.44        500.000                 NaN   8.53776       0.978750E-005            NaN            NaN   7.10124        2.08687       0.715306        42.1338        39.4250     
  1045.31        500.000                 NaN   8.53776       0.980494E-005            NaN            NaN   7.10124        2.08687       0.715306        42.1338        39.4250     
  1044.17        500.000                 NaN   8.53776       0.982209E-005            NaN            NaN   7.10124        2.08687       0.715306        42.1338        39.4250     
  1043.04        500.000                 NaN   8.53776       0.983893E-005            NaN            NaN   7.10124        2.08687       0.715306        42.1338        39.4250     
  1041.91        500.000                 NaN   8.53776       0.985568E-005            NaN            NaN   7.10124        2.08687       0.715306        42.1338        39.4250     
  1040.77        500.000                 NaN   8.53776       0.104651E-004            NaN            NaN   7.10124        2.08687       0.715306        42.1338        39.4250     
  1039.64        500.000                 NaN   8.53776       0.104787E-004            NaN            NaN   7.10124        2.08687       0.715306        42.1338        39.4250     
  1038.51        500.000                 NaN   8.53776       0.104908E-004            NaN            NaN   7.10124        2.08687       0.715306        42.1338        39.4250     
  1037.38        500.000                 NaN   5.65761       0.102897E-004            NaN            NaN   6.89618        3.91530       0.876821        42.7608        39.8933     
  1036.24        500.000                 NaN   5.65761       0.102955E-004            NaN            NaN   6.89618        3.91530       0.876821        42.7608        39.8933     
  1035.11        500.000                 NaN   5.65761       0.103010E-004            NaN            NaN   6.89618        3.91530       0.876821        42.7608        39.8933     
  1033.98        500.000                 NaN   5.65761       0.103066E-004            NaN            NaN   6.89618        3.91530       0.876821        42.7608        39.8933     
  1032.85        500.000                 NaN   5.65761       0.103121E-004            NaN            NaN   6.89618        3.91530       0.876821        42.7608        39.8933     
  1031.71        500.000                 NaN   5.65761       0.103175E-004            NaN            NaN   6.89618        3.91530       0.876821        42.7608        39.8933     
  1030.58        500.000                 NaN   5.65761       0.103228E-004            NaN            NaN   6.89618        3.91530       0.876821        42.7608        39.8933     
  1029.45        500.000                 NaN   5.65761       0.103282E-004            NaN            NaN   6.89618        3.91530       0.876821        42.7608        39.8933     
  1028.32        500.000                 NaN   5.65761       0.103334E-004            NaN            NaN   6.89618        3.91530       0.876821        42.7608        39.8933     
  1027.18        500.000                 NaN   5.65761       0.103386E-004            NaN            NaN   6.89618        3.91530       0.876821        42.7608        39.8933     
  1026.05        500.000                 NaN   5.65761       0.103439E-004            NaN            NaN   6.89618        3.91530       0.876821        42.7608        39.8933     
  1024.92        500.000                 NaN   5.65761       0.103492E-004            NaN            NaN   6.89618        3.91530       0.876821        42.7608        39.8933     
  1023.79        500.000                 NaN   5.65761       0.103542E-004            NaN            NaN   6.89618        3.91530       0.876821        42.7608        39.8933     
  1022.65        500.000                 NaN   5.65761       0.103592E-004            NaN            NaN   6.89618        3.91530       0.876821        42.7608        39.8933     
  1021.52        500.000                 NaN   5.65761       0.103644E-004            NaN            NaN   6.89618        3.91530       0.876821        42.7608        39.8933     
  1020.39        500.000                 NaN   5.65761       0.103693E-004            NaN            NaN   6.89618        3.91530       0.876821        42.7608        39.8933     
  1019.25        500.000                 NaN   5.65761       0.103743E-004            NaN            NaN   6.89618        3.91530       0.876821        42.7608        39.8933     
  1018.12        500.000                 NaN   5.65761       0.103792E-004            NaN            NaN   6.89618        3.91530       0.876821        42.7608        39.8933     
  1016.99        500.000                 NaN   5.65761       0.103840E-004            NaN            NaN   6.89618        3.91530       0.876821        42.7608        39.8933     
  1015.86        500.000                 NaN   5.65761       0.103887E-004            NaN            NaN   6.89618        3.91530       0.876821        42.7608        39.8933     
  1014.72        500.000                 NaN   5.65761       0.103936E-004            NaN            NaN   6.89618        3.91530       0.876821        42.7608        39.8933     
  1013.59        500.000                 NaN   5.65761       0.103983E-004            NaN            NaN   6.89618        3.91530       0.876821        42.7608        39.8933     
  1012.46        500.000                 NaN   5.65761       0.104030E-004            NaN            NaN   6.89618        3.91530       0.876821        42.7608        39.8933     
  1011.33        500.000                 NaN   5.65761       0.104076E-004            NaN            NaN   6.89618        3.91530       0.876821        42.7608        39.8933     
  1010.19        500.000                 NaN   5.65754       0.796777E-004            NaN            NaN   6.89618        3.91530       0.876820        42.7607        39.8933     
  1009.06        500.000                 NaN   5.65754       0.835962E-004            NaN            NaN   6.89618        3.91530       0.876820        42.7607        39.8933     
  1007.93        500.000                 NaN   5.59654       0.897289E-004            NaN            NaN   6.90082        3.96306       0.877098        42.7525        39.9099     
  1006.80        500.000                 NaN   5.59654       0.928091E-004            NaN            NaN   6.90082        3.96306       0.877098        42.7525        39.9099     
  1005.66        500.000                 NaN   5.59654       0.961813E-004            NaN            NaN   6.90082        3.96306       0.877098        42.7525        39.9099     
  1004.53        500.000                 NaN   5.59653       0.998449E-004            NaN            NaN   6.90082        3.96306       0.877098        42.7525        39.9099     
  1003.40        500.000                 NaN   5.59653       0.103850E-003            NaN            NaN   6.90082        3.96306       0.877098        42.7525        39.9099     
  1002.27        500.000                 NaN   5.59653       0.108046E-003            NaN            NaN   6.90082        3.96306       0.877098        42.7525        39.9099     
  1001.13        500.000                 NaN   5.59652       0.112863E-003            NaN            NaN   6.90082        3.96306       0.877098        42.7525        39.9099     
  1000.00        500.000                 NaN   5.59652       0.118054E-003            NaN            NaN   6.90082        3.96306       0.877098        42.7525        39.9099     
