|6.6.6
Archiving\03_Data\eqfrac/QFM/KHA22/KHA22_1.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        Sp(TH)         Sp(TH)         Sp(TH)         ne             lc             ilm           
  1299.52        2500.00        89.9741                 NaN   1.55408        1.26292                 NaN   1.29886        5.91005                 NaN            NaN            NaN            NaN            NaN            NaN
  1298.06        2500.00        90.7701                 NaN   1.43686        1.17507                 NaN   1.20126        5.41668                 NaN            NaN            NaN            NaN            NaN            NaN
  1296.61        2500.00        91.4517                 NaN   1.33668        1.10010                 NaN   1.11760        4.99396                 NaN            NaN            NaN            NaN            NaN            NaN
  1295.15        2500.00        80.9968                 NaN   1.32961        3.09615       0.380832E-001   2.24515        10.8253        1.46890                 NaN            NaN            NaN            NaN            NaN
  1293.70        2500.00        78.0821                 NaN  0.275040        3.20681        1.83155        2.47029        12.1008        2.03341                 NaN            NaN            NaN            NaN            NaN
  1292.25        2500.00        81.3947                 NaN  0.370397        2.76347        1.30890        2.09640        10.3390        1.72708                 NaN            NaN            NaN            NaN            NaN
  1290.79        2500.00        83.8826                 NaN  0.424878       0.943960        2.42511        1.81482        9.01087        1.49775                 NaN            NaN            NaN            NaN            NaN
  1289.34        2500.00        85.8087                 NaN  0.457433       0.676198        2.15961        1.59647        7.98056        1.32104                 NaN            NaN            NaN            NaN            NaN
  1287.88        2500.00        87.3643                 NaN  0.471494        1.94421       0.480191        1.41897        7.14215        1.17866                 NaN            NaN            NaN            NaN            NaN
  1286.43        2500.00        88.6127                 NaN  0.479359        1.76830       0.328347        1.27635        6.47052        1.06446                 NaN            NaN            NaN            NaN            NaN
  1284.98        2500.00        89.5519                 NaN  0.601105        1.68259                 NaN   1.17935        6.01707       0.968036                 NaN            NaN            NaN            NaN            NaN
  1283.52        2500.00        87.6957                 NaN  0.742859        2.13041                 NaN   1.39629        6.97390        1.06080                 NaN            NaN            NaN            NaN            NaN
  1282.07        2500.00        94.5532                 NaN  0.277677       0.727976                 NaN  0.597214        3.25422       0.589756                 NaN            NaN            NaN            NaN            NaN
  1280.61        2500.00        91.5273                 NaN  0.121392       0.653603        1.22400       0.925126        4.72090       0.827717                 NaN            NaN            NaN            NaN            NaN
  1279.16        2500.00        92.9126                 NaN  0.404246        1.13362                 NaN  0.775549        4.10891       0.665030                 NaN            NaN            NaN            NaN            NaN
  1277.71        2500.00        92.9983                 NaN  0.418316        1.10676                 NaN  0.772388        4.05037       0.653909                 NaN            NaN            NaN            NaN            NaN
  1276.25        2500.00        91.5106                 NaN  0.466634        1.39933                 NaN  0.928568        4.89663       0.798183                 NaN            NaN            NaN            NaN            NaN
  1274.80        2500.00        96.1061                 NaN  0.218570       0.604419                 NaN  0.420080        2.27127       0.379563                 NaN            NaN            NaN            NaN            NaN
  1273.34        2500.00        98.5627                 NaN  0.122481       0.197091                 NaN  0.162058       0.857330       0.983078E-001            NaN            NaN            NaN            NaN            NaN
  1271.89        2500.00        90.1559                 NaN  0.481860        1.62231                 NaN   1.04144        5.70355       0.994929                 NaN            NaN            NaN            NaN            NaN
  1270.44        2500.00        93.8444       0.977169       0.469832       0.133257E-001            NaN  0.342790        3.88028       0.472161                 NaN            NaN            NaN            NaN            NaN
  1268.98        2500.00        95.5724       0.791318       0.315922                 NaN            NaN  0.198617        2.78737       0.334347                 NaN            NaN            NaN            NaN            NaN
  1267.53        2500.00        91.7769        1.47853       0.586972                 NaN            NaN  0.340028        5.20037       0.617218                 NaN            NaN            NaN            NaN            NaN
  1266.07        2500.00        93.7031        1.13778       0.444316                 NaN            NaN  0.233370        4.00999       0.471434                 NaN            NaN            NaN            NaN            NaN
  1264.62        2500.00        92.3291        1.40581       0.535381                 NaN            NaN  0.276605        4.87919       0.573907                 NaN            NaN            NaN            NaN            NaN
  1263.17        2500.00        97.5689       0.444533       0.172977                 NaN            NaN  0.784680E-001   1.55665       0.178448                 NaN            NaN            NaN            NaN            NaN
  1261.71        2500.00        98.9833                 NaN  0.669204E-001  0.165047                 NaN  0.118514       0.585447       0.807241E-001            NaN            NaN            NaN            NaN            NaN
  1260.26        2500.00        89.1302        2.26498       0.648676                 NaN            NaN            NaN   7.10134       0.653366       0.201440                 NaN            NaN            NaN            NaN
  1258.80        2500.00        94.1168        1.20005       0.362662                 NaN            NaN            NaN   3.85366       0.266268       0.200514                 NaN            NaN            NaN            NaN
  1257.35        2500.00        94.3327        1.14655       0.350402                 NaN            NaN            NaN   3.72472       0.260681       0.184958                 NaN            NaN            NaN            NaN
  1255.90        2500.00        99.7845       0.170818E-001            NaN            NaN            NaN            NaN  0.161666       0.367226E-001            NaN            NaN            NaN            NaN            NaN
  1254.44        2500.00        87.1801        2.50856       0.647370                 NaN            NaN            NaN   8.60819       0.156439       0.526906       0.372408                 NaN            NaN            NaN
  1252.99        2500.00        93.9030        1.00247                 NaN            NaN            NaN            NaN   4.08486       0.421876       0.955143E-001  0.181993       0.310276                 NaN            NaN
  1251.54        2500.00        83.6163        2.71183       0.494183                 NaN            NaN            NaN   10.4314       0.585151       0.355642       0.276549        1.52890                 NaN            NaN
  1250.08        2500.00        40.7637        9.52495        2.12280                 NaN            NaN            NaN   37.4217        1.68137        1.29241       0.805515        6.38762                 NaN            NaN
  1248.63        2500.00                 NaN   8.94434       0.540302E-001   10.4701                 NaN            NaN   59.2634        4.01804        1.14701        3.49152        10.2096        2.40197                 NaN
  1247.17        2500.00                 NaN   16.0406        4.17827                 NaN            NaN            NaN   60.1216        2.22857        1.13652        2.18988        10.8179        3.28674                 NaN
  1245.72        2500.00                 NaN   8.86513                 NaN   10.5770                 NaN            NaN   59.3608        4.06316        1.12043        3.52425        10.2301        2.25913                 NaN
  1244.27        2500.00                 NaN   8.85508                 NaN   10.5898                 NaN            NaN   59.4061        4.07008        1.11417        3.52738        10.2448        2.19262                 NaN
  1242.81        2500.00                 NaN   8.84513                 NaN   10.6026                 NaN            NaN   59.4516        4.07693        1.10785        3.53058        10.2595        2.12574                 NaN
  1241.36        2500.00                 NaN   8.83516                 NaN   10.6157                 NaN            NaN   59.4973        4.08376        3.53382        1.10146        10.2744        2.05844                 NaN
  1239.90        2500.00                 NaN   8.82524                 NaN   10.6287                 NaN            NaN   59.5431        4.09055        1.09505        3.53709        10.2895        1.99073                 NaN
  1238.45        2500.00                 NaN   8.81568                 NaN   10.6415                 NaN            NaN   59.5892        4.09730        1.08865        3.54034        10.3047        1.92265                 NaN
  1237.00        2500.00                 NaN   8.80592                 NaN   10.6548                 NaN            NaN   59.6352        4.10380        1.08278        3.54329        10.3200        1.85420                 NaN
  1235.54        2500.00                 NaN   8.79529                 NaN   10.6696                 NaN            NaN   59.6821        4.11008        3.54643        1.07681        10.3361        1.78361                 NaN
  1234.09        2500.00                 NaN   8.78520                 NaN   10.6832                 NaN            NaN   59.7290        4.11653        1.07111        3.54928        10.3518        1.71384                 NaN
  1232.63        2500.00                 NaN   8.79091                 NaN   10.6816                 NaN            NaN   59.7606        4.11979        3.53760        1.08703        10.3568        1.66558                 NaN
  1231.18        2500.00                 NaN   8.79091                 NaN   10.6816                 NaN            NaN   59.8030        4.11979        3.53760        1.08703        10.3773        1.60268                 NaN
  1229.73        2500.00                 NaN   8.79091                 NaN   10.6816                 NaN            NaN   59.8458        4.11979        3.53760        1.08703        10.3979        1.53935                 NaN
  1228.27        2500.00                 NaN   8.79091                 NaN   10.6816                 NaN            NaN   59.8888        4.11979        3.53760        1.08703        10.4187        1.47557                 NaN
  1226.82        2500.00                 NaN   8.78424                 NaN   10.6916                 NaN            NaN   59.9275        4.13395        1.07690        3.53386        10.4403        1.41175                 NaN
  1225.36        2500.00                 NaN   8.77815                 NaN   10.7173                 NaN            NaN   59.9960        4.16201        3.58424        1.02152        10.4324        1.30839                 NaN
  1223.91        2500.00                 NaN   8.66233                 NaN   10.8704                 NaN            NaN   60.0194        4.15904        3.60128        1.00811        10.4476        1.23184                 NaN
  1222.46        2500.00                 NaN   8.66233                 NaN   10.8704                 NaN            NaN   60.0637        4.15904        3.60128        1.00811        10.4689        1.16624                 NaN
  1221.00        2500.00                 NaN   8.66233                 NaN   10.8704                 NaN            NaN   60.1082        4.15904        3.60128        1.00811        10.4904        1.10017                 NaN
  1219.55        2500.00                 NaN   8.66233                 NaN   10.8704                 NaN            NaN   60.1531        4.15904        3.60128        1.00811        10.5121        1.03364                 NaN
  1218.09        2500.00                 NaN   8.66233                 NaN   10.8704                 NaN            NaN   60.1983        4.15904        3.60128        1.00811        10.5339       0.966654                 NaN
  1216.64        2500.00                 NaN   8.67073                 NaN   10.8579                 NaN            NaN   60.2497        4.17754        3.56725        1.02324        10.5550       0.898710                 NaN
  1215.19        2500.00                 NaN   8.67551                 NaN   10.8870                 NaN            NaN   60.3068        4.19743        3.61739       0.972553        10.5486       0.794680                 NaN
  1213.73        2500.00                 NaN   8.67551                 NaN   10.8870                 NaN            NaN   60.3531        4.19743        3.61739       0.972553        10.5709       0.726119                 NaN
  1212.28        2500.00                 NaN   8.61540                 NaN   10.9665                 NaN            NaN   60.3914        4.19824        3.62944       0.961662        10.5871       0.650226                 NaN
  1210.82        2500.00                 NaN   8.61540                 NaN   10.9665                 NaN            NaN   60.4382        4.19824        3.62944       0.961662        10.6097       0.580786                 NaN
  1209.37        2500.00                 NaN   8.61540                 NaN   10.9665                 NaN            NaN   60.4854        4.19824        3.62944       0.961662        10.6325       0.510900                 NaN
  1207.92        2500.00                 NaN   8.57828                 NaN   11.0105                 NaN            NaN   60.5864        4.21803       0.952745        3.61971        10.6609       0.373449                 NaN
  1206.46        2500.00                 NaN   8.56572                 NaN   11.0324                 NaN            NaN   60.6354        4.22296       0.945773        3.62425        10.6795       0.294087                 NaN
  1205.01        2500.00                 NaN   8.55296                 NaN   11.0547                 NaN            NaN   60.6844        4.22783        3.62878       0.938857        10.6983       0.214214                 NaN
  1203.55        2500.00                 NaN   8.54029                 NaN   11.0772                 NaN            NaN   60.7337        4.23263       0.931843        3.63343        10.7171       0.133825                 NaN
  1202.10        2500.00                 NaN   8.51484                 NaN   11.1436                 NaN            NaN   60.7212        4.23399        3.66427       0.909259        10.7118       0.101027                 NaN
  1200.65        2500.00                 NaN   8.51484                 NaN   11.1436                 NaN            NaN   60.7704        4.23399        3.66427       0.909259        10.7356       0.280361E-001            NaN
  1199.19        2500.00                 NaN   8.50435                 NaN   11.1433                 NaN            NaN   60.8076        4.24547       0.912004        3.64709        10.7402                 NaN            NaN
  1197.74        2500.00                 NaN   8.49447                 NaN   11.1616                 NaN            NaN   60.8040        4.25083       0.904849        3.65153        10.7327                 NaN            NaN
  1196.28        2500.00                 NaN   8.48350                 NaN   11.1828                 NaN            NaN   60.7982        4.25475       0.898445        3.65603        10.7262                 NaN            NaN
  1194.83        2500.00                 NaN   8.47244                 NaN   11.2044                 NaN            NaN   60.7922        4.25861       0.891981        3.66062        10.7197                 NaN            NaN
  1193.38        2500.00                 NaN   8.52686                 NaN   11.1255                 NaN            NaN   60.7974        4.24088        3.66670       0.899316        10.7433                 NaN            NaN
  1191.92        2500.00                 NaN   8.52029                 NaN   11.1354                 NaN            NaN   60.7930        4.25090        3.63442       0.921909        10.7441                 NaN            NaN
  1190.47        2500.00                 NaN   8.51371                 NaN   11.1785                 NaN            NaN   60.7788        4.26795       0.871189        3.68523        10.7046                 NaN            NaN
  1189.01        2500.00                 NaN   8.42701                 NaN   11.2952                 NaN            NaN   60.7651        4.27227       0.866761        3.67922        10.6944                 NaN            NaN
  1187.56        2500.00                 NaN   8.41395                 NaN   11.3205                 NaN            NaN   60.7573        4.27511       0.860669        3.68462        10.6879                 NaN            NaN
  1186.11        2500.00                 NaN   8.39962                 NaN   11.3525                 NaN            NaN   60.7430        4.27423       0.854492        3.69519        10.6809                 NaN            NaN
  1184.65        2500.00                 NaN   8.39003                 NaN   11.3694                 NaN            NaN   60.7427        4.28239       0.846394        3.69495        10.6741                 NaN            NaN
  1183.20        2500.00                 NaN   8.37824                 NaN   11.3940                 NaN            NaN   60.7352        4.28590        3.70001       0.839420        10.6673                 NaN            NaN
  1181.74        2500.00                 NaN   8.36711                 NaN   11.4176                 NaN            NaN   60.7272        4.28863        3.70492       0.833297        10.6612                 NaN            NaN
  1180.29        2500.00                 NaN   8.35220                 NaN   11.4482                 NaN            NaN   60.7167        4.29064       0.826637        3.71070        10.6549                 NaN            NaN
  1178.84        2500.00                 NaN   8.34163                 NaN   11.4707                 NaN            NaN   60.7106        4.29521       0.818840        3.71587        10.6472                 NaN            NaN
  1177.38        2500.00                 NaN   8.32788                 NaN   11.4997                 NaN            NaN   60.7002        4.29702        3.72147       0.812516        10.6412                 NaN            NaN
  1175.93        2500.00                 NaN   8.31535                 NaN   11.5268                 NaN            NaN   60.6910        4.29967        3.72722       0.805522        10.6345                 NaN            NaN
  1174.48        2500.00                 NaN   8.30349                 NaN   11.5519                 NaN            NaN   60.6837        4.30390        3.73289       0.797515        10.6266                 NaN            NaN
  1173.02        2500.00                 NaN   8.29028                 NaN   11.5802                 NaN            NaN   60.6741        4.30659        3.73887       0.790266        10.6196                 NaN            NaN
  1171.57        2500.00                 NaN   8.26912                 NaN   11.6376                 NaN            NaN   60.6426        4.29902        3.77855       0.764945        10.6082                 NaN            NaN
  1170.11        2500.00                 NaN   8.26912                 NaN   11.6376                 NaN            NaN   60.6426        4.29902        3.77855       0.764945        10.6082                 NaN            NaN
  1168.66        2500.00                 NaN   8.26102                 NaN   11.6500                 NaN            NaN   60.6369        4.30856       0.785408        3.74901        10.6091                 NaN            NaN
  1167.21        2500.00                 NaN   8.26102                 NaN   11.6500                 NaN            NaN   60.6369        4.30856       0.785408        3.74901        10.6091                 NaN            NaN
  1165.75        2500.00                 NaN   8.22459                 NaN   11.7258                 NaN            NaN   60.6238        4.31990       0.752550        3.76925        10.5841                 NaN            NaN
  1164.30        2500.00                 NaN   8.21046                 NaN   11.7574                 NaN            NaN   60.6126        4.32235        3.77589       0.744543        10.5767                 NaN            NaN
  1162.84        2500.00                 NaN   8.19670                 NaN   11.7885                 NaN            NaN   60.6017        4.32483        3.78231       0.736699        10.5693                 NaN            NaN
  1161.39        2500.00                 NaN   8.18359                 NaN   11.8189                 NaN            NaN   60.5904        4.32693        3.78882       0.729120        10.5623                 NaN            NaN
  1159.94        2500.00                 NaN   8.16621                 NaN   11.8894                 NaN            NaN   60.5485        4.31894        3.83578       0.694535        10.5465                 NaN            NaN
  1158.48        2500.00                 NaN   8.16621                 NaN   11.8894                 NaN            NaN   60.5485        4.31894        3.83578       0.694534        10.5465                 NaN            NaN
  1157.03        2500.00                 NaN   8.15606                 NaN   11.9051                 NaN            NaN   60.5414        4.32758       0.716383        3.80591        10.5476                 NaN            NaN
  1155.57        2500.00                 NaN   8.15607                 NaN   11.9051                 NaN            NaN   60.5414        4.32758       0.716382        3.80591        10.5476                 NaN            NaN
  1154.12        2500.00                 NaN   8.15607                 NaN   11.9051                 NaN            NaN   60.5414        4.32758       0.716380        3.80591        10.5476                 NaN            NaN
  1152.67        2500.00                 NaN   8.09702                 NaN   12.0211                 NaN            NaN   60.5153        4.33903       0.679529        3.83091        10.5171                 NaN            NaN
  1151.21        2500.00                 NaN   8.15162                 NaN   11.9614                 NaN            NaN   60.5199        4.34166        3.83238       0.678912        10.5142                 NaN            NaN
  1149.76        2500.00                 NaN   8.06780                 NaN   12.0915                 NaN            NaN   60.4885        4.34283       0.662104        3.84580        10.5015                 NaN            NaN
  1148.30        2500.00                 NaN   8.05294                 NaN   12.1275                 NaN            NaN   60.4747        4.34461       0.653275        3.85339        10.4936                 NaN            NaN
  1146.85        2500.00                 NaN   8.07323                 NaN   12.1320                 NaN            NaN   60.4555        4.33954        3.89219       0.625464        10.4821                 NaN            NaN
  1145.40        2500.00                 NaN   8.06387                 NaN   12.1466                 NaN            NaN   60.4487        4.34755       0.644295        3.86592        10.4830                 NaN            NaN
  1143.94        2500.00                 NaN   8.06387                 NaN   12.1466                 NaN            NaN   60.4487        4.34755       0.644295        3.86592        10.4830                 NaN            NaN
  1142.49        2500.00                 NaN   8.06387                 NaN   12.1466                 NaN            NaN   60.4487        4.34755       0.644295        3.86592        10.4830                 NaN            NaN
  1141.03        2500.00                 NaN   7.97770                 NaN   12.3148                 NaN            NaN   60.4019        4.35347       0.606425        3.89364        10.4521                 NaN            NaN
  1139.58        2500.00                 NaN   8.06351                 NaN   12.2171                 NaN            NaN   60.4076        4.35456       0.601727        3.90198        10.4536                 NaN            NaN
  1138.13        2500.00                 NaN   7.94609                 NaN   12.3952                 NaN            NaN   60.3693        4.35549        3.91057       0.587649        10.4357                 NaN            NaN
  1136.67        2500.00                 NaN   7.94859                 NaN   12.3858                 NaN            NaN   60.3685        4.34957        3.92329       0.583265        10.4409                 NaN            NaN
  1135.22        2500.00                 NaN   7.94459                 NaN   12.4595                 NaN            NaN   60.3273        4.35260        3.96360       0.541932        10.4105                 NaN            NaN
  1133.76        2500.00                 NaN   7.93148                 NaN   12.4802                 NaN            NaN   60.3177        4.35997       0.562638        3.93634        10.4118                 NaN            NaN
  1132.31        2500.00                 NaN   7.93148                 NaN   12.4802                 NaN            NaN   60.3177        4.35997       0.562637        3.93634        10.4118                 NaN            NaN
  1130.86        2500.00                 NaN   7.93148                 NaN   12.4802                 NaN            NaN   60.3177        4.35997       0.562637        3.93634        10.4118                 NaN            NaN
  1129.40        2500.00                 NaN   7.85016                 NaN   12.6471                 NaN            NaN   60.2664        4.36264        3.96511       0.525969        10.3826                 NaN            NaN
  1127.95        2500.00                 NaN   7.83357                 NaN   12.6919                 NaN            NaN   60.2474        4.36300       0.515693        3.97460        10.3738                 NaN            NaN
  1126.49        2500.00                 NaN   7.81921                 NaN   12.7131                 NaN            NaN   60.2342        4.35183        3.99590       0.514245        10.3716                 NaN            NaN
  1125.04        2500.00                 NaN   7.81921                 NaN   12.7131                 NaN            NaN   60.2342        4.35183        3.99590       0.514245        10.3716                 NaN            NaN
  1123.59        2500.00                 NaN   7.81921                 NaN   12.7131                 NaN            NaN   60.2342        4.35183        3.99590       0.514244        10.3716                 NaN            NaN
  1122.13        2500.00                 NaN   7.81921                 NaN   12.7131                 NaN            NaN   60.2342        4.35183        3.99590       0.514244        10.3716                 NaN            NaN
  1120.68        2500.00                 NaN   6.61895                 NaN   14.6202                 NaN            NaN   59.3295        4.05065        4.49826                 NaN   10.4806                 NaN  0.401921     
  1119.22        2500.00                 NaN   6.31856                 NaN   15.1099                 NaN            NaN   59.0898        3.94530        4.56865                 NaN   10.4773                 NaN  0.490588     
  1117.77        2500.00                 NaN   6.31856                 NaN   15.1099                 NaN            NaN   59.0898        3.94530        4.56865                 NaN   10.4773                 NaN  0.490588     
  1116.32        2500.00                 NaN   6.31856                 NaN   15.1099                 NaN            NaN   59.0898        3.94530        4.56865                 NaN   10.4773                 NaN  0.490588     
  1114.86        2500.00                 NaN   6.31766                 NaN   15.1113                 NaN            NaN   59.0891        3.94500        4.56874                 NaN   10.4774                 NaN  0.490868     
  1113.41        2500.00                 NaN   6.08481                 NaN   15.4816                 NaN            NaN   58.9133        3.86554        4.59296                 NaN   10.4978                 NaN  0.563975     
  1111.95        2500.00                 NaN   5.97550                 NaN   15.6276                 NaN            NaN   58.8556        3.83150        4.62355                 NaN   10.5043                 NaN  0.581874     
  1110.50        2500.00                 NaN   5.97313                 NaN   15.6314                 NaN            NaN   58.8539        3.83069        4.62379                 NaN   10.5045                 NaN  0.582625     
  1109.05        2500.00                 NaN   5.92215                 NaN   15.7733                 NaN            NaN   58.7990        3.82323        4.63136                 NaN   10.4675                 NaN  0.583384     
  1107.59        2500.00                 NaN   5.63382                 NaN   16.1413                 NaN            NaN   58.6097        3.70255        4.71234                 NaN   10.5112                 NaN  0.689067     
  1106.14        2500.00                 NaN   5.63382                 NaN   16.1413                 NaN            NaN   58.6097        3.70255        4.71234                 NaN   10.5112                 NaN  0.689067     
  1104.69        2500.00                 NaN   5.63382                 NaN   16.1413                 NaN            NaN   58.6097        3.70255        4.71234                 NaN   10.5112                 NaN  0.689067     
  1103.23        2500.00                 NaN   5.63382                 NaN   16.1413                 NaN            NaN   58.6097        3.70255        4.71234                 NaN   10.5112                 NaN  0.689067     
  1101.78        2500.00                 NaN   5.42945                 NaN   16.4667                 NaN            NaN   58.4549        3.63095        4.73527                 NaN   10.5288                 NaN  0.754055     
  1100.32        2500.00                 NaN   5.32790                 NaN   16.6028                 NaN            NaN   58.4013        3.59964        4.76299                 NaN   10.5345                 NaN  0.770849     
  1098.87        2500.00                 NaN   5.32790                 NaN   16.6028                 NaN            NaN   58.4013        3.59964        4.76299                 NaN   10.5345                 NaN  0.770849     
  1097.42        2500.00                 NaN   5.32790                 NaN   16.6028                 NaN            NaN   58.4013        3.59964        4.76299                 NaN   10.5345                 NaN  0.770849     
  1095.96        2500.00                 NaN   4.92824                 NaN   17.2414                 NaN            NaN   58.0821        3.42459        4.88563                 NaN   10.5412                 NaN  0.896839     
  1094.51        2500.00                 NaN   4.92824                 NaN   17.2414                 NaN            NaN   58.0821        3.42459        4.88563                 NaN   10.5412                 NaN  0.896839     
  1093.05        2500.00                 NaN   4.92824                 NaN   17.2414                 NaN            NaN   58.0821        3.42459        4.88563                 NaN   10.5412                 NaN  0.896839     
  1091.60        2500.00                 NaN   4.86356                 NaN   17.3318                 NaN            NaN   58.0448        3.40339        4.90392                 NaN   10.5450                 NaN  0.907492     
  1090.15        2500.00                 NaN   4.63346                 NaN   17.6999                 NaN            NaN   57.8686        3.31636        4.93549                 NaN   10.5643                 NaN  0.981887     
  1088.69        2500.00                 NaN   4.63346                 NaN   17.6999                 NaN            NaN   57.8686        3.31636        4.93549                 NaN   10.5643                 NaN  0.981887     
  1087.24        2500.00                 NaN   4.63346                 NaN   17.6999                 NaN            NaN   57.8686        3.31636        4.93549                 NaN   10.5643                 NaN  0.981887     
  1085.78        2500.00                 NaN   4.63346                 NaN   17.6999                 NaN            NaN   57.8686        3.31636        4.93549                 NaN   10.5643                 NaN  0.981887     
  1084.33        2500.00                 NaN            NaN            NaN   20.2083                 NaN   3.33157        55.6287        3.93893        4.09794                 NaN   11.3769                 NaN   1.41775     
  1082.88        2500.00                 NaN            NaN            NaN   20.2980                 NaN   3.34018        55.5343        3.89403        4.13300                 NaN   11.3625                 NaN   1.43795     
  1081.42        2500.00                 NaN            NaN            NaN   20.2980                 NaN   3.34015        55.5343        3.89401        4.13301                 NaN   11.3625                 NaN   1.43796     
  1079.97        2500.00                 NaN            NaN            NaN   20.2980                 NaN   3.34014        55.5343        3.89401        4.13301                 NaN   11.3625                 NaN   1.43796     
  1078.51        2500.00                 NaN            NaN            NaN   20.2980                 NaN   3.34014        55.5343        3.89400        4.13301                 NaN   11.3625                 NaN   1.43796     
  1077.06        2500.00                 NaN            NaN            NaN   20.2980                 NaN   3.34014        55.5343        3.89400        4.13301                 NaN   11.3625                 NaN   1.43796     
  1075.61        2500.00                 NaN            NaN            NaN   20.2980                 NaN   3.34014        55.5343        3.89400        4.13301                 NaN   11.3625                 NaN   1.43796     
  1074.15        2500.00                 NaN            NaN            NaN   20.2985                 NaN   3.33987        55.5342        3.89381        4.13314                 NaN   11.3625                 NaN   1.43805     
  1072.70        2500.00                 NaN            NaN            NaN   20.4637                 NaN   3.29575        55.4587        3.84674        4.18053                 NaN   11.3088                 NaN   1.44572     
  1071.24        2500.00                 NaN            NaN            NaN   20.5754                 NaN   3.29954        55.3557        3.79676        4.22099                 NaN   11.2866                 NaN   1.46493     
  1069.79        2500.00                 NaN            NaN            NaN   20.5754                 NaN   3.29952        55.3557        3.79675        4.22100                 NaN   11.2866                 NaN   1.46494     
  1068.34        2500.00                 NaN            NaN            NaN   20.5754                 NaN   3.29952        55.3557        3.79675        4.22100                 NaN   11.2866                 NaN   1.46494     
  1066.88        2500.00                 NaN            NaN            NaN   20.5755                 NaN   3.29952        55.3557        3.79675        4.22100                 NaN   11.2866                 NaN   1.46494     
  1065.43        2500.00                 NaN            NaN            NaN   20.5755                 NaN   3.29952        55.3557        3.79675        4.22100                 NaN   11.2866                 NaN   1.46494     
  1063.97        2500.00                 NaN            NaN            NaN   20.5755                 NaN   3.29951        55.3557        3.79674        4.22100                 NaN   11.2866                 NaN   1.46494     
  1062.52        2500.00                 NaN            NaN            NaN   20.5755                 NaN   3.29946        55.3557        3.79671        4.22103                 NaN   11.2866                 NaN   1.46496     
  1061.07        2500.00                 NaN            NaN            NaN   20.7474                 NaN   3.25511        55.2739        3.74495        4.27073                 NaN   11.2344                 NaN   1.47352     
  1059.61        2500.00                 NaN            NaN            NaN   20.7822                 NaN   3.25287        55.2507        3.73482        4.28070                 NaN   11.2232                 NaN   1.47545     
  1058.16        2500.00                 NaN            NaN            NaN   20.8204                 NaN   3.24767        55.2261        3.72146        4.29249                 NaN   11.2131                 NaN   1.47879     
  1056.70        2500.00                 NaN            NaN            NaN   20.8575                 NaN   3.24332        55.2017        3.70871        4.30383                 NaN   11.2030                 NaN   1.48186     
  1055.25        2500.00                 NaN            NaN            NaN   20.8949                 NaN   3.23905        55.1771        3.69592        4.31519                 NaN   11.1930                 NaN   1.48489     
  1053.80        2500.00                 NaN            NaN            NaN   20.9451                 NaN   3.22447        55.1481        3.67345        4.33298                 NaN   11.1842                 NaN   1.49172     
  1052.34        2500.00                 NaN            NaN            NaN   20.9883                 NaN   3.21750        55.1215        3.65824        4.34636                 NaN   11.1729                 NaN   1.49525     
  1050.89        2500.00                 NaN            NaN            NaN   21.0308                 NaN   3.21006        55.0949        3.64235        4.35982                 NaN   11.1627                 NaN   1.49935     
  1049.43        2500.00                 NaN            NaN            NaN   21.0450                 NaN   3.22584        55.0757        3.64578        4.35954                 NaN   11.1521                 NaN   1.49599     
  1047.98        2500.00                 NaN            NaN            NaN   21.0832                 NaN   3.22082        55.0515        3.63277        4.37133                 NaN   11.1415                 NaN   1.49888     
  1046.53        2500.00                 NaN            NaN            NaN   21.1622                 NaN   3.18867        55.0130        3.59473        4.40077                 NaN   11.1301                 NaN   1.51063     
  1045.07        2500.00                 NaN            NaN            NaN   21.1602                 NaN   3.21456        54.9997        3.60757        4.39375                 NaN   11.1202                 NaN   1.50398     
  1043.62        2500.00                 NaN            NaN            NaN   21.2557                 NaN   3.17249        54.9557        3.56081        4.42981                 NaN   11.1070                 NaN   1.51845     
  1042.16        2500.00                 NaN            NaN            NaN   21.2387                 NaN   3.20855        54.9469        3.58217        4.41627                 NaN   11.0985                 NaN   1.50891     
  1040.71        2500.00                 NaN            NaN            NaN   21.2812                 NaN   3.20297        54.9193        3.56653        4.42957                 NaN   11.0877                 NaN   1.51269     
  1039.26        2500.00                 NaN            NaN            NaN   21.3962                 NaN   3.14879        54.8687        3.50907        4.47352                 NaN   11.0734                 NaN   1.53042     
  1037.80        2500.00                 NaN            NaN            NaN   21.3977                 NaN   3.16922        54.8564        3.51840        4.47016                 NaN   11.0627                 NaN   1.52535     
  1036.35        2500.00                 NaN            NaN            NaN   20.5755                 NaN   3.29952        55.3557        3.79675        4.22100                 NaN   11.2866                 NaN   1.46494     
  1034.90        2500.00                 NaN            NaN            NaN   21.4788                 NaN   3.16198        54.8017        3.49033        4.49441                 NaN   11.0416                 NaN   1.53115     
  1033.44        2500.00                 NaN            NaN            NaN   21.4779                 NaN   3.19643        54.7834        3.50760        4.48281                 NaN   11.0307                 NaN   1.52122     
  1031.99        2500.00                 NaN            NaN            NaN   21.1934                 NaN   2.89556        55.1816        3.49781        4.40956                 NaN   11.2253                 NaN   1.59680     
