|6.6.6
Archiving\03_Data\eqfrac/QFM/KHA22/KHA22_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        Sp(TH)         Sp(TH)         Sp(TH)         ne             lc             ilm           
  1302.42        2500.00        88.5664                 NaN   1.31445        1.17007                 NaN   1.49608        7.45297                 NaN            NaN            NaN            NaN            NaN            NaN
  1300.97        2500.00        89.5523                 NaN   1.20375        1.08020                 NaN   1.37544        6.78831                 NaN            NaN            NaN            NaN            NaN            NaN
  1299.52        2500.00        90.4162                 NaN   1.10691        1.00094                 NaN   1.26907        6.20687                 NaN            NaN            NaN            NaN            NaN            NaN
  1298.06        2500.00        91.1790                 NaN   1.02120       0.931305                 NaN   1.17472        5.69376                 NaN            NaN            NaN            NaN            NaN            NaN
  1296.61        2500.00        91.8321                 NaN  0.948050       0.871937                 NaN   1.09385        5.25405                 NaN            NaN            NaN            NaN            NaN            NaN
  1295.15        2500.00        82.0131                 NaN  0.952052        2.47523       0.299762E-001   2.21463        11.4793       0.835674                 NaN            NaN            NaN            NaN            NaN
  1293.70        2500.00        79.3207                 NaN  0.197985        2.57286        1.44776        2.44128        12.8574        1.16197                 NaN            NaN            NaN            NaN            NaN
  1292.25        2500.00        82.4920                 NaN  0.266507        2.21248        1.03312        2.06407        10.9460       0.985780                 NaN            NaN            NaN            NaN            NaN
  1290.79        2500.00        84.8643                 NaN  0.305749       0.744368        1.93849        1.78128        9.51144       0.854332                 NaN            NaN            NaN            NaN            NaN
  1289.34        2500.00        86.6952                 NaN  0.329406       0.532902        1.72410        1.56276        8.40234       0.753345                 NaN            NaN            NaN            NaN            NaN
  1287.88        2500.00        88.1712                 NaN  0.339600        1.55060       0.378279        1.38569        7.50255       0.672128                 NaN            NaN            NaN            NaN            NaN
  1286.43        2500.00        89.3526                 NaN  0.345526        1.40914       0.258609        1.24373        6.78323       0.607139                 NaN            NaN            NaN            NaN            NaN
  1284.98        2500.00        90.2320                 NaN  0.433628        1.33976                 NaN   1.14691        6.29609       0.551624                 NaN            NaN            NaN            NaN            NaN
  1283.52        2500.00        88.5066                 NaN  0.533873        1.69769                 NaN   1.35781        7.29727       0.606765                 NaN            NaN            NaN            NaN            NaN
  1282.07        2500.00        94.9236                 NaN  0.200227       0.577785                 NaN  0.577264        3.38524       0.335931                 NaN            NaN            NaN            NaN            NaN
  1280.61        2500.00        92.1361                 NaN  0.886318E-001  0.514974       0.973732       0.895456        4.91860       0.472459                 NaN            NaN            NaN            NaN            NaN
  1279.16        2500.00        93.4069                 NaN  0.292812       0.900531                 NaN  0.748871        4.27093       0.379915                 NaN            NaN            NaN            NaN            NaN
  1277.71        2500.00        93.4930                 NaN  0.303264       0.879161                 NaN  0.744950        4.20596       0.373629                 NaN            NaN            NaN            NaN            NaN
  1276.25        2500.00        92.1150                 NaN  0.335970        1.11314                 NaN  0.895352        5.08365       0.456889                 NaN            NaN            NaN            NaN            NaN
  1274.80        2500.00        96.3939                 NaN  0.158446       0.478911                 NaN  0.403320        2.34820       0.217206                 NaN            NaN            NaN            NaN            NaN
  1273.34        2500.00        98.6590                 NaN  0.888211E-001  0.156083                 NaN  0.155263       0.884647       0.562317E-001            NaN            NaN            NaN            NaN            NaN
  1271.89        2500.00        90.8671                 NaN  0.351739        1.29128                 NaN   1.00256        5.91412       0.573236                 NaN            NaN            NaN            NaN            NaN
  1270.44        2500.00        94.2858       0.754574       0.342122       0.105708E-001            NaN  0.328584        4.00704       0.271282                 NaN            NaN            NaN            NaN            NaN
  1268.98        2500.00        95.9053       0.609652       0.230038                 NaN            NaN  0.189996        2.87307       0.191957                 NaN            NaN            NaN            NaN            NaN
  1267.53        2500.00        92.3810        1.14015       0.428591                 NaN            NaN  0.325721        5.36865       0.355931                 NaN            NaN            NaN            NaN            NaN
  1266.07        2500.00        94.1767       0.874328       0.324613                 NaN            NaN  0.222919        4.12905       0.272340                 NaN            NaN            NaN            NaN            NaN
  1264.62        2500.00        92.9116        1.07986       0.390939                 NaN            NaN  0.264086        5.02262       0.330880                 NaN            NaN            NaN            NaN            NaN
  1263.17        2500.00        97.7626       0.339588       0.125828                 NaN            NaN  0.745565E-001   1.59478       0.102652                 NaN            NaN            NaN            NaN            NaN
  1261.71        2500.00        99.0609                 NaN  0.480527E-001  0.131665                 NaN  0.112453       0.600335       0.465777E-001            NaN            NaN            NaN            NaN            NaN
  1260.26        2500.00        89.9634        1.73743       0.475718                 NaN            NaN            NaN   7.31400       0.378882       0.130591                 NaN            NaN            NaN            NaN
  1258.80        2500.00        94.5883       0.915497       0.264922                 NaN            NaN            NaN   3.94834       0.153589       0.129348                 NaN            NaN            NaN            NaN
  1257.35        2500.00        94.7889       0.873486       0.255777                 NaN            NaN            NaN   3.81211       0.150334       0.119392                 NaN            NaN            NaN            NaN
  1255.90        2500.00        99.7976       0.129946E-001            NaN            NaN            NaN            NaN  0.164822       0.245928E-001            NaN            NaN            NaN            NaN            NaN
  1254.44        2500.00        88.1109        1.91681       0.475825                 NaN            NaN            NaN   8.84423       0.105574       0.304940       0.241713                 NaN            NaN            NaN
  1252.99        2500.00        94.2939       0.760625                 NaN            NaN            NaN            NaN   4.16835       0.282636       0.547840E-001  0.117101       0.322609                 NaN            NaN
  1251.54        2500.00        84.4804        2.06813       0.361149                 NaN            NaN            NaN   10.7150       0.394032       0.204730       0.178771        1.59778                 NaN            NaN
  1250.08        2500.00        42.2325        7.43744        1.59163                 NaN            NaN            NaN   39.4517        1.15928       0.759935       0.532648        6.83490                 NaN            NaN
  1248.63        2500.00                 NaN   7.16953       0.416531E-001   8.78356                 NaN            NaN   64.1519        2.84386       0.691812        2.36976        11.2139        2.73395                 NaN
  1247.17        2500.00                 NaN   12.8013        3.19542                 NaN            NaN            NaN   64.7967        1.57036       0.768034        1.31446        11.8294        3.72431                 NaN
  1245.72        2500.00                 NaN   7.10658                 NaN   8.87545                 NaN            NaN   64.2665        2.87591       0.675315        2.39254        11.2365        2.57125                 NaN
  1244.27        2500.00                 NaN   7.09850                 NaN   8.88714                 NaN            NaN   64.3193        2.88083       0.671346        2.39499        11.2524        2.49547                 NaN
  1242.81        2500.00                 NaN   7.09050                 NaN   8.89890                 NaN            NaN   64.3723        2.88570       0.667347        2.39748        11.2685        2.41926                 NaN
  1241.36        2500.00                 NaN   7.08248                 NaN   8.91085                 NaN            NaN   64.4255        2.89056        2.40001       0.663305        11.2848        2.34258                 NaN
  1239.90        2500.00                 NaN   7.07449                 NaN   8.92283                 NaN            NaN   64.4789        2.89539       0.659257        2.40255        11.3011        2.26546                 NaN
  1238.45        2500.00                 NaN   7.06680                 NaN   8.93461                 NaN            NaN   64.5325        2.90020       0.655215        2.40507        11.3177        2.18791                 NaN
  1237.00        2500.00                 NaN   7.05896                 NaN   8.94672                 NaN            NaN   64.5862        2.90482       0.651496        2.40743        11.3344        2.10994                 NaN
  1235.54        2500.00                 NaN   7.05043                 NaN   8.96021                 NaN            NaN   64.6410        2.90930        2.40991       0.647728        11.3519        2.02956                 NaN
  1234.09        2500.00                 NaN   7.04231                 NaN   8.97268                 NaN            NaN   64.6956        2.91389       0.644115        2.41221        11.3690        1.95010                 NaN
  1232.63        2500.00                 NaN   7.04760                 NaN   8.96967                 NaN            NaN   64.7358        2.91632        2.40760       0.653057        11.3748        1.89519                 NaN
  1231.18        2500.00                 NaN   7.04772                 NaN   8.96990                 NaN            NaN   64.7848        2.91631        2.40767       0.653059        11.3970        1.82354                 NaN
  1229.73        2500.00                 NaN   7.04784                 NaN   8.97013                 NaN            NaN   64.8342        2.91630        2.40773       0.653062        11.4194        1.75140                 NaN
  1228.27        2500.00                 NaN   7.04796                 NaN   8.97036                 NaN            NaN   64.8839        2.91630        2.40780       0.653066        11.4419        1.67876                 NaN
  1226.82        2500.00                 NaN   7.04278                 NaN   8.97897                 NaN            NaN   64.9292        2.92633       0.646986        2.40418        11.4654        1.60610                 NaN
  1225.36        2500.00                 NaN   7.03859                 NaN   9.00540                 NaN            NaN   65.0118        2.94642        2.43872       0.613087        11.4574        1.48856                 NaN
  1223.91        2500.00                 NaN   6.94416                 NaN   9.13489                 NaN            NaN   65.0447        2.94451        2.45054       0.605084        11.4746        1.40150                 NaN
  1222.46        2500.00                 NaN   6.94428                 NaN   9.13513                 NaN            NaN   65.0958        2.94450        2.45061       0.605087        11.4978        1.32681                 NaN
  1221.00        2500.00                 NaN   6.94441                 NaN   9.13537                 NaN            NaN   65.1473        2.94450        2.45068       0.605091        11.5211        1.25160                 NaN
  1219.55        2500.00                 NaN   6.94453                 NaN   9.13561                 NaN            NaN   65.1990        2.94449        2.45075       0.605095        11.5446        1.17586                 NaN
  1218.09        2500.00                 NaN   6.94466                 NaN   9.13585                 NaN            NaN   65.2512        2.94448        2.45081       0.605099        11.5683        1.09961                 NaN
  1216.64        2500.00                 NaN   6.95147                 NaN   9.12549                 NaN            NaN   65.3096        2.95756        2.42969       0.612853        11.5911        1.02227                 NaN
  1215.19        2500.00                 NaN   6.95610                 NaN   9.15523                 NaN            NaN   65.3811        2.97192        2.46415       0.582553        11.5850       0.903991                 NaN
  1213.73        2500.00                 NaN   6.95623                 NaN   9.15548                 NaN            NaN   65.4344        2.97191        2.46422       0.582557        11.6092       0.825967                 NaN
  1212.28        2500.00                 NaN   6.90738                 NaN   9.22295                 NaN            NaN   65.4816        2.97259        2.47259       0.576059        11.6272       0.739636                 NaN
  1210.82        2500.00                 NaN   6.90751                 NaN   9.22320                 NaN            NaN   65.5356        2.97259        2.47266       0.576063        11.6517       0.660622                 NaN
  1209.37        2500.00                 NaN   6.90764                 NaN   9.22345                 NaN            NaN   65.5900        2.97259        2.47273       0.576067        11.6765       0.581105                 NaN
  1207.92        2500.00                 NaN   6.87622                 NaN   9.26839                 NaN            NaN   65.7005        2.98649       0.570244        2.46636        11.7070       0.424736                 NaN
  1206.46        2500.00                 NaN   6.86615                 NaN   9.28802                 NaN            NaN   65.7581        2.99004       0.565932        2.46982        11.7274       0.334468                 NaN
  1205.01        2500.00                 NaN   6.85592                 NaN   9.30806                 NaN            NaN   65.8159        2.99355        2.47327       0.561657        11.7480       0.243624                 NaN
  1203.55        2500.00                 NaN   6.84576                 NaN   9.32827                 NaN            NaN   65.8739        2.99700       0.557327        2.47680        11.7687       0.152195                 NaN
  1202.10        2500.00                 NaN   6.82683                 NaN   9.37976                 NaN            NaN   65.8731        2.99839        2.49916       0.543588        11.7643       0.114907                 NaN
  1200.65        2500.00                 NaN   6.82697                 NaN   9.38002                 NaN            NaN   65.9298        2.99839        2.49923       0.543593        11.7901       0.318868E-001            NaN
  1199.19        2500.00                 NaN   6.81680                 NaN   9.38702                 NaN            NaN   65.9643        3.00616       0.545060        2.48713        11.7936                 NaN            NaN
  1197.74        2500.00                 NaN   6.80870                 NaN   9.40348                 NaN            NaN   65.9619        3.00992       0.540631        2.49042        11.7850                 NaN            NaN
  1196.28        2500.00                 NaN   6.79978                 NaN   9.42212                 NaN            NaN   65.9574        3.01267       0.536666        2.49379        11.7775                 NaN            NaN
  1194.83        2500.00                 NaN   6.79079                 NaN   9.44102                 NaN            NaN   65.9528        3.01538       0.532670        2.49722        11.7701                 NaN            NaN
  1193.38        2500.00                 NaN   6.83638                 NaN   9.36486                 NaN            NaN   65.9627        3.00286        2.50094       0.536481        11.7958                 NaN            NaN
  1191.92        2500.00                 NaN   6.83110                 NaN   9.37327                 NaN            NaN   65.9589        3.00990        2.48067       0.549952        11.7962                 NaN            NaN
  1190.47        2500.00                 NaN   6.82641                 NaN   9.41316                 NaN            NaN   65.9498        3.02216       0.519911        2.51514        11.7534                 NaN            NaN
  1189.01        2500.00                 NaN   6.75392                 NaN   9.52044                 NaN            NaN   65.9313        3.02499       0.517106        2.51118        11.7411                 NaN            NaN
  1187.56        2500.00                 NaN   6.74341                 NaN   9.54254                 NaN            NaN   65.9249        3.02699       0.513360        2.51519        11.7336                 NaN            NaN
  1186.11        2500.00                 NaN   6.73267                 NaN   9.57055                 NaN            NaN   65.9123        3.02639       0.509546        2.52273        11.7258                 NaN            NaN
  1184.65        2500.00                 NaN   6.72396                 NaN   9.58551                 NaN            NaN   65.9131        3.03212       0.504603        2.52284        11.7179                 NaN            NaN
  1183.20        2500.00                 NaN   6.71439                 NaN   9.60701                 NaN            NaN   65.9070        3.03459        2.52661       0.500314        11.7101                 NaN            NaN
  1181.74        2500.00                 NaN   6.70540                 NaN   9.62755                 NaN            NaN   65.9005        3.03651        2.53029       0.496555        11.7032                 NaN            NaN
  1180.29        2500.00                 NaN   6.69336                 NaN   9.65400                 NaN            NaN   65.8916        3.03795       0.492483        2.53458        11.6960                 NaN            NaN
  1178.84        2500.00                 NaN   6.68471                 NaN   9.67414                 NaN            NaN   65.8867        3.04116       0.487707        2.53840        11.6872                 NaN            NaN
  1177.38        2500.00                 NaN   6.67363                 NaN   9.69909                 NaN            NaN   65.8780        3.04244        2.54257       0.483847        11.6805                 NaN            NaN
  1175.93        2500.00                 NaN   6.66353                 NaN   9.72280                 NaN            NaN   65.8702        3.04432        2.54682       0.479573        11.6728                 NaN            NaN
  1174.48        2500.00                 NaN   6.65385                 NaN   9.74515                 NaN            NaN   65.8642        3.04730        2.55098       0.474684        11.6638                 NaN            NaN
  1173.02        2500.00                 NaN   6.64317                 NaN   9.76994                 NaN            NaN   65.8561        3.04920        2.55539       0.470277        11.6560                 NaN            NaN
  1171.57        2500.00                 NaN   6.62759                 NaN   9.81174                 NaN            NaN   65.8335        3.04424        2.58309       0.455070        11.6448                 NaN            NaN
  1170.11        2500.00                 NaN   6.62754                 NaN   9.81176                 NaN            NaN   65.8342        3.04416        2.58310       0.455062        11.6442                 NaN            NaN
  1168.66        2500.00                 NaN   6.62106                 NaN   9.82231                 NaN            NaN   65.8292        3.05086       0.467230        2.56461        11.6447                 NaN            NaN
  1167.21        2500.00                 NaN   6.62102                 NaN   9.82234                 NaN            NaN   65.8299        3.05078       0.467221        2.56462        11.6442                 NaN            NaN
  1165.75        2500.00                 NaN   6.59002                 NaN   9.89731                 NaN            NaN   65.8131        3.05863       0.447334        2.57778        11.6158                 NaN            NaN
  1164.30        2500.00                 NaN   6.57859                 NaN   9.92490                 NaN            NaN   65.8035        3.06038        2.58264       0.442485        11.6075                 NaN            NaN
  1162.84        2500.00                 NaN   6.56746                 NaN   9.95213                 NaN            NaN   65.7940        3.06214        2.58737       0.437727        11.5992                 NaN            NaN
  1161.39        2500.00                 NaN   6.55689                 NaN   9.97866                 NaN            NaN   65.7843        3.06364        2.59215       0.433143        11.5913                 NaN            NaN
  1159.94        2500.00                 NaN   6.54442                 NaN   10.0328                 NaN            NaN   65.7516        3.05844        2.62464       0.412543        11.5755                 NaN            NaN
  1158.48        2500.00                 NaN   6.54438                 NaN   10.0329                 NaN            NaN   65.7523        3.05836        2.62465       0.412535        11.5750                 NaN            NaN
  1157.03        2500.00                 NaN   6.53627                 NaN   10.0462                 NaN            NaN   65.7458        3.06442       0.425509        2.60612        11.5757                 NaN            NaN
  1155.57        2500.00                 NaN   6.53623                 NaN   10.0462                 NaN            NaN   65.7464        3.06434       0.425500        2.60613        11.5752                 NaN            NaN
  1154.12        2500.00                 NaN   6.53619                 NaN   10.0463                 NaN            NaN   65.7470        3.06426       0.425491        2.60614        11.5746                 NaN            NaN
  1152.67        2500.00                 NaN   6.48700                 NaN   10.1553                 NaN            NaN   65.7185        3.07230       0.403195        2.62299        11.5407                 NaN            NaN
  1151.21        2500.00                 NaN   6.53254                 NaN   10.1057                 NaN            NaN   65.7238        3.07407        2.62422       0.402736        11.5369                 NaN            NaN
  1149.76        2500.00                 NaN   6.46342                 NaN   10.2169                 NaN            NaN   65.6949        3.07504       0.392704        2.63387        11.5232                 NaN            NaN
  1148.30        2500.00                 NaN   6.45142                 NaN   10.2483                 NaN            NaN   65.6827        3.07632       0.387393        2.63941        11.5144                 NaN            NaN
  1146.85        2500.00                 NaN   6.46939                 NaN   10.2463                 NaN            NaN   65.6717        3.07305        2.66592       0.370874        11.5028                 NaN            NaN
  1145.40        2500.00                 NaN   6.46192                 NaN   10.2587                 NaN            NaN   65.6656        3.07868       0.382036        2.64962        11.5034                 NaN            NaN
  1143.94        2500.00                 NaN   6.46188                 NaN   10.2587                 NaN            NaN   65.6663        3.07859       0.382029        2.64963        11.5029                 NaN            NaN
  1142.49        2500.00                 NaN   6.46183                 NaN   10.2588                 NaN            NaN   65.6669        3.07851       0.382022        2.64964        11.5023                 NaN            NaN
  1141.03        2500.00                 NaN   6.39071                 NaN   10.4125                 NaN            NaN   65.6178        3.08274       0.359272        2.66869        11.4683                 NaN            NaN
  1139.58        2500.00                 NaN   6.46214                 NaN   10.3227                 NaN            NaN   65.6300        3.08364       0.356437        2.67485        11.4702                 NaN            NaN
  1138.13        2500.00                 NaN   6.36528                 NaN   10.4827                 NaN            NaN   65.5886        3.08425        2.68103       0.348031        11.4502                 NaN            NaN
  1136.67        2500.00                 NaN   6.36809                 NaN   10.4663                 NaN            NaN   65.5942        3.08021        2.68967       0.345380        11.4562                 NaN            NaN
  1135.22        2500.00                 NaN   6.36555                 NaN   10.5330                 NaN            NaN   65.5569        3.08261        2.71747       0.320841        11.4236                 NaN            NaN
  1133.76        2500.00                 NaN   6.35510                 NaN   10.5507                 NaN            NaN   65.5480        3.08779       0.333098        2.70077        11.4246                 NaN            NaN
  1132.31        2500.00                 NaN   6.35505                 NaN   10.5508                 NaN            NaN   65.5486        3.08771       0.333091        2.70078        11.4240                 NaN            NaN
  1130.86        2500.00                 NaN   6.35501                 NaN   10.5508                 NaN            NaN   65.5492        3.08763       0.333085        2.70080        11.4235                 NaN            NaN
  1129.40        2500.00                 NaN   6.28802                 NaN   10.7034                 NaN            NaN   65.4958        3.08958        2.72057       0.311186        11.3915                 NaN            NaN
  1127.95        2500.00                 NaN   6.27470                 NaN   10.7424                 NaN            NaN   65.4786        3.08989       0.305058        2.72747        11.3819                 NaN            NaN
  1126.49        2500.00                 NaN   6.26536                 NaN   10.7539                 NaN            NaN   65.4723        3.08222        2.74222       0.304010        11.3800                 NaN            NaN
  1125.04        2500.00                 NaN   6.26532                 NaN   10.7539                 NaN            NaN   65.4729        3.08214        2.74224       0.304004        11.3795                 NaN            NaN
  1123.59        2500.00                 NaN   6.26528                 NaN   10.7540                 NaN            NaN   65.4735        3.08205        2.74225       0.303998        11.3790                 NaN            NaN
  1122.13        2500.00                 NaN   6.26523                 NaN   10.7540                 NaN            NaN   65.4741        3.08197        2.74226       0.303991        11.3784                 NaN            NaN
  1120.68        2500.00                 NaN   5.31142                 NaN   12.3858                 NaN            NaN   64.5884        2.87289        3.09164                 NaN   11.5147                 NaN  0.235116     
  1119.22        2500.00                 NaN   5.07256                 NaN   12.8191                 NaN            NaN   64.3560        2.79933        3.15022                 NaN   11.5156                 NaN  0.287111     
  1117.77        2500.00                 NaN   5.07253                 NaN   12.8191                 NaN            NaN   64.3566        2.79926        3.15023                 NaN   11.5151                 NaN  0.287112     
  1116.32        2500.00                 NaN   5.07249                 NaN   12.8192                 NaN            NaN   64.3572        2.79919        3.15025                 NaN   11.5146                 NaN  0.287112     
  1114.86        2500.00                 NaN   5.07175                 NaN   12.8204                 NaN            NaN   64.3572        2.79890        3.15037                 NaN   11.5142                 NaN  0.287276     
  1113.41        2500.00                 NaN   4.88619                 NaN   13.1384                 NaN            NaN   64.1850        2.74325        3.17753                 NaN   11.5394                 NaN  0.330158     
  1111.95        2500.00                 NaN   4.80099                 NaN   13.2637                 NaN            NaN   64.1291        2.71929        3.19904                 NaN   11.5472                 NaN  0.340670     
  1110.50        2500.00                 NaN   4.79907                 NaN   13.2670                 NaN            NaN   64.1279        2.71865        3.19933                 NaN   11.5469                 NaN  0.341111     
  1109.05        2500.00                 NaN   4.75635                 NaN   13.4038                 NaN            NaN   64.0703        2.71341        3.20821                 NaN   11.5063                 NaN  0.341572     
  1107.59        2500.00                 NaN   4.52836                 NaN   13.7201                 NaN            NaN   63.8905        2.62872        3.27054                 NaN   11.5582                 NaN  0.403606     
  1106.14        2500.00                 NaN   4.52833                 NaN   13.7201                 NaN            NaN   63.8910        2.62865        3.27056                 NaN   11.5577                 NaN  0.403607     
  1104.69        2500.00                 NaN   4.52830                 NaN   13.7202                 NaN            NaN   63.8916        2.62858        3.27057                 NaN   11.5572                 NaN  0.403607     
  1103.23        2500.00                 NaN   4.52827                 NaN   13.7202                 NaN            NaN   63.8922        2.62851        3.27059                 NaN   11.5566                 NaN  0.403607     
  1101.78        2500.00                 NaN   4.36509                 NaN   14.0004                 NaN            NaN   63.7404        2.57827        3.29574                 NaN   11.5784                 NaN  0.441786     
  1100.32        2500.00                 NaN   4.28566                 NaN   14.1175                 NaN            NaN   63.6884        2.55621        3.31536                 NaN   11.5853                 NaN  0.451667     
  1098.87        2500.00                 NaN   4.28563                 NaN   14.1175                 NaN            NaN   63.6890        2.55614        3.31537                 NaN   11.5847                 NaN  0.451668     
  1097.42        2500.00                 NaN   4.28560                 NaN   14.1175                 NaN            NaN   63.6895        2.55607        3.31539                 NaN   11.5842                 NaN  0.451668     
  1095.96        2500.00                 NaN   3.96630                 NaN   14.6891                 NaN            NaN   63.3767        2.43306        3.41161                 NaN   11.5975                 NaN  0.525784     
  1094.51        2500.00                 NaN   3.96628                 NaN   14.6891                 NaN            NaN   63.3773        2.43300        3.41163                 NaN   11.5970                 NaN  0.525784     
  1093.05        2500.00                 NaN   3.96625                 NaN   14.6891                 NaN            NaN   63.3778        2.43293        3.41164                 NaN   11.5964                 NaN  0.525785     
  1091.60        2500.00                 NaN   3.91561                 NaN   14.7672                 NaN            NaN   63.3418        2.41796        3.42466                 NaN   11.6007                 NaN  0.532065     
  1090.15        2500.00                 NaN   3.73142                 NaN   15.0852                 NaN            NaN   63.1686        2.35676        3.45730                 NaN   11.6249                 NaN  0.575851     
  1088.69        2500.00                 NaN   3.73139                 NaN   15.0852                 NaN            NaN   63.1691        2.35669        3.45732                 NaN   11.6244                 NaN  0.575851     
  1087.24        2500.00                 NaN   3.73137                 NaN   15.0852                 NaN            NaN   63.1697        2.35663        3.45733                 NaN   11.6239                 NaN  0.575852     
  1085.78        2500.00                 NaN   3.73134                 NaN   15.0853                 NaN            NaN   63.1703        2.35657        3.45735                 NaN   11.6233                 NaN  0.575852     
  1084.33        2500.00                 NaN            NaN            NaN   17.1855                 NaN   3.34195        60.5178        2.78908        2.86430                 NaN   12.4729                 NaN  0.828563     
  1082.88        2500.00                 NaN            NaN            NaN   17.2628                 NaN   3.35159        60.4337        2.75799        2.89318                 NaN   12.4601                 NaN  0.840603     
  1081.42        2500.00                 NaN            NaN            NaN   17.2629                 NaN   3.35162        60.4342        2.75791        2.89320                 NaN   12.4595                 NaN  0.840610     
  1079.97        2500.00                 NaN            NaN            NaN   17.2630                 NaN   3.35168        60.4347        2.75783        2.89322                 NaN   12.4589                 NaN  0.840611     
  1078.51        2500.00                 NaN            NaN            NaN   17.2630                 NaN   3.35174        60.4353        2.75775        2.89324                 NaN   12.4584                 NaN  0.840612     
  1077.06        2500.00                 NaN            NaN            NaN   17.2631                 NaN   3.35180        60.4358        2.75768        2.89325                 NaN   12.4578                 NaN  0.840613     
  1075.61        2500.00                 NaN            NaN            NaN   17.2631                 NaN   3.35187        60.4363        2.75761        2.89327                 NaN   12.4572                 NaN  0.840613     
  1074.15        2500.00                 NaN            NaN            NaN   17.2635                 NaN   3.35166        60.4368        2.75739        2.89339                 NaN   12.4566                 NaN  0.840665     
  1072.70        2500.00                 NaN            NaN            NaN   17.4287                 NaN   3.30802        60.3635        2.72445        2.93075                 NaN   12.3993                 NaN  0.845296     
  1071.24        2500.00                 NaN            NaN            NaN   17.5275                 NaN   3.31289        60.2709        2.68981        2.96385                 NaN   12.3782                 NaN  0.856789     
  1069.79        2500.00                 NaN            NaN            NaN   17.5276                 NaN   3.31294        60.2715        2.68973        2.96387                 NaN   12.3776                 NaN  0.856792     
  1068.34        2500.00                 NaN            NaN            NaN   17.5277                 NaN   3.31300        60.2720        2.68965        2.96388                 NaN   12.3770                 NaN  0.856793     
  1066.88        2500.00                 NaN            NaN            NaN   17.5277                 NaN   3.31306        60.2725        2.68958        2.96390                 NaN   12.3765                 NaN  0.856794     
  1065.43        2500.00                 NaN            NaN            NaN   17.5278                 NaN   3.31312        60.2730        2.68951        2.96392                 NaN   12.3759                 NaN  0.856795     
  1063.97        2500.00                 NaN            NaN            NaN   17.5278                 NaN   3.31317        60.2735        2.68943        2.96394                 NaN   12.3753                 NaN  0.856797     
  1062.52        2500.00                 NaN            NaN            NaN   17.5279                 NaN   3.31318        60.2740        2.68934        2.96397                 NaN   12.3748                 NaN  0.856807     
  1061.07        2500.00                 NaN            NaN            NaN   17.6984                 NaN   3.26933        60.1948        2.65310        3.00305                 NaN   12.3193                 NaN  0.861979     
  1059.61        2500.00                 NaN            NaN            NaN   17.7324                 NaN   3.26730        60.1729        2.64599        3.01112                 NaN   12.3071                 NaN  0.863150     
  1058.16        2500.00                 NaN            NaN            NaN   17.7688                 NaN   3.26234        60.1503        2.63662        3.02058                 NaN   12.2962                 NaN  0.865158     
  1056.70        2500.00                 NaN            NaN            NaN   17.8041                 NaN   3.25824        60.1278        2.62768        3.02969                 NaN   12.2854                 NaN  0.867010     
  1055.25        2500.00                 NaN            NaN            NaN   17.8398                 NaN   3.25422        60.1051        2.61871        3.03882                 NaN   12.2745                 NaN  0.868837     
  1053.80        2500.00                 NaN            NaN            NaN   17.8859                 NaN   3.23994        60.0799        2.60298        3.05275                 NaN   12.2655                 NaN  0.872918     
  1052.34        2500.00                 NaN            NaN            NaN   17.9271                 NaN   3.23323        60.0554        2.59231        3.06339                 NaN   12.2535                 NaN  0.875048     
  1050.89        2500.00                 NaN            NaN            NaN   17.9672                 NaN   3.22605        60.0312        2.58118        3.07414                 NaN   12.2426                 NaN  0.877511     
  1049.43        2500.00                 NaN            NaN            NaN   17.9832                 NaN   3.24198        60.0107        2.58355        3.07455                 NaN   12.2305                 NaN  0.875549     
  1047.98        2500.00                 NaN            NaN            NaN   18.0193                 NaN   3.23721        59.9886        2.57442        3.08400                 NaN   12.2192                 NaN  0.877295     
  1046.53        2500.00                 NaN            NaN            NaN   18.0917                 NaN   3.20544        59.9561        2.54779        3.10672                 NaN   12.2079                 NaN  0.884312     
  1045.07        2500.00                 NaN            NaN            NaN   18.0929                 NaN   3.23144        59.9403        2.55676        3.10206                 NaN   12.1962                 NaN  0.880390     
  1043.62        2500.00                 NaN            NaN            NaN   18.1804                 NaN   3.18979        59.9036        2.52401        3.12978                 NaN   12.1834                 NaN  0.889028     
  1042.16        2500.00                 NaN            NaN            NaN   18.1678                 NaN   3.22593        59.8909        2.53894        3.12024                 NaN   12.1728                 NaN  0.883393     
  1040.71        2500.00                 NaN            NaN            NaN   18.2083                 NaN   3.22061        59.8653        2.52796        3.13086                 NaN   12.1613                 NaN  0.885667     
  1039.26        2500.00                 NaN            NaN            NaN   18.3130                 NaN   3.16689        59.8239        2.48773        3.16452                 NaN   12.1477                 NaN  0.896248     
  1037.80        2500.00                 NaN            NaN            NaN   18.3178                 NaN   3.18743        59.8094        2.49422        3.16256                 NaN   12.1352                 NaN  0.893259     
  1036.35        2500.00                 NaN            NaN            NaN   17.5286                 NaN   3.31436        60.2832        2.68808        2.96423                 NaN   12.3646                 NaN  0.856803     
  1034.90        2500.00                 NaN            NaN            NaN   18.3947                 NaN   3.18071        59.7587        2.47453        3.18194                 NaN   12.1126                 NaN  0.896779     
