|6.6.6
Archiving\03_Data\eqfracLP/QFM_m0.25/TAY13/TAY13_3.tab                    
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1247.37        500.000       0.155427                 NaN   96.5533                 NaN            NaN  0.419913       0.362457       0.460377        2.04853                 NaN            NaN
  1245.98        500.000       0.150444                 NaN   96.7035                 NaN            NaN  0.403586       0.339466       0.440486        1.96252                 NaN            NaN
  1244.59        500.000       0.144645                 NaN   96.8578                 NaN            NaN  0.388674       0.317433       0.420173        1.87130                 NaN            NaN
  1243.20        500.000       0.139824                 NaN   96.9811                 NaN            NaN  0.374781       0.300264       0.403586        1.80046                 NaN            NaN
  1241.81        500.000       0.135700                 NaN   97.1072                 NaN            NaN  0.280516       0.361858       0.386880        1.72783                 NaN            NaN
  1240.42        500.000       0.131230                 NaN   97.2211                 NaN            NaN  0.349349       0.264352       0.371386        1.66256                 NaN            NaN
  1239.03        500.000       0.223574                 NaN   95.8761                 NaN            NaN  0.579331       0.201590       0.552537        2.56685                 NaN            NaN
  1237.64        500.000       0.246796E-001            NaN   98.9433                 NaN            NaN  0.273112       0.896181E-001  0.140962       0.528301                 NaN            NaN
  1236.25        500.000       0.120986                 NaN   97.4930                 NaN            NaN  0.320323       0.221868       0.333982        1.50980                 NaN            NaN
  1234.86        500.000       0.114848                 NaN   97.6421                 NaN            NaN  0.303264       0.203699       0.313337        1.42277                 NaN            NaN
  1233.47        500.000       0.176118                 NaN   96.3765                 NaN            NaN  0.470062       0.207338       0.482444        2.28753                 NaN            NaN
  1232.08        500.000       0.170315                 NaN   96.1745                 NaN            NaN  0.451157       0.464312       0.512421        2.22732                 NaN            NaN
  1230.69        500.000       0.974740E-001            NaN   98.9910                 NaN            NaN  0.169636                 NaN  0.133988       0.607925                 NaN            NaN
  1229.30        500.000                 NaN            NaN   99.9616                 NaN            NaN  0.187994E-001            NaN            NaN  0.195859E-001            NaN            NaN
  1227.91        500.000       0.900408E-002            NaN   99.4278                 NaN            NaN  0.242853E-001  0.930867E-001  0.670048E-001  0.378840                 NaN            NaN
  1226.52        500.000       0.173509                 NaN   96.4377                 NaN            NaN  0.411992       0.357321       0.473398        2.14604                 NaN            NaN
  1225.13        500.000       0.154967                 NaN   97.0888                 NaN            NaN  0.395423       0.193657       0.379972        1.78715                 NaN            NaN
  1223.74        500.000       0.149822E-001            NaN   99.3900                 NaN            NaN  0.142097                 NaN  0.860986E-001  0.366796                 NaN            NaN
  1222.35        500.000       0.145567                 NaN   97.5082                 NaN            NaN  0.384870       0.156044       0.361748        1.44358                 NaN            NaN
  1220.96        500.000       0.460429E-001            NaN   98.9564                 NaN            NaN  0.157301       0.157287E-002  0.869487E-001  0.751718                 NaN            NaN
  1219.57        500.000       0.127346                 NaN   97.5180                 NaN            NaN  0.178302       0.320833       0.319633        1.53584                 NaN            NaN
  1218.18        500.000       0.303203E-001            NaN   99.3951                 NaN            NaN  0.802189E-001  0.404443E-001  0.775547E-001  0.376387                 NaN            NaN
  1216.79        500.000       0.102430                 NaN   98.2685                 NaN            NaN  0.104548       0.139917       0.229911        1.15468                 NaN            NaN
  1215.40        500.000       0.127072E-001            NaN   99.7648                 NaN            NaN  0.274351E-001  0.125914E-001  0.296911E-001  0.152729                 NaN            NaN
  1214.01        500.000       0.150370                 NaN   96.2317                 NaN            NaN  0.362395       0.287547       0.483175        2.45628       0.284976E-001            NaN
  1212.62        500.000       0.145921E-005            NaN   99.9999                 NaN  0.564468E-005  0.350164E-004            NaN  0.904363E-005  0.274329E-004            NaN            NaN
  1211.23        500.000       0.385860E-005            NaN   99.9998                 NaN            NaN  0.123387E-004            NaN  0.208967E-004  0.124531E-003  0.311308E-005            NaN
  1209.84        500.000       0.759986E-001            NaN   97.7518                 NaN            NaN  0.293247       0.191927       0.276094        1.39392       0.170331E-001            NaN
  1208.45        500.000       0.100867                 NaN   97.2785                 NaN            NaN  0.204520       0.515343       0.326904        1.57391                 NaN            NaN
  1207.07        500.000       0.830172E-001            NaN   98.5975                 NaN            NaN  0.183474                 NaN  0.186327       0.949698                 NaN            NaN
  1205.68        500.000       0.522563E-002            NaN   99.5398                 NaN  0.369774E-001  0.299876E-001            NaN  0.653881E-001  0.322624                 NaN            NaN
  1204.29        500.000                 NaN            NaN   99.9153                 NaN            NaN  0.404453E-002  0.251295E-002  0.596685E-002  0.319918E-001            NaN  0.402170E-001
  1202.90        500.000       0.939149E-001            NaN   97.5853                 NaN            NaN  0.312865       0.293675       0.281912        1.43237                 NaN            NaN
  1201.51        500.000       0.664994E-001            NaN   98.8626                 NaN            NaN  0.867509E-001  0.108299       0.157059       0.718766                 NaN            NaN
  1200.12        500.000                 NaN            NaN   97.3126                 NaN            NaN  0.226634                 NaN  0.189780        1.18836                 NaN   1.08262     
  1198.73        500.000       0.270160                 NaN   92.1827                 NaN            NaN  0.619938                 NaN  0.668015        3.43636       0.169930E-001   2.80581     
  1197.34        500.000       0.153284                 NaN   92.3133                 NaN            NaN  0.384810       0.244761       0.633693        3.17262                 NaN   3.09754     
  1195.95        500.000       0.223007                 NaN   91.5758                 NaN            NaN  0.588461                 NaN  0.671457        3.47808                 NaN   3.46320     
  1194.56        500.000       0.585950E-001            NaN   97.5788                 NaN            NaN  0.150010                 NaN  0.189424        1.00287                 NaN   1.02031     
  1193.17        500.000       0.399066                 NaN   85.0423                 NaN            NaN  0.946072       0.999105E-002   1.17874        6.20929                 NaN   6.21457     
  1191.78        500.000       0.313929       0.119867E-003   88.2439                 NaN            NaN  0.731847                 NaN  0.921828        4.91253                 NaN   4.87588     
  1190.39        500.000       0.102580                 NaN   96.3067                 NaN            NaN  0.211274                 NaN  0.286637        1.53707                 NaN   1.55570     
  1189.00        500.000       0.554956E-001            NaN   96.5071                 NaN            NaN  0.259300                 NaN  0.252838        1.48953                 NaN   1.43573     
  1187.61        500.000       0.513027                 NaN   80.6249                 NaN            NaN   1.11435                 NaN   1.45229        8.24251                 NaN   8.05292     
  1186.22        500.000       0.131252       0.479020        74.3271                 NaN            NaN   1.26910                 NaN   1.82981        11.2361                 NaN   10.7277     
  1184.83        500.000        2.30366                 NaN            NaN            NaN            NaN   4.72688                 NaN   6.92802        43.9811                 NaN   42.0604     
  1183.44        500.000        2.31513                 NaN            NaN            NaN            NaN   4.69918                 NaN   6.92959        43.9785                 NaN   42.0776     
  1182.05        500.000        2.34323                 NaN            NaN            NaN            NaN   4.60749                 NaN   6.95129        43.9810                 NaN   42.1170     
  1180.66        500.000        2.34346                 NaN            NaN            NaN            NaN   4.60699                 NaN   6.95019        43.9816                 NaN   42.1177     
  1179.27        500.000        2.34164                 NaN            NaN            NaN            NaN   4.61574                 NaN   6.94948        43.9739                 NaN   42.1193     
  1177.88        500.000        2.34458                 NaN            NaN            NaN            NaN   4.60963                 NaN   6.94932        43.9727                 NaN   42.1238     
  1176.49        500.000        2.36775                 NaN            NaN            NaN            NaN   4.54930                 NaN   6.96608        43.9524                 NaN   42.1644     
  1175.10        500.000        2.34006                 NaN            NaN            NaN            NaN   4.66056                 NaN   6.91985        43.9598                 NaN   42.1197     
  1173.71        500.000        2.34293                 NaN            NaN            NaN            NaN   4.64969                 NaN   6.92064        43.9613                 NaN   42.1254     
  1172.32        500.000        2.34527                 NaN            NaN            NaN            NaN   4.64921                 NaN   6.91687        43.9605                 NaN   42.1282     
  1170.93        500.000        2.34147                 NaN            NaN            NaN            NaN   4.66052                 NaN   6.92265        43.9443                 NaN   42.1310     
  1169.54        500.000        2.31371                 NaN            NaN            NaN            NaN   4.70328                 NaN   6.93910        43.9533                 NaN   42.0906     
  1168.15        500.000        2.31682                 NaN            NaN            NaN            NaN   4.69545                 NaN   6.94185        43.9487                 NaN   42.0972     
  1166.76        500.000        2.31623                 NaN            NaN            NaN            NaN   4.69715                 NaN   6.94197        43.9472                 NaN   42.0975     
  1165.37        500.000        2.32128                 NaN            NaN            NaN            NaN   4.68472                 NaN   6.94489        43.9423                 NaN   42.1068     
  1163.98        500.000        2.35330                 NaN            NaN            NaN            NaN   4.59191                 NaN   6.96294        43.9405                 NaN   42.1513     
  1162.59        500.000        2.35447                 NaN            NaN            NaN            NaN   4.58944                 NaN   6.96361        43.9380                 NaN   42.1545     
  1161.21        500.000        2.35508                 NaN            NaN            NaN            NaN   4.58867                 NaN   6.96462        43.9345                 NaN   42.1572     
  1159.82        500.000        2.35588                 NaN            NaN            NaN            NaN   4.58747                 NaN   6.96555        43.9310                 NaN   42.1601     
  1158.43        500.000        2.35683                 NaN            NaN            NaN            NaN   4.58574                 NaN   6.96643        43.9279                 NaN   42.1631     
  1157.04        500.000        2.35773                 NaN            NaN            NaN            NaN   4.58416                 NaN   6.96726        43.9248                 NaN   42.1660     
  1155.65        500.000        2.42201                 NaN            NaN            NaN            NaN   4.42958                 NaN   6.98859        43.8881                 NaN   42.2717     
  1154.26        500.000        2.35951                 NaN            NaN            NaN            NaN   4.58095                 NaN   6.96922        43.9183                 NaN   42.1720     
  1152.87        500.000        2.32716                 NaN            NaN            NaN            NaN   4.66889                 NaN   6.95622        43.9189                 NaN   42.1288     
  1151.48        500.000        2.33945                 NaN            NaN            NaN            NaN   4.63412                 NaN   6.95566        43.9265                 NaN   42.1443     
  1150.09        500.000        2.32913                 NaN            NaN            NaN            NaN   4.66401                 NaN   6.95884        43.9132                 NaN   42.1348     
  1148.70        500.000        2.33042                 NaN            NaN            NaN            NaN   4.66042                 NaN   6.96076        43.9100                 NaN   42.1384     
  1147.31        500.000        2.33331                 NaN            NaN            NaN            NaN   4.65125                 NaN   6.96477        43.9062                 NaN   42.1445     
  1145.92        500.000        2.33418                 NaN            NaN            NaN            NaN   4.65206                 NaN   6.96339        43.9032                 NaN   42.1472     
  1144.53        500.000        2.35160                 NaN            NaN            NaN            NaN   4.60469                 NaN   6.97595        43.8919                 NaN   42.1759     
  1143.14        500.000        2.41844                 NaN            NaN            NaN            NaN   4.43648                 NaN   6.98924        43.8868                 NaN   42.2690     
  1141.75        500.000        2.33773                 NaN            NaN            NaN            NaN   4.64316                 NaN   6.96798        43.8938                 NaN   42.1573     
  1140.36        500.000        2.36469                 NaN            NaN            NaN            NaN   4.57044                 NaN   6.98054        43.8884                 NaN   42.1960     
  1138.97        500.000        2.33603                 NaN            NaN            NaN            NaN   4.64407                 NaN   6.97138        43.8913                 NaN   42.1572     
  1137.58        500.000        2.33905                 NaN            NaN            NaN            NaN   4.63886                 NaN   6.97234        43.8859                 NaN   42.1639     
  1136.19        500.000        2.34368                 NaN            NaN            NaN            NaN   4.62810                 NaN   6.97162        43.8851                 NaN   42.1715     
  1134.80        500.000        2.36390                 NaN            NaN            NaN            NaN   4.57328                 NaN   6.96895        43.8984                 NaN   42.1955     
  1133.41        500.000        2.33940                 NaN            NaN            NaN            NaN   4.63734                 NaN   6.97541        43.8793                 NaN   42.1686     
  1132.02        500.000        2.34100                 NaN            NaN            NaN            NaN   4.63394                 NaN   6.97679        43.8755                 NaN   42.1728     
  1130.63        500.000        2.34419                 NaN            NaN            NaN            NaN   4.62629                 NaN   6.97954        43.8704                 NaN   42.1796     
  1129.24        500.000        2.34498                 NaN            NaN            NaN            NaN   4.62088                 NaN   6.98366        43.8682                 NaN   42.1822     
  1127.85        500.000        2.34580                 NaN            NaN            NaN            NaN   4.61883                 NaN   6.98509        43.8652                 NaN   42.1851     
  1126.46        500.000        2.34667                 NaN            NaN            NaN            NaN   4.62028                 NaN   6.98369        43.8612                 NaN   42.1882     
  1125.07        500.000        2.34747                 NaN            NaN            NaN            NaN   4.61828                 NaN   6.98512        43.8581                 NaN   42.1910     
  1123.68        500.000        2.34821                 NaN            NaN            NaN            NaN   4.61371                 NaN   6.98869        43.8557                 NaN   42.1936     
  1122.29        500.000        2.34784                 NaN            NaN            NaN            NaN   4.61650                 NaN   6.98813        43.8528                 NaN   42.1947     
  1120.90        500.000        2.34719                 NaN            NaN            NaN            NaN   4.61785                 NaN   6.98883        43.8510                 NaN   42.1951     
  1119.51        500.000        2.35026                 NaN            NaN            NaN            NaN   4.60967                 NaN   6.99006        43.8494                 NaN   42.2006     
  1118.12        500.000        2.35436                 NaN            NaN            NaN            NaN   4.59786                 NaN   6.99193        43.8486                 NaN   42.2073     
  1116.73        500.000        2.34927                 NaN            NaN            NaN            NaN   4.61237                 NaN   6.99306        43.8423                 NaN   42.2030     
  1115.35        500.000        2.35002                 NaN            NaN            NaN            NaN   4.61060                 NaN   6.99440        43.8392                 NaN   42.2057     
  1113.96        500.000        2.35088                 NaN            NaN            NaN            NaN   4.60832                 NaN   6.99611        43.8359                 NaN   42.2087     
  1112.57        500.000        2.35185                 NaN            NaN            NaN            NaN   4.60604                 NaN   6.99763        43.8325                 NaN   42.2119     
  1111.18        500.000        2.35255                 NaN            NaN            NaN            NaN   4.60432                 NaN   6.99910        43.8294                 NaN   42.2147     
  1109.79        500.000        2.35343                 NaN            NaN            NaN            NaN   4.60220                 NaN   7.00066        43.8260                 NaN   42.2177     
  1108.40        500.000        2.35452                 NaN            NaN            NaN            NaN   4.59954                 NaN   7.00230        43.8226                 NaN   42.2211     
  1107.01        500.000        2.35490                 NaN            NaN            NaN            NaN   4.59870                 NaN   7.00376        43.8192                 NaN   42.2235     
  1105.62        500.000        2.35362                 NaN            NaN            NaN            NaN   4.60009                 NaN   7.00476        43.8191                 NaN   42.2224     
  1104.23        500.000        2.35613                 NaN            NaN            NaN            NaN   4.59464                 NaN   7.00715        43.8136                 NaN   42.2285     
  1102.84        500.000        2.37025                 NaN            NaN            NaN            NaN   4.55770                 NaN   7.00392        43.8226                 NaN   42.2455     
  1101.45        500.000        2.35643                 NaN            NaN            NaN            NaN   4.59347                 NaN   7.00943        43.8088                 NaN   42.2319     
  1100.06        500.000        2.35957                 NaN            NaN            NaN            NaN   4.58694                 NaN   7.01180        43.8027                 NaN   42.2390     
  1098.67        500.000        2.35860                 NaN            NaN            NaN            NaN   4.58902                 NaN   7.01274        43.8006                 NaN   42.2390     
  1097.28        500.000        2.37053                 NaN            NaN            NaN            NaN   4.55759                 NaN   7.01112        43.8067                 NaN   42.2541     
  1095.89        500.000        2.36141                 NaN            NaN            NaN            NaN   4.58272                 NaN   7.01588        43.7932                 NaN   42.2468     
  1094.50        500.000        2.36224                 NaN            NaN            NaN            NaN   4.58071                 NaN   7.01737        43.7900                 NaN   42.2497     
  1093.11        500.000        2.36236                 NaN            NaN            NaN            NaN   4.58037                 NaN   7.01832        43.7875                 NaN   42.2514     
  1091.72        500.000        2.36328                 NaN            NaN            NaN            NaN   4.57846                 NaN   7.02120        43.7817                 NaN   42.2554     
  1090.33        500.000        2.36427                 NaN            NaN            NaN            NaN   4.57565                 NaN   7.02236        43.7796                 NaN   42.2581     
  1088.94        500.000        2.36499                 NaN            NaN            NaN            NaN   4.57392                 NaN   7.02397        43.7761                 NaN   42.2610     
  1087.55        500.000        2.36571                 NaN            NaN            NaN            NaN   4.57219                 NaN   7.02560        43.7727                 NaN   42.2638     
  1086.16        500.000        2.36643                 NaN            NaN            NaN            NaN   4.57047                 NaN   7.02722        43.7692                 NaN   42.2667     
  1084.77        500.000        2.36717                 NaN            NaN            NaN            NaN   4.56872                 NaN   7.02880        43.7657                 NaN   42.2696     
  1083.38        500.000        2.36837                 NaN            NaN            NaN            NaN   4.56644                 NaN   7.03003        43.7620                 NaN   42.2732     
  1081.99        500.000        2.36274                 NaN            NaN            NaN            NaN   4.56607                 NaN   7.03184        43.7594       0.535357E-002   42.2746     
  1080.60        500.000        2.35841                 NaN            NaN            NaN            NaN   4.56477                 NaN   7.03306        43.7564       0.101666E-001   42.2771     
  1079.21        500.000        2.35543                 NaN            NaN            NaN            NaN   4.56025                 NaN   7.03367        43.7548       0.148891E-001   42.2809     
  1077.82        500.000        2.34923                 NaN            NaN            NaN            NaN   4.56366                 NaN   7.03575        43.7500       0.197318E-001   42.2816     
  1076.43        500.000        2.34360                 NaN            NaN            NaN            NaN   4.56586                 NaN   7.03731        43.7459       0.245201E-001   42.2828     
  1075.04        500.000        2.33966                 NaN            NaN            NaN            NaN   4.56283                 NaN   7.03845        43.7440       0.294170E-001   42.2856     
  1073.65        500.000        2.33606                 NaN            NaN            NaN            NaN   4.55792                 NaN   7.03938        43.7426       0.347488E-001   42.2892     
  1072.26        500.000        2.33217                 NaN            NaN            NaN            NaN   4.55947                 NaN   7.04094        43.7379       0.382506E-001   42.2913     
  1070.87        500.000        2.32560                 NaN            NaN            NaN            NaN   4.56021                 NaN   7.04264        43.7356       0.440364E-001   42.2920     
  1069.48        500.000        2.33996                 NaN            NaN            NaN            NaN   4.50510                 NaN   7.03537        43.7506       0.511632E-001   42.3179     
  1068.10        500.000        2.33274                 NaN            NaN            NaN            NaN   4.52222                 NaN   7.04013        43.7405       0.517253E-001   42.3127     
  1066.71        500.000        2.32970                 NaN            NaN            NaN            NaN   4.51768                 NaN   7.04120        43.7386       0.563851E-001   42.3165     
  1065.32        500.000        2.30956                 NaN            NaN            NaN            NaN   4.55781                 NaN   7.04809        43.7215       0.612642E-001   42.3018     
  1063.93        500.000        2.26798                 NaN            NaN            NaN  0.494937E-001   4.54877                 NaN   7.05319        43.7226       0.730315E-001   42.2849     
  1062.54        500.000        2.30137                 NaN            NaN            NaN  0.112704E-005   4.55593                 NaN   7.05090        43.7153       0.700774E-001   42.3065     
  1061.15        500.000        2.27233                 NaN            NaN            NaN  0.334382E-001   4.54904                 NaN   7.05475        43.7151       0.792840E-001   42.2960     
  1059.76        500.000        2.22843                 NaN            NaN            NaN  0.864484E-001   4.54080                 NaN   7.06029        43.7155       0.909010E-001   42.2776     
  1058.37        500.000        2.13163                 NaN            NaN            NaN  0.209598        4.51928                 NaN   7.07102        43.7237       0.113076        42.2317     
  1056.98        500.000        2.03206                 NaN            NaN            NaN  0.335204        4.50929                 NaN   7.08198        43.7268       0.132958        42.1817     
  1055.59        500.000        1.90354                 NaN            NaN            NaN  0.498800        4.49168                 NaN   7.09532        43.7362       0.158619        42.1158     
  1054.20        500.000        1.80914                 NaN            NaN            NaN  0.618695        4.47827                 NaN   7.10554        43.7419       0.177946        42.0685     
  1052.81        500.000        1.69582                 NaN            NaN            NaN  0.763379        4.46325                 NaN   7.11737        43.7498       0.200132        42.0102     
  1051.42        500.000        1.51012                 NaN            NaN            NaN   1.00398        4.43633                 NaN   7.13620        43.7656       0.235051        41.9127     
  1050.03        500.000        1.42580                 NaN            NaN            NaN   1.11346        4.42474                 NaN   7.14544        43.7698       0.250871        41.8699     
  1048.64        500.000        1.39566                 NaN            NaN            NaN   1.14890        4.42339                 NaN   7.14946        43.7687       0.257836        41.8561     
  1047.25        500.000        1.23686                 NaN            NaN            NaN   1.35434        4.40563                 NaN   7.16520        43.7817       0.285899        41.7704     
  1045.86        500.000        1.10373                 NaN            NaN            NaN   1.52720        4.39025                 NaN   7.17871        43.7918       0.309339        41.6990     
  1044.47        500.000        1.11107                 NaN            NaN            NaN   1.51987        4.37987                 NaN   7.18052        43.7868       0.311145        41.7107     
  1043.08        500.000        1.00859                 NaN            NaN            NaN   1.65381        4.36709                 NaN   7.19136        43.7935       0.329117        41.6566     
  1041.69        500.000       0.903742                 NaN            NaN            NaN   1.79131        4.35415                 NaN   7.20238        43.8005       0.347132        41.6008     
  1040.30        500.000       0.796407                 NaN            NaN            NaN   1.93259        4.34109                 NaN   7.21357        43.8078       0.365193        41.5434     
  1038.91        500.000       0.687173                 NaN            NaN            NaN   2.07690        4.32790                 NaN   7.22488        43.8154       0.383201        41.4845     
  1037.52        500.000       0.105911                 NaN            NaN            NaN   2.84141        4.27751                 NaN   7.27638        43.8769       0.471777        41.1501     
  1036.13        500.000       0.466724                 NaN            NaN            NaN   2.36953        4.30172                 NaN   7.24738        43.8311       0.418585        41.3650     
  1034.74        500.000                 NaN            NaN            NaN            NaN   2.98496        4.26252                 NaN   7.28614        43.8845       0.487944        41.0939     
  1033.35        500.000                 NaN            NaN            NaN            NaN   2.98241        4.26976                 NaN   7.28826        43.8784       0.487360        41.0938     
  1031.96        500.000                 NaN            NaN            NaN            NaN   2.98393        4.26830                 NaN   7.28927        43.8751       0.487316        41.0961     
  1030.57        500.000       0.180481                 NaN            NaN            NaN   2.75074        4.27444                 NaN   7.27877        43.8438       0.461938        41.2098     
  1029.18        500.000                 NaN            NaN            NaN            NaN   2.99840        4.23795                 NaN   7.28597        43.8862       0.488702        41.1028     
  1027.79        500.000                 NaN            NaN            NaN            NaN   2.99085        4.25986                 NaN   7.29390        43.8622       0.487561        41.1056     
  1026.40        500.000                 NaN            NaN            NaN            NaN   2.99740        4.24897                 NaN   7.29769        43.8548       0.488286        41.1129     
  1025.01        500.000                 NaN            NaN            NaN            NaN   3.00525        4.22948                 NaN   7.29089        43.8730       0.488982        41.1124     
  1023.62        500.000                 NaN            NaN            NaN            NaN   3.00387        4.23757                 NaN   7.29808        43.8538       0.488682        41.1180     
  1022.24        500.000                 NaN            NaN            NaN            NaN   3.00151        4.24519                 NaN   7.29985        43.8465       0.488089        41.1188     
  1020.85        500.000                 NaN            NaN            NaN            NaN   3.00144        4.24758                 NaN   7.30095        43.8418       0.487822        41.1204     
  1019.46        500.000                 NaN            NaN            NaN            NaN   3.01328        4.22099                 NaN   7.29873        43.8521       0.489265        41.1257     
  1018.07        500.000                 NaN            NaN            NaN            NaN   3.01635        4.21553                 NaN   7.29894        43.8516       0.489459        41.1282     
  1016.68        500.000                 NaN            NaN            NaN            NaN   3.00506        4.24347                 NaN   7.30289        43.8349       0.487644        41.1260     
  1015.29        500.000                 NaN            NaN            NaN            NaN   3.01000        4.23354                 NaN   7.30259        43.8367       0.488119        41.1291     
  1013.90        500.000                 NaN            NaN            NaN            NaN   3.00787        4.24025                 NaN   7.30411        43.8303       0.487580        41.1299     
  1012.51        500.000                 NaN            NaN            NaN            NaN   3.00912        4.23886                 NaN   7.30486        43.8278       0.487539        41.1318     
  1011.12        500.000                 NaN            NaN            NaN            NaN   3.01079        4.23715                 NaN   7.30623        43.8237       0.487541        41.1346     
  1009.73        500.000                 NaN            NaN            NaN            NaN   3.01195        4.23582                 NaN   7.30661        43.8219       0.487480        41.1362     
  1008.34        500.000                 NaN            NaN            NaN            NaN   3.01361        4.23409                 NaN   7.30791        43.8181       0.487492        41.1388     
  1006.95        500.000                 NaN            NaN            NaN            NaN   3.01525        4.23239                 NaN   7.30919        43.8143       0.487497        41.1414     
  1005.56        500.000                 NaN            NaN            NaN            NaN   3.01702        4.23054                 NaN   7.31067        43.8100       0.487519        41.1442     
  1004.17        500.000                 NaN            NaN            NaN            NaN   3.02816        4.19596                 NaN   7.30308        43.8371       0.489602        41.1461     
  1002.78        500.000                 NaN            NaN            NaN            NaN   3.02053        4.22694                 NaN   7.31365        43.8014       0.487561        41.1499     
  1001.39        500.000                 NaN            NaN            NaN            NaN   3.02206        4.22565                 NaN   7.31521        43.7969       0.487552        41.1526     
  1000.00        500.000                 NaN            NaN            NaN            NaN   3.02395        4.22361                 NaN   7.31666        43.7927       0.487590        41.1555     
