|6.6.6
Archiving\03_Data\DfracLP/QFM_m1/T13/T13_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1431.08        500.000        98.7457                 NaN            NaN            NaN            NaN  0.649468       0.604875                 NaN            NaN            NaN            NaN
  1428.57        500.000        98.5767                 NaN            NaN            NaN            NaN  0.375952        1.04736                 NaN            NaN            NaN            NaN
  1426.07        500.000        98.5967                 NaN            NaN            NaN            NaN  0.369311        1.03398                 NaN            NaN            NaN            NaN
  1423.56        500.000        98.6140                 NaN            NaN            NaN            NaN  0.367325        1.01865                 NaN            NaN            NaN            NaN
  1421.05        500.000        98.6289                 NaN            NaN            NaN            NaN   1.00877       0.362312                 NaN            NaN            NaN            NaN
  1418.55        500.000        98.6443                 NaN            NaN            NaN            NaN  0.359329       0.996362                 NaN            NaN            NaN            NaN
  1416.04        500.000        98.6620                 NaN            NaN            NaN            NaN  0.357146       0.980870                 NaN            NaN            NaN            NaN
  1413.53        500.000        98.6751                 NaN            NaN            NaN            NaN  0.352703       0.972177                 NaN            NaN            NaN            NaN
  1411.03        500.000        98.6891                 NaN            NaN            NaN            NaN  0.349714       0.961151                 NaN            NaN            NaN            NaN
  1408.52        500.000        98.7027                 NaN            NaN            NaN            NaN  0.347193       0.950126                 NaN            NaN            NaN            NaN
  1406.02        500.000        98.3024                 NaN            NaN            NaN            NaN  0.530614       0.964146       0.202820                 NaN            NaN            NaN
  1403.51        500.000        96.3764                 NaN            NaN            NaN            NaN   1.41446        1.04956        1.15961                 NaN            NaN            NaN
  1401.00        500.000        96.4763                 NaN            NaN            NaN            NaN   1.37585        1.02152        1.12637                 NaN            NaN            NaN
  1398.50        500.000        96.5689                 NaN            NaN            NaN            NaN  0.993464        1.34216        1.09545                 NaN            NaN            NaN
  1395.99        500.000        96.6539                 NaN  0.155221E-005            NaN            NaN  0.968659        1.31087        1.06660                 NaN            NaN            NaN
  1393.48        500.000        96.7398                 NaN            NaN            NaN            NaN   1.27853       0.943769        1.03788                 NaN            NaN            NaN
  1390.98        500.000        96.8123                 NaN  0.779330E-002            NaN            NaN  0.928206        1.23703        1.01469                 NaN            NaN            NaN
  1388.47        500.000        96.8690                 NaN  0.493728                 NaN            NaN   1.23147       0.319544        1.08628                 NaN            NaN            NaN
  1385.96        500.000        96.9439                 NaN  0.504766                 NaN            NaN   1.22635       0.261555        1.06343                 NaN            NaN            NaN
  1383.46        500.000        97.0224                 NaN  0.513845                 NaN            NaN  0.205427        1.21921        1.03908                 NaN            NaN            NaN
  1380.95        500.000        97.0984                 NaN  0.522382                 NaN            NaN   1.21206       0.151631        1.01554                 NaN            NaN            NaN
  1378.45        500.000        97.1683                 NaN  0.530345                 NaN            NaN  0.101231        1.20661       0.993525                 NaN            NaN            NaN
  1375.94        500.000        97.2426                 NaN  0.538524                 NaN            NaN  0.507948E-001   1.19762       0.970461                 NaN            NaN            NaN
  1373.43        500.000        97.3025                 NaN  0.547428                 NaN            NaN  0.638406E-002   1.19204       0.951633                 NaN            NaN            NaN
  1370.93        500.000        97.3704                 NaN  0.536173                 NaN            NaN   1.16597       0.497037E-003  0.926974                 NaN            NaN            NaN
  1368.42        500.000        97.4158                 NaN  0.539878                 NaN            NaN   1.13232                 NaN  0.912004                 NaN            NaN            NaN
  1365.91        500.000        97.4845                 NaN  0.522575                 NaN            NaN   1.10667                 NaN  0.886301                 NaN            NaN            NaN
  1363.41        500.000        97.5333                 NaN  0.516774                 NaN            NaN   1.08087                 NaN  0.869036                 NaN            NaN            NaN
  1360.90        500.000        97.5891                 NaN  0.507753                 NaN            NaN   1.05511                 NaN  0.848035                 NaN            NaN            NaN
  1358.40        500.000        97.6337                 NaN  0.504498                 NaN            NaN   1.02991                 NaN  0.831885                 NaN            NaN            NaN
  1355.89        500.000        97.6830                 NaN  0.499219                 NaN            NaN   1.00403                 NaN  0.813781                 NaN            NaN            NaN
  1353.38        500.000        97.7408                 NaN  0.508753                 NaN            NaN  0.950707                 NaN  0.799756                 NaN            NaN            NaN
  1350.88        500.000        97.7874                 NaN  0.473872                 NaN            NaN  0.966138                 NaN  0.772599                 NaN            NaN            NaN
  1348.37        500.000        97.8402                 NaN  0.475321                 NaN            NaN  0.929630                 NaN  0.754806                 NaN            NaN            NaN
  1345.86        500.000        97.8683                 NaN  0.470124                 NaN            NaN  0.917397                 NaN  0.744168                 NaN            NaN            NaN
  1343.36        500.000        97.9133                 NaN  0.467077                 NaN            NaN  0.891621                 NaN  0.728002                 NaN            NaN            NaN
  1340.85        500.000        97.9457                 NaN  0.457941                 NaN            NaN  0.880326                 NaN  0.716063                 NaN            NaN            NaN
  1338.35        500.000        98.0076                 NaN  0.449050                 NaN            NaN  0.852186                 NaN  0.691132                 NaN            NaN            NaN
  1335.84        500.000        98.0351                 NaN  0.446341                 NaN            NaN  0.837112                 NaN  0.681410                 NaN            NaN            NaN
  1333.33        500.000        98.0727                 NaN  0.439106                 NaN            NaN  0.821395                 NaN  0.666755                 NaN            NaN            NaN
  1330.83        500.000        98.1116                 NaN  0.431735                 NaN            NaN  0.804917                 NaN  0.651707                 NaN            NaN            NaN
  1328.32        500.000        98.1464                 NaN  0.425658                 NaN            NaN  0.789941                 NaN  0.638048                 NaN            NaN            NaN
  1325.81        500.000        98.1822                 NaN  0.416772                 NaN            NaN  0.777053                 NaN  0.623972                 NaN            NaN            NaN
  1323.31        500.000        98.2163                 NaN  0.411481                 NaN            NaN  0.761602                 NaN  0.610633                 NaN            NaN            NaN
  1320.80        500.000        98.2510                 NaN  0.404348                 NaN            NaN  0.747245                 NaN  0.597367                 NaN            NaN            NaN
  1318.30        500.000        98.2873                 NaN  0.396125                 NaN            NaN  0.733032                 NaN  0.583501                 NaN            NaN            NaN
  1315.79        500.000        98.3144                 NaN  0.389849                 NaN            NaN  0.723479                 NaN  0.572275                 NaN            NaN            NaN
  1313.28        500.000        98.3502                 NaN  0.378591                 NaN            NaN  0.713186                 NaN  0.557980                 NaN            NaN            NaN
  1310.78        500.000        98.3805                 NaN  0.374335                 NaN            NaN  0.699275                 NaN  0.545899                 NaN            NaN            NaN
  1308.27        500.000        98.4099                 NaN  0.366763                 NaN            NaN  0.688806                 NaN  0.534505                 NaN            NaN            NaN
  1305.76        500.000        98.4424                 NaN  0.358183                 NaN            NaN  0.677254                 NaN  0.522152                 NaN            NaN            NaN
  1303.26        500.000        98.4721                 NaN  0.351394                 NaN            NaN  0.665937                 NaN  0.510615                 NaN            NaN            NaN
  1300.75        500.000        98.5021                 NaN  0.343143                 NaN            NaN  0.655742                 NaN  0.499026                 NaN            NaN            NaN
  1298.25        500.000        98.5301                 NaN  0.335805                 NaN            NaN  0.646122                 NaN  0.487932                 NaN            NaN            NaN
  1295.74        500.000        98.5044                 NaN  0.590411                 NaN            NaN  0.187937                 NaN  0.717215                 NaN            NaN            NaN
  1293.23        500.000        98.5857                 NaN  0.743521E-001            NaN            NaN   1.10037                 NaN  0.239596                 NaN            NaN            NaN
  1290.73        500.000        98.6205                 NaN  0.310518                 NaN            NaN  0.616209                 NaN  0.452750                 NaN            NaN            NaN
  1288.22        500.000        98.8492                 NaN  0.637565                 NaN            NaN            NaN            NaN  0.513203                 NaN            NaN            NaN
  1285.71        500.000        98.3728                 NaN  0.436672E-005            NaN            NaN   1.23427                 NaN  0.392923                 NaN            NaN            NaN
  1283.21        500.000        98.6979                 NaN  0.242253       0.215018E-001            NaN  0.620708                 NaN  0.417678                 NaN            NaN            NaN
  1280.70        500.000        98.5750                 NaN  0.206724       0.997892E-001            NaN  0.666068                 NaN  0.452453                 NaN            NaN            NaN
  1278.20        500.000        98.6168                 NaN  0.201368       0.959868E-001            NaN  0.646658                 NaN  0.439192                 NaN            NaN            NaN
  1275.69        500.000        98.6576                 NaN  0.195436       0.923685E-001            NaN  0.628719                 NaN  0.425847                 NaN            NaN            NaN
  1273.18        500.000        98.6960                 NaN  0.191134       0.887845E-001            NaN  0.610419                 NaN  0.413614                 NaN            NaN            NaN
  1270.68        500.000        98.7354                 NaN  0.185618       0.852772E-001            NaN  0.592769                 NaN  0.400980                 NaN            NaN            NaN
  1268.17        500.000        98.7743                 NaN  0.179564       0.817935E-001            NaN  0.575714                 NaN  0.388594                 NaN            NaN            NaN
  1265.66        500.000        98.8086                 NaN  0.174826       0.785881E-001            NaN  0.561211                 NaN  0.376800                 NaN            NaN            NaN
  1263.16        500.000        98.8453                 NaN  0.169752       0.753588E-001            NaN  0.544209                 NaN  0.365338                 NaN            NaN            NaN
  1260.65        500.000        98.8804                 NaN  0.165100       0.723022E-001            NaN  0.528048                 NaN  0.354137                 NaN            NaN            NaN
  1258.15        500.000        98.9151                 NaN  0.159864       0.692540E-001            NaN  0.512897                 NaN  0.342890                 NaN            NaN            NaN
  1255.64        500.000        98.9469                 NaN  0.155315       0.663575E-001            NaN  0.499011                 NaN  0.332369                 NaN            NaN            NaN
  1253.13        500.000        98.9804                 NaN  0.149245       0.635873E-001            NaN  0.485145                 NaN  0.321624                 NaN            NaN            NaN
  1250.63        500.000        99.0112                 NaN  0.145467       0.608671E-001            NaN  0.470748                 NaN  0.311729                 NaN            NaN            NaN
  1248.12        500.000        99.0291                 NaN  0.183414                 NaN            NaN  0.447702                 NaN  0.307301       0.324351E-001            NaN            NaN
  1245.61        500.000        99.0522                 NaN  0.177274                 NaN            NaN  0.437543                 NaN  0.299575       0.334306E-001            NaN            NaN
  1243.11        500.000        99.0799                 NaN  0.172014                 NaN            NaN  0.425569                 NaN  0.290413       0.321064E-001            NaN            NaN
  1240.60        500.000        98.2869                 NaN  0.206601                 NaN            NaN  0.518109                 NaN  0.366359       0.452931E-001  0.576784                 NaN
  1238.10        500.000        95.0885                 NaN  0.355753                 NaN            NaN  0.908226                 NaN  0.684671       0.993457E-001   2.86352                 NaN
  1235.59        500.000        95.4154                 NaN  0.330358                 NaN            NaN  0.849356                 NaN  0.636915       0.912076E-001   2.67672                 NaN
  1233.08        500.000        95.7182                 NaN  0.306277                 NaN            NaN  0.793924                 NaN  0.592117       0.837020E-001   2.50574                 NaN
  1230.58        500.000        95.9850                 NaN  0.286003                 NaN            NaN  0.744719                 NaN  0.552270       0.770215E-001   2.35503                 NaN
  1228.07        500.000        96.2343                 NaN  0.265934                 NaN            NaN  0.698750                 NaN  0.514893       0.708036E-001   2.21531                 NaN
  1225.56        500.000        96.4600                 NaN  0.247993                 NaN            NaN  0.657093                 NaN  0.480813       0.651723E-001   2.08893                 NaN
  1223.06        500.000        96.6717                 NaN  0.230545                 NaN            NaN  0.617639                 NaN  0.448723       0.599671E-001   1.97140                 NaN
  1220.55        500.000        96.8625                 NaN  0.215726                 NaN            NaN  0.581670                 NaN  0.419745       0.552352E-001   1.86510                 NaN
  1218.05        500.000        97.0387                 NaN  0.201736                 NaN            NaN  0.548380                 NaN  0.392705       0.509469E-001   1.76753                 NaN
  1215.54        500.000        97.2044                 NaN  0.187573                 NaN            NaN  0.518152                 NaN  0.367527       0.469347E-001   1.67540                 NaN
  1213.03        500.000        97.3554                 NaN  0.175927                 NaN            NaN  0.488923                 NaN  0.344404       0.432893E-001   1.59205                 NaN
  1210.53        500.000        85.0074                 NaN  0.516706                 NaN            NaN   1.37252                 NaN   1.35408       0.108582        6.29242        5.34826     
  1208.02        500.000        68.1392                 NaN   1.00036                 NaN            NaN   2.49838                 NaN   2.71475       0.192728        12.6238        12.8308     
  1205.51        500.000        72.6838                 NaN  0.825834                 NaN            NaN   2.25603                 NaN   2.31932       0.161242        10.7914        10.9624     
  1203.01        500.000        75.4993                 NaN  0.745688                 NaN            NaN   1.94822                 NaN   2.07460       0.142089        9.69115        9.89892     
  1200.50        500.000        82.0005                 NaN  0.545690                 NaN            NaN   1.46979                 NaN   1.51839       0.103417        7.16288        7.19936     
  1197.99        500.000        82.3472                 NaN  0.545962                 NaN            NaN   1.33408                 NaN   1.47861       0.100451        7.05070        7.14305     
  1195.49        500.000        83.7309                 NaN  0.478004                 NaN            NaN   1.26394                 NaN   1.35167       0.901943E-001   6.52171        6.56354     
  1192.98        500.000        83.9851                 NaN  0.435360                 NaN            NaN   1.26953                 NaN   1.31521       0.860048E-001   6.45538        6.45338     
  1190.48        500.000        80.6777                 NaN  0.510982                 NaN            NaN   1.40638                 NaN   1.55142       0.986650E-001   7.86037        7.89449     
  1187.97        500.000        72.0877                 NaN  0.803404                 NaN            NaN   1.56018                 NaN   2.16343       0.147372        11.7595        11.4784     
  1185.46        500.000        29.5146                 NaN   1.71119                 NaN            NaN   3.99437                 NaN   5.06896       0.359183        30.8008        28.5509     
  1182.96        500.000                 NaN            NaN   2.05197                 NaN            NaN   5.97396                 NaN   7.14043       0.470481        43.5422        40.8209     
  1180.45        500.000                 NaN            NaN   2.10859                 NaN            NaN   5.87661                 NaN   7.13578       0.474372        43.5556        40.8491     
  1177.94        500.000                 NaN            NaN   2.40220                 NaN            NaN   5.32552                 NaN   7.09427       0.501736        43.7021        40.9742     
  1175.44        500.000                 NaN            NaN   2.41234                 NaN            NaN   5.32196                 NaN   7.07797       0.499548        43.7015        40.9867     
  1172.93        500.000                 NaN            NaN   2.42675                 NaN            NaN   5.28848                 NaN   7.09713       0.503433        43.6927        40.9915     
  1170.43        500.000                 NaN            NaN   2.41903                 NaN            NaN   5.30424                 NaN   7.09706       0.501738        43.6885        40.9895     
  1167.92        500.000                 NaN            NaN   2.25747                 NaN            NaN   5.62096                 NaN   7.12726       0.484000        43.5842        40.9261     
  1165.41        500.000                 NaN            NaN   2.28037                 NaN            NaN   5.58192                 NaN   7.12634       0.485409        43.5875        40.9385     
  1162.91        500.000                 NaN            NaN   2.47863                 NaN            NaN   5.21558                 NaN   7.09971       0.502519        43.6794        41.0241     
  1160.40        500.000                 NaN            NaN   2.49224                 NaN            NaN   5.19262                 NaN   7.09939       0.503240        43.6800        41.0325     
  1157.89        500.000                 NaN            NaN   2.50178                 NaN            NaN   5.17719                 NaN   7.09995       0.503645        43.6783        41.0391     
  1155.39        500.000                 NaN            NaN   2.51121                 NaN            NaN   5.16191                 NaN   7.10051       0.504047        43.6766        41.0457     
  1152.88        500.000                 NaN            NaN   2.52039                 NaN            NaN   5.14710                 NaN   7.10109       0.504432        43.6748        41.0522     
  1150.38        500.000                 NaN            NaN   2.52934                 NaN            NaN   5.13271                 NaN   7.10170       0.504802        43.6729        41.0585     
  1147.87        500.000                 NaN            NaN   2.53807                 NaN            NaN   5.11870                 NaN   7.10232       0.505157        43.6709        41.0648     
  1145.36        500.000                 NaN            NaN   2.54661                 NaN            NaN   5.10503                 NaN   7.10297       0.505500        43.6688        41.0711     
  1142.86        500.000                 NaN            NaN   2.55501                 NaN            NaN   5.09159                 NaN   7.10362       0.505836        43.6667        41.0772     
  1140.35        500.000                 NaN            NaN   2.56321                 NaN            NaN   5.07852                 NaN   7.10429       0.506159        43.6645        41.0833     
  1137.84        500.000                 NaN            NaN   2.57124                 NaN            NaN   5.06575                 NaN   7.10498       0.506470        43.6622        41.0894     
  1135.34        500.000                 NaN            NaN   2.57911                 NaN            NaN   5.05327                 NaN   7.10569       0.506771        43.6598        41.0953     
  1132.83        500.000                 NaN            NaN   2.58682                 NaN            NaN   5.04108                 NaN   7.10641       0.507063        43.6574        41.1012     
  1130.33        500.000                 NaN            NaN   2.59438                 NaN            NaN   5.02916                 NaN   7.10715       0.507345        43.6549        41.1071     
  1127.82        500.000                 NaN            NaN   2.60178                 NaN            NaN   5.01751                 NaN   7.10791       0.507616        43.6523        41.1129     
  1125.31        500.000                 NaN            NaN   2.60905                 NaN            NaN   5.00612                 NaN   7.10868       0.507879        43.6497        41.1186     
  1122.81        500.000                 NaN            NaN   2.59400                 NaN            NaN   5.01750                 NaN   7.10960       0.509316        43.6568        41.1127     
  1120.30        500.000                 NaN            NaN   2.58825                 NaN            NaN   5.03764                 NaN   7.11886       0.507087        43.6342        41.1140     
  1117.79        500.000                 NaN            NaN   2.62940                 NaN            NaN   4.97468                 NaN   7.11123       0.508549        43.6409        41.1353     
  1115.29        500.000                 NaN            NaN   2.63637                 NaN            NaN   4.96378                 NaN   7.11202       0.508801        43.6381        41.1409     
  1112.78        500.000                 NaN            NaN   2.61102                 NaN            NaN   5.00121                 NaN   7.11383       0.508947        43.6351        41.1298     
  1110.28        500.000                 NaN            NaN   2.64890                 NaN            NaN   4.94459                 NaN   7.11385       0.509178        43.6319        41.1516     
  1107.77        500.000                 NaN            NaN   2.65495                 NaN            NaN   4.93540                 NaN   7.11480       0.509350        43.6286        41.1569     
  1105.26        500.000                 NaN            NaN   2.66090                 NaN            NaN   4.92648                 NaN   7.11577       0.509513        43.6252        41.1622     
  1102.76        500.000                 NaN            NaN   2.66836                 NaN            NaN   4.91473                 NaN   7.11648       0.509833        43.6226        41.1680     
  1100.25        500.000                 NaN            NaN   2.67425                 NaN            NaN   4.90537                 NaN   7.11738       0.510016        43.6197        41.1732     
  1097.74        500.000                 NaN            NaN   2.68042                 NaN            NaN   4.89580                 NaN   7.11827       0.510220        43.6167        41.1786     
  1095.24        500.000                 NaN            NaN   2.68660                 NaN            NaN   4.88702                 NaN   7.11954       0.510368        43.6126        41.1839     
  1092.73        500.000                 NaN            NaN   2.69210                 NaN            NaN   4.87823                 NaN   7.12023       0.510561        43.6099        41.1890     
  1090.23        500.000                 NaN            NaN   2.68047                 NaN            NaN   4.88817                 NaN   7.11558       0.512134        43.6212        41.1825     
  1087.72        500.000                 NaN            NaN   2.70333                 NaN            NaN   4.86152                 NaN   7.12228       0.510868        43.6027        41.1993     
  1085.21        500.000                 NaN            NaN   2.70881                 NaN            NaN   4.85342                 NaN   7.12333       0.511012        43.5990        41.2044     
  1082.71        500.000                 NaN            NaN   2.71420                 NaN            NaN   4.84548                 NaN   7.12440       0.511151        43.5953        41.2095     
  1080.20        500.000                 NaN            NaN   2.71950                 NaN            NaN   4.83773                 NaN   7.12549       0.511281        43.5915        41.2145     
  1077.69        500.000                 NaN            NaN   2.72230                 NaN            NaN   4.83538                 NaN   7.12719       0.511121        43.5854        41.2186     
  1075.19        500.000                 NaN            NaN   2.70264                 NaN            NaN   4.88266                 NaN   7.13521       0.508202        43.5565        41.2148     
  1072.68        500.000                 NaN            NaN   2.71013                 NaN            NaN   4.84515                 NaN   7.12774       0.512599        43.5876        41.2167     
  1070.18        500.000                 NaN            NaN   2.73317                 NaN            NaN   4.80199                 NaN   7.11861       0.514188        43.6081        41.2239     
  1067.67        500.000                 NaN            NaN   2.87246                 NaN            NaN   4.54872                 NaN   7.03652       0.516239        43.7628        41.2632     
  1065.16        500.000                 NaN            NaN   2.87447                 NaN            NaN   4.54674                 NaN   7.03789       0.516020        43.7583        41.2666     
  1062.66        500.000                 NaN            NaN   2.87647                 NaN            NaN   4.54476                 NaN   7.03927       0.515800        43.7538        41.2699     
  1060.15        500.000                 NaN            NaN   2.87848                 NaN            NaN   4.54280                 NaN   7.04066       0.515579        43.7492        41.2733     
  1057.64        500.000                 NaN            NaN   2.75316                 NaN            NaN   4.77804                 NaN   7.12983       0.514306        43.5747        41.2500     
  1055.14        500.000                 NaN            NaN   2.88249                 NaN            NaN   4.53889                 NaN   7.04347       0.515134        43.7400        41.2800     
  1052.63        500.000                 NaN            NaN   2.75441                 NaN            NaN   4.80223                 NaN   7.14432       0.510086        43.5269        41.2621     
  1050.13        500.000                 NaN            NaN   2.88650                 NaN            NaN   4.53503                 NaN   7.04631       0.514685        43.7307        41.2868     
  1047.62        500.000                 NaN            NaN   2.74776                 NaN            NaN   4.80770                 NaN   7.13738       0.510754        43.5386        41.2578     
  1045.11        500.000                 NaN            NaN   2.89053                 NaN            NaN   4.53118                 NaN   7.04917       0.514235        43.7213        41.2935     
  1042.61        500.000                 NaN            NaN   2.89255                 NaN            NaN   4.52925                 NaN   7.05061       0.514011        43.7166        41.2969     
  1040.10        500.000                 NaN            NaN   2.89440                 NaN            NaN   4.52759                 NaN   7.05212       0.513787        43.7118        41.3003     
  1037.59        500.000                 NaN            NaN   2.78400                 NaN            NaN   4.76051                 NaN   7.15150       0.510783        43.5012        41.2920     
  1035.09        500.000                 NaN            NaN   2.78827                 NaN            NaN   4.75495                 NaN   7.15245       0.510826        43.4966        41.2969     
  1032.58        500.000                 NaN            NaN   2.80614                 NaN            NaN   4.71789                 NaN   7.14997       0.512731        43.5074        41.3059     
  1030.08        500.000                 NaN            NaN   2.81006                 NaN            NaN   4.71288                 NaN   7.15147       0.512757        43.5023        41.3105     
  1027.57        500.000                 NaN            NaN   2.81059                 NaN            NaN   4.71567                 NaN   7.15309       0.512367        43.4941        41.3142     
  1025.06        500.000                 NaN            NaN   2.80496                 NaN            NaN   4.73249                 NaN   7.15877       0.510961        43.4769        41.3159     
  1022.56        500.000                 NaN            NaN   2.80909                 NaN            NaN   4.72682                 NaN   7.16000       0.511157        43.4723        41.3206     
  1020.05        500.000                 NaN            NaN   2.81377                 NaN            NaN   4.72029                 NaN   7.16136       0.511253        43.4677        41.3256     
  1017.54        500.000                 NaN            NaN   3.01819                 NaN            NaN   4.15526       0.195187E-004   7.05008       0.545775        43.8885        41.3422     
  1015.04        500.000                 NaN            NaN   3.01928                 NaN            NaN   4.15420       0.191024E-004   7.05123       0.545714        43.8844        41.3452     
  1012.53        500.000                 NaN            NaN   3.02031                 NaN            NaN   4.15327       0.186472E-004   7.05249       0.545639        43.8801        41.3481     
  1010.03        500.000                 NaN            NaN   2.83124                 NaN            NaN   4.69659                 NaN   7.16737       0.511491        43.4483        41.3450     
  1007.52        500.000                 NaN            NaN   2.83537                 NaN            NaN   4.69106                 NaN   7.16885       0.511564        43.4433        41.3498     
  1005.01        500.000                 NaN            NaN   2.83927                 NaN            NaN   4.68593                 NaN   7.17022       0.511702        43.4384        41.3544     
  1002.51        500.000                 NaN            NaN   2.48654                 NaN            NaN   4.87234       0.493021        7.21205       0.466407        43.2973        41.1724     
  1000.00        500.000                 NaN            NaN   2.84353                 NaN            NaN   4.68568                 NaN   7.17427       0.511466        43.4214        41.3637     
