|6.6.6
Archiving\03_Data\eqfracLP/QFM/TAY13/TAY13_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        Sp(TH)         Sp(TH)         ilm            q             
  1239.03        500.000        96.7004                 NaN            NaN  0.359962       0.480594       0.414347        1.77507       0.269578                 NaN            NaN            NaN
  1237.64        500.000        96.4922                 NaN            NaN  0.344544       0.521016       0.442971        1.89499       0.304255                 NaN            NaN            NaN
  1236.26        500.000        97.8580                 NaN            NaN  0.329246       0.222622       0.262166        1.15504       0.172908                 NaN            NaN            NaN
  1234.88        500.000        98.0122                 NaN            NaN  0.202851       0.301806       0.242903        1.07087       0.169358                 NaN            NaN            NaN
  1233.50        500.000        96.5065                 NaN            NaN  0.545333       0.201090       0.437187        1.98533       0.324532                 NaN            NaN            NaN
  1232.12        500.000        97.8205                 NaN            NaN  0.321346       0.247748       0.269209        1.16059       0.180614                 NaN            NaN            NaN
  1230.74        500.000        97.9738                 NaN            NaN  0.270834       0.297641       0.245041        1.04836       0.159890                 NaN  0.440581E-002            NaN
  1229.35        500.000        98.1916                 NaN            NaN  0.148071       0.280714       0.222290       0.991169       0.166160                 NaN            NaN            NaN
  1227.97        500.000        98.1147                 NaN            NaN  0.396491                 NaN  0.226348        1.06466       0.175268                 NaN  0.225200E-001            NaN
  1226.59        500.000       100.0000                 NaN            NaN  0.110897E-005            NaN            NaN  0.286154E-005            NaN            NaN            NaN            NaN
  1225.21        500.000        95.4880                 NaN            NaN  0.528400       0.643228       0.560731        2.44758       0.332060                 NaN            NaN            NaN
  1223.83        500.000        98.0006                 NaN            NaN  0.152385       0.312166       0.243547        1.10925       0.182030                 NaN            NaN            NaN
  1222.45        500.000        97.9540                 NaN            NaN  0.970026E-001  0.440910       0.266005        1.13063       0.111417                 NaN            NaN            NaN
  1221.06        500.000        98.1159                 NaN            NaN  0.417059                 NaN  0.216430        1.04138       0.209283                 NaN            NaN            NaN
  1219.68        500.000        96.2264                 NaN            NaN  0.652339       0.176952       0.444883        2.14775       0.318155                 NaN  0.335203E-001            NaN
  1218.30        500.000        98.9739                 NaN            NaN  0.550899E-001  0.169759       0.122231       0.580351       0.819398E-001            NaN  0.167287E-001            NaN
  1216.92        500.000        99.0653                 NaN            NaN  0.106713       0.149085       0.110860       0.568016                 NaN            NaN            NaN            NaN
  1215.54        500.000        99.8727                 NaN            NaN            NaN            NaN  0.202332E-001  0.291688E-001  0.753776E-001            NaN  0.254470E-002            NaN
  1214.16        500.000        97.2486                 NaN            NaN  0.661955E-001  0.510046       0.320574        1.57594       0.272210                 NaN  0.643033E-002            NaN
  1212.77        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1211.39        500.000        96.7445                 NaN            NaN  0.429888       0.378149       0.384040        1.84537       0.137577                 NaN  0.804671E-001            NaN
  1210.01        500.000        99.1470                 NaN            NaN  0.128098                 NaN  0.108142       0.535293       0.766258E-001            NaN  0.486992E-002            NaN
  1208.63        500.000        99.9548                 NaN            NaN  0.343491E-002  0.260390E-001  0.156088E-002            NaN            NaN            NaN  0.141536E-001            NaN
  1207.25        500.000        96.3571                 NaN            NaN  0.456274       0.468526       0.417270        2.09081       0.118205                 NaN  0.918605E-001            NaN
  1205.87        500.000        98.7104                 NaN            NaN  0.277791                 NaN  0.161721       0.764719       0.642726E-001            NaN  0.211000E-001            NaN
  1204.48        500.000        98.7602                 NaN            NaN            NaN            NaN  0.158272       0.556138       0.111486                 NaN  0.206629E-001  0.393285     
  1203.10        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1201.72        500.000        84.2201                 NaN            NaN   1.81237                 NaN   1.32410        6.78972       0.864166                 NaN  0.217179E-001   4.96785     
  1200.34        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1198.96        500.000        99.9999                 NaN  0.120450E-005  0.698395E-005            NaN  0.100541E-004  0.464880E-004  0.942014E-005            NaN            NaN  0.466361E-004
  1197.58        500.000        80.7832                 NaN            NaN   1.54526                 NaN   1.55937        7.66217       0.894764                 NaN  0.232426E-001   7.53195     
  1196.19        500.000        91.1943                 NaN            NaN  0.706824                 NaN  0.706103        3.50267       0.435742                 NaN  0.829046E-003   3.45351     
  1194.81        500.000        91.7654                 NaN            NaN  0.606743                 NaN  0.658883        3.30203       0.405607                 NaN            NaN   3.26138     
  1193.43        500.000        90.5449                 NaN            NaN  0.622413                 NaN  0.747925        3.83750       0.397052                 NaN  0.538649E-001   3.79639     
  1192.05        500.000        90.9582                 NaN            NaN  0.721026                 NaN  0.708072        3.64861       0.386689                 NaN  0.334471E-001   3.54393     
  1190.67        500.000        91.1258                 NaN            NaN  0.685425                 NaN  0.690501        3.60650       0.414243                 NaN            NaN   3.47757     
  1189.29        500.000        87.3140                 NaN            NaN  0.983819                 NaN  0.968256        5.17739       0.527573                 NaN  0.295364E-001   4.99944     
  1187.90        500.000        88.1214                 NaN            NaN  0.726884                 NaN  0.876905        4.94174       0.518177                 NaN            NaN   4.81490     
  1186.52        500.000        9.52098                 NaN            NaN   5.24808                 NaN   6.48069        38.4940        3.75740                 NaN  0.190300E-002   36.4969     
  1185.14        500.000                 NaN            NaN            NaN   5.62216                 NaN   7.05379        42.7767        3.86010                 NaN  0.160341        40.5269     
  1183.76        500.000                 NaN            NaN            NaN   5.61996                 NaN   7.05493        42.7762        3.85273                 NaN  0.168907        40.5273     
  1182.38        500.000                 NaN            NaN            NaN   5.59079                 NaN   7.05535        42.7699        3.86620                 NaN  0.173516        40.5442     
  1181.00        500.000                 NaN            NaN            NaN   5.59028                 NaN   7.05614        42.7680        3.85969                 NaN  0.180844        40.5450     
  1179.62        500.000                 NaN            NaN            NaN   5.61967                 NaN   7.05797        42.7710        3.83105                 NaN  0.191920        40.5284     
  1178.23        500.000                 NaN            NaN            NaN   5.58893                 NaN   7.06563        42.7567        3.84687                 NaN  0.194327        40.5476     
  1176.85        500.000                 NaN            NaN            NaN   5.50431                 NaN   7.07685        42.7596        3.88077                 NaN  0.203991        40.5745     
  1175.47        500.000                 NaN            NaN            NaN   5.49287                 NaN   7.07842        42.7592        3.87986                 NaN  0.210936        40.5787     
  1174.09        500.000                 NaN            NaN            NaN   5.62032                 NaN   7.06190        42.7633        3.80283                 NaN  0.221646        40.5300     
  1172.71        500.000                 NaN            NaN            NaN   5.61911                 NaN   7.06317        42.7623        3.79482                 NaN  0.230375        40.5302     
  1171.33        500.000                 NaN            NaN            NaN   5.61903                 NaN   7.06421        42.7607        3.78758                 NaN  0.238012        40.5305     
  1169.94        500.000                 NaN            NaN            NaN   5.61951                 NaN   7.06479        42.7577        3.78210                 NaN  0.244130        40.5317     
  1168.56        500.000                 NaN            NaN            NaN   5.61858                 NaN   7.06626        42.7572        3.77340                 NaN  0.253206        40.5313     
  1167.18        500.000                 NaN            NaN            NaN   5.61836                 NaN   7.06728        42.7554        3.76628                 NaN  0.260851        40.5318     
  1165.80        500.000                 NaN            NaN            NaN   5.61479                 NaN   7.06762        42.7539        3.76309                 NaN  0.266563        40.5340     
  1164.42        500.000                 NaN            NaN            NaN   5.60614                 NaN   7.07056        42.7546        3.75967                 NaN  0.273143        40.5358     
  1163.04        500.000                 NaN            NaN            NaN   5.61800                 NaN   7.07006        42.7499        3.74626                 NaN  0.282399        40.5334     
  1161.65        500.000                 NaN            NaN            NaN   5.61717                 NaN   7.07087        42.7476        3.74103                 NaN  0.288734        40.5346     
  1160.27        500.000                 NaN            NaN            NaN   5.60963                 NaN   7.07108        42.7469        3.74317                 NaN  0.291354        40.5379     
  1158.89        500.000                 NaN            NaN            NaN   5.60565                 NaN   7.07188        42.7472        3.73392                 NaN  0.302541        40.5388     
  1157.51        500.000                 NaN            NaN            NaN   5.56548                 NaN   7.06895        42.7576        3.74924                 NaN  0.308079        40.5507     
  1156.13        500.000                 NaN            NaN            NaN   5.56451                 NaN   7.06994        42.7560        3.74280                 NaN  0.315423        40.5514     
  1154.75        500.000                 NaN            NaN            NaN   5.61373                 NaN   7.07601        42.7393        3.70862                 NaN  0.324760        40.5376     
  1153.36        500.000                 NaN            NaN            NaN   5.56223                 NaN   7.07187        42.7529        3.73011                 NaN  0.330059        40.5529     
  1151.98        500.000                 NaN            NaN            NaN   5.56110                 NaN   7.07284        42.7513        3.72380                 NaN  0.337335        40.5536     
  1150.60        500.000                 NaN            NaN            NaN   5.55997                 NaN   7.07381        42.7498        3.71752                 NaN  0.344583        40.5544     
  1149.22        500.000                 NaN            NaN            NaN   5.55883                 NaN   7.07479        42.7482        3.71126                 NaN  0.351808        40.5551     
  1147.84        500.000                 NaN            NaN            NaN   5.55754                 NaN   7.07575        42.7467        3.70510                 NaN  0.358997        40.5559     
  1146.46        500.000                 NaN            NaN            NaN   5.57061                 NaN   7.07820        42.7411        3.69083                 NaN  0.366849        40.5525     
  1145.07        500.000                 NaN            NaN            NaN   5.56830                 NaN   7.07907        42.7398        3.68534                 NaN  0.373914        40.5536     
  1143.69        500.000                 NaN            NaN            NaN   5.56587                 NaN   7.07993        42.7386        3.67993                 NaN  0.380947        40.5547     
  1142.31        500.000                 NaN            NaN            NaN   5.56338                 NaN   7.08079        42.7374        3.67459                 NaN  0.387951        40.5559     
  1140.93        500.000                 NaN            NaN            NaN   5.56114                 NaN   7.08167        42.7361        3.66912                 NaN  0.394949        40.5570     
  1139.55        500.000                 NaN            NaN            NaN   5.55868                 NaN   7.08254        42.7349        3.66384                 NaN  0.401884        40.5582     
  1138.17        500.000                 NaN            NaN            NaN   5.55646                 NaN   7.08344        42.7336        3.65843                 NaN  0.408809        40.5593     
  1136.78        500.000                 NaN            NaN            NaN   5.55403                 NaN   7.08432        42.7323        3.65316                 NaN  0.415703        40.5604     
  1135.40        500.000                 NaN            NaN            NaN   5.55172                 NaN   7.08521        42.7310        3.64786                 NaN  0.422569        40.5616     
  1134.02        500.000                 NaN            NaN            NaN   5.54942                 NaN   7.08611        42.7297        3.64259                 NaN  0.429400        40.5627     
  1132.64        500.000                 NaN            NaN            NaN   5.54711                 NaN   7.08702        42.7284        3.63735                 NaN  0.436201        40.5639     
  1131.26        500.000                 NaN            NaN            NaN   5.54520                 NaN   7.08768        42.7270        3.63213                 NaN  0.442938        40.5650     
  1129.88        500.000                 NaN            NaN            NaN   5.54329                 NaN   7.08850        42.7255        3.62676                 NaN  0.449747        40.5662     
  1128.49        500.000                 NaN            NaN            NaN   5.54308                 NaN   7.09003        42.7233        3.62021                 NaN  0.456698        40.5667     
  1127.11        500.000                 NaN            NaN            NaN   5.54266                 NaN   7.09171        42.7210        3.61379                 NaN  0.463529        40.5673     
  1125.73        500.000                 NaN            NaN            NaN   5.54250                 NaN   7.09309        42.7187        3.60741                 NaN  0.470367        40.5680     
  1124.35        500.000                 NaN            NaN            NaN   5.54240                 NaN   7.09447        42.7163        3.60105                 NaN  0.477160        40.5686     
  1122.97        500.000                 NaN            NaN            NaN   5.54218                 NaN   7.09589        42.7140        3.59481                 NaN  0.483858        40.5692     
  1121.59        500.000                 NaN            NaN            NaN   5.54250                 NaN   7.09672        42.7116        3.58826                 NaN  0.490964        40.5699     
  1120.20        500.000                 NaN            NaN            NaN   5.54227                 NaN   7.09810        42.7093        3.58205                 NaN  0.497673        40.5706     
  1118.82        500.000                 NaN            NaN            NaN   5.54188                 NaN   7.09944        42.7071        3.57594                 NaN  0.504338        40.5713     
  1117.44        500.000                 NaN            NaN            NaN   5.54122                 NaN   7.10101        42.7048        3.57049                 NaN  0.510370        40.5721     
  1116.06        500.000                 NaN            NaN            NaN   5.54050                 NaN   7.10272        42.7027        3.56447                 NaN  0.516897        40.5728     
  1114.68        500.000                 NaN            NaN            NaN   5.54014                 NaN   7.10409        42.7004        3.55851                 NaN  0.523402        40.5735     
  1113.30        500.000                 NaN            NaN            NaN   5.53973                 NaN   7.10545        42.6981        3.55267                 NaN  0.529822        40.5742     
  1111.91        500.000                 NaN            NaN            NaN   5.53921                 NaN   7.10682        42.6959        3.54696                 NaN  0.536150        40.5750     
  1110.53        500.000                 NaN            NaN            NaN   5.53882                 NaN   7.10828        42.6935        3.54111                 NaN  0.542532        40.5757     
  1109.15        500.000                 NaN            NaN            NaN   5.53944                 NaN   7.10880        42.6910        3.53561                 NaN  0.548634        40.5765     
  1107.77        500.000                 NaN            NaN            NaN   5.53784                 NaN   7.11100        42.6890        3.52984                 NaN  0.555021        40.5773     
  1106.39        500.000                 NaN            NaN            NaN   5.54053                 NaN   7.11721        42.6747        3.52742                 NaN  0.558548        40.5816     
  1105.01        500.000                 NaN            NaN            NaN   5.56217                 NaN   7.12975        42.6514        3.51529                 NaN  0.561157        40.5803     
  1103.62        500.000                 NaN            NaN            NaN   5.53985                 NaN   7.11926        42.6715        3.51606                 NaN  0.570785        40.5825     
  1102.24        500.000                 NaN            NaN            NaN   5.53961                 NaN   7.12027        42.6700        3.51041                 NaN  0.576803        40.5829     
  1100.86        500.000                 NaN            NaN            NaN   5.53932                 NaN   7.12124        42.6685        3.50481                 NaN  0.582789        40.5833     
  1099.48        500.000                 NaN            NaN            NaN   5.53893                 NaN   7.12218        42.6671        3.49925                 NaN  0.588761        40.5837     
  1098.10        500.000                 NaN            NaN            NaN   5.53858                 NaN   7.12309        42.6658        3.49371                 NaN  0.594692        40.5841     
  1096.72        500.000                 NaN            NaN            NaN   5.53823                 NaN   7.12398        42.6645        3.48822                 NaN  0.600559        40.5845     
  1095.33        500.000                 NaN            NaN            NaN   5.53784                 NaN   7.12484        42.6633        3.48276                 NaN  0.606401        40.5848     
  1093.95        500.000                 NaN            NaN            NaN   5.53747                 NaN   7.12569        42.6622        3.47733                 NaN  0.612196        40.5851     
  1092.57        500.000                 NaN            NaN            NaN   5.52466                 NaN   7.12325        42.6652        3.46980                 NaN  0.627060        40.5901     
  1091.19        500.000                 NaN            NaN            NaN   5.53663                 NaN   7.12731        42.6600        3.46662                 NaN  0.623662        40.5858     
  1089.81        500.000                 NaN            NaN            NaN   5.53621                 NaN   7.12810        42.6590        3.46132                 NaN  0.629326        40.5861     
  1088.43        500.000                 NaN            NaN            NaN   5.53583                 NaN   7.12889        42.6579        3.45605                 NaN  0.634945        40.5864     
  1087.04        500.000                 NaN            NaN            NaN   5.52411                 NaN   7.12766        42.6590        3.44787                 NaN  0.650020        40.5913     
  1085.66        500.000                 NaN            NaN            NaN   5.53500                 NaN   7.13041        42.6560        3.44561                 NaN  0.646063        40.5869     
  1084.28        500.000                 NaN            NaN            NaN   5.53328                 NaN   7.12885        42.6570        3.44333                 NaN  0.649797        40.5877     
  1082.90        500.000                 NaN            NaN            NaN   5.52374                 NaN   7.13106        42.6552        3.42601                 NaN  0.672375        40.5916     
  1081.52        500.000                 NaN            NaN            NaN   5.52328                 NaN   7.13157        42.6541        3.42657                 NaN  0.672253        40.5923     
  1080.14        500.000                 NaN            NaN            NaN   5.52280                 NaN   7.13208        42.6529        3.42716                 NaN  0.672129        40.5929     
  1078.75        500.000                 NaN            NaN            NaN   5.53258                 NaN   7.13394        42.6519        3.42041                 NaN  0.673043        40.5881     
  1077.37        500.000                 NaN            NaN            NaN   5.52240                 NaN   7.13453        42.6509        3.40596                 NaN  0.693556        40.5926     
  1075.99        500.000                 NaN            NaN            NaN   5.52188                 NaN   7.13499        42.6499        3.40654                 NaN  0.693444        40.5932     
  1074.61        500.000                 NaN            NaN            NaN   5.52146                 NaN   7.13546        42.6488        3.40706                 NaN  0.693335        40.5938     
  1073.23        500.000                 NaN            NaN            NaN   5.52096                 NaN   7.13592        42.6478        3.40762                 NaN  0.693224        40.5945     
  1071.85        500.000                 NaN            NaN            NaN   5.52047                 NaN   7.13638        42.6467        3.40818                 NaN  0.693113        40.5951     
  1070.46        500.000                 NaN            NaN            NaN  0.139678        5.44069        7.14813        42.6271        3.37278                 NaN  0.694984        40.5766     
  1069.08        500.000                 NaN            NaN            NaN  0.139746        5.43965        7.14904        42.6251        3.37389                 NaN  0.694767        40.5778     
  1067.70        500.000                 NaN            NaN            NaN   5.41907       0.190691        7.15607        42.6181        3.33503                 NaN  0.715875        40.5652     
  1066.32        500.000                 NaN            NaN            NaN   5.41776       0.190858        7.15736        42.6160        3.33120                 NaN  0.720587        40.5662     
  1064.94        500.000                 NaN            NaN            NaN   5.41651       0.190847        7.15863        42.6140        3.32750                 NaN  0.725251        40.5673     
  1063.56        500.000                 NaN            NaN            NaN   5.41529       0.190681        7.15989        42.6120        3.32390                 NaN  0.729870        40.5684     
  1062.17        500.000                 NaN            NaN            NaN   5.41412       0.190366        7.16114        42.6099        3.32041                 NaN  0.734445        40.5696     
  1060.79        500.000                 NaN            NaN            NaN   5.41298       0.189899        7.16239        42.6080        3.31703                 NaN  0.738976        40.5708     
  1059.41        500.000                 NaN            NaN            NaN   5.41187       0.189287        7.16362        42.6060        3.31376                 NaN  0.743463        40.5720     
  1058.03        500.000                 NaN            NaN            NaN   5.41778       0.168454        7.16312        42.6067        3.31848                 NaN  0.747449        40.5780     
  1056.65        500.000                 NaN            NaN            NaN   5.41494       0.172657        7.16477        42.6041        3.31342                 NaN  0.751975        40.5782     
  1055.27        500.000                 NaN            NaN            NaN   5.35896       0.473748        7.19653        42.5475        3.16711                 NaN  0.761822        40.4943     
  1053.88        500.000                 NaN            NaN            NaN  0.477366        5.35657        7.19819        42.5449        3.16238                 NaN  0.766068        40.4945     
  1052.50        500.000                 NaN            NaN            NaN  0.480439        5.35442        7.19982        42.5423        3.15790                 NaN  0.770259        40.4948     
  1051.12        500.000                 NaN            NaN            NaN   5.35265       0.482567        7.20141        42.5397        3.15382                 NaN  0.774386        40.4954     
  1049.74        500.000                 NaN            NaN  0.114227E-005   5.35028       0.486062        7.20307        42.5371        3.14927                 NaN  0.778507        40.4957     
  1048.36        500.000                 NaN            NaN  0.115196E-005  0.488568        5.34830        7.20467        42.5345        3.14515                 NaN  0.782566        40.4962     
  1046.98        500.000                 NaN            NaN  0.116173E-005  0.490875        5.34638        7.20627        42.5320        3.14114                 NaN  0.786582        40.4968     
  1045.59        500.000                 NaN            NaN  0.117157E-005   5.34452       0.492981        7.20785        42.5294        3.13726                 NaN  0.790557        40.4974     
  1044.21        500.000                 NaN            NaN  0.118150E-005   5.34273       0.494882        7.20942        42.5269        3.13351                 NaN  0.794490        40.4981     
  1042.83        500.000                 NaN            NaN  0.119149E-005  0.496599        5.34098        7.21097        42.5244        3.12986                 NaN  0.798382        40.4988     
  1041.45        500.000                 NaN            NaN            NaN   5.42708                 NaN   7.14270        42.6569        3.35845                 NaN  0.789665        40.6252     
  1040.07        500.000                 NaN            NaN  0.121179E-005  0.499435        5.33766        7.21405        42.5194        3.12294                 NaN  0.806048        40.5005     
  1038.69        500.000                 NaN            NaN  0.122195E-005  0.514255        5.33166        7.21677        42.5150        3.11421                 NaN  0.810006        40.4981     
  1037.30        500.000                 NaN            NaN  0.123219E-005  0.533799        5.32418        7.21992        42.5100        3.10363                 NaN  0.813975        40.4945     
  1035.92        500.000                 NaN            NaN  0.124255E-005  0.553237        5.31677        7.22307        42.5049        3.09313                 NaN  0.817887        40.4910     
  1034.54        500.000                 NaN            NaN  0.125303E-005  0.572572        5.30944        7.22623        42.4999        3.08270                 NaN  0.821743        40.4875     
  1033.16        500.000                 NaN            NaN  0.126358E-005  0.591803        5.30218        7.22939        42.4948        3.07235                 NaN  0.825544        40.4840     
  1031.78        500.000                 NaN            NaN  0.127413E-005  0.610864        5.29496        7.23253        42.4898        3.06210                 NaN  0.829295        40.4805     
  1030.40        500.000                 NaN            NaN  0.128509E-005   5.28694       0.632961        7.23599        42.4842        3.05066                 NaN  0.833012        40.4763     
  1029.01        500.000                 NaN            NaN  0.129595E-005   5.27739       0.659887        7.23988        42.4779        3.03733                 NaN  0.836722        40.4709     
  1027.63        500.000                 NaN            NaN  0.130692E-005   5.26791       0.686752        7.24378        42.4716        3.02406                 NaN  0.840370        40.4655     
  1026.25        500.000                 NaN            NaN  0.131782E-005   5.25852       0.713514        7.24769        42.4653        3.01086                 NaN  0.843954        40.4601     
  1024.87        500.000                 NaN            NaN  0.132902E-005  0.740266        5.24921        7.25161        42.4590        2.99769                 NaN  0.847481        40.4547     
  1023.49        500.000                 NaN            NaN            NaN   5.23998       0.766884        7.25554        42.4527        2.98461                 NaN  0.850943        40.4493     
  1022.11        500.000                 NaN            NaN            NaN   5.23080       0.793519        7.25948        42.4463        2.97155                 NaN  0.854348        40.4439     
  1020.72        500.000                 NaN            NaN            NaN   5.22171       0.820096        7.26344        42.4400        2.95854                 NaN  0.857696        40.4386     
  1019.34        500.000                 NaN            NaN            NaN  0.846627        5.21268        7.26741        42.4336        2.94558                 NaN  0.860982        40.4332     
  1017.96        500.000                 NaN            NaN            NaN   5.20375       0.873021        7.27138        42.4271        2.93269                 NaN  0.864211        40.4278     
  1016.58        500.000                 NaN            NaN            NaN   5.19485       0.898617        7.27518        42.4212        2.92019                 NaN  0.867405        40.4226     
  1015.20        500.000                 NaN            NaN            NaN   5.18605       0.924944        7.27918        42.4147        2.90739                 NaN  0.870519        40.4172     
  1013.82        500.000                 NaN            NaN            NaN  0.951299        5.17729        7.28320        42.4082        2.89461                 NaN  0.873578        40.4118     
  1012.43        500.000                 NaN            NaN            NaN   5.16867       0.977483        7.28723        42.4017        2.88191                 NaN  0.876580        40.4065     
  1011.05        500.000                 NaN            NaN            NaN   5.16004        1.00374        7.29127        42.3951        2.86923                 NaN  0.879528        40.4011     
  1009.67        500.000                 NaN            NaN  0.145207E-005   1.03018        5.15144        7.29535        42.3885        2.85648                 NaN  0.882421        40.3957     
  1008.29        500.000                 NaN            NaN  0.146540E-005   5.14299        1.05628        7.29941        42.3819        2.84390                 NaN  0.885260        40.3903     
  1006.91        500.000                 NaN            NaN  0.148613E-005   1.08308        5.13438        7.30356        42.3751        2.83107                 NaN  0.888045        40.3847     
  1005.53        500.000                 NaN            NaN  0.149267E-005   5.12615        1.10876        7.30761        42.3685        2.81871                 NaN  0.890774        40.3795     
  1004.14        500.000                 NaN            NaN  0.151449E-005   1.13345        5.11828        7.31160        42.3620        2.80677                 NaN  0.893452        40.3744     
  1002.76        500.000                 NaN            NaN  0.152649E-005   5.10986        1.16023        7.31580        42.3552        2.79399                 NaN  0.896093        40.3688     
  1001.38        500.000                 NaN            NaN  0.154093E-005   5.10176        1.18607        7.31994        42.3484        2.78167                 NaN  0.898638        40.3635     
  1000.00        500.000                 NaN            NaN  0.155489E-005   1.21312        5.09333        7.32416        42.3415        2.76886                 NaN  0.901173        40.3579     
