|6.6.6
Archiving\03_Data\eqfrac/QFM/YM20/YM20_1.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         Sp(TH)         Sp(TH)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ne             lc             ilm           
  1030.03        2500.00        3.50453        4.49423                 NaN            NaN            NaN            NaN   21.4855                 NaN   3.22663        54.8178        10.9117                 NaN   1.55955     
  1028.60        2500.00        3.49281        4.50475                 NaN            NaN            NaN            NaN   21.5253                 NaN   3.22598        54.7901        10.9001                 NaN   1.56102     
  1027.17        2500.00        3.48112        4.51525                 NaN            NaN            NaN            NaN   21.5652                 NaN   3.22553        54.7621        10.8884                 NaN   1.56240     
  1025.74        2500.00        3.46975        4.53062                 NaN            NaN            NaN            NaN   21.6166                 NaN   3.22556        54.7300        10.8736                 NaN   1.55389     
  1024.31        2500.00        3.44743        4.54356                 NaN            NaN            NaN            NaN   21.6667                 NaN   3.21425        54.6974        10.8627                 NaN   1.56798     
  1022.88        2500.00        2.39024        5.43459                 NaN            NaN            NaN            NaN   23.2654                 NaN   2.13274        54.1048        10.7384                 NaN   1.93385     
  1021.45        2500.00        3.45709        4.54332                 NaN            NaN            NaN            NaN   21.6920                 NaN   3.25019        54.6554        10.8462                 NaN   1.55581     
  1020.02        2500.00        3.43806        4.55903                 NaN            NaN            NaN            NaN   21.7483                 NaN   3.24292        54.6202        10.8325                 NaN   1.55892     
  1018.59        2500.00        3.41899        4.57477                 NaN            NaN            NaN            NaN   21.8051                 NaN   3.23582        54.5847        10.8187                 NaN   1.56196     
  1017.16        2500.00        3.25220        4.70214                 NaN            NaN            NaN            NaN   22.1193                 NaN   3.05887        54.4682        10.7841                 NaN   1.61513     
  1015.73        2500.00        3.22786        4.72204                 NaN            NaN            NaN            NaN   22.1844                 NaN   3.04583        54.4303        10.7696                 NaN   1.62002     
  1014.30        2500.00        3.20301        4.74234                 NaN            NaN            NaN            NaN   22.2512                 NaN   3.03256        54.3914        10.7547                 NaN   1.62491     
  1012.87        2500.00        3.31282        4.66073                 NaN            NaN            NaN            NaN   22.0816                 NaN   3.17358        54.4275        10.7594                 NaN   1.58434     
  1011.44        2500.00        3.28347        4.68442                 NaN            NaN            NaN            NaN   22.1569                 NaN   3.15535        54.3856        10.7436                 NaN   1.59060     
  1010.01        2500.00        3.25393        4.70826                 NaN            NaN            NaN            NaN   22.2329                 NaN   3.13719        54.3432        10.7276                 NaN   1.59682     
  1008.58        2500.00        3.22421        4.73223                 NaN            NaN            NaN            NaN   22.3097                 NaN   3.11910        54.3003        10.7114                 NaN   1.60298     
  1007.15        2500.00        3.19428        4.75634                 NaN            NaN            NaN            NaN   22.3873                 NaN   3.10108        54.2568        10.6951                 NaN   1.60910     
  1005.72        2500.00        3.16416        4.78060                 NaN            NaN            NaN            NaN   22.4658                 NaN   3.08313        54.2127        10.6785                 NaN   1.61516     
  1004.29        2500.00        3.13383        4.80500                 NaN            NaN            NaN            NaN   22.5450                 NaN   3.06525        54.1681        10.6617                 NaN   1.62117     
  1002.86        2500.00        3.10330        4.82955                 NaN            NaN            NaN            NaN   22.6251                 NaN   3.04745        54.1228        10.6446                 NaN   1.62712     
  1001.43        2500.00        3.07257        4.85425                 NaN            NaN            NaN            NaN   22.7060                 NaN   3.02974        54.0770        10.6274                 NaN   1.63302     
  1000.00        2500.00        3.04136        4.87930                 NaN            NaN            NaN            NaN   22.7883                 NaN   3.01180        54.0304        10.6099                 NaN   1.63895     
