|6.6.6
Archiving\03_Data\eqfrac/QFM/YM20/YM20_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         Sp(TH)         Sp(TH)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ne             lc             ilm           
  1297.41        2500.00        1.05840                 NaN            NaN   76.4027                 NaN  0.224358        2.69783        2.24194        2.87410        14.5007                 NaN            NaN            NaN
  1295.98        2500.00        1.56995                 NaN            NaN   70.5031                 NaN            NaN   2.83444        3.45765        3.54289        18.0920                 NaN            NaN            NaN
  1294.55        2500.00        1.31778                 NaN            NaN   75.5794                 NaN            NaN   2.88212        2.28162        2.91784        15.0212                 NaN            NaN            NaN
  1293.12        2500.00        1.13306                 NaN            NaN   79.2518                 NaN  0.372485E-005   1.89022        2.46174        2.46552        12.7976                 NaN            NaN            NaN
  1291.69        2500.00       0.993033                 NaN            NaN   82.0186                 NaN            NaN   2.14252        1.59974        2.12424        11.1218                 NaN            NaN            NaN
  1290.26        2500.00       0.892164                 NaN            NaN   83.8788                 NaN  0.848470E-005   1.93054        1.42089        1.89292        9.98472                 NaN            NaN            NaN
  1288.83        2500.00       0.907984                 NaN            NaN   83.2265                 NaN  0.347279E-005   1.46433        2.02325        1.98049        10.3974                 NaN            NaN            NaN
  1287.40        2500.00       0.544300                 NaN            NaN   90.7513                 NaN            NaN   1.10135       0.771915        1.06671        5.76438                 NaN            NaN            NaN
  1285.97        2500.00       0.657160                 NaN            NaN   88.5268                 NaN  0.883605E-006  0.943103        1.38453        1.32469        7.16368                 NaN            NaN            NaN
  1284.54        2500.00       0.645603                 NaN            NaN   88.4451                 NaN            NaN   1.49121       0.757948        1.29885        7.36129                 NaN            NaN            NaN
  1283.11        2500.00       0.539317                 NaN            NaN   91.3476                 NaN  0.469146E-005  0.842709       0.964961        1.00675        5.29870                 NaN            NaN            NaN
  1281.68        2500.00       0.241051                 NaN            NaN   94.0008                 NaN  0.455690       0.695689                 NaN  0.736581        3.87017                 NaN            NaN            NaN
  1280.25        2500.00       0.335434       0.410915                 NaN   87.2591                 NaN            NaN   1.52698       0.963169        1.41484        8.08961                 NaN            NaN            NaN
  1278.82        2500.00       0.426537                 NaN            NaN   93.4603                 NaN            NaN  0.861634       0.411846       0.730158        4.10956                 NaN            NaN            NaN
  1277.39        2500.00       0.413160                 NaN            NaN   92.6749                 NaN  0.136760       0.357342       0.906133       0.823727        4.68798                 NaN            NaN            NaN
  1275.96        2500.00       0.380188                 NaN            NaN   93.0024                 NaN  0.486501E-001  0.618713       0.771013       0.782366        4.39663                 NaN            NaN            NaN
  1274.53        2500.00       0.414426                 NaN            NaN   93.4978                 NaN  0.138592       0.966007                 NaN  0.693469        4.28974                 NaN            NaN            NaN
  1273.10        2500.00       0.331479                 NaN            NaN   93.3711                 NaN  0.408015       0.801307                 NaN  0.763364        4.32478                 NaN            NaN            NaN
  1271.67        2500.00       0.441050                 NaN            NaN   90.6512                 NaN  0.523332        1.13877                 NaN   1.04080        6.20484                 NaN            NaN            NaN
  1270.24        2500.00       0.119045                 NaN            NaN   98.9148                 NaN            NaN  0.185205                 NaN  0.118103       0.662807                 NaN            NaN            NaN
  1268.81        2500.00       0.404466                 NaN            NaN   93.1148                 NaN  0.212590       0.926962       0.750735E-001  0.737341        4.52881                 NaN            NaN            NaN
  1267.38        2500.00       0.303604                 NaN            NaN   94.6708                 NaN  0.219735       0.708623                 NaN  0.571029        3.52623                 NaN            NaN            NaN
  1265.95        2500.00       0.415897                 NaN            NaN   92.6513                 NaN  0.312628       0.970008                 NaN  0.786297        4.86388                 NaN            NaN            NaN
  1264.52        2500.00       0.769659E-001            NaN            NaN   98.5706                 NaN  0.745725E-001  0.178687                 NaN  0.154223       0.944964                 NaN            NaN            NaN
  1263.09        2500.00       0.359695                 NaN            NaN   93.7217                 NaN  0.249079       0.842353                 NaN  0.643479        4.18368                 NaN            NaN            NaN
  1261.66        2500.00       0.347259                 NaN            NaN   94.7976                 NaN  0.185875       0.761073                 NaN  0.581634        3.32656                 NaN            NaN            NaN
  1260.23        2500.00       0.170714                 NaN            NaN   95.2014       0.569822       0.286342                 NaN            NaN  0.181199        3.59048                 NaN            NaN            NaN
  1258.80        2500.00       0.284521                 NaN            NaN   93.6255       0.936376       0.331730                 NaN            NaN  0.186722        4.63513                 NaN            NaN            NaN
  1257.37        2500.00       0.275979                 NaN            NaN   93.8262       0.910689       0.317732                 NaN            NaN  0.153510        4.51585                 NaN            NaN            NaN
  1255.94        2500.00       0.379776       0.496327                 NaN   82.4440        2.77779       0.803752                 NaN            NaN            NaN   13.0984                 NaN            NaN            NaN
  1254.51        2500.00       0.577451E-001  0.144243E-003  0.312761E-001   99.1543       0.106196                 NaN            NaN            NaN            NaN  0.650353                 NaN            NaN            NaN
  1253.08        2500.00       0.133458       0.165698E-001  0.516815E-001   97.5474       0.315238                 NaN            NaN            NaN            NaN   1.93561                 NaN            NaN            NaN
  1251.65        2500.00       0.580836       0.122692       0.242133        88.4657        1.56469                 NaN            NaN            NaN            NaN   9.02397                 NaN            NaN            NaN
  1250.22        2500.00       0.839713       0.371230       0.331860        70.3726        3.80640       0.517553                 NaN            NaN            NaN   20.8494        2.91128                 NaN            NaN
  1248.79        2500.00        1.64376        1.31268       0.795480                 NaN   12.7970        3.09689                 NaN            NaN            NaN   65.3004        11.7966        3.25717                 NaN
  1247.36        2500.00        1.64376        1.31269       0.795501                 NaN   12.7972        3.09694                 NaN            NaN            NaN   65.3461        11.8172        3.19069                 NaN
  1245.93        2500.00        2.94264       0.643301        2.39132                 NaN   7.25727                 NaN   8.63502                 NaN            NaN   64.8080        11.2402        2.08225                 NaN
  1244.50        2500.00        2.94263       0.643304        2.39138                 NaN   7.25738                 NaN   8.63523                 NaN            NaN   64.8537        11.2608        2.01561                 NaN
  1243.07        2500.00        2.94261       0.643307        2.39144                 NaN   7.25750                 NaN   8.63544                 NaN            NaN   64.8996        11.2815        1.94858                 NaN
  1241.64        2500.00        2.94260       0.643311        2.39150                 NaN   7.25762                 NaN   8.63565                 NaN            NaN   64.9458        11.3024        1.88112                 NaN
  1240.21        2500.00        2.94588       0.663166        2.36895                 NaN   7.24643                 NaN   8.65365                 NaN            NaN   64.9824        11.3253        1.81424                 NaN
  1238.78        2500.00        2.94707       0.645427        2.41023                 NaN   7.15597                 NaN   8.78933                 NaN            NaN   65.0385        11.3182        1.69529                 NaN
  1237.36        2500.00        2.94706       0.645430        2.41029                 NaN   7.15609                 NaN   8.78954                 NaN            NaN   65.0855        11.3395        1.62662                 NaN
  1235.93        2500.00        2.94705       0.645434        2.41035                 NaN   7.15621                 NaN   8.78976                 NaN            NaN   65.1328        11.3609        1.55752                 NaN
  1234.50        2500.00        2.94704       0.645437        2.41042                 NaN   7.15633                 NaN   8.78998                 NaN            NaN   65.1816        11.3830        1.48621                 NaN
  1233.07        2500.00        2.94703       0.645441        2.41048                 NaN   7.15645                 NaN   8.79019                 NaN            NaN   65.2298        11.4048        1.41585                 NaN
  1231.64        2500.00        2.94702       0.645444        2.41054                 NaN   7.15657                 NaN   8.79041                 NaN            NaN   65.2782        11.4268        1.34501                 NaN
  1230.21        2500.00        2.96342       0.638853        2.40584                 NaN   7.12950                 NaN   8.82785                 NaN            NaN   65.3638        11.4449        1.22586                 NaN
  1228.78        2500.00        2.96777       0.634845        2.40849                 NaN   7.12123                 NaN   8.84152                 NaN            NaN   65.4182        11.4626        1.14535                 NaN
  1227.35        2500.00        2.97152       0.631222        2.41126                 NaN   7.11109                 NaN   8.85856                 NaN            NaN   65.4715        11.4805        1.06430                 NaN
  1225.92        2500.00        2.97574       0.627388        2.41388                 NaN   7.10320                 NaN   8.87183                 NaN            NaN   65.5265        11.4986       0.982879                 NaN
  1224.49        2500.00       0.623347        2.97994        2.41669                 NaN   7.09470                 NaN   8.88624                 NaN            NaN   65.5815        11.5168       0.900799                 NaN
  1223.06        2500.00        2.98399        2.41932       0.619565                 NaN   7.08617                 NaN   8.90096                 NaN            NaN   65.6366        11.5352       0.818191                 NaN
  1221.63        2500.00        2.98811       0.615518        2.42212                 NaN   7.07769                 NaN   8.91586                 NaN            NaN   65.6920        11.5537       0.735021                 NaN
  1220.20        2500.00        3.00460       0.585297        2.44455                 NaN   7.10854                 NaN   8.90481                 NaN            NaN   65.7221        11.5488       0.681310                 NaN
  1218.77        2500.00        3.00459       0.585301        2.44461                 NaN   7.10867                 NaN   8.90504                 NaN            NaN   65.7737        11.5722       0.605936                 NaN
  1217.34        2500.00        3.00459       0.585305        2.44468                 NaN   7.10879                 NaN   8.90527                 NaN            NaN   65.8255        11.5958       0.530070                 NaN
  1215.91        2500.00        3.00458       0.585308        2.44475                 NaN   7.10892                 NaN   8.90550                 NaN            NaN   65.8777        11.6195       0.453727                 NaN
  1214.48        2500.00        3.01240       0.568332        2.45430                 NaN   7.04732                 NaN   8.99474                 NaN            NaN   65.9243        11.6331       0.365510                 NaN
  1213.05        2500.00        3.01239       0.568336        2.45437                 NaN   7.04745                 NaN   8.99498                 NaN            NaN   65.9774        11.6572       0.287924                 NaN
  1211.62        2500.00        3.01498       0.557966        2.48016                 NaN   7.04076                 NaN   9.02352                 NaN            NaN   66.0473        11.6596       0.175740                 NaN
  1210.19        2500.00        3.03146       0.572808        2.44860                 NaN   7.04601                 NaN   9.01560                 NaN            NaN   66.1056        11.6832       0.967147E-001            NaN
  1208.76        2500.00        3.03146       0.572812        2.44867                 NaN   7.04613                 NaN   9.01584                 NaN            NaN   66.1596        11.7078       0.176396E-001            NaN
  1207.33        2500.00        3.03139       0.572805        2.44869                 NaN   7.04613                 NaN   9.01590                 NaN            NaN   66.1722        11.7129                 NaN            NaN
  1205.90        2500.00        3.03131       0.572795        2.44870                 NaN   7.04608                 NaN   9.01592                 NaN            NaN   66.1728        11.7124                 NaN            NaN
  1204.47        2500.00        3.03016       0.568139        2.45879                 NaN   6.96444                 NaN   9.12539                 NaN            NaN   66.1589        11.6942                 NaN            NaN
  1203.04        2500.00        3.03248       0.564611        2.46182                 NaN   6.95585                 NaN   9.14315                 NaN            NaN   66.1544        11.6877                 NaN            NaN
  1201.61        2500.00        3.02456       0.564836        2.46421                 NaN   6.90988                 NaN   9.20585                 NaN            NaN   66.1305        11.7002                 NaN            NaN
  1200.18        2500.00        3.04130       0.534509        2.48542                 NaN   6.89203                 NaN   9.25775                 NaN            NaN   66.1160        11.6730                 NaN            NaN
  1198.75        2500.00        3.04122       0.534500        2.48542                 NaN   6.89199                 NaN   9.25777                 NaN            NaN   66.1166        11.6725                 NaN            NaN
  1197.32        2500.00        3.04316       0.549851        2.47434                 NaN   6.92114                 NaN   9.21337                 NaN            NaN   66.1386        11.6596                 NaN            NaN
  1195.89        2500.00        3.04580        2.47765       0.546006                 NaN   6.91194                 NaN   9.23218                 NaN            NaN   66.1341        11.6523                 NaN            NaN
  1194.46        2500.00        3.04908       0.533989        2.47787                 NaN   6.89127                 NaN   9.25875                 NaN            NaN   66.1181        11.6710                 NaN            NaN
  1193.03        2500.00        3.05826       0.506888        2.51262                 NaN   6.89562                 NaN   9.29823                 NaN            NaN   66.1015        11.6269                 NaN            NaN
  1191.60        2500.00        3.05818       0.506875        2.51264                 NaN   6.89557                 NaN   9.29826                 NaN            NaN   66.1021        11.6264                 NaN            NaN
  1190.17        2500.00        3.06035       0.504491        2.51247                 NaN   6.90020                 NaN   9.29073                 NaN            NaN   66.1067        11.6251                 NaN            NaN
  1188.74        2500.00        3.05834       0.499887        2.52140                 NaN   6.84243                 NaN   9.37082                 NaN            NaN   66.0905        11.6166                 NaN            NaN
  1187.31        2500.00        3.06224       0.521430        2.49631                 NaN   6.83570                 NaN   9.38163                 NaN            NaN   66.0855        11.6172                 NaN            NaN
  1185.88        2500.00        3.06216       0.521420        2.49632                 NaN   6.83566                 NaN   9.38164                 NaN            NaN   66.0862        11.6166                 NaN            NaN
  1184.45        2500.00        3.06209       0.521408        2.49633                 NaN   6.83564                 NaN   9.38163                 NaN            NaN   66.0868        11.6161                 NaN            NaN
  1183.02        2500.00        3.06206       0.521379        2.49630                 NaN   6.83574                 NaN   9.38142                 NaN            NaN   66.0876        11.6155                 NaN            NaN
  1181.59        2500.00        3.07535        2.53366       0.485211                 NaN   6.84583                 NaN   9.42551                 NaN            NaN   66.0667        11.5677                 NaN            NaN
  1180.16        2500.00        3.07527        2.53368       0.485193                 NaN   6.84578                 NaN   9.42554                 NaN            NaN   66.0674        11.5672                 NaN            NaN
  1178.73        2500.00        3.07250        2.54433       0.479238                 NaN   6.77477                 NaN   9.52730                 NaN            NaN   66.0448        11.5570                 NaN            NaN
  1177.30        2500.00        3.07242        2.54434       0.479229                 NaN   6.77473                 NaN   9.52732                 NaN            NaN   66.0455        11.5565                 NaN            NaN
  1175.87        2500.00        3.07234        2.54435       0.479221                 NaN   6.77469                 NaN   9.52734                 NaN            NaN   66.0461        11.5560                 NaN            NaN
  1174.44        2500.00        3.08598       0.481009        2.52945                 NaN   6.76583                 NaN   9.54170                 NaN            NaN   66.0391        11.5569                 NaN            NaN
  1173.01        2500.00        3.09019       0.464669        2.54893                 NaN   6.76525                 NaN   9.57641                 NaN            NaN   66.0220        11.5325                 NaN            NaN
  1171.58        2500.00        3.09011       0.464660        2.54894                 NaN   6.76521                 NaN   9.57642                 NaN            NaN   66.0227        11.5320                 NaN            NaN
  1170.15        2500.00        3.09322       0.460017        2.54995                 NaN   6.77152                 NaN   9.56608                 NaN            NaN   66.0288        11.5304                 NaN            NaN
  1168.72        2500.00        3.09040       0.453846        2.56063                 NaN   6.70025                 NaN   9.66923                 NaN            NaN   66.0051        11.5205                 NaN            NaN
  1167.29        2500.00        3.09433       0.436529        2.58078                 NaN   6.70093                 NaN   9.70701                 NaN            NaN   65.9851        11.4954                 NaN            NaN
  1165.86        2500.00        3.09425       0.436521        2.58079                 NaN   6.70089                 NaN   9.70703                 NaN            NaN   65.9857        11.4948                 NaN            NaN
  1164.43        2500.00        3.09417       0.436513        2.58080                 NaN   6.70084                 NaN   9.70705                 NaN            NaN   65.9863        11.4943                 NaN            NaN
  1163.00        2500.00        3.09409       0.436504        2.58081                 NaN   6.70080                 NaN   9.70707                 NaN            NaN   65.9869        11.4938                 NaN            NaN
  1161.57        2500.00        3.10165       0.441945        2.57498                 NaN   6.69279                 NaN   9.76124                 NaN            NaN   65.9580        11.4694                 NaN            NaN
  1160.14        2500.00        3.10483       0.437602        2.57556                 NaN   6.69977                 NaN   9.74969                 NaN            NaN   65.9648        11.4678                 NaN            NaN
  1158.71        2500.00        3.10475       0.437593        2.57558                 NaN   6.69973                 NaN   9.74971                 NaN            NaN   65.9654        11.4673                 NaN            NaN
  1157.28        2500.00        3.10239       0.431034        2.58596                 NaN   6.63372                 NaN   9.84734                 NaN            NaN   65.9427        11.4569                 NaN            NaN
  1155.85        2500.00        3.10543       0.412159        2.60799                 NaN   6.63574                 NaN   9.89108                 NaN            NaN   65.9173        11.4303                 NaN            NaN
  1154.42        2500.00        3.10535       0.412152        2.60800                 NaN   6.63570                 NaN   9.89110                 NaN            NaN   65.9179        11.4298                 NaN            NaN
  1152.99        2500.00        3.10527       0.412144        2.60801                 NaN   6.63566                 NaN   9.89112                 NaN            NaN   65.9185        11.4293                 NaN            NaN
  1151.56        2500.00        3.10698        2.60797       0.410120                 NaN   6.63946                 NaN   9.88477                 NaN            NaN   65.9225        11.4282                 NaN            NaN
  1150.13        2500.00        3.11016        2.63057       0.390514                 NaN   6.63590                 NaN   9.93852                 NaN            NaN   65.8939        11.4005                 NaN            NaN
  1148.70        2500.00        3.11477       0.401537        2.61545                 NaN   6.62789                 NaN   9.95181                 NaN            NaN   65.8874        11.4012                 NaN            NaN
  1147.27        2500.00        3.11090       0.393255        2.62857                 NaN   6.53861                 NaN   10.0856                 NaN            NaN   65.8539        11.3892                 NaN            NaN
  1145.84        2500.00        3.11082       0.393247        2.62859                 NaN   6.53857                 NaN   10.0856                 NaN            NaN   65.8545        11.3887                 NaN            NaN
  1144.41        2500.00        3.11372       0.372395        2.65229                 NaN   6.53784                 NaN   10.1411                 NaN            NaN   65.8229        11.3598                 NaN            NaN
  1142.98        2500.00        3.11559        2.65355       0.368940                 NaN   6.54107                 NaN   10.1356                 NaN            NaN   65.8264        11.3588                 NaN            NaN
  1141.56        2500.00        3.11551        2.65357       0.368933                 NaN   6.54103                 NaN   10.1356                 NaN            NaN   65.8271        11.3583                 NaN            NaN
  1140.13        2500.00        3.11543        2.65358       0.368926                 NaN   6.54098                 NaN   10.1356                 NaN            NaN   65.8277        11.3578                 NaN            NaN
  1138.70        2500.00        3.11790        2.67806       0.347353                 NaN   6.53943                 NaN   10.1965                 NaN            NaN   65.7927        11.3281                 NaN            NaN
  1137.27        2500.00        3.12215       0.362093        2.65973                 NaN   6.52993                 NaN   10.2125                 NaN            NaN   65.7847        11.3289                 NaN            NaN
  1135.84        2500.00        3.12206       0.362086        2.65974                 NaN   6.52989                 NaN   10.2125                 NaN            NaN   65.7853        11.3284                 NaN            NaN
  1134.41        2500.00        3.12198       0.362080        2.65975                 NaN   6.52985                 NaN   10.2125                 NaN            NaN   65.7859        11.3279                 NaN            NaN
  1132.98        2500.00        3.12190       0.362073        2.65976                 NaN   6.52981                 NaN   10.2125                 NaN            NaN   65.7865        11.3274                 NaN            NaN
  1131.55        2500.00        3.12182       0.362066        2.65977                 NaN   6.52976                 NaN   10.2126                 NaN            NaN   65.7871        11.3269                 NaN            NaN
  1130.12        2500.00        3.12048       0.326247        2.69888                 NaN   6.38718                 NaN   10.5098                 NaN            NaN   65.6817        11.2758                 NaN            NaN
  1128.69        2500.00        3.12081       0.320145        2.70580                 NaN   6.37366                 NaN   10.5502                 NaN            NaN   65.6641        11.2653                 NaN            NaN
  1127.26        2500.00        3.12331       0.313609        2.71191                 NaN   6.36144                 NaN   10.5820                 NaN            NaN   65.6521        11.2556                 NaN            NaN
  1125.83        2500.00        3.12305        2.71943       0.307673                 NaN   6.34807                 NaN   10.6222                 NaN            NaN   65.6338        11.2457                 NaN            NaN
  1124.40        2500.00        3.11549       0.330507        2.72394                 NaN   6.04347                 NaN   10.9467                 NaN            NaN   65.6076        11.2322                 NaN            NaN
  1122.97        2500.00        3.12590       0.294080        2.73273                 NaN   6.32442                 NaN   10.6944                 NaN            NaN   65.6033        11.2251                 NaN            NaN
  1121.54        2500.00        2.91674        3.07723                 NaN            NaN   5.37680                 NaN   12.3350                 NaN            NaN   64.7138        11.3490                 NaN  0.231355     
  1120.11        2500.00        2.89904        3.08961                 NaN            NaN   5.31999                 NaN   12.4327                 NaN            NaN   64.6619        11.3532                 NaN  0.243615     
  1118.68        2500.00        2.87812        3.10470                 NaN            NaN   5.25201                 NaN   12.5420                 NaN            NaN   64.6067        11.3582                 NaN  0.258276     
  1117.25        2500.00        2.85982        3.11749                 NaN            NaN   5.19407                 NaN   12.6395                 NaN            NaN   64.5565        11.3620                 NaN  0.270648     
  1115.82        2500.00        2.82447        3.17676                 NaN            NaN   5.18107                 NaN   12.5894                 NaN            NaN   64.5860        11.3665                 NaN  0.275766     
  1114.39        2500.00        2.65964        3.25270                 NaN            NaN   4.58992                 NaN   13.6051                 NaN            NaN   64.0337        11.4473                 NaN  0.411644     
  1112.96        2500.00        2.65957        3.25272                 NaN            NaN   4.58989                 NaN   13.6051                 NaN            NaN   64.0343        11.4468                 NaN  0.411644     
  1111.53        2500.00        2.65950        3.25273                 NaN            NaN   4.58985                 NaN   13.6052                 NaN            NaN   64.0349        11.4462                 NaN  0.411644     
  1110.10        2500.00        2.65943        3.25275                 NaN            NaN   4.58982                 NaN   13.6052                 NaN            NaN   64.0354        11.4457                 NaN  0.411645     
  1108.67        2500.00        2.65937        3.25276                 NaN            NaN   4.58979                 NaN   13.6052                 NaN            NaN   64.0360        11.4452                 NaN  0.411645     
  1107.24        2500.00        2.65930        3.25278                 NaN            NaN   4.58976                 NaN   13.6053                 NaN            NaN   64.0366        11.4447                 NaN  0.411645     
  1105.81        2500.00        2.65923        3.25280                 NaN            NaN   4.58973                 NaN   13.6053                 NaN            NaN   64.0371        11.4442                 NaN  0.411646     
  1104.38        2500.00        2.65916        3.25281                 NaN            NaN   4.58970                 NaN   13.6053                 NaN            NaN   64.0377        11.4437                 NaN  0.411646     
  1102.95        2500.00        2.65909        3.25283                 NaN            NaN   4.58966                 NaN   13.6054                 NaN            NaN   64.0383        11.4431                 NaN  0.411646     
  1101.52        2500.00        2.65902        3.25285                 NaN            NaN   4.58963                 NaN   13.6054                 NaN            NaN   64.0388        11.4426                 NaN  0.411647     
  1100.09        2500.00        2.55397        3.33294                 NaN            NaN   4.28708                 NaN   14.1187                 NaN            NaN   63.7645        11.4617                 NaN  0.481096     
  1098.66        2500.00        2.53046        3.35396                 NaN            NaN   4.20034                 NaN   14.2471                 NaN            NaN   63.7081        11.4686                 NaN  0.491442     
  1097.23        2500.00        2.53040        3.35398                 NaN            NaN   4.20031                 NaN   14.2472                 NaN            NaN   63.7087        11.4681                 NaN  0.491442     
  1095.80        2500.00        2.53033        3.35400                 NaN            NaN   4.20028                 NaN   14.2472                 NaN            NaN   63.7092        11.4675                 NaN  0.491442     
  1094.37        2500.00        2.47741        3.38131                 NaN            NaN   4.03632                 NaN   14.5296                 NaN            NaN   63.5556        11.4893                 NaN  0.530436     
  1092.94        2500.00        2.47735        3.38133                 NaN            NaN   4.03629                 NaN   14.5296                 NaN            NaN   63.5562        11.4888                 NaN  0.530436     
  1091.51        2500.00        2.47728        3.38135                 NaN            NaN   4.03626                 NaN   14.5297                 NaN            NaN   63.5567        11.4882                 NaN  0.530437     
  1090.08        2500.00        2.47438        3.40953                 NaN            NaN   4.11533                 NaN   14.5288                 NaN            NaN   63.5367        11.4178                 NaN  0.517428     
  1088.65        2500.00        2.41913        3.43950                 NaN            NaN   3.95309                 NaN   14.8109                 NaN            NaN   63.3829        11.4382                 NaN  0.556322     
  1087.22        2500.00        2.41907        3.43952                 NaN            NaN   3.95306                 NaN   14.8109                 NaN            NaN   63.3834        11.4376                 NaN  0.556323     
  1085.79        2500.00        2.65157        3.12248                 NaN            NaN   2.03760                 NaN   15.8206                 NaN   1.73175        62.0517        11.9002                 NaN  0.684012     
  1084.36        2500.00        2.89889        2.78521                 NaN            NaN            NaN            NaN   16.8947                 NaN   3.57401        60.6350        12.3923                 NaN  0.819847     
  1082.93        2500.00        2.89881        2.78523                 NaN            NaN            NaN            NaN   16.8947                 NaN   3.57408        60.6355        12.3918                 NaN  0.819847     
  1081.50        2500.00        2.83992        2.82880                 NaN            NaN            NaN            NaN   17.0577                 NaN   3.45257        60.6016        12.3760                 NaN  0.843406     
  1080.07        2500.00        2.78948        2.87999                 NaN            NaN            NaN            NaN   17.1923                 NaN   3.41245        60.5258        12.3466                 NaN  0.853307     
  1078.64        2500.00        2.78941        2.88000                 NaN            NaN            NaN            NaN   17.1924                 NaN   3.41251        60.5263        12.3461                 NaN  0.853307     
  1077.21        2500.00        2.78934        2.88002                 NaN            NaN            NaN            NaN   17.1924                 NaN   3.41258        60.5268        12.3455                 NaN  0.853307     
  1075.78        2500.00        2.78926        2.88003                 NaN            NaN            NaN            NaN   17.1924                 NaN   3.41264        60.5274        12.3450                 NaN  0.853308     
  1074.35        2500.00        2.78919        2.88005                 NaN            NaN            NaN            NaN   17.1925                 NaN   3.41270        60.5279        12.3444                 NaN  0.853308     
  1072.92        2500.00        2.79344        2.88613                 NaN            NaN            NaN            NaN   17.2222                 NaN   3.46645        60.4692        12.3152                 NaN  0.847481     
  1071.49        2500.00        2.76379        2.90863                 NaN            NaN            NaN            NaN   17.3004                 NaN   3.40878        60.4527        12.3071                 NaN  0.858599     
  1070.06        2500.00        2.75142        2.92190                 NaN            NaN            NaN            NaN   17.3708                 NaN   3.37257        60.4403        12.2834                 NaN  0.859551     
  1068.63        2500.00        2.74281        2.93070                 NaN            NaN            NaN            NaN   17.4035                 NaN   3.36770        60.4201        12.2736                 NaN  0.861593     
  1067.20        2500.00        2.73394        2.93929                 NaN            NaN            NaN            NaN   17.4337                 NaN   3.36320        60.4004        12.2656                 NaN  0.863910     
  1065.77        2500.00        2.72513        2.94827                 NaN            NaN            NaN            NaN   17.4673                 NaN   3.35817        60.3797        12.2555                 NaN  0.865945     
  1064.34        2500.00        2.71657        2.95683                 NaN            NaN            NaN            NaN   17.4988                 NaN   3.35407        60.3594        12.2464                 NaN  0.867988     
  1062.91        2500.00        2.70744        2.96605                 NaN            NaN            NaN            NaN   17.5335                 NaN   3.34878        60.3381        12.2361                 NaN  0.870052     
  1061.48        2500.00        2.69815        2.97540                 NaN            NaN            NaN            NaN   17.5688                 NaN   3.34335        60.3165        12.2257                 NaN  0.872127     
  1060.05        2500.00        2.68870        2.98489                 NaN            NaN            NaN            NaN   17.6046                 NaN   3.33776        60.2946        12.2152                 NaN  0.874216     
  1058.62        2500.00        2.72366        2.95987                 NaN            NaN            NaN            NaN   17.5220                 NaN   3.41699        60.2994        12.2176                 NaN  0.860465     
  1057.19        2500.00        2.67207        3.00210                 NaN            NaN            NaN            NaN   17.6712                 NaN   3.33111        60.2515        12.1945                 NaN  0.877478     
  1055.76        2500.00        2.65908        3.01446                 NaN            NaN            NaN            NaN   17.7171                 NaN   3.31956        60.2268        12.1825                 NaN  0.880585     
  1054.33        2500.00        2.65847        3.01650                 NaN            NaN            NaN            NaN   17.7286                 NaN   3.33007        60.2106        12.1754                 NaN  0.880333     
  1052.90        2500.00        2.64999        3.02523                 NaN            NaN            NaN            NaN   17.7632                 NaN   3.32669        60.1883        12.1646                 NaN  0.881986     
  1051.47        2500.00        2.64152        3.03396                 NaN            NaN            NaN            NaN   17.7979                 NaN   3.32346        60.1659        12.1537                 NaN  0.883600     
  1050.04        2500.00        2.62348        3.05072                 NaN            NaN            NaN            NaN   17.8566                 NaN   3.30343        60.1380        12.1400                 NaN  0.887861     
  1048.61        2500.00        2.62464        3.05138                 NaN            NaN            NaN            NaN   17.8678                 NaN   3.31748        60.1204        12.1317                 NaN  0.886710     
  1047.19        2500.00        2.62460        3.01303                 NaN            NaN            NaN            NaN   17.6702                 NaN   3.13726        60.3810        12.2624                 NaN  0.911493     
  1045.76        2500.00        2.61612        3.01944                 NaN            NaN            NaN            NaN   17.6924                 NaN   3.12100        60.3767        12.2598                 NaN  0.914666     
  1044.33        2500.00        2.59942        3.07742                 NaN            NaN            NaN            NaN   17.9741                 NaN   3.30974        60.0504        12.0979                 NaN  0.891067     
  1042.90        2500.00        2.59106        3.08608                 NaN            NaN            NaN            NaN   18.0098                 NaN   3.30751        60.0267        12.0864                 NaN  0.892435     
  1041.47        2500.00        2.58271        3.09472                 NaN            NaN            NaN            NaN   18.0458                 NaN   3.30545        60.0027        12.0749                 NaN  0.893760     
  1040.04        2500.00        2.57438        3.10334                 NaN            NaN            NaN            NaN   18.0820                 NaN   3.30356        59.9784        12.0632                 NaN  0.895041     
  1038.61        2500.00        2.56606        3.11196                 NaN            NaN            NaN            NaN   18.1184                 NaN   3.30186        59.9540        12.0515                 NaN  0.896278     
  1037.18        2500.00        2.55777        3.12055                 NaN            NaN            NaN            NaN   18.1550                 NaN   3.30034        59.9293        12.0396                 NaN  0.897468     
  1035.75        2500.00        2.54950        3.12913                 NaN            NaN            NaN            NaN   18.1918                 NaN   3.29900        59.9043        12.0276                 NaN  0.898613     
  1034.32        2500.00        2.50981        3.16180                 NaN            NaN            NaN            NaN   18.2977                 NaN   3.24915        59.8627        12.0083                 NaN  0.910585     
  1032.89        2500.00        2.50152        3.17041                 NaN            NaN            NaN            NaN   18.3351                 NaN   3.24815        59.8372        11.9961                 NaN  0.911652     
