|6.6.6
Archiving\03_Data\frac/QFM_m2.75/TAY13/TAY13_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1085.21        2500.00                 NaN            NaN            NaN            NaN   3.92368                 NaN            NaN   5.80448       0.311641E-005            NaN   8.01869        48.0282       0.795530        33.4294     
  1082.71        2500.00                 NaN            NaN            NaN            NaN   3.92351                 NaN            NaN   5.80420       0.311446E-005            NaN   8.01867        48.0272       0.795502        33.4309     
  1080.20        2500.00                 NaN            NaN            NaN            NaN   3.92334                 NaN            NaN   5.80391       0.311256E-005            NaN   8.01864        48.0261       0.795474        33.4325     
  1077.69        2500.00                 NaN            NaN            NaN            NaN   3.92317                 NaN            NaN   5.80362       0.311066E-005            NaN   8.01862        48.0251       0.795447        33.4340     
  1075.19        2500.00                 NaN            NaN            NaN            NaN   3.92300                 NaN            NaN   5.80334       0.310608E-005            NaN   8.01859        48.0241       0.795419        33.4356     
  1072.68        2500.00                 NaN            NaN            NaN            NaN   3.92283                 NaN            NaN   5.80305       0.311327E-005            NaN   8.01857        48.0230       0.795391        33.4371     
  1070.18        2500.00                 NaN            NaN            NaN            NaN   3.92266                 NaN            NaN   5.80276       0.310537E-005            NaN   8.01854        48.0220       0.795364        33.4387     
  1067.67        2500.00                 NaN            NaN            NaN            NaN   3.92250                 NaN            NaN   5.80247       0.304565E-005            NaN   8.01852        48.0210       0.795336        33.4402     
  1065.16        2500.00                 NaN            NaN            NaN            NaN   3.92233                 NaN            NaN   5.80219       0.309081E-005            NaN   8.01849        48.0199       0.795308        33.4418     
  1062.66        2500.00                 NaN            NaN            NaN            NaN   3.92216                 NaN            NaN   5.80190       0.304475E-005            NaN   8.01847        48.0189       0.795281        33.4433     
  1060.15        2500.00                 NaN            NaN            NaN            NaN   3.92199                 NaN            NaN   5.80161       0.303844E-005            NaN   8.01844        48.0179       0.795253        33.4448     
  1057.64        2500.00                 NaN            NaN            NaN            NaN   3.92182                 NaN            NaN   5.80133       0.306947E-005            NaN   8.01842        48.0168       0.795226        33.4464     
  1055.14        2500.00                 NaN            NaN            NaN            NaN   3.92165                 NaN            NaN   5.80104       0.308038E-005            NaN   8.01840        48.0158       0.795198        33.4479     
  1052.63        2500.00                 NaN            NaN            NaN            NaN   3.92148                 NaN            NaN   5.80076       0.307045E-005            NaN   8.01837        48.0148       0.795171        33.4495     
  1050.13        2500.00                 NaN            NaN            NaN            NaN   3.92132                 NaN            NaN   5.80047       0.307449E-005            NaN   8.01835        48.0137       0.795143        33.4510     
  1047.62        2500.00                 NaN            NaN            NaN            NaN   3.92115                 NaN            NaN   5.80018       0.305832E-005            NaN   8.01833        48.0127       0.795116        33.4525     
  1045.11        2500.00                 NaN            NaN            NaN            NaN   3.92098                 NaN            NaN   5.79990       0.304974E-005            NaN   8.01830        48.0117       0.795089        33.4541     
  1042.61        2500.00                 NaN            NaN            NaN            NaN   3.92081                 NaN            NaN   5.79961       0.304625E-005            NaN   8.01828        48.0106       0.795061        33.4556     
  1040.10        2500.00                 NaN            NaN            NaN            NaN   3.92064                 NaN            NaN   5.79933       0.303697E-005            NaN   8.01826        48.0096       0.795034        33.4571     
  1037.59        2500.00                 NaN            NaN            NaN            NaN   3.92048                 NaN            NaN   5.79904       0.303303E-005            NaN   8.01823        48.0086       0.795007        33.4587     
  1035.09        2500.00                 NaN            NaN            NaN            NaN   3.92031                 NaN            NaN   5.79876       0.302117E-005            NaN   8.01821        48.0075       0.794979        33.4602     
  1032.58        2500.00                 NaN            NaN            NaN            NaN   3.92014                 NaN            NaN   5.79847       0.301796E-005            NaN   8.01819        48.0065       0.794952        33.4617     
  1030.08        2500.00                 NaN            NaN            NaN            NaN   3.91997                 NaN            NaN   5.79819       0.302482E-005            NaN   8.01816        48.0055       0.794925        33.4633     
  1027.57        2500.00                 NaN            NaN            NaN            NaN   3.91980                 NaN            NaN   5.79790       0.301103E-005            NaN   8.01814        48.0045       0.794898        33.4648     
  1025.06        2500.00                 NaN            NaN            NaN            NaN   3.91964                 NaN            NaN   5.79762       0.300683E-005            NaN   8.01812        48.0034       0.794871        33.4663     
  1022.56        2500.00                 NaN            NaN            NaN            NaN   3.91947                 NaN            NaN   5.79733       0.300591E-005            NaN   8.01810        48.0024       0.794843        33.4679     
  1020.05        2500.00                 NaN            NaN            NaN            NaN   3.91930                 NaN            NaN   5.79705       0.302609E-005            NaN   8.01808        48.0014       0.794816        33.4694     
  1017.54        2500.00                 NaN            NaN            NaN            NaN   3.91913                 NaN            NaN   5.79676       0.301549E-005            NaN   8.01805        48.0003       0.794789        33.4709     
  1015.04        2500.00                 NaN            NaN            NaN            NaN   3.91897                 NaN            NaN   5.79648       0.299897E-005            NaN   8.01803        47.9993       0.794762        33.4724     
  1012.53        2500.00                 NaN            NaN            NaN            NaN   3.91880                 NaN            NaN   5.79619       0.298764E-005            NaN   8.01801        47.9983       0.794735        33.4740     
  1010.03        2500.00                 NaN            NaN            NaN            NaN   3.91863                 NaN            NaN   5.79591       0.299309E-005            NaN   8.01799        47.9973       0.794708        33.4755     
  1007.52        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.1391        2.88484                 NaN   9.01557        45.5834       0.443752        31.9333     
  1005.01        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.0708        2.94096                 NaN   9.00095        45.6161       0.443725        31.9275     
  1002.51        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.20342        9.85709                 NaN   9.01407        45.5360       0.442161        31.9473     
  1000.00        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.96686        9.14183                 NaN   9.06159        45.4576       0.423342        31.9488     
