|6.6.6
Archiving\03_Data\frac/QFM_m2.75/TAY13/TAY13_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1536.34        2500.00        99.0926                 NaN            NaN            NaN  0.116414                 NaN  0.790938                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.0891                 NaN            NaN            NaN  0.119550                 NaN  0.791392                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.0999                 NaN            NaN            NaN  0.114196                 NaN  0.785946                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.1084                 NaN            NaN            NaN  0.109519                 NaN  0.782104                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.1197                 NaN            NaN            NaN  0.109335                 NaN  0.770959                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.1275                 NaN            NaN            NaN  0.105930                 NaN  0.766564                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.1386                 NaN            NaN            NaN  0.104343                 NaN  0.757057                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.1481                 NaN            NaN            NaN  0.104648                 NaN  0.747229                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        98.9496                 NaN            NaN            NaN  0.109690                 NaN  0.940691                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.3653                 NaN            NaN            NaN  0.764333E-001            NaN  0.558309                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.1751                 NaN            NaN            NaN  0.977416E-001            NaN  0.727119                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        99.1819                 NaN            NaN            NaN  0.924616E-001            NaN  0.725645                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        99.1893                 NaN            NaN            NaN  0.902703E-001            NaN  0.720476                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        99.1957                 NaN            NaN            NaN  0.852120E-001            NaN  0.719098                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        99.2045                 NaN            NaN            NaN  0.846395E-001            NaN  0.710814                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        99.2137                 NaN            NaN            NaN  0.854145E-001            NaN  0.700925                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        99.1445                 NaN            NaN            NaN  0.305726E-001            NaN  0.395324       0.429611                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        99.0512                 NaN            NaN            NaN            NaN            NaN            NaN  0.948752                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        99.0549                 NaN            NaN            NaN            NaN            NaN            NaN  0.945073                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        99.0786                 NaN            NaN            NaN  0.509247E-001            NaN  0.984141E-001  0.772081                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        99.0633                 NaN            NaN            NaN            NaN            NaN            NaN  0.936710                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        99.0649                 NaN            NaN            NaN            NaN            NaN            NaN  0.935140                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        99.0663                 NaN            NaN            NaN  0.261094E-005            NaN            NaN  0.933702                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        99.0663                 NaN            NaN            NaN            NaN            NaN            NaN  0.933656                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        99.0660                 NaN            NaN            NaN  0.400837E-005            NaN            NaN  0.934045                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        99.0679                 NaN            NaN            NaN  0.993216E-006            NaN            NaN  0.932093                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        99.0634                 NaN            NaN            NaN            NaN            NaN            NaN  0.936585                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        99.0620                 NaN            NaN            NaN            NaN            NaN            NaN  0.937969                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        99.0622                 NaN            NaN            NaN            NaN            NaN            NaN  0.937821                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        99.0516                 NaN            NaN            NaN  0.196075E-005            NaN            NaN  0.948389                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        99.0488                 NaN            NaN            NaN            NaN            NaN            NaN  0.951160                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        99.0406                 NaN            NaN            NaN            NaN            NaN            NaN  0.959382                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        99.0232                 NaN            NaN            NaN            NaN            NaN            NaN  0.976773                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        99.0115                 NaN            NaN            NaN            NaN            NaN            NaN  0.988455                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.9857                 NaN            NaN            NaN            NaN            NaN            NaN   1.01426                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.9536                 NaN            NaN            NaN            NaN            NaN            NaN   1.04642                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.6934                 NaN            NaN            NaN            NaN            NaN            NaN  0.464133       0.842476                 NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.6424                 NaN            NaN            NaN            NaN            NaN            NaN  0.288579        1.06898                 NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        98.6554                 NaN            NaN            NaN            NaN            NaN            NaN   1.05631       0.288303                 NaN            NaN            NaN            NaN            NaN
  1438.60        2500.00        98.6689                 NaN            NaN            NaN            NaN            NaN            NaN   1.04674       0.284384                 NaN            NaN            NaN            NaN            NaN
  1436.09        2500.00        98.6816                 NaN            NaN            NaN            NaN            NaN            NaN  0.282707        1.03574                 NaN            NaN            NaN            NaN            NaN
  1433.58        2500.00        98.6950                 NaN            NaN            NaN            NaN            NaN            NaN   1.02460       0.280431                 NaN            NaN            NaN            NaN            NaN
  1431.08        2500.00        98.7053                 NaN            NaN            NaN            NaN            NaN            NaN  0.276373        1.01830                 NaN            NaN            NaN            NaN            NaN
  1428.57        2500.00        98.7164                 NaN            NaN            NaN            NaN            NaN            NaN   1.00503       0.278522                 NaN            NaN            NaN            NaN            NaN
  1426.07        2500.00        98.7267                 NaN            NaN            NaN            NaN            NaN            NaN  0.275275       0.998004                 NaN            NaN            NaN            NaN            NaN
  1423.56        2500.00        98.7379                 NaN            NaN            NaN            NaN            NaN            NaN  0.991102       0.271018                 NaN            NaN            NaN            NaN            NaN
  1421.05        2500.00        98.7468                 NaN            NaN            NaN            NaN            NaN            NaN  0.269220       0.983961                 NaN            NaN            NaN            NaN            NaN
  1418.55        2500.00        98.7565                 NaN            NaN            NaN            NaN            NaN            NaN  0.267250       0.976259                 NaN            NaN            NaN            NaN            NaN
  1416.04        2500.00        98.3141                 NaN            NaN            NaN            NaN            NaN            NaN  0.534736       0.932936                 NaN  0.218248                 NaN            NaN            NaN
  1413.53        2500.00        97.0098                 NaN            NaN            NaN            NaN            NaN            NaN  0.794279        1.33605                 NaN  0.859837                 NaN            NaN            NaN
  1411.03        2500.00        97.0668                 NaN            NaN            NaN  0.846448E-001            NaN            NaN   1.15907       0.835957                 NaN  0.853499                 NaN            NaN            NaN
  1408.52        2500.00        97.0460                 NaN            NaN            NaN  0.545451                 NaN            NaN  0.310733        1.17640                 NaN  0.921434                 NaN            NaN            NaN
  1406.02        2500.00        97.1181                 NaN            NaN            NaN  0.543049                 NaN            NaN  0.276857        1.16323                 NaN  0.898807                 NaN            NaN            NaN
  1403.51        2500.00        97.1877                 NaN            NaN            NaN  0.542290                 NaN            NaN  0.241179        1.15153                 NaN  0.877297                 NaN            NaN            NaN
  1401.00        2500.00        97.2512                 NaN            NaN            NaN  0.541416                 NaN            NaN   1.14752       0.202378                 NaN  0.857458                 NaN            NaN            NaN
  1398.50        2500.00        97.3171                 NaN            NaN            NaN  0.538821                 NaN            NaN  0.171227        1.13643                 NaN  0.836466                 NaN            NaN            NaN
  1395.99        2500.00        97.3759                 NaN            NaN            NaN  0.539759                 NaN            NaN  0.134576        1.13122                 NaN  0.818594                 NaN            NaN            NaN
  1393.48        2500.00        97.4406                 NaN            NaN            NaN  0.533899                 NaN            NaN   1.11911       0.109129                 NaN  0.797311                 NaN            NaN            NaN
  1390.98        2500.00        97.4946                 NaN            NaN            NaN  0.534658                 NaN            NaN   1.11733       0.724132E-001            NaN  0.781027                 NaN            NaN            NaN
  1388.47        2500.00        97.5523                 NaN            NaN            NaN  0.530436                 NaN            NaN  0.454670E-001   1.10924                 NaN  0.762583                 NaN            NaN            NaN
  1385.96        2500.00        97.6056                 NaN            NaN            NaN  0.528546                 NaN            NaN   1.09995       0.204882E-001            NaN  0.745367                 NaN            NaN            NaN
  1383.46        2500.00        97.6557                 NaN            NaN            NaN  0.524587                 NaN            NaN  0.150957E-002   1.08887                 NaN  0.729342                 NaN            NaN            NaN
  1380.95        2500.00        97.7012                 NaN            NaN            NaN  0.512535                 NaN            NaN   1.06731       0.531100E-002            NaN  0.713624                 NaN            NaN            NaN
  1378.45        2500.00        97.7436                 NaN            NaN            NaN  0.489834                 NaN            NaN   1.02119       0.475548E-001            NaN  0.697789                 NaN            NaN            NaN
  1375.94        2500.00        97.7954                 NaN            NaN            NaN  0.488333                 NaN            NaN   1.01489       0.196736E-001            NaN  0.681733                 NaN            NaN            NaN
  1373.43        2500.00        97.8397                 NaN            NaN            NaN  0.489057                 NaN            NaN   1.00352                 NaN            NaN  0.667737                 NaN            NaN            NaN
  1370.93        2500.00        97.8846                 NaN            NaN            NaN  0.486586                 NaN            NaN  0.975843                 NaN            NaN  0.652959                 NaN            NaN            NaN
  1368.42        2500.00        97.9038                 NaN            NaN            NaN  0.466439                 NaN            NaN  0.985263                 NaN            NaN  0.644498                 NaN            NaN            NaN
  1365.91        2500.00        97.9762                 NaN            NaN            NaN  0.470330                 NaN            NaN  0.931518                 NaN            NaN  0.621995                 NaN            NaN            NaN
  1363.41        2500.00        97.9621                 NaN            NaN            NaN  0.374265                 NaN            NaN  0.733898       0.309332                 NaN  0.620435                 NaN            NaN            NaN
  1360.90        2500.00        98.0504                 NaN            NaN            NaN  0.447890                 NaN            NaN  0.910726                 NaN            NaN  0.591003                 NaN            NaN            NaN
  1358.40        2500.00        98.0794                 NaN            NaN            NaN  0.455842                 NaN            NaN  0.877400                 NaN            NaN  0.587404                 NaN            NaN            NaN
  1355.89        2500.00        98.1074                 NaN            NaN            NaN  0.433587                 NaN            NaN  0.882735                 NaN            NaN  0.576274                 NaN            NaN            NaN
  1353.38        2500.00        98.1547                 NaN            NaN            NaN  0.436414                 NaN            NaN  0.848028                 NaN            NaN  0.560832                 NaN            NaN            NaN
  1350.88        2500.00        98.1845                 NaN            NaN            NaN  0.431645                 NaN            NaN  0.832796                 NaN            NaN  0.551013                 NaN            NaN            NaN
  1348.37        2500.00        98.2181                 NaN            NaN            NaN  0.424327                 NaN            NaN  0.817941                 NaN            NaN  0.539631                 NaN            NaN            NaN
  1345.86        2500.00        98.2494                 NaN            NaN            NaN  0.414139                 NaN            NaN  0.808165                 NaN            NaN  0.528268                 NaN            NaN            NaN
  1343.36        2500.00        98.2805                 NaN            NaN            NaN  0.407666                 NaN            NaN  0.794268                 NaN            NaN  0.517562                 NaN            NaN            NaN
  1340.85        2500.00        98.3127                 NaN            NaN            NaN  0.404951                 NaN            NaN  0.775241                 NaN            NaN  0.507087                 NaN            NaN            NaN
  1338.35        2500.00        98.3419                 NaN            NaN            NaN  0.392609                 NaN            NaN  0.769108                 NaN            NaN  0.496375                 NaN            NaN            NaN
  1335.84        2500.00        98.3707                 NaN            NaN            NaN  0.386953                 NaN            NaN  0.755857                 NaN            NaN  0.486512                 NaN            NaN            NaN
  1333.33        2500.00        98.3990                 NaN            NaN            NaN  0.375645                 NaN            NaN  0.749133                 NaN            NaN  0.476249                 NaN            NaN            NaN
  1330.83        2500.00        98.4270                 NaN            NaN            NaN  0.367929                 NaN            NaN  0.738506                 NaN            NaN  0.466537                 NaN            NaN            NaN
  1328.32        2500.00        98.4438                 NaN            NaN            NaN  0.444637                 NaN            NaN  0.619446                 NaN            NaN  0.492146                 NaN            NaN            NaN
  1325.81        2500.00        98.5027                 NaN            NaN            NaN  0.296777                 NaN            NaN  0.786002                 NaN            NaN  0.414509                 NaN            NaN            NaN
  1323.31        2500.00        98.5049                 NaN            NaN            NaN  0.343031                 NaN            NaN  0.713267                 NaN            NaN  0.438831                 NaN            NaN            NaN
  1320.80        2500.00        98.5309                 NaN            NaN            NaN  0.332654                 NaN            NaN  0.706748                 NaN            NaN  0.429668                 NaN            NaN            NaN
  1318.30        2500.00        98.5549                 NaN            NaN            NaN  0.324651                 NaN            NaN  0.699273                 NaN            NaN  0.421170                 NaN            NaN            NaN
  1315.79        2500.00        98.5782                 NaN            NaN            NaN  0.315809                 NaN            NaN  0.693083                 NaN            NaN  0.412889                 NaN            NaN            NaN
  1313.28        2500.00        98.6026                 NaN            NaN            NaN  0.307174                 NaN            NaN  0.685823                 NaN            NaN  0.404424                 NaN            NaN            NaN
  1310.78        2500.00        98.6245                 NaN            NaN            NaN  0.297105                 NaN            NaN  0.681934                 NaN            NaN  0.396501                 NaN            NaN            NaN
  1308.27        2500.00        98.6468                 NaN            NaN            NaN  0.288037                 NaN            NaN  0.676514                 NaN            NaN  0.388641                 NaN            NaN            NaN
  1305.76        2500.00        95.1871                 NaN            NaN            NaN  0.544567                 NaN            NaN   1.41401                 NaN            NaN  0.809987        2.04430                 NaN            NaN
  1303.26        2500.00        79.2775                 NaN            NaN            NaN   1.35317                 NaN            NaN   5.35373                 NaN            NaN   2.75734        11.2583                 NaN            NaN
  1300.75        2500.00        81.1751                 NaN            NaN            NaN  0.860867                 NaN            NaN   5.40859                 NaN            NaN   2.51773        10.0377                 NaN            NaN
  1298.25        2500.00        82.8793                 NaN            NaN            NaN  0.584002                 NaN            NaN   5.24599                 NaN            NaN   2.30249        8.98826                 NaN            NaN
  1295.74        2500.00        84.3395                 NaN            NaN            NaN  0.421067                 NaN            NaN   5.01500                 NaN            NaN   2.11754        8.10692                 NaN            NaN
  1293.23        2500.00        85.5365                 NaN            NaN            NaN  0.264889                 NaN            NaN   4.85443                 NaN            NaN   1.96408        7.38009                 NaN            NaN
  1290.73        2500.00        86.5528                 NaN            NaN            NaN  0.130937                 NaN            NaN   4.71870                 NaN            NaN   1.83242        6.76518                 NaN            NaN
  1288.22        2500.00        87.4049                 NaN            NaN            NaN  0.147914E-001            NaN            NaN   4.61324                 NaN            NaN   1.72097        6.24613                 NaN            NaN
  1285.71        2500.00        88.1603                 NaN            NaN            NaN            NaN            NaN            NaN   4.41405                 NaN            NaN   1.63097        5.79473                 NaN            NaN
  1283.21        2500.00        87.4336                 NaN            NaN            NaN            NaN            NaN            NaN   4.53277                 NaN            NaN   1.73400        6.12502       0.174591                 NaN
  1280.70        2500.00        87.0639                 NaN            NaN            NaN            NaN            NaN            NaN   4.54141                 NaN            NaN   1.78476        6.28793       0.322040                 NaN
  1278.20        2500.00        86.5233                 NaN            NaN            NaN            NaN            NaN            NaN   4.64310                 NaN            NaN   1.84138        6.64446       0.347779                 NaN
  1275.69        2500.00        83.2179                 NaN            NaN            NaN            NaN            NaN            NaN   5.83450                 NaN            NaN   2.38314        8.11367       0.450826                 NaN
  1273.18        2500.00        94.2414                 NaN            NaN            NaN            NaN            NaN            NaN   1.61994                 NaN            NaN  0.832369        3.16149       0.144793                 NaN
  1270.68        2500.00        92.2888                 NaN            NaN            NaN            NaN            NaN            NaN   3.37822                 NaN            NaN  0.971319        3.22942       0.132248                 NaN
  1268.17        2500.00        91.5764                 NaN            NaN            NaN  0.588375E-005            NaN            NaN   1.08570        1.06675       0.566950        1.14757        4.33137       0.225261                 NaN
  1265.66        2500.00        90.3781                 NaN            NaN            NaN            NaN            NaN            NaN   3.94085                 NaN            NaN   1.39055        4.07837       0.212166                 NaN
  1263.16        2500.00        92.2854                 NaN            NaN            NaN            NaN            NaN            NaN   2.82952                 NaN            NaN   1.09531        3.63361       0.156126                 NaN
  1260.65        2500.00        96.0047                 NaN            NaN            NaN            NaN            NaN            NaN   1.81340                 NaN            NaN  0.533944        1.62889       0.190980E-001            NaN
  1258.15        2500.00        93.7802                 NaN            NaN            NaN            NaN            NaN            NaN   2.21149                 NaN            NaN  0.870729        2.99662       0.140993                 NaN
  1255.64        2500.00        94.1922                 NaN            NaN            NaN            NaN            NaN            NaN   2.06515                 NaN            NaN  0.806025        2.80383       0.132753                 NaN
  1253.13        2500.00        92.9654                 NaN            NaN            NaN            NaN            NaN            NaN   2.03897       0.337755                 NaN   1.00453        3.48268       0.170634                 NaN
  1250.63        2500.00        96.6928                 NaN            NaN            NaN            NaN            NaN            NaN   1.22391                 NaN            NaN  0.435661        1.58564       0.619935E-001            NaN
  1248.12        2500.00        95.0929                 NaN            NaN            NaN            NaN            NaN            NaN   1.74613                 NaN            NaN  0.652560        2.39056       0.117834                 NaN
  1245.61        2500.00        95.4710                 NaN            NaN            NaN            NaN            NaN            NaN   1.49215                 NaN            NaN  0.635524        2.27872       0.122597                 NaN
  1243.11        2500.00        95.7985                 NaN            NaN            NaN            NaN            NaN            NaN  0.348293        1.15474                 NaN  0.543016        2.07507       0.804135E-001            NaN
  1240.60        2500.00        95.9618                 NaN            NaN            NaN            NaN            NaN            NaN   1.05067       0.339780                 NaN  0.548844        2.01326       0.856327E-001            NaN
  1238.10        2500.00        94.9750                 NaN            NaN            NaN            NaN            NaN            NaN   1.63860                 NaN            NaN  0.712338        2.56233       0.111748                 NaN
  1235.59        2500.00        96.4842                 NaN            NaN            NaN            NaN            NaN            NaN   1.13298                 NaN            NaN  0.444911        1.80868       0.740305E-001  0.552111E-001
  1233.08        2500.00        87.7524                 NaN            NaN            NaN            NaN            NaN            NaN   2.41974                 NaN            NaN   1.13360        4.95948       0.143054        3.59168     
  1230.58        2500.00        59.7982                 NaN            NaN            NaN            NaN            NaN            NaN  0.578614        2.82866        2.50927        3.50905        17.0621       0.535259        13.1789     
  1228.07        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.386579E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1225.56        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.386582E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1223.06        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.386584E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1220.55        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.386581E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1218.05        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.386576E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1215.54        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.386588E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1213.03        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.386593E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1210.53        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.386591E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1208.02        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.386580E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1205.51        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.386582E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1203.01        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.386584E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1200.50        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.386580E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1197.99        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.386581E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1195.49        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.386588E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1192.98        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.386582E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1190.48        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.386584E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1187.97        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.386581E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1185.46        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.386584E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1182.96        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.386582E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1180.45        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.386583E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1177.94        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.386581E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1175.44        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.386583E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1172.93        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.386585E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1170.43        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.386585E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1167.92        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.386584E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1165.41        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.386581E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1162.91        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.386591E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1160.40        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.386583E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1157.89        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.386578E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1155.39        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.386578E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1152.88        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.386585E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1150.38        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.386588E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1147.87        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.386589E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1145.36        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.386588E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1142.86        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.386592E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1140.35        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.386584E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1137.84        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.386594E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1135.34        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.387682E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1132.83        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.387588E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1130.33        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.387715E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1127.82        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.387902E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1125.31        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.387953E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1122.81        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.387693E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1120.30        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.387569E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1117.79        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.386904E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1115.29        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.387110E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1112.78        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.386593E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1110.28        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.386580E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1107.77        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.386582E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1105.26        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.386589E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1102.76        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.386587E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1100.25        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.386588E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1097.74        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.386579E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1095.24        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.386590E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1092.73        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.423986E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1090.23        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.423764E-005            NaN   8.14345        44.9928        1.38670        31.6361     
  1087.72        2500.00                 NaN            NaN            NaN            NaN   6.26977                 NaN            NaN   7.57117       0.423009E-005            NaN   8.14345        44.9928        1.38670        31.6361     
