|6.6.6
Archiving\03_Data\eqfrac/QFM_m3.75/ALH/ALH_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         melt(TH)       O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        ne             lc            
  1264.38        2500.00       0.141970        97.0062       0.270956                 NaN  0.747199                 NaN  0.401011                 NaN   1.43271                 NaN            NaN
  1262.96        2500.00       0.171208        95.0324       0.329891                 NaN   1.36599                 NaN  0.576287                 NaN   2.00907       0.515189                 NaN
  1261.55        2500.00       0.270925        89.5763       0.595561                 NaN   2.88099                 NaN   1.12262                 NaN   3.86972        1.68391                 NaN
  1260.14        2500.00       0.266439        89.6372       0.584653                 NaN   2.85658                 NaN   1.11303                 NaN   3.86871        1.67343                 NaN
  1258.72        2500.00       0.235383        90.4462       0.549168                 NaN   2.65785                 NaN   1.02603                 NaN   3.54671        1.53863                 NaN
  1257.31        2500.00       0.238743        90.1971       0.546540                 NaN   2.72694                 NaN   1.04905                 NaN   3.66397        1.57765                 NaN
  1255.89        2500.00       0.248125        90.5600       0.448381                 NaN   2.60434                 NaN  0.991103                 NaN   3.61917        1.52886                 NaN
  1254.48        2500.00       0.252138        89.8286       0.541243                 NaN   2.74276                 NaN   1.06594                 NaN   3.93438        1.63492                 NaN
  1253.07        2500.00       0.324978        85.9558       0.837047                 NaN   3.62565                 NaN   1.46274                 NaN   5.55690        2.23687                 NaN
  1251.65        2500.00       0.247546        88.3356       0.691219                 NaN   3.06838                 NaN   1.18950                 NaN   4.60845        1.85935                 NaN
  1250.24        2500.00       0.819358        62.3820        1.82623                 NaN   9.40776                 NaN   3.66561                 NaN   15.2938        6.12169       0.483601     
  1248.83        2500.00        1.74927                 NaN   5.17353                 NaN   25.4774                 NaN   9.63126                 NaN   36.1900        15.3207        6.45782     
  1247.41        2500.00        1.79470                 NaN   5.07536                 NaN   25.4043                 NaN   9.69766                 NaN   36.2051        15.3698        6.45309     
  1246.00        2500.00        1.79057                 NaN   5.08583                 NaN   25.4027                 NaN   9.70648                 NaN   36.2250        15.3791        6.41035     
  1244.58        2500.00        1.78643                 NaN   5.09637                 NaN   25.4011                 NaN   9.71532                 NaN   36.2449        15.3885        6.36736     
  1243.17        2500.00        1.76953                 NaN   5.12434                 NaN   25.3711                 NaN   9.74431                 NaN   36.2573        15.4037        6.32974     
  1241.76        2500.00        1.76557                 NaN   5.13479                 NaN   25.3694                 NaN   9.75297                 NaN   36.2779        15.4131        6.28623     
  1240.34        2500.00        1.76140                 NaN   5.14546                 NaN   25.3678                 NaN   9.76178                 NaN   36.2984        15.4226        6.24247     
  1238.93        2500.00        1.75721                 NaN   5.15620                 NaN   25.3662                 NaN   9.77060                 NaN   36.3192        15.4322        6.19842     
  1237.52        2500.00        1.75301                 NaN   5.16699                 NaN   25.3645                 NaN   9.77944                 NaN   36.3402        15.4419        6.15396     
  1236.10        2500.00        1.74877                 NaN   5.17786                 NaN   25.3628                 NaN   9.78829                 NaN   36.3613        15.4516        6.10924     
  1234.69        2500.00        1.70765                 NaN   5.24950                 NaN   25.4901                 NaN   9.74108                 NaN   36.3587        15.4242        6.02870     
  1233.27        2500.00        1.70484                 NaN   5.25643                 NaN   25.4869                 NaN   9.75550                 NaN   36.3800        15.4335        5.98292     
  1231.86        2500.00        1.73594                 NaN   5.21087                 NaN   25.3576                 NaN   9.81493                 NaN   36.4260        15.4813        5.97347     
  1230.45        2500.00        1.69446                 NaN   5.27380                 NaN   25.4905                 NaN   9.77761                 NaN   36.4134        15.4560        5.89416     
  1229.03        2500.00        1.72727                 NaN   5.23322                 NaN   25.3539                 NaN   9.83275                 NaN   36.4700        15.5013        5.88158     
  1227.62        2500.00        1.72290                 NaN   5.24450                 NaN   25.3520                 NaN   9.84169                 NaN   36.4923        15.5115        5.83518     
  1226.21        2500.00        1.68040                 NaN   5.29834                 NaN   25.4961                 NaN   9.80868                 NaN   36.4674        15.4903        5.75875     
  1224.79        2500.00        1.67649                 NaN   5.30521                 NaN   25.4993                 NaN   9.82059                 NaN   36.4854        15.5014        5.71169     
  1223.38        2500.00        1.67561                 NaN   5.32014                 NaN   25.4710                 NaN   9.83141                 NaN   36.5207        15.5144        5.66677     
  1221.96        2500.00        1.70520                 NaN   5.29036                 NaN   25.3439                 NaN   9.87757                 NaN   36.5839        15.5529        5.64609     
  1220.55        2500.00        1.66341                 NaN   5.32555                 NaN   25.5133                 NaN   9.85340                 NaN   36.5399        15.5339        5.57055     
  1219.14        2500.00        1.69620                 NaN   5.31374                 NaN   25.3397                 NaN   9.89559                 NaN   36.6309        15.5741        5.54980     
  1217.72        2500.00        1.65429                 NaN   5.34223                 NaN   25.5148                 NaN   9.87562                 NaN   36.5792        15.5577        5.47624     
  1216.31        2500.00        1.66390                 NaN   5.37415                 NaN   25.4053                 NaN   9.88778                 NaN   36.6595        15.5760        5.43328     
  1214.90        2500.00        1.66141                 NaN   5.38449                 NaN   25.3941                 NaN   9.89881                 NaN   36.6873        15.5885        5.38537     
  1213.48        2500.00        1.64016                 NaN   5.36515                 NaN   25.5253                 NaN   9.90955                 NaN   36.6366        15.5924        5.33086     
  1212.07        2500.00        1.65628                 NaN   5.40481                 NaN   25.3732                 NaN   9.92075                 NaN   36.7426        15.6137        5.28856     
  1210.65        2500.00        1.65363                 NaN   5.41481                 NaN   25.3636                 NaN   9.93165                 NaN   36.7703        15.6264        5.23968     
  1209.24        2500.00        1.65093                 NaN   5.42470                 NaN   25.3544                 NaN   9.94252                 NaN   36.7979        15.6391        5.19048     
  1207.83        2500.00        1.62141                 NaN   5.39514                 NaN   25.5404                 NaN   9.95395                 NaN   36.7168        15.6405        5.13177     
  1206.41        2500.00        1.61721                 NaN   5.40142                 NaN   25.5461                 NaN   9.96597                 NaN   36.7356        15.6517        5.08197     
  1205.00        2500.00        1.65508                 NaN   5.43330                 NaN   25.3241                 NaN   9.94035                 NaN   36.9125        15.6807        5.05390     
  1203.58        2500.00        1.31750                 NaN   5.96219                 NaN   25.6105                 NaN   10.6738                 NaN   36.4673        15.6119        4.35674     
  1202.17        2500.00        1.60347                 NaN   5.42622                 NaN   25.5552                 NaN   9.99461                 NaN   36.8076        15.6883        4.92453     
  1200.76        2500.00        1.63645                 NaN   5.48487                 NaN   25.2858                 NaN   10.0122                 NaN   36.9747        15.7176        4.88834     
  1199.34        2500.00        1.63485                 NaN   5.45992                 NaN   25.3360                 NaN   9.98209                 NaN   37.0029        15.7311        4.85304     
  1197.93        2500.00        1.62698                 NaN   5.49183                 NaN   25.3653                 NaN   10.0076                 NaN   36.9996        15.7250        4.78368     
  1196.52        2500.00        1.58130                 NaN   5.45517                 NaN   25.5803                 NaN   10.0461                 NaN   36.8779        15.7391        4.72008     
  1195.10        2500.00        1.57585                 NaN   5.46379                 NaN   25.5843                 NaN   10.0576                 NaN   36.8994        15.7520        4.66700     
  1193.69        2500.00        1.56969                 NaN   5.47402                 NaN   25.5879                 NaN   10.0669                 NaN   36.9196        15.7665        4.61534     
  1192.27        2500.00        1.60336                 NaN   5.50142                 NaN   25.3842                 NaN   10.0287                 NaN   37.0937        15.7961        4.59262     
  1190.86        2500.00        1.59756                 NaN   5.51241                 NaN   25.4078                 NaN   10.0365                 NaN   37.1140        15.8047        4.52710     
  1189.45        2500.00        1.58790                 NaN   5.51856                 NaN   25.4319                 NaN   10.0521                 NaN   37.1281        15.8184        4.46298     
  1188.03        2500.00        1.57754                 NaN   5.52484                 NaN   25.4579                 NaN   10.0675                 NaN   37.1381        15.8318        4.40235     
  1186.62        2500.00        1.54552                 NaN   5.50818                 NaN   25.6160                 NaN   10.1266                 NaN   37.0314        15.8313        4.34107     
  1185.21        2500.00        1.53803                 NaN   5.52127                 NaN   25.6185                 NaN   10.1353                 NaN   37.0519        15.8472        4.28777     
  1183.79        2500.00        1.53440                 NaN   5.52457                 NaN   25.6277                 NaN   10.1500                 NaN   37.0757        15.8582        4.22933     
  1182.38        2500.00        1.52720                 NaN   5.53662                 NaN   25.6310                 NaN   10.1589                 NaN   37.0967        15.8742        4.17538     
  1180.96        2500.00        1.52179                 NaN   5.54430                 NaN   25.6373                 NaN   10.1707                 NaN   37.1196        15.8879        4.11839     
  1179.55        2500.00        1.51625                 NaN   5.55201                 NaN   25.6438                 NaN   10.1826                 NaN   37.1425        15.9017        4.06100     
  1178.14        2500.00        1.51070                 NaN   5.55974                 NaN   25.6505                 NaN   10.1945                 NaN   37.1656        15.9156        4.00329     
  1176.72        2500.00        1.50511                 NaN   5.56745                 NaN   25.6574                 NaN   10.2065                 NaN   37.1888        15.9296        3.94520     
  1175.31        2500.00        1.49880                 NaN   5.57607                 NaN   25.6655                 NaN   10.2179                 NaN   37.2107        15.9439        3.88710     
  1173.90        2500.00        1.49386                 NaN   5.58286                 NaN   25.6715                 NaN   10.2304                 NaN   37.2357        15.9578        3.82792     
  1172.48        2500.00        1.48862                 NaN   5.59003                 NaN   25.6792                 NaN   10.2424                 NaN   37.2596        15.9718        3.76837     
  1171.07        2500.00        1.48394                 NaN   5.59914                 NaN   25.6788                 NaN   10.2547                 NaN   37.2878        15.9869        3.70883     
  1169.65        2500.00        1.47809                 NaN   5.60815                 NaN   25.6832                 NaN   10.2666                 NaN   37.3135        16.0015        3.64904     
  1168.24        2500.00        1.47257                 NaN   5.61685                 NaN   25.6868                 NaN   10.2790                 NaN   37.3397        16.0163        3.58880     
  1166.83        2500.00        1.46409                 NaN   5.62200                 NaN   25.7136                 NaN   10.2919                 NaN   37.3529        16.0290        3.52660     
  1165.41        2500.00        1.45860                 NaN   5.62949                 NaN   25.7203                 NaN   10.3038                 NaN   37.3787        16.0440        3.46517     
  1164.00        2500.00        1.45294                 NaN   5.63694                 NaN   25.7286                 NaN   10.3161                 NaN   37.4033        16.0587        3.40345     
  1162.59        2500.00        1.45017                 NaN   5.65173                 NaN   25.7038                 NaN   10.3280                 NaN   37.4465        16.0766        3.34316     
  1161.17        2500.00        1.44473                 NaN   5.65993                 NaN   25.7085                 NaN   10.3398                 NaN   37.4730        16.0917        3.28233     
  1159.76        2500.00        1.43419                 NaN   5.66111                 NaN   25.7551                 NaN   10.3533                 NaN   37.4771        16.1037        3.21549     
  1158.34        2500.00        1.42630                 NaN   5.67445                 NaN   25.7573                 NaN   10.3624                 NaN   37.5022        16.1221        3.15523     
  1156.93        2500.00        1.41957                 NaN   5.68364                 NaN   25.7651                 NaN   10.3741                 NaN   37.5273        16.1382        3.09208     
  1155.52        2500.00        1.41303                 NaN   5.69251                 NaN   25.7731                 NaN   10.3858                 NaN   37.5528        16.1543        3.02835     
  1154.10        2500.00        1.40686                 NaN   5.70155                 NaN   25.7791                 NaN   10.3979                 NaN   37.5800        16.1706        2.96413     
  1152.69        2500.00        1.40839                 NaN   5.71165                 NaN   25.7478                 NaN   10.4146                 NaN   37.6354        16.1858        2.89636     
  1151.27        2500.00        1.40270                 NaN   5.72057                 NaN   25.7519                 NaN   10.4270                 NaN   37.6649        16.2020        2.83090     
  1149.86        2500.00        1.38845                 NaN   5.72086                 NaN   25.8171                 NaN   10.4384                 NaN   37.6559        16.2150        2.76424     
  1148.45        2500.00        1.38195                 NaN   5.72891                 NaN   25.8270                 NaN   10.4511                 NaN   37.6824        16.2310        2.69760     
  1147.03        2500.00        1.37517                 NaN   5.73750                 NaN   25.8367                 NaN   10.4635                 NaN   37.7088        16.2474        2.63088     
  1145.62        2500.00        1.37618                 NaN   5.75520                 NaN   25.7884                 NaN   10.4748                 NaN   37.7712        16.2685        2.56573     
  1144.21        2500.00        1.36812                 NaN   5.76536                 NaN   25.7969                 NaN   10.4881                 NaN   37.7968        16.2859        2.49888     
  1142.79        2500.00        1.36188                 NaN   5.77274                 NaN   25.8100                 NaN   10.4990                 NaN   37.8236        16.3024        2.43040     
  1141.38        2500.00        1.35438                 NaN   5.78158                 NaN   25.8221                 NaN   10.5112                 NaN   37.8492        16.3194        2.36207     
  1139.96        2500.00        1.34698                 NaN   5.79067                 NaN   25.8310                 NaN   10.5244                 NaN   37.8761        16.3370        2.29375     
  1138.55        2500.00        1.33968                 NaN   5.79956                 NaN   25.8423                 NaN   10.5368                 NaN   37.9030        16.3543        2.22437     
  1137.14        2500.00        1.33233                 NaN   5.80848                 NaN   25.8537                 NaN   10.5492                 NaN   37.9301        16.3717        2.15453     
  1135.72        2500.00        1.32493                 NaN   5.81744                 NaN   25.8651                 NaN   10.5617                 NaN   37.9573        16.3893        2.08428     
  1134.31        2500.00        1.31748                 NaN   5.82643                 NaN   25.8767                 NaN   10.5742                 NaN   37.9847        16.4069        2.01361     
  1132.90        2500.00        1.30999                 NaN   5.83546                 NaN   25.8884                 NaN   10.5867                 NaN   38.0124        16.4247        1.94237     
  1131.48        2500.00        1.30244                 NaN   5.84453                 NaN   25.9001                 NaN   10.5993                 NaN   38.0403        16.4426        1.87061     
  1130.07        2500.00        1.29485                 NaN   5.85364                 NaN   25.9120                 NaN   10.6120                 NaN   38.0684        16.4606        1.79845     
  1128.65        2500.00        1.28720                 NaN   5.86278                 NaN   25.9240                 NaN   10.6247                 NaN   38.0966        16.4788        1.72587     
  1127.24        2500.00        1.27950                 NaN   5.87197                 NaN   25.9361                 NaN   10.6375                 NaN   38.1251        16.4971        1.65268     
  1125.83        2500.00        1.27176                 NaN   5.88120                 NaN   25.9483                 NaN   10.6503                 NaN   38.1539        16.5156        1.57898     
  1124.41        2500.00        1.26396                 NaN   5.89046                 NaN   25.9606                 NaN   10.6632                 NaN   38.1828        16.5341        1.50487     
  1123.00        2500.00        1.25609                 NaN   5.89977                 NaN   25.9730                 NaN   10.6761                 NaN   38.2119        16.5528        1.43031     
  1121.59        2500.00        1.24421                 NaN   5.91721                 NaN   25.9853                 NaN   10.7016                 NaN   38.2387        16.5696        1.34327     
  1120.17        2500.00        1.23212                 NaN   5.93544                 NaN   25.9969                 NaN   10.7284                 NaN   38.2663        16.5863        1.25454     
  1118.76        2500.00        1.22076                 NaN   5.95261                 NaN   26.0076                 NaN   10.7535                 NaN   38.2952        16.6034        1.16694     
  1117.34        2500.00        1.21006                 NaN   5.96879                 NaN   26.0176                 NaN   10.7773                 NaN   38.3251        16.6209        1.08035     
  1115.93        2500.00        1.20097                 NaN   5.98154                 NaN   26.0282                 NaN   10.7966                 NaN   38.3564        16.6390       0.997356     
  1114.52        2500.00        1.19357                 NaN   5.99034                 NaN   26.0402                 NaN   10.8107                 NaN   38.3885        16.6578       0.918799     
  1113.10        2500.00        1.18625                 NaN   5.99899                 NaN   26.0522                 NaN   10.8246                 NaN   38.4211        16.6769       0.840057     
  1111.69        2500.00        1.17900                 NaN   6.00751                 NaN   26.0641                 NaN   10.8382                 NaN   38.4540        16.6961       0.761162     
  1110.28        2500.00        1.17196                 NaN   6.01557                 NaN   26.0761                 NaN   10.8512                 NaN   38.4873        16.7156       0.682337     
  1108.86        2500.00        1.16485                 NaN   6.02384                 NaN   26.0879                 NaN   10.8644                 NaN   38.5211        16.7352       0.602736     
  1107.45        2500.00        1.15781                 NaN   6.03199                 NaN   26.0997                 NaN   10.8775                 NaN   38.5552        16.7549       0.522912     
  1106.03        2500.00        1.15082                 NaN   6.04002                 NaN   26.1115                 NaN   10.8904                 NaN   38.5896        16.7748       0.442880     
  1104.62        2500.00        1.14389                 NaN   6.04794                 NaN   26.1233                 NaN   10.9030                 NaN   38.6245        16.7950       0.362422     
  1103.21        2500.00        1.13701                 NaN   6.05573                 NaN   26.1351                 NaN   10.9156                 NaN   38.6597        16.8153       0.281611     
  1101.79        2500.00        1.13015                 NaN   6.06344                 NaN   26.1470                 NaN   10.9279                 NaN   38.6952        16.8358       0.200549     
  1100.38        2500.00        1.12330                 NaN   6.07105                 NaN   26.1589                 NaN   10.9401                 NaN   38.7310        16.8564       0.119221     
  1098.96        2500.00        1.11625                 NaN   6.07836                 NaN   26.1709                 NaN   10.9521                 NaN   38.7643        16.8765       0.415921E-001
  1097.55        2500.00        1.10899                 NaN   6.08564                 NaN   26.1824                 NaN   10.9642                 NaN   38.7734        16.8853                 NaN
  1096.14        2500.00        1.10164                 NaN   6.09238                 NaN   26.1955                 NaN   10.9758                 NaN   38.7540        16.8807                 NaN
  1094.72        2500.00        1.09408                 NaN   6.09867                 NaN   26.2103                 NaN   10.9871                 NaN   38.7337        16.8762                 NaN
  1093.31        2500.00        1.08631                 NaN   6.10506                 NaN   26.2257                 NaN   10.9986                 NaN   38.7128        16.8716                 NaN
  1091.90        2500.00        1.07967                 NaN   6.11180                 NaN   26.2450                 NaN   11.0094                 NaN   38.6904        16.8637                 NaN
  1090.48        2500.00        1.06234                 NaN   6.08862                 NaN   26.3700                 NaN   11.0158                 NaN   38.6122        16.8510                 NaN
  1089.07        2500.00                 NaN            NaN   6.66037                 NaN   26.2769                 NaN   11.0986       0.653250        38.2612        17.0497                 NaN
  1087.65        2500.00                 NaN            NaN   6.70372                 NaN   26.1561                 NaN   11.1092       0.661544        38.3166        17.0529                 NaN
  1086.24        2500.00                 NaN            NaN   6.70581                 NaN   26.1703                 NaN   11.1168       0.659052        38.3019        17.0462                 NaN
  1084.83        2500.00                 NaN            NaN   6.70790                 NaN   26.1851                 NaN   11.1245       0.656469        38.2866        17.0393                 NaN
  1083.41        2500.00                 NaN            NaN   6.67334                 NaN   26.3257                 NaN   11.1375       0.642214        38.1998        17.0214                 NaN
  1082.00        2500.00                 NaN            NaN   6.71213                 NaN   26.2167                 NaN   11.1405       0.651018        38.2546        17.0250                 NaN
  1080.59        2500.00                 NaN            NaN   6.67927                 NaN   26.3533                 NaN   11.1574       0.636351        38.1670        17.0066                 NaN
  1079.17        2500.00                 NaN            NaN   6.68260                 NaN   26.3664                 NaN   11.1674       0.633481        38.1511        16.9991                 NaN
  1077.76        2500.00                 NaN            NaN   6.68630                 NaN   26.3771                 NaN   11.1770       0.630803        38.1367        16.9921                 NaN
  1076.34        2500.00                 NaN            NaN   6.68937                 NaN   26.3926                 NaN   11.1872       0.627692        38.1191        16.9841                 NaN
  1074.93        2500.00                 NaN            NaN   6.69227                 NaN   26.4038                 NaN   11.1967       0.624867        38.1045        16.9778                 NaN
  1073.52        2500.00                 NaN            NaN   6.69556                 NaN   26.4173                 NaN   11.2066       0.621878        38.0883        16.9704                 NaN
  1072.10        2500.00                 NaN            NaN   6.69897                 NaN   26.4297                 NaN   11.2164       0.618986        38.0727        16.9632                 NaN
  1070.69        2500.00                 NaN            NaN   6.70129                 NaN   26.4436                 NaN   11.2260       0.616141        38.0566        16.9563                 NaN
  1069.28        2500.00                 NaN            NaN   6.70382                 NaN   26.4587                 NaN   11.2367       0.613087        38.0395        16.9481                 NaN
  1067.86        2500.00                 NaN            NaN   6.71687                 NaN   26.4661                 NaN   11.2474       0.610876        38.0247        16.9340                 NaN
  1066.45        2500.00                 NaN            NaN   6.71205                 NaN   26.4870                 NaN   11.2565       0.606637        38.0054        16.9324                 NaN
  1065.03        2500.00                 NaN            NaN   6.71552                 NaN   26.5024                 NaN   11.2668       0.603437        37.9878        16.9241                 NaN
  1063.62        2500.00                 NaN            NaN   6.73847                 NaN   26.4827                 NaN   11.2687       0.603989        37.9902        16.9160                 NaN
  1062.21        2500.00                 NaN            NaN   6.74038                 NaN   26.5144                 NaN   11.2822       0.598576        37.9602        16.9043                 NaN
  1060.79        2500.00                 NaN            NaN   6.72521                 NaN   26.5458                 NaN   11.2970       0.594044        37.9371        16.9009                 NaN
  1059.38        2500.00                 NaN            NaN   6.72339                 NaN   26.5665                 NaN   11.3126       0.591216        37.9177        16.8886                 NaN
  1057.97        2500.00                 NaN            NaN   6.73237                 NaN   26.5749                 NaN   11.3169       0.587491        37.9028        16.8856                 NaN
  1056.55        2500.00                 NaN            NaN   6.73742                 NaN   26.5828                 NaN   11.3253       0.584775        37.8926        16.8771                 NaN
  1055.14        2500.00                 NaN            NaN   6.73480                 NaN   26.6097                 NaN   11.3436       0.581803        37.8666        16.8635                 NaN
  1053.72        2500.00                 NaN            NaN   6.73820                 NaN   26.6247                 NaN   11.3539       0.578533        37.8495        16.8553                 NaN
  1052.31        2500.00                 NaN            NaN   6.74170                 NaN   26.6394                 NaN   11.3639       0.575275        37.8322        16.8475                 NaN
  1050.90        2500.00                 NaN            NaN   6.74534                 NaN   26.6538                 NaN   11.3742       0.572051        37.8152        16.8393                 NaN
  1049.48        2500.00                 NaN            NaN   6.74879                 NaN   26.6677                 NaN   11.3844       0.568855        37.7988        16.8316                 NaN
  1048.07        2500.00                 NaN            NaN   6.75244                 NaN   26.6825                 NaN   11.3947       0.565578        37.7815        16.8232                 NaN
  1046.65        2500.00                 NaN            NaN   6.75764                 NaN   26.6881                 NaN   11.4039       0.563540        37.7708        16.8160                 NaN
  1045.24        2500.00                 NaN            NaN   6.75958                 NaN   26.7138                 NaN   11.4160       0.558873        37.7458        16.8059                 NaN
  1043.83        2500.00                 NaN            NaN   6.75952                 NaN   26.7476                 NaN   11.4289       0.553471        37.7156        16.7949                 NaN
  1042.41        2500.00                 NaN            NaN   6.76347                 NaN   26.7606                 NaN   11.4393       0.550276        37.6994        16.7870                 NaN
  1041.00        2500.00                 NaN            NaN   6.76753                 NaN   26.7750                 NaN   11.4497       0.547012        37.6823        16.7784                 NaN
  1039.59        2500.00                 NaN            NaN   6.76884                 NaN   26.8050                 NaN   11.4622       0.542147        37.6545        16.7673                 NaN
  1038.17        2500.00                 NaN            NaN   6.79495                 NaN   26.6714                 NaN   11.4442       0.561380        37.7472        16.7809                 NaN
  1036.76        2500.00                 NaN            NaN   6.78438                 NaN   26.5766                 NaN   11.4022       0.573639        37.8367        16.8265                 NaN
  1035.34        2500.00                 NaN            NaN   6.78303                 NaN   26.8339                 NaN   11.4919       0.533642        37.6133        16.7442                 NaN
  1033.93        2500.00                 NaN            NaN   6.78756                 NaN   26.8472                 NaN   11.5022       0.530385        37.5969        16.7358                 NaN
  1032.52        2500.00                 NaN            NaN   6.79207                 NaN   26.8606                 NaN   11.5125       0.527106        37.5803        16.7273                 NaN
  1031.10        2500.00                 NaN            NaN   6.79612                 NaN   26.1008                 NaN   11.2530       0.645634        38.2360        16.9685                 NaN
  1029.69        2500.00                 NaN            NaN   6.79652                 NaN   26.1044                 NaN   11.2544       0.644960        38.2325        16.9672                 NaN
  1028.28        2500.00                 NaN            NaN   6.80412                 NaN   26.8968                 NaN   11.5420       0.517340        37.5345        16.7052                 NaN
  1026.86        2500.00                 NaN            NaN   6.80711                 NaN   26.9240                 NaN   11.5549       0.512709        37.5080        16.6933                 NaN
  1025.45        2500.00                 NaN            NaN   6.80925                 NaN   26.9493                 NaN   11.5670       0.508099        37.4832        16.6832                 NaN
  1024.03        2500.00                 NaN            NaN   6.81129                 NaN   26.9749                 NaN   11.5791       0.503441        37.4583        16.6731                 NaN
  1022.62        2500.00                 NaN            NaN   6.81332                 NaN   27.0013                 NaN   11.5914       0.498698        37.4327        16.6626                 NaN
  1021.21        2500.00                 NaN            NaN   6.81530                 NaN   27.0281                 NaN   11.6040       0.493904        37.4067        16.6520                 NaN
  1019.79        2500.00                 NaN            NaN   6.81720                 NaN   27.0559                 NaN   11.6165       0.488936        37.3801        16.6414                 NaN
  1018.38        2500.00                 NaN            NaN   6.81879                 NaN   27.0839                 NaN   11.6292       0.483949        37.3533        16.6309                 NaN
  1016.97        2500.00                 NaN            NaN   6.82696                 NaN   27.0792                 NaN   11.6367       0.482603        37.3495        16.6250                 NaN
  1015.55        2500.00                 NaN            NaN   6.82960                 NaN   27.1036                 NaN   11.6489       0.478021        37.3253        16.6147                 NaN
  1014.14        2500.00                 NaN            NaN   6.83201                 NaN   27.1271                 NaN   11.6608       0.473464        37.3017        16.6048                 NaN
  1012.72        2500.00                 NaN            NaN   6.83451                 NaN   27.1526                 NaN   11.6732       0.468717        37.2766        16.5943                 NaN
  1011.31        2500.00                 NaN            NaN   6.83697                 NaN   27.1787                 NaN   11.6857       0.463903        37.2511        16.5837                 NaN
  1009.90        2500.00                 NaN            NaN   6.83939                 NaN   27.2052                 NaN   11.6984       0.459003        37.2251        16.5729                 NaN
  1008.48        2500.00                 NaN            NaN   6.84175                 NaN   27.2324                 NaN   11.7112       0.454032        37.1986        16.5619                 NaN
  1007.07        2500.00                 NaN            NaN   6.84415                 NaN   27.2586                 NaN   11.7244       0.449272        37.1731        16.5505                 NaN
  1005.66        2500.00                 NaN            NaN   6.84513                 NaN   27.2892                 NaN   11.7417       0.444349        37.1451        16.5346                 NaN
  1004.24        2500.00                 NaN            NaN   6.84991                 NaN   27.3054                 NaN   11.7525       0.440397        37.1257        16.5260                 NaN
  1002.83        2500.00                 NaN            NaN   6.85154                 NaN   27.3371                 NaN   11.7661       0.435323        37.0966        16.5134                 NaN
  1001.41        2500.00                 NaN            NaN   6.85421                 NaN   27.3623                 NaN   11.7795       0.430659        37.0717        16.5017                 NaN
  1000.00        2500.00                 NaN            NaN   6.85661                 NaN   27.3870                 NaN   11.7929       0.426017        37.0472        16.4902                 NaN
