|6.6.6
Archiving\03_Data\eqfracLP/QFM_m0.25/Y98/Y98_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       Cpx(TH)        Cpx(TH)        Opx(TH)        O(HP)          an             Sp(TH)         Sp(TH)         San(TH)        ilm            q             
  1203.87        500.000        99.7510       0.975167E-002            NaN            NaN  0.157669E-001  0.237452E-001  0.710160E-002            NaN  0.102589                 NaN  0.900159E-001
  1202.74        500.000        77.8198        2.02239                 NaN            NaN            NaN   1.82557        1.12399                 NaN   8.50208                 NaN   8.70614     
  1201.61        500.000        87.3503        1.11759                 NaN            NaN            NaN   1.03865       0.651214                 NaN   4.85888                 NaN   4.98335     
  1200.48        500.000        97.3760       0.238721                 NaN            NaN            NaN  0.214715       0.132717                 NaN  0.998980                 NaN   1.03891     
  1199.34        500.000        98.9499       0.861780E-001            NaN            NaN            NaN  0.861172E-001  0.529525E-001            NaN  0.400912                 NaN  0.423941     
  1198.21        500.000        80.5265        1.58200       0.260020                 NaN            NaN   1.61295       0.934529                 NaN   7.44222                 NaN   7.64179     
  1197.08        500.000        91.8068       0.711485                 NaN            NaN            NaN  0.667667       0.421228                 NaN   3.15158                 NaN   3.24121     
  1195.95        500.000        95.2305       0.440737                 NaN            NaN            NaN  0.387357       0.242270                 NaN   1.83854                 NaN   1.86057     
  1194.81        500.000        92.5639       0.640179                 NaN            NaN            NaN  0.601677       0.377237                 NaN   2.87118                 NaN   2.94579     
  1193.68        500.000        92.0283       0.390500E-001  0.471013                 NaN            NaN  0.648011       0.420379                 NaN   3.14373                 NaN   3.24957     
  1192.55        500.000        93.2511       0.741248                 NaN            NaN            NaN  0.537929       0.318180                 NaN   2.55861                 NaN   2.59292     
  1191.41        500.000        92.6156       0.596587                 NaN            NaN            NaN  0.587119       0.367743                 NaN   2.88341                 NaN   2.94949     
  1190.28        500.000        98.0542       0.758992E-001            NaN            NaN  0.132806       0.159814                 NaN            NaN  0.760527                 NaN  0.816706     
  1189.15        500.000        73.0519        2.15759                 NaN            NaN            NaN   2.10248        1.08310       0.225423        10.6736                 NaN   10.7059     
  1188.02        500.000        99.7185       0.257578E-001            NaN            NaN            NaN  0.218096E-001  0.135944E-001            NaN  0.110113                 NaN  0.110192     
  1186.88        500.000        99.7657       0.900230E-002  0.165636E-001            NaN            NaN  0.187076E-001  0.611709E-002            NaN  0.940776E-001            NaN  0.898757E-001
  1185.75        500.000        99.4353       0.345082E-001            NaN            NaN            NaN  0.406254E-001  0.249573E-001            NaN  0.235151                 NaN  0.229411     
  1184.62        500.000                 NaN   6.27928                 NaN            NaN            NaN   7.21167        4.35127                 NaN   41.5184                 NaN   40.6394     
  1183.49        500.000                 NaN   6.27319                 NaN            NaN            NaN   7.21241        4.35388                 NaN   41.5194                 NaN   40.6411     
  1182.35        500.000                 NaN   6.26331                 NaN            NaN            NaN   7.21284        4.35857                 NaN   41.5211                 NaN   40.6442     
  1181.22        500.000                 NaN   6.26303                 NaN            NaN            NaN   7.21487        4.36002                 NaN   41.5156                 NaN   40.6465     
  1180.09        500.000                 NaN   6.20775                 NaN            NaN            NaN   7.21038        4.38726                 NaN   41.5322                 NaN   40.6624     
  1178.96        500.000                 NaN   6.23738                 NaN            NaN            NaN   7.21544        4.37216                 NaN   41.5209                 NaN   40.6542     
  1177.82        500.000                 NaN   6.21352                 NaN            NaN            NaN   7.21504        4.38498                 NaN   41.5237                 NaN   40.6628     
  1176.69        500.000                 NaN   6.19625                 NaN            NaN            NaN   7.21430        4.39332                 NaN   41.5283                 NaN   40.6678     
  1175.56        500.000                 NaN   6.19245                 NaN            NaN            NaN   7.21560        4.39533                 NaN   41.5270                 NaN   40.6696     
  1174.43        500.000                 NaN   6.18907                 NaN            NaN            NaN   7.21682        4.39717                 NaN   41.5256                 NaN   40.6713     
  1173.29        500.000                 NaN   6.18586                 NaN            NaN            NaN   7.21800        4.39894                 NaN   41.5242                 NaN   40.6730     
  1172.16        500.000                 NaN   6.18266                 NaN            NaN            NaN   7.21918        4.40071                 NaN   41.5228                 NaN   40.6747     
  1171.03        500.000                 NaN   6.17948                 NaN            NaN            NaN   7.22037        4.40247                 NaN   41.5214                 NaN   40.6763     
  1169.89        500.000                 NaN   6.17630                 NaN            NaN            NaN   7.22155        4.40422                 NaN   41.5199                 NaN   40.6780     
  1168.76        500.000                 NaN   6.22082                 NaN            NaN            NaN   7.22818        4.38163                 NaN   41.5040                 NaN   40.6654     
  1167.63        500.000                 NaN   6.22245                 NaN            NaN            NaN   7.23011        4.38168                 NaN   41.4993                 NaN   40.6665     
  1166.50        500.000                 NaN   6.21716                 NaN            NaN            NaN   7.23171        4.38465                 NaN   41.4972                 NaN   40.6692     
  1165.36        500.000                 NaN   6.21433                 NaN            NaN            NaN   7.23184        4.38562                 NaN   41.4984                 NaN   40.6698     
  1164.23        500.000                 NaN   6.20845                 NaN            NaN            NaN   7.23336        4.38879                 NaN   41.4969                 NaN   40.6725     
  1163.10        500.000                 NaN   6.20665                 NaN            NaN            NaN   7.23515        4.39030                 NaN   41.4935                 NaN   40.6744     
  1161.97        500.000                 NaN   6.20320                 NaN            NaN            NaN   7.23625        4.39217                 NaN   41.4923                 NaN   40.6761     
  1160.83        500.000                 NaN   6.20157                 NaN            NaN            NaN   7.23689        4.39269                 NaN   41.4923                 NaN   40.6766     
  1159.70        500.000                 NaN   6.19768                 NaN            NaN            NaN   7.23821        4.39485                 NaN   41.4907                 NaN   40.6786     
  1158.57        500.000                 NaN   6.19386                 NaN            NaN            NaN   7.23942        4.39696                 NaN   41.4892                 NaN   40.6805     
  1157.44        500.000                 NaN   6.13886                 NaN            NaN            NaN   7.23555        4.42399                 NaN   41.5054                 NaN   40.6962     
  1156.30        500.000                 NaN   6.13577                 NaN            NaN            NaN   7.23677        4.42567                 NaN   41.5040                 NaN   40.6978     
  1155.17        500.000                 NaN   6.13269                 NaN            NaN            NaN   7.23799        4.42736                 NaN   41.5025                 NaN   40.6995     
  1154.04        500.000                 NaN   6.12961                 NaN            NaN            NaN   7.23921        4.42904                 NaN   41.5011                 NaN   40.7011     
  1152.91        500.000                 NaN   6.12654                 NaN            NaN            NaN   7.24044        4.43072                 NaN   41.4996                 NaN   40.7027     
  1151.77        500.000                 NaN   6.12349                 NaN            NaN            NaN   7.24166        4.43239                 NaN   41.4981                 NaN   40.7043     
  1150.64        500.000                 NaN   6.12044                 NaN            NaN            NaN   7.24289        4.43405                 NaN   41.4967                 NaN   40.7060     
  1149.51        500.000                 NaN   6.11739                 NaN            NaN            NaN   7.24412        4.43572                 NaN   41.4952                 NaN   40.7076     
  1148.37        500.000                 NaN   6.11436                 NaN            NaN            NaN   7.24535        4.43738                 NaN   41.4937                 NaN   40.7092     
  1147.24        500.000                 NaN   6.11134                 NaN            NaN            NaN   7.24659        4.43903                 NaN   41.4922                 NaN   40.7108     
  1146.11        500.000                 NaN   6.10832                 NaN            NaN            NaN   7.24783        4.44068                 NaN   41.4907                 NaN   40.7124     
  1144.98        500.000                 NaN   6.15179                 NaN            NaN            NaN   7.25460        4.42004                 NaN   41.4711                 NaN   40.7025     
  1143.84        500.000                 NaN   6.15148                 NaN            NaN            NaN   7.25519        4.42001                 NaN   41.4709                 NaN   40.7024     
  1142.71        500.000                 NaN   6.14742                 NaN            NaN            NaN   7.25696        4.42223                 NaN   41.4687                 NaN   40.7047     
  1141.58        500.000                 NaN   6.14283                 NaN            NaN            NaN   7.25770        4.42406                 NaN   41.4696                 NaN   40.7058     
  1140.45        500.000                 NaN   6.14283                 NaN            NaN            NaN   7.25836        4.42465                 NaN   41.4668                 NaN   40.7073     
  1139.31        500.000                 NaN   6.14234                 NaN            NaN            NaN   7.26091        4.42428                 NaN   41.4655                 NaN   40.7070     
  1138.18        500.000                 NaN   6.13466                 NaN            NaN            NaN   7.26099        4.42824                 NaN   41.4662                 NaN   40.7099     
  1137.05        500.000                 NaN   6.13299                 NaN            NaN            NaN   7.26327        4.43036                 NaN   41.4603                 NaN   40.7131     
  1135.92        500.000                 NaN   6.12871                 NaN            NaN            NaN   7.26461        4.43276                 NaN   41.4585                 NaN   40.7154     
  1134.78        500.000                 NaN   6.11547                 NaN            NaN            NaN   7.27343        4.44157                 NaN   41.4435                 NaN   40.7260     
  1133.65        500.000                 NaN   6.11571                 NaN            NaN            NaN   7.27345        4.44112                 NaN   41.4443                 NaN   40.7254     
  1132.52        500.000                 NaN   6.12382                 NaN            NaN            NaN   7.26763        4.43515                 NaN   41.4556                 NaN   40.7178     
  1131.39        500.000                 NaN   6.11114                 NaN            NaN            NaN   7.27168        4.44200                 NaN   41.4506                 NaN   40.7246     
  1130.25        500.000                 NaN   6.07562                 NaN            NaN            NaN   7.29306        4.45556                 NaN   41.4363                 NaN   40.7395     
  1129.12        500.000                 NaN   6.12510                 NaN            NaN            NaN   7.26837        4.43420                 NaN   41.4552                 NaN   40.7171     
  1127.99        500.000                 NaN   6.07440                 NaN            NaN            NaN   7.29380        4.45575                 NaN   41.4364                 NaN   40.7396     
  1126.85        500.000                 NaN   6.07374                 NaN            NaN            NaN   7.29419        4.45586                 NaN   41.4365                 NaN   40.7397     
  1125.72        500.000                 NaN   6.07313                 NaN            NaN            NaN   7.29455        4.45597                 NaN   41.4366                 NaN   40.7398     
  1124.59        500.000                 NaN   6.07256                 NaN            NaN            NaN   7.29489        4.45607                 NaN   41.4366                 NaN   40.7399     
  1123.46        500.000                 NaN   6.07201                 NaN            NaN            NaN   7.29521        4.45618                 NaN   41.4367                 NaN   40.7399     
  1122.32        500.000                 NaN   6.06164                 NaN            NaN            NaN   7.29825        4.45907                 NaN   41.4394                 NaN   40.7416     
  1121.19        500.000                 NaN   6.07100                 NaN            NaN            NaN   7.29580        4.45639                 NaN   41.4367                 NaN   40.7401     
  1120.06        500.000                 NaN   6.07053                 NaN            NaN            NaN   7.29607        4.45650                 NaN   41.4367                 NaN   40.7402     
  1118.93        500.000                 NaN   6.07008                 NaN            NaN            NaN   7.29633        4.45660                 NaN   41.4367                 NaN   40.7403     
  1117.79        500.000                 NaN   6.06964                 NaN            NaN            NaN   7.29658        4.45671                 NaN   41.4367                 NaN   40.7404     
  1116.66        500.000                 NaN   6.06923                 NaN            NaN            NaN   7.29681        4.45682                 NaN   41.4367                 NaN   40.7405     
  1115.53        500.000                 NaN   6.06883                 NaN            NaN            NaN   7.29704        4.45692                 NaN   41.4366                 NaN   40.7406     
  1114.40        500.000                 NaN   6.06845                 NaN            NaN            NaN   7.29726        4.45702                 NaN   41.4366                 NaN   40.7407     
  1113.26        500.000                 NaN   6.06163                 NaN            NaN            NaN   7.29825        4.45907                 NaN   41.4394                 NaN   40.7416     
  1112.13        500.000                 NaN   6.06772                 NaN            NaN            NaN   7.29767        4.45723                 NaN   41.4365                 NaN   40.7409     
  1111.00        500.000                 NaN   6.06737                 NaN            NaN            NaN   7.29787        4.45734                 NaN   41.4365                 NaN   40.7410     
  1109.87        500.000                 NaN   6.06705                 NaN            NaN            NaN   7.29805        4.45744                 NaN   41.4364                 NaN   40.7410     
  1108.73        500.000                 NaN   6.06672                 NaN            NaN            NaN   7.29824        4.45754                 NaN   41.4364                 NaN   40.7411     
  1107.60        500.000                 NaN   6.06642                 NaN            NaN            NaN   7.29841        4.45764                 NaN   41.4363                 NaN   40.7412     
  1106.47        500.000                 NaN   6.06612                 NaN            NaN            NaN   7.29857        4.45774                 NaN   41.4362                 NaN   40.7413     
  1105.33        500.000                 NaN   6.06582                 NaN            NaN            NaN   7.29874        4.45784                 NaN   41.4361                 NaN   40.7414     
  1104.20        500.000                 NaN   6.06555                 NaN            NaN            NaN   7.29889        4.45794                 NaN   41.4361                 NaN   40.7415     
  1103.07        500.000                 NaN   6.06528                 NaN            NaN            NaN   7.29905        4.45803                 NaN   41.4360                 NaN   40.7416     
  1101.94        500.000                 NaN   6.06502                 NaN            NaN            NaN   7.29919        4.45813                 NaN   41.4359                 NaN   40.7417     
  1100.80        500.000                 NaN   6.06164                 NaN            NaN            NaN   7.29825        4.45907                 NaN   41.4394                 NaN   40.7416     
  1099.67        500.000                 NaN   6.06104                 NaN            NaN            NaN   7.30081        4.46071                 NaN   41.4330                 NaN   40.7445     
  1098.54        500.000                 NaN   6.03685                 NaN            NaN            NaN   7.30824        4.48395                 NaN   41.4012                 NaN   40.7697     
  1097.41        500.000                 NaN   6.05707                 NaN            NaN            NaN   7.30306        4.46353                 NaN   41.4285                 NaN   40.7478     
  1096.27        500.000                 NaN   6.03036                 NaN            NaN            NaN   7.31273        4.48756                 NaN   41.3951                 NaN   40.7742     
  1095.14        500.000                 NaN   6.02570                 NaN            NaN            NaN   7.31469        4.49018                 NaN   41.3926                 NaN   40.7768     
  1094.01        500.000                 NaN   6.01780                 NaN            NaN            NaN   7.31906        4.49185                 NaN   41.3932                 NaN   40.7781     
  1092.88        500.000                 NaN   6.01715                 NaN            NaN            NaN   7.31943        4.49253                 NaN   41.3920                 NaN   40.7789     
  1091.74        500.000                 NaN   6.01661                 NaN            NaN            NaN   7.31996        4.49312                 NaN   41.3907                 NaN   40.7796     
  1090.61        500.000                 NaN   6.01604                 NaN            NaN            NaN   7.32040        4.49372                 NaN   41.3895                 NaN   40.7803     
  1089.48        500.000                 NaN   6.01747                 NaN            NaN            NaN   7.31969        4.49283                 NaN   41.3907                 NaN   40.7793     
  1088.35        500.000                 NaN   5.98261                 NaN            NaN            NaN   7.34039        4.51556                 NaN   41.3546                 NaN   40.8068     
  1087.21        500.000                 NaN   5.98261                 NaN            NaN            NaN   7.34039        4.51556                 NaN   41.3546                 NaN   40.8068     
  1086.08        500.000                 NaN   5.98261                 NaN            NaN            NaN   7.34039        4.51556                 NaN   41.3546                 NaN   40.8068     
  1084.95        500.000                 NaN   5.98261                 NaN            NaN            NaN   7.34039        4.51556                 NaN   41.3546                 NaN   40.8068     
  1083.81        500.000                 NaN   5.98261                 NaN            NaN            NaN   7.34039        4.51556                 NaN   41.3546                 NaN   40.8068     
  1082.68        500.000                 NaN   5.98261                 NaN            NaN            NaN   7.34039        4.51556                 NaN   41.3546                 NaN   40.8068     
  1081.55        500.000                 NaN   5.98261                 NaN            NaN            NaN   7.34039        4.51556                 NaN   41.3546                 NaN   40.8068     
  1080.42        500.000                 NaN   5.98261                 NaN            NaN            NaN   7.34039        4.51556                 NaN   41.3546                 NaN   40.8068     
  1079.28        500.000                 NaN   5.98261                 NaN            NaN            NaN   7.34039        4.51556                 NaN   41.3546                 NaN   40.8068     
  1078.15        500.000                 NaN   5.98261                 NaN            NaN            NaN   7.34039        4.51556                 NaN   41.3546                 NaN   40.8068     
  1077.02        500.000                 NaN   5.98261                 NaN            NaN            NaN   7.34039        4.51556                 NaN   41.3546                 NaN   40.8068     
  1075.89        500.000                 NaN   5.98261                 NaN            NaN            NaN   7.34039        4.51556                 NaN   41.3546                 NaN   40.8068     
  1074.75        500.000                 NaN   5.98261                 NaN            NaN            NaN   7.34039        4.51556                 NaN   41.3546                 NaN   40.8068     
  1073.62        500.000                 NaN   5.98261                 NaN            NaN            NaN   7.34039        4.51556                 NaN   41.3546                 NaN   40.8068     
  1072.49        500.000                 NaN   5.98261                 NaN            NaN            NaN   7.34039        4.51556                 NaN   41.3546                 NaN   40.8068     
  1071.36        500.000                 NaN   5.98261                 NaN            NaN            NaN   7.34039        4.51556                 NaN   41.3546                 NaN   40.8068     
  1070.22        500.000                 NaN   5.98261                 NaN            NaN            NaN   7.34039        4.51556                 NaN   41.3546                 NaN   40.8068     
  1069.09        500.000                 NaN   5.97477                 NaN            NaN            NaN   7.34715        4.51513                 NaN   41.3573                 NaN   40.8056     
  1067.96        500.000                 NaN   5.96671                 NaN            NaN            NaN   7.35339        4.51975                 NaN   41.3485                 NaN   40.8116     
  1066.83        500.000                 NaN   5.96045                 NaN            NaN            NaN   7.35797        4.52516                 NaN   41.3375                 NaN   40.8189     
  1065.69        500.000                 NaN   5.96045                 NaN            NaN            NaN   7.35797        4.52516                 NaN   41.3375                 NaN   40.8189     
  1064.56        500.000                 NaN   5.96045                 NaN            NaN            NaN   7.35797        4.52516                 NaN   41.3375                 NaN   40.8189     
  1063.43        500.000                 NaN   5.96045                 NaN            NaN            NaN   7.35797        4.52516                 NaN   41.3375                 NaN   40.8189     
  1062.29        500.000                 NaN   5.96045                 NaN            NaN            NaN   7.35797        4.52516                 NaN   41.3375                 NaN   40.8189     
  1061.16        500.000                 NaN   5.96045                 NaN            NaN            NaN   7.35797        4.52516                 NaN   41.3375                 NaN   40.8189     
  1060.03        500.000                 NaN   5.95953                 NaN            NaN            NaN   7.35862        4.52593                 NaN   41.3360                 NaN   40.8200     
  1058.90        500.000                 NaN   5.95953                 NaN            NaN            NaN   7.35862        4.52593                 NaN   41.3360                 NaN   40.8200     
  1057.76        500.000                 NaN   5.95953                 NaN            NaN            NaN   7.35862        4.52593                 NaN   41.3360                 NaN   40.8200     
  1056.63        500.000                 NaN   5.95953                 NaN            NaN            NaN   7.35862        4.52593                 NaN   41.3360                 NaN   40.8200     
  1055.50        500.000                 NaN   5.95953                 NaN            NaN            NaN   7.35863        4.52593                 NaN   41.3360                 NaN   40.8200     
  1054.37        500.000                 NaN   5.95953                 NaN            NaN            NaN   7.35862        4.52593                 NaN   41.3360                 NaN   40.8200     
  1053.23        500.000                 NaN   5.95953                 NaN            NaN            NaN   7.35862        4.52593                 NaN   41.3360                 NaN   40.8200     
  1052.10        500.000                 NaN   5.95953                 NaN            NaN            NaN   7.35862        4.52593                 NaN   41.3360                 NaN   40.8200     
  1050.97        500.000                 NaN   5.95913                 NaN            NaN            NaN   7.35789        4.51083                 NaN   41.3303       0.183653E-001   40.8235     
  1049.84        500.000                 NaN   5.88592                 NaN            NaN  0.704213        7.40118        3.91493                 NaN   41.3253       0.111698        40.6568     
  1048.70        500.000                 NaN   5.87686                 NaN            NaN  0.700487        7.40711        3.89949                 NaN   41.3276       0.131090        40.6574     
  1047.57        500.000                 NaN   5.87686                 NaN            NaN  0.700502        7.40711        3.89948                 NaN   41.3276       0.131091        40.6574     
  1046.44        500.000                 NaN   5.87686                 NaN            NaN  0.700518        7.40712        3.89946                 NaN   41.3276       0.131094        40.6574     
  1045.31        500.000                 NaN   5.86833                 NaN            NaN  0.836242        7.41344        3.75794                 NaN   41.3326       0.172236        40.6192     
  1044.17        500.000                 NaN   5.86833                 NaN            NaN  0.836247        7.41344        3.75793                 NaN   41.3326       0.172240        40.6192     
  1043.04        500.000                 NaN   5.80615                 NaN            NaN   1.56987        7.45275        3.13277                 NaN   41.3363       0.265563        40.4366     
  1041.91        500.000                 NaN   5.80279                 NaN            NaN   1.63548        7.45535        3.07513                 NaN   41.3386       0.274153        40.4185     
  1040.77        500.000                 NaN   5.80619                 NaN            NaN   1.56924        7.45272        3.13326                 NaN   41.3362       0.265554        40.4368     
  1039.64        500.000                 NaN   5.77436                 NaN            NaN   2.04001        7.47540        2.71892                 NaN   41.3484       0.331790        40.3111     
  1038.51        500.000                 NaN   5.78641                 NaN            NaN   1.87483        7.46750        2.84971                 NaN   41.3483       0.321408        40.3519     
  1037.38        500.000                 NaN   5.74446                 NaN            NaN   2.39925        7.49370        2.40306                 NaN   41.3543       0.386086        40.2192     
  1036.24        500.000                 NaN   5.74089                 NaN            NaN   2.47062        7.49647        2.34076                 NaN   41.3569       0.394996        40.1994     
  1035.11        500.000                 NaN   5.70135                 NaN            NaN   3.12695        7.52513        1.76933                 NaN   41.3741       0.479756        40.0233     
  1033.98        500.000                 NaN   5.68590                 NaN            NaN   3.34699        7.53539        1.57846                 NaN   41.3788       0.508800        39.9657     
  1032.85        500.000                 NaN   5.66081                 NaN            NaN   3.78448        7.55407        1.19859                 NaN   41.3908       0.563628        39.8476     
  1031.71        500.000                 NaN   5.60595                 NaN            NaN   4.81350        7.59477       0.306310                 NaN   41.4255       0.688357        39.5656     
  1030.58        500.000                 NaN   5.59177                 NaN            NaN   5.04321        7.60566       0.109064                 NaN   41.4291       0.715885        39.5053     
  1029.45        500.000                 NaN   5.58258                 NaN            NaN   5.17095        7.61116                 NaN            NaN   41.4326       0.731011        39.4717     
  1028.32        500.000                 NaN   5.57910                 NaN            NaN   5.17435        7.61280                 NaN            NaN   41.4290       0.730996        39.4737     
  1027.18        500.000                 NaN   5.56910                 NaN            NaN   5.18497        7.62049                 NaN            NaN   41.4131       0.730870        39.4815     
  1026.05        500.000                 NaN   5.56862                 NaN            NaN   5.18539        7.62065                 NaN            NaN   41.4127       0.730875        39.4817     
  1024.92        500.000                 NaN   5.56814                 NaN            NaN   5.18584        7.62087                 NaN            NaN   41.4123       0.730878        39.4820     
  1023.79        500.000                 NaN   5.56770                 NaN            NaN   5.18622        7.62104                 NaN            NaN   41.4119       0.730881        39.4822     
  1022.65        500.000                 NaN   5.56743                 NaN            NaN   5.18662        7.62151                 NaN            NaN   41.4110       0.730865        39.4826     
  1021.52        500.000                 NaN   5.56686                 NaN            NaN   5.18697        7.62135                 NaN            NaN   41.4113       0.730889        39.4826     
  1020.39        500.000                 NaN   5.56496                 NaN            NaN   5.18822        7.62107                 NaN            NaN   41.4119       0.730959        39.4829     
  1019.25        500.000                 NaN   5.56582                 NaN            NaN   5.18785        7.62163                 NaN            NaN   41.4107       0.730903        39.4831     
  1018.12        500.000                 NaN   5.56650                 NaN            NaN   5.18743        7.62182                 NaN            NaN   41.4103       0.730875        39.4830     
  1016.99        500.000                 NaN   5.56637                 NaN            NaN   5.18756        7.62190                 NaN            NaN   41.4102       0.730875        39.4831     
  1015.86        500.000                 NaN   5.56384                 NaN            NaN   5.18954        7.62223                 NaN            NaN   41.4095       0.730928        39.4840     
  1014.72        500.000                 NaN   5.56239                 NaN            NaN   5.19074        7.62256                 NaN            NaN   41.4088       0.730951        39.4845     
  1013.59        500.000                 NaN   5.56561                 NaN            NaN   5.18823        7.62217                 NaN            NaN   41.4096       0.730881        39.4835     
  1012.46        500.000                 NaN   5.56534                 NaN            NaN   5.18847        7.62227                 NaN            NaN   41.4094       0.730884        39.4836     
  1011.33        500.000                 NaN   5.56505                 NaN            NaN   5.18873        7.62238                 NaN            NaN   41.4092       0.730886        39.4838     
  1010.19        500.000                 NaN   5.56459                 NaN            NaN   5.18910        7.62252                 NaN            NaN   41.4089       0.730898        39.4840     
  1009.06        500.000                 NaN   5.53482                 NaN            NaN   5.21396        7.62976                 NaN            NaN   41.3940       0.731335        39.4961     
  1007.93        500.000                 NaN   5.53234                 NaN            NaN   5.21621        7.63080                 NaN            NaN   41.3919       0.731351        39.4974     
  1006.80        500.000                 NaN   5.52901                 NaN            NaN   5.21890        7.63210                 NaN            NaN   41.3897       0.731458        39.4989     
  1005.66        500.000                 NaN   5.52658                 NaN            NaN   5.22085        7.63250                 NaN            NaN   41.3887       0.731471        39.4999     
  1004.53        500.000                 NaN   5.52414                 NaN            NaN   5.22305        7.63351                 NaN            NaN   41.3867       0.731489        39.5012     
  1003.40        500.000                 NaN   5.52174                 NaN            NaN   5.22523        7.63453                 NaN            NaN   41.3846       0.731504        39.5024     
  1002.27        500.000                 NaN   5.51927                 NaN            NaN   5.22741        7.63551                 NaN            NaN   41.3826       0.731529        39.5037     
  1001.13        500.000                 NaN   5.51696                 NaN            NaN   5.22956        7.63656                 NaN            NaN   41.3804       0.731537        39.5050     
  1000.00        500.000                 NaN   5.51469                 NaN            NaN   5.23169        7.63763                 NaN            NaN   41.3781       0.731543        39.5063     
