|6.6.6
Archiving\03_Data\eqfracLP/QFM_m3.75/Y98/Y98_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        Sp(TH)         an             O(HP)          ilm            San(TH)        q             
  1192.77        500.000        88.3910        1.22622       0.321875                 NaN            NaN  0.906052                 NaN  0.688717E-001   4.53969        4.54629     
  1191.63        500.000        86.2330        1.70698                 NaN            NaN            NaN   1.01737                 NaN  0.957924E-001   5.53071        5.41612     
  1190.49        500.000        40.8323       0.375966        6.75028                 NaN            NaN   4.43287                 NaN  0.312740        24.0065        23.2894     
  1189.35        500.000                 NaN   8.17636        3.16395       0.251258E-004            NaN   7.22419                 NaN  0.601539        41.0826        39.7513     
  1188.21        500.000                 NaN   8.11179        3.23014       0.935058E-005            NaN   7.22585                 NaN  0.600897        41.0797        39.7516     
  1187.07        500.000                 NaN   10.0738       0.376461E-005            NaN            NaN   7.16070       0.860568       0.656312        41.2698        39.9788     
  1185.93        500.000                 NaN   7.98245        3.36270       0.915823E-005            NaN   7.22919                 NaN  0.599603        41.0739        39.7522     
  1184.79        500.000                 NaN   7.91755        3.42922       0.911037E-005            NaN   7.23087                 NaN  0.598951        41.0709        39.7525     
  1183.65        500.000                 NaN   7.78003        3.41502       0.153998                 NaN   7.23309                 NaN  0.598060        41.0670        39.7528     
  1182.51        500.000                 NaN   7.71199        3.47896       0.159777                 NaN   7.23481                 NaN  0.597390        41.0639        39.7531     
  1181.37        500.000                 NaN   9.96094       0.359278E-005            NaN            NaN   7.15917       0.941860       0.659141        41.2773        40.0016     
  1180.23        500.000                 NaN   7.12165        3.10203        1.13441                 NaN   7.24156                 NaN  0.594567        41.0515        39.7543     
  1179.09        500.000                 NaN   11.3955                 NaN            NaN            NaN   7.27130                 NaN  0.581494        40.9928        39.7589     
  1177.95        500.000                 NaN   6.88808        3.12468        1.34961                 NaN   7.24574                 NaN  0.592878        41.0440        39.7550     
  1176.80        500.000                 NaN   6.89173        3.27018        1.20154                 NaN   7.24698                 NaN  0.592419        41.0420        39.7552     
  1175.66        500.000                 NaN   3.39424        8.00272                 NaN            NaN   7.27352                 NaN  0.579675        40.9888        39.7611     
  1174.52        500.000                 NaN   7.32727        4.03456       0.834699E-005            NaN   7.24647                 NaN  0.592888        41.0438        39.7550     
  1173.38        500.000                 NaN   3.45118        7.94609                 NaN            NaN   7.27825                 NaN  0.578491        40.9858        39.7602     
  1172.24        500.000                 NaN   7.11854        4.08586       0.161574                 NaN   7.25057                 NaN  0.591241        41.0365        39.7557     
  1171.10        500.000                 NaN   3.35301        8.04736                 NaN            NaN   7.27828                 NaN  0.578474        40.9823        39.7606     
  1169.96        500.000                 NaN   2.75914        8.64744                 NaN            NaN   7.28088                 NaN  0.577097        40.9725        39.7629     
  1168.82        500.000                 NaN   11.4210                 NaN            NaN            NaN   7.29139                 NaN  0.571836        40.9517        39.7641     
  1167.68        500.000                 NaN   5.82333        3.20769        2.35128                 NaN   7.26512                 NaN  0.584946        41.0094        39.7582     
  1166.54        500.000                 NaN   2.82465        8.58591                 NaN            NaN   7.28759                 NaN  0.574419        40.9652        39.7622     
  1165.40        500.000                 NaN   5.77398        3.40277        2.20778                 NaN   7.26877                 NaN  0.584029        41.0040        39.7587     
  1164.26        500.000                 NaN   2.00892        9.40899                 NaN            NaN   7.29226                 NaN  0.572222        40.9531        39.7645     
  1163.12        500.000                 NaN   6.39646        4.42396       0.561532                 NaN   7.26654                 NaN  0.584824        41.0083        39.7584     
  1161.98        500.000                 NaN   3.52862        1.46561        6.41484                 NaN   7.28757                 NaN  0.574830        40.9663        39.7622     
  1160.84        500.000                 NaN   6.53235        4.85086                 NaN            NaN   7.26847                 NaN  0.584210        41.0054        39.7587     
  1159.69        500.000                 NaN   6.34736        4.79156       0.247218                 NaN   7.27117                 NaN  0.583062        41.0005        39.7591     
  1158.55        500.000                 NaN   1.44125        9.99638                 NaN            NaN   7.30651                 NaN  0.565681        40.9222        39.7680     
  1157.41        500.000                 NaN   6.03507        4.67917       0.675086                 NaN   7.27355                 NaN  0.582089        40.9955        39.7595     
  1156.27        500.000                 NaN   1.42355        10.0115                 NaN            NaN   7.30946                 NaN  0.565008        40.9246        39.7659     
  1155.13        500.000                 NaN   6.18437        5.17254       0.358853E-001            NaN   7.27816                 NaN  0.580312        40.9885        39.7603     
  1153.99        500.000                 NaN   6.13567        5.25888                 NaN            NaN   7.27998                 NaN  0.579585        40.9853        39.7606     
  1152.85        500.000                 NaN   6.06990        5.32660                 NaN            NaN   7.28193                 NaN  0.578794        40.9819        39.7609     
  1151.71        500.000                 NaN  0.460799        10.9864                 NaN            NaN   7.31881                 NaN  0.560498        40.9047        39.7688     
  1150.57        500.000                 NaN   5.93844        5.46197       0.279937E-005            NaN   7.28587                 NaN  0.577193        40.9750        39.7615     
  1149.43        500.000                 NaN   5.87275        5.52965                 NaN            NaN   7.28786                 NaN  0.576383        40.9715        39.7619     
  1148.29        500.000                 NaN   5.80739        5.59700       0.674599E-005            NaN   7.28984                 NaN  0.575566        40.9680        39.7622     
  1147.15        500.000                 NaN   5.74139        5.66387       0.114631E-002            NaN   7.29185                 NaN  0.574743        40.9645        39.7625     
  1146.01        500.000                 NaN   5.67662        5.73156       0.253717E-003            NaN   7.29386                 NaN  0.573915        40.9609        39.7629     
  1144.87        500.000                 NaN   5.61145        5.79878       0.245955E-003            NaN   7.29588                 NaN  0.573079        40.9574        39.7632     
  1143.73        500.000                 NaN  0.510511        10.9522                 NaN            NaN   7.33329                 NaN  0.554046        40.8795        39.7704     
  1142.58        500.000                 NaN  0.732300        10.7315                 NaN            NaN   7.33462                 NaN  0.553517        40.8774        39.7706     
  1141.44        500.000                 NaN  0.319132        11.1308                 NaN            NaN   7.32724                 NaN  0.558879        40.8954        39.7685     
  1140.30        500.000                 NaN   1.14310        10.3229                 NaN            NaN   7.33622                 NaN  0.552872        40.8740        39.7709     
  1139.16        500.000                 NaN   5.28751        6.13340       0.327286E-005            NaN   7.30613                 NaN  0.568802        40.9392        39.7649     
  1138.02        500.000                 NaN   5.22940        6.19369                 NaN            NaN   7.30823                 NaN  0.567921        40.9355        39.7653     
  1136.88        500.000                 NaN   1.07858        10.3784                 NaN            NaN   7.33329                 NaN  0.556040        40.8844        39.7692     
  1135.74        500.000                 NaN   5.01155       0.206212        6.21005                 NaN   7.31278                 NaN  0.566005        40.9274        39.7660     
  1134.60        500.000                 NaN   11.4616                 NaN            NaN            NaN   7.33751                 NaN  0.553670        40.8768        39.7704     
  1133.46        500.000                 NaN   4.96640        6.46538       0.266334E-005            NaN   7.31663                 NaN  0.564350        40.9205        39.7667     
  1132.32        500.000                 NaN   4.74440       0.104975        6.58683                 NaN   7.31909                 NaN  0.563192        40.9133        39.7682     
  1131.18        500.000                 NaN   3.73995        2.29343        5.40999                 NaN   7.32608                 NaN  0.560043        40.9019        39.7686     
  1130.04        500.000                 NaN   4.62064        6.82054       0.187746E-004            NaN   7.32383                 NaN  0.561090        40.9049        39.7689     
  1128.90        500.000                 NaN   4.53825        6.90536       0.179858E-004            NaN   7.32623                 NaN  0.560084        40.9007        39.7693     
  1127.76        500.000                 NaN   4.47044        6.97518       0.123154E-005            NaN   7.32840                 NaN  0.559158        40.8972        39.7696     
  1126.62        500.000                 NaN   4.41301        7.03525       0.314524E-005            NaN   7.33064                 NaN  0.558177        40.8928        39.7701     
  1125.47        500.000                 NaN   4.36831        7.08176                 NaN            NaN   7.33264                 NaN  0.557111        40.8899        39.7703     
  1124.33        500.000                 NaN   4.38234        7.06696                 NaN            NaN   7.33136                 NaN  0.557812        40.8913        39.7702     
  1123.19        500.000                 NaN   5.11900        6.34539                 NaN            NaN   7.33443                 NaN  0.552448        40.8791        39.7697     
  1122.05        500.000                 NaN   9.36421       0.955454E-002            NaN            NaN   7.18837        1.40155       0.650341        41.2510        40.1349     
  1120.91        500.000                 NaN   4.97435        6.50256       0.127655E-005            NaN   7.33861                 NaN  0.551934        40.8586        39.7739     
  1119.77        500.000                 NaN  0.965709E-005   9.04269       0.191577E-005            NaN   7.13656        1.63137       0.679078        41.3070        40.2032     
  1118.63        500.000                 NaN   4.82228        6.65567       0.158763E-005            NaN   7.34561                 NaN  0.547438        40.8570        39.7720     
  1117.49        500.000                 NaN   4.51994        6.94724                 NaN            NaN   7.34456                 NaN  0.552600        40.8621        39.7735     
  1116.35        500.000                 NaN  0.965717E-005   8.97366       0.206135E-005            NaN   7.13456        1.67956       0.680865        41.3168        40.2145     
  1115.21        500.000                 NaN   9.34656       0.195462E-004            NaN            NaN   7.17136        1.42948       0.656123        41.2533        40.1431     
  1114.07        500.000                 NaN   9.28503       0.261801E-004            NaN            NaN   7.16585        1.46958       0.658698        41.2684        40.1524     
  1112.93        500.000                 NaN   9.29280       0.117133E-004            NaN            NaN   7.16985        1.46560       0.656174        41.2648        40.1508     
  1111.79        500.000                 NaN   9.29771       0.116350E-005            NaN            NaN   7.17428        1.46393       0.654283        41.2594        40.1504     
  1110.65        500.000                 NaN   9.27147       0.154905E-005            NaN            NaN   7.17051        1.48179       0.656061        41.2649        40.1553     
  1109.50        500.000                 NaN  0.965676E-005   8.67000       0.245049E-005            NaN   7.11861        1.86476       0.700678        41.3839        40.2621     
  1108.36        500.000                 NaN   3.66628        7.81683       0.512223E-004            NaN   7.36122                 NaN  0.542937        40.8385        39.7742     
  1107.22        500.000                 NaN   8.69851       0.222774E-002            NaN            NaN   7.12398        1.83764       0.693680        41.3940        40.2500     
  1106.08        500.000                 NaN   5.79389        5.72719                 NaN            NaN   7.38967                 NaN  0.530067        40.7789        39.7803     
  1104.94        500.000                 NaN   5.46407        6.04922                 NaN            NaN   7.38421                 NaN  0.532719        40.7908        39.7790     
  1103.80        500.000                 NaN   8.54457       0.384837E-004            NaN            NaN   7.11548        1.96667       0.698548        41.3816        40.2931     
  1102.66        500.000                 NaN   8.53393       0.370592E-005            NaN            NaN   7.11320        1.97418       0.699270        41.3843        40.2952     
  1101.52        500.000                 NaN   8.51703       0.232658E-005            NaN            NaN   7.12134        1.98185       0.698185        41.3850        40.2966     
  1100.38        500.000                 NaN   6.31828        5.20448                 NaN            NaN   7.39257                 NaN  0.528791        40.7754        39.7805     
  1099.24        500.000                 NaN   8.36613       0.517211E-004            NaN            NaN   7.11534        2.08999       0.702832        41.3984        40.3272     
  1098.10        500.000                 NaN   8.35220                 NaN            NaN            NaN   7.11478        2.10038       0.703268        41.3990        40.3304     
  1096.96        500.000                 NaN   8.33663                 NaN            NaN            NaN   7.11363        2.11177       0.703873        41.4004        40.3337     
  1095.82        500.000                 NaN   8.31118                 NaN            NaN            NaN   7.11136        2.12994       0.704846        41.4040        40.3386     
  1094.68        500.000                 NaN   8.29230                 NaN            NaN            NaN   7.11027        2.14313       0.705841        41.4059        40.3426     
  1093.54        500.000                 NaN   8.27873                 NaN            NaN            NaN   7.10937        2.15303       0.706662        41.4065        40.3457     
  1092.39        500.000                 NaN   8.25959                 NaN            NaN            NaN   7.10940        2.16555       0.707305        41.4091        40.3491     
  1091.25        500.000                 NaN   8.24900                 NaN            NaN            NaN   7.10884        2.17312       0.707578        41.4103        40.3511     
  1090.11        500.000                 NaN   8.23203                 NaN            NaN            NaN   7.10972        2.18442       0.708098        41.4115        40.3542     
  1088.97        500.000                 NaN   8.21515                 NaN            NaN            NaN   7.10899        2.19657       0.708647        41.4129        40.3577     
  1087.83        500.000                 NaN   8.19643                 NaN            NaN            NaN   7.10803        2.21002       0.709345        41.4145        40.3616     
  1086.69        500.000                 NaN   8.19911                 NaN            NaN            NaN   7.11010        2.20947       0.708380        41.4112        40.3617     
  1085.55        500.000                 NaN   8.18262                 NaN            NaN            NaN   7.10941        2.22134       0.708918        41.4125        40.3652     
  1084.41        500.000                 NaN   8.16621                 NaN            NaN            NaN   7.10871        2.23314       0.709456        41.4139        40.3686     
  1083.27        500.000                 NaN   8.13448                 NaN            NaN            NaN   7.10494        2.25512       0.711195        41.4194        40.3748     
  1082.13        500.000                 NaN   8.11889                 NaN            NaN            NaN   7.10429        2.26622       0.711764        41.4208        40.3781     
  1080.99        500.000                 NaN   8.10352                 NaN            NaN            NaN   7.10374        2.27729       0.712249        41.4219        40.3813     
  1079.85        500.000                 NaN   8.08846                 NaN            NaN            NaN   7.10320        2.28816       0.712719        41.4230        40.3844     
  1078.71        500.000                 NaN   8.07362                 NaN            NaN            NaN   7.10268        2.29888       0.713179        41.4241        40.3876     
  1077.57        500.000                 NaN   8.05904                 NaN            NaN            NaN   7.10217        2.30942       0.713628        41.4251        40.3906     
  1076.43        500.000                 NaN   8.04490                 NaN            NaN            NaN   7.10169        2.31969       0.714051        41.4260        40.3936     
  1075.28        500.000                 NaN   8.02959                 NaN            NaN            NaN   7.10099        2.33065       0.714626        41.4273        40.3968     
  1074.14        500.000                 NaN   8.01543                 NaN            NaN            NaN   7.10053        2.34091       0.715047        41.4283        40.3998     
  1073.00        500.000                 NaN   8.00137                 NaN            NaN            NaN   7.10007        2.35111       0.715467        41.4292        40.4028     
  1071.86        500.000                 NaN   7.98741                 NaN            NaN            NaN   7.09962        2.36124       0.715883        41.4301        40.4058     
  1070.72        500.000                 NaN   7.97689                 NaN            NaN            NaN   7.10037        2.36913       0.715909        41.4295        40.4082     
  1069.58        500.000                 NaN   7.96183       0.344584E-005            NaN            NaN   7.09970        2.37994       0.716430        41.4308        40.4113     
  1068.44        500.000                 NaN   7.94693                 NaN            NaN            NaN   7.09902        2.39065       0.716944        41.4320        40.4145     
  1067.30        500.000                 NaN   7.93299                 NaN            NaN            NaN   7.09781        2.40089       0.717403        41.4334        40.4175     
  1066.16        500.000                 NaN   7.91990                 NaN            NaN            NaN   7.09737        2.41044       0.717781        41.4342        40.4203     
  1065.02        500.000                 NaN   7.90697                 NaN            NaN            NaN   7.09694        2.41987       0.718153        41.4350        40.4231     
  1063.88        500.000                 NaN   7.89418       0.300289E-005            NaN            NaN   7.09652        2.42921       0.718516        41.4357        40.4258     
  1062.74        500.000                 NaN   7.88114       0.280995E-005            NaN            NaN   7.09597        2.43875       0.718922        41.4366        40.4287     
  1061.60        500.000                 NaN   7.86816       0.330465E-005            NaN            NaN   7.09552        2.44821       0.719309        41.4373        40.4315     
  1060.46        500.000                 NaN   7.85530       0.319827E-005            NaN            NaN   7.09508        2.45760       0.719693        41.4381        40.4343     
  1059.32        500.000                 NaN   7.84071       0.311039E-005            NaN            NaN   7.09451        2.46812       0.720176        41.4391        40.4374     
  1058.17        500.000                 NaN   7.82660                 NaN            NaN            NaN   7.09448        2.47817       0.720654        41.4398        40.4403     
  1057.03        500.000                 NaN   7.81462                 NaN            NaN            NaN   7.09418        2.48700       0.720966        41.4403        40.4429     
  1055.89        500.000                 NaN   7.80135                 NaN            NaN            NaN   7.09369        2.49667       0.721353        41.4412        40.4458     
  1054.75        500.000                 NaN   7.78973                 NaN            NaN            NaN   7.09313        2.50512       0.721776        41.4420        40.4483     
  1053.61        500.000                 NaN   7.77795                 NaN            NaN            NaN   7.09274        2.51378       0.722121        41.4426        40.4509     
  1052.47        500.000                 NaN   7.76635                 NaN            NaN            NaN   7.09236        2.52233       0.722459        41.4431        40.4534     
  1051.33        500.000                 NaN   7.75127                 NaN            NaN            NaN   7.09219        2.53313       0.722907        41.4439        40.4566     
  1050.19        500.000                 NaN   7.73920                 NaN            NaN            NaN   7.09184        2.54194       0.723264        41.4445        40.4592     
  1049.05        500.000                 NaN   7.72720                 NaN            NaN            NaN   7.09149        2.55073       0.723612        41.4451        40.4618     
  1047.91        500.000                 NaN   7.71530                 NaN            NaN            NaN   7.09115        2.55945       0.723956        41.4457        40.4644     
  1046.77        500.000                 NaN   7.70350                 NaN            NaN            NaN   7.09082        2.56811       0.724295        41.4462        40.4670     
  1045.63        500.000                 NaN   7.69180                 NaN            NaN            NaN   7.09049        2.57670       0.724630        41.4468        40.4696     
  1044.49        500.000                 NaN   7.68009                 NaN            NaN            NaN   7.09014        2.58527       0.724971        41.4474        40.4722     
  1043.35        500.000                 NaN   7.66861                 NaN            NaN            NaN   7.08985        2.59375       0.725288        41.4478        40.4747     
  1042.21        500.000                 NaN   7.65718                 NaN            NaN            NaN   7.08955        2.60216       0.725610        41.4482        40.4773     
  1041.06        500.000                 NaN   7.64584                 NaN            NaN            NaN   7.08924        2.61051       0.725931        41.4487        40.4798     
  1039.92        500.000                 NaN   7.63461                 NaN            NaN            NaN   7.08896        2.61879       0.726242        41.4491        40.4823     
  1038.78        500.000                 NaN   7.62350                 NaN            NaN            NaN   7.08869        2.62699       0.726546        41.4495        40.4847     
  1037.64        500.000                 NaN   7.61239                 NaN            NaN            NaN   7.08841        2.63518       0.726857        41.4499        40.4872     
  1036.50        500.000                 NaN   7.60146                 NaN            NaN            NaN   7.08814        2.64326       0.727154        41.4503        40.4897     
  1035.36        500.000                 NaN   7.67221                 NaN            NaN            NaN   7.08804        2.58852       0.727362        41.4502        40.4736     
  1034.22        500.000                 NaN   7.66130                 NaN            NaN            NaN   7.08779        2.59659       0.727655        41.4506        40.4761     
  1033.08        500.000                 NaN   7.65049                 NaN            NaN            NaN   7.08754        2.60461       0.727943        41.4509        40.4785     
  1031.94        500.000                 NaN   7.63976                 NaN            NaN            NaN   7.08730        2.61257       0.728228        41.4512        40.4810     
  1030.80        500.000                 NaN   7.62912                 NaN            NaN            NaN   7.08707        2.62047       0.728508        41.4515        40.4834     
  1029.66        500.000                 NaN   7.53749                 NaN            NaN            NaN   7.08668        2.69068       0.728871        41.4522        40.5041     
  1028.52        500.000                 NaN   7.52714                 NaN            NaN            NaN   7.08647        2.69838       0.729141        41.4524        40.5064     
  1027.38        500.000                 NaN   7.51704                 NaN            NaN            NaN   7.08630        2.70597       0.729386        41.4525        40.5088     
  1026.24        500.000                 NaN   7.50670                 NaN            NaN            NaN   7.08606        2.71360       0.729667        41.4529        40.5111     
  1025.09        500.000                 NaN   7.49656                 NaN            NaN            NaN   7.08585        2.72116       0.729932        41.4531        40.5134     
  1023.95        500.000                 NaN   7.48653                 NaN            NaN            NaN   7.08566        2.72864       0.730188        41.4532        40.5157     
  1022.81        500.000                 NaN   7.47659                 NaN            NaN            NaN   7.08548        2.73607       0.730438        41.4534        40.5180     
  1021.67        500.000                 NaN   7.46687                 NaN            NaN            NaN   7.08534        2.74341       0.730666        41.4534        40.5203     
  1020.53        500.000                 NaN   7.45693                 NaN            NaN            NaN   7.08514        2.75079       0.730929        41.4537        40.5225     
  1019.39        500.000                 NaN   7.44723                 NaN            NaN            NaN   7.08497        2.75805       0.731170        41.4538        40.5248     
  1018.25        500.000                 NaN   7.43759                 NaN            NaN            NaN   7.08482        2.76530       0.731403        41.4539        40.5270     
  1017.11        500.000                 NaN   7.58994                 NaN            NaN            NaN   7.08366        2.64913       0.731166        41.4528        40.4933     
  1015.97        500.000                 NaN   7.66282                 NaN            NaN            NaN   7.11528        2.63178       0.712634        41.3820        40.4955     
  1014.83        500.000                 NaN   7.85598                 NaN            NaN            NaN   7.14097        2.51690       0.696635        41.3213        40.4682     
  1013.69        500.000                 NaN   7.83947                 NaN            NaN            NaN   7.14095        2.52975       0.696967        41.3205        40.4724     
  1012.55        500.000                 NaN   7.82876                 NaN            NaN            NaN   7.13980        2.53647       0.697696        41.3233        40.4740     
  1011.41        500.000                 NaN   6.17536       0.176065E-003            NaN            NaN   6.86003        3.38549       0.861619        42.0946        40.6228     
  1010.27        500.000                 NaN   6.17536       0.174200E-003            NaN            NaN   6.86003        3.38549       0.861619        42.0946        40.6228     
  1009.13        500.000                 NaN   6.17536       0.173035E-003            NaN            NaN   6.86003        3.38549       0.861619        42.0946        40.6228     
  1007.98        500.000                 NaN   6.17536       0.170698E-003            NaN            NaN   6.86003        3.38549       0.861619        42.0946        40.6228     
  1006.84        500.000                 NaN   6.17536       0.169288E-003            NaN            NaN   6.86003        3.38549       0.861620        42.0946        40.6228     
  1005.70        500.000                 NaN   6.17536       0.167924E-003            NaN            NaN   6.86003        3.38549       0.861620        42.0946        40.6228     
  1004.56        500.000                 NaN   6.17537       0.166767E-003            NaN            NaN   6.86003        3.38549       0.861620        42.0946        40.6228     
  1003.42        500.000                 NaN   6.17537       0.165837E-003            NaN            NaN   6.86003        3.38549       0.861620        42.0946        40.6228     
  1002.28        500.000                 NaN   6.17544       0.741304E-004            NaN            NaN   6.86003        3.38550       0.861621        42.0946        40.6228     
  1001.14        500.000                 NaN   7.47801                 NaN            NaN            NaN   7.10635        2.76309       0.720042        41.3984        40.5341     
  1000.00        500.000                 NaN   7.65959                 NaN            NaN            NaN   7.13297        2.65813       0.703750        41.3355        40.5101     
