|6.6.6
Archiving\03_Data\frac/QFM_m3.75/Y98/Y98_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          17
T(K)           P(bar)         melt(TH)       melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1563.91        2500.00        98.9757                 NaN            NaN            NaN            NaN  0.107722       0.916583                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        98.9899                 NaN            NaN            NaN            NaN  0.102421       0.907660                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        99.0012                 NaN            NaN            NaN            NaN  0.100884       0.897875                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        99.0124                 NaN            NaN            NaN            NaN  0.963469E-001  0.891297                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        99.0270                 NaN            NaN            NaN            NaN  0.955370E-001  0.877492                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        99.0371                 NaN            NaN            NaN            NaN  0.935641E-001  0.869343                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        99.0509                 NaN            NaN            NaN            NaN  0.923765E-001  0.856731                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        99.0617                 NaN            NaN            NaN            NaN  0.889870E-001  0.849334                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        99.0717                 NaN            NaN            NaN            NaN  0.872239E-001  0.841027                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        99.0824                 NaN            NaN            NaN            NaN  0.848805E-001  0.832724                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.0941                 NaN            NaN            NaN            NaN  0.837268E-001  0.822209                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        99.1036                 NaN            NaN            NaN            NaN  0.813152E-001  0.815087                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        98.9643                 NaN            NaN            NaN            NaN  0.124251E-001  0.301852       0.721462                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        98.8678                 NaN            NaN            NaN            NaN            NaN            NaN   1.13219                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        98.8702                 NaN            NaN            NaN            NaN            NaN            NaN   1.12981                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        98.8779                 NaN            NaN            NaN            NaN  0.246786E-005            NaN   1.12205                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        98.8750                 NaN            NaN            NaN            NaN            NaN            NaN   1.12500                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        98.8734                 NaN            NaN            NaN            NaN            NaN            NaN   1.12655                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        98.8686                 NaN            NaN            NaN            NaN            NaN            NaN   1.13140                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        98.8652                 NaN            NaN            NaN            NaN            NaN            NaN   1.13476                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        98.8581                 NaN            NaN            NaN            NaN            NaN            NaN   1.14194                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        98.8478                 NaN            NaN            NaN            NaN            NaN            NaN   1.15223                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        98.8317                 NaN            NaN            NaN            NaN  0.403090E-004            NaN   1.16824                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        98.8184                 NaN            NaN            NaN            NaN            NaN            NaN   1.18155                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        98.7871                 NaN            NaN            NaN            NaN            NaN            NaN   1.21290                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        98.7377                 NaN            NaN            NaN            NaN            NaN            NaN   1.26226                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        98.3442                 NaN            NaN            NaN            NaN            NaN            NaN  0.796916       0.858846                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        98.1525                 NaN            NaN            NaN            NaN            NaN            NaN   1.34449       0.503042                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        98.1775                 NaN            NaN            NaN            NaN            NaN            NaN   1.32263       0.499905                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.2059                 NaN            NaN            NaN            NaN            NaN            NaN   1.29984       0.494210                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.2314                 NaN            NaN            NaN            NaN            NaN            NaN   1.28132       0.487279                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.2583                 NaN            NaN            NaN            NaN            NaN            NaN  0.480675        1.26104                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.2805                 NaN            NaN            NaN            NaN            NaN            NaN  0.477899        1.24164                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.3051                 NaN            NaN            NaN            NaN            NaN            NaN  0.472699        1.22219                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.3163                 NaN            NaN            NaN            NaN            NaN            NaN   1.20340       0.480275                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.3578                 NaN            NaN            NaN            NaN            NaN            NaN   1.18089       0.461355                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.3676                 NaN            NaN            NaN            NaN            NaN            NaN   1.17536       0.457083                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.3876                 NaN            NaN            NaN            NaN            NaN            NaN  0.453358        1.15899                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.4073                 NaN            NaN            NaN            NaN            NaN            NaN   1.14388       0.448809                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.4253                 NaN            NaN            NaN            NaN  0.620519E-004            NaN  0.443122        1.13149                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.4447                 NaN            NaN            NaN            NaN  0.164608E-001            NaN  0.415633        1.12323                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.4623                 NaN            NaN            NaN            NaN            NaN            NaN   1.10330       0.434353                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.4742                 NaN            NaN            NaN            NaN            NaN            NaN   1.09602       0.429736                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.4904                 NaN            NaN            NaN            NaN            NaN            NaN   1.08451       0.425042                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.5030                 NaN            NaN            NaN            NaN            NaN            NaN  0.420414        1.07655                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.5245                 NaN            NaN            NaN            NaN  0.261725E-001            NaN   1.08139       0.367952                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.5404                 NaN            NaN            NaN            NaN  0.366341E-001            NaN  0.345829        1.07709                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.5534                 NaN            NaN            NaN            NaN  0.342622E-001            NaN   1.06808       0.344287                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        95.9415                 NaN            NaN            NaN            NaN  0.495284                 NaN   1.51110       0.688007                 NaN            NaN   1.36415                 NaN            NaN            NaN
  1441.10        2500.00        95.6781                 NaN            NaN            NaN            NaN  0.561648                 NaN   1.55163       0.682913                 NaN            NaN   1.52571                 NaN            NaN            NaN
  1438.60        2500.00        95.8323                 NaN            NaN            NaN            NaN  0.557385                 NaN   1.52060       0.616524                 NaN            NaN   1.47321                 NaN            NaN            NaN
  1436.09        2500.00        95.9520                 NaN            NaN            NaN            NaN  0.555284                 NaN   1.49883       0.560054                 NaN            NaN   1.43386                 NaN            NaN            NaN
  1433.58        2500.00        96.0701                 NaN            NaN            NaN            NaN  0.552607                 NaN  0.504411        1.47871                 NaN            NaN   1.39421                 NaN            NaN            NaN
  1431.08        2500.00        96.1742                 NaN            NaN            NaN            NaN  0.552898                 NaN   1.46780       0.444251                 NaN            NaN   1.36083                 NaN            NaN            NaN
  1428.57        2500.00        96.2954                 NaN            NaN            NaN            NaN  0.546333                 NaN   1.44375       0.396939                 NaN            NaN   1.31762                 NaN            NaN            NaN
  1426.07        2500.00        96.3857                 NaN            NaN            NaN            NaN  0.547127                 NaN  0.345074        1.43403                 NaN            NaN   1.28802                 NaN            NaN            NaN
  1423.56        2500.00        96.4891                 NaN            NaN            NaN            NaN  0.544018                 NaN   1.42098       0.292674                 NaN            NaN   1.25323                 NaN            NaN            NaN
  1421.05        2500.00        96.5783                 NaN            NaN            NaN            NaN  0.542243                 NaN   1.41466       0.241952                 NaN            NaN   1.22289                 NaN            NaN            NaN
  1418.55        2500.00        96.6671                 NaN            NaN            NaN            NaN  0.540054                 NaN  0.194273        1.40579                 NaN            NaN   1.19275                 NaN            NaN            NaN
  1416.04        2500.00        96.7524                 NaN            NaN            NaN            NaN  0.537732                 NaN  0.147681        1.39847                 NaN            NaN   1.16371                 NaN            NaN            NaN
  1413.53        2500.00        96.8313                 NaN            NaN            NaN            NaN  0.535506                 NaN   1.39661       0.100205                 NaN            NaN   1.13641                 NaN            NaN            NaN
  1411.03        2500.00        96.9075                 NaN            NaN            NaN            NaN  0.532695                 NaN   1.39430       0.552214E-001            NaN            NaN   1.11031                 NaN            NaN            NaN
  1408.52        2500.00        96.9833                 NaN            NaN            NaN            NaN  0.530086                 NaN  0.105881E-001   1.39248                 NaN            NaN   1.08360                 NaN            NaN            NaN
  1406.02        2500.00        97.0376                 NaN            NaN            NaN            NaN  0.500718                 NaN  0.757978E-001   1.32729                 NaN            NaN   1.05862                 NaN            NaN            NaN
  1403.51        2500.00        97.1003                 NaN            NaN            NaN            NaN  0.468565                 NaN   1.25478       0.144523                 NaN            NaN   1.03184                 NaN            NaN            NaN
  1401.00        2500.00        97.1841                 NaN            NaN            NaN            NaN  0.506297                 NaN   1.29950                 NaN            NaN            NaN   1.01010                 NaN            NaN            NaN
  1398.50        2500.00        97.2398                 NaN            NaN            NaN            NaN  0.491637                 NaN   1.28066                 NaN            NaN            NaN  0.987870                 NaN            NaN            NaN
  1395.99        2500.00        97.3000                 NaN            NaN            NaN            NaN  0.482443                 NaN   1.25221                 NaN            NaN            NaN  0.965350                 NaN            NaN            NaN
  1393.48        2500.00        97.3552                 NaN            NaN            NaN            NaN  0.473774                 NaN   1.22677                 NaN            NaN            NaN  0.944292                 NaN            NaN            NaN
  1390.98        2500.00        97.4116                 NaN            NaN            NaN            NaN  0.465973                 NaN   1.19936                 NaN            NaN            NaN  0.923029                 NaN            NaN            NaN
  1388.47        2500.00        97.4623                 NaN            NaN            NaN            NaN  0.459996                 NaN   1.17381                 NaN            NaN            NaN  0.903865                 NaN            NaN            NaN
  1385.96        2500.00        97.5126                 NaN            NaN            NaN            NaN  0.453285                 NaN   1.14937                 NaN            NaN            NaN  0.884733                 NaN            NaN            NaN
  1383.46        2500.00        97.5667                 NaN            NaN            NaN            NaN  0.444065                 NaN   1.12515                 NaN            NaN            NaN  0.864115                 NaN            NaN            NaN
  1380.95        2500.00        97.6118                 NaN            NaN            NaN            NaN  0.437469                 NaN   1.10390                 NaN            NaN            NaN  0.846797                 NaN            NaN            NaN
  1378.45        2500.00        97.6225                 NaN            NaN            NaN            NaN  0.457552                 NaN   1.07238                 NaN            NaN            NaN  0.847553                 NaN            NaN            NaN
  1375.94        2500.00        97.7361                 NaN            NaN            NaN            NaN  0.412037                 NaN   1.05479                 NaN            NaN            NaN  0.797107                 NaN            NaN            NaN
  1373.43        2500.00        97.7477                 NaN            NaN            NaN            NaN  0.411815                 NaN   1.04745                 NaN            NaN            NaN  0.793056                 NaN            NaN            NaN
  1370.93        2500.00        97.7860                 NaN            NaN            NaN            NaN  0.404238                 NaN   1.03225                 NaN            NaN            NaN  0.777537                 NaN            NaN            NaN
  1368.42        2500.00        97.8236                 NaN            NaN            NaN            NaN  0.397887                 NaN   1.01590                 NaN            NaN            NaN  0.762603                 NaN            NaN            NaN
  1365.91        2500.00        97.8659                 NaN            NaN            NaN            NaN  0.388639                 NaN  0.999630                 NaN            NaN            NaN  0.745840                 NaN            NaN            NaN
  1363.41        2500.00        97.8935                 NaN            NaN            NaN            NaN  0.381674                 NaN  0.990509                 NaN            NaN            NaN  0.734269                 NaN            NaN            NaN
  1360.90        2500.00        97.9413                 NaN            NaN            NaN            NaN  0.372744                 NaN  0.971743                 NaN            NaN            NaN  0.714210                 NaN            NaN            NaN
  1358.40        2500.00        97.9723                 NaN            NaN            NaN            NaN  0.367837                 NaN  0.957000                 NaN            NaN            NaN  0.702898                 NaN            NaN            NaN
  1355.89        2500.00        98.0048                 NaN            NaN            NaN            NaN  0.356898                 NaN  0.949495                 NaN            NaN            NaN  0.688761                 NaN            NaN            NaN
  1353.38        2500.00        98.0367                 NaN            NaN            NaN            NaN  0.351835                 NaN  0.934478                 NaN            NaN            NaN  0.676970                 NaN            NaN            NaN
  1350.88        2500.00        97.7923                 NaN            NaN            NaN            NaN  0.330446                 NaN   1.05041                 NaN            NaN            NaN  0.739025       0.878144E-001            NaN            NaN
  1348.37        2500.00        97.8160                 NaN            NaN            NaN            NaN  0.323605                 NaN   1.03772                 NaN            NaN            NaN  0.729686       0.930383E-001            NaN            NaN
  1345.86        2500.00        97.8690                 NaN            NaN            NaN            NaN  0.319434                 NaN   1.00974                 NaN            NaN            NaN  0.711992       0.898382E-001            NaN            NaN
  1343.36        2500.00        97.9198                 NaN            NaN            NaN            NaN  0.312786                 NaN  0.986084                 NaN            NaN            NaN  0.694645       0.866385E-001            NaN            NaN
  1340.85        2500.00        97.9691                 NaN            NaN            NaN            NaN  0.306322                 NaN  0.963198                 NaN            NaN            NaN  0.677803       0.835594E-001            NaN            NaN
  1338.35        2500.00        98.0161                 NaN            NaN            NaN            NaN  0.298258                 NaN  0.943806                 NaN            NaN            NaN  0.661358       0.805217E-001            NaN            NaN
  1335.84        2500.00        98.0621                 NaN            NaN            NaN            NaN  0.291488                 NaN  0.923408                 NaN            NaN            NaN  0.645355       0.776321E-001            NaN            NaN
  1333.33        2500.00        98.1092                 NaN            NaN            NaN            NaN  0.281781                 NaN  0.905055                 NaN            NaN            NaN  0.629224       0.747597E-001            NaN            NaN
  1330.83        2500.00        98.1517                 NaN            NaN            NaN            NaN  0.277170                 NaN  0.884957                 NaN            NaN            NaN  0.614090       0.720635E-001            NaN            NaN
  1328.32        2500.00        98.1909                 NaN            NaN            NaN            NaN  0.270706                 NaN  0.868336                 NaN            NaN            NaN  0.600517       0.695193E-001            NaN            NaN
  1325.81        2500.00        98.2281                 NaN            NaN            NaN            NaN  0.260538                 NaN  0.857147                 NaN            NaN            NaN  0.587186       0.670590E-001            NaN            NaN
  1323.31        2500.00        98.2773                 NaN            NaN            NaN            NaN  0.254454                 NaN  0.834105                 NaN            NaN            NaN  0.569840       0.642829E-001            NaN            NaN
  1320.80        2500.00        98.3139                 NaN            NaN            NaN            NaN  0.247300                 NaN  0.819762                 NaN            NaN            NaN  0.557128       0.619367E-001            NaN            NaN
  1318.30        2500.00        98.3491                 NaN            NaN            NaN            NaN  0.237846                 NaN  0.809056                 NaN            NaN            NaN  0.544384       0.596086E-001            NaN            NaN
  1315.79        2500.00        98.3874                 NaN            NaN            NaN            NaN  0.230179                 NaN  0.794131                 NaN            NaN            NaN  0.530997       0.573112E-001            NaN            NaN
  1313.28        2500.00        98.4227                 NaN            NaN            NaN            NaN  0.222856                 NaN  0.780784                 NaN            NaN            NaN  0.518511       0.551258E-001            NaN            NaN
  1310.78        2500.00        98.4581                 NaN            NaN            NaN            NaN  0.214763                 NaN  0.768167                 NaN            NaN            NaN  0.506084       0.529247E-001            NaN            NaN
  1308.27        2500.00        98.4918                 NaN            NaN            NaN            NaN  0.206434                 NaN  0.756990                 NaN            NaN            NaN  0.494020       0.508000E-001            NaN            NaN
  1305.76        2500.00        98.5268                 NaN            NaN            NaN            NaN  0.198925                 NaN  0.743544                 NaN            NaN            NaN  0.481954       0.488044E-001            NaN            NaN
  1303.26        2500.00        98.5571                 NaN            NaN            NaN            NaN  0.192506                 NaN  0.732472                 NaN            NaN            NaN  0.471058       0.468342E-001            NaN            NaN
  1300.75        2500.00        98.5884                 NaN            NaN            NaN            NaN  0.184460                 NaN  0.722391                 NaN            NaN            NaN  0.459870       0.448331E-001            NaN            NaN
  1298.25        2500.00        73.9365                 NaN            NaN            NaN            NaN   1.26603                 NaN   5.42374                 NaN            NaN            NaN   3.77629       0.510457        15.0870                 NaN
  1295.74        2500.00        68.5304                 NaN            NaN            NaN            NaN   1.41541                 NaN   6.65337                 NaN            NaN            NaN   4.48285       0.587457        18.3305                 NaN
  1293.23        2500.00        75.1098                 NaN            NaN            NaN            NaN   1.05185                 NaN   5.49006                 NaN            NaN            NaN   3.57486       0.451207        14.3222                 NaN
  1290.73        2500.00        79.7397                 NaN            NaN            NaN            NaN  0.779111                 NaN   4.66725                 NaN            NaN            NaN   2.93176       0.357454        11.5248                 NaN
  1288.22        2500.00        82.8312                 NaN            NaN            NaN            NaN  0.752305                 NaN   3.83356                 NaN            NaN            NaN   2.50331       0.310545        9.76905                 NaN
  1285.71        2500.00        85.9927                 NaN            NaN            NaN            NaN  0.355228                 NaN   3.60859                 NaN            NaN            NaN   2.04486       0.230501        7.76810                 NaN
  1283.21        2500.00        80.4246                 NaN            NaN            NaN            NaN  0.360567                 NaN   5.21578                 NaN            NaN            NaN   2.90630       0.321287        10.7715                 NaN
  1280.70        2500.00        86.6274                 NaN            NaN            NaN            NaN  0.187134                 NaN   2.94072                 NaN            NaN            NaN   1.92796       0.237016        8.07981                 NaN
  1278.20        2500.00        98.7435                 NaN            NaN            NaN            NaN            NaN            NaN  0.582767                 NaN            NaN            NaN  0.376103                 NaN  0.297624                 NaN
  1275.69        2500.00        91.7787                 NaN            NaN            NaN            NaN            NaN            NaN   1.79437       0.687590                 NaN            NaN   1.07546       0.150954        4.51297                 NaN
  1273.18        2500.00        96.4105                 NaN            NaN            NaN            NaN            NaN            NaN  0.707453                 NaN            NaN            NaN  0.578485       0.927051E-001   2.21085                 NaN
  1270.68        2500.00        90.9430                 NaN            NaN            NaN            NaN            NaN            NaN   3.40642                 NaN            NaN            NaN   1.24729       0.837888E-001   4.31947                 NaN
  1268.17        2500.00        91.9124                 NaN            NaN            NaN            NaN            NaN            NaN   2.68677                 NaN            NaN            NaN   1.26275       0.866169E-001   4.05151                 NaN
  1265.66        2500.00        91.3260                 NaN            NaN            NaN            NaN            NaN            NaN  0.298493        2.14182                 NaN            NaN   1.28659       0.156730        4.79033                 NaN
  1263.16        2500.00        51.4755        2.59860                 NaN            NaN            NaN  0.644801                 NaN   9.24438                 NaN            NaN            NaN   6.12625       0.495666        22.8865        6.52827     
  1260.65        2500.00        64.6417        6.21570                 NaN            NaN            NaN            NaN            NaN   1.11757        5.61664                 NaN            NaN   2.95053       0.131621        11.4415        7.88473     
  1258.15        2500.00        80.5470        19.0043                 NaN            NaN            NaN            NaN            NaN  0.340735E-001  0.460158E-001            NaN            NaN            NaN  0.541011E-002  0.363244                 NaN
  1255.64        2500.00        81.9443        17.8589                 NaN            NaN            NaN  0.263562E-001            NaN  0.869287E-001            NaN            NaN            NaN  0.197088E-002            NaN  0.815947E-001            NaN
  1253.13        2500.00        86.9056       0.410255E-005            NaN            NaN            NaN            NaN            NaN  0.800523        1.63734                 NaN            NaN   1.46585       0.833819E-001   5.75976        3.34755     
  1250.63        2500.00        93.4778       0.467434E-005            NaN            NaN            NaN            NaN            NaN  0.741337       0.335951                 NaN            NaN  0.619293       0.461162E-001   3.16577        1.61373     
  1248.12        2500.00        99.8375                 NaN            NaN            NaN            NaN            NaN            NaN  0.728112E-001  0.298295E-001            NaN            NaN            NaN            NaN  0.598887E-001            NaN
  1245.61        2500.00        99.8478                 NaN            NaN            NaN            NaN            NaN            NaN  0.683419E-001  0.460555E-001            NaN            NaN            NaN            NaN  0.378273E-001            NaN
  1243.11        2500.00        99.8441                 NaN            NaN            NaN            NaN            NaN            NaN  0.115519       0.938538E-003            NaN            NaN            NaN  0.116267E-002  0.382612E-001            NaN
  1240.60        2500.00        99.8411                 NaN            NaN            NaN            NaN            NaN            NaN  0.743091E-001  0.513927E-001            NaN            NaN            NaN  0.253150E-002  0.306462E-001            NaN
  1238.10        2500.00        97.1527                 NaN            NaN            NaN            NaN            NaN            NaN  0.479681       0.185870                 NaN            NaN  0.343290       0.290201E-001   1.80942                 NaN
  1235.59        2500.00        97.6864                 NaN            NaN            NaN            NaN            NaN            NaN  0.645215                 NaN            NaN            NaN  0.343610       0.284575E-001   1.29629                 NaN
  1233.08        2500.00        97.3995                 NaN            NaN            NaN            NaN            NaN            NaN  0.282420       0.221708                 NaN            NaN  0.270143       0.194274E-001   1.23354       0.573232     
  1230.58        2500.00        77.1540                 NaN            NaN            NaN            NaN            NaN            NaN  0.666607        1.95685                 NaN            NaN   1.80718       0.137330        11.3518        6.92628     
  1228.07        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.2824                 NaN            NaN            NaN   8.19208       0.611291        46.4752        33.4390     
  1225.56        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.25707        8.27182       0.766707                 NaN   8.20741       0.611764        46.4492        33.4360     
  1223.06        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.78606        4.52288                 NaN            NaN   8.18057       0.611315        46.4549        33.4443     
  1220.55        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.29517        5.00849                 NaN            NaN   8.18736       0.611867        46.4514        33.4458     
  1218.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.60371        4.69799                 NaN            NaN   8.19194       0.611674        46.4480        33.4467     
  1215.54        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.45491        4.85822                 NaN            NaN   8.19807       0.609752        46.4276        33.4515     
  1213.03        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.47552        4.83781                 NaN            NaN   8.20465       0.608406        46.4210        33.4526     
  1210.53        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.63476        4.68626                 NaN            NaN   8.21189       0.606530        46.4061        33.4545     
  1208.02        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.02409        4.30252                 NaN            NaN   8.21754       0.605231        46.3943        33.4564     
  1205.51        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.2988       0.241709E-005            NaN            NaN   8.23763       0.604538        46.4028        33.4562     
  1203.01        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.22733        8.30930       0.777458                 NaN   8.24847       0.606255        46.3756        33.4555     
  1200.50        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.3254                 NaN            NaN            NaN   8.23984       0.602352        46.3717        33.4606     
  1197.99        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.73249        4.59347                 NaN            NaN   8.24214       0.601495        46.3698        33.4606     
  1195.49        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.14627        9.18163                 NaN            NaN   8.27288       0.601098        46.3387        33.4594     
  1192.98        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.15302        9.17653                 NaN            NaN   8.27613       0.600227        46.3329        33.4612     
  1190.48        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.3456                 NaN            NaN            NaN   8.26796       0.596877        46.3155        33.4741     
  1187.97        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.0137       0.312539                 NaN            NaN   8.29049       0.597707        46.3127        33.4729     
  1185.46        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.3505       0.874072E-006            NaN            NaN   8.28057       0.595460        46.2958        33.4777     
  1182.96        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.88103        4.47739                 NaN            NaN   8.27433       0.595720        46.2914        33.4802     
  1180.45        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.68105        4.67937                 NaN            NaN   8.27928       0.594639        46.2838        33.4818     
  1177.94        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.50607        4.85678                 NaN            NaN   8.28616       0.593295        46.2740        33.4837     
  1175.44        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.3675                 NaN            NaN            NaN   8.29336       0.592271        46.2590        33.4879     
  1172.93        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.868840        10.4834                 NaN            NaN   8.33590       0.591152        46.2408        33.4799     
  1170.43        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.6747       0.684234                 NaN            NaN   8.32813       0.588455        46.2324        33.4922     
  1167.92        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.785623        10.5714                 NaN            NaN   8.34391       0.589553        46.2252        33.4843     
  1165.41        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.89062        5.48388                 NaN            NaN   8.33362       0.587396        46.2119        33.4926     
  1162.91        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.45784        4.91756                 NaN            NaN   8.32519       0.588278        46.2165        33.4946     
  1160.40        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.07620        5.30480                 NaN            NaN   8.32802       0.586979        46.2041        33.4999     
  1157.89        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.12684        2.26403                 NaN            NaN   8.36515       0.581845        46.1652        33.4970     
  1155.39        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.09758        2.29688                 NaN            NaN   8.36981       0.580774        46.1555        33.4994     
  1152.88        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.5621       0.822970                 NaN            NaN   8.36234       0.580191        46.1647        33.5077     
  1150.38        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.31256        5.09459                 NaN            NaN   8.35358       0.580834        46.1468        33.5116     
  1147.87        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.6818       0.698374                 NaN            NaN   8.38065       0.581822        46.1557        33.5016     
  1145.36        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.04609        5.36319                 NaN            NaN   8.37022       0.578242        46.1294        33.5129     
  1142.86        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.15109        5.26244                 NaN            NaN   8.37635       0.576987        46.1177        33.5154     
  1140.35        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.01822        5.39801                 NaN            NaN   8.38120       0.576191        46.1087        33.5177     
  1137.84        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.82567        1.58912                 NaN            NaN   8.41254       0.571958        46.0778        33.5229     
  1135.34        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.27680        5.14290                 NaN            NaN   8.39515       0.574798        46.0900        33.5204     
