|6.6.6
Archiving\03_Data\eqfrac/QFM_m4/ALH/ALH_3.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         melt(TH)       O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        ne             lc            
  1264.38        2500.00       0.786003E-001   97.9470                 NaN            NaN  0.499714                 NaN  0.246402                 NaN   1.01715       0.211088                 NaN
  1262.96        2500.00       0.162724        91.1881       0.227340                 NaN   2.10452                 NaN  0.959822                 NaN   3.69007        1.66740                 NaN
  1261.55        2500.00       0.159597        89.9157       0.385770                 NaN   2.29931                 NaN   1.14055                 NaN   4.21361        1.88548                 NaN
  1260.14        2500.00       0.190655        89.0932       0.306773                 NaN   2.58078                 NaN   1.19488                 NaN   4.58839        2.04533                 NaN
  1258.72        2500.00       0.100973        91.6651       0.387454                 NaN   2.05491                 NaN  0.943954                 NaN   3.29968        1.54789                 NaN
  1257.31        2500.00       0.114646        91.9028       0.341605                 NaN   1.83318                 NaN  0.905981                 NaN   3.40397        1.49778                 NaN
  1255.89        2500.00       0.132071        90.8241       0.343809                 NaN   2.11531                 NaN   1.01240                 NaN   3.87566        1.69668                 NaN
  1254.48        2500.00       0.199558        86.2751       0.487810                 NaN   3.03257                 NaN   1.49288                 NaN   5.99956        2.51251                 NaN
  1253.07        2500.00       0.855706E-001   93.4909       0.241546                 NaN   1.50367                 NaN  0.693074                 NaN   2.78454        1.20074                 NaN
  1251.65        2500.00       0.183443        85.8660       0.494944                 NaN   3.18613                 NaN   1.47301                 NaN   6.20584        2.59060                 NaN
  1250.24        2500.00       0.342953        75.0613       0.753825                 NaN   5.11279                 NaN   2.45338                 NaN   11.4521        4.64187       0.181711     
  1248.83        2500.00        1.06780                 NaN   3.34967                 NaN   20.8110                 NaN   9.77086                 NaN   40.5302        17.3783        7.09209     
  1247.41        2500.00        1.06464                 NaN   3.30000                 NaN   20.8273                 NaN   9.94783                 NaN   40.4194        17.4528        6.98802     
  1246.00        2500.00        1.06464                 NaN   3.30006                 NaN   20.8277                 NaN   9.94823                 NaN   40.4474        17.4652        6.94683     
  1244.58        2500.00        1.06464                 NaN   3.30012                 NaN   20.8281                 NaN   9.94863                 NaN   40.4755        17.4776        6.90540     
  1243.17        2500.00        1.06465                 NaN   3.30017                 NaN   20.8285                 NaN   9.94903                 NaN   40.5038        17.4901        6.86373     
  1241.76        2500.00        1.06465                 NaN   3.30023                 NaN   20.8289                 NaN   9.94943                 NaN   40.5323        17.5028        6.82181     
  1240.34        2500.00        1.06465                 NaN   3.30029                 NaN   20.8292                 NaN   9.94983                 NaN   40.5609        17.5154        6.77965     
  1238.93        2500.00        1.06465                 NaN   3.30035                 NaN   20.8296                 NaN   9.95023                 NaN   40.5897        17.5282        6.73719     
  1237.52        2500.00        1.06465                 NaN   3.30041                 NaN   20.8300                 NaN   9.95063                 NaN   40.6188        17.5412        6.69431     
  1236.10        2500.00        1.06465                 NaN   3.30047                 NaN   20.8304                 NaN   9.95103                 NaN   40.6481        17.5542        6.65119     
  1234.69        2500.00        1.06465                 NaN   3.30052                 NaN   20.8308                 NaN   9.95143                 NaN   40.6776        17.5672        6.60780     
  1233.27        2500.00        1.06465                 NaN   3.30058                 NaN   20.8312                 NaN   9.95183                 NaN   40.7072        17.5804        6.56415     
  1231.86        2500.00        1.06465                 NaN   3.30064                 NaN   20.8316                 NaN   9.95223                 NaN   40.7370        17.5937        6.52024     
  1230.45        2500.00        1.06465                 NaN   3.30070                 NaN   20.8320                 NaN   9.95264                 NaN   40.7669        17.6070        6.47607     
  1229.03        2500.00        1.06465                 NaN   3.30076                 NaN   20.8324                 NaN   9.95304                 NaN   40.7971        17.6204        6.43164     
  1227.62        2500.00        1.06465                 NaN   3.30082                 NaN   20.8328                 NaN   9.95344                 NaN   40.8275        17.6339        6.38690     
  1226.21        2500.00        1.04979                 NaN   3.32064                 NaN   20.7946                 NaN   9.98584                 NaN   40.8390        17.6574        6.35270     
  1224.79        2500.00        1.04980                 NaN   3.32070                 NaN   20.7950                 NaN   9.98625                 NaN   40.8698        17.6712        6.30725     
  1223.38        2500.00        1.04980                 NaN   3.32076                 NaN   20.7954                 NaN   9.98665                 NaN   40.9009        17.6850        6.26151     
  1221.96        2500.00        1.04980                 NaN   3.32082                 NaN   20.7958                 NaN   9.98706                 NaN   40.9321        17.6989        6.21550     
  1220.55        2500.00        1.04980                 NaN   3.32088                 NaN   20.7962                 NaN   9.98747                 NaN   40.9635        17.7129        6.16921     
  1219.14        2500.00        1.04980                 NaN   3.32094                 NaN   20.7966                 NaN   9.98787                 NaN   40.9951        17.7271        6.12263     
  1217.72        2500.00        1.04980                 NaN   3.32100                 NaN   20.7970                 NaN   9.98828                 NaN   41.0268        17.7413        6.07578     
  1216.31        2500.00        1.04980                 NaN   3.32106                 NaN   20.7974                 NaN   9.98869                 NaN   41.0588        17.7556        6.02861     
  1214.90        2500.00        1.04980                 NaN   3.32112                 NaN   20.7979                 NaN   9.98910                 NaN   41.0912        17.7700        5.98092     
  1213.48        2500.00        1.04980                 NaN   3.32118                 NaN   20.7983                 NaN   9.98951                 NaN   41.1237        17.7846        5.93293     
  1212.07        2500.00        1.04980                 NaN   3.32124                 NaN   20.7987                 NaN   9.98992                 NaN   41.1565        17.7992        5.88466     
  1210.65        2500.00        1.04980                 NaN   3.32130                 NaN   20.7991                 NaN   9.99033                 NaN   41.1894        17.8140        5.83608     
  1209.24        2500.00        1.04981                 NaN   3.32137                 NaN   20.7995                 NaN   9.99074                 NaN   41.2225        17.8289        5.78721     
  1207.83        2500.00        1.04981                 NaN   3.32143                 NaN   20.7999                 NaN   9.99115                 NaN   41.2559        17.8438        5.73804     
  1206.41        2500.00        1.04981                 NaN   3.32149                 NaN   20.8003                 NaN   9.99156                 NaN   41.2894        17.8588        5.68855     
  1205.00        2500.00        1.04981                 NaN   3.32155                 NaN   20.8007                 NaN   9.99198                 NaN   41.3232        17.8740        5.63876     
  1203.58        2500.00       0.928747                 NaN   3.55947                 NaN   21.1059                 NaN   10.4685                 NaN   41.0587        17.8109        5.06770     
  1202.17        2500.00       0.928747                 NaN   3.55953                 NaN   21.1064                 NaN   10.4690                 NaN   41.0928        17.8262        5.01739     
  1200.76        2500.00       0.928748                 NaN   3.55960                 NaN   21.1068                 NaN   10.4694                 NaN   41.1271        17.8416        4.96677     
  1199.34        2500.00       0.928749                 NaN   3.55966                 NaN   21.1072                 NaN   10.4698                 NaN   41.1616        17.8571        4.91584     
  1197.93        2500.00       0.928750                 NaN   3.55973                 NaN   21.1077                 NaN   10.4702                 NaN   41.1963        17.8727        4.86459     
  1196.52        2500.00       0.928750                 NaN   3.55979                 NaN   21.1081                 NaN   10.4707                 NaN   41.2312        17.8884        4.81302     
  1195.10        2500.00       0.928751                 NaN   3.55986                 NaN   21.1085                 NaN   10.4711                 NaN   41.2664        17.9043        4.76112     
  1193.69        2500.00       0.928752                 NaN   3.55992                 NaN   21.1090                 NaN   10.4715                 NaN   41.3017        17.9202        4.70891     
  1192.27        2500.00       0.928753                 NaN   3.55999                 NaN   21.1094                 NaN   10.4720                 NaN   41.3375        17.9363        4.65606     
  1190.86        2500.00       0.928755                 NaN   3.56006                 NaN   21.1098                 NaN   10.4724                 NaN   41.3735        17.9525        4.60289     
  1189.45        2500.00       0.928756                 NaN   3.56012                 NaN   21.1103                 NaN   10.4728                 NaN   41.4098        17.9689        4.54937     
  1188.03        2500.00       0.928757                 NaN   3.56019                 NaN   21.1107                 NaN   10.4733                 NaN   41.4460        17.9852        4.49582     
  1186.62        2500.00       0.928759                 NaN   3.56026                 NaN   21.1112                 NaN   10.4737                 NaN   41.4829        18.0019        4.44133     
  1185.21        2500.00       0.928760                 NaN   3.56033                 NaN   21.1116                 NaN   10.4741                 NaN   41.5198        18.0185        4.38680     
  1183.79        2500.00       0.928762                 NaN   3.56039                 NaN   21.1121                 NaN   10.4746                 NaN   41.5570        18.0353        4.33195     
  1182.38        2500.00       0.928763                 NaN   3.56046                 NaN   21.1125                 NaN   10.4750                 NaN   41.5943        18.0522        4.27673     
  1180.96        2500.00       0.928765                 NaN   3.56053                 NaN   21.1130                 NaN   10.4754                 NaN   41.6322        18.0693        4.22086     
  1179.55        2500.00       0.928767                 NaN   3.56060                 NaN   21.1134                 NaN   10.4759                 NaN   41.6702        18.0865        4.16461     
  1178.14        2500.00       0.928769                 NaN   3.56067                 NaN   21.1139                 NaN   10.4763                 NaN   41.7085        18.1038        4.10800     
  1176.72        2500.00       0.928771                 NaN   3.56074                 NaN   21.1143                 NaN   10.4768                 NaN   41.7471        18.1213        4.05104     
  1175.31        2500.00       0.928773                 NaN   3.56080                 NaN   21.1148                 NaN   10.4772                 NaN   41.7859        18.1388        3.99373     
  1173.90        2500.00       0.928775                 NaN   3.56087                 NaN   21.1153                 NaN   10.4776                 NaN   41.8249        18.1565        3.93606     
  1172.48        2500.00       0.928777                 NaN   3.56094                 NaN   21.1157                 NaN   10.4781                 NaN   41.8643        18.1744        3.87785     
  1171.07        2500.00       0.928780                 NaN   3.56102                 NaN   21.1162                 NaN   10.4785                 NaN   41.9039        18.1923        3.81928     
  1169.65        2500.00       0.928782                 NaN   3.56109                 NaN   21.1167                 NaN   10.4790                 NaN   41.9438        18.2104        3.76032     
  1168.24        2500.00       0.928784                 NaN   3.56116                 NaN   21.1171                 NaN   10.4794                 NaN   41.9839        18.2286        3.70100     
  1166.83        2500.00       0.928787                 NaN   3.56123                 NaN   21.1176                 NaN   10.4799                 NaN   42.0244        18.2470        3.64113     
  1165.41        2500.00       0.928790                 NaN   3.56130                 NaN   21.1181                 NaN   10.4803                 NaN   42.0652        18.2655        3.58087     
  1164.00        2500.00       0.928793                 NaN   3.56137                 NaN   21.1185                 NaN   10.4808                 NaN   42.1062        18.2841        3.52023     
  1162.59        2500.00       0.802927                 NaN   3.65072                 NaN   21.4300                 NaN   10.7664                 NaN   41.7407        18.2816        3.32760     
  1161.17        2500.00       0.802929                 NaN   3.65079                 NaN   21.4305                 NaN   10.7669                 NaN   41.7819        18.3003        3.26662     
  1159.76        2500.00       0.802932                 NaN   3.65086                 NaN   21.4310                 NaN   10.7674                 NaN   41.8234        18.3192        3.20523     
  1158.34        2500.00       0.802934                 NaN   3.65094                 NaN   21.4315                 NaN   10.7678                 NaN   41.8651        18.3382        3.14346     
  1156.93        2500.00       0.802937                 NaN   3.65101                 NaN   21.4320                 NaN   10.7683                 NaN   41.9071        18.3573        3.08130     
  1155.52        2500.00       0.802939                 NaN   3.65109                 NaN   21.4325                 NaN   10.7687                 NaN   41.9495        18.3766        3.01859     
  1154.10        2500.00       0.802942                 NaN   3.65116                 NaN   21.4330                 NaN   10.7692                 NaN   41.9922        18.3960        2.95543     
  1152.69        2500.00       0.802945                 NaN   3.65124                 NaN   21.4335                 NaN   10.7697                 NaN   42.0351        18.4156        2.89190     
  1151.27        2500.00       0.802948                 NaN   3.65131                 NaN   21.4340                 NaN   10.7701                 NaN   42.0783        18.4353        2.82796     
  1149.86        2500.00       0.802951                 NaN   3.65139                 NaN   21.4345                 NaN   10.7706                 NaN   42.1219        18.4552        2.76345     
  1148.45        2500.00       0.802954                 NaN   3.65147                 NaN   21.4350                 NaN   10.7711                 NaN   42.1658        18.4752        2.69849     
  1147.03        2500.00       0.802957                 NaN   3.65154                 NaN   21.4355                 NaN   10.7716                 NaN   42.2100        18.4953        2.63313     
  1145.62        2500.00       0.802960                 NaN   3.65162                 NaN   21.4360                 NaN   10.7720                 NaN   42.2544        18.5156        2.56738     
  1144.21        2500.00       0.802964                 NaN   3.65170                 NaN   21.4366                 NaN   10.7725                 NaN   42.2992        18.5361        2.50102     
  1142.79        2500.00       0.802967                 NaN   3.65178                 NaN   21.4371                 NaN   10.7730                 NaN   42.3443        18.5567        2.43420     
  1141.38        2500.00       0.802971                 NaN   3.65185                 NaN   21.4376                 NaN   10.7734                 NaN   42.3897        18.5774        2.36698     
  1139.96        2500.00       0.802975                 NaN   3.65193                 NaN   21.4381                 NaN   10.7739                 NaN   42.4354        18.5983        2.29934     
  1138.55        2500.00       0.802978                 NaN   3.65201                 NaN   21.4386                 NaN   10.7744                 NaN   42.4815        18.6194        2.23110     
  1137.14        2500.00       0.760531                 NaN   3.72974                 NaN   21.6485                 NaN   10.9413                 NaN   42.4351        18.6051        1.87969     
  1135.72        2500.00       0.760535                 NaN   3.72982                 NaN   21.6490                 NaN   10.9418                 NaN   42.4816        18.6264        1.81070     
  1134.31        2500.00       0.760539                 NaN   3.72991                 NaN   21.6496                 NaN   10.9423                 NaN   42.5285        18.6479        1.74130     
  1132.90        2500.00       0.760542                 NaN   3.72999                 NaN   21.6501                 NaN   10.9428                 NaN   42.5758        18.6695        1.67128     
  1131.48        2500.00       0.760546                 NaN   3.73007                 NaN   21.6507                 NaN   10.9433                 NaN   42.6233        18.6913        1.60076     
  1130.07        2500.00       0.760550                 NaN   3.73015                 NaN   21.6512                 NaN   10.9438                 NaN   42.6712        18.7132        1.52981     
  1128.65        2500.00       0.760554                 NaN   3.73024                 NaN   21.6518                 NaN   10.9443                 NaN   42.7194        18.7353        1.45843     
  1127.24        2500.00       0.760558                 NaN   3.73032                 NaN   21.6523                 NaN   10.9448                 NaN   42.7680        18.7576        1.38644     
  1125.83        2500.00       0.760563                 NaN   3.73041                 NaN   21.6529                 NaN   10.9453                 NaN   42.8169        18.7800        1.31391     
  1124.41        2500.00       0.760567                 NaN   3.73049                 NaN   21.6535                 NaN   10.9458                 NaN   42.8661        18.8026        1.24095     
  1123.00        2500.00       0.760571                 NaN   3.73058                 NaN   21.6540                 NaN   10.9463                 NaN   42.9157        18.8253        1.16755     
  1121.59        2500.00       0.760576                 NaN   3.73066                 NaN   21.6546                 NaN   10.9468                 NaN   42.9656        18.8483        1.09353     
  1120.17        2500.00       0.760581                 NaN   3.73075                 NaN   21.6552                 NaN   10.9473                 NaN   43.0159        18.8714        1.01895     
  1118.76        2500.00       0.760586                 NaN   3.73084                 NaN   21.6558                 NaN   10.9478                 NaN   43.0665        18.8946       0.943929     
  1117.34        2500.00       0.760591                 NaN   3.73092                 NaN   21.6563                 NaN   10.9483                 NaN   43.1174        18.9180       0.868463     
  1115.93        2500.00       0.728562                 NaN   3.80517                 NaN   21.7894                 NaN   11.1032                 NaN   43.1037        18.9072       0.562749     
  1114.52        2500.00       0.728567                 NaN   3.80526                 NaN   21.7900                 NaN   11.1037                 NaN   43.1553        18.9309       0.486191     
  1113.10        2500.00       0.718067                 NaN   3.85353                 NaN   21.8344                 NaN   10.9776                 NaN   43.1748        18.8893       0.552331     
  1111.69        2500.00       0.712887                 NaN   3.85946                 NaN   21.8538                 NaN   10.9928                 NaN   43.2108        18.9110       0.459257     
  1110.28        2500.00       0.708079                 NaN   3.86553                 NaN   21.8701                 NaN   11.0076                 NaN   43.2497        18.9331       0.365890     
  1108.86        2500.00       0.702822                 NaN   3.87208                 NaN   21.8879                 NaN   11.0233                 NaN   43.2873        18.9550       0.271622     
  1107.45        2500.00       0.697880                 NaN   3.87811                 NaN   21.9071                 NaN   11.0391                 NaN   43.3254        18.9765       0.176052     
  1106.03        2500.00       0.692789                 NaN   3.88409                 NaN   21.9254                 NaN   11.0550                 NaN   43.3611        18.9974       0.842536E-001
  1104.62        2500.00       0.687390                 NaN   3.88996                 NaN   21.9415                 NaN   11.0713                 NaN   43.3906        19.0165       0.278837E-002
  1103.21        2500.00       0.681153                 NaN   3.89468                 NaN   21.9682                 NaN   11.0849                 NaN   43.3607        19.0103                 NaN
  1101.79        2500.00       0.675508                 NaN   3.90051                 NaN   21.9847                 NaN   11.1007                 NaN   43.3351        19.0035                 NaN
  1100.38        2500.00       0.669902                 NaN   3.90638                 NaN   22.0019                 NaN   11.1164                 NaN   43.3092        18.9963                 NaN
  1098.96        2500.00       0.953483E-001            NaN   4.23703                 NaN   21.9411                 NaN   11.2004       0.351090        42.9818        19.1932                 NaN
  1097.55        2500.00                 NaN            NaN   4.29295                 NaN   21.9512                 NaN   11.2200       0.407755        42.9097        19.2184                 NaN
  1096.14        2500.00                 NaN            NaN   4.32400                 NaN   22.1152                 NaN   11.3521       0.387024        42.7029        19.1188                 NaN
  1094.72        2500.00                 NaN            NaN   4.29922                 NaN   21.9736                 NaN   11.2451       0.404970        42.8796        19.1975                 NaN
  1093.31        2500.00                 NaN            NaN   4.32763                 NaN   22.1284                 NaN   11.3641       0.385311        42.6866        19.1080                 NaN
  1091.90        2500.00                 NaN            NaN   4.30241                 NaN   21.9987                 NaN   11.2605       0.401490        42.8502        19.1867                 NaN
  1090.48        2500.00                 NaN            NaN   4.28597                 NaN   22.0524                 NaN   11.1938       0.410543        42.8994        19.1579                 NaN
  1089.07        2500.00                 NaN            NaN   4.30605                 NaN   22.0330                 NaN   11.2811       0.397833        42.8139        19.1682                 NaN
  1087.65        2500.00                 NaN            NaN   4.33479                 NaN   22.2020                 NaN   11.4059       0.375839        42.6040        19.0774                 NaN
  1086.24        2500.00                 NaN            NaN   4.31134                 NaN   22.0525                 NaN   11.3002       0.394880        42.7878        19.1533                 NaN
  1084.83        2500.00                 NaN            NaN   4.31359                 NaN   22.0664                 NaN   11.3104       0.393154        42.7717        19.1447                 NaN
  1083.41        2500.00                 NaN            NaN   4.31514                 NaN   22.0869                 NaN   11.3217       0.391124        42.7507        19.1345                 NaN
  1082.00        2500.00                 NaN            NaN   4.31733                 NaN   22.0999                 NaN   11.3319       0.389425        42.7351        19.1263                 NaN
  1080.59        2500.00                 NaN            NaN   4.31975                 NaN   22.1112                 NaN   11.3406       0.388177        42.7210        19.1192                 NaN
  1079.17        2500.00                 NaN            NaN   4.32607                 NaN   22.1405                 NaN   11.3679       0.384694        42.6848        19.0961                 NaN
  1077.76        2500.00                 NaN            NaN   4.32420                 NaN   22.1400                 NaN   11.3621       0.384304        42.6881        19.1012                 NaN
  1076.34        2500.00                 NaN            NaN   4.32650                 NaN   22.1541                 NaN   11.3732       0.382577        42.6715        19.0922                 NaN
  1074.93        2500.00                 NaN            NaN   4.33252                 NaN   22.1819                 NaN   11.3978       0.379163        42.6355        19.0730                 NaN
  1073.52        2500.00                 NaN            NaN   4.33391                 NaN   22.1912                 NaN   11.4044       0.378052        42.6252        19.0672                 NaN
  1072.10        2500.00                 NaN            NaN   4.33506                 NaN   22.2013                 NaN   11.4105       0.376852        42.6149        19.0614                 NaN
  1070.69        2500.00                 NaN            NaN   4.33666                 NaN   22.2094                 NaN   11.4173       0.375814        42.6051        19.0557                 NaN
  1069.28        2500.00                 NaN            NaN   4.33751                 NaN   22.2180                 NaN   11.4250       0.374770        42.5943        19.0505                 NaN
  1067.86        2500.00                 NaN            NaN   4.34790                 NaN   22.1992                 NaN   11.4340       0.375641        42.6099        19.0334                 NaN
  1066.45        2500.00                 NaN            NaN   4.33288                 NaN   22.2890                 NaN   11.4671       0.364172        42.5298        19.0171                 NaN
  1065.03        2500.00                 NaN            NaN   4.34212                 NaN   22.2461                 NaN   11.4433       0.371273        42.5645        19.0327                 NaN
  1063.62        2500.00                 NaN            NaN   4.34684                 NaN   22.2925                 NaN   11.4694       0.365899        42.5157        19.0096                 NaN
  1062.21        2500.00                 NaN            NaN   4.36108                 NaN   22.1913                 NaN   11.4165       0.376199        42.6448        19.0101                 NaN
  1060.79        2500.00                 NaN            NaN   4.34320                 NaN   22.2420                 NaN   11.4452       0.371811        42.5684        19.0294                 NaN
  1059.38        2500.00                 NaN            NaN   4.35590                 NaN   22.3387                 NaN   11.5078       0.358724        42.4599        18.9790                 NaN
  1057.97        2500.00                 NaN            NaN   4.35527                 NaN   22.3570                 NaN   11.5147       0.358103        42.4439        18.9711                 NaN
  1056.55        2500.00                 NaN            NaN   4.35836                 NaN   22.3808                 NaN   11.5300       0.353983        42.4140        18.9630                 NaN
  1055.14        2500.00                 NaN            NaN   4.36075                 NaN   22.3840                 NaN   11.5314       0.353909        42.4138        18.9561                 NaN
  1053.72        2500.00                 NaN            NaN   4.36238                 NaN   22.4077                 NaN   11.5454       0.352022        42.3884        18.9441                 NaN
  1052.31        2500.00                 NaN            NaN   4.36589                 NaN   22.4184                 NaN   11.5545       0.349964        42.3752        18.9361                 NaN
  1050.90        2500.00                 NaN            NaN   4.36643                 NaN   22.4173                 NaN   11.5571       0.351067        42.3767        18.9314                 NaN
  1049.48        2500.00                 NaN            NaN   4.36900                 NaN   22.4549                 NaN   11.5764       0.346076        42.3364        18.9172                 NaN
  1048.07        2500.00                 NaN            NaN   4.37111                 NaN   22.4764                 NaN   11.5894       0.343746        42.3139        18.9054                 NaN
  1046.65        2500.00                 NaN            NaN   4.37550                 NaN   22.4892                 NaN   11.6027       0.342247        42.2982        18.8921                 NaN
  1045.24        2500.00                 NaN            NaN   4.37768                 NaN   22.5068                 NaN   11.6136       0.340127        42.2793        18.8826                 NaN
  1043.83        2500.00                 NaN            NaN   4.37970                 NaN   22.5275                 NaN   11.6224       0.338108        42.2602        18.8722                 NaN
  1042.41        2500.00                 NaN            NaN   4.37982                 NaN   22.5493                 NaN   11.6345       0.335132        42.2357        18.8656                 NaN
  1041.00        2500.00                 NaN            NaN   4.37895                 NaN   22.5637                 NaN   11.6355       0.335069        42.2232        18.8636                 NaN
  1039.59        2500.00                 NaN            NaN   4.38583                 NaN   22.5802                 NaN   11.6586       0.331255        42.2000        18.8441                 NaN
  1038.17        2500.00                 NaN            NaN   4.38648                 NaN   22.6039                 NaN   11.6684       0.328598        42.1768        18.8358                 NaN
  1036.76        2500.00                 NaN            NaN   4.39828                 NaN   22.5162                 NaN   11.6418       0.337696        42.2603        18.8458                 NaN
  1035.34        2500.00                 NaN            NaN   4.40565                 NaN   22.5318                 NaN   11.6469       0.335082        42.2479        18.8326                 NaN
  1033.93        2500.00                 NaN            NaN   4.39305                 NaN   22.6630                 NaN   11.7033       0.321695        42.1146        18.8044                 NaN
  1032.52        2500.00                 NaN            NaN   4.41395                 NaN   22.5645                 NaN   11.6923       0.328835        42.1899        18.8105                 NaN
  1031.10        2500.00                 NaN            NaN   4.41366                 NaN   22.5937                 NaN   11.7044       0.325552        42.1632        18.7996                 NaN
  1029.69        2500.00                 NaN            NaN   4.41186                 NaN   22.6365                 NaN   11.7219       0.321560        42.1253        18.7829                 NaN
  1028.28        2500.00                 NaN            NaN   4.41807                 NaN   22.6363                 NaN   11.7374       0.320199        42.1158        18.7723                 NaN
  1026.86        2500.00                 NaN            NaN   4.42250                 NaN   22.6605                 NaN   11.7497       0.317712        42.0897        18.7599                 NaN
  1025.45        2500.00                 NaN            NaN   4.41626                 NaN   22.6709                 NaN   11.7485       0.318776        42.0844        18.7611                 NaN
  1024.03        2500.00                 NaN            NaN   4.42604                 NaN   22.6998                 NaN   11.7586       0.313008        42.0565        18.7460                 NaN
  1022.62        2500.00                 NaN            NaN   4.42762                 NaN   22.7130                 NaN   11.7688       0.308858        42.0405        18.7412                 NaN
  1021.21        2500.00                 NaN            NaN   4.31837                 NaN   22.9316                 NaN   11.8216       0.313375        41.8588        18.7563                 NaN
  1019.79        2500.00                 NaN            NaN   4.33571                 NaN   23.0389                 NaN   11.7529       0.300067        41.8625        18.7099                 NaN
  1018.38        2500.00                 NaN            NaN   4.42663                 NaN   22.8324                 NaN   11.7836       0.302830        41.9666        18.6879                 NaN
  1016.97        2500.00                 NaN            NaN   4.42984                 NaN   22.8033                 NaN   11.8260       0.303074        41.9476        18.6902                 NaN
  1015.55        2500.00                 NaN            NaN   4.43187                 NaN   22.8225                 NaN   11.8369       0.301020        41.9282        18.6795                 NaN
  1014.14        2500.00                 NaN            NaN   4.43417                 NaN   22.8404                 NaN   11.8471       0.299114        41.9102        18.6690                 NaN
  1012.72        2500.00                 NaN            NaN   4.43925                 NaN   22.8681                 NaN   11.8703       0.294104        41.8748        18.6533                 NaN
  1011.31        2500.00                 NaN            NaN   4.44703                 NaN   22.8663                 NaN   11.8660       0.296844        41.8837        18.6402                 NaN
  1009.90        2500.00                 NaN            NaN   4.44437                 NaN   22.8998                 NaN   11.8713       0.297660        41.8592        18.6275                 NaN
  1008.48        2500.00                 NaN            NaN   4.45019                 NaN   22.9342                 NaN   11.8902       0.289144        41.8218        18.6145                 NaN
  1007.07        2500.00                 NaN            NaN   4.45530                 NaN   22.9569                 NaN   11.9068       0.285064        41.7921        18.6039                 NaN
  1005.66        2500.00                 NaN            NaN   4.45294                 NaN   23.0060                 NaN   11.9303       0.281126        41.7463        18.5833                 NaN
  1004.24        2500.00                 NaN            NaN   4.45798                 NaN   22.9801                 NaN   11.9263       0.280199        41.7655        18.5898                 NaN
  1002.83        2500.00                 NaN            NaN   4.44289                 NaN   23.1597                 NaN   11.9801       0.266123        41.6063        18.5449                 NaN
  1001.41        2500.00                 NaN            NaN   4.46458                 NaN   23.0558                 NaN   11.9683       0.274558        41.6863        18.5504                 NaN
  1000.00        2500.00                 NaN            NaN   4.44623                 NaN   23.2065                 NaN   12.0107       0.259400        41.5528        18.5243                 NaN
