|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m1/T13/T13_3.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1210.67        500.000        99.9998                 NaN            NaN  0.681328E-005            NaN  0.126462E-004  0.754441E-004  0.110176E-005  0.761399E-004
  1209.18        500.000        99.9999                 NaN            NaN  0.907788E-005            NaN  0.767928E-005  0.440720E-004  0.782509E-006  0.480251E-004
  1207.68        500.000       100.0000                 NaN            NaN  0.109716E-005  0.180630E-005  0.111860E-005  0.480008E-005            NaN            NaN
  1206.19        500.000        90.4272                 NaN            NaN  0.964322       0.691852       0.959223        4.54747       0.797921E-001   2.33013     
  1204.69        500.000        87.1703                 NaN  0.202171       0.495694       0.839113        1.10089        5.07655       0.665454E-001   5.04874     
  1203.20        500.000        83.5606                 NaN  0.500940        1.24355                 NaN   1.39382        6.50935       0.950467E-001   6.69674     
  1201.70        500.000        92.3222                 NaN  0.238169       0.645412                 NaN  0.650523        3.10105       0.460559E-001   2.99659     
  1200.21        500.000        80.7304                 NaN  0.523068        1.54427                 NaN   1.61571        7.69153       0.110585        7.78448     
  1198.72        500.000        99.9999                 NaN  0.634855E-005  0.569741E-005            NaN  0.110662E-004  0.502255E-004  0.949530E-006  0.451220E-004
  1197.22        500.000        99.9999                 NaN  0.447215E-005  0.474857E-005            NaN  0.107340E-004  0.538560E-004            NaN  0.629060E-004
  1195.73        500.000        79.5229                 NaN  0.610050        1.63425                 NaN   1.71456        8.18232       0.110812        8.22514     
  1194.23        500.000        90.7032                 NaN  0.239770       0.733429                 NaN  0.765721        3.74717       0.508758E-001   3.75986     
  1192.74        500.000        90.2287                 NaN  0.315892       0.686230                 NaN  0.802536        3.96055       0.544825E-001   3.95165     
  1191.25        500.000        99.8735                 NaN  0.401878E-002  0.665296E-002            NaN  0.986353E-002  0.502526E-001  0.671637E-003  0.550088E-001
  1189.75        500.000        80.7331                 NaN  0.448551        1.49663                 NaN   1.54723        7.89536       0.983710E-001   7.78080     
  1188.26        500.000        88.0146                 NaN  0.310287       0.835477                 NaN  0.947496        4.98495       0.599787E-001   4.84724     
  1186.76        500.000        81.7345                 NaN  0.479027        1.08820                 NaN   1.38568        7.77091       0.944927E-001   7.44716     
  1185.27        500.000                 NaN            NaN   2.42229        5.34691                 NaN   7.20293        43.5795       0.495206        40.9532     
  1183.78        500.000                 NaN            NaN   2.42524        5.34192                 NaN   7.20300        43.5788       0.495332        40.9557     
  1182.28        500.000                 NaN            NaN   2.17361        5.78396       0.838348E-005   7.22534        43.4962       0.476246        40.8447     
  1180.79        500.000                 NaN            NaN   2.19945        5.73943                 NaN   7.22301        43.5028       0.477974        40.8574     
  1179.29        500.000                 NaN            NaN   2.26907        5.62092                 NaN   7.21853        43.5184       0.482625        40.8905     
  1177.80        500.000                 NaN            NaN   2.29070        5.58375                 NaN   7.21669        43.5234       0.484068        40.9013     
  1176.31        500.000                 NaN            NaN   2.32439        5.52599                 NaN   7.21607        43.5298       0.486136        40.9176     
  1174.81        500.000                 NaN            NaN   2.33947        5.50004                 NaN   7.21515        43.5327       0.487117        40.9255     
  1173.32        500.000                 NaN            NaN   2.35298        5.47681                 NaN   7.21436        43.5351       0.487990        40.9328     
  1171.82        500.000                 NaN            NaN   2.36521        5.45577                 NaN   7.21368        43.5371       0.488774        40.9394     
  1170.33        500.000                 NaN            NaN   2.37636        5.43659                 NaN   7.21308        43.5389       0.489485        40.9456     
  1168.83        500.000                 NaN            NaN   2.38662        5.41895                 NaN   7.21255        43.5403       0.490133        40.9514     
  1167.34        500.000                 NaN            NaN   2.39613        5.40261                 NaN   7.21209        43.5416       0.490730        40.9569     
  1165.85        500.000                 NaN            NaN   2.40500        5.38737                 NaN   7.21168        43.5426       0.491283        40.9621     
  1164.35        500.000                 NaN            NaN   2.41332        5.37307                 NaN   7.21131        43.5435       0.491797        40.9670     
  1162.86        500.000                 NaN            NaN   2.42118        5.35959                 NaN   7.21098        43.5442       0.492279        40.9717     
  1161.36        500.000                 NaN            NaN   2.42863        5.34681                 NaN   7.21069        43.5449       0.492732        40.9763     
  1159.87        500.000                 NaN            NaN   2.43574        5.33462                 NaN   7.21044        43.5454       0.493162        40.9807     
  1158.38        500.000                 NaN            NaN   2.44256        5.32293                 NaN   7.21020        43.5458       0.493571        40.9850     
  1156.88        500.000                 NaN            NaN   2.44911        5.31172                 NaN   7.21000        43.5461       0.493961        40.9891     
  1155.39        500.000                 NaN            NaN   2.45546        5.30085                 NaN   7.20982        43.5463       0.494336        40.9932     
  1153.89        500.000                 NaN            NaN   2.46164        5.29031                 NaN   7.20966        43.5465       0.494698        40.9972     
  1152.40        500.000                 NaN            NaN   2.46769        5.28000                 NaN   7.20951        43.5466       0.495047        41.0011     
  1150.91        500.000                 NaN            NaN   2.47362        5.26989                 NaN   7.20939        43.5467       0.495391        41.0050     
  1149.41        500.000                 NaN            NaN   2.47948        5.25991                 NaN   7.20930        43.5467       0.495729        41.0089     
  1147.92        500.000                 NaN            NaN   2.48529        5.25003                 NaN   7.20919        43.5467       0.496060        41.0128     
  1146.42        500.000                 NaN            NaN   2.48753        5.23723                 NaN   7.20539        43.5586       0.497841        41.0134     
  1144.93        500.000                 NaN            NaN   2.49694        5.23030                 NaN   7.20906        43.5465       0.496717        41.0205     
  1143.43        500.000                 NaN            NaN   2.50283        5.22034                 NaN   7.20901        43.5463       0.497047        41.0245     
  1141.94        500.000                 NaN            NaN   2.54142        5.15710                 NaN   7.20907        43.5485       0.499265        41.0447     
  1140.45        500.000                 NaN            NaN   2.50923        5.20411                 NaN   7.20600        43.5541       0.498192        41.0283     
  1138.95        500.000                 NaN            NaN   2.51055        5.20198                 NaN   7.20778        43.5512       0.498166        41.0304     
  1137.46        500.000                 NaN            NaN   2.51462        5.19494                 NaN   7.20674        43.5522       0.498399        41.0331     
  1135.96        500.000                 NaN            NaN   2.51438        5.19474                 NaN   7.20743        43.5506       0.498474        41.0344     
  1134.47        500.000                 NaN            NaN   2.51667        5.19098                 NaN   7.20758        43.5497       0.498527        41.0365     
  1132.98        500.000                 NaN            NaN   2.50615        5.20622                 NaN   7.20654        43.5499       0.498532        41.0326     
  1131.48        500.000                 NaN            NaN   2.56461        5.11739                 NaN   7.20917        43.5450       0.500438        41.0634     
  1129.99        500.000                 NaN            NaN   2.57216        5.10484                 NaN   7.20922        43.5448       0.500852        41.0682     
  1128.49        500.000                 NaN            NaN   2.52273        5.18082                 NaN   7.20803        43.5443       0.498980        41.0451     
  1127.00        500.000                 NaN            NaN   2.52813        5.17210                 NaN   7.20750        43.5457       0.498923        41.0476     
  1125.51        500.000                 NaN            NaN   2.53244        5.16574                 NaN   7.20729        43.5448       0.499065        41.0506     
  1124.01        500.000                 NaN            NaN   2.62500        5.01791                 NaN   7.20979        43.5449       0.503750        41.0986     
  1122.52        500.000                 NaN            NaN   2.63423        5.00131                 NaN   7.21075        43.5456       0.504450        41.1037     
  1121.02        500.000                 NaN            NaN   2.63801        4.99550                 NaN   7.21204        43.5433       0.504472        41.1067     
  1119.53        500.000                 NaN            NaN   2.64328        4.98767                 NaN   7.21134        43.5420       0.504715        41.1110     
  1118.03        500.000                 NaN            NaN   2.64907        4.97812                 NaN   7.21129        43.5416       0.504973        41.1150     
  1116.54        500.000                 NaN            NaN   2.65418        4.97021                 NaN   7.21145        43.5401       0.505197        41.1189     
  1115.05        500.000                 NaN            NaN   2.65874        4.96322                 NaN   7.21139        43.5387       0.505361        41.1226     
  1113.55        500.000                 NaN            NaN   2.66405        4.95468                 NaN   7.21169        43.5375       0.505606        41.1265     
  1112.06        500.000                 NaN            NaN   2.55182        5.13380                 NaN   7.20876        43.5350       0.499743        41.0709     
  1110.56        500.000                 NaN            NaN   2.67436        4.93814                 NaN   7.21236        43.5350       0.506074        41.1341     
  1109.07        500.000                 NaN            NaN   2.70199        4.88694                 NaN   7.20947        43.5454       0.508543        41.1477     
  1107.58        500.000                 NaN            NaN   2.70588        4.88103                 NaN   7.20998        43.5435       0.508677        41.1509     
  1106.08        500.000                 NaN            NaN   2.70999        4.87466                 NaN   7.21042        43.5419       0.508812        41.1542     
  1104.59        500.000                 NaN            NaN   2.71406        4.86837                 NaN   7.21066        43.5405       0.508931        41.1575     
  1103.09        500.000                 NaN            NaN   2.71781        4.86267                 NaN   7.21138        43.5383       0.509074        41.1608     
  1101.60        500.000                 NaN            NaN   2.72165        4.85681                 NaN   7.21187        43.5365       0.509194        41.1640     
  1100.11        500.000                 NaN            NaN   2.72543        4.85105                 NaN   7.21236        43.5347       0.509312        41.1672     
  1098.61        500.000                 NaN            NaN   2.72915        4.84537                 NaN   7.21283        43.5329       0.509430        41.1703     
  1097.12        500.000                 NaN            NaN   2.73282        4.83977                 NaN   7.21332        43.5311       0.509544        41.1735     
  1095.62        500.000                 NaN            NaN   2.73621        4.83384                 NaN   7.21455        43.5297       0.509699        41.1760     
  1094.13        500.000                 NaN            NaN   2.74152        4.82552                 NaN   7.21618        43.5270       0.509933        41.1798     
  1092.63        500.000                 NaN            NaN   2.74350        4.82328                 NaN   7.21466        43.5260       0.509878        41.1826     
  1091.14        500.000                 NaN            NaN   2.75017        4.81316                 NaN   7.21557        43.5235       0.510131        41.1875     
  1089.65        500.000                 NaN            NaN   2.74387        4.82514                 NaN   7.21294        43.5233       0.509266        41.1855     
  1088.15        500.000                 NaN            NaN   2.77231        4.77969                 NaN   7.21869        43.5157       0.511069        41.2025     
  1086.66        500.000                 NaN            NaN   2.76593        4.79171                 NaN   7.21026        43.5209       0.510258        41.2009     
  1085.16        500.000                 NaN            NaN   2.78328        4.76309                 NaN   7.22029        43.5108       0.511487        41.2110     
  1083.67        500.000                 NaN            NaN   2.79748        4.74591                 NaN   7.23905        43.4819       0.510121        41.2256     
  1082.18        500.000                 NaN            NaN   2.79348        4.74766                 NaN   7.22182        43.5060       0.511872        41.2191     
  1080.68        500.000                 NaN            NaN   2.80390        4.73563                 NaN   7.24157        43.4753       0.510688        41.2329     
  1079.19        500.000                 NaN            NaN   2.80264        4.73379                 NaN   7.22322        43.5015       0.512213        41.2267     
  1077.69        500.000                 NaN            NaN   2.77124        4.79765                 NaN   7.23452        43.4696       0.508483        41.2185     
  1076.20        500.000                 NaN            NaN   2.81123        4.72079                 NaN   7.22456        43.4970       0.512529        41.2339     
  1074.71        500.000                 NaN            NaN   2.82513        4.69725                 NaN   7.23560        43.4841       0.512440        41.2455     
  1073.21        500.000                 NaN            NaN   2.81928        4.70860                 NaN   7.22584        43.4927       0.512824        41.2408     
  1071.72        500.000                 NaN            NaN   2.83518        4.68341                 NaN   7.22825        43.4890       0.513490        41.2506     
  1070.22        500.000                 NaN            NaN   2.82683        4.69716                 NaN   7.22707        43.4884       0.513098        41.2474     
  1068.73        500.000                 NaN            NaN   2.82647        4.69597                 NaN   7.23533        43.4750       0.513687        41.2535     
  1067.23        500.000                 NaN            NaN   2.83381        4.68660                 NaN   7.22819        43.4843       0.513346        41.2537     
  1065.74        500.000                 NaN            NaN   2.80722        4.74942                 NaN   7.23486        43.4489       0.510199        41.2494     
  1064.25        500.000                 NaN            NaN   2.84050        4.67641                 NaN   7.22936        43.4803       0.513589        41.2599     
  1062.75        500.000                 NaN            NaN   2.84086        4.67534                 NaN   7.23278        43.4755       0.513509        41.2620     
  1061.26        500.000                 NaN            NaN   2.84669        4.66701                 NaN   7.23043        43.4764       0.513809        41.2657     
  1059.76        500.000                 NaN            NaN   2.84707        4.66734                 NaN   7.23420        43.4693       0.513607        41.2685     
  1058.27        500.000                 NaN            NaN   2.85246        4.65822                 NaN   7.23144        43.4725       0.514012        41.2713     
  1056.78        500.000                 NaN            NaN   2.85445        4.65526                 NaN   7.23187        43.4707       0.514061        41.2736     
  1055.28        500.000                 NaN            NaN   2.85605        4.65296                 NaN   7.23227        43.4689       0.514085        41.2758     
  1053.79        500.000                 NaN            NaN   2.85766        4.65065                 NaN   7.23269        43.4670       0.514108        41.2779     
  1052.29        500.000                 NaN            NaN   2.85927        4.64833                 NaN   7.23311        43.4652       0.514131        41.2800     
  1050.80        500.000                 NaN            NaN   2.86089        4.64603                 NaN   7.23354        43.4633       0.514153        41.2821     
  1049.31        500.000                 NaN            NaN   2.86251        4.64371                 NaN   7.23399        43.4613       0.514175        41.2843     
  1047.81        500.000                 NaN            NaN   2.86414        4.64142                 NaN   7.23444        43.4594       0.514196        41.2864     
  1046.32        500.000                 NaN            NaN   2.86577        4.63913                 NaN   7.23491        43.4574       0.514216        41.2886     
  1044.82        500.000                 NaN            NaN   2.86741        4.63684                 NaN   7.23538        43.4554       0.514236        41.2908     
  1043.33        500.000                 NaN            NaN   2.86905        4.63456                 NaN   7.23587        43.4533       0.514254        41.2930     
  1041.84        500.000                 NaN            NaN   2.87069        4.63229                 NaN   7.23636        43.4512       0.514272        41.2951     
  1040.34        500.000                 NaN            NaN   2.87234        4.63003                 NaN   7.23687        43.4491       0.514288        41.2973     
  1038.85        500.000                 NaN            NaN   2.87399        4.62777                 NaN   7.23738        43.4470       0.514304        41.2996     
  1037.35        500.000                 NaN            NaN   2.87565        4.62551                 NaN   7.23791        43.4448       0.514320        41.3018     
  1035.86        500.000                 NaN            NaN   2.87732        4.62323                 NaN   7.23847        43.4426       0.514337        41.3040     
  1034.36        500.000                 NaN            NaN   2.87900        4.62097                 NaN   7.23903        43.4404       0.514350        41.3062     
  1032.87        500.000                 NaN            NaN   2.88068        4.61871                 NaN   7.23962        43.4381       0.514365        41.3085     
  1031.38        500.000                 NaN            NaN   2.88237        4.61647                 NaN   7.24018        43.4358       0.514377        41.3108     
  1029.88        500.000                 NaN            NaN   2.88407        4.61422                 NaN   7.24079        43.4335       0.514390        41.3130     
  1028.39        500.000                 NaN            NaN   2.88575        4.61200                 NaN   7.24138        43.4311       0.514400        41.3153     
  1026.89        500.000                 NaN            NaN   2.88095        4.62632                 NaN   7.24499        43.4181       0.513325        41.3163     
  1025.40        500.000                 NaN            NaN   2.88355        4.62286                 NaN   7.24585        43.4152       0.513369        41.3192     
  1023.91        500.000                 NaN            NaN   2.88610        4.61950                 NaN   7.24672        43.4122       0.513406        41.3220     
  1022.41        500.000                 NaN            NaN   2.88863        4.61619                 NaN   7.24759        43.4093       0.513442        41.3249     
  1020.92        500.000                 NaN            NaN   2.89001        4.61557                 NaN   7.24882        43.4048       0.513309        41.3275     
  1019.42        500.000                 NaN            NaN   2.89250        4.61216                 NaN   7.24966        43.4021       0.513355        41.3303     
  1017.93        500.000                 NaN            NaN   2.89782        4.59650                 NaN   7.24601        43.4136       0.514452        41.3316     
  1016.44        500.000                 NaN            NaN   2.89861        4.60321                 NaN   7.25086        43.3974       0.513591        41.3363     
  1014.94        500.000                 NaN            NaN   2.90132        4.59212                 NaN   7.24746        43.4082       0.514458        41.3364     
  1013.45        500.000                 NaN            NaN   2.90309        4.58994                 NaN   7.24820        43.4055       0.514462        41.3388     
  1011.95        500.000                 NaN            NaN   2.90487        4.58776                 NaN   7.24897        43.4027       0.514462        41.3412     
  1010.46        500.000                 NaN            NaN   2.91546        4.57595                 NaN   7.25369        43.3899       0.514511        41.3505     
  1008.96        500.000                 NaN            NaN   2.91726        4.57359                 NaN   7.25438        43.3873       0.514530        41.3529     
  1007.47        500.000                 NaN            NaN   2.91902        4.57129                 NaN   7.25507        43.3848       0.514548        41.3553     
  1005.98        500.000                 NaN            NaN   2.92076        4.56902                 NaN   7.25575        43.3823       0.514565        41.3576     
  1004.48        500.000                 NaN            NaN   2.92246        4.56682                 NaN   7.25644        43.3798       0.514579        41.3599     
  1002.99        500.000                 NaN            NaN   2.92414        4.56465                 NaN   7.25711        43.3772       0.514594        41.3623     
  1001.49        500.000                 NaN            NaN   2.92578        4.56253                 NaN   7.25779        43.3747       0.514607        41.3646     
  1000.00        500.000                 NaN            NaN   2.92740        4.56046                 NaN   7.25847        43.3722       0.514618        41.3669     
