|6.6.6
Archiving\03_Data\frac/QFM_m4.75/Y98/Y98_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       pxmn           Ni             iron           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1085.21        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.25530        7.54507                 NaN   9.66985       0.481048        43.9874        31.0613     
  1082.71        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.28516        7.52152                 NaN   9.67633       0.479475        43.9732        31.0643     
  1080.20        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.30684        7.50635                 NaN   9.68285       0.477873        43.9587        31.0674     
  1077.69        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.36084        7.45848                 NaN   9.68948       0.476287        43.9446        31.0703     
  1075.19        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.36775        7.45811                 NaN   9.69577       0.474713        43.9302        31.0734     
  1072.68        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.41799        7.41427                 NaN   9.70247       0.473073        43.9157        31.0765     
  1070.18        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.43360        7.40522                 NaN   9.70883       0.471478        43.9013        31.0796     
  1067.67        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.46466        7.38067                 NaN   9.71541       0.469841        43.8868        31.0827     
  1065.16        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.48143        7.37059                 NaN   9.72184       0.468222        43.8722        31.0858     
  1062.66        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.49601        7.36283                 NaN   9.72833       0.466576        43.8573        31.0889     
  1060.15        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.51980        7.34577                 NaN   9.73485       0.464935        43.8426        31.0921     
  1057.64        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.53449        7.33798                 NaN   9.74131       0.463278        43.8277        31.0952     
  1055.14        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.56277        7.31647                 NaN   9.74785       0.461615        43.8129        31.0984     
  1052.63        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.58216        7.30407                 NaN   9.75445       0.459936        43.7978        31.1016     
  1050.13        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.59793        7.29526                 NaN   9.76088       0.458265        43.7829        31.1047     
  1047.62        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.61359        7.28663                 NaN   9.76738       0.456586        43.7679        31.1080     
  1045.11        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.61729        7.29009                 NaN   9.77377       0.454918        43.7527        31.1112     
  1042.61        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.63000        7.28451                 NaN   9.78025       0.453230        43.7376        31.1145     
  1040.10        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.64428        7.27732                 NaN   9.78675       0.451534        43.7224        31.1177     
  1037.59        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.66461        7.26400                 NaN   9.79331       0.449845        43.7073        31.1209     
  1035.09        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.67470        7.26132                 NaN   9.79980       0.448120        43.6918        31.1242     
  1032.58        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.68873        7.25458                 NaN   9.80628       0.446409        43.6765        31.1275     
  1030.08        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.69992        7.25076                 NaN   9.81279       0.444689        43.6610        31.1308     
  1027.57        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.71051        7.24757                 NaN   9.81928       0.442971        43.6456        31.1341     
  1025.06        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.72082        7.24472                 NaN   9.82579       0.441239        43.6300        31.1374     
  1022.56        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.73061        7.24256                 NaN   9.83210       0.439463        43.6145        31.1408     
  1020.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.73941        7.24121                 NaN   9.83882       0.437765        43.5987        31.1441     
  1017.54        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.74873        7.23946                 NaN   9.84530       0.436030        43.5830        31.1475     
  1015.04        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.75742        7.23844                 NaN   9.85185       0.434270        43.5671        31.1509     
  1012.53        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.76649        7.23715                 NaN   9.85841       0.432504        43.5511        31.1543     
  1010.03        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.77441        7.23690                 NaN   9.86490       0.430757        43.5353        31.1577     
  1007.52        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.78249        7.23660                 NaN   9.87141       0.428995        43.5194        31.1611     
  1005.01        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.79026        7.23668                 NaN   9.87800       0.427225        43.5033        31.1645     
  1002.51        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.79922        7.23559                 NaN   9.88454       0.425439        43.4872        31.1680     
  1000.00        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.80856        7.23413                 NaN   9.89121       0.423640        43.4710        31.1714     
