|6.6.6
Archiving\03_Data\fracLP/QFM_m4.75/TIS/TIS_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          17
T(K)           P(bar)         melt(TH)       melt(TH)       pxmn           iron           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1125.31        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.67577                 NaN            NaN   7.17617       0.299847        42.6637        41.1845     
  1122.81        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.685461        5.69404        2.29366        7.17407       0.300540        42.6663        41.1859     
  1120.30        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.68411                 NaN            NaN   7.18456       0.297560        42.6442        41.1896     
  1117.79        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.69093                 NaN            NaN   7.19104       0.295762        42.6296        41.1926     
  1115.29        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.127126        2.37076        6.18820        7.18695       0.296918        42.6368        41.1933     
  1112.78        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.47696        6.20443                 NaN   7.18502       0.298082        42.6417        41.1938     
  1110.28        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.46969        6.21509                 NaN   7.18835       0.297158        42.6335        41.1962     
  1107.77        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.69810                 NaN            NaN   7.20033       0.293565        42.6073        41.2007     
  1105.26        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.99896        5.70809                 NaN   7.19491       0.292209        42.5986        41.2072     
  1102.76        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.38521        5.31427                 NaN   7.20263       0.293108        42.6004        41.2044     
  1100.25        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.71912                 NaN            NaN   7.21881       0.287986        42.5639        41.2102     
  1097.74        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.72062       0.282549E-005            NaN   7.22204       0.287174        42.5584        41.2118     
  1095.24        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.712529        1.00748        6.97875        7.20828       0.291322        42.5919        41.2098     
  1092.73        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.485014                 NaN   4.87199        2.93958                 NaN   7.07660       0.335809        42.8882        41.4028     
  1090.23        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.14450        5.53500       0.119143E-005   7.19735       0.295639        42.6191        41.2084     
  1087.72        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.13919        5.54055       0.127384E-005   7.19827       0.295579        42.6166        41.2098     
  1085.21        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.05938        4.66803                 NaN   7.22921       0.285497        42.5360        41.2219     
  1082.71        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.32711        4.40565                 NaN   7.23367       0.284061        42.5249        41.2246     
  1080.20        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.43765        7.31770                 NaN   7.25305       0.278146        42.4825        41.2309     
  1077.69        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.99587        4.76339                 NaN   7.25625       0.277157        42.4739        41.2334     
  1075.19        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.76838                 NaN            NaN   7.26442       0.274717        42.4556        41.2369     
  1072.68        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.89462        6.83668                 NaN   7.24164       0.281782        42.5136        41.2317     
  1070.18        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.40390        2.36411                 NaN   7.26517       0.274676        42.4521        41.2401     
  1067.67        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.78130                 NaN            NaN   7.27621       0.271228        42.4270        41.2443     
  1065.16        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.78800                 NaN            NaN   7.28186       0.269536        42.4131        41.2475     
  1062.66        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.35795       0.432724                 NaN   7.28488       0.268715        42.4062        41.2495     
  1060.15        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.80003                 NaN            NaN   7.29249       0.266345        42.3879        41.2532     
  1057.64        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.80057       0.753511E-004            NaN   7.29399       0.265994        42.3846        41.2548     
  1055.14        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.98010        1.82565                 NaN   7.29798       0.264746        42.3739        41.2576     
  1052.63        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.15821        3.65159                 NaN   7.30112       0.263815        42.3650        41.2603     
  1050.13        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.10251        4.70938                 NaN   7.30327       0.263182        42.3594        41.2623     
  1047.62        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.97868        3.84206                 NaN   7.31060       0.260961        42.3419        41.2658     
  1045.11        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.196887                 NaN   3.71717        4.75867                 NaN   7.26395       0.276577        42.4384        41.3483     
  1042.61        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.419150                 NaN   4.71359        3.36536                 NaN   7.20475       0.296360        42.5607        41.4401     
  1040.10        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.685806                 NaN   7.63090                 NaN            NaN   7.15511       0.312748        42.6607        41.5547     
  1037.59        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.00073                 NaN   7.05497                 NaN            NaN   7.06076       0.344129        42.8584        41.6810     
  1035.09        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.08238                 NaN   6.92213                 NaN            NaN   7.04901       0.348042        42.8799        41.7185     
  1032.58        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.14705                 NaN   6.81555                 NaN            NaN   7.03865       0.351508        42.8989        41.7483     
  1030.08        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.18959                 NaN   6.74229                 NaN            NaN   7.02944       0.354624        42.9162        41.7679     
  1027.57        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.22851                 NaN   6.67542                 NaN            NaN   7.02112       0.357443        42.9315        41.7860     
  1025.06        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.26450                 NaN   6.61370                 NaN            NaN   7.01353       0.360017        42.9453        41.8029     
  1022.56        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.14853                 NaN   6.67143                 NaN            NaN   6.94988       0.379032        43.1220        41.7291     
  1020.05        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.15763                 NaN   6.65900                 NaN            NaN   6.95013       0.378986        43.1189        41.7354     
  1017.54        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.28886                 NaN   6.58480                 NaN            NaN   7.01744       0.358861        42.9288        41.8213     
  1015.04        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.32959                 NaN   6.51312                 NaN            NaN   7.00723       0.362307        42.9479        41.8399     
  1012.53        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.39711                 NaN   6.38404                 NaN            NaN   6.98379       0.370211        42.9976        41.8673     
  1010.03        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.37897                 NaN   6.43170                 NaN            NaN   6.99941       0.365081        42.9596        41.8652     
  1007.52        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.40175                 NaN   6.39261                 NaN            NaN   6.99413       0.366819        42.9683        41.8764     
  1005.01        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.43094                 NaN   6.34240                 NaN            NaN   6.98786       0.368965        42.9794        41.8905     
  1002.51        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.45806                 NaN   6.29601                 NaN            NaN   6.98214       0.370923        42.9891        41.9037     
  1000.00        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.50075                 NaN   6.21709                 NaN            NaN   6.96915       0.374949        43.0166        41.9214     
