|6.6.6
Archiving\03_Data\fracLP/QFM_m4.75/TIS/TIS_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          17
T(K)           P(bar)         melt(TH)       melt(TH)       pxmn           iron           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1122.81        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.922715        7.75509        3.10008        7.41538       0.533494        40.6107        39.6625     
  1120.30        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.7904                 NaN            NaN   7.42627       0.528224        40.5908        39.6643     
  1117.79        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.7983                 NaN            NaN   7.43303       0.525054        40.5781        39.6656     
  1115.29        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.171156        3.24386        8.37775        7.42892       0.527132        40.5863        39.6648     
  1112.78        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.38388        8.40353                 NaN   7.42703       0.529222        40.5924        39.6639     
  1110.28        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.37556        8.41583                 NaN   7.43054       0.527604        40.5859        39.6646     
  1107.77        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.8070                 NaN            NaN   7.44295       0.521242        40.5618        39.6670     
  1105.26        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.10039        7.71785                 NaN   7.43734       0.518852        40.5543        39.6712     
  1102.76        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.61815        7.19064                 NaN   7.44549       0.520476        40.5578        39.6674     
  1100.25        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.8314                 NaN            NaN   7.46222       0.511398        40.5240        39.6710     
  1097.74        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.8334       0.381404E-005            NaN   7.46565       0.509979        40.5200        39.6711     
  1095.24        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.977851        1.35701        9.47634        7.45147       0.517364        40.5526        39.6673     
  1092.73        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.789604                 NaN   6.56493        4.01551                 NaN   7.31801       0.596607        40.8496        39.8657     
  1090.23        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.23588        7.55547       0.161405E-005   7.44029       0.525074        40.5806        39.6627     
  1087.72        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.22896        7.56296       0.172614E-005   7.44130       0.524988        40.5794        39.6624     
  1085.21        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.53885        6.30262                 NaN   7.47346       0.507110        40.5050        39.6730     
  1082.71        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.90248        5.94521                 NaN   7.47814       0.504580        40.4956        39.6740     
  1080.20        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.94164        9.93212                 NaN   7.49815       0.494087        40.4560        39.6780     
  1077.69        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.43840        6.43985                 NaN   7.50154       0.492351        40.4491        39.6788     
  1075.19        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.8888                 NaN            NaN   7.51004       0.488036        40.4328        39.6804     
  1072.68        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.54946        9.30054                 NaN   7.48657       0.500609        40.4889        39.6739     
  1070.18        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.70904        3.17919                 NaN   7.51101       0.488007        40.4322        39.6806     
  1067.67        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.9037                 NaN            NaN   7.52244       0.481899        40.4092        39.6827     
  1065.16        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.9114                 NaN            NaN   7.52834       0.478911        40.3971        39.6842     
  1062.66        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.3329       0.581548                 NaN   7.53155       0.477473        40.3919        39.6846     
  1060.15        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.9253                 NaN            NaN   7.53946       0.473281        40.3755        39.6864     
  1057.64        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.9259       0.102627E-003            NaN   7.54111       0.472677        40.3737        39.6865     
  1055.14        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.44472        2.48714                 NaN   7.54531       0.470479        40.3648        39.6876     
  1052.63        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.96441        4.97211                 NaN   7.54862       0.468844        40.3575        39.6885     
  1050.13        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.52940        6.40956                 NaN   7.55093       0.467739        40.3534        39.6889     
  1047.62        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.77096        5.17811                 NaN   7.55855       0.463810        40.3379        39.6907     
  1045.11        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.320766                 NaN   4.99426        6.47065                 NaN   7.51150       0.491657        40.4368        39.7743     
  1042.61        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.683022                 NaN   6.33417        4.57578                 NaN   7.45158       0.526933        40.5610        39.8675     
  1040.10        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.11782                 NaN   10.2754                 NaN            NaN   7.40172       0.556199        40.6651        39.9838     
  1037.59        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.63161                 NaN   9.47210                 NaN            NaN   7.30599       0.612185        40.8645        40.1137     
  1035.09        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.76492                 NaN   9.28255                 NaN            NaN   7.29432       0.619208        40.8885        40.1505     
  1032.58        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.87055                 NaN   9.13083                 NaN            NaN   7.28402       0.625429        40.9097        40.1794     
  1030.08        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.94009                 NaN   9.02741                 NaN            NaN   7.27479       0.631020        40.9287        40.1980     
  1027.57        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.00371                 NaN   8.93296                 NaN            NaN   7.26646       0.636082        40.9458        40.2150     
  1025.06        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.06257                 NaN   8.84574                 NaN            NaN   7.25887       0.640706        40.9613        40.2308     
  1022.56        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.87329                 NaN   8.98155                 NaN            NaN   7.19226       0.674497        41.1247        40.1537     
  1020.05        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.88824                 NaN   8.96304                 NaN            NaN   7.19262       0.674449        41.1233        40.1584     
  1017.54        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.10265                 NaN   8.80118                 NaN            NaN   7.26324       0.638738        40.9498        40.2444     
  1015.04        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.16928                 NaN   8.70036                 NaN            NaN   7.25297       0.644919        40.9705        40.2620     
  1012.53        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.27968                 NaN   8.52157                 NaN            NaN   7.22919       0.659054        41.0214        40.2891     
  1010.03        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.25015                 NaN   8.58437                 NaN            NaN   7.24528       0.649934        40.9856        40.2846     
  1007.52        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.28747                 NaN   8.52900                 NaN            NaN   7.24001       0.653066        40.9959        40.2946     
  1005.01        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.33528                 NaN   8.45799                 NaN            NaN   7.23376       0.656928        41.0086        40.3074     
  1002.51        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.37971                 NaN   8.39228                 NaN            NaN   7.22806       0.660456        41.0200        40.3195     
  1000.00        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.44959                 NaN   8.28235                 NaN            NaN   7.21495       0.667678        41.0490        40.3365     
