|6.6.6
Archiving\03_Data\eqLP/QFM_m4.75/LAR/LAR_1.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           iron           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1272.44        500.000                 NaN  0.901302                 NaN   1.04665        24.5019                 NaN   39.6624        18.1991        10.9454        4.74322                 NaN
  1269.23        500.000                 NaN  0.901302                 NaN   1.04665        24.5019                 NaN   39.6624        18.1991        10.9454        4.74322                 NaN
  1266.03        500.000                 NaN  0.901302                 NaN   1.04665        24.5019                 NaN   39.6624        18.1991        10.9454        4.74322                 NaN
  1262.82        500.000                 NaN  0.901302                 NaN   1.04665        24.5019                 NaN   39.6624        18.1991        10.9454        4.74322                 NaN
  1259.62        500.000                 NaN  0.901302                 NaN   1.04665        24.5019                 NaN   39.6624        18.1991        10.9454        4.74322                 NaN
  1256.41        500.000                 NaN  0.901304                 NaN   1.06311        24.5949                 NaN   18.3146        39.2869        11.0914        4.74780                 NaN
  1253.21        500.000                 NaN  0.901304                 NaN   1.06311        24.5949                 NaN   18.3146        39.2869        11.0914        4.74780                 NaN
  1250.00        500.000                 NaN  0.901304                 NaN   1.06311        24.5949                 NaN   18.3146        39.2869        11.0914        4.74780                 NaN
  1246.79        500.000                 NaN  0.901304                 NaN   1.06311        24.5949                 NaN   18.3146        39.2869        11.0914        4.74780                 NaN
  1243.59        500.000                 NaN  0.901304                 NaN   1.06311        24.5949                 NaN   18.3146        39.2869        11.0914        4.74780                 NaN
  1240.38        500.000                 NaN  0.901304                 NaN   1.06311        24.5949                 NaN   18.3146        39.2869        11.0914        4.74780                 NaN
  1237.18        500.000                 NaN  0.901304                 NaN   1.06311        24.5949                 NaN   18.3146        39.2869        11.0914        4.74780                 NaN
  1233.97        500.000                 NaN  0.901304                 NaN   1.06311        24.5949                 NaN   18.3146        39.2869        11.0914        4.74780                 NaN
  1230.77        500.000                 NaN  0.901303                 NaN   1.07891        24.6846                 NaN   38.9784        18.3800        11.2263        4.75054                 NaN
  1227.56        500.000                 NaN  0.901303                 NaN   1.07891        24.6846                 NaN   38.9784        18.3800        11.2263        4.75054                 NaN
  1224.36        500.000                 NaN  0.901303                 NaN   1.07891        24.6846                 NaN   38.9784        18.3800        11.2263        4.75054                 NaN
  1221.15        500.000                 NaN  0.901303                 NaN   1.07891        24.6846                 NaN   38.9784        18.3800        11.2263        4.75054                 NaN
  1217.95        500.000                 NaN  0.901303                 NaN   1.07891        24.6846                 NaN   38.9784        18.3800        11.2263        4.75054                 NaN
  1214.74        500.000                 NaN  0.901303                 NaN   1.07891        24.6846                 NaN   38.9784        18.3800        11.2263        4.75054                 NaN
  1211.54        500.000                 NaN  0.901303                 NaN   1.07891        24.6846                 NaN   38.9784        18.3800        11.2263        4.75054                 NaN
  1208.33        500.000                 NaN  0.901303                 NaN   1.07891        24.6846                 NaN   38.9784        18.3800        11.2263        4.75054                 NaN
  1205.13        500.000                 NaN  0.901304                 NaN   1.09437        24.7616                 NaN   38.7387        18.4021        11.3519        4.75010                 NaN
  1201.92        500.000                 NaN  0.901304                 NaN   1.09437        24.7616                 NaN   38.7387        18.4021        11.3519        4.75010                 NaN
  1198.72        500.000                 NaN  0.901304                 NaN   1.09437        24.7616                 NaN   38.7387        18.4021        11.3519        4.75010                 NaN
  1195.51        500.000                 NaN  0.901304                 NaN   1.09437        24.7616                 NaN   38.7387        18.4021        11.3519        4.75010                 NaN
  1192.31        500.000                 NaN  0.901305                 NaN   1.10179        24.8073                 NaN   38.6217        18.4061        11.4106        4.75129                 NaN
  1189.10        500.000                 NaN  0.901305                 NaN   1.10179        24.8073                 NaN   38.6217        18.4061        11.4106        4.75129                 NaN
  1185.90        500.000                 NaN  0.901304                 NaN   1.10553        24.8309                 NaN   38.5658        18.4056        11.4391        4.75175                 NaN
  1182.69        500.000                 NaN  0.901304                 NaN   1.10485        24.8321       0.827373E-001   38.4641        18.4137        11.4494        4.75181                 NaN
  1179.49        500.000                 NaN  0.901304                 NaN   1.09422        24.8561       0.467733        18.4625        38.0129        11.4443        4.76090                 NaN
  1176.28        500.000                 NaN  0.901304                 NaN   1.09422        24.8561       0.467733        18.4625        38.0129        11.4443        4.76090                 NaN
  1173.08        500.000                 NaN  0.901304                 NaN   1.09422        24.8561       0.467733        18.4625        38.0129        11.4443        4.76090                 NaN
  1169.87        500.000                 NaN  0.901304                 NaN   1.09422        24.8561       0.467733        18.4625        38.0129        11.4443        4.76090                 NaN
  1166.67        500.000                 NaN  0.901304                 NaN   1.09422        24.8561       0.467733        18.4625        38.0129        11.4443        4.76090                 NaN
  1163.46        500.000                 NaN  0.901304                 NaN   1.09422        24.8561       0.467733        18.4625        38.0129        11.4443        4.76090                 NaN
  1160.26        500.000                 NaN  0.901304                 NaN   1.09422        24.8561       0.467733        18.4625        38.0129        11.4443        4.76090                 NaN
  1157.05        500.000                 NaN  0.901304                 NaN   1.09422        24.8561       0.467733        18.4625        38.0129        11.4443        4.76090                 NaN
  1153.85        500.000                 NaN  0.901302                 NaN   1.03547        24.9312        2.84560        18.7110        35.3372        11.4403        4.79796                 NaN
  1150.64        500.000                 NaN  0.901302                 NaN   1.03547        24.9312        2.84560        18.7110        35.3372        11.4403        4.79796                 NaN
  1147.44        500.000                 NaN  0.901302                 NaN   1.03547        24.9312        2.84560        18.7110        35.3372        11.4403        4.79796                 NaN
  1144.23        500.000                 NaN  0.901302                 NaN   1.03547        24.9312        2.84560        18.7110        35.3372        11.4403        4.79796                 NaN
  1141.03        500.000                 NaN  0.901302                 NaN   1.03547        24.9312        2.84560        18.7110        35.3372        11.4403        4.79796                 NaN
  1137.82        500.000                 NaN  0.901302                 NaN   1.03547        24.9312        2.84560        18.7110        35.3372        11.4403        4.79796                 NaN
  1134.62        500.000                 NaN  0.901302                 NaN   1.03547        24.9312        2.84560        18.7110        35.3372        11.4403        4.79796                 NaN
  1131.41        500.000                 NaN  0.901302                 NaN   1.03547        24.9312        2.84560        18.7110        35.3372        11.4403        4.79796                 NaN
  1128.21        500.000                 NaN  0.901301                 NaN  0.983612        25.0410        5.17383        18.8822        32.7494        11.4358        4.83282                 NaN
  1125.00        500.000                 NaN  0.901301                 NaN  0.983612        25.0410        5.17383        18.8822        32.7494        11.4358        4.83282                 NaN
  1121.79        500.000                 NaN  0.901301                 NaN  0.983612        25.0410        5.17383        18.8822        32.7494        11.4358        4.83282                 NaN
  1118.59        500.000                 NaN  0.901301                 NaN  0.983612        25.0410        5.17383        18.8822        32.7494        11.4358        4.83282                 NaN
  1115.38        500.000                 NaN  0.901301                 NaN  0.983612        25.0410        5.17383        18.8822        32.7494        11.4358        4.83282                 NaN
  1112.18        500.000                 NaN  0.901301                 NaN  0.983612        25.0410        5.17383        18.8822        32.7494        11.4358        4.83282                 NaN
  1108.97        500.000                 NaN  0.901301                 NaN  0.983612        25.0410        5.17383        18.8822        32.7494        11.4358        4.83282                 NaN
  1105.77        500.000                 NaN  0.901301                 NaN  0.983612        25.0410        5.17383        18.8822        32.7494        11.4358        4.83282                 NaN
  1102.56        500.000                 NaN  0.901300                 NaN  0.947713        25.0931        7.14436        18.9843        30.6340        11.4505        4.84465                 NaN
  1099.36        500.000                 NaN  0.901300                 NaN  0.947713        25.0931        7.14436        18.9843        30.6340        11.4505        4.84465                 NaN
  1096.15        500.000                 NaN  0.901300                 NaN  0.947713        25.0931        7.14436        18.9843        30.6340        11.4505        4.84465                 NaN
  1092.95        500.000                 NaN  0.901300                 NaN  0.947713        25.0931        7.14436        18.9843        30.6340        11.4505        4.84465                 NaN
  1089.74        500.000                 NaN  0.901300                 NaN  0.947713        25.0931        7.14436        18.9843        30.6340        11.4505        4.84465                 NaN
  1086.54        500.000                 NaN  0.901300                 NaN  0.947713        25.0931        7.14436        18.9843        30.6340        11.4505        4.84465                 NaN
  1083.33        500.000                 NaN  0.901300                 NaN  0.947713        25.0931        7.14436        18.9843        30.6340        11.4505        4.84465                 NaN
  1080.13        500.000                 NaN  0.901300                 NaN  0.947713        25.0931        7.14436        18.9843        30.6340        11.4505        4.84465                 NaN
  1076.92        500.000                 NaN  0.901299                 NaN  0.918923        25.1713        9.05673        19.0332        28.5979        11.4685        4.85226                 NaN
  1073.72        500.000                 NaN  0.901299                 NaN  0.918923        25.1713        9.05673        19.0332        28.5979        11.4685        4.85226                 NaN
  1070.51        500.000                 NaN  0.901299                 NaN  0.918923        25.1713        9.05673        19.0332        28.5979        11.4685        4.85226                 NaN
  1067.31        500.000                 NaN  0.901299                 NaN  0.918923        25.1713        9.05673        19.0332        28.5979        11.4685        4.85226                 NaN
  1064.10        500.000                 NaN  0.901299                 NaN  0.918923        25.1713        9.05673        19.0332        28.5979        11.4685        4.85226                 NaN
  1060.90        500.000                 NaN  0.901299                 NaN  0.918923        25.1713        9.05673        19.0332        28.5979        11.4685        4.85226                 NaN
  1057.69        500.000                 NaN  0.901299                 NaN  0.918923        25.1713        9.05673        19.0332        28.5979        11.4685        4.85226                 NaN
  1054.49        500.000                 NaN  0.901299                 NaN  0.918923        25.1713        9.05673        19.0332        28.5979        11.4685        4.85226                 NaN
  1051.28        500.000                 NaN  0.901298                 NaN  0.900767        25.2140        10.7694        19.0412        26.8292        11.5010        4.84313                 NaN
  1048.08        500.000                 NaN  0.901298                 NaN  0.900767        25.2140        10.7694        19.0412        26.8292        11.5010        4.84313                 NaN
  1044.87        500.000                 NaN  0.901298                 NaN  0.897430        25.2235        11.1817        19.0383        26.4083        11.5103        4.83910                 NaN
  1041.67        500.000                 NaN  0.901298                 NaN  0.895770        25.2321        11.3933        19.0362        26.1893        11.5144        4.83777                 NaN
  1038.46        500.000                 NaN  0.901298                 NaN  0.894220        25.2374        11.5899        25.9980        19.0296        11.5262        3.14479        1.67871     
  1035.26        500.000                 NaN  0.901298                 NaN  0.892616        25.2390        11.7747        19.0200        25.8309        11.5454       0.612408E-001   4.73479     
  1032.05        500.000                 NaN  0.901298                 NaN  0.891723        25.2399        11.9671        19.0183        25.6367        11.5490                 NaN   4.79605     
  1028.85        500.000                 NaN  0.901298                 NaN  0.891723        25.2399        11.9671        19.0183        25.6367        11.5490                 NaN   4.79605     
  1025.64        500.000                 NaN  0.901297                 NaN  0.889827        25.2511        12.3713        19.0118        25.2208        11.5544                 NaN   4.79956     
  1022.44        500.000                 NaN  0.901297                 NaN  0.889827        25.2511        12.3713        19.0118        25.2208        11.5544                 NaN   4.79956     
  1019.23        500.000                 NaN  0.901297                 NaN  0.889827        25.2511        12.3713        19.0118        25.2208        11.5544                 NaN   4.79956     
  1016.03        500.000                 NaN  0.901297                 NaN  0.889827        25.2511        12.3713        19.0118        25.2208        11.5544                 NaN   4.79956     
  1012.82        500.000                 NaN  0.901297                 NaN  0.889827        25.2511        12.3713        19.0118        25.2208        11.5544                 NaN   4.79956     
  1009.62        500.000                 NaN  0.901297                 NaN  0.889827        25.2511        12.3713        19.0118        25.2208        11.5544                 NaN   4.79956     
  1006.41        500.000                 NaN  0.901297                 NaN  0.889827        25.2511        12.3713        19.0118        25.2208        11.5544                 NaN   4.79956     
  1003.21        500.000                 NaN  0.901297                 NaN  0.889827        25.2511        12.3713        19.0118        25.2208        11.5544                 NaN   4.79956     
  1000.00        500.000                 NaN  0.901297                 NaN  0.888338        25.2939        13.9065        23.6456        18.9782        11.5763                 NaN   4.80996     
