|6.6.6
Archiving\03_Data\eqLP/QFM_m4.75/LAR/LAR_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           iron           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1272.44        500.000                 NaN  0.810809                 NaN  0.783427        22.0711                 NaN   38.7873        18.0976        13.2609        6.18882                 NaN
  1269.23        500.000                 NaN  0.810809                 NaN  0.783442        22.0709                 NaN   38.7870        18.0974        13.2615        6.18888                 NaN
  1266.03        500.000                 NaN  0.810809                 NaN  0.783456        22.0707                 NaN   38.7867        18.0972        13.2622        6.18894                 NaN
  1262.82        500.000                 NaN  0.810809                 NaN  0.783470        22.0705                 NaN   38.7864        18.0970        13.2628        6.18900                 NaN
  1259.62        500.000                 NaN  0.810809                 NaN  0.783484        22.0703                 NaN   38.7860        18.0968        13.2635        6.18907                 NaN
  1256.41        500.000                 NaN  0.810519                 NaN  0.794856        22.1362                 NaN   18.2240        38.4055        13.4362        6.19270                 NaN
  1253.21        500.000                 NaN  0.810519                 NaN  0.794870        22.1360                 NaN   18.2237        38.4052        13.4369        6.19276                 NaN
  1250.00        500.000                 NaN  0.810519                 NaN  0.794885        22.1358                 NaN   18.2235        38.4049        13.4375        6.19282                 NaN
  1246.79        500.000                 NaN  0.810518                 NaN  0.794899        22.1356                 NaN   18.2233        38.4046        13.4382        6.19288                 NaN
  1243.59        500.000                 NaN  0.810518                 NaN  0.794913        22.1354                 NaN   18.2231        38.4043        13.4389        6.19294                 NaN
  1240.38        500.000                 NaN  0.810518                 NaN  0.794927        22.1351                 NaN   18.2229        38.4040        13.4395        6.19300                 NaN
  1237.18        500.000                 NaN  0.810518                 NaN  0.794940        22.1349                 NaN   18.2227        38.4036        13.4402        6.19306                 NaN
  1233.97        500.000                 NaN  0.810517                 NaN  0.794954        22.1347                 NaN   18.2225        38.4033        13.4409        6.19312                 NaN
  1230.77        500.000                 NaN  0.810250                 NaN  0.805947        22.1950                 NaN   38.0933        18.3005        13.6005        6.19453                 NaN
  1227.56        500.000                 NaN  0.810250                 NaN  0.805961        22.1948                 NaN   38.0930        18.3003        13.6012        6.19458                 NaN
  1224.36        500.000                 NaN  0.810249                 NaN  0.805975        22.1945                 NaN   38.0927        18.3001        13.6018        6.19464                 NaN
  1221.15        500.000                 NaN  0.810249                 NaN  0.805988        22.1943                 NaN   38.0924        18.2998        13.6025        6.19470                 NaN
  1217.95        500.000                 NaN  0.810248                 NaN  0.806002        22.1941                 NaN   38.0921        18.2996        13.6032        6.19476                 NaN
  1214.74        500.000                 NaN  0.810248                 NaN  0.806016        22.1939                 NaN   38.0918        18.2994        13.6038        6.19481                 NaN
  1211.54        500.000                 NaN  0.810247                 NaN  0.806030        22.1937                 NaN   38.0915        18.2992        13.6045        6.19487                 NaN
  1208.33        500.000                 NaN  0.810246                 NaN  0.806044        22.1935                 NaN   38.0911        18.2990        13.6052        6.19493                 NaN
  1205.13        500.000                 NaN  0.810000                 NaN  0.816746        22.2466                 NaN   37.8472        18.3333        13.7539        6.19229                 NaN
  1201.92        500.000                 NaN  0.809999                 NaN  0.816759        22.2464                 NaN   37.8469        18.3331        13.7546        6.19235                 NaN
  1198.72        500.000                 NaN  0.809998                 NaN  0.816773        22.2462                 NaN   37.8466        18.3328        13.7552        6.19241                 NaN
  1195.51        500.000                 NaN  0.809997                 NaN  0.816787        22.2460                 NaN   37.8463        18.3326        13.7559        6.19246                 NaN
  1192.31        500.000                 NaN  0.809883                 NaN  0.821977        22.2725                 NaN   37.7327        18.3441        13.8257        6.19312                 NaN
  1189.10        500.000                 NaN  0.809882                 NaN  0.821990        22.2723                 NaN   37.7324        18.3439        13.8264        6.19317                 NaN
  1185.90        500.000                 NaN  0.809825                 NaN  0.824634        22.2852                 NaN   37.6790        18.3472        13.8607        6.19336                 NaN
  1182.69        500.000                 NaN  0.809802                 NaN  0.823997        22.2899       0.797224E-001   37.5743        18.3555        13.8735        6.19330                 NaN
  1179.49        500.000                 NaN  0.809803                 NaN  0.816099        22.3018       0.450724        18.4078        37.1405        13.8681        6.20520                 NaN
  1176.28        500.000                 NaN  0.809802                 NaN  0.816113        22.3016       0.450719        18.4076        37.1402        13.8687        6.20525                 NaN
  1173.08        500.000                 NaN  0.809801                 NaN  0.816126        22.3013       0.450714        18.4074        37.1399        13.8694        6.20531                 NaN
  1169.87        500.000                 NaN  0.809800                 NaN  0.816139        22.3011       0.450709        18.4072        37.1396        13.8701        6.20536                 NaN
  1166.67        500.000                 NaN  0.809799                 NaN  0.816153        22.3009       0.450704        18.4070        37.1393        13.8708        6.20542                 NaN
  1163.46        500.000                 NaN  0.809798                 NaN  0.816166        22.3007       0.450699        18.4067        37.1390        13.8714        6.20547                 NaN
  1160.26        500.000                 NaN  0.809797                 NaN  0.816179        22.3004       0.450694        18.4065        37.1387        13.8721        6.20553                 NaN
  1157.05        500.000                 NaN  0.809796                 NaN  0.816193        22.3002       0.450689        18.4063        37.1384        13.8728        6.20558                 NaN
  1153.85        500.000                 NaN  0.809763                 NaN  0.771921        22.3628        2.74051        18.6679        34.5255        13.8681        6.25353                 NaN
  1150.64        500.000                 NaN  0.809762                 NaN  0.771934        22.3625        2.74048        18.6677        34.5252        13.8688        6.25359                 NaN
  1147.44        500.000                 NaN  0.809761                 NaN  0.771946        22.3623        2.74045        18.6674        34.5250        13.8695        6.25364                 NaN
  1144.23        500.000                 NaN  0.809760                 NaN  0.771959        22.3621        2.74042        18.6672        34.5247        13.8701        6.25370                 NaN
  1141.03        500.000                 NaN  0.809759                 NaN  0.771971        22.3619        2.74039        18.6670        34.5245        13.8708        6.25375                 NaN
  1137.82        500.000                 NaN  0.809758                 NaN  0.771983        22.3616        2.74036        18.6668        34.5242        13.8715        6.25380                 NaN
  1134.62        500.000                 NaN  0.809756                 NaN  0.771996        22.3614        2.74033        18.6665        34.5239        13.8722        6.25386                 NaN
  1131.41        500.000                 NaN  0.809755                 NaN  0.772008        22.3612        2.74030        18.6663        34.5237        13.8728        6.25391                 NaN
  1128.21        500.000                 NaN  0.809753                 NaN  0.733263        22.4238        4.98298        18.8601        32.0229        13.8681        6.29923                 NaN
  1125.00        500.000                 NaN  0.809752                 NaN  0.733275        22.4235        4.98293        18.8599        32.0226        13.8687        6.29929                 NaN
  1121.79        500.000                 NaN  0.809750                 NaN  0.733286        22.4233        4.98287        18.8596        32.0224        13.8694        6.29934                 NaN
  1118.59        500.000                 NaN  0.809749                 NaN  0.733298        22.4231        4.98282        18.8594        32.0222        13.8701        6.29939                 NaN
  1115.38        500.000                 NaN  0.809747                 NaN  0.733310        22.4228        4.98277        18.8592        32.0220        13.8708        6.29945                 NaN
  1112.18        500.000                 NaN  0.809746                 NaN  0.733321        22.4226        4.98271        18.8589        32.0217        13.8714        6.29950                 NaN
  1108.97        500.000                 NaN  0.809745                 NaN  0.733333        22.4224        4.98266        18.8587        32.0215        13.8721        6.29956                 NaN
  1105.77        500.000                 NaN  0.809743                 NaN  0.733344        22.4222        4.98260        18.8585        32.0213        13.8728        6.29961                 NaN
  1102.56        500.000                 NaN  0.809736                 NaN  0.706305        22.4637        6.87763        18.9750        29.9616        13.8912        6.31489                 NaN
  1099.36        500.000                 NaN  0.809735                 NaN  0.706316        22.4635        6.87755        18.9748        29.9613        13.8918        6.31494                 NaN
  1096.15        500.000                 NaN  0.809733                 NaN  0.706327        22.4632        6.87748        18.9746        29.9611        13.8925        6.31499                 NaN
  1092.95        500.000                 NaN  0.809732                 NaN  0.706338        22.4630        6.87740        18.9743        29.9609        13.8932        6.31505                 NaN
  1089.74        500.000                 NaN  0.809730                 NaN  0.706349        22.4628        6.87733        18.9741        29.9607        13.8939        6.31510                 NaN
  1086.54        500.000                 NaN  0.809728                 NaN  0.706359        22.4626        6.87726        18.9739        29.9605        13.8945        6.31515                 NaN
  1083.33        500.000                 NaN  0.809727                 NaN  0.706370        22.4623        6.87718        18.9737        29.9603        13.8952        6.31521                 NaN
  1080.13        500.000                 NaN  0.809725                 NaN  0.706381        22.4621        6.87711        18.9734        29.9601        13.8959        6.31526                 NaN
  1076.92        500.000                 NaN  0.809738                 NaN  0.684924        22.5029        8.71898        19.0435        27.9962        13.9186        6.32517                 NaN
  1073.72        500.000                 NaN  0.809736                 NaN  0.684935        22.5026        8.71889        19.0433        27.9961        13.9192        6.32522                 NaN
  1070.51        500.000                 NaN  0.809735                 NaN  0.684945        22.5024        8.71879        19.0431        27.9959        13.9199        6.32527                 NaN
  1067.31        500.000                 NaN  0.809733                 NaN  0.684956        22.5022        8.71870        19.0428        27.9957        13.9206        6.32532                 NaN
  1064.10        500.000                 NaN  0.809731                 NaN  0.684966        22.5019        8.71861        19.0426        27.9955        13.9212        6.32537                 NaN
  1060.90        500.000                 NaN  0.809729                 NaN  0.684977        22.5017        8.71852        19.0424        27.9954        13.9219        6.32543                 NaN
  1057.69        500.000                 NaN  0.809727                 NaN  0.684987        22.5015        8.71842        19.0421        27.9952        13.9226        6.32548                 NaN
  1054.49        500.000                 NaN  0.809726                 NaN  0.684997        22.5012        8.71833        19.0419        27.9950        13.9233        6.32553                 NaN
  1051.28        500.000                 NaN  0.809737                 NaN  0.671363        22.5286        10.3647        19.0670        26.2814        13.9637        6.31356                 NaN
  1048.08        500.000                 NaN  0.809735                 NaN  0.671373        22.5284        10.3646        19.0667        26.2812        13.9643        6.31361                 NaN
  1044.87        500.000                 NaN  0.809738                 NaN  0.668879        22.5339        10.7609        19.0682        25.8737        13.9764        6.30838                 NaN
  1041.67        500.000                 NaN  0.809740                 NaN  0.667671        22.5371        10.9648        19.0688        25.6632        13.9821        6.30672                 NaN
  1038.46        500.000                 NaN  0.809738                 NaN  0.666550        22.5375        11.1542        25.4832        19.0662        13.9971        4.09981        2.18562     
  1035.26        500.000                 NaN  0.809730                 NaN  0.665395        22.5349        11.3323        19.0621        25.3303        14.0210       0.798427E-001   6.16434     
  1032.05        500.000                 NaN  0.809728                 NaN  0.664699        22.5369        11.5162        19.0619        25.1406        14.0260                 NaN   6.24393     
  1028.85        500.000                 NaN  0.809728                 NaN  0.664710        22.5367        11.5161        19.0617        25.1405        14.0267                 NaN   6.24377     
  1025.64        500.000                 NaN  0.809726                 NaN  0.663237        22.5434        11.9030        19.0597        24.7388        14.0340                 NaN   6.24817     
  1022.44        500.000                 NaN  0.809725                 NaN  0.663249        22.5432        11.9029        19.0595        24.7387        14.0347                 NaN   6.24801     
  1019.23        500.000                 NaN  0.809725                 NaN  0.663260        22.5430        11.9028        19.0593        24.7386        14.0354                 NaN   6.24786     
  1016.03        500.000                 NaN  0.809724                 NaN  0.663271        22.5428        11.9027        19.0591        24.7386        14.0361                 NaN   6.24771     
  1012.82        500.000                 NaN  0.809724                 NaN  0.663282        22.5426        11.9026        19.0590        24.7385        14.0368                 NaN   6.24755     
  1009.62        500.000                 NaN  0.809723                 NaN  0.663293        22.5424        11.9025        19.0588        24.7384        14.0375                 NaN   6.24740     
  1006.41        500.000                 NaN  0.809723                 NaN  0.663304        22.5423        11.9024        19.0586        24.7383        14.0382                 NaN   6.24725     
  1003.21        500.000                 NaN  0.809722                 NaN  0.663315        22.5421        11.9023        19.0584        24.7383        14.0389                 NaN   6.24710     
  1000.00        500.000                 NaN  0.809725                 NaN  0.662291        22.5633        13.3801        23.2151        19.0428        14.0662                 NaN   6.26053     
