|6.6.6
Archiving\03_Data\Deqfrac/QFM/WD94/WD94_3.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             Sp(TH)         Sp(TH)         San(TH)        ilm            q             
  1277.39        2500.00        93.2938                 NaN            NaN  0.668051       0.894580       0.955170       0.288650                 NaN   3.89970                 NaN            NaN
  1275.83        2500.00        97.6905                 NaN            NaN  0.295717       0.230867       0.339424       0.104223                 NaN   1.33923                 NaN            NaN
  1274.27        2500.00        94.3095                 NaN            NaN  0.743265       0.569866       0.809753       0.252230                 NaN   3.31535                 NaN            NaN
  1272.71        2500.00        89.7898                 NaN            NaN   1.34687        1.03011        1.46946       0.431415                 NaN   5.93234                 NaN            NaN
  1271.16        2500.00        99.9426                 NaN            NaN            NaN            NaN  0.162807E-001  0.189215E-002  0.246350E-001  0.145827E-001            NaN            NaN
  1269.60        2500.00        99.6599                 NaN            NaN  0.500996E-001  0.216257E-001  0.487629E-001  0.199540E-001            NaN  0.199668                 NaN            NaN
  1268.04        2500.00        99.8318                 NaN            NaN  0.141504E-001  0.196239E-001  0.238066E-001  0.440558E-002            NaN  0.101923       0.424137E-002            NaN
  1266.48        2500.00        99.5544                 NaN            NaN  0.462556E-001  0.619008E-001  0.605861E-001  0.538768E-002            NaN  0.271487                 NaN            NaN
  1264.92        2500.00        89.2374                 NaN            NaN   1.32003        1.11930        1.56858       0.509228                 NaN   6.24549                 NaN            NaN
  1263.36        2500.00        96.8675                 NaN            NaN  0.351800       0.337304       0.454456       0.159909                 NaN   1.82908                 NaN            NaN
  1261.81        2500.00        96.9901                 NaN            NaN  0.317923       0.336465       0.437198       0.156025                 NaN   1.76232                 NaN            NaN
  1260.25        2500.00        97.0483                 NaN            NaN  0.334352       0.300256       0.429062       0.155418                 NaN   1.73260                 NaN            NaN
  1258.69        2500.00        96.2166                 NaN            NaN  0.390229       0.423557       0.550185       0.191625                 NaN   2.22776                 NaN            NaN
  1257.13        2500.00        98.9609                 NaN            NaN  0.262969E-001  0.289993       0.176692       0.650822E-002            NaN  0.539598                 NaN            NaN
  1255.57        2500.00        96.4262                 NaN            NaN  0.471009       0.264947       0.489992       0.197998                 NaN   2.14985                 NaN            NaN
  1254.01        2500.00        99.9748                 NaN            NaN  0.241812E-001            NaN            NaN            NaN            NaN            NaN  0.102227E-002            NaN
  1252.46        2500.00        95.2357                 NaN            NaN  0.751104       0.140328       0.683722       0.315690                 NaN   2.87348                 NaN            NaN
  1250.90        2500.00        99.4520                 NaN            NaN            NaN            NaN  0.388089E-001            NaN            NaN            NaN  0.226105E-001  0.486599     
  1249.34        2500.00        97.7825                 NaN            NaN            NaN            NaN  0.854340E-001            NaN            NaN  0.755554       0.195607E-001   1.35699     
  1247.78        2500.00        99.3771                 NaN            NaN  0.158052                 NaN  0.117470                 NaN            NaN  0.315031       0.323745E-001            NaN
  1246.22        2500.00        78.7503                 NaN            NaN   4.67908       0.362907        3.04840                 NaN            NaN   12.1893       0.358450       0.611583     
  1244.66        2500.00        98.6689                 NaN            NaN  0.700126                 NaN            NaN  0.169193                 NaN  0.161323       0.429069E-001  0.257555     
  1243.11        2500.00        89.9809                 NaN            NaN            NaN            NaN  0.840485       0.416387                 NaN   5.00683       0.863806E-002   3.74679     
  1241.55        2500.00        99.7118                 NaN            NaN            NaN            NaN  0.176002       0.310109E-001            NaN            NaN            NaN  0.811507E-001
  1239.99        2500.00        99.8139                 NaN            NaN  0.109822E-001            NaN  0.941943E-001  0.231231E-001            NaN  0.578415E-001            NaN            NaN
  1238.43        2500.00        98.7418                 NaN            NaN  0.267817                 NaN  0.155605       0.458149E-001            NaN  0.783786       0.514154E-002            NaN
  1236.87        2500.00        96.1747                 NaN            NaN  0.685909                 NaN  0.398009       0.175216                 NaN   1.69924       0.421949E-003  0.866475     
  1235.31        2500.00        88.0706                 NaN            NaN  0.920538                 NaN   1.13338       0.468799                 NaN   5.37987       0.183426E-001   4.00851     
  1233.76        2500.00        90.1629                 NaN            NaN  0.752466                 NaN  0.928902       0.389586                 NaN   4.46574       0.155283E-001   3.28489     
  1232.20        2500.00        89.6713                 NaN            NaN  0.724607                 NaN  0.964192       0.405305                 NaN   4.69954       0.174119E-001   3.51760     
  1230.64        2500.00        88.5261                 NaN            NaN  0.940422                 NaN   1.05140       0.416479                 NaN   5.21085       0.294584E-001   3.82534     
  1229.08        2500.00        87.3214                 NaN            NaN   1.00929                 NaN   1.15215       0.455663                 NaN   5.82499       0.294133E-001   4.20709     
  1227.52        2500.00        85.7376                 NaN            NaN  0.998616                 NaN   1.25889       0.504613                 NaN   6.64772       0.332297E-001   4.81930     
  1225.96        2500.00        71.1801                 NaN            NaN   1.82731                 NaN   2.42339       0.956853                 NaN   13.7305       0.747128E-001   9.80714     
  1224.41        2500.00                 NaN            NaN            NaN   5.91119                 NaN   8.03461        3.11028                 NaN   48.3567       0.275984        34.3112     
  1222.85        2500.00                 NaN            NaN            NaN   5.93688                 NaN   8.03911        3.09398                 NaN   48.3435       0.282817        34.3037     
  1221.29        2500.00                 NaN            NaN            NaN   5.93931                 NaN   8.04076        3.08601                 NaN   48.3399       0.289693        34.3043     
  1219.73        2500.00                 NaN            NaN            NaN   5.92629                 NaN   8.04394        3.08279                 NaN   48.3402       0.296824        34.3099     
  1218.17        2500.00                 NaN            NaN            NaN   5.93361                 NaN   8.04551        3.07306                 NaN   48.3365       0.303419        34.3079     
  1216.61        2500.00                 NaN            NaN            NaN   5.88223                 NaN   8.04782        3.09304                 NaN   48.3420       0.303141        34.3317     
  1215.06        2500.00                 NaN            NaN            NaN   5.94046                 NaN   8.04817        3.05956                 NaN   48.3261       0.315064        34.3106     
  1213.50        2500.00                 NaN            NaN            NaN   5.94509                 NaN   8.04614        3.05687                 NaN   48.3246       0.316956        34.3104     
  1211.94        2500.00                 NaN            NaN            NaN   5.93938                 NaN   8.05194        3.04665                 NaN   48.3201       0.327861        34.3141     
  1210.38        2500.00                 NaN            NaN            NaN   5.94015                 NaN   8.05378        3.04012                 NaN   48.3163       0.334029        34.3157     
  1208.82        2500.00                 NaN            NaN            NaN   5.93881                 NaN   8.05619        3.03302                 NaN   48.3144       0.340849        34.3168     
  1207.26        2500.00                 NaN            NaN            NaN   5.94138                 NaN   8.05812        3.02556                 NaN   48.3098       0.347331        34.3178     
  1205.70        2500.00                 NaN            NaN            NaN   5.93894                 NaN   8.05886        3.02234                 NaN   48.3056       0.352157        34.3221     
  1204.15        2500.00                 NaN            NaN            NaN   5.93927                 NaN   8.06139        3.01427                 NaN   48.3034       0.359279        34.3224     
  1202.59        2500.00                 NaN            NaN            NaN   5.93918                 NaN   8.06312        3.00832                 NaN   48.2997       0.365236        34.3244     
  1201.03        2500.00                 NaN            NaN            NaN   5.93891                 NaN   8.06486        3.00235                 NaN   48.2962       0.371225        34.3264     
  1199.47        2500.00                 NaN            NaN            NaN   5.93824                 NaN   8.06650        2.99667                 NaN   48.2928       0.377117        34.3286     
  1197.91        2500.00                 NaN            NaN            NaN   5.67835                 NaN   8.06935        3.09814                 NaN   48.3307       0.375170        34.4483     
  1196.35        2500.00                 NaN            NaN            NaN   5.94117                 NaN   8.07054        2.98262                 NaN   48.2850       0.389756        34.3309     
  1194.80        2500.00                 NaN            NaN            NaN   5.94094                 NaN   8.07260        2.97603                 NaN   48.2819       0.396084        34.3324     
  1193.24        2500.00                 NaN            NaN            NaN   5.94016                 NaN   8.07423        2.97051                 NaN   48.2784       0.401889        34.3348     
  1191.68        2500.00                 NaN            NaN            NaN   5.94110                 NaN   8.07622        2.96379                 NaN   48.2747       0.408087        34.3361     
  1190.12        2500.00                 NaN            NaN            NaN   5.94068                 NaN   8.07817        2.95750                 NaN   48.2715       0.414260        34.3378     
  1188.56        2500.00                 NaN            NaN            NaN   5.94024                 NaN   8.07972        2.95216                 NaN   48.2677       0.419869        34.3403     
  1187.00        2500.00                 NaN            NaN            NaN   5.93397                 NaN   8.08014        2.95060                 NaN   48.2654       0.424324        34.3456     
  1185.45        2500.00                 NaN            NaN            NaN   5.93965                 NaN   8.08321        2.94072                 NaN   48.2605       0.431454        34.3445     
  1183.89        2500.00                 NaN            NaN            NaN   5.94084                 NaN   8.08608        2.93105                 NaN   48.2585       0.439439        34.3441     
  1182.33        2500.00                 NaN            NaN            NaN   5.94008                 NaN   8.08735        2.92757                 NaN   48.2538       0.443838        34.3474     
  1180.77        2500.00                 NaN            NaN            NaN   5.93516                 NaN   8.08810        2.92514                 NaN   48.2511       0.448514        34.3520     
  1179.21        2500.00                 NaN            NaN            NaN   5.93570                 NaN   8.09021        2.91852                 NaN   48.2475       0.454648        34.3534     
  1177.65        2500.00                 NaN            NaN            NaN   5.93651                 NaN   8.09187        2.91212                 NaN   48.2441       0.460628        34.3548     
  1176.10        2500.00                 NaN            NaN            NaN   5.93871                 NaN   8.09462        2.90460                 NaN   48.2396       0.466939        34.3556     
  1174.54        2500.00                 NaN            NaN            NaN   5.93703                 NaN   8.09642        2.89913                 NaN   48.2368       0.472786        34.3578     
  1172.98        2500.00                 NaN            NaN            NaN   5.93690                 NaN   8.09843        2.89307                 NaN   48.2333       0.478679        34.3596     
  1171.42        2500.00                 NaN            NaN            NaN   5.93666                 NaN   8.10042        2.88702                 NaN   48.2300       0.484568        34.3613     
  1169.86        2500.00                 NaN            NaN            NaN   5.93375                 NaN   8.10164        2.88338                 NaN   48.2267       0.489516        34.3650     
  1168.30        2500.00                 NaN            NaN            NaN   5.93379                 NaN   8.10577        2.87705                 NaN   48.2212       0.495593        34.3666     
  1166.75        2500.00                 NaN            NaN            NaN   5.93438                 NaN   8.10594        2.87049                 NaN   48.2199       0.501517        34.3678     
  1165.19        2500.00                 NaN            NaN            NaN   5.93450                 NaN   8.10810        2.86422                 NaN   48.2165       0.507426        34.3693     
  1163.63        2500.00                 NaN            NaN            NaN   5.93603                 NaN   8.10983        2.85857                 NaN   48.2117       0.512722        34.3712     
  1162.07        2500.00                 NaN            NaN            NaN   5.93096                 NaN   8.11053        2.85674                 NaN   48.2086       0.516945        34.3762     
  1160.51        2500.00                 NaN            NaN            NaN   5.93477                 NaN   8.11259        2.84808                 NaN   48.2050       0.523591        34.3760     
  1158.95        2500.00                 NaN            NaN            NaN   5.93028                 NaN   8.11421        2.84591                 NaN   48.2010       0.527942        34.3806     
  1157.40        2500.00                 NaN            NaN            NaN   5.93295                 NaN   8.11762        2.83587                 NaN   48.1989       0.535555        34.3791     
  1155.84        2500.00                 NaN            NaN            NaN   5.89568                 NaN   8.17354        2.86460                 NaN   48.0763       0.537293        34.4526     
  1154.28        2500.00                 NaN            NaN            NaN   5.89452                 NaN   8.17434        2.85055                 NaN   48.0761       0.550885        34.4537     
  1152.72        2500.00                 NaN            NaN            NaN   5.89414                 NaN   8.17450        2.84715                 NaN   48.0755       0.554065        34.4547     
  1151.16        2500.00                 NaN            NaN            NaN   5.89375                 NaN   8.17467        2.84378                 NaN   48.0749       0.557217        34.4557     
  1149.60        2500.00                 NaN            NaN            NaN   5.89337                 NaN   8.17483        2.84045                 NaN   48.0744       0.560333        34.4567     
  1148.05        2500.00                 NaN            NaN            NaN   5.89298                 NaN   8.17499        2.83715                 NaN   48.0738       0.563413        34.4577     
  1146.49        2500.00                 NaN            NaN            NaN   5.89163                 NaN   8.17595        2.82223                 NaN   48.0737       0.577849        34.4587     
  1144.93        2500.00                 NaN            NaN            NaN   5.89127                 NaN   8.17609        2.81938                 NaN   48.0731       0.580492        34.4597     
  1143.37        2500.00                 NaN            NaN            NaN   5.89090                 NaN   8.17624        2.81656                 NaN   48.0725       0.583103        34.4607     
  1141.81        2500.00                 NaN            NaN            NaN   5.89053                 NaN   8.17639        2.81378                 NaN   48.0719       0.585683        34.4617     
  1140.25        2500.00                 NaN            NaN            NaN   5.89016                 NaN   8.17654        2.81103                 NaN   48.0714       0.588230        34.4627     
  1138.70        2500.00                 NaN            NaN            NaN   5.88860                 NaN   8.17766        2.79505                 NaN   48.0713       0.603703        34.4637     
  1137.14        2500.00                 NaN            NaN            NaN   5.88827                 NaN   8.17778        2.79286                 NaN   48.0707       0.605705        34.4647     
  1135.58        2500.00                 NaN            NaN            NaN   5.88349                 NaN   8.17873        2.79221                 NaN   48.0631       0.609870        34.4726     
  1134.02        2500.00                 NaN            NaN            NaN   5.88760                 NaN   8.17802        2.78856                 NaN   48.0695       0.609628        34.4667     
  1132.46        2500.00                 NaN            NaN            NaN   5.88572                 NaN   8.17940        2.77056                 NaN   48.0696       0.627070        34.4677     
  1130.90        2500.00                 NaN            NaN            NaN   5.88545                 NaN   8.17947        2.76916                 NaN   48.0690       0.628304        34.4687     
  1129.34        2500.00                 NaN            NaN            NaN   5.86788                 NaN   8.14380        2.76887                 NaN   48.1508       0.626081        34.4425     
  1127.79        2500.00                 NaN            NaN            NaN   5.88488                 NaN   8.17963        2.76638                 NaN   48.0677       0.630744        34.4706     
  1126.23        2500.00                 NaN            NaN            NaN   5.88461                 NaN   8.17970        2.76513                 NaN   48.0671       0.631824        34.4716     
  1124.67        2500.00                 NaN            NaN            NaN   5.88238                 NaN   8.18136        2.74515                 NaN   48.0673       0.651207        34.4726     
  1123.11        2500.00                 NaN            NaN            NaN   5.88149                 NaN   8.18151        2.74491                 NaN   48.0660       0.651741        34.4744     
  1121.55        2500.00                 NaN            NaN            NaN   5.88132                 NaN   8.18149        2.74479                 NaN   48.0653       0.651731        34.4754     
  1119.99        2500.00                 NaN            NaN            NaN   5.88116                 NaN   8.18147        2.74466                 NaN   48.0646       0.651718        34.4764     
  1118.44        2500.00                 NaN            NaN            NaN   5.88117                 NaN   8.18173        2.73990                 NaN   48.0649       0.655776        34.4765     
  1116.88        2500.00                 NaN            NaN            NaN   5.88034                 NaN   8.18323        2.72245                 NaN   48.0667       0.671641        34.4756     
  1115.32        2500.00                 NaN            NaN            NaN   5.88018                 NaN   8.18321        2.72232                 NaN   48.0661       0.671626        34.4766     
  1113.76        2500.00                 NaN            NaN            NaN   5.88002                 NaN   8.18319        2.72220                 NaN   48.0654       0.671611        34.4776     
  1112.20        2500.00                 NaN            NaN            NaN   5.87986                 NaN   8.18317        2.72207                 NaN   48.0648       0.671596        34.4786     
  1110.64        2500.00                 NaN            NaN            NaN   5.87911                 NaN   8.18494        2.70066                 NaN   48.0674       0.690944        34.4769     
  1109.09        2500.00                 NaN            NaN            NaN   5.87895                 NaN   8.18492        2.70054                 NaN   48.0668       0.690928        34.4779     
  1107.53        2500.00                 NaN            NaN            NaN   5.87879                 NaN   8.18490        2.70041                 NaN   48.0661       0.690913        34.4789     
  1105.97        2500.00                 NaN            NaN            NaN   5.87863                 NaN   8.18488        2.70029                 NaN   48.0655       0.690897        34.4799     
  1104.41        2500.00                 NaN            NaN            NaN   5.87847                 NaN   8.18486        2.70016                 NaN   48.0648       0.690882        34.4808     
  1102.85        2500.00                 NaN            NaN            NaN   5.87809                 NaN   8.18652        2.67915                 NaN   48.0678       0.709647        34.4788     
  1101.29        2500.00                 NaN            NaN            NaN  0.450553E-001   5.85675        8.19241        2.66900                 NaN   48.0565       0.710098        34.4701     
  1099.74        2500.00                 NaN            NaN            NaN  0.450552E-001   5.85659        8.19240        2.66888                 NaN   48.0559       0.710083        34.4711     
  1098.18        2500.00                 NaN            NaN            NaN  0.450582E-001   5.85644        8.19238        2.66875                 NaN   48.0552       0.710072        34.4721     
  1096.62        2500.00                 NaN            NaN            NaN  0.580728E-001   5.84885        8.19620        2.64626                 NaN   48.0545       0.728011        34.4681     
  1095.06        2500.00                 NaN            NaN            NaN  0.114835        5.81534        8.20558        2.63763                 NaN   48.0356       0.728099        34.4629     
  1093.50        2500.00                 NaN            NaN            NaN  0.114928        5.81516        8.20557        2.63744                 NaN   48.0350       0.728120        34.4638     
  1091.94        2500.00                 NaN            NaN            NaN   5.81732       0.173482        8.21144        2.60654                 NaN   48.0198       0.735662        34.4357     
  1090.39        2500.00                 NaN            NaN            NaN   5.80328       0.203866        8.21614        2.59486                 NaN   48.0123       0.740129        34.4295     
  1088.83        2500.00                 NaN            NaN            NaN   5.78821       0.236625        8.22108        2.58265                 NaN   48.0044       0.744543        34.4225     
  1087.27        2500.00                 NaN            NaN            NaN   5.77301       0.271900        8.22636        2.56944                 NaN   47.9959       0.748964        34.4145     
  1085.71        2500.00                 NaN            NaN            NaN   5.75897       0.302216        8.23107        2.55795                 NaN   47.9883       0.753247        34.4082     
  1084.15        2500.00                 NaN            NaN            NaN  0.335526        5.74458        8.23639        2.54551                 NaN   47.9796       0.757504        34.4009     
  1082.59        2500.00                 NaN            NaN            NaN  0.369849        5.72956        8.24162        2.53280                 NaN   47.9712       0.761745        34.3932     
  1081.04        2500.00                 NaN            NaN            NaN  0.403258        5.71489        8.24678        2.52044                 NaN   47.9630       0.765883        34.3857     
  1079.48        2500.00                 NaN            NaN            NaN  0.436032        5.70050        8.25191        2.50832                 NaN   47.9548       0.769934        34.3785     
  1077.92        2500.00                 NaN            NaN            NaN  0.468593        5.68638        8.25705        2.49625                 NaN   47.9466       0.773932        34.3712     
  1076.36        2500.00                 NaN            NaN            NaN  0.501138        5.67239        8.26223        2.48418                 NaN   47.9383       0.777877        34.3639     
  1074.80        2500.00                 NaN            NaN            NaN  0.533736        5.65849        8.26744        2.47211                 NaN   47.9299       0.781771        34.3565     
  1073.24        2500.00                 NaN            NaN            NaN  0.566390        5.64467        8.27269        2.46004                 NaN   47.9215       0.785614        34.3491     
  1071.69        2500.00                 NaN            NaN            NaN   5.63101       0.599081        8.27798        2.44796                 NaN   47.9131       0.789393        34.3415     
  1070.13        2500.00                 NaN            NaN            NaN   5.61607       0.635134        8.28347        2.43492                 NaN   47.9045       0.793164        34.3328     
  1068.57        2500.00                 NaN            NaN            NaN  0.665137        5.60311        8.28853        2.42377                 NaN   47.8965       0.796799        34.3262     
  1067.01        2500.00                 NaN            NaN            NaN   5.58940       0.698942        8.29400        2.41143                 NaN   47.8877       0.800426        34.3181     
  1065.45        2500.00                 NaN            NaN            NaN  0.732380        5.57563        8.29953        2.39929                 NaN   47.8790       0.803972        34.3102     
  1063.89        2500.00                 NaN            NaN            NaN   5.56229       0.765598        8.30497        2.38718                 NaN   47.8701       0.807473        34.3023     
  1062.33        2500.00                 NaN            NaN            NaN   5.53565       0.778904        8.31063        2.38791                 NaN   47.8641       0.810490        34.3123     
  1060.78        2500.00                 NaN            NaN            NaN   5.53610       0.831733        8.31604        2.36303                 NaN   47.8524       0.814290        34.2864     
  1059.22        2500.00                 NaN            NaN            NaN   5.52268       0.865733        8.32165        2.35079                 NaN   47.8433       0.817629        34.2782     
  1057.66        2500.00                 NaN            NaN            NaN   5.50965       0.899094        8.32730        2.33873                 NaN   47.8343       0.820876        34.2701     
  1056.10        2500.00                 NaN            NaN            NaN   5.49664       0.932649        8.33298        2.32662                 NaN   47.8252       0.824090        34.2619     
  1054.54        2500.00                 NaN            NaN            NaN   5.48370       0.966299        8.33869        2.31450                 NaN   47.8160       0.827255        34.2536     
  1052.98        2500.00                 NaN            NaN            NaN  0.999625        5.47102        8.34440        2.30248                 NaN   47.8068       0.830360        34.2453     
  1051.43        2500.00                 NaN            NaN            NaN   1.03255        5.45855        8.35010        2.29069                 NaN   47.7976       0.833319        34.2372     
  1049.87        2500.00                 NaN            NaN            NaN   5.44796        1.05877        8.35524        2.28190                 NaN   47.7891       0.835399        34.2317     
  1048.31        2500.00                 NaN            NaN            NaN   5.43223        1.10346        8.36213        2.26540                 NaN   47.7784       0.839354        34.2190     
  1046.75        2500.00                 NaN            NaN            NaN   5.42018        1.13589        8.36783        2.25380                 NaN   47.7691       0.842219        34.2110     
  1045.19        2500.00                 NaN            NaN            NaN   5.40699        1.17175        8.37395        2.24118                 NaN   47.7593       0.845071        34.2017     
  1043.63        2500.00                 NaN            NaN            NaN   5.38071        1.19234        8.38116        2.23977                 NaN   47.7493       0.847628        34.2091     
  1042.08        2500.00                 NaN            NaN            NaN   1.15606        5.39512        8.37789        2.24407                 NaN   47.7570       0.851228        34.2186     
  1040.52        2500.00                 NaN            NaN            NaN   5.36953        1.27514        8.39211        2.20467                 NaN   47.7302       0.853240        34.1752     
  1038.96        2500.00                 NaN            NaN            NaN   5.35847        1.30698        8.39789        2.19315                 NaN   47.7207       0.855866        34.1670     
  1037.40        2500.00                 NaN            NaN            NaN   1.34045        5.34664        8.40393        2.18132                 NaN   47.7109       0.858429        34.1583     
  1035.84        2500.00                 NaN            NaN            NaN   1.37574        5.33431        8.41017        2.16897                 NaN   47.7008       0.860950        34.1490     
  1034.28        2500.00                 NaN            NaN            NaN   1.41124        5.32202        8.41645        2.15657                 NaN   47.6907       0.863418        34.1396     
  1032.73        2500.00                 NaN            NaN            NaN   1.44523        5.31020        8.42262        2.14462                 NaN   47.6809       0.865828        34.1306     
  1031.17        2500.00                 NaN            NaN            NaN   5.29757        1.48306        8.42924        2.13155                 NaN   47.6701       0.868187        34.1203     
  1029.61        2500.00                 NaN            NaN            NaN   5.28640        1.51581        8.43531        2.12000                 NaN   47.6603       0.870502        34.1117     
  1028.05        2500.00                 NaN            NaN            NaN   5.27499        1.54960        8.44153        2.10818                 NaN   47.6502       0.872770        34.1027     
  1026.49        2500.00                 NaN            NaN            NaN   5.26194        1.58942        8.44845        2.09459                 NaN   47.6390       0.874970        34.0916     
  1024.93        2500.00                 NaN            NaN            NaN   5.25096        1.62219        8.45462        2.08313                 NaN   47.6290       0.877135        34.0829     
  1023.38        2500.00                 NaN            NaN            NaN   5.23907        1.65858        8.46122        2.07060                 NaN   47.6184       0.879246        34.0729     
  1021.82        2500.00                 NaN            NaN            NaN   5.22727        1.69491        8.46783        2.05811                 NaN   47.6076       0.881304        34.0629     
  1020.26        2500.00                 NaN            NaN            NaN   5.21589        1.73045        8.47440        2.04586                 NaN   47.5969       0.883314        34.0532     
  1018.70        2500.00                 NaN            NaN            NaN   5.20342        1.76973        8.48139        2.03251                 NaN   47.5857       0.885262        34.0420     
  1017.14        2500.00                 NaN            NaN            NaN   1.80196        5.19325        8.48765        2.02126                 NaN   47.5753       0.887191        34.0334     
  1015.58        2500.00                 NaN            NaN            NaN   5.18134        1.83979        8.49453        2.00840                 NaN   47.5642       0.889052        34.0227     
  1014.03        2500.00                 NaN            NaN            NaN   1.87621        5.17001        8.50134        1.99598                 NaN   47.5531       0.890849        34.0125     
  1012.47        2500.00                 NaN            NaN            NaN   1.91304        5.15923        8.50776        1.98347                 NaN   47.5414       0.892693        34.0024     
  1010.91        2500.00                 NaN            NaN            NaN   1.95589        5.14529        8.51567        1.96922                 NaN   47.5300       0.894310        33.9896     
  1009.35        2500.00                 NaN            NaN            NaN   5.13435        1.99273        8.52259        1.95664                 NaN   47.5186       0.895976        33.9791     
  1007.79        2500.00                 NaN            NaN            NaN   5.12409        2.02700        8.52933        1.94496                 NaN   47.5074       0.897602        33.9696     
  1006.23        2500.00                 NaN            NaN            NaN   5.11281        2.06441        8.53634        1.93235                 NaN   47.4960       0.899174        33.9589     
  1004.68        2500.00                 NaN            NaN            NaN   5.10156        2.10203        8.54341        1.91970                 NaN   47.4845       0.900702        33.9481     
  1003.12        2500.00                 NaN            NaN            NaN   5.09033        2.13986        8.55052        1.90699                 NaN   47.4729       0.902185        33.9372     
  1001.56        2500.00                 NaN            NaN            NaN   5.07912        2.17790        8.55769        1.89424                 NaN   47.4613       0.903625        33.9261     
  1000.00        2500.00                 NaN            NaN            NaN   2.21617        5.06792        8.56491        1.88144                 NaN   47.4495       0.905019        33.9150     
