|6.6.6
Archiving\03_Data\Deqfrac/QFM/WD94/WD94_1.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             Sp(TH)         Sp(TH)         San(TH)        ilm            q             
  1277.39        2500.00        92.6313                 NaN            NaN  0.881336        1.21149       0.989792       0.527843                 NaN   3.75825                 NaN            NaN
  1275.83        2500.00        97.4464                 NaN            NaN  0.403429       0.307061       0.353647       0.191193                 NaN   1.29827                 NaN            NaN
  1274.27        2500.00        93.7247                 NaN            NaN   1.01000       0.754057       0.842370       0.461784                 NaN   3.20709                 NaN            NaN
  1272.71        2500.00        88.7543                 NaN            NaN   1.83274        1.36517        1.52702       0.786953                 NaN   5.73380                 NaN            NaN
  1271.16        2500.00        99.9197                 NaN            NaN            NaN            NaN  0.171153E-001  0.347483E-002  0.454202E-001  0.142578E-001            NaN            NaN
  1269.60        2500.00        99.6197                 NaN            NaN  0.671696E-001  0.298202E-001  0.512609E-001  0.368242E-001            NaN  0.195212                 NaN            NaN
  1268.04        2500.00        99.8137                 NaN            NaN  0.194851E-001  0.263177E-001  0.250325E-001  0.809310E-002            NaN  0.996916E-001  0.763679E-002            NaN
  1266.48        2500.00        99.5131                 NaN            NaN  0.623753E-001  0.855259E-001  0.636941E-001  0.979321E-002            NaN  0.265462                 NaN            NaN
  1264.92        2500.00        88.0633                 NaN            NaN   1.80960        1.49388        1.63738       0.934103                 NaN   6.06170                 NaN            NaN
  1263.36        2500.00        96.4881                 NaN            NaN  0.474476       0.467231       0.479668       0.295495                 NaN   1.79499                 NaN            NaN
  1261.81        2500.00        96.6202                 NaN            NaN  0.441458       0.454717       0.462304       0.288697                 NaN   1.73267                 NaN            NaN
  1260.25        2500.00        96.6805                 NaN            NaN  0.452741       0.417881       0.454515       0.287927                 NaN   1.70648                 NaN            NaN
  1258.69        2500.00        95.7452                 NaN            NaN  0.544012       0.574806       0.583524       0.355760                 NaN   2.19668                 NaN            NaN
  1257.13        2500.00        98.8134                 NaN            NaN  0.368110E-001  0.414965       0.188166       0.122370E-001            NaN  0.534461                 NaN            NaN
  1255.57        2500.00        95.9721                 NaN            NaN  0.640981       0.370951       0.521339       0.368072                 NaN   2.12655                 NaN            NaN
  1254.01        2500.00        99.9654                 NaN            NaN  0.327471E-001            NaN            NaN            NaN            NaN            NaN  0.187148E-002            NaN
  1252.46        2500.00        94.6147                 NaN            NaN   1.02512       0.197047       0.728678       0.587508                 NaN   2.84699                 NaN            NaN
  1250.90        2500.00        99.4291                 NaN            NaN            NaN            NaN  0.416038E-001            NaN            NaN            NaN  0.415151E-001  0.487739     
  1249.34        2500.00        97.7624                 NaN            NaN            NaN            NaN  0.914682E-001            NaN            NaN  0.751916       0.358696E-001   1.35836     
  1247.78        2500.00        99.2855                 NaN            NaN  0.216022                 NaN  0.125731                 NaN            NaN  0.313414       0.593514E-001            NaN
  1246.22        2500.00        76.6125                 NaN            NaN   6.48434       0.488746        3.21488                 NaN            NaN   11.9490       0.647502       0.603003     
  1244.66        2500.00        98.2218                 NaN            NaN  0.955949                 NaN            NaN  0.319819                 NaN  0.162218       0.795582E-001  0.260649     
  1243.11        2500.00        89.4880                 NaN            NaN            NaN            NaN  0.907110       0.788164                 NaN   5.02039       0.159692E-001   3.78035     
  1241.55        2500.00        99.6672                 NaN            NaN            NaN            NaN  0.190978       0.595218E-001            NaN            NaN            NaN  0.823163E-001
  1239.99        2500.00        99.7797                 NaN            NaN  0.152708E-001            NaN  0.102249       0.444015E-001            NaN  0.583362E-001            NaN            NaN
  1238.43        2500.00        98.5731                 NaN            NaN  0.371700                 NaN  0.168839       0.870296E-001            NaN  0.789763       0.955671E-002            NaN
  1236.87        2500.00        95.6969                 NaN            NaN  0.950749                 NaN  0.431253       0.332460                 NaN   1.71026       0.783200E-003  0.877569     
  1235.31        2500.00        87.1589                 NaN            NaN   1.26901                 NaN   1.22258       0.885443                 NaN   5.38856       0.338955E-001   4.04161     
  1233.76        2500.00        89.3858                 NaN            NaN   1.03912                 NaN   1.00467       0.738133                 NaN   4.48277       0.287718E-001   3.32071     
  1232.20        2500.00        88.8812                 NaN            NaN  0.998491                 NaN   1.04340       0.769409                 NaN   4.71749       0.322801E-001   3.55778     
  1230.64        2500.00        87.6301                 NaN            NaN   1.29424                 NaN   1.13752       0.789652                 NaN   5.22585       0.546023E-001   3.86805     
  1229.08        2500.00        86.3504                 NaN            NaN   1.38982                 NaN   1.24684       0.864648                 NaN   5.83883       0.545331E-001   4.25497     
  1227.52        2500.00        84.7139                 NaN            NaN   1.37185                 NaN   1.36255       0.958649                 NaN   6.65668       0.616193E-001   4.87471     
  1225.96        2500.00        69.5736                 NaN            NaN   2.48216                 NaN   2.59735        1.80059                 NaN   13.5863       0.137195        9.82283     
  1224.41        2500.00                 NaN            NaN            NaN   7.62956                 NaN   8.19230        5.57020                 NaN   45.4331       0.482135        32.6927     
  1222.85        2500.00                 NaN            NaN            NaN   7.66411                 NaN   8.19667        5.54158                 NaN   45.4200       0.494070        32.6836     
  1221.29        2500.00                 NaN            NaN            NaN   7.66714                 NaN   8.19831        5.52865                 NaN   45.4169       0.506089        32.6829     
  1219.73        2500.00                 NaN            NaN            NaN   7.64925                 NaN   8.20166        5.52464                 NaN   45.4182       0.518563        32.6876     
  1218.17        2500.00                 NaN            NaN            NaN   7.65912                 NaN   8.20317        5.50851                 NaN   45.4147       0.530091        32.6844     
  1216.61        2500.00                 NaN            NaN            NaN   7.58735                 NaN   8.20602        5.54586                 NaN   45.4232       0.529647        32.7079     
  1215.06        2500.00                 NaN            NaN            NaN   7.66754                 NaN   8.20580        5.48624                 NaN   45.4055       0.550451        32.6845     
  1213.50        2500.00                 NaN            NaN            NaN   7.67281                 NaN   8.20369        5.48240                 NaN   45.4043       0.553766        32.6830     
  1211.94        2500.00                 NaN            NaN            NaN   7.66546                 NaN   8.20962        5.46576                 NaN   45.4008       0.572832        32.6855     
  1210.38        2500.00                 NaN            NaN            NaN   7.66625                 NaN   8.21147        5.45521                 NaN   45.3975       0.583618        32.6859     
  1208.82        2500.00                 NaN            NaN            NaN   7.66409                 NaN   8.21393        5.44423                 NaN   45.3963       0.595545        32.6859     
  1207.26        2500.00                 NaN            NaN            NaN   7.66728                 NaN   8.21586        5.43202                 NaN   45.3923       0.606880        32.6857     
  1205.70        2500.00                 NaN            NaN            NaN   7.66393                 NaN   8.21661        5.42665                 NaN   45.3888       0.615326        32.6887     
  1204.15        2500.00                 NaN            NaN            NaN   7.66389                 NaN   8.21918        5.41405                 NaN   45.3872       0.627781        32.6879     
  1202.59        2500.00                 NaN            NaN            NaN   7.66349                 NaN   8.22093        5.40449                 NaN   45.3842       0.638203        32.6887     
  1201.03        2500.00                 NaN            NaN            NaN   7.66296                 NaN   8.22268        5.39491                 NaN   45.3812       0.648679        32.6895     
  1199.47        2500.00                 NaN            NaN            NaN   7.66174                 NaN   8.22435        5.38584                 NaN   45.3785       0.658988        32.6906     
  1197.91        2500.00                 NaN            NaN            NaN   7.31371                 NaN   8.22887        5.56885                 NaN   45.4230       0.655727        32.8099     
  1196.35        2500.00                 NaN            NaN            NaN   7.66481                 NaN   8.22843        5.36324                 NaN   45.3720       0.681097        32.6905     
  1194.80        2500.00                 NaN            NaN            NaN   7.66417                 NaN   8.23051        5.35282                 NaN   45.3695       0.692169        32.6908     
  1193.24        2500.00                 NaN            NaN            NaN   7.66284                 NaN   8.23217        5.34400                 NaN   45.3667       0.702327        32.6920     
  1191.68        2500.00                 NaN            NaN            NaN   7.66371                 NaN   8.23418        5.33322                 NaN   45.3636       0.713171        32.6921     
  1190.12        2500.00                 NaN            NaN            NaN   7.66281                 NaN   8.23616        5.32327                 NaN   45.3611       0.723972        32.6927     
  1188.56        2500.00                 NaN            NaN            NaN   7.66191                 NaN   8.23773        5.31469                 NaN   45.3580       0.733788        32.6939     
  1187.00        2500.00                 NaN            NaN            NaN   7.65319                 NaN   8.23820        5.31239                 NaN   45.3565       0.741594        32.6982     
  1185.45        2500.00                 NaN            NaN            NaN   7.66045                 NaN   8.24127        5.29640                 NaN   45.3520       0.754064        32.6958     
  1183.89        2500.00                 NaN            NaN            NaN   7.66153                 NaN   8.24418        5.28131                 NaN   45.3506       0.768035        32.6943     
  1182.33        2500.00                 NaN            NaN            NaN   7.66031                 NaN   8.24547        5.27554                 NaN   45.3466       0.775737        32.6963     
  1180.77        2500.00                 NaN            NaN            NaN   7.65342                 NaN   8.24626        5.27179                 NaN   45.3448       0.783928        32.6998     
  1179.21        2500.00                 NaN            NaN            NaN   7.65379                 NaN   8.24839        5.26126                 NaN   45.3419       0.794663        32.7000     
  1177.65        2500.00                 NaN            NaN            NaN   7.65445                 NaN   8.25007        5.25108                 NaN   45.3390       0.805130        32.7003     
  1176.10        2500.00                 NaN            NaN            NaN   7.65705                 NaN   8.25284        5.23899                 NaN   45.3351       0.816174        32.6998     
  1174.54        2500.00                 NaN            NaN            NaN   7.65445                 NaN   8.25468        5.23045                 NaN   45.3330       0.826411        32.7010     
  1172.98        2500.00                 NaN            NaN            NaN   7.65390                 NaN   8.25672        5.22085                 NaN   45.3302       0.836728        32.7016     
  1171.42        2500.00                 NaN            NaN            NaN   7.65321                 NaN   8.25874        5.21128                 NaN   45.3276       0.847039        32.7022     
  1169.86        2500.00                 NaN            NaN            NaN   7.64899                 NaN   8.26000        5.20556                 NaN   45.3251       0.855706        32.7046     
  1168.30        2500.00                 NaN            NaN            NaN   7.64837                 NaN   8.26421        5.19561                 NaN   45.3203       0.866345        32.7051     
  1166.75        2500.00                 NaN            NaN            NaN   7.64907                 NaN   8.26436        5.18518                 NaN   45.3195       0.876718        32.7051     
  1165.19        2500.00                 NaN            NaN            NaN   7.64882                 NaN   8.26655        5.17528                 NaN   45.3168       0.887064        32.7055     
  1163.63        2500.00                 NaN            NaN            NaN   7.65046                 NaN   8.26829        5.16608                 NaN   45.3126       0.896338        32.7062     
  1162.07        2500.00                 NaN            NaN            NaN   7.64348                 NaN   8.26904        5.16318                 NaN   45.3105       0.903743        32.7100     
  1160.51        2500.00                 NaN            NaN            NaN   7.64806                 NaN   8.27110        5.14949                 NaN   45.3074       0.915375        32.7086     
  1158.95        2500.00                 NaN            NaN            NaN   7.64172                 NaN   8.27278        5.14606                 NaN   45.3043       0.923004        32.7122     
  1157.40        2500.00                 NaN            NaN            NaN   7.64480                 NaN   8.27622        5.13048                 NaN   45.3027       0.936329        32.7095     
  1155.84        2500.00                 NaN            NaN            NaN   7.57634                 NaN   8.33328        5.18438                 NaN   45.1880       0.939391        32.7786     
  1154.28        2500.00                 NaN            NaN            NaN   7.57498                 NaN   8.33404        5.16148                 NaN   45.1880       0.963168        32.7784     
  1152.72        2500.00                 NaN            NaN            NaN   7.57468                 NaN   8.33421        5.15610                 NaN   45.1880       0.968748        32.7783     
  1151.16        2500.00                 NaN            NaN            NaN   7.57438                 NaN   8.33438        5.15077                 NaN   45.1880       0.974278        32.7782     
  1149.60        2500.00                 NaN            NaN            NaN   7.57407                 NaN   8.33455        5.14550                 NaN   45.1880       0.979746        32.7782     
  1148.05        2500.00                 NaN            NaN            NaN   7.57376                 NaN   8.33473        5.14029                 NaN   45.1880       0.985153        32.7781     
  1146.49        2500.00                 NaN            NaN            NaN   7.57216                 NaN   8.33564        5.11597                 NaN   45.1880        1.01041        32.7778     
  1144.93        2500.00                 NaN            NaN            NaN   7.57188                 NaN   8.33579        5.11150                 NaN   45.1880        1.01505        32.7778     
  1143.37        2500.00                 NaN            NaN            NaN   7.57161                 NaN   8.33595        5.10708                 NaN   45.1880        1.01964        32.7777     
  1141.81        2500.00                 NaN            NaN            NaN   7.57132                 NaN   8.33611        5.10272                 NaN   45.1880        1.02417        32.7777     
  1140.25        2500.00                 NaN            NaN            NaN   7.57104                 NaN   8.33627        5.09841                 NaN   45.1880        1.02865        32.7776     
  1138.70        2500.00                 NaN            NaN            NaN   7.56917                 NaN   8.33735        5.07235                 NaN   45.1881        1.05572        32.7773     
  1137.14        2500.00                 NaN            NaN            NaN   7.56894                 NaN   8.33748        5.06896                 NaN   45.1881        1.05924        32.7772     
  1135.58        2500.00                 NaN            NaN            NaN   7.56146                 NaN   8.33849        5.06790                 NaN   45.1817        1.06655        32.7839     
  1134.02        2500.00                 NaN            NaN            NaN   7.56847                 NaN   8.33775        5.06231                 NaN   45.1882        1.06615        32.7772     
  1132.46        2500.00                 NaN            NaN            NaN   7.56617                 NaN   8.33909        5.03295                 NaN   45.1883        1.09666        32.7768     
  1130.90        2500.00                 NaN            NaN            NaN   7.56602                 NaN   8.33918        5.03085                 NaN   45.1883        1.09884        32.7768     
  1129.34        2500.00                 NaN            NaN            NaN   7.54882                 NaN   8.30333        5.03085                 NaN   45.2690        1.09505        32.7530     
  1127.79        2500.00                 NaN            NaN            NaN   7.56568                 NaN   8.33937        5.02669                 NaN   45.1884        1.10316        32.7767     
  1126.23        2500.00                 NaN            NaN            NaN   7.56554                 NaN   8.33946        5.02485                 NaN   45.1884        1.10507        32.7767     
  1124.67        2500.00                 NaN            NaN            NaN   7.56278                 NaN   8.34107        4.99224                 NaN   45.1886        1.13898        32.7763     
  1123.11        2500.00                 NaN            NaN            NaN   7.56164                 NaN   8.34125        4.99208                 NaN   45.1880        1.13994        32.7771     
  1121.55        2500.00                 NaN            NaN            NaN   7.56163                 NaN   8.34125        4.99208                 NaN   45.1880        1.13995        32.7771     
  1119.99        2500.00                 NaN            NaN            NaN   7.56163                 NaN   8.34125        4.99208                 NaN   45.1880        1.13996        32.7771     
  1118.44        2500.00                 NaN            NaN            NaN   7.56203                 NaN   8.34151        4.98446                 NaN   45.1887        1.14708        32.7762     
  1116.88        2500.00                 NaN            NaN            NaN   7.56146                 NaN   8.34297        4.95609                 NaN   45.1906        1.17484        32.7740     
  1115.32        2500.00                 NaN            NaN            NaN   7.56146                 NaN   8.34297        4.95609                 NaN   45.1906        1.17484        32.7740     
  1113.76        2500.00                 NaN            NaN            NaN   7.56146                 NaN   8.34297        4.95609                 NaN   45.1906        1.17484        32.7740     
  1112.20        2500.00                 NaN            NaN            NaN   7.56146                 NaN   8.34297        4.95609                 NaN   45.1906        1.17484        32.7740     
  1110.64        2500.00                 NaN            NaN            NaN   7.56111                 NaN   8.34469        4.92124                 NaN   45.1931        1.20870        32.7711     
  1109.09        2500.00                 NaN            NaN            NaN   7.56111                 NaN   8.34469        4.92124                 NaN   45.1931        1.20870        32.7711     
  1107.53        2500.00                 NaN            NaN            NaN   7.56111                 NaN   8.34469        4.92124                 NaN   45.1931        1.20870        32.7711     
  1105.97        2500.00                 NaN            NaN            NaN   7.56111                 NaN   8.34469        4.92124                 NaN   45.1931        1.20870        32.7711     
  1104.41        2500.00                 NaN            NaN            NaN   7.56111                 NaN   8.34469        4.92124                 NaN   45.1931        1.20870        32.7711     
  1102.85        2500.00                 NaN            NaN            NaN   7.56132                 NaN   8.34630        4.88704                 NaN   45.1960        1.24154        32.7678     
  1101.29        2500.00                 NaN            NaN            NaN  0.609107E-001   7.53247        8.35219        4.86867                 NaN   45.1853        1.24234        32.7581     
  1099.74        2500.00                 NaN            NaN            NaN  0.609128E-001   7.53247        8.35219        4.86867                 NaN   45.1853        1.24234        32.7581     
  1098.18        2500.00                 NaN            NaN            NaN  0.609191E-001   7.53247        8.35219        4.86866                 NaN   45.1853        1.24234        32.7581     
  1096.62        2500.00                 NaN            NaN            NaN  0.785161E-001   7.52280        8.35598        4.83153                 NaN   45.1846        1.27374        32.7528     
  1095.06        2500.00                 NaN            NaN            NaN  0.155263        7.47579        8.36548        4.81594                 NaN   45.1670        1.27391        32.7466     
  1093.50        2500.00                 NaN            NaN            NaN  0.155393        7.47575        8.36548        4.81582                 NaN   45.1670        1.27397        32.7466     
  1091.94        2500.00                 NaN            NaN            NaN   7.47314       0.234434        8.37147        4.76101                 NaN   45.1539        1.28719        32.7189     
  1090.39        2500.00                 NaN            NaN            NaN   7.45431       0.275512        8.37617        4.74072                 NaN   45.1467        1.29502        32.7115     
  1088.83        2500.00                 NaN            NaN            NaN   7.43412       0.319803        8.38109        4.71946                 NaN   45.1393        1.30275        32.7035     
  1087.27        2500.00                 NaN            NaN            NaN   7.41390       0.367511        8.38634        4.69634                 NaN   45.1311        1.31049        32.6943     
  1085.71        2500.00                 NaN            NaN            NaN   7.39509       0.408516        8.39104        4.67638                 NaN   45.1240        1.31800        32.6870     
  1084.15        2500.00                 NaN            NaN            NaN  0.453568        7.37563        8.39636        4.65464                 NaN   45.1157        1.32546        32.6786     
  1082.59        2500.00                 NaN            NaN            NaN  0.500002        7.35554        8.40157        4.63241                 NaN   45.1078        1.33288        32.6698     
  1081.04        2500.00                 NaN            NaN            NaN  0.545206        7.33590        8.40672        4.61080                 NaN   45.0999        1.34013        32.6613     
  1079.48        2500.00                 NaN            NaN            NaN  0.589557        7.31662        8.41183        4.58962                 NaN   45.0922        1.34723        32.6530     
  1077.92        2500.00                 NaN            NaN            NaN  0.633626        7.29768        8.41697        4.56851                 NaN   45.0843        1.35423        32.6446     
  1076.36        2500.00                 NaN            NaN            NaN  0.677680        7.27892        8.42213        4.54740                 NaN   45.0765        1.36115        32.6363     
  1074.80        2500.00                 NaN            NaN            NaN  0.721811        7.26027        8.42733        4.52626                 NaN   45.0685        1.36797        32.6278     
  1073.24        2500.00                 NaN            NaN            NaN  0.766023        7.24173        8.43257        4.50511                 NaN   45.0606        1.37470        32.6193     
  1071.69        2500.00                 NaN            NaN            NaN   7.22340       0.810292        8.43784        4.48393                 NaN   45.0525        1.38132        32.6107     
  1070.13        2500.00                 NaN            NaN            NaN   7.20353       0.859126        8.44331        4.46098                 NaN   45.0443        1.38793        32.6009     
  1068.57        2500.00                 NaN            NaN            NaN  0.899772        7.18616        8.44836        4.44149                 NaN   45.0367        1.39430        32.5932     
  1067.01        2500.00                 NaN            NaN            NaN   7.16769       0.945558        8.45383        4.41980                 NaN   45.0284        1.40065        32.5841     
  1065.45        2500.00                 NaN            NaN            NaN  0.990864        7.14920        8.45935        4.39847                 NaN   45.0201        1.40687        32.5752     
  1063.89        2500.00                 NaN            NaN            NaN   7.13128        1.03588        8.46477        4.37715                 NaN   45.0117        1.41300        32.5662     
  1062.33        2500.00                 NaN            NaN            NaN   7.09933        1.05393        8.47032        4.37932                 NaN   45.0049        1.41827        32.5739     
  1060.78        2500.00                 NaN            NaN            NaN   7.09607        1.12549        8.47581        4.33465                 NaN   44.9948        1.42495        32.5482     
  1059.22        2500.00                 NaN            NaN            NaN   7.07804        1.17158        8.48141        4.31307                 NaN   44.9861        1.43080        32.5390     
  1057.66        2500.00                 NaN            NaN            NaN   7.06052        1.21680        8.48705        4.29180                 NaN   44.9775        1.43649        32.5298     
  1056.10        2500.00                 NaN            NaN            NaN   7.04303        1.26228        8.49271        4.27044                 NaN   44.9689        1.44212        32.5205     
  1054.54        2500.00                 NaN            NaN            NaN   7.02562        1.30791        8.49841        4.24904                 NaN   44.9601        1.44767        32.5112     
  1052.98        2500.00                 NaN            NaN            NaN   1.35310        7.00854        8.50411        4.22781                 NaN   44.9514        1.45311        32.5019     
  1051.43        2500.00                 NaN            NaN            NaN   1.39777        6.99174        8.50980        4.20698                 NaN   44.9427        1.45829        32.4928     
  1049.87        2500.00                 NaN            NaN            NaN   6.97739        1.43335        8.51496        4.19137                 NaN   44.9348        1.46195        32.4862     
  1048.31        2500.00                 NaN            NaN            NaN   6.95648        1.49393        8.52179        4.16218                 NaN   44.9242        1.46887        32.4725     
  1046.75        2500.00                 NaN            NaN            NaN   6.94009        1.53793        8.52748        4.14169                 NaN   44.9154        1.47389        32.4635     
  1045.19        2500.00                 NaN            NaN            NaN   6.92237        1.58658        8.53359        4.11929                 NaN   44.9061        1.47889        32.4532     
  1043.63        2500.00                 NaN            NaN            NaN   6.88977        1.61452        8.54074        4.11744                 NaN   44.8958        1.48335        32.4584     
  1042.08        2500.00                 NaN            NaN            NaN   1.56708        6.90845        8.53751        4.12627                 NaN   44.9041        1.48970        32.4669     
  1040.52        2500.00                 NaN            NaN            NaN   6.87188        1.72683        8.55171        4.05452                 NaN   44.8783        1.49320        32.4236     
  1038.96        2500.00                 NaN            NaN            NaN   6.85690        1.77007        8.55749        4.03411                 NaN   44.8692        1.49781        32.4144     
  1037.40        2500.00                 NaN            NaN            NaN   1.81549        6.84090        8.56352        4.01311                 NaN   44.8599        1.50230        32.4047     
  1035.84        2500.00                 NaN            NaN            NaN   1.86338        6.82428        8.56975        3.99113                 NaN   44.8503        1.50672        32.3944     
  1034.28        2500.00                 NaN            NaN            NaN   1.91157        6.80770        8.57601        3.96905                 NaN   44.8406        1.51104        32.3840     
  1032.73        2500.00                 NaN            NaN            NaN   1.95773        6.79183        8.58216        3.94780                 NaN   44.8312        1.51527        32.3740     
  1031.17        2500.00                 NaN            NaN            NaN   6.77478        2.00908        8.58876        3.92445                 NaN   44.8209        1.51940        32.3627     
  1029.61        2500.00                 NaN            NaN            NaN   6.75966        2.05354        8.59482        3.90392                 NaN   44.8115        1.52346        32.3531     
  1028.05        2500.00                 NaN            NaN            NaN   6.74421        2.09943        8.60103        3.88286                 NaN   44.8019        1.52743        32.3431     
  1026.49        2500.00                 NaN            NaN            NaN   6.72664        2.15350        8.60793        3.85853                 NaN   44.7911        1.53129        32.3310     
  1024.93        2500.00                 NaN            NaN            NaN   6.71176        2.19800        8.61409        3.83812                 NaN   44.7816        1.53508        32.3213     
  1023.38        2500.00                 NaN            NaN            NaN   6.69569        2.24742        8.62066        3.81571                 NaN   44.7714        1.53878        32.3104     
  1021.82        2500.00                 NaN            NaN            NaN   6.67973        2.29676        8.62726        3.79337                 NaN   44.7611        1.54239        32.2994     
  1020.26        2500.00                 NaN            NaN            NaN   6.66429        2.34503        8.63381        3.77146                 NaN   44.7509        1.54591        32.2886     
  1018.70        2500.00                 NaN            NaN            NaN   6.64751        2.39839        8.64078        3.74751                 NaN   44.7400        1.54932        32.2765     
  1017.14        2500.00                 NaN            NaN            NaN   2.44218        6.63358        8.64704        3.72742                 NaN   44.7302        1.55271        32.2668     
  1015.58        2500.00                 NaN            NaN            NaN   6.61749        2.49357        8.65390        3.70436                 NaN   44.7195        1.55597        32.2552     
  1014.03        2500.00                 NaN            NaN            NaN   2.54304        6.60212        8.66069        3.68210                 NaN   44.7089        1.55912        32.2440     
  1012.47        2500.00                 NaN            NaN            NaN   2.59307        6.58748        8.66706        3.65955                 NaN   44.6976        1.56235        32.2329     
  1010.91        2500.00                 NaN            NaN            NaN   2.65128        6.56881        8.67496        3.63397                 NaN   44.6866        1.56518        32.2192     
  1009.35        2500.00                 NaN            NaN            NaN   6.55393        2.70135        8.68186        3.61137                 NaN   44.6757        1.56810        32.2077     
  1007.79        2500.00                 NaN            NaN            NaN   6.53982        2.74788        8.68860        3.59043                 NaN   44.6650        1.57095        32.1973     
  1006.23        2500.00                 NaN            NaN            NaN   6.52452        2.79872        8.69559        3.56776                 NaN   44.6541        1.57370        32.1856     
  1004.68        2500.00                 NaN            NaN            NaN   6.50926        2.84984        8.70264        3.54498                 NaN   44.6430        1.57638        32.1739     
  1003.12        2500.00                 NaN            NaN            NaN   6.49402        2.90125        8.70974        3.52211                 NaN   44.6319        1.57898        32.1620     
  1001.56        2500.00                 NaN            NaN            NaN   6.47881        2.95295        8.71688        3.49914                 NaN   44.6207        1.58150        32.1500     
  1000.00        2500.00                 NaN            NaN            NaN   3.00497        6.46361        8.72408        3.47606                 NaN   44.6094        1.58395        32.1379     
