|6.6.6
Archiving\03_Data\fracLP/QFM_m2.5/ALH/ALH_1.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       melt(TH)       mang           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1466.17        500.000        98.9300                 NaN            NaN            NaN  0.961906E-002            NaN   1.06039                 NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        98.9296                 NaN            NaN            NaN  0.944563E-002            NaN   1.06097                 NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        98.9275                 NaN            NaN            NaN  0.927602E-002            NaN   1.06318                 NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        98.9245                 NaN            NaN            NaN  0.909092E-002            NaN   1.06644                 NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        98.9181                 NaN            NaN            NaN  0.890958E-002            NaN   1.07304                 NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        98.9105                 NaN            NaN            NaN  0.871661E-002            NaN   1.08076                 NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        98.8995                 NaN            NaN            NaN  0.852695E-002            NaN   1.09200                 NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        98.8840                 NaN            NaN            NaN  0.829747E-002            NaN   1.10769                 NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        98.8611                 NaN            NaN            NaN  0.807224E-002            NaN   1.13083                 NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        98.8178                 NaN            NaN            NaN  0.765900E-002            NaN   1.13587       0.386372E-001            NaN            NaN            NaN            NaN
  1441.10        500.000        98.3787                 NaN            NaN            NaN  0.362568E-002            NaN   1.14817       0.469550                 NaN            NaN            NaN            NaN
  1438.60        500.000        98.4012                 NaN            NaN            NaN  0.338621E-002            NaN   1.13141       0.464047                 NaN            NaN            NaN            NaN
  1436.09        500.000        98.4252                 NaN            NaN            NaN  0.314270E-002            NaN  0.459042        1.11258                 NaN            NaN            NaN            NaN
  1433.58        500.000        98.4447                 NaN            NaN            NaN  0.291744E-002            NaN   1.09838       0.453971                 NaN            NaN            NaN            NaN
  1431.08        500.000        98.4658                 NaN            NaN            NaN  0.270316E-002            NaN   1.08140       0.450058                 NaN            NaN            NaN            NaN
  1428.57        500.000        98.4875                 NaN            NaN            NaN  0.248808E-002            NaN  0.444979        1.06500                 NaN            NaN            NaN            NaN
  1426.07        500.000        98.5063                 NaN            NaN            NaN  0.228603E-002            NaN  0.440275        1.05111                 NaN            NaN            NaN            NaN
  1423.56        500.000        98.5252                 NaN            NaN            NaN  0.208393E-002            NaN  0.435930        1.03676                 NaN            NaN            NaN            NaN
  1421.05        500.000        98.5458                 NaN            NaN            NaN  0.188534E-002            NaN   1.02010       0.432257                 NaN            NaN            NaN            NaN
  1418.55        500.000        98.5624                 NaN            NaN            NaN  0.170018E-002            NaN  0.427781        1.00807                 NaN            NaN            NaN            NaN
  1416.04        500.000        98.5781                 NaN            NaN            NaN  0.152697E-002            NaN  0.423400       0.996994                 NaN            NaN            NaN            NaN
  1413.53        500.000        98.5961                 NaN            NaN            NaN  0.133590E-002            NaN  0.420354       0.982206                 NaN            NaN            NaN            NaN
  1411.03        500.000        98.6121                 NaN            NaN            NaN  0.118795E-002            NaN  0.416717       0.969961                 NaN            NaN            NaN            NaN
  1408.52        500.000        98.6287                 NaN            NaN            NaN  0.101175E-002            NaN  0.412629       0.957647                 NaN            NaN            NaN            NaN
  1406.02        500.000        98.6425                 NaN            NaN            NaN  0.841351E-003            NaN  0.408527       0.948164                 NaN            NaN            NaN            NaN
  1403.51        500.000        98.6572                 NaN            NaN            NaN  0.681287E-003            NaN  0.936639       0.405473                 NaN            NaN            NaN            NaN
  1401.00        500.000        98.6717                 NaN            NaN            NaN  0.545173E-003            NaN  0.926463       0.401282                 NaN            NaN            NaN            NaN
  1398.50        500.000        98.6852                 NaN            NaN            NaN  0.383117E-003            NaN  0.399065       0.915373                 NaN            NaN            NaN            NaN
  1395.99        500.000        98.6976                 NaN            NaN            NaN  0.253828E-003            NaN  0.906896       0.395249                 NaN            NaN            NaN            NaN
  1393.48        500.000        97.1103                 NaN            NaN            NaN  0.113339E-002            NaN   1.14018        1.01115       0.737225                 NaN            NaN            NaN
  1390.98        500.000        96.9084                 NaN            NaN            NaN            NaN            NaN   1.01214        1.23691       0.842562                 NaN            NaN            NaN
  1388.47        500.000        96.9811                 NaN            NaN            NaN            NaN            NaN  0.989310        1.20812       0.821459                 NaN            NaN            NaN
  1385.96        500.000        97.0492                 NaN            NaN            NaN            NaN            NaN  0.967569        1.18185       0.801379                 NaN            NaN            NaN
  1383.46        500.000        97.1125                 NaN            NaN            NaN            NaN            NaN  0.947800        1.15726       0.782455                 NaN            NaN            NaN
  1380.95        500.000        97.1759                 NaN            NaN            NaN            NaN            NaN   1.13305       0.927008       0.764061                 NaN            NaN            NaN
  1378.45        500.000        97.2349                 NaN            NaN            NaN            NaN            NaN  0.908326        1.11039       0.746420                 NaN            NaN            NaN
  1375.94        500.000        97.2901                 NaN            NaN            NaN            NaN            NaN  0.890752        1.08937       0.729747                 NaN            NaN            NaN
  1373.43        500.000        97.3407                 NaN            NaN            NaN            NaN            NaN  0.876565        1.06767       0.715071                 NaN            NaN            NaN
  1370.93        500.000        97.4002                 NaN            NaN            NaN            NaN            NaN   1.04913       0.853817       0.696835                 NaN            NaN            NaN
  1368.42        500.000        97.4439                 NaN            NaN            NaN            NaN            NaN  0.839240        1.03306       0.683824                 NaN            NaN            NaN
  1365.91        500.000        97.4882                 NaN            NaN            NaN            NaN            NaN  0.824438        1.01752       0.669835                 NaN            NaN            NaN
  1363.41        500.000        97.5324                 NaN            NaN            NaN            NaN            NaN   1.00163       0.809679       0.656317                 NaN            NaN            NaN
  1360.90        500.000        97.5757                 NaN            NaN            NaN            NaN            NaN  0.793058       0.986962       0.644326                 NaN            NaN            NaN
  1358.40        500.000        97.6200                 NaN            NaN            NaN            NaN            NaN  0.778550       0.972000       0.629490                 NaN            NaN            NaN
  1355.89        500.000        97.6552                 NaN            NaN            NaN            NaN            NaN  0.767123       0.958949       0.618759                 NaN            NaN            NaN
  1353.38        500.000        97.6876                 NaN            NaN            NaN            NaN            NaN  0.755535       0.948774       0.608072                 NaN            NaN            NaN
  1350.88        500.000        97.7228                 NaN            NaN            NaN            NaN            NaN  0.938910       0.741482       0.596856                 NaN            NaN            NaN
  1348.37        500.000        97.7563                 NaN            NaN            NaN            NaN            NaN  0.927509       0.729555       0.586622                 NaN            NaN            NaN
  1345.86        500.000        97.7844                 NaN            NaN            NaN            NaN            NaN  0.717981       0.920728       0.576900                 NaN            NaN            NaN
  1343.36        500.000        97.8143                 NaN            NaN            NaN            NaN            NaN  0.912232       0.706101       0.567346                 NaN            NaN            NaN
  1340.85        500.000        97.8419                 NaN            NaN            NaN            NaN            NaN  0.904203       0.695590       0.558349                 NaN            NaN            NaN
  1338.35        500.000        97.8715                 NaN            NaN  0.498614E-001            NaN            NaN  0.789972       0.733172       0.555486                 NaN            NaN            NaN
  1335.84        500.000        97.8995                 NaN            NaN  0.441899                 NaN            NaN   1.06531                 NaN  0.593280                 NaN            NaN            NaN
  1333.33        500.000       0.684560        97.1034                 NaN  0.482846                 NaN            NaN   1.10724                 NaN  0.621912                 NaN            NaN            NaN
  1330.83        500.000        4.16656        93.1701                 NaN  0.625671                 NaN            NaN   1.30123                 NaN  0.736405                 NaN            NaN            NaN
  1328.32        500.000        7.07365        90.5314                 NaN  0.570562                 NaN            NaN   1.16402                 NaN  0.660380                 NaN            NaN            NaN
  1325.81        500.000        9.46496        88.3570                 NaN  0.520411                 NaN            NaN   1.05865                 NaN  0.598928                 NaN            NaN            NaN
  1323.31        500.000        11.3981        86.5996                 NaN  0.477804                 NaN            NaN  0.975136                 NaN  0.549377                 NaN            NaN            NaN
  1320.80        500.000        12.9303        85.2076                 NaN  0.443037                 NaN            NaN  0.908987                 NaN  0.510161                 NaN            NaN            NaN
  1318.30        500.000        14.0981        84.1512                 NaN  0.415212                 NaN            NaN  0.856481                 NaN  0.479058                 NaN            NaN            NaN
  1315.79        500.000        15.4333        82.5745                 NaN  0.389946                 NaN            NaN  0.956489                 NaN  0.523304       0.122523                 NaN            NaN
  1313.28        500.000        16.3970        81.7340                 NaN  0.366684                 NaN            NaN  0.897334                 NaN  0.491934       0.113084                 NaN            NaN
  1310.78        500.000        16.9644        81.2619                 NaN  0.346788                 NaN            NaN  0.853609                 NaN  0.468225       0.105147                 NaN            NaN
  1308.27        500.000        98.2973                 NaN            NaN  0.335176                 NaN            NaN  0.817499                 NaN  0.451224       0.987726E-001            NaN            NaN
  1305.76        500.000        98.3435                 NaN            NaN  0.326101                 NaN            NaN  0.794852                 NaN  0.441271       0.942851E-001            NaN            NaN
  1303.26        500.000        98.3681                 NaN            NaN  0.320918                 NaN            NaN  0.782530                 NaN  0.437312       0.911078E-001            NaN            NaN
  1300.75        500.000        98.3668                 NaN            NaN  0.320228                 NaN            NaN  0.783279                 NaN  0.440263       0.894262E-001            NaN            NaN
  1298.25        500.000        98.3443                 NaN            NaN  0.324248                 NaN            NaN  0.792231                 NaN  0.450132       0.890703E-001            NaN            NaN
  1295.74        500.000        98.2908                 NaN            NaN  0.332713                 NaN            NaN  0.817309                 NaN  0.468760       0.903819E-001            NaN            NaN
  1293.23        500.000        98.1990                 NaN            NaN  0.347685                 NaN            NaN  0.860997                 NaN  0.498744       0.935878E-001            NaN            NaN
  1290.73        500.000        98.0533                 NaN            NaN  0.368840                 NaN            NaN  0.934397                 NaN  0.544189       0.992233E-001            NaN            NaN
  1288.22        500.000        98.0177                 NaN            NaN  0.358444                 NaN            NaN  0.972277                 NaN  0.550194       0.101354                 NaN            NaN
  1285.71        500.000        98.3791                 NaN            NaN  0.278910                 NaN            NaN  0.829564                 NaN  0.425640       0.867910E-001            NaN            NaN
  1283.21        500.000        98.4137                 NaN            NaN  0.275897                 NaN            NaN  0.810019                 NaN  0.416173       0.841774E-001            NaN            NaN
  1280.70        500.000        98.4445                 NaN            NaN  0.274006                 NaN            NaN  0.792967                 NaN  0.407017       0.814683E-001            NaN            NaN
  1278.20        500.000        98.4854                 NaN            NaN  0.257926                 NaN            NaN  0.783089                 NaN  0.395256       0.783491E-001            NaN            NaN
  1275.69        500.000        98.5202                 NaN            NaN  0.251579                 NaN            NaN  0.766783                 NaN  0.385719       0.757068E-001            NaN            NaN
  1273.18        500.000        98.5539                 NaN            NaN  0.243774                 NaN            NaN  0.753155                 NaN  0.376152       0.730525E-001            NaN            NaN
  1270.68        500.000        98.5867                 NaN            NaN  0.237481                 NaN            NaN  0.738376                 NaN  0.366877       0.705275E-001            NaN            NaN
  1268.17        500.000        98.6196                 NaN            NaN  0.227530                 NaN            NaN  0.727352                 NaN  0.357563       0.679508E-001            NaN            NaN
  1265.66        500.000        98.6517                 NaN            NaN  0.221708                 NaN            NaN  0.712467                 NaN  0.348662       0.654860E-001            NaN            NaN
  1263.16        500.000        98.5842                 NaN            NaN  0.248260                 NaN            NaN  0.716345                 NaN  0.380487       0.707575E-001            NaN            NaN
  1260.65        500.000        92.3212                 NaN            NaN  0.450901                 NaN            NaN   2.02927                 NaN  0.977861       0.246178        3.97459                 NaN
  1258.15        500.000        91.6818                 NaN            NaN  0.451196                 NaN            NaN   2.19749                 NaN   1.06236       0.261825        4.34531                 NaN
  1255.64        500.000        92.3723                 NaN            NaN  0.398420                 NaN            NaN   2.04653                 NaN  0.975611       0.235986        3.97113                 NaN
  1253.13        500.000        92.9591                 NaN            NaN  0.352857                 NaN            NaN   1.91821                 NaN  0.901078       0.213751        3.65503                 NaN
  1250.63        500.000        93.4699                 NaN            NaN  0.313835                 NaN            NaN   1.80389                 NaN  0.835469       0.194353        3.38251                 NaN
  1248.12        500.000        93.9159                 NaN            NaN  0.281890                 NaN            NaN   1.70119                 NaN  0.777594       0.177281        3.14616                 NaN
  1245.61        500.000        94.3143                 NaN            NaN  0.244433                 NaN            NaN   1.61759                 NaN  0.725379       0.161784        2.93653                 NaN
  1243.11        500.000        94.6707                 NaN            NaN  0.217514                 NaN            NaN   1.53633                 NaN  0.678237       0.147791        2.74938                 NaN
  1240.60        500.000        94.9878                 NaN            NaN  0.188013                 NaN            NaN   1.46858                 NaN  0.635910       0.135245        2.58443                 NaN
  1238.10        500.000        95.2743                 NaN            NaN  0.163554                 NaN            NaN   1.40533                 NaN  0.597191       0.123861        2.43578                 NaN
  1235.59        500.000        95.5341                 NaN            NaN  0.135389                 NaN            NaN   1.35449                 NaN  0.562135       0.113185        2.30071                 NaN
  1233.08        500.000        95.7714                 NaN            NaN  0.105877                 NaN            NaN   1.31230                 NaN  0.529820       0.103209        2.17742                 NaN
  1230.58        500.000        95.9839                 NaN            NaN  0.684005E-001            NaN            NaN   1.28804                 NaN  0.500906       0.935568E-001   2.06519                 NaN
  1228.07        500.000        96.1756                 NaN            NaN  0.381580E-001            NaN            NaN   1.26372                 NaN  0.474296       0.849387E-001   1.96326                 NaN
  1225.56        500.000        96.3473                 NaN            NaN            NaN            NaN            NaN   1.25407                 NaN  0.450515       0.765767E-001   1.87158                 NaN
  1223.06        500.000        96.5268                 NaN            NaN            NaN            NaN            NaN   1.19618                 NaN  0.428416       0.691001E-001   1.77948                 NaN
  1220.55        500.000        96.6956                 NaN            NaN            NaN            NaN            NaN   1.13820                 NaN  0.404358       0.639910E-001   1.69784                 NaN
  1218.05        500.000        96.8655                 NaN            NaN            NaN            NaN            NaN   1.07756                 NaN  0.381751       0.586032E-001   1.61663                 NaN
  1215.54        500.000        97.0066                 NaN            NaN            NaN            NaN            NaN   1.03085                 NaN  0.361131       0.542753E-001   1.54713                 NaN
  1213.03        500.000        75.7279                 NaN            NaN            NaN            NaN            NaN   4.18715                 NaN   2.10374       0.187181        9.06710        8.72694     
  1210.53        500.000        67.5452                 NaN            NaN            NaN            NaN            NaN   5.39011                 NaN   2.76217       0.222085        11.8511        12.2292     
  1208.02        500.000        72.2815                 NaN            NaN            NaN            NaN            NaN   4.61875                 NaN   2.36056       0.181350        10.1114        10.4465     
  1205.51        500.000        77.7133                 NaN            NaN  0.202737                 NaN            NaN  0.170369        3.17476        1.88525       0.156537        8.21547        8.48162     
  1203.01        500.000        77.0396                 NaN            NaN  0.278105                 NaN            NaN   2.27462        1.08846        1.92025       0.161615        8.45610        8.78121     
  1200.50        500.000        81.7898                 NaN            NaN            NaN            NaN            NaN   1.53769        1.43654        1.53065       0.112760        6.72130        6.87129     
  1197.99        500.000        77.5817                 NaN            NaN            NaN            NaN            NaN   3.41297                 NaN   1.89232       0.124359        8.28160        8.70707     
  1195.49        500.000        82.3161                 NaN            NaN            NaN            NaN            NaN   1.46686        1.35060        1.44442       0.105858        6.67549        6.64065     
  1192.98        500.000        83.5172                 NaN            NaN            NaN            NaN            NaN   1.02976        1.44549        1.33805       0.970495E-001   6.32279        6.24962     
  1190.48        500.000        78.7733                 NaN            NaN            NaN            NaN            NaN  0.816584        2.08282        1.67584       0.123933        8.38745        8.14005     
  1187.97        500.000                 NaN            NaN            NaN   4.00443                 NaN            NaN   6.04381       0.229675E-004   7.06373       0.892330        41.7988        40.1969     
  1185.46        500.000                 NaN            NaN            NaN   4.00443                 NaN            NaN   6.04381       0.234192E-004   7.06373       0.892330        41.7988        40.1969     
  1182.96        500.000                 NaN            NaN            NaN   4.00443                 NaN            NaN   6.04381       0.238960E-004   7.06373       0.892330        41.7988        40.1969     
  1180.45        500.000                 NaN            NaN            NaN   4.00443                 NaN            NaN   6.04381       0.244006E-004   7.06373       0.892330        41.7988        40.1969     
  1177.94        500.000                 NaN            NaN            NaN   4.00443                 NaN            NaN   6.04381       0.249343E-004   7.06373       0.892330        41.7988        40.1969     
  1175.44        500.000                 NaN            NaN            NaN   4.00443                 NaN            NaN   6.04381       0.255002E-004   7.06373       0.892330        41.7988        40.1969     
  1172.93        500.000                 NaN            NaN            NaN   4.00443                 NaN            NaN   6.04381       0.261009E-004   7.06373       0.892330        41.7988        40.1969     
  1170.43        500.000                 NaN            NaN            NaN   4.00443                 NaN            NaN   6.04381       0.267386E-004   7.06373       0.892330        41.7988        40.1969     
  1167.92        500.000                 NaN            NaN            NaN   4.00443                 NaN            NaN   6.04381       0.274199E-004   7.06373       0.892330        41.7988        40.1969     
  1165.41        500.000                 NaN            NaN            NaN   4.00443                 NaN            NaN   6.04381       0.281439E-004   7.06373       0.892330        41.7988        40.1969     
  1162.91        500.000                 NaN            NaN            NaN   4.00443                 NaN            NaN   6.04381       0.289173E-004   7.06373       0.892330        41.7988        40.1969     
  1160.40        500.000                 NaN            NaN            NaN   4.00443                 NaN            NaN   6.04381       0.214299E-004   7.06373       0.892330        41.7988        40.1969     
  1157.89        500.000                 NaN            NaN            NaN   4.00443                 NaN            NaN   6.04381       0.216643E-004   7.06373       0.892330        41.7988        40.1969     
  1155.39        500.000                 NaN            NaN            NaN   4.00443                 NaN            NaN   6.04381       0.219050E-004   7.06373       0.892330        41.7988        40.1969     
  1152.88        500.000                 NaN            NaN            NaN   4.00443                 NaN            NaN   6.04381       0.221508E-004   7.06373       0.892330        41.7988        40.1969     
  1150.38        500.000                 NaN            NaN            NaN   4.00443                 NaN            NaN   6.04381       0.224027E-004   7.06373       0.892330        41.7988        40.1969     
  1147.87        500.000                 NaN            NaN            NaN   4.00443                 NaN            NaN   6.04381       0.226604E-004   7.06373       0.892330        41.7988        40.1969     
  1145.36        500.000                 NaN            NaN            NaN   4.00443                 NaN            NaN   6.04381       0.229237E-004   7.06373       0.892330        41.7988        40.1969     
  1142.86        500.000                 NaN            NaN            NaN   4.00443                 NaN            NaN   6.04381       0.231933E-004   7.06373       0.892330        41.7988        40.1969     
  1140.35        500.000                 NaN            NaN            NaN   4.00443                 NaN            NaN   6.04381       0.234689E-004   7.06373       0.892330        41.7988        40.1969     
  1137.84        500.000                 NaN            NaN            NaN   4.00443                 NaN            NaN   6.04381       0.237500E-004   7.06373       0.892330        41.7988        40.1969     
  1135.34        500.000                 NaN            NaN            NaN   4.00443                 NaN            NaN   6.04381       0.240374E-004   7.06373       0.892330        41.7988        40.1969     
  1132.83        500.000                 NaN            NaN            NaN   4.00443                 NaN            NaN   6.04381       0.243314E-004   7.06373       0.892330        41.7988        40.1969     
  1130.33        500.000                 NaN            NaN            NaN   4.00443                 NaN            NaN   6.04382       0.192835E-004   7.06373       0.892330        41.7988        40.1969     
  1127.82        500.000                 NaN            NaN            NaN   4.00443                 NaN            NaN   6.04382       0.193751E-004   7.06373       0.892330        41.7988        40.1969     
  1125.31        500.000                 NaN            NaN            NaN   4.00443                 NaN            NaN   6.04382       0.194666E-004   7.06373       0.892330        41.7988        40.1969     
  1122.81        500.000                 NaN            NaN            NaN   4.00443                 NaN            NaN   6.04382       0.195583E-004   7.06373       0.892330        41.7988        40.1969     
  1120.30        500.000                 NaN            NaN            NaN   4.00443                 NaN            NaN   6.04381       0.186506E-004   7.06373       0.892331        41.7988        40.1969     
  1117.79        500.000                 NaN            NaN            NaN   4.00443                 NaN            NaN   6.04381       0.187379E-004   7.06373       0.892331        41.7988        40.1969     
  1115.29        500.000                 NaN            NaN            NaN   4.00443                 NaN            NaN   6.04381       0.188252E-004   7.06373       0.892331        41.7988        40.1969     
  1112.78        500.000                 NaN            NaN            NaN   4.00443                 NaN            NaN   6.04381       0.189120E-004   7.06373       0.892331        41.7988        40.1969     
  1110.28        500.000                 NaN            NaN            NaN   4.00443                 NaN            NaN   6.04381       0.189991E-004   7.06373       0.892331        41.7988        40.1969     
  1107.77        500.000                 NaN            NaN            NaN   4.00443                 NaN            NaN   6.04381       0.190855E-004   7.06373       0.892331        41.7988        40.1969     
  1105.26        500.000                 NaN            NaN            NaN   4.00443                 NaN            NaN   6.04381       0.191722E-004   7.06373       0.892331        41.7988        40.1969     
  1102.76        500.000                 NaN            NaN            NaN   4.00443                 NaN            NaN   6.04381       0.192581E-004   7.06373       0.892331        41.7988        40.1969     
  1100.25        500.000                 NaN            NaN            NaN   4.00443                 NaN            NaN   6.04381       0.193441E-004   7.06373       0.892331        41.7988        40.1969     
  1097.74        500.000                 NaN            NaN            NaN   4.00443                 NaN            NaN   6.04381       0.194290E-004   7.06373       0.892330        41.7988        40.1969     
  1095.24        500.000                 NaN            NaN            NaN   4.00443                 NaN            NaN   6.04381       0.195137E-004   7.06373       0.892330        41.7988        40.1969     
  1092.73        500.000                 NaN            NaN            NaN   4.00443                 NaN            NaN   6.04381       0.195982E-004   7.06373       0.892330        41.7988        40.1969     
  1090.23        500.000                 NaN            NaN            NaN   4.00443                 NaN            NaN   6.04381       0.196813E-004   7.06373       0.892330        41.7988        40.1969     
  1087.72        500.000                 NaN            NaN            NaN   4.00443                 NaN            NaN   6.04381       0.197646E-004   7.06373       0.892330        41.7988        40.1969     
  1085.21        500.000                 NaN            NaN            NaN   4.00443                 NaN            NaN   6.04381       0.198470E-004   7.06373       0.892330        41.7988        40.1969     
  1082.71        500.000                 NaN            NaN            NaN   4.00443                 NaN            NaN   6.04381       0.199283E-004   7.06373       0.892330        41.7988        40.1969     
  1080.20        500.000                 NaN            NaN            NaN   4.00443                 NaN            NaN   6.04381       0.200086E-004   7.06373       0.892330        41.7988        40.1969     
  1077.69        500.000                 NaN            NaN            NaN   4.00443                 NaN            NaN   6.04381       0.200877E-004   7.06373       0.892330        41.7988        40.1969     
  1075.19        500.000                 NaN            NaN            NaN   4.00443                 NaN            NaN   6.04381       0.201660E-004   7.06373       0.892330        41.7988        40.1969     
  1072.68        500.000                 NaN            NaN            NaN   3.35565                 NaN            NaN   7.29575                 NaN   7.24690       0.780577        41.2402        40.0810     
  1070.18        500.000                 NaN            NaN            NaN   3.35043                 NaN            NaN   7.30843                 NaN   7.25040       0.778793        41.2314        40.0805     
  1067.67        500.000                 NaN            NaN            NaN   3.37241                 NaN            NaN   7.27691                 NaN   7.24919       0.780132        41.2342        40.0872     
  1065.16        500.000                 NaN            NaN            NaN   4.00444                 NaN            NaN   6.04382       0.605769E-005   7.06373       0.892331        41.7988        40.1969     
  1062.66        500.000                 NaN            NaN            NaN   4.00444                 NaN            NaN   6.04382       0.605773E-005   7.06373       0.892331        41.7988        40.1969     
  1060.15        500.000                 NaN            NaN            NaN   4.00444                 NaN            NaN   6.04382       0.605769E-005   7.06373       0.892331        41.7988        40.1969     
  1057.64        500.000                 NaN            NaN            NaN   4.00444                 NaN            NaN   6.04382       0.605774E-005   7.06373       0.892331        41.7988        40.1969     
  1055.14        500.000                 NaN            NaN            NaN   4.00444                 NaN            NaN   6.04382       0.605771E-005   7.06373       0.892331        41.7988        40.1969     
  1052.63        500.000                 NaN            NaN            NaN   4.00444                 NaN            NaN   6.04382       0.605775E-005   7.06373       0.892331        41.7988        40.1969     
  1050.13        500.000                 NaN            NaN            NaN   4.00444                 NaN            NaN   6.04382       0.605770E-005   7.06373       0.892331        41.7988        40.1969     
  1047.62        500.000                 NaN            NaN            NaN   4.00444                 NaN            NaN   6.04382       0.993820E-005   7.06373       0.892331        41.7988        40.1969     
  1045.11        500.000                 NaN            NaN            NaN   4.00444                 NaN            NaN   6.04382       0.995182E-005   7.06373       0.892331        41.7988        40.1969     
  1042.61        500.000                 NaN            NaN            NaN   4.00444                 NaN            NaN   6.04382       0.996521E-005   7.06373       0.892331        41.7988        40.1969     
  1040.10        500.000                 NaN            NaN            NaN   4.00444                 NaN            NaN   6.04382       0.104570E-004   7.06373       0.892331        41.7988        40.1969     
  1037.59        500.000                 NaN            NaN            NaN   4.00444                 NaN            NaN   6.04382       0.104748E-004   7.06373       0.892331        41.7988        40.1969     
  1035.09        500.000                 NaN            NaN            NaN   4.00444                 NaN            NaN   6.04382       0.104925E-004   7.06373       0.892331        41.7988        40.1969     
  1032.58        500.000                 NaN            NaN            NaN   4.00444                 NaN            NaN   6.04382       0.104490E-004   7.06373       0.892331        41.7988        40.1969     
  1030.08        500.000                 NaN            NaN            NaN   4.00444                 NaN            NaN   6.04382       0.104613E-004   7.06373       0.892331        41.7988        40.1969     
  1027.57        500.000                 NaN            NaN            NaN   4.00444                 NaN            NaN   6.04382       0.122065E-004   7.06373       0.892331        41.7988        40.1969     
  1025.06        500.000                 NaN            NaN            NaN   4.00444                 NaN            NaN   6.04382       0.122295E-004   7.06373       0.892331        41.7988        40.1969     
  1022.56        500.000                 NaN            NaN            NaN   4.00444                 NaN            NaN   6.04382       0.122521E-004   7.06373       0.892331        41.7988        40.1969     
  1020.05        500.000                 NaN            NaN            NaN   4.00444                 NaN            NaN   6.04382       0.122740E-004   7.06373       0.892331        41.7988        40.1969     
  1017.54        500.000                 NaN            NaN            NaN   4.00444                 NaN            NaN   6.04382       0.122956E-004   7.06373       0.892331        41.7988        40.1969     
  1015.04        500.000                 NaN            NaN            NaN   4.00444                 NaN            NaN   6.04382       0.123169E-004   7.06373       0.892331        41.7988        40.1969     
  1012.53        500.000                 NaN            NaN            NaN   4.00444                 NaN            NaN   6.04382       0.123380E-004   7.06373       0.892331        41.7988        40.1969     
  1010.03        500.000                 NaN            NaN            NaN   4.00444                 NaN            NaN   6.04382       0.123581E-004   7.06373       0.892331        41.7988        40.1969     
  1007.52        500.000                 NaN            NaN            NaN   4.04274                 NaN            NaN   5.99469       0.123776E-004   7.06727       0.892598        41.7927        40.2100     
  1005.01        500.000                 NaN            NaN            NaN   4.04274                 NaN            NaN   5.99469       0.123961E-004   7.06727       0.892598        41.7927        40.2100     
  1002.51        500.000                 NaN            NaN            NaN   4.04274                 NaN            NaN   5.99469       0.124142E-004   7.06727       0.892598        41.7927        40.2100     
  1000.00        500.000                 NaN            NaN            NaN   4.04274                 NaN            NaN   5.99469       0.124320E-004   7.06727       0.892598        41.7927        40.2100     
