|6.6.6
Archiving\03_Data\fracLP/QFM_m2.5/ALH/ALH_3.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       melt(TH)       mang           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1466.17        500.000        99.0885                 NaN            NaN            NaN  0.606875E-002            NaN  0.905446                 NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        99.0888                 NaN            NaN            NaN  0.595766E-002            NaN  0.905203                 NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        99.0880                 NaN            NaN            NaN  0.585023E-002            NaN  0.906157                 NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        99.0860                 NaN            NaN            NaN  0.573210E-002            NaN  0.908282                 NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        99.0813                 NaN            NaN            NaN  0.561739E-002            NaN  0.913033                 NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        99.0755                 NaN            NaN            NaN  0.549480E-002            NaN  0.918989                 NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        99.0672                 NaN            NaN            NaN  0.537452E-002            NaN  0.927444                 NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        99.0546                 NaN            NaN            NaN  0.522856E-002            NaN  0.940197                 NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        99.0357                 NaN            NaN            NaN  0.508754E-002            NaN  0.959168                 NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        98.9992                 NaN            NaN            NaN  0.482600E-002            NaN  0.962808       0.331876E-001            NaN            NaN            NaN            NaN
  1441.10        500.000        98.6142                 NaN            NaN            NaN  0.228665E-002            NaN  0.985805       0.397720                 NaN            NaN            NaN            NaN
  1438.60        500.000        98.6350                 NaN            NaN            NaN  0.213607E-002            NaN  0.970342       0.392512                 NaN            NaN            NaN            NaN
  1436.09        500.000        98.6570                 NaN            NaN            NaN  0.198319E-002            NaN  0.387777       0.953229                 NaN            NaN            NaN            NaN
  1433.58        500.000        98.6753                 NaN            NaN            NaN  0.184139E-002            NaN  0.939955       0.382932                 NaN            NaN            NaN            NaN
  1431.08        500.000        98.6948                 NaN            NaN            NaN  0.170710E-002            NaN  0.924434       0.379108                 NaN            NaN            NaN            NaN
  1428.57        500.000        98.7146                 NaN            NaN            NaN  0.157141E-002            NaN  0.374340       0.909462                 NaN            NaN            NaN            NaN
  1426.07        500.000        98.7321                 NaN            NaN            NaN  0.144427E-002            NaN  0.369859       0.896592                 NaN            NaN            NaN            NaN
  1423.56        500.000        98.7496                 NaN            NaN            NaN  0.131698E-002            NaN  0.365709       0.883329                 NaN            NaN            NaN            NaN
  1421.05        500.000        98.7684                 NaN            NaN            NaN  0.119198E-002            NaN  0.868277       0.362141                 NaN            NaN            NaN            NaN
  1418.55        500.000        98.7841                 NaN            NaN            NaN  0.107493E-002            NaN  0.357839       0.856942                 NaN            NaN            NaN            NaN
  1416.04        500.000        98.7989                 NaN            NaN            NaN  0.965772E-003            NaN  0.353650       0.846500                 NaN            NaN            NaN            NaN
  1413.53        500.000        98.8155                 NaN            NaN            NaN  0.845236E-003            NaN  0.350625       0.833050                 NaN            NaN            NaN            NaN
  1411.03        500.000        98.8305                 NaN            NaN            NaN  0.751754E-003            NaN  0.347089       0.821693                 NaN            NaN            NaN            NaN
  1408.52        500.000        98.8459                 NaN            NaN            NaN  0.640440E-003            NaN  0.343168       0.810259                 NaN            NaN            NaN            NaN
  1406.02        500.000        98.8590                 NaN            NaN            NaN  0.532718E-003            NaN  0.339246       0.801222                 NaN            NaN            NaN            NaN
  1403.51        500.000        98.8729                 NaN            NaN            NaN  0.431478E-003            NaN  0.790499       0.336195                 NaN            NaN            NaN            NaN
  1401.00        500.000        98.8864                 NaN            NaN            NaN  0.345407E-003            NaN  0.780973       0.332265                 NaN            NaN            NaN            NaN
  1398.50        500.000        98.8992                 NaN            NaN            NaN  0.242767E-003            NaN  0.329882       0.770640                 NaN            NaN            NaN            NaN
  1395.99        500.000        98.9111                 NaN            NaN            NaN  0.160890E-003            NaN  0.762508       0.326236                 NaN            NaN            NaN            NaN
  1393.48        500.000        97.4409                 NaN            NaN            NaN  0.718433E-003            NaN  0.940284       0.849599       0.768495                 NaN            NaN            NaN
  1390.98        500.000        97.2552                 NaN            NaN            NaN            NaN            NaN  0.848927        1.01807       0.877786                 NaN            NaN            NaN
  1388.47        500.000        97.3246                 NaN            NaN            NaN            NaN            NaN  0.828107       0.992236       0.855095                 NaN            NaN            NaN
  1385.96        500.000        97.3898                 NaN            NaN            NaN            NaN            NaN  0.808220       0.968471       0.833487                 NaN            NaN            NaN
  1383.46        500.000        97.4507                 NaN            NaN            NaN            NaN            NaN  0.790037       0.946175       0.813095                 NaN            NaN            NaN
  1380.95        500.000        97.5114                 NaN            NaN            NaN            NaN            NaN  0.924310       0.771047       0.793266                 NaN            NaN            NaN
  1378.45        500.000        97.5681                 NaN            NaN            NaN            NaN            NaN  0.753899       0.903792       0.774235                 NaN            NaN            NaN
  1375.94        500.000        97.6214                 NaN            NaN            NaN            NaN            NaN  0.737700       0.884672       0.756225                 NaN            NaN            NaN
  1373.43        500.000        97.6702                 NaN            NaN            NaN            NaN            NaN  0.724399       0.865144       0.740297                 NaN            NaN            NaN
  1370.93        500.000        97.7272                 NaN            NaN            NaN            NaN            NaN  0.848121       0.703985       0.720695                 NaN            NaN            NaN
  1368.42        500.000        97.7699                 NaN            NaN            NaN            NaN            NaN  0.690389       0.833209       0.706521                 NaN            NaN            NaN
  1365.91        500.000        97.8133                 NaN            NaN            NaN            NaN            NaN  0.676623       0.818746       0.691348                 NaN            NaN            NaN
  1363.41        500.000        97.8562                 NaN            NaN            NaN            NaN            NaN  0.804107       0.662988       0.676672                 NaN            NaN            NaN
  1360.90        500.000        97.8979                 NaN            NaN            NaN            NaN            NaN  0.647938       0.790590       0.663582                 NaN            NaN            NaN
  1358.40        500.000        97.9412                 NaN            NaN            NaN            NaN            NaN  0.634528       0.776704       0.647580                 NaN            NaN            NaN
  1355.89        500.000        97.9758                 NaN            NaN            NaN            NaN            NaN  0.623794       0.764551       0.635819                 NaN            NaN            NaN
  1353.38        500.000        98.0085                 NaN            NaN            NaN            NaN            NaN  0.612811       0.754593       0.624115                 NaN            NaN            NaN
  1350.88        500.000        98.0432                 NaN            NaN            NaN            NaN            NaN  0.744971       0.599946       0.611876                 NaN            NaN            NaN
  1348.37        500.000        98.0762                 NaN            NaN            NaN            NaN            NaN  0.734232       0.588868       0.600656                 NaN            NaN            NaN
  1345.86        500.000        98.1049                 NaN            NaN            NaN            NaN            NaN  0.578041       0.727083       0.589975                 NaN            NaN            NaN
  1343.36        500.000        98.1349                 NaN            NaN            NaN            NaN            NaN  0.718646       0.567031       0.579473                 NaN            NaN            NaN
  1340.85        500.000        98.1626                 NaN            NaN            NaN            NaN            NaN  0.710639       0.557169       0.569552                 NaN            NaN            NaN
  1338.35        500.000        98.1943                 NaN            NaN  0.345273E-001            NaN            NaN  0.619453       0.585824       0.565872                 NaN            NaN            NaN
  1335.84        500.000        98.2425                 NaN            NaN  0.304918                 NaN            NaN  0.849174                 NaN  0.603386                 NaN            NaN            NaN
  1333.33        500.000       0.719241        97.4371                 NaN  0.331945                 NaN            NaN  0.880346                 NaN  0.631389                 NaN            NaN            NaN
  1330.83        500.000        4.36995        93.4222                 NaN  0.428377                 NaN            NaN   1.03308                 NaN  0.746355                 NaN            NaN            NaN
  1328.32        500.000        7.39771        90.6248                 NaN  0.388644                 NaN            NaN  0.921379                 NaN  0.667423                 NaN            NaN            NaN
  1325.81        500.000        9.87261        88.3354                 NaN  0.352812                 NaN            NaN  0.835384                 NaN  0.603761                 NaN            NaN            NaN
  1323.31        500.000        11.8602        86.4976                 NaN  0.322495                 NaN            NaN  0.767186                 NaN  0.552498                 NaN            NaN            NaN
  1320.80        500.000        13.4241        85.0530                 NaN  0.297802                 NaN            NaN  0.713116                 NaN  0.511930                 NaN            NaN            NaN
  1318.30        500.000        14.6055        83.9667                 NaN  0.278002                 NaN            NaN  0.670080                 NaN  0.479725                 NaN            NaN            NaN
  1315.79        500.000        15.9594        82.4392                 NaN  0.260163                 NaN            NaN  0.746574                 NaN  0.523101       0.714988E-001            NaN            NaN
  1313.28        500.000        16.9116        81.5903                 NaN  0.243583                 NaN            NaN  0.698207                 NaN  0.490483       0.658190E-001            NaN            NaN
  1310.78        500.000        17.4534        81.1283                 NaN  0.229401                 NaN            NaN  0.662205                 NaN  0.465711       0.610487E-001            NaN            NaN
  1308.27        500.000        98.6419                 NaN            NaN  0.220914                 NaN            NaN  0.632215                 NaN  0.447759       0.572128E-001            NaN            NaN
  1305.76        500.000        98.6816                 NaN            NaN  0.214166                 NaN            NaN  0.612884                 NaN  0.436898       0.544889E-001            NaN            NaN
  1303.26        500.000        98.7038                 NaN            NaN  0.210037                 NaN            NaN  0.601616                 NaN  0.432025       0.525349E-001            NaN            NaN
  1300.75        500.000        98.7053                 NaN            NaN  0.208893                 NaN            NaN  0.600346                 NaN  0.433990       0.514510E-001            NaN            NaN
  1298.25        500.000        98.6899                 NaN            NaN  0.210826                 NaN            NaN  0.605407                 NaN  0.442741       0.511315E-001            NaN            NaN
  1295.74        500.000        98.6499                 NaN            NaN  0.215687                 NaN            NaN  0.622615                 NaN  0.460025       0.517659E-001            NaN            NaN
  1293.23        500.000        98.5798                 NaN            NaN  0.224693                 NaN            NaN  0.653732                 NaN  0.488307       0.534751E-001            NaN            NaN
  1290.73        500.000        98.4675                 NaN            NaN  0.237645                 NaN            NaN  0.706863                 NaN  0.531484       0.565531E-001            NaN            NaN
  1288.22        500.000        98.4436                 NaN            NaN  0.230273                 NaN            NaN  0.732649                 NaN  0.535851       0.576045E-001            NaN            NaN
  1285.71        500.000        98.7364                 NaN            NaN  0.178312                 NaN            NaN  0.622820                 NaN  0.413254       0.491726E-001            NaN            NaN
  1283.21        500.000        98.7672                 NaN            NaN  0.175720                 NaN            NaN  0.606441                 NaN  0.403081       0.475743E-001            NaN            NaN
  1280.70        500.000        98.7950                 NaN            NaN  0.173804                 NaN            NaN  0.591985                 NaN  0.393261       0.459305E-001            NaN            NaN
  1278.20        500.000        98.8291                 NaN            NaN  0.163147                 NaN            NaN  0.582743                 NaN  0.380978       0.440641E-001            NaN            NaN
  1275.69        500.000        98.8591                 NaN            NaN  0.158596                 NaN            NaN  0.568954                 NaN  0.370907       0.424759E-001            NaN            NaN
  1273.18        500.000        98.8879                 NaN            NaN  0.153158                 NaN            NaN  0.557235                 NaN  0.360861       0.408894E-001            NaN            NaN
  1270.68        500.000        98.9160                 NaN            NaN  0.148698                 NaN            NaN  0.544783                 NaN  0.351148       0.393836E-001            NaN            NaN
  1268.17        500.000        98.9436                 NaN            NaN  0.142034                 NaN            NaN  0.535024                 NaN  0.341452       0.378567E-001            NaN            NaN
  1265.66        500.000        98.9708                 NaN            NaN  0.137936                 NaN            NaN  0.522694                 NaN  0.332201       0.364000E-001            NaN            NaN
  1263.16        500.000        98.9206                 NaN            NaN  0.153815                 NaN            NaN  0.524563                 NaN  0.361730       0.392427E-001            NaN            NaN
  1260.65        500.000        93.0908                 NaN            NaN  0.279718                 NaN            NaN   1.48513                 NaN  0.931755       0.136836        4.07575                 NaN
  1258.15        500.000        92.5187                 NaN            NaN  0.278700                 NaN            NaN   1.60132                 NaN   1.01004       0.145209        4.44606                 NaN
  1255.64        500.000        93.1683                 NaN            NaN  0.244791                 NaN            NaN   1.48325                 NaN  0.924320       0.130416        4.04896                 NaN
  1253.13        500.000        93.7191                 NaN            NaN  0.215661                 NaN            NaN   1.38297                 NaN  0.850772       0.117718        3.71381                 NaN
  1250.63        500.000        94.1972                 NaN            NaN  0.190874                 NaN            NaN   1.29390                 NaN  0.786156       0.106669        3.42525                 NaN
  1248.12        500.000        94.6136                 NaN            NaN  0.170595                 NaN            NaN   1.21427                 NaN  0.729261       0.969722E-001   3.17527                 NaN
  1245.61        500.000        94.9837                 NaN            NaN  0.147270                 NaN            NaN   1.14882                 NaN  0.678061       0.882025E-001   2.95395                 NaN
  1243.11        500.000        95.3146                 NaN            NaN  0.130461                 NaN            NaN   1.08589                 NaN  0.631954       0.803115E-001   2.75678                 NaN
  1240.60        500.000        95.6076                 NaN            NaN  0.112282                 NaN            NaN   1.03307                 NaN  0.590645       0.732592E-001   2.58316                 NaN
  1238.10        500.000        95.8718                 NaN            NaN  0.972676E-001            NaN            NaN  0.984039                 NaN  0.552965       0.668832E-001   2.42702                 NaN
  1235.59        500.000        96.1105                 NaN            NaN  0.801952E-001            NaN            NaN  0.943978                 NaN  0.518925       0.609306E-001   2.28546                 NaN
  1233.08        500.000        96.3277                 NaN            NaN  0.624756E-001            NaN            NaN  0.910262                 NaN  0.487643       0.553937E-001   2.15653                 NaN
  1230.58        500.000        96.5217                 NaN            NaN  0.402108E-001            NaN            NaN  0.888920                 NaN  0.459699       0.500663E-001   2.03945                 NaN
  1228.07        500.000        96.6969                 NaN            NaN  0.223498E-001            NaN            NaN  0.868044                 NaN  0.434051       0.453249E-001   1.93329                 NaN
  1225.56        500.000        96.8530                 NaN            NaN            NaN            NaN            NaN  0.857127                 NaN  0.411154       0.407490E-001   1.83793                 NaN
  1223.06        500.000        97.0167                 NaN            NaN            NaN            NaN            NaN  0.813968                 NaN  0.389920       0.366690E-001   1.74269                 NaN
  1220.55        500.000        97.1687                 NaN            NaN            NaN            NaN            NaN  0.772127                 NaN  0.367036       0.338656E-001   1.65825                 NaN
  1218.05        500.000        97.3203                 NaN            NaN            NaN            NaN            NaN  0.728375                 NaN  0.345602       0.309314E-001   1.57475                 NaN
  1215.54        500.000        97.4473                 NaN            NaN            NaN            NaN            NaN  0.694841                 NaN  0.326101       0.285731E-001   1.50318                 NaN
  1213.03        500.000        77.5317                 NaN            NaN            NaN            NaN            NaN   2.87460                 NaN   1.93342       0.100288        8.96736        8.59262     
  1210.53        500.000        69.6800                 NaN            NaN            NaN            NaN            NaN   3.72686                 NaN   2.55484       0.119749        11.7996        12.1189     
  1208.02        500.000        74.2456                 NaN            NaN            NaN            NaN            NaN   3.17822                 NaN   2.17098       0.972260E-001   10.0139        10.2941     
  1205.51        500.000        79.3925                 NaN            NaN  0.117869                 NaN            NaN  0.118156        2.17686        1.72241       0.833669E-001   8.08573        8.30316     
  1203.01        500.000        78.7687                 NaN            NaN  0.161574                 NaN            NaN   1.57444       0.743593        1.75324       0.860122E-001   8.32115        8.59128     
  1200.50        500.000        83.2563                 NaN            NaN            NaN            NaN            NaN   1.05565       0.975109        1.38945       0.596630E-001   6.57965        6.68420     
  1197.99        500.000        79.2474                 NaN            NaN            NaN            NaN            NaN   2.34234                 NaN   1.72182       0.659534E-001   8.13196        8.49048     
  1195.49        500.000        83.7423                 NaN            NaN            NaN            NaN            NaN   1.01511       0.915321        1.30702       0.558296E-001   6.52442        6.44004     
  1192.98        500.000        84.8370                 NaN            NaN            NaN            NaN            NaN  0.711274       0.977336        1.20751       0.510447E-001   6.17100        6.04483     
  1190.48        500.000        80.3165                 NaN            NaN            NaN            NaN            NaN  0.566303        1.41399        1.51651       0.653616E-001   8.22592        7.89538     
  1187.97        500.000                 NaN            NaN            NaN   2.46481                 NaN            NaN   4.56181       0.170749E-004   6.83439       0.503155        43.9475        41.6883     
  1185.46        500.000                 NaN            NaN            NaN   2.46468                 NaN            NaN   4.56155       0.174097E-004   6.83432       0.503133        43.9462        41.6901     
  1182.96        500.000                 NaN            NaN            NaN   2.46456                 NaN            NaN   4.56129       0.177632E-004   6.83425       0.503111        43.9450        41.6918     
  1180.45        500.000                 NaN            NaN            NaN   2.46443                 NaN            NaN   4.56104       0.181373E-004   6.83418       0.503090        43.9437        41.6935     
  1177.94        500.000                 NaN            NaN            NaN   2.46431                 NaN            NaN   4.56078       0.185330E-004   6.83411       0.503068        43.9425        41.6953     
  1175.44        500.000                 NaN            NaN            NaN   2.46419                 NaN            NaN   4.56052       0.189525E-004   6.83404       0.503046        43.9412        41.6970     
  1172.93        500.000                 NaN            NaN            NaN   2.46406                 NaN            NaN   4.56027       0.193979E-004   6.83398       0.503025        43.9399        41.6987     
  1170.43        500.000                 NaN            NaN            NaN   2.46394                 NaN            NaN   4.56001       0.198708E-004   6.83391       0.503003        43.9387        41.7005     
  1167.92        500.000                 NaN            NaN            NaN   2.46381                 NaN            NaN   4.55975       0.203759E-004   6.83384       0.502982        43.9374        41.7022     
  1165.41        500.000                 NaN            NaN            NaN   2.46369                 NaN            NaN   4.55950       0.209128E-004   6.83377       0.502960        43.9361        41.7039     
  1162.91        500.000                 NaN            NaN            NaN   2.46357                 NaN            NaN   4.55924       0.214862E-004   6.83370       0.502939        43.9349        41.7057     
  1160.40        500.000                 NaN            NaN            NaN   2.46344                 NaN            NaN   4.55899       0.159220E-004   6.83363       0.502917        43.9336        41.7074     
  1157.89        500.000                 NaN            NaN            NaN   2.46332                 NaN            NaN   4.55873       0.160954E-004   6.83356       0.502896        43.9324        41.7091     
  1155.39        500.000                 NaN            NaN            NaN   2.46320                 NaN            NaN   4.55848       0.162732E-004   6.83350       0.502874        43.9311        41.7108     
  1152.88        500.000                 NaN            NaN            NaN   2.46307                 NaN            NaN   4.55822       0.164549E-004   6.83343       0.502853        43.9298        41.7126     
  1150.38        500.000                 NaN            NaN            NaN   2.46295                 NaN            NaN   4.55796       0.166412E-004   6.83336       0.502831        43.9286        41.7143     
  1147.87        500.000                 NaN            NaN            NaN   2.46283                 NaN            NaN   4.55771       0.168316E-004   6.83329       0.502810        43.9273        41.7160     
  1145.36        500.000                 NaN            NaN            NaN   2.46271                 NaN            NaN   4.55745       0.170263E-004   6.83323       0.502789        43.9261        41.7177     
  1142.86        500.000                 NaN            NaN            NaN   2.46258                 NaN            NaN   4.55720       0.172256E-004   6.83316       0.502767        43.9248        41.7195     
  1140.35        500.000                 NaN            NaN            NaN   2.46246                 NaN            NaN   4.55694       0.174293E-004   6.83309       0.502746        43.9236        41.7212     
  1137.84        500.000                 NaN            NaN            NaN   2.46234                 NaN            NaN   4.55669       0.176371E-004   6.83303       0.502725        43.9223        41.7229     
  1135.34        500.000                 NaN            NaN            NaN   2.46221                 NaN            NaN   4.55643       0.178496E-004   6.83296       0.502704        43.9211        41.7246     
  1132.83        500.000                 NaN            NaN            NaN   2.46209                 NaN            NaN   4.55618       0.180668E-004   6.83289       0.502682        43.9198        41.7263     
  1130.33        500.000                 NaN            NaN            NaN   2.46197                 NaN            NaN   4.55592       0.143178E-004   6.83283       0.502661        43.9185        41.7281     
  1127.82        500.000                 NaN            NaN            NaN   2.46185                 NaN            NaN   4.55567       0.143851E-004   6.83276       0.502640        43.9173        41.7298     
  1125.31        500.000                 NaN            NaN            NaN   2.46172                 NaN            NaN   4.55542       0.144522E-004   6.83270       0.502619        43.9160        41.7315     
  1122.81        500.000                 NaN            NaN            NaN   2.46160                 NaN            NaN   4.55516       0.145194E-004   6.83263       0.502598        43.9148        41.7332     
  1120.30        500.000                 NaN            NaN            NaN   2.46148                 NaN            NaN   4.55491       0.140115E-004   6.83256       0.502577        43.9135        41.7349     
  1117.79        500.000                 NaN            NaN            NaN   2.46136                 NaN            NaN   4.55465       0.140763E-004   6.83250       0.502556        43.9123        41.7366     
  1115.29        500.000                 NaN            NaN            NaN   2.46123                 NaN            NaN   4.55440       0.141411E-004   6.83243       0.502534        43.9110        41.7384     
  1112.78        500.000                 NaN            NaN            NaN   2.46111                 NaN            NaN   4.55414       0.142055E-004   6.83237       0.502513        43.9098        41.7401     
  1110.28        500.000                 NaN            NaN            NaN   2.46099                 NaN            NaN   4.55389       0.142702E-004   6.83230       0.502492        43.9085        41.7418     
  1107.77        500.000                 NaN            NaN            NaN   2.46087                 NaN            NaN   4.55364       0.143343E-004   6.83224       0.502471        43.9073        41.7435     
  1105.26        500.000                 NaN            NaN            NaN   2.46075                 NaN            NaN   4.55338       0.143987E-004   6.83217       0.502450        43.9060        41.7452     
  1102.76        500.000                 NaN            NaN            NaN   2.46062                 NaN            NaN   4.55313       0.144624E-004   6.83211       0.502429        43.9048        41.7469     
  1100.25        500.000                 NaN            NaN            NaN   2.46050                 NaN            NaN   4.55287       0.145262E-004   6.83205       0.502408        43.9035        41.7486     
  1097.74        500.000                 NaN            NaN            NaN   2.46038                 NaN            NaN   4.55262       0.145892E-004   6.83198       0.502387        43.9023        41.7503     
  1095.24        500.000                 NaN            NaN            NaN   2.46026                 NaN            NaN   4.55237       0.146520E-004   6.83192       0.502366        43.9010        41.7520     
  1092.73        500.000                 NaN            NaN            NaN   2.46014                 NaN            NaN   4.55211       0.147146E-004   6.83185       0.502346        43.8998        41.7537     
  1090.23        500.000                 NaN            NaN            NaN   2.46001                 NaN            NaN   4.55186       0.147763E-004   6.83179       0.502325        43.8986        41.7554     
  1087.72        500.000                 NaN            NaN            NaN   2.45989                 NaN            NaN   4.55161       0.148380E-004   6.83173       0.502304        43.8973        41.7571     
  1085.21        500.000                 NaN            NaN            NaN   2.45977                 NaN            NaN   4.55136       0.148991E-004   6.83166       0.502283        43.8961        41.7589     
  1082.71        500.000                 NaN            NaN            NaN   2.45965                 NaN            NaN   4.55110       0.149593E-004   6.83160       0.502262        43.8948        41.7606     
  1080.20        500.000                 NaN            NaN            NaN   2.45953                 NaN            NaN   4.55085       0.150188E-004   6.83154       0.502241        43.8936        41.7623     
  1077.69        500.000                 NaN            NaN            NaN   2.45941                 NaN            NaN   4.55060       0.150774E-004   6.83147       0.502221        43.8923        41.7640     
  1075.19        500.000                 NaN            NaN            NaN   2.45928                 NaN            NaN   4.55035       0.151353E-004   6.83141       0.502200        43.8911        41.7657     
  1072.68        500.000                 NaN            NaN            NaN   2.06180                 NaN            NaN   5.49400                 NaN   7.01211       0.439514        43.3241        41.6684     
  1070.18        500.000                 NaN            NaN            NaN   2.05850                 NaN            NaN   5.50381                 NaN   7.01546       0.438493        43.3138        41.6699     
  1067.67        500.000                 NaN            NaN            NaN   2.07188                 NaN            NaN   5.48175                 NaN   7.01415       0.439224        43.3150        41.6780     
  1065.16        500.000                 NaN            NaN            NaN   2.45880                 NaN            NaN   4.54935       0.454556E-005   6.83116       0.502117        43.8861        41.7725     
  1062.66        500.000                 NaN            NaN            NaN   2.45868                 NaN            NaN   4.54909       0.454534E-005   6.83110       0.502097        43.8849        41.7741     
  1060.15        500.000                 NaN            NaN            NaN   2.45856                 NaN            NaN   4.54884       0.454507E-005   6.83104       0.502076        43.8836        41.7758     
  1057.64        500.000                 NaN            NaN            NaN   2.45844                 NaN            NaN   4.54859       0.454487E-005   6.83098       0.502055        43.8824        41.7775     
  1055.14        500.000                 NaN            NaN            NaN   2.45832                 NaN            NaN   4.54834       0.454460E-005   6.83091       0.502035        43.8812        41.7792     
  1052.63        500.000                 NaN            NaN            NaN   2.45820                 NaN            NaN   4.54809       0.454439E-005   6.83085       0.502014        43.8799        41.7809     
  1050.13        500.000                 NaN            NaN            NaN   2.45807                 NaN            NaN   4.54784       0.454411E-005   6.83079       0.501994        43.8787        41.7826     
  1047.62        500.000                 NaN            NaN            NaN   2.45795                 NaN            NaN   4.54758       0.745463E-005   6.83073       0.501973        43.8775        41.7843     
  1045.11        500.000                 NaN            NaN            NaN   2.45783                 NaN            NaN   4.54733       0.746445E-005   6.83067       0.501952        43.8762        41.7860     
  1042.61        500.000                 NaN            NaN            NaN   2.45771                 NaN            NaN   4.54708       0.747409E-005   6.83061       0.501932        43.8750        41.7877     
  1040.10        500.000                 NaN            NaN            NaN   2.45759                 NaN            NaN   4.54683       0.784251E-005   6.83055       0.501912        43.8737        41.7894     
  1037.59        500.000                 NaN            NaN            NaN   2.45747                 NaN            NaN   4.54658       0.785550E-005   6.83049       0.501891        43.8725        41.7911     
  1035.09        500.000                 NaN            NaN            NaN   2.45735                 NaN            NaN   4.54633       0.786835E-005   6.83043       0.501871        43.8713        41.7927     
  1032.58        500.000                 NaN            NaN            NaN   2.45723                 NaN            NaN   4.54608       0.783529E-005   6.83037       0.501850        43.8700        41.7944     
  1030.08        500.000                 NaN            NaN            NaN   2.45711                 NaN            NaN   4.54583       0.784407E-005   6.83031       0.501830        43.8688        41.7961     
  1027.57        500.000                 NaN            NaN            NaN   2.45699                 NaN            NaN   4.54557       0.915219E-005   6.83025       0.501809        43.8676        41.7978     
  1025.06        500.000                 NaN            NaN            NaN   2.45687                 NaN            NaN   4.54532       0.916892E-005   6.83019       0.501789        43.8663        41.7995     
  1022.56        500.000                 NaN            NaN            NaN   2.45675                 NaN            NaN   4.54507       0.918540E-005   6.83013       0.501769        43.8651        41.8012     
  1020.05        500.000                 NaN            NaN            NaN   2.45663                 NaN            NaN   4.54482       0.920136E-005   6.83007       0.501748        43.8639        41.8028     
  1017.54        500.000                 NaN            NaN            NaN   2.45651                 NaN            NaN   4.54457       0.921708E-005   6.83001       0.501728        43.8626        41.8045     
  1015.04        500.000                 NaN            NaN            NaN   2.45639                 NaN            NaN   4.54432       0.923256E-005   6.82995       0.501708        43.8614        41.8062     
  1012.53        500.000                 NaN            NaN            NaN   2.45627                 NaN            NaN   4.54407       0.924787E-005   6.82989       0.501688        43.8602        41.8079     
  1010.03        500.000                 NaN            NaN            NaN   2.45615                 NaN            NaN   4.54382       0.926245E-005   6.82983       0.501667        43.8590        41.8096     
  1007.52        500.000                 NaN            NaN            NaN   2.47946                 NaN            NaN   4.51168       0.927631E-005   6.83303       0.501785        43.8501        41.8239     
  1005.01        500.000                 NaN            NaN            NaN   2.47934                 NaN            NaN   4.51143       0.928975E-005   6.83297       0.501765        43.8489        41.8256     
  1002.51        500.000                 NaN            NaN            NaN   2.47922                 NaN            NaN   4.51119       0.930280E-005   6.83292       0.501745        43.8476        41.8273     
  1000.00        500.000                 NaN            NaN            NaN   2.47910                 NaN            NaN   4.51094       0.931565E-005   6.83286       0.501725        43.8464        41.8289     
