|6.6.6
Archiving\03_Data\eqfracLP/QFM_m3/ALH/ALH_3.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        Sp(TH)         an             ilm            San(TH)        q             
  1238.58        500.000        97.7822       0.104449E-001            NaN  0.575194                 NaN            NaN            NaN  0.296244       0.334188E-001   1.30250                 NaN
  1237.25        500.000        97.8515       0.312924E-002            NaN  0.566856                 NaN            NaN            NaN  0.286905       0.315401E-001   1.26010                 NaN
  1235.93        500.000        97.9161       0.885569E-003            NaN  0.553921                 NaN            NaN            NaN  0.277313       0.301291E-001   1.22165                 NaN
  1234.60        500.000        97.9807       0.690673E-002            NaN  0.529488                 NaN            NaN            NaN  0.269856       0.286840E-001   1.18440                 NaN
  1233.28        500.000        98.0390       0.891112E-003            NaN  0.522047                 NaN            NaN            NaN  0.260128       0.274997E-001   1.15048                 NaN
  1231.95        500.000        98.0959                 NaN            NaN  0.508865                 NaN            NaN            NaN  0.252398       0.261776E-001   1.11671                 NaN
  1230.63        500.000        98.1499                 NaN            NaN  0.495078                 NaN            NaN            NaN  0.245209       0.249197E-001   1.08491                 NaN
  1229.30        500.000        98.2068                 NaN            NaN  0.479582                 NaN            NaN            NaN  0.235908       0.240817E-001   1.05360                 NaN
  1227.98        500.000        98.2526                 NaN            NaN  0.468458                 NaN            NaN            NaN  0.229675       0.229625E-001   1.02635                 NaN
  1226.65        500.000        98.3028                 NaN            NaN  0.455266                 NaN            NaN            NaN  0.222766       0.218709E-001  0.997288                 NaN
  1225.32        500.000        98.3520                 NaN            NaN  0.441890                 NaN            NaN            NaN  0.216698       0.206518E-001  0.968715                 NaN
  1224.00        500.000        98.3903                 NaN            NaN  0.433362                 NaN            NaN            NaN  0.210542       0.198766E-001  0.945904                 NaN
  1222.67        500.000        98.0996       0.209781                 NaN  0.272333                 NaN            NaN            NaN  0.297076       0.251929E-001   1.09604                 NaN
  1221.35        500.000        97.1162       0.233470                 NaN  0.320237                 NaN            NaN            NaN  0.425980       0.417162E-001   1.86238                 NaN
  1220.02        500.000        99.7107                 NaN            NaN  0.147090                 NaN            NaN            NaN  0.487089E-001            NaN  0.934916E-001            NaN
  1218.70        500.000        98.5349                 NaN            NaN  0.356169                 NaN            NaN            NaN  0.113459       0.197008E-001  0.975753                 NaN
  1217.37        500.000        99.3353                 NaN            NaN  0.140119       0.101422                 NaN            NaN  0.713318E-001  0.116334E-001  0.340144                 NaN
  1216.05        500.000        98.8327                 NaN            NaN  0.115356       0.146258                 NaN            NaN  0.139516       0.183679E-001  0.747791                 NaN
  1214.72        500.000        98.6355                 NaN            NaN  0.387182                 NaN            NaN            NaN  0.163036       0.166580E-001  0.797579                 NaN
  1213.40        500.000        97.7659                 NaN            NaN  0.535916                 NaN            NaN            NaN  0.324744       0.350335E-001   1.33840                 NaN
  1212.07        500.000        98.6254                 NaN            NaN  0.640747E-001            NaN            NaN            NaN  0.102801       0.382080E-001   1.06941       0.100129     
  1210.74        500.000        99.6495                 NaN            NaN  0.264972                 NaN            NaN            NaN  0.352579E-001            NaN  0.502777E-001            NaN
  1209.42        500.000        98.8985                 NaN            NaN  0.243299       0.443618E-001            NaN            NaN  0.147336       0.227171E-001  0.643829                 NaN
  1208.09        500.000        94.5559       0.912979E-001            NaN  0.496459                 NaN            NaN            NaN  0.443069       0.464176E-002   2.36454        2.04408     
  1206.77        500.000        88.3878       0.393416E-001            NaN   1.36309                 NaN            NaN            NaN  0.955666       0.416768E-001   4.43913        4.77334     
  1205.44        500.000        90.2037                 NaN            NaN  0.102002        1.18265                 NaN            NaN  0.795363       0.403567E-001   3.83148        3.84448     
  1204.12        500.000        90.1683                 NaN            NaN   1.15888                 NaN            NaN            NaN  0.825209       0.344868E-001   3.85528        3.95786     
  1202.79        500.000        87.1578       0.433746E-001            NaN   1.29541                 NaN            NaN            NaN   1.02831       0.499388E-001   5.06938        5.35582     
  1201.47        500.000        94.3488                 NaN            NaN  0.678038       0.200576                 NaN            NaN  0.499726       0.122124E-001   2.19847        2.06219     
  1200.14        500.000        91.3687                 NaN            NaN  0.946546                 NaN            NaN            NaN  0.691260       0.346619E-001   3.43207        3.52675     
  1198.82        500.000        83.7193       0.319930                 NaN   1.37776       0.440546E-005            NaN            NaN   1.34466       0.676400E-001   6.59548        6.57524     
  1197.49        500.000        99.7153                 NaN            NaN  0.699890E-001            NaN            NaN            NaN  0.285041E-001  0.183134E-003            NaN  0.186066     
  1196.16        500.000        91.9461                 NaN            NaN  0.530729       0.380562                 NaN            NaN  0.605678       0.299944E-001   3.23047        3.27651     
  1194.84        500.000        84.5988       0.141013                 NaN  0.886549       0.531126                 NaN            NaN   1.28652       0.553793E-001   6.43513        6.06551     
  1193.51        500.000        91.7828                 NaN            NaN  0.289616       0.253312                 NaN            NaN  0.511203       0.437097E-001   3.19625        3.92311     
  1192.19        500.000        91.2778       0.849293E-001            NaN  0.770757                 NaN            NaN            NaN  0.664621       0.341358E-001   3.65442        3.51330     
  1190.86        500.000        79.7264       0.124654                 NaN   1.78069                 NaN            NaN            NaN   1.49105       0.737131E-001   8.58653        8.21700     
  1189.54        500.000        9.99770       0.552674                 NaN   7.13830                 NaN            NaN            NaN   6.33268       0.325707        38.8818        36.7711     
  1188.21        500.000                 NaN            NaN            NaN   5.75055        3.06812                 NaN            NaN   7.06727       0.321171        42.9689        40.8240     
  1186.89        500.000                 NaN  0.847794                 NaN   7.35528                 NaN            NaN            NaN   6.96837       0.378498        43.2770        41.1731     
  1185.56        500.000                 NaN            NaN            NaN   4.64570        4.17125                 NaN            NaN   7.09276       0.321635        42.9452        40.8234     
  1184.24        500.000                 NaN  0.127413                 NaN   8.62168                 NaN            NaN            NaN   7.07831       0.323183        42.9682        40.8812     
  1182.91        500.000                 NaN  0.452713                 NaN   8.05479       0.539849E-005            NaN            NaN   7.02403       0.346786        43.1064        41.0153     
  1181.59        500.000                 NaN  0.831295                 NaN   7.39847                 NaN            NaN            NaN   6.96048       0.372905        43.2631        41.1737     
  1180.26        500.000                 NaN  0.851072                 NaN   7.36584                 NaN            NaN            NaN   6.95866       0.373856        43.2673        41.1833     
  1178.93        500.000                 NaN  0.871021                 NaN   7.33294                 NaN            NaN            NaN   6.95687       0.374809        43.2715        41.1929     
  1177.61        500.000                 NaN  0.889450                 NaN   7.30253       0.925971E-006            NaN            NaN   6.95511       0.375691        43.2754        41.2018     
  1176.28        500.000                 NaN  0.909605                 NaN   7.26981       0.143399E-005            NaN            NaN   6.95557       0.376477        43.2769        41.2117     
  1174.96        500.000                 NaN            NaN            NaN   4.68134        4.14379                 NaN            NaN   7.08712       0.319381        42.9334        40.8349     
  1173.63        500.000                 NaN  0.949008                 NaN   7.20338       0.323808E-003            NaN            NaN   6.94968       0.378693        43.2883        41.2306     
  1172.31        500.000                 NaN            NaN            NaN   4.51816        4.30758       0.343078E-005            NaN   7.08546       0.318599        42.9335        40.8367     
  1170.98        500.000                 NaN            NaN            NaN   4.44051        4.38698       0.515240E-005            NaN   7.08774       0.318087        42.9288        40.8379     
  1169.66        500.000                 NaN  0.997835                 NaN   7.12293       0.411203E-005            NaN            NaN   6.94529       0.381056        43.2985        41.2544     
  1168.33        500.000                 NaN   1.01709                 NaN   7.09163       0.547938E-005            NaN            NaN   6.94250       0.381974        43.3029        41.2639     
  1167.01        500.000                 NaN   1.03811                 NaN   7.05645       0.781437E-005            NaN            NaN   6.94006       0.383125        43.3084        41.2739     
  1165.68        500.000                 NaN   1.05191                 NaN   7.03412       0.980428E-005            NaN            NaN   6.93895       0.383706        43.3103        41.2810     
  1164.35        500.000                 NaN   2.23227                 NaN   4.81306       0.249337E-005            NaN            NaN   6.67418       0.487384        44.0604        41.7327     
  1163.03        500.000                 NaN   1.06649                 NaN   7.00777       0.186780E-004            NaN            NaN   6.93861       0.384864        43.3132        41.2891     
  1161.70        500.000                 NaN   1.07376                 NaN   6.99479                 NaN            NaN            NaN   6.93854       0.385329        43.3146        41.2930     
  1160.38        500.000                 NaN   1.09082                 NaN   6.96700                 NaN            NaN            NaN   6.93651       0.386113        43.3181        41.3015     
  1159.05        500.000                 NaN   1.11021                 NaN   6.93563                 NaN            NaN            NaN   6.93491       0.387072        43.3210        41.3112     
  1157.73        500.000                 NaN   1.12770                 NaN   6.90688                 NaN            NaN            NaN   6.93277       0.387932        43.3250        41.3198     
  1156.40        500.000                 NaN   1.14634                 NaN   6.87571                 NaN            NaN            NaN   6.93008       0.388850        43.3305        41.3286     
  1155.08        500.000                 NaN            NaN            NaN   3.48763        5.36261       0.598841E-005            NaN   7.13091       0.311030        42.8560        40.8518     
  1153.75        500.000                 NaN            NaN            NaN   3.50580        5.34669                 NaN            NaN   7.11946       0.310983        42.8628        40.8543     
  1152.43        500.000                 NaN   1.18902                 NaN   6.80603                 NaN            NaN            NaN   6.92568       0.390950        43.3380        41.3504     
  1151.10        500.000                 NaN   1.20296                 NaN   6.78315                 NaN            NaN            NaN   6.92406       0.391625        43.3408        41.3574     
  1149.77        500.000                 NaN            NaN            NaN   3.30251        5.55821       0.132877E-004            NaN   7.12757       0.309114        42.8444        40.8581     
  1148.45        500.000                 NaN   2.23155                 NaN   4.81131       0.874281E-006            NaN            NaN   6.67373       0.487250        44.0527        41.7435     
  1147.12        500.000                 NaN   2.23149                 NaN   4.81116       0.874232E-006            NaN            NaN   6.67369       0.487239        44.0521        41.7444     
  1145.80        500.000                 NaN   2.23142                 NaN   4.81099       0.390506E-004            NaN            NaN   6.67366       0.487227        44.0514        41.7452     
  1144.47        500.000                 NaN   2.23136                 NaN   4.81084       0.417960E-004            NaN            NaN   6.67362       0.487216        44.0508        41.7461     
  1143.15        500.000                 NaN   2.23131                 NaN   4.81070       0.376449E-004            NaN            NaN   6.67358       0.487205        44.0501        41.7470     
  1141.82        500.000                 NaN   1.26474                 NaN   6.65338       0.353698E-001            NaN            NaN   6.92197       0.392814        43.3391        41.3927     
  1140.50        500.000                 NaN   1.33219                 NaN   6.57635       0.737437E-003            NaN            NaN   6.92200       0.395775        43.3507        41.4223     
  1139.17        500.000                 NaN   1.34554                 NaN   6.55444       0.738955E-003            NaN            NaN   6.92011       0.396498        43.3536        41.4291     
  1137.85        500.000                 NaN   1.34084                 NaN   6.56386       0.189352E-003            NaN            NaN   6.91956       0.396565        43.3496        41.4294     
  1136.52        500.000                 NaN            NaN            NaN   2.65869        6.22219       0.908553E-003            NaN   7.15678       0.302483        42.7880        40.8709     
  1135.19        500.000                 NaN   1.37842                 NaN   6.49290       0.323073E-003            NaN            NaN   6.91029       0.400267        43.3726        41.4452     
  1133.87        500.000                 NaN            NaN            NaN   2.54402        6.34214       0.649395E-004            NaN   7.16226       0.300987        42.7767        40.8738     
  1132.54        500.000                 NaN            NaN            NaN   4.97699       0.460541        3.47423                 NaN   7.18230       0.295934        42.7315        40.8785     
  1131.22        500.000                 NaN            NaN            NaN   2.42290        6.46811       0.561656E-003            NaN   7.16773       0.299510        42.7646        40.8766     
  1129.89        500.000                 NaN   1.42091                 NaN   6.42145       0.872007E-003            NaN            NaN   6.90708       0.401660        43.3796        41.4684     
  1128.57        500.000                 NaN            NaN            NaN   2.29883        6.59827       0.262754E-004            NaN   7.17374       0.297856        42.7520        40.8793     
  1127.24        500.000                 NaN   1.40399                 NaN   6.45640       0.761136E-004            NaN            NaN   6.91325       0.399463        43.3626        41.4643     
  1125.92        500.000                 NaN   1.41548                 NaN   6.43749       0.740708E-004            NaN            NaN   6.91178       0.400052        43.3648        41.4704     
  1124.59        500.000                 NaN   1.42668                 NaN   6.41909       0.676938E-004            NaN            NaN   6.91036       0.400622        43.3669        41.4763     
  1123.27        500.000                 NaN            NaN            NaN   2.25206        6.66231                 NaN            NaN   7.18579       0.293777        42.7201        40.8860     
  1121.94        500.000                 NaN   1.48342                 NaN   6.31977       0.933151E-004            NaN            NaN   6.89935       0.404791        43.3904        41.5022     
  1120.61        500.000                 NaN   1.45847                 NaN   6.36704       0.434479E-004            NaN            NaN   6.90644       0.402210        43.3723        41.4935     
  1119.29        500.000                 NaN   1.50374                 NaN   6.28644       0.667527E-004            NaN            NaN   6.89682       0.405823        43.3939        41.5132     
  1117.96        500.000                 NaN   1.51591                 NaN   6.26657       0.577537E-004            NaN            NaN   6.89358       0.406945        43.3972        41.5197     
  1116.64        500.000                 NaN   1.52164                 NaN   6.25789       0.441280E-004            NaN            NaN   6.89347       0.407051        43.3965        41.5234     
  1115.31        500.000                 NaN   1.50199                 NaN   6.29615       0.215555E-004            NaN            NaN   6.89944       0.404855        43.3805        41.5170     
  1113.99        500.000                 NaN   1.51102                 NaN   6.28136       0.173022E-004            NaN            NaN   6.89855       0.405257        43.3818        41.5220     
  1112.66        500.000                 NaN   1.51035                 NaN   6.28347       0.121037E-004            NaN            NaN   6.90167       0.404472        43.3766        41.5234     
  1111.34        500.000                 NaN   1.53215                 NaN   6.24364       0.121013E-004            NaN            NaN   6.89608       0.406540        43.3886        41.5330     
  1110.01        500.000                 NaN   1.54137                 NaN   6.22824       0.975047E-005            NaN            NaN   6.89495       0.407010        43.3904        41.5381     
  1108.69        500.000                 NaN   1.52723                 NaN   6.27440       0.274001E-002            NaN            NaN   6.90720       0.401106        43.3503        41.5370     
  1107.36        500.000                 NaN   1.58354                 NaN   6.15566       0.877527E-005            NaN            NaN   6.88666       0.410286        43.4057        41.5582     
  1106.04        500.000                 NaN   1.60162                 NaN   6.14449                 NaN            NaN            NaN   6.89186       0.407033        43.3855        41.5695     
  1104.71        500.000                 NaN   1.60668                 NaN   6.13431                 NaN            NaN            NaN   6.89227       0.407613        43.3867        41.5724     
  1103.38        500.000                 NaN   1.61074                 NaN   6.11080       0.426539E-005            NaN            NaN   6.88401       0.411333        43.4102        41.5729     
  1102.06        500.000                 NaN   1.62737                 NaN   6.10192                 NaN            NaN            NaN   6.88942       0.408402        43.3886        41.5843     
  1100.73        500.000                 NaN   1.63645                 NaN   6.08581                 NaN            NaN            NaN   6.88973       0.409121        43.3900        41.5889     
  1099.41        500.000                 NaN   1.63445                 NaN   6.07286       0.105974E-004            NaN            NaN   6.88213       0.412267        43.4115        41.5868     
  1098.08        500.000                 NaN   1.64193                 NaN   6.06132                 NaN            NaN            NaN   6.88159       0.412524        43.4114        41.5913     
  1096.76        500.000                 NaN   1.64787                 NaN   6.05330       0.138187E-005            NaN            NaN   6.88087       0.412647        43.4096        41.5957     
  1095.43        500.000                 NaN   1.65621                 NaN   6.03757                 NaN            NaN            NaN   6.87921       0.413496        43.4138        41.5997     
  1094.11        500.000                 NaN   1.66313                 NaN   6.02689       0.938330E-006            NaN            NaN   6.87888       0.413619        43.4137        41.6038     
  1092.78        500.000                 NaN   1.66942                 NaN   6.01773       0.113369E-005            NaN            NaN   6.87916       0.413675        43.4120        41.6080     
  1091.46        500.000                 NaN   1.64164                 NaN   6.08951       0.191689E-002            NaN            NaN   6.89655       0.406421        43.3626        41.6014     
  1090.13        500.000                 NaN   1.64972                 NaN   6.07649       0.187885E-002            NaN            NaN   6.89583       0.406789        43.3632        41.6060     
  1088.80        500.000                 NaN   1.69502                 NaN   5.97694                 NaN            NaN            NaN   6.87762       0.414311        43.4138        41.6223     
  1087.48        500.000                 NaN   1.67687                 NaN   6.01251                 NaN            NaN            NaN   6.88293       0.412438        43.3985        41.6168     
  1086.15        500.000                 NaN   1.70962                 NaN   5.95454                 NaN            NaN            NaN   6.87722       0.414714        43.4125        41.6314     
  1084.83        500.000                 NaN   1.71590                 NaN   5.94489                 NaN            NaN            NaN   6.87687       0.414939        43.4119        41.6355     
  1083.50        500.000                 NaN   1.72224                 NaN   5.93501                 NaN            NaN            NaN   6.87637       0.415205        43.4117        41.6395     
  1082.18        500.000                 NaN   1.72851                 NaN   5.92523                 NaN            NaN            NaN   6.87579       0.415482        43.4116        41.6434     
  1080.85        500.000                 NaN   1.70385                 NaN   5.99109                 NaN            NaN            NaN   6.89118       0.409225        43.3670        41.6376     
  1079.53        500.000                 NaN   1.71121                 NaN   5.97929                 NaN            NaN            NaN   6.89058       0.409549        43.3674        41.6420     
  1078.20        500.000                 NaN   1.74395                 NaN   5.89954                 NaN            NaN            NaN   6.87323       0.416557        43.4136        41.6532     
  1076.88        500.000                 NaN   1.72572                 NaN   5.95602                 NaN            NaN            NaN   6.88941       0.410186        43.3680        41.6506     
  1075.55        500.000                 NaN   1.73285                 NaN   5.94459                 NaN            NaN            NaN   6.88884       0.410497        43.3683        41.6549     
  1074.22        500.000                 NaN   1.73991                 NaN   5.93329                 NaN            NaN            NaN   6.88829       0.410804        43.3686        41.6591     
  1072.90        500.000                 NaN   1.76911                 NaN   5.85950                 NaN            NaN            NaN   6.87084       0.417784        43.4138        41.6690     
  1071.57        500.000                 NaN   1.77457                 NaN   5.85058                 NaN            NaN            NaN   6.87033       0.418018        43.4141        41.6724     
  1070.25        500.000                 NaN   1.77995                 NaN   5.84289                 NaN            NaN            NaN   6.87030       0.418120        43.4126        41.6761     
  1068.92        500.000                 NaN   1.76738                 NaN   5.88939                 NaN            NaN            NaN   6.88620       0.411985        43.3693        41.6758     
  1067.60        500.000                 NaN   1.79254                 NaN   5.82188                 NaN            NaN            NaN   6.86742       0.419173        43.4152        41.6838     
  1066.27        500.000                 NaN   1.79670                 NaN   5.81601                 NaN            NaN            NaN   6.86789       0.419120        43.4134        41.6869     
  1064.95        500.000                 NaN   1.80173                 NaN   5.80855                 NaN            NaN            NaN   6.86820       0.419129        43.4120        41.6904     
  1063.62        500.000                 NaN   1.80746                 NaN   5.79977                 NaN            NaN            NaN   6.86834       0.419199        43.4111        41.6941     
  1062.30        500.000                 NaN   1.80013                 NaN   5.83729                 NaN            NaN            NaN   6.88386       0.413362        43.3694        41.6959     
  1060.97        500.000                 NaN   1.82047                 NaN   5.77913                 NaN            NaN            NaN   6.86789       0.419557        43.4110        41.7020     
  1059.64        500.000                 NaN   1.81276                 NaN   5.81728                 NaN            NaN            NaN   6.88301       0.413882        43.3693        41.7038     
  1058.32        500.000                 NaN   1.83117                 NaN   5.76243                 NaN            NaN            NaN   6.86720       0.420026        43.4101        41.7091     
  1056.99        500.000                 NaN   1.83685                 NaN   5.75375                 NaN            NaN            NaN   6.86730       0.420045        43.4093        41.7127     
  1055.67        500.000                 NaN   1.84279                 NaN   5.74404                 NaN            NaN            NaN   6.86667       0.420291        43.4099        41.7163     
  1054.34        500.000                 NaN   1.84768                 NaN   5.73592                 NaN            NaN            NaN   6.86645       0.420550        43.4097        41.7197     
  1053.02        500.000                 NaN   1.85250                 NaN   5.72791                 NaN            NaN            NaN   6.86610       0.420830        43.4097        41.7230     
  1051.69        500.000                 NaN   1.85613                 NaN   5.72407                 NaN            NaN            NaN   6.86587       0.420893        43.4071        41.7259     
  1050.37        500.000                 NaN   1.86188                 NaN   5.71482                 NaN            NaN            NaN   6.86556       0.421124        43.4070        41.7296     
  1049.04        500.000                 NaN   1.86810                 NaN   5.70483                 NaN            NaN            NaN   6.86522       0.421364        43.4069        41.7336     
  1047.72        500.000                 NaN   1.86901                 NaN   5.70473                 NaN            NaN            NaN   6.86529       0.421326        43.4045        41.7352     
  1046.39        500.000                 NaN   1.87973                 NaN   5.68743                 NaN            NaN            NaN   6.86511       0.421579        43.4051        41.7411     
  1045.06        500.000                 NaN   1.88278                 NaN   5.68324                 NaN            NaN            NaN   6.86544       0.421568        43.4032        41.7438     
  1043.74        500.000                 NaN   1.88753                 NaN   5.67604                 NaN            NaN            NaN   6.86530       0.421713        43.4023        41.7471     
  1042.41        500.000                 NaN   1.89354                 NaN   5.66666                 NaN            NaN            NaN   6.86504       0.421900        43.4020        41.7509     
  1041.09        500.000                 NaN   1.89701                 NaN   5.66164                 NaN            NaN            NaN   6.86509       0.421953        43.4007        41.7536     
  1039.76        500.000                 NaN   1.90069                 NaN   5.65670                 NaN            NaN            NaN   6.86536       0.421916        43.3988        41.7565     
  1038.44        500.000                 NaN   1.90608                 NaN   5.64818                 NaN            NaN            NaN   6.86510       0.422208        43.3982        41.7602     
  1037.11        500.000                 NaN   1.91133                 NaN   5.63994                 NaN            NaN            NaN   6.86481       0.422370        43.3979        41.7636     
  1035.79        500.000                 NaN   1.91840                 NaN   5.62689                 NaN            NaN            NaN   6.86369       0.422732        43.4013        41.7669     
  1034.46        500.000                 NaN   1.92005                 NaN   5.62499                 NaN            NaN            NaN   6.86436       0.422521        43.3993        41.7687     
  1033.14        500.000                 NaN   1.92290                 NaN   5.62130                 NaN            NaN            NaN   6.86421       0.422559        43.3978        41.7712     
  1031.81        500.000                 NaN   1.93008                 NaN   5.61116                 NaN            NaN            NaN   6.86424       0.422854        43.3953        41.7764     
  1030.49        500.000                 NaN   1.93159                 NaN   5.60864                 NaN            NaN            NaN   6.86477       0.422789        43.3941        41.7781     
  1029.16        500.000                 NaN   1.93649                 NaN   5.60117                 NaN            NaN            NaN   6.86446       0.423059        43.3933        41.7816     
  1027.83        500.000                 NaN   1.94245                 NaN   5.59288                 NaN            NaN            NaN   6.86435       0.423187        43.3914        41.7857     
  1026.51        500.000                 NaN   1.94617                 NaN   5.58748                 NaN            NaN            NaN   6.86447       0.423307        43.3899        41.7887     
  1025.18        500.000                 NaN   1.95002                 NaN   5.58180                 NaN            NaN            NaN   6.86452       0.423453        43.3884        41.7918     
  1023.86        500.000                 NaN   1.95053                 NaN   5.58160                 NaN            NaN            NaN   6.86557       0.423265        43.3861        41.7929     
  1022.53        500.000                 NaN   1.96360                 NaN   5.56447                 NaN            NaN            NaN   6.86531       0.422816        43.3838        41.8000     
  1021.21        500.000                 NaN   1.95106                 NaN   5.58845                 NaN            NaN            NaN   6.86895       0.422113        43.3724        41.7970     
  1019.88        500.000                 NaN   1.95944                 NaN   5.57109                 NaN            NaN            NaN   6.86606       0.423376        43.3792        41.8008     
  1018.56        500.000                 NaN   1.99556                 NaN   5.52478                 NaN            NaN            NaN   6.86989       0.422177        43.3675        41.8201     
  1017.23        500.000                 NaN   1.96507                 NaN   5.56768                 NaN            NaN            NaN   6.86886       0.422426        43.3690        41.8069     
  1015.91        500.000                 NaN   1.96925                 NaN   5.56161                 NaN            NaN            NaN   6.86892       0.422510        43.3677        41.8100     
  1014.58        500.000                 NaN   1.97338                 NaN   5.55557                 NaN            NaN            NaN   6.86896       0.422597        43.3664        41.8131     
  1013.25        500.000                 NaN   2.01280                 NaN   5.49928                 NaN            NaN            NaN   6.87004       0.422594        43.3625        41.8327     
  1011.93        500.000                 NaN   2.01685                 NaN   5.49343                 NaN            NaN            NaN   6.87012       0.422656        43.3611        41.8358     
  1010.60        500.000                 NaN   2.02070                 NaN   5.48786                 NaN            NaN            NaN   6.87021       0.422716        43.3598        41.8387     
  1009.28        500.000                 NaN   2.02313                 NaN   5.48653                 NaN            NaN            NaN   6.87099       0.422280        43.3553        41.8418     
  1007.95        500.000                 NaN   2.00303                 NaN   5.50741                 NaN            NaN            NaN   6.86534       0.424037        43.3692        41.8310     
  1006.63        500.000                 NaN   2.00694                 NaN   5.50159                 NaN            NaN            NaN   6.86533       0.424168        43.3680        41.8340     
  1005.30        500.000                 NaN   2.00018                 NaN   5.51708                 NaN            NaN            NaN   6.87046       0.423153        43.3547        41.8344     
  1003.98        500.000                 NaN   2.01397                 NaN   5.49166                 NaN            NaN            NaN   6.86564       0.424308        43.3647        41.8397     
  1002.65        500.000                 NaN   2.01742                 NaN   5.48684                 NaN            NaN            NaN   6.86584       0.424364        43.3630        41.8425     
  1001.33        500.000                 NaN   2.02088                 NaN   5.48203                 NaN            NaN            NaN   6.86606       0.424419        43.3612        41.8454     
  1000.00        500.000                 NaN   2.01553                 NaN   5.49550                 NaN            NaN            NaN   6.87166       0.423298        43.3475        41.8465     
