|6.6.6
Archiving\03_Data\eqLP/QFM_m2.25/KHA22/KHA22_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          O(HP)          pxmn           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1371.79        500.000        12.2695                 NaN            NaN   52.1827                 NaN  0.673192       0.747677        25.8958        2.25964        5.03420       0.937358                 NaN            NaN
  1368.59        500.000        12.2695                 NaN            NaN   52.1827                 NaN  0.673192       0.747677        25.8958        2.25964        5.03420       0.937358                 NaN            NaN
  1365.38        500.000        12.2695                 NaN            NaN   52.1827                 NaN  0.673192       0.747677        25.8958        2.25964        5.03420       0.937358                 NaN            NaN
  1362.18        500.000        12.2695                 NaN            NaN   52.1827                 NaN  0.673192       0.747677        25.8958        2.25964        5.03420       0.937358                 NaN            NaN
  1358.97        500.000        9.88098                 NaN            NaN   52.2485                 NaN  0.673203       0.812479        25.0222        3.87536        5.74703        1.74026                 NaN            NaN
  1355.77        500.000        9.88098                 NaN            NaN   52.2485                 NaN  0.673203       0.812479        25.0222        3.87536        5.74703        1.74026                 NaN            NaN
  1352.56        500.000        9.88098                 NaN            NaN   52.2485                 NaN  0.673203       0.812479        25.0222        3.87536        5.74703        1.74026                 NaN            NaN
  1349.36        500.000        9.88098                 NaN            NaN   52.2485                 NaN  0.673203       0.812479        25.0222        3.87536        5.74703        1.74026                 NaN            NaN
  1346.15        500.000        9.88098                 NaN            NaN   52.2485                 NaN  0.673203       0.812479        25.0222        3.87536        5.74703        1.74026                 NaN            NaN
  1342.95        500.000        9.88098                 NaN            NaN   52.2485                 NaN  0.673203       0.812479        25.0222        3.87536        5.74703        1.74026                 NaN            NaN
  1339.74        500.000        9.88098                 NaN            NaN   52.2485                 NaN  0.673203       0.812479        25.0222        3.87536        5.74703        1.74026                 NaN            NaN
  1336.54        500.000        9.88098                 NaN            NaN   52.2485                 NaN  0.673203       0.812479        25.0222        3.87536        5.74703        1.74026                 NaN            NaN
  1333.33        500.000        8.26274                 NaN            NaN   52.2728                 NaN  0.673210       0.865383        24.3943        6.17828        5.00905        2.34427                 NaN            NaN
  1330.13        500.000        8.26274                 NaN            NaN   52.2728                 NaN  0.673210       0.865383        24.3943        6.17828        5.00905        2.34427                 NaN            NaN
  1326.92        500.000        8.26274                 NaN            NaN   52.2728                 NaN  0.673210       0.865383        24.3943        6.17828        5.00905        2.34427                 NaN            NaN
  1323.72        500.000        8.26274                 NaN            NaN   52.2728                 NaN  0.673210       0.865383        24.3943        6.17828        5.00905        2.34427                 NaN            NaN
  1320.51        500.000        8.26274                 NaN            NaN   52.2728                 NaN  0.673210       0.865383        24.3943        6.17828        5.00905        2.34427                 NaN            NaN
  1317.31        500.000        8.26274                 NaN            NaN   52.2728                 NaN  0.673210       0.865383        24.3943        6.17828        5.00905        2.34427                 NaN            NaN
  1314.10        500.000        8.26274                 NaN            NaN   52.2728                 NaN  0.673210       0.865383        24.3943        6.17828        5.00905        2.34427                 NaN            NaN
  1310.90        500.000        8.26274                 NaN            NaN   52.2728                 NaN  0.673210       0.865383        24.3943        6.17828        5.00905        2.34427                 NaN            NaN
  1307.69        500.000        7.07346                 NaN            NaN   52.2671                 NaN  0.673214       0.909401        23.9444        5.84685        6.45686        2.82867                 NaN            NaN
  1304.49        500.000        7.07346                 NaN            NaN   52.2671                 NaN  0.673214       0.909401        23.9444        5.84685        6.45686        2.82867                 NaN            NaN
  1301.28        500.000        6.82212                 NaN            NaN   52.2613                 NaN  0.673215       0.919242        23.8567        6.51120        6.02077        2.93549                 NaN            NaN
  1298.08        500.000                 NaN            NaN            NaN   52.5229                 NaN  0.673229       0.924940        23.7127        7.05016        7.17034        3.64764        4.29817                 NaN
  1294.87        500.000                 NaN            NaN            NaN   52.5251                 NaN  0.673229       0.929040        23.7254        7.05722        7.13573        3.65488        4.29945                 NaN
  1291.67        500.000                 NaN            NaN            NaN   52.5251                 NaN  0.673229       0.929040        23.7254        7.05722        7.13573        3.65488        4.29945                 NaN
  1288.46        500.000                 NaN            NaN            NaN   52.5251                 NaN  0.673229       0.929040        23.7254        7.05722        7.13573        3.65488        4.29945                 NaN
  1285.26        500.000                 NaN            NaN            NaN   52.5251                 NaN  0.673229       0.929040        23.7254        7.05722        7.13573        3.65488        4.29945                 NaN
  1282.05        500.000                 NaN            NaN            NaN   52.5372                 NaN  0.673231       0.944108        23.7737        7.00116        7.08009        3.68573        4.30481                 NaN
  1278.85        500.000                 NaN            NaN            NaN   52.5372                 NaN  0.673231       0.944108        23.7737        7.00116        7.08009        3.68573        4.30481                 NaN
  1275.64        500.000                 NaN            NaN            NaN   52.5372                 NaN  0.673231       0.944108        23.7737        7.00116        7.08009        3.68573        4.30481                 NaN
  1272.44        500.000                 NaN            NaN            NaN   52.5372                 NaN  0.673231       0.944108        23.7737        7.00116        7.08009        3.68573        4.30481                 NaN
  1269.23        500.000                 NaN            NaN            NaN   52.5372                 NaN  0.673231       0.944108        23.7737        7.00116        7.08009        3.68573        4.30481                 NaN
  1266.03        500.000                 NaN            NaN            NaN   52.5372                 NaN  0.673231       0.944108        23.7737        7.00116        7.08009        3.68573        4.30481                 NaN
  1262.82        500.000                 NaN            NaN            NaN   52.5372                 NaN  0.673231       0.944108        23.7737        7.00116        7.08009        3.68573        4.30481                 NaN
  1259.62        500.000                 NaN            NaN            NaN   52.5372                 NaN  0.673231       0.944108        23.7737        7.00116        7.08009        3.68573        4.30481                 NaN
  1256.41        500.000                 NaN            NaN            NaN   52.5573                 NaN  0.673233       0.975265        23.8626        6.75134        7.11994        3.74578        4.31455                 NaN
  1253.21        500.000                 NaN            NaN            NaN   52.5573                 NaN  0.673233       0.975265        23.8626        6.75134        7.11994        3.74578        4.31455                 NaN
  1250.00        500.000                 NaN            NaN            NaN   52.5573                 NaN  0.673233       0.975265        23.8626        6.75134        7.11994        3.74578        4.31455                 NaN
  1246.79        500.000                 NaN            NaN            NaN   52.5573                 NaN  0.673233       0.975265        23.8626        6.75134        7.11994        3.74578        4.31455                 NaN
  1243.59        500.000                 NaN            NaN            NaN   52.5573                 NaN  0.673233       0.975265        23.8626        6.75134        7.11994        3.74578        4.31455                 NaN
  1240.38        500.000                 NaN            NaN            NaN   52.5573                 NaN  0.673233       0.975265        23.8626        6.75134        7.11994        3.74578        4.31455                 NaN
  1237.18        500.000                 NaN            NaN            NaN   52.5573                 NaN  0.673233       0.975265        23.8626        6.75134        7.11994        3.74578        4.31455                 NaN
  1233.97        500.000                 NaN            NaN            NaN   52.5573                 NaN  0.673233       0.975265        23.8626        6.75134        7.11994        3.74578        4.31455                 NaN
  1230.77        500.000                 NaN            NaN            NaN   52.5729                 NaN  0.673235        1.00819        23.9451        6.52062        7.15456        3.80208        4.32328                 NaN
  1227.56        500.000                 NaN            NaN            NaN   52.5729                 NaN  0.673235        1.00819        23.9451        6.52062        7.15456        3.80208        4.32328                 NaN
  1224.36        500.000                 NaN            NaN            NaN   52.5729                 NaN  0.673235        1.00819        23.9451        6.52062        7.15456        3.80208        4.32328                 NaN
  1221.15        500.000                 NaN            NaN            NaN   52.5729                 NaN  0.673235        1.00819        23.9451        6.52062        7.15456        3.80208        4.32328                 NaN
  1217.95        500.000                 NaN            NaN            NaN   52.5729                 NaN  0.673235        1.00819        23.9451        6.52062        7.15456        3.80208        4.32328                 NaN
  1214.74        500.000                 NaN            NaN            NaN   52.5729                 NaN  0.673235        1.00819        23.9451        6.52062        7.15456        3.80208        4.32328                 NaN
  1211.54        500.000                 NaN            NaN            NaN   52.5729                 NaN  0.673235        1.00819        23.9451        6.52062        7.15456        3.80208        4.32328                 NaN
  1208.33        500.000                 NaN            NaN            NaN   52.5729                 NaN  0.673235        1.00819        23.9451        6.52062        7.15456        3.80208        4.32328                 NaN
  1205.13        500.000                 NaN            NaN            NaN   52.5845                 NaN  0.673237        1.04241        24.0224        6.30688        7.18415        3.85560        4.33090                 NaN
  1201.92        500.000                 NaN            NaN            NaN   52.5845                 NaN  0.673237        1.04241        24.0224        6.30688        7.18415        3.85560        4.33090                 NaN
  1198.72        500.000                 NaN            NaN            NaN   52.5845                 NaN  0.673237        1.04241        24.0224        6.30688        7.18415        3.85560        4.33090                 NaN
  1195.51        500.000                 NaN            NaN            NaN   52.5845                 NaN  0.673237        1.04241        24.0224        6.30688        7.18415        3.85560        4.33090                 NaN
  1192.31        500.000                 NaN            NaN            NaN   52.5845                 NaN  0.673237        1.04241        24.0224        6.30688        7.18415        3.85560        4.33090                 NaN
  1189.10        500.000                 NaN            NaN            NaN   52.5845                 NaN  0.673237        1.04241        24.0224        6.30688        7.18415        3.85560        4.33090                 NaN
  1185.90        500.000                 NaN            NaN            NaN   52.5845                 NaN  0.673237        1.04241        24.0224        6.30688        7.18415        3.85560        4.33090                 NaN
  1182.69        500.000                 NaN            NaN            NaN   52.5845                 NaN  0.673237        1.04241        24.0224        6.30688        7.18415        3.85560        4.33090                 NaN
  1179.49        500.000                 NaN            NaN            NaN   52.5927                 NaN  0.673239        1.07820        24.0977        6.10568        7.20887        3.90592        4.33767                 NaN
  1176.28        500.000                 NaN            NaN            NaN   52.5927                 NaN  0.673239        1.07820        24.0977        6.10568        7.20887        3.90592        4.33767                 NaN
  1173.08        500.000                 NaN            NaN            NaN   52.5927                 NaN  0.673239        1.07820        24.0977        6.10568        7.20887        3.90592        4.33767                 NaN
  1169.87        500.000                 NaN            NaN            NaN   52.5927                 NaN  0.673239        1.07820        24.0977        6.10568        7.20887        3.90592        4.33767                 NaN
  1166.67        500.000                 NaN            NaN            NaN   52.5927                 NaN  0.673239        1.07820        24.0977        6.10568        7.20887        3.90592        4.33767                 NaN
  1163.46        500.000                 NaN            NaN            NaN   52.5927                 NaN  0.673239        1.07820        24.0977        6.10568        7.20887        3.90592        4.33767                 NaN
  1160.26        500.000                 NaN            NaN            NaN   52.5927                 NaN  0.673239        1.07820        24.0977        6.10568        7.20887        3.90592        4.33767                 NaN
  1157.05        500.000                 NaN            NaN            NaN   52.5927                 NaN  0.673239        1.07820        24.0977        6.10568        7.20887        3.90592        4.33767                 NaN
  1153.85        500.000                 NaN            NaN            NaN   52.5939                 NaN  0.673241        1.11592        24.1753        5.91480        7.23048        3.95303        4.34338                 NaN
  1150.64        500.000                 NaN            NaN            NaN   52.5939                 NaN  0.673241        1.11592        24.1753        5.91480        7.23048        3.95303        4.34338                 NaN
  1147.44        500.000                 NaN            NaN            NaN   52.5939                 NaN  0.673241        1.11592        24.1753        5.91480        7.23048        3.95303        4.34338                 NaN
  1144.23        500.000                 NaN            NaN            NaN   52.5939                 NaN  0.673241        1.11592        24.1753        5.91480        7.23048        3.95303        4.34338                 NaN
  1141.03        500.000                 NaN            NaN            NaN   52.5939                 NaN  0.673241        1.11592        24.1753        5.91480        7.23048        3.95303        4.34338                 NaN
  1137.82        500.000                 NaN            NaN            NaN   52.5939                 NaN  0.673241        1.11592        24.1753        5.91480        7.23048        3.95303        4.34338                 NaN
  1134.62        500.000                 NaN            NaN            NaN   52.5939                 NaN  0.673241        1.11592        24.1753        5.91480        7.23048        3.95303        4.34338                 NaN
  1131.41        500.000                 NaN            NaN            NaN   52.5939                 NaN  0.673241        1.11592        24.1753        5.91480        7.23048        3.95303        4.34338                 NaN
  1128.21        500.000                 NaN            NaN            NaN   52.5919                 NaN  0.673243        1.15509        24.2537        5.73318        7.24707        3.99766        4.34814                 NaN
  1125.00        500.000                 NaN            NaN            NaN   52.5919                 NaN  0.673243        1.15509        24.2537        5.73318        7.24707        3.99766        4.34814                 NaN
  1121.79        500.000                 NaN            NaN            NaN   52.5919                 NaN  0.673243        1.15509        24.2537        5.73318        7.24707        3.99766        4.34814                 NaN
  1118.59        500.000                 NaN            NaN            NaN   52.5919                 NaN  0.673243        1.15509        24.2537        5.73318        7.24707        3.99766        4.34814                 NaN
  1115.38        500.000                 NaN            NaN            NaN   52.5919                 NaN  0.673243        1.15509        24.2537        5.73318        7.24707        3.99766        4.34814                 NaN
  1112.18        500.000                 NaN            NaN            NaN   52.5919                 NaN  0.673243        1.15509        24.2537        5.73318        7.24707        3.99766        4.34814                 NaN
  1108.97        500.000                 NaN            NaN            NaN   52.5919                 NaN  0.673243        1.15509        24.2537        5.73318        7.24707        3.99766        4.34814                 NaN
  1105.77        500.000                 NaN            NaN            NaN   52.5919                 NaN  0.673243        1.15509        24.2537        5.73318        7.24707        3.99766        4.34814                 NaN
  1102.56        500.000                 NaN            NaN            NaN   52.5842                 NaN  0.673244        1.19655        24.3349        7.26310        5.55825        4.03810        4.35167                 NaN
  1099.36        500.000                 NaN            NaN            NaN   52.5842                 NaN  0.673244        1.19655        24.3349        7.26310        5.55825        4.03810        4.35167                 NaN
  1096.15        500.000                 NaN            NaN            NaN   52.5842                 NaN  0.673244        1.19655        24.3349        7.26310        5.55825        4.03810        4.35167                 NaN
  1092.95        500.000                 NaN            NaN            NaN   52.5842                 NaN  0.673244        1.19655        24.3349        7.26310        5.55825        4.03810        4.35167                 NaN
  1089.74        500.000                 NaN            NaN            NaN   52.5842                 NaN  0.673244        1.19655        24.3349        7.26310        5.55825        4.03810        4.35167                 NaN
  1086.54        500.000                 NaN            NaN            NaN   52.5842                 NaN  0.673244        1.19655        24.3349        7.26310        5.55825        4.03810        4.35167                 NaN
  1083.33        500.000                 NaN            NaN            NaN   52.5842                 NaN  0.673244        1.19655        24.3349        7.26310        5.55825        4.03810        4.35167                 NaN
  1080.13        500.000                 NaN            NaN            NaN   52.5842                 NaN  0.673244        1.19655        24.3349        7.26310        5.55825        4.03810        4.35167                 NaN
  1076.92        500.000                 NaN            NaN            NaN   52.5731                 NaN  0.673246        1.23959        24.4198        5.38900        7.27472        4.07630        4.35430                 NaN
  1073.72        500.000                 NaN            NaN            NaN   52.5731                 NaN  0.673246        1.23959        24.4198        5.38900        7.27472        4.07630        4.35430                 NaN
  1070.51        500.000                 NaN            NaN            NaN   52.5731                 NaN  0.673246        1.23959        24.4198        5.38900        7.27472        4.07630        4.35430                 NaN
  1067.31        500.000                 NaN            NaN            NaN   52.5731                 NaN  0.673246        1.23959        24.4198        5.38900        7.27472        4.07630        4.35430                 NaN
  1064.10        500.000                 NaN            NaN            NaN   52.5731                 NaN  0.673246        1.23959        24.4198        5.38900        7.27472        4.07630        4.35430                 NaN
  1060.90        500.000                 NaN            NaN            NaN   52.5731                 NaN  0.673246        1.23959        24.4198        5.38900        7.27472        4.07630        4.35430                 NaN
  1057.69        500.000                 NaN            NaN            NaN   52.5731                 NaN  0.673246        1.23959        24.4198        5.38900        7.27472        4.07630        4.35430                 NaN
  1054.49        500.000                 NaN            NaN            NaN   52.5731                 NaN  0.673246        1.23959        24.4198        5.38900        7.27472        4.07630        4.35430                 NaN
  1051.28        500.000                 NaN            NaN            NaN   52.5551                 NaN  0.673247        1.28535        24.5098        7.28521        5.22507        4.11070        4.35553                 NaN
  1048.08        500.000                 NaN            NaN            NaN   52.5521                 NaN  0.673247        1.29126        24.5214        7.28638        5.20550        4.11497        4.27646       0.786992E-001
  1044.87        500.000                 NaN            NaN            NaN   52.5465                 NaN  0.673248        1.29743        24.5295        7.28896        5.19425        4.12150        3.13066        1.21791     
  1041.67        500.000                 NaN            NaN            NaN   52.5465                 NaN  0.673248        1.29743        24.5295        7.28896        5.19425        4.12150        3.13066        1.21791     
  1038.46        500.000                 NaN            NaN            NaN   52.5349                 NaN  0.673248        1.30964        24.5462        5.17271        7.29373        4.13510        1.13754        3.19695     
  1035.26        500.000                 NaN            NaN            NaN   52.5298                 NaN  0.673248        1.31569        24.5538        5.16240        7.29611        4.14193       0.272766        4.05425     
  1032.05        500.000                 NaN            NaN            NaN   52.5277                 NaN  0.673248        1.32165        24.5631        7.29761        5.14492        4.14636                 NaN   4.32538     
  1028.85        500.000                 NaN            NaN            NaN   52.5277                 NaN  0.673248        1.32165        24.5631        7.29761        5.14492        4.14636                 NaN   4.32538     
  1025.64        500.000                 NaN            NaN            NaN   52.5209                 NaN  0.673248        1.33401        24.5901        5.10173        7.29938        4.15237                 NaN   4.32821     
  1022.44        500.000                 NaN            NaN            NaN   52.2528       0.587790E-001  0.673245        1.43469        24.7218        5.08964        7.46474        3.99984                 NaN   4.30447     
  1019.23        500.000                 NaN            NaN            NaN   52.2536       0.546997E-001  0.673245        1.44116        24.7349        7.46522        5.06864        4.00255                 NaN   4.30600     
  1016.03        500.000                 NaN            NaN            NaN   52.2536       0.546997E-001  0.673245        1.44116        24.7349        7.46522        5.06864        4.00255                 NaN   4.30600     
  1012.82        500.000                 NaN            NaN            NaN   52.2552       0.462550E-001  0.673245        1.45386        24.7626        7.46704        5.02525        4.00766                 NaN   4.30890     
  1009.62        500.000                 NaN            NaN            NaN   52.2552       0.462550E-001  0.673245        1.45386        24.7626        7.46704        5.02525        4.00766                 NaN   4.30890     
  1006.41        500.000                 NaN            NaN            NaN   52.2552       0.462550E-001  0.673245        1.45386        24.7626        7.46704        5.02525        4.00766                 NaN   4.30890     
  1003.21        500.000                 NaN            NaN            NaN   52.2552       0.462550E-001  0.673245        1.45386        24.7626        7.46704        5.02525        4.00766                 NaN   4.30890     
  1000.00        500.000                 NaN            NaN            NaN   52.2587       0.281429E-001  0.673246        1.48028        24.8182        4.93971        7.46922        4.01716                 NaN   4.31537     
