|6.6.6
Archiving\03_Data\eqLP/QFM_m2.25/KHA22/KHA22_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          O(HP)          pxmn           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1371.79        500.000        14.9978                 NaN            NaN   50.1109                 NaN  0.590078       0.566699        25.3987        2.23656        4.99434        1.10486                 NaN            NaN
  1368.59        500.000        14.9974                 NaN            NaN   50.1110                 NaN  0.590088       0.566717        25.3989        2.23658        4.99436        1.10493                 NaN            NaN
  1365.38        500.000        14.9970                 NaN            NaN   50.1111                 NaN  0.590097       0.566735        25.3990        2.23660        4.99438        1.10500                 NaN            NaN
  1362.18        500.000        14.9966                 NaN            NaN   50.1112                 NaN  0.590106       0.566753        25.3992        2.23663        4.99440        1.10507                 NaN            NaN
  1358.97        500.000        12.3016                 NaN            NaN   50.2706                 NaN  0.591506       0.617336        24.5955        3.84899        5.71789        2.05656                 NaN            NaN
  1355.77        500.000        12.3013                 NaN            NaN   50.2706                 NaN  0.591514       0.617355        24.5956        3.84901        5.71790        2.05669                 NaN            NaN
  1352.56        500.000        12.3010                 NaN            NaN   50.2705                 NaN  0.591522       0.617373        24.5958        3.84904        5.71791        2.05682                 NaN            NaN
  1349.36        500.000        12.3008                 NaN            NaN   50.2705                 NaN  0.591529       0.617391        24.5959        3.84907        5.71792        2.05694                 NaN            NaN
  1346.15        500.000        12.3005                 NaN            NaN   50.2705                 NaN  0.591537       0.617409        24.5960        3.84910        5.71793        2.05707                 NaN            NaN
  1342.95        500.000        12.3003                 NaN            NaN   50.2704                 NaN  0.591545       0.617427        24.5961        3.84913        5.71794        2.05720                 NaN            NaN
  1339.74        500.000        12.3000                 NaN            NaN   50.2704                 NaN  0.591552       0.617445        24.5962        3.84916        5.71795        2.05733                 NaN            NaN
  1336.54        500.000        12.2997                 NaN            NaN   50.2704                 NaN  0.591560       0.617463        24.5963        3.84919        5.71796        2.05745                 NaN            NaN
  1333.33        500.000        10.4424                 NaN            NaN   50.3645                 NaN  0.592547       0.658940        24.0163        6.15967        4.98937        2.77630                 NaN            NaN
  1330.13        500.000        10.4422                 NaN            NaN   50.3644                 NaN  0.592554       0.658958        24.0163        6.15967        4.98940        2.77646                 NaN            NaN
  1326.92        500.000        10.4421                 NaN            NaN   50.3643                 NaN  0.592560       0.658976        24.0164        6.15967        4.98943        2.77663                 NaN            NaN
  1323.72        500.000        10.4419                 NaN            NaN   50.3641                 NaN  0.592567       0.658994        24.0165        6.15968        4.98947        2.77680                 NaN            NaN
  1320.51        500.000        10.4417                 NaN            NaN   50.3640                 NaN  0.592574       0.659012        24.0165        6.15968        4.98950        2.77697                 NaN            NaN
  1317.31        500.000        10.4415                 NaN            NaN   50.3639                 NaN  0.592580       0.659030        24.0166        6.15968        4.98953        2.77714                 NaN            NaN
  1314.10        500.000        10.4414                 NaN            NaN   50.3638                 NaN  0.592587       0.659048        24.0167        6.15968        4.98956        2.77730                 NaN            NaN
  1310.90        500.000        10.4412                 NaN            NaN   50.3637                 NaN  0.592593       0.659066        24.0168        6.15969        4.98959        2.77747                 NaN            NaN
  1307.69        500.000        9.05180                 NaN            NaN   50.4159                 NaN  0.593365       0.693820        23.6031        5.83879        6.44732        3.35589                 NaN            NaN
  1304.49        500.000        9.05169                 NaN            NaN   50.4157                 NaN  0.593371       0.693838        23.6032        5.83882        6.44731        3.35609                 NaN            NaN
  1301.28        500.000        8.75449                 NaN            NaN   50.4235                 NaN  0.593548       0.701654        23.5230        6.50367        6.01603        3.48403                 NaN            NaN
  1298.08        500.000                 NaN            NaN            NaN   50.9797                 NaN  0.597156       0.710365        23.5221        7.09109        7.21570        4.35570        5.52817                 NaN
  1294.87        500.000                 NaN            NaN            NaN   50.9808                 NaN  0.597152       0.713468        23.5345        7.09853        7.18125        4.36452        5.52981                 NaN
  1291.67        500.000                 NaN            NaN            NaN   50.9804                 NaN  0.597156       0.713485        23.5345        7.09851        7.18127        4.36476        5.52990                 NaN
  1288.46        500.000                 NaN            NaN            NaN   50.9801                 NaN  0.597160       0.713501        23.5345        7.09849        7.18129        4.36501        5.52999                 NaN
  1285.26        500.000                 NaN            NaN            NaN   50.9798                 NaN  0.597164       0.713518        23.5345        7.09846        7.18131        4.36525        5.53008                 NaN
  1282.05        500.000                 NaN            NaN            NaN   50.9873                 NaN  0.597132       0.724848        23.5819        7.04721        7.12282        4.40208        5.53669                 NaN
  1278.85        500.000                 NaN            NaN            NaN   50.9870                 NaN  0.597136       0.724864        23.5819        7.04723        7.12280        4.40233        5.53678                 NaN
  1275.64        500.000                 NaN            NaN            NaN   50.9867                 NaN  0.597140       0.724881        23.5818        7.04725        7.12278        4.40258        5.53687                 NaN
  1272.44        500.000                 NaN            NaN            NaN   50.9863                 NaN  0.597144       0.724897        23.5818        7.04728        7.12276        4.40282        5.53696                 NaN
  1269.23        500.000                 NaN            NaN            NaN   50.9860                 NaN  0.597148       0.724914        23.5818        7.04730        7.12274        4.40307        5.53704                 NaN
  1266.03        500.000                 NaN            NaN            NaN   50.9856                 NaN  0.597152       0.724930        23.5818        7.04732        7.12271        4.40332        5.53713                 NaN
  1262.82        500.000                 NaN            NaN            NaN   50.9853                 NaN  0.597156       0.724947        23.5818        7.04734        7.12269        4.40356        5.53722                 NaN
  1259.62        500.000                 NaN            NaN            NaN   50.9849                 NaN  0.597160       0.724963        23.5818        7.04736        7.12267        4.40381        5.53731                 NaN
  1256.41        500.000                 NaN            NaN            NaN   50.9980                 NaN  0.597095       0.748357        23.6684        6.79833        7.16537        4.47527        5.54917                 NaN
  1253.21        500.000                 NaN            NaN            NaN   50.9976                 NaN  0.597099       0.748374        23.6684        6.79835        7.16535        4.47552        5.54926                 NaN
  1250.00        500.000                 NaN            NaN            NaN   50.9973                 NaN  0.597103       0.748391        23.6684        6.79837        7.16532        4.47577        5.54935                 NaN
  1246.79        500.000                 NaN            NaN            NaN   50.9969                 NaN  0.597106       0.748407        23.6684        6.79840        7.16530        4.47602        5.54944                 NaN
  1243.59        500.000                 NaN            NaN            NaN   50.9966                 NaN  0.597110       0.748424        23.6684        6.79842        7.16528        4.47627        5.54952                 NaN
  1240.38        500.000                 NaN            NaN            NaN   50.9962                 NaN  0.597114       0.748441        23.6684        6.79844        7.16525        4.47652        5.54961                 NaN
  1237.18        500.000                 NaN            NaN            NaN   50.9959                 NaN  0.597118       0.748458        23.6684        6.79847        7.16523        4.47677        5.54970                 NaN
  1233.97        500.000                 NaN            NaN            NaN   50.9955                 NaN  0.597121       0.748474        23.6684        6.79849        7.16521        4.47702        5.54979                 NaN
  1230.77        500.000                 NaN            NaN            NaN   51.0048                 NaN  0.597063       0.773254        23.7488        6.56884        7.20279        4.54408        5.56041                 NaN
  1227.56        500.000                 NaN            NaN            NaN   51.0044                 NaN  0.597066       0.773271        23.7488        6.56886        7.20276        4.54434        5.56050                 NaN
  1224.36        500.000                 NaN            NaN            NaN   51.0041                 NaN  0.597070       0.773288        23.7488        6.56889        7.20274        4.54459        5.56058                 NaN
  1221.15        500.000                 NaN            NaN            NaN   51.0037                 NaN  0.597074       0.773305        23.7488        6.56891        7.20272        4.54484        5.56067                 NaN
  1217.95        500.000                 NaN            NaN            NaN   51.0033                 NaN  0.597077       0.773322        23.7488        6.56894        7.20269        4.54509        5.56076                 NaN
  1214.74        500.000                 NaN            NaN            NaN   51.0030                 NaN  0.597081       0.773339        23.7488        6.56896        7.20267        4.54535        5.56085                 NaN
  1211.54        500.000                 NaN            NaN            NaN   51.0026                 NaN  0.597084       0.773356        23.7488        6.56899        7.20264        4.54560        5.56093                 NaN
  1208.33        500.000                 NaN            NaN            NaN   51.0023                 NaN  0.597088       0.773373        23.7488        6.56901        7.20262        4.54585        5.56102                 NaN
  1205.13        500.000                 NaN            NaN            NaN   51.0083                 NaN  0.597034       0.799180        23.8244        6.35614        7.23504        4.60965        5.57025                 NaN
  1201.92        500.000                 NaN            NaN            NaN   51.0079                 NaN  0.597038       0.799198        23.8244        6.35616        7.23501        4.60990        5.57034                 NaN
  1198.72        500.000                 NaN            NaN            NaN   51.0076                 NaN  0.597041       0.799215        23.8244        6.35619        7.23499        4.61016        5.57042                 NaN
  1195.51        500.000                 NaN            NaN            NaN   51.0072                 NaN  0.597045       0.799233        23.8244        6.35621        7.23496        4.61042        5.57051                 NaN
  1192.31        500.000                 NaN            NaN            NaN   51.0069                 NaN  0.597048       0.799250        23.8244        6.35624        7.23494        4.61067        5.57060                 NaN
  1189.10        500.000                 NaN            NaN            NaN   51.0065                 NaN  0.597051       0.799267        23.8244        6.35627        7.23491        4.61093        5.57068                 NaN
  1185.90        500.000                 NaN            NaN            NaN   51.0061                 NaN  0.597055       0.799285        23.8244        6.35629        7.23489        4.61118        5.57077                 NaN
  1182.69        500.000                 NaN            NaN            NaN   51.0058                 NaN  0.597058       0.799302        23.8244        6.35632        7.23486        4.61144        5.57086                 NaN
  1179.49        500.000                 NaN            NaN            NaN   51.0086                 NaN  0.597010       0.826350        23.8985        6.15644        7.26255        4.67146        5.57904                 NaN
  1176.28        500.000                 NaN            NaN            NaN   51.0083                 NaN  0.597013       0.826368        23.8985        6.15647        7.26252        4.67172        5.57913                 NaN
  1173.08        500.000                 NaN            NaN            NaN   51.0079                 NaN  0.597016       0.826386        23.8985        6.15650        7.26249        4.67198        5.57921                 NaN
  1169.87        500.000                 NaN            NaN            NaN   51.0075                 NaN  0.597020       0.826404        23.8985        6.15652        7.26247        4.67223        5.57930                 NaN
  1166.67        500.000                 NaN            NaN            NaN   51.0071                 NaN  0.597023       0.826421        23.8985        6.15655        7.26244        4.67249        5.57939                 NaN
  1163.46        500.000                 NaN            NaN            NaN   51.0068                 NaN  0.597026       0.826439        23.8985        6.15658        7.26242        4.67275        5.57947                 NaN
  1160.26        500.000                 NaN            NaN            NaN   51.0064                 NaN  0.597029       0.826457        23.8985        6.15661        7.26239        4.67301        5.57956                 NaN
  1157.05        500.000                 NaN            NaN            NaN   51.0060                 NaN  0.597032       0.826475        23.8986        6.15664        7.26236        4.67327        5.57964                 NaN
  1153.85        500.000                 NaN            NaN            NaN   51.0046                 NaN  0.596989       0.854977        23.9739        5.96679        7.28676        4.72951        5.58650                 NaN
  1150.64        500.000                 NaN            NaN            NaN   51.0042                 NaN  0.596992       0.854996        23.9739        5.96682        7.28673        4.72978        5.58659                 NaN
  1147.44        500.000                 NaN            NaN            NaN   51.0038                 NaN  0.596995       0.855014        23.9739        5.96685        7.28671        4.73004        5.58667                 NaN
  1144.23        500.000                 NaN            NaN            NaN   51.0035                 NaN  0.596998       0.855032        23.9739        5.96687        7.28668        4.73030        5.58676                 NaN
  1141.03        500.000                 NaN            NaN            NaN   51.0031                 NaN  0.597002       0.855050        23.9739        5.96690        7.28665        4.73056        5.58684                 NaN
  1137.82        500.000                 NaN            NaN            NaN   51.0027                 NaN  0.597005       0.855068        23.9739        5.96693        7.28662        4.73082        5.58693                 NaN
  1134.62        500.000                 NaN            NaN            NaN   51.0023                 NaN  0.597008       0.855086        23.9739        5.96696        7.28660        4.73108        5.58701                 NaN
  1131.41        500.000                 NaN            NaN            NaN   51.0019                 NaN  0.597011       0.855104        23.9739        5.96699        7.28657        4.73134        5.58710                 NaN
  1128.21        500.000                 NaN            NaN            NaN   50.9977                 NaN  0.596972       0.884771        24.0504        5.78662        7.30609        4.78468        5.59277                 NaN
  1125.00        500.000                 NaN            NaN            NaN   50.9973                 NaN  0.596975       0.884789        24.0504        5.78665        7.30607        4.78495        5.59286                 NaN
  1121.79        500.000                 NaN            NaN            NaN   50.9969                 NaN  0.596978       0.884808        24.0505        5.78668        7.30604        4.78521        5.59294                 NaN
  1118.59        500.000                 NaN            NaN            NaN   50.9965                 NaN  0.596980       0.884827        24.0505        5.78671        7.30601        4.78547        5.59302                 NaN
  1115.38        500.000                 NaN            NaN            NaN   50.9961                 NaN  0.596983       0.884845        24.0505        5.78674        7.30598        4.78574        5.59311                 NaN
  1112.18        500.000                 NaN            NaN            NaN   50.9957                 NaN  0.596986       0.884864        24.0505        5.78677        7.30595        4.78600        5.59319                 NaN
  1108.97        500.000                 NaN            NaN            NaN   50.9954                 NaN  0.596989       0.884882        24.0505        5.78680        7.30593        4.78626        5.59327                 NaN
  1105.77        500.000                 NaN            NaN            NaN   50.9950                 NaN  0.596992       0.884901        24.0505        5.78683        7.30590        4.78653        5.59336                 NaN
  1102.56        500.000                 NaN            NaN            NaN   50.9860                 NaN  0.596960       0.916419        24.1302        7.32485        5.61315        4.83492        5.59753                 NaN
  1099.36        500.000                 NaN            NaN            NaN   50.9856                 NaN  0.596963       0.916438        24.1302        7.32482        5.61318        4.83518        5.59761                 NaN
  1096.15        500.000                 NaN            NaN            NaN   50.9852                 NaN  0.596966       0.916457        24.1302        7.32479        5.61321        4.83545        5.59770                 NaN
  1092.95        500.000                 NaN            NaN            NaN   50.9848                 NaN  0.596969       0.916476        24.1302        7.32476        5.61324        4.83571        5.59778                 NaN
  1089.74        500.000                 NaN            NaN            NaN   50.9844                 NaN  0.596971       0.916495        24.1303        7.32473        5.61327        4.83598        5.59786                 NaN
  1086.54        500.000                 NaN            NaN            NaN   50.9840                 NaN  0.596974       0.916514        24.1303        7.32471        5.61330        4.83624        5.59795                 NaN
  1083.33        500.000                 NaN            NaN            NaN   50.9837                 NaN  0.596977       0.916533        24.1303        7.32468        5.61333        4.83651        5.59803                 NaN
  1080.13        500.000                 NaN            NaN            NaN   50.9833                 NaN  0.596980       0.916552        24.1303        7.32465        5.61336        4.83677        5.59811                 NaN
  1076.92        500.000                 NaN            NaN            NaN   50.9714                 NaN  0.596952       0.949332        24.2137        5.44555        7.33931        4.88254        5.60116                 NaN
  1073.72        500.000                 NaN            NaN            NaN   50.9710                 NaN  0.596955       0.949352        24.2138        5.44558        7.33929        4.88281        5.60124                 NaN
  1070.51        500.000                 NaN            NaN            NaN   50.9706                 NaN  0.596957       0.949371        24.2138        5.44562        7.33926        4.88308        5.60132                 NaN
  1067.31        500.000                 NaN            NaN            NaN   50.9702                 NaN  0.596960       0.949391        24.2138        5.44565        7.33923        4.88335        5.60140                 NaN
  1064.10        500.000                 NaN            NaN            NaN   50.9698                 NaN  0.596963       0.949410        24.2138        5.44568        7.33920        4.88361        5.60148                 NaN
  1060.90        500.000                 NaN            NaN            NaN   50.9694                 NaN  0.596965       0.949430        24.2138        5.44571        7.33917        4.88388        5.60157                 NaN
  1057.69        500.000                 NaN            NaN            NaN   50.9690                 NaN  0.596968       0.949449        24.2139        5.44574        7.33914        4.88415        5.60165                 NaN
  1054.49        500.000                 NaN            NaN            NaN   50.9686                 NaN  0.596970       0.949468        24.2139        5.44578        7.33911        4.88441        5.60173                 NaN
  1051.28        500.000                 NaN            NaN            NaN   50.9517                 NaN  0.596949       0.984397        24.3023        7.35265        5.28330        4.92569        5.60302                 NaN
  1048.08        500.000                 NaN            NaN            NaN   50.9488                 NaN  0.596949       0.988918        24.3135        7.35426        5.26397        4.93106        5.50137       0.101132     
  1044.87        500.000                 NaN            NaN            NaN   50.9435                 NaN  0.596951       0.993697        24.3215        7.35822        5.25436        4.93914        4.02759        1.56503     
  1041.67        500.000                 NaN            NaN            NaN   50.9432                 NaN  0.596954       0.993718        24.3215        7.35819        5.25440        4.93941        4.02765        1.56500     
  1038.46        500.000                 NaN            NaN            NaN   50.9329                 NaN  0.596954        1.00313        24.3374        5.23623        7.36586        4.95596        1.46362        4.10795     
  1035.26        500.000                 NaN            NaN            NaN   50.9275                 NaN  0.596955        1.00784        24.3453        5.22784        7.36980        4.96441       0.350977        5.20943     
  1032.05        500.000                 NaN            NaN            NaN   50.9242                 NaN  0.596956        1.01250        24.3553        7.37198        5.21136        4.96998                 NaN   5.55769     
  1028.85        500.000                 NaN            NaN            NaN   50.9239                 NaN  0.596960        1.01252        24.3554        7.37197        5.21140        4.97026                 NaN   5.55759     
  1025.64        500.000                 NaN            NaN            NaN   50.9185                 NaN  0.596957        1.02192        24.3811        5.16821        7.37457        4.97769                 NaN   5.56107     
  1022.44        500.000                 NaN            NaN            NaN   50.6891       0.551703E-001  0.597211        1.10497        24.5217        5.15736        7.54460        4.79715                 NaN   5.53280     
  1019.23        500.000                 NaN            NaN            NaN   50.6898       0.513409E-001  0.597211        1.10997        24.5344        7.54538        5.13658        4.80064                 NaN   5.53465     
  1016.03        500.000                 NaN            NaN            NaN   50.6895       0.513407E-001  0.597215        1.10999        24.5345        7.54536        5.13663        4.80091                 NaN   5.53455     
  1012.82        500.000                 NaN            NaN            NaN   50.6915       0.434140E-001  0.597213        1.11978        24.5614        7.54804        5.09329        4.80727                 NaN   5.53812     
  1009.62        500.000                 NaN            NaN            NaN   50.6912       0.434138E-001  0.597217        1.11981        24.5615        7.54803        5.09333        4.80754                 NaN   5.53802     
  1006.41        500.000                 NaN            NaN            NaN   50.6909       0.434136E-001  0.597220        1.11983        24.5615        7.54801        5.09338        4.80781                 NaN   5.53792     
  1003.21        500.000                 NaN            NaN            NaN   50.6906       0.434134E-001  0.597224        1.11986        24.5616        7.54800        5.09342        4.80808                 NaN   5.53783     
  1000.00        500.000                 NaN            NaN            NaN   50.6951       0.264134E-001  0.597217        1.14019        24.6155        5.00830        7.55166        4.81966                 NaN   5.54595     
