|6.6.6
Archiving\03_Data\eqfrac/QFM_m3/YM20/YM20_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         Sp(TH)         melt(TH)       melt(TH)       Opx(TH)        O(HP)          O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            ne             lc            
  1303.88        2500.00                 NaN   91.4106                 NaN            NaN  0.670026                 NaN   1.25277                 NaN   1.13913        5.52750                 NaN            NaN            NaN
  1302.42        2500.00                 NaN   92.0879                 NaN            NaN  0.620938                 NaN   1.15935                 NaN   1.05411        5.07774                 NaN            NaN            NaN
  1300.97        2500.00                 NaN   92.6593                 NaN            NaN  0.577046                 NaN   1.08503                 NaN  0.982697        4.69596                 NaN            NaN            NaN
  1299.52        2500.00                 NaN   93.1762                 NaN            NaN  0.540067                 NaN   1.01358                 NaN  0.917757        4.35243                 NaN            NaN            NaN
  1298.06        2500.00                 NaN   93.6359                 NaN            NaN  0.505916                 NaN  0.952358                 NaN  0.859910        4.04591                 NaN            NaN            NaN
  1296.61        2500.00                 NaN   94.0466                 NaN            NaN  0.475387                 NaN  0.897865                 NaN  0.808160        3.77197                 NaN            NaN            NaN
  1295.15        2500.00                 NaN   94.4157                 NaN            NaN  0.448477                 NaN  0.848165                 NaN  0.761601        3.52610                 NaN            NaN            NaN
  1293.70        2500.00                 NaN   91.1142                 NaN            NaN  0.577481                 NaN   1.28549                 NaN   1.18588        5.62678       0.210128                 NaN            NaN
  1292.25        2500.00                 NaN   91.2809                 NaN            NaN  0.561837                 NaN   1.24814                 NaN   1.16132        5.51558       0.232198                 NaN            NaN
  1290.79        2500.00                 NaN   92.1371                 NaN            NaN  0.516883                 NaN   1.12363                 NaN   1.04894        4.96363       0.209827                 NaN            NaN
  1289.34        2500.00                 NaN   92.8637                 NaN            NaN  0.476879                 NaN   1.02089                 NaN  0.953965        4.49385       0.190688                 NaN            NaN
  1287.88        2500.00                 NaN   88.0618                 NaN            NaN  0.836952                 NaN   1.66209                 NaN   1.66476        7.44370       0.330656                 NaN            NaN
  1286.43        2500.00                 NaN   97.3494                 NaN            NaN  0.280110                 NaN  0.323586                 NaN  0.323927        1.68177       0.411914E-001            NaN            NaN
  1284.98        2500.00                 NaN   95.5411                 NaN            NaN  0.164978                 NaN  0.779938                 NaN  0.568709        2.81141       0.133884                 NaN            NaN
  1283.52        2500.00                 NaN   94.3617                 NaN            NaN  0.391004                 NaN  0.848033                 NaN  0.771211        3.47815       0.149914                 NaN            NaN
  1282.07        2500.00                 NaN   96.5513                 NaN            NaN  0.265144                 NaN  0.528564                 NaN  0.459113        2.10833       0.875634E-001            NaN            NaN
  1280.61        2500.00                 NaN   95.5805                 NaN            NaN  0.318658                 NaN  0.653905                 NaN  0.598870        2.73032       0.117751                 NaN            NaN
  1279.16        2500.00                 NaN   95.5185                 NaN            NaN  0.314810                 NaN  0.667491                 NaN  0.607679        2.76721       0.124329                 NaN            NaN
  1277.71        2500.00       0.193171        95.6779                 NaN            NaN  0.182724                 NaN  0.716808                 NaN  0.548969        2.68041                 NaN            NaN            NaN
  1276.25        2500.00       0.283150        93.4091                 NaN            NaN  0.256811                 NaN   1.09960                 NaN  0.840964        4.09161       0.187819E-001            NaN            NaN
  1274.80        2500.00       0.115969        97.5522                 NaN            NaN  0.109947                 NaN  0.411177                 NaN  0.309682        1.50104                 NaN            NaN            NaN
  1273.34        2500.00       0.169225        96.4970                 NaN            NaN  0.136468                 NaN  0.584166                 NaN  0.439495        2.17360                 NaN            NaN            NaN
  1271.89        2500.00       0.533430        83.3232        4.86541                 NaN  0.491320                 NaN   1.82941                 NaN   1.44419        7.51300                 NaN            NaN            NaN
  1270.44        2500.00                 NaN   93.1914        6.02592                 NaN  0.571049E-001            NaN  0.170694                 NaN  0.101566       0.453326                 NaN            NaN            NaN
  1268.98        2500.00       0.477126E-001   99.7090                 NaN            NaN            NaN            NaN  0.140308                 NaN  0.103013                 NaN            NaN            NaN            NaN
  1267.53        2500.00                 NaN   92.7001        6.36860                 NaN  0.296069E-001            NaN  0.109346                 NaN  0.399426E-001  0.752376                 NaN            NaN            NaN
  1266.07        2500.00       0.146145E-001   95.5564                 NaN            NaN  0.773341                 NaN  0.367697                 NaN  0.678545        2.60938                 NaN            NaN            NaN
  1264.62        2500.00       0.320981        95.8632                 NaN            NaN            NaN            NaN  0.914192                 NaN  0.482954        2.41866                 NaN            NaN            NaN
  1263.17        2500.00       0.147132        97.2469                 NaN            NaN  0.232989E-001            NaN  0.533218                 NaN  0.324418        1.72500                 NaN            NaN            NaN
  1261.71        2500.00       0.231942        93.1839                 NaN            NaN            NaN            NaN   1.47059                 NaN  0.633500        3.24943                 NaN   1.23061                 NaN
  1260.26        2500.00       0.290481        90.8256                 NaN            NaN  0.618670E-001            NaN   1.88659                 NaN  0.868602        4.43213                 NaN   1.63471                 NaN
  1258.80        2500.00       0.207155        92.0987                 NaN            NaN  0.229808                 NaN   1.51278                 NaN  0.769464        3.80207                 NaN   1.37998                 NaN
  1257.35        2500.00       0.250420        90.2636                 NaN            NaN  0.287297                 NaN   1.76702                 NaN  0.943452        4.79041                 NaN   1.69780                 NaN
  1255.90        2500.00       0.325957        87.1596                 NaN            NaN  0.375458                 NaN   2.21400                 NaN   1.21711        6.47709                 NaN   2.23081                 NaN
  1254.44        2500.00       0.129143E-001   98.2794                 NaN            NaN  0.601013E-001            NaN            NaN            NaN  0.130738       0.908009                 NaN  0.213373       0.395466     
  1252.99        2500.00        2.21639                 NaN            NaN            NaN   2.67607                 NaN   1.43462        15.7142        8.99839        47.8983                 NaN   17.3865        3.67554     
  1251.54        2500.00        2.15900                 NaN            NaN            NaN   2.70121                 NaN   17.3973                 NaN   8.85455        47.8456                 NaN   17.4419        3.60045     
  1250.08        2500.00        2.13318                 NaN            NaN            NaN   2.71355                 NaN   17.3843                 NaN   8.89526        47.8123                 NaN   17.4869        3.57447     
  1248.63        2500.00        2.13090                 NaN            NaN            NaN   2.72004                 NaN   17.3809                 NaN   8.90798        47.8399                 NaN   17.5011        3.51920     
  1247.17        2500.00        2.13311                 NaN            NaN            NaN   2.64224                 NaN   17.5509                 NaN   8.94104        47.7413                 NaN   17.5213        3.47012     
  1245.72        2500.00        2.13082                 NaN            NaN            NaN   2.64808                 NaN   17.5492                 NaN   8.95409        47.7679                 NaN   17.5356        3.41425     
  1244.27        2500.00        2.12851                 NaN            NaN            NaN   2.65391                 NaN   17.5477                 NaN   8.96716        47.7947                 NaN   17.5500        3.35805     
  1242.81        2500.00        2.12618                 NaN            NaN            NaN   2.65973                 NaN   17.5463                 NaN   8.98023        47.8216                 NaN   17.5645        3.30152     
  1241.36        2500.00        2.12384                 NaN            NaN            NaN   2.66555                 NaN   17.5449                 NaN   8.99332        47.8486                 NaN   17.5791        3.24465     
  1239.90        2500.00        2.12162                 NaN            NaN            NaN   2.89977                 NaN   12.2683        4.16908        8.90470        48.1801                 NaN   17.6748        3.78159     
  1238.45        2500.00        2.11913                 NaN            NaN            NaN   2.67715                 NaN   17.5427                 NaN   9.01952        47.9040                 NaN   17.6089        3.12855     
  1237.00        2500.00        2.11675                 NaN            NaN            NaN   2.68294                 NaN   17.5418                 NaN   9.03267        47.9317                 NaN   17.6238        3.07032     
  1235.54        2500.00        2.11435                 NaN            NaN            NaN   2.68872                 NaN   17.5410                 NaN   9.04580        47.9596                 NaN   17.6389        3.01172     
  1234.09        2500.00        2.11195                 NaN            NaN            NaN   2.69448                 NaN   17.5403                 NaN   9.05895        47.9876                 NaN   17.6540        2.95270     
  1232.63        2500.00        2.10954                 NaN            NaN            NaN   2.70022                 NaN   17.5398                 NaN   9.07211        48.0159                 NaN   17.6692        2.89329     
  1231.18        2500.00        2.10709                 NaN            NaN            NaN   2.70600                 NaN   17.5394                 NaN   9.08532        48.0442                 NaN   17.6845        2.83350     
  1229.73        2500.00        2.10466                 NaN            NaN            NaN   2.71172                 NaN   17.5391                 NaN   9.09850        48.0728                 NaN   17.6999        2.77328     
  1228.27        2500.00        2.10218                 NaN            NaN            NaN   2.71747                 NaN   17.5389                 NaN   9.11171        48.1016                 NaN   17.7154        2.71268     
  1226.82        2500.00        2.09971                 NaN            NaN            NaN   2.72319                 NaN   17.5389                 NaN   9.12496        48.1305                 NaN   17.7311        2.65165     
  1225.36        2500.00        2.09724                 NaN            NaN            NaN   2.72888                 NaN   17.5391                 NaN   9.13824        48.1596                 NaN   17.7467        2.59015     
  1223.91        2500.00        2.09472                 NaN            NaN            NaN   2.73460                 NaN   17.5394                 NaN   9.15156        48.1889                 NaN   17.7625        2.52828     
  1222.46        2500.00        2.09220                 NaN            NaN            NaN   2.74031                 NaN   17.5397                 NaN   9.16486        48.2184                 NaN   17.7785        2.46600     
  1221.00        2500.00        2.08962                 NaN            NaN            NaN   2.74606                 NaN   17.5401                 NaN   9.17809        48.2482                 NaN   17.7946        2.40339     
  1219.55        2500.00        2.08707                 NaN            NaN            NaN   2.75174                 NaN   17.5407                 NaN   9.19139        48.2781                 NaN   17.8107        2.34025     
  1218.09        2500.00        2.08448                 NaN            NaN            NaN   2.75744                 NaN   17.5415                 NaN   9.20476        48.3081                 NaN   17.8270        2.27669     
  1216.64        2500.00        2.08189                 NaN            NaN            NaN   2.76313                 NaN   17.5424                 NaN   9.21812        48.3384                 NaN   17.8434        2.21269     
  1215.19        2500.00        2.07925                 NaN            NaN            NaN   2.76943                 NaN   17.5421                 NaN   9.23133        48.3699                 NaN   17.8598        2.14818     
  1213.73        2500.00        2.07646                 NaN            NaN            NaN   2.77850                 NaN   17.5361                 NaN   9.24377        48.4059                 NaN   17.8762        2.08301     
  1212.28        2500.00        2.07367                 NaN            NaN            NaN   2.78805                 NaN   17.5293                 NaN   9.25609        48.4430                 NaN   17.8927        2.01727     
  1210.82        2500.00        2.07087                 NaN            NaN            NaN   2.79716                 NaN   17.5234                 NaN   9.26846        48.4796                 NaN   17.9093        1.95116     
  1209.37        2500.00        2.06805                 NaN            NaN            NaN   2.80668                 NaN   17.5169                 NaN   9.28080        48.5171                 NaN   17.9260        1.88453     
  1207.92        2500.00        2.06522                 NaN            NaN            NaN   2.81649                 NaN   17.5098                 NaN   9.29310        48.5554                 NaN   17.9427        1.81736     
  1206.46        2500.00        2.06236                 NaN            NaN            NaN   2.82583                 NaN   17.5037                 NaN   9.30545        48.5931                 NaN   17.9597        1.74985     
  1205.01        2500.00        2.05950                 NaN            NaN            NaN   2.83554                 NaN   17.4971                 NaN   9.31775        48.6317                 NaN   17.9767        1.68171     
  1203.55        2500.00        2.12172                 NaN            NaN            NaN   2.90110                 NaN   12.2746        4.17091        8.91416        49.1398                 NaN   18.1052        2.37251     
  1202.10        2500.00        2.05371                 NaN            NaN            NaN   2.85488                 NaN   17.4842                 NaN   9.34236        48.7089                 NaN   18.0110        1.54498     
  1200.65        2500.00        2.05078                 NaN            NaN            NaN   2.86499                 NaN   17.4771                 NaN   9.35458        48.7490                 NaN   18.0284        1.47511     
  1199.19        2500.00        2.04784                 NaN            NaN            NaN   2.87467                 NaN   17.4710                 NaN   9.36691        48.7887                 NaN   18.0460        1.40492     
  1197.74        2500.00        2.04487                 NaN            NaN            NaN   2.88453                 NaN   17.4646                 NaN   9.37922        48.8288                 NaN   18.0638        1.33425     
  1196.28        2500.00        2.04190                 NaN            NaN            NaN   2.89460                 NaN   17.4579                 NaN   9.39147        48.8696                 NaN   18.0816        1.26306     
  1194.83        2500.00        2.03893                 NaN            NaN            NaN   2.90472                 NaN   17.4511                 NaN   9.40368        48.9107                 NaN   18.0995        1.19139     
  1193.38        2500.00        2.03592                 NaN            NaN            NaN   2.91500                 NaN   17.4442                 NaN   9.41590        48.9522                 NaN   18.1175        1.11926     
  1191.92        2500.00        2.03286                 NaN            NaN            NaN   2.92485                 NaN   17.4383                 NaN   9.42827        48.9932                 NaN   18.1357        1.04681     
  1190.47        2500.00        2.02981                 NaN            NaN            NaN   2.93553                 NaN   17.4308                 NaN   9.44042        49.0358                 NaN   18.1539       0.973657     
  1189.01        2500.00        2.02675                 NaN            NaN            NaN   2.94552                 NaN   17.4248                 NaN   9.45272        49.0776                 NaN   18.1723       0.900210     
  1187.56        2500.00        2.02367                 NaN            NaN            NaN   2.95652                 NaN   17.4169                 NaN   9.46480        49.1213                 NaN   18.1907       0.826009     
  1186.11        2500.00        2.02054                 NaN            NaN            NaN   2.96648                 NaN   17.4113                 NaN   9.47716        49.1635                 NaN   18.2095       0.751555     
  1184.65        2500.00        2.01747                 NaN            NaN            NaN   2.98026                 NaN   17.3981                 NaN   9.48854        49.2125                 NaN   18.2275       0.675650     
  1183.20        2500.00        2.01427                 NaN            NaN            NaN   2.98820                 NaN   17.3967                 NaN   9.50148        49.2524                 NaN   18.2474       0.599587     
  1181.74        2500.00        2.01114                 NaN            NaN            NaN   3.00101                 NaN   17.3856                 NaN   9.51314        49.3004                 NaN   18.2660       0.522589     
  1180.29        2500.00        2.00792                 NaN            NaN            NaN   3.00940                 NaN   17.3836                 NaN   9.52597        49.3411                 NaN   18.2857       0.446281     
  1178.84        2500.00        2.00474                 NaN            NaN            NaN   3.02030                 NaN   17.3764                 NaN   9.53815        49.3865                 NaN   18.3051       0.368889     
  1177.38        2500.00        2.00175                 NaN            NaN            NaN   2.99923                 NaN   17.4341                 NaN   9.55704        49.3798                 NaN   18.3297       0.298372     
  1175.93        2500.00        1.99886                 NaN            NaN            NaN   2.96840                 NaN   17.5112                 NaN   9.57812        49.3578                 NaN   18.3560       0.229555     
  1174.48        2500.00        1.99608                 NaN            NaN            NaN   2.94795                 NaN   17.5676                 NaN   9.59665        49.3536                 NaN   18.3805       0.157594     
  1173.02        2500.00        1.99283                 NaN            NaN            NaN   2.93304                 NaN   17.6123                 NaN   9.61353        49.3580                 NaN   18.4053       0.850517E-001
  1171.57        2500.00        1.98681                 NaN            NaN            NaN   3.07007                 NaN   17.3553                 NaN   9.59471        49.5944                 NaN   18.3987                 NaN
  1170.11        2500.00        1.98303                 NaN            NaN            NaN   3.07460                 NaN   17.3636                 NaN   9.60727        49.5770                 NaN   18.3945                 NaN
  1168.66        2500.00        2.00686                 NaN            NaN            NaN   3.03894                 NaN   17.4072                 NaN   9.59750        49.5879                 NaN   18.3616                 NaN
  1167.21        2500.00        1.98963                 NaN            NaN            NaN   3.06365                 NaN   17.4009                 NaN   9.62445        49.5528                 NaN   18.3685                 NaN
  1165.75        2500.00        2.07051                 NaN            NaN            NaN   3.00025       0.105503E-005   17.1902                 NaN   9.71160        49.6959                 NaN   18.3316                 NaN
  1164.30        2500.00        1.97441                 NaN            NaN            NaN   3.08032                 NaN   17.4113                 NaN   9.65680        49.5062                 NaN   18.3710                 NaN
  1162.84        2500.00        1.96921                 NaN            NaN            NaN   3.08458                 NaN   17.4241                 NaN   9.67152        49.4833                 NaN   18.3673                 NaN
  1161.39        2500.00        1.96328                 NaN            NaN            NaN   3.08859                 NaN   17.4368                 NaN   9.68743        49.4586                 NaN   18.3654                 NaN
  1159.94        2500.00        1.95732                 NaN            NaN            NaN   3.09311                 NaN   17.4528                 NaN   9.70294        49.4325                 NaN   18.3613                 NaN
  1158.48        2500.00        1.95090                 NaN            NaN            NaN   3.09772                 NaN   17.4708                 NaN   9.71900        49.4046                 NaN   18.3570                 NaN
  1157.03        2500.00        1.95394                 NaN            NaN            NaN   3.09659                 NaN   17.4784                 NaN   9.73351        49.3944                 NaN   18.3431                 NaN
  1155.57        2500.00        1.63331                 NaN            NaN            NaN   3.29258                 NaN   17.4429                 NaN   9.80114        49.1852       0.184222        18.4606                 NaN
  1154.12        2500.00        1.85188                 NaN            NaN            NaN   3.15979                 NaN   17.4932                 NaN   9.78115        49.2937       0.561121E-001   18.3641                 NaN
  1152.67        2500.00        1.50222                 NaN            NaN            NaN   3.37191                 NaN   17.4527                 NaN   9.85604        49.0700       0.260863        18.4862                 NaN
  1151.21        2500.00        1.25783                 NaN            NaN            NaN   3.52191                 NaN   17.4193                 NaN   9.91198        48.9135       0.403879        18.5716                 NaN
  1149.76        2500.00       0.118725                 NaN            NaN            NaN   4.24601                 NaN   17.2173                 NaN   10.1335        48.2450        1.07069        18.9687                 NaN
  1148.30        2500.00                 NaN            NaN            NaN            NaN   4.32140                 NaN   17.2004                 NaN   10.1719        48.1625        1.14046        19.0033                 NaN
  1146.85        2500.00                 NaN            NaN            NaN            NaN   4.32444                 NaN   17.2032                 NaN   10.1746        48.1567        1.13934        19.0017                 NaN
  1145.40        2500.00                 NaN            NaN            NaN            NaN   4.32798                 NaN   17.2115                 NaN   10.1899        48.1420        1.13900        18.9896                 NaN
  1143.94        2500.00                 NaN            NaN            NaN            NaN   4.34135                 NaN   17.1517                 NaN   10.1867        48.1809        1.14355        18.9958                 NaN
  1142.49        2500.00                 NaN            NaN            NaN            NaN   4.30185                 NaN   17.2499                 NaN   10.1961        48.1064        1.13842        19.0072                 NaN
  1141.03        2500.00                 NaN            NaN            NaN            NaN   4.31091                 NaN   17.2094                 NaN   10.1985        48.1283        1.14156        19.0114                 NaN
  1139.58        2500.00                 NaN            NaN            NaN            NaN   4.31994                 NaN   17.1764                 NaN   10.1996        48.1486        1.14393        19.0114                 NaN
  1138.13        2500.00       0.946784E-002            NaN            NaN            NaN   4.19503                 NaN   11.5969        4.39971        9.35021        49.5708        1.24636        19.6316                 NaN
  1136.67        2500.00                 NaN            NaN            NaN            NaN   4.32538                 NaN   17.1814                 NaN   10.2183        48.1310        1.14277        19.0011                 NaN
  1135.22        2500.00                 NaN            NaN            NaN            NaN   4.32914                 NaN   17.1887                 NaN   10.2270        48.1205        1.14210        18.9925                 NaN
  1133.76        2500.00                 NaN            NaN            NaN            NaN   4.33194                 NaN   17.1925                 NaN   10.2364        48.1110        1.14145        18.9867                 NaN
  1132.31        2500.00                 NaN            NaN            NaN            NaN   4.33394                 NaN   17.1914                 NaN   10.2458        48.1039        1.14097        18.9840                 NaN
  1130.86        2500.00                 NaN            NaN            NaN            NaN   4.33672                 NaN   17.1955                 NaN   10.2552        48.0942        1.14030        18.9781                 NaN
  1129.40        2500.00                 NaN            NaN            NaN            NaN   4.33949                 NaN   17.1997                 NaN   10.2646        48.0844        1.13961        18.9722                 NaN
  1127.95        2500.00                 NaN            NaN            NaN            NaN   4.34224                 NaN   17.2041                 NaN   10.2740        48.0746        1.13892        18.9662                 NaN
  1126.49        2500.00                 NaN            NaN            NaN            NaN   4.34497                 NaN   17.2087                 NaN   10.2834        48.0646        1.13820        18.9602                 NaN
  1125.04        2500.00                 NaN            NaN            NaN            NaN   4.34555                 NaN   17.1982                 NaN   10.2926        48.0626        1.13804        18.9631                 NaN
  1123.59        2500.00                 NaN            NaN            NaN            NaN   4.38258                 NaN   17.1657                 NaN   10.3163        48.0729        1.13742        18.9251                 NaN
  1122.13        2500.00                 NaN            NaN            NaN            NaN   4.38497                 NaN   17.1695                 NaN   10.3256        48.0634        1.13670        18.9198                 NaN
  1120.68        2500.00                 NaN            NaN            NaN            NaN   4.38753                 NaN   17.1748                 NaN   10.3350        48.0530        1.13593        18.9137                 NaN
  1119.22        2500.00                 NaN            NaN            NaN            NaN   4.38970                 NaN   17.1785                 NaN   10.3445        48.0434        1.13518        18.9087                 NaN
  1117.77        2500.00                 NaN            NaN            NaN            NaN   4.39188                 NaN   17.1866                 NaN   10.3539        48.0311        1.13414        18.9023                 NaN
  1116.32        2500.00                 NaN            NaN            NaN            NaN   4.39384                 NaN   17.1939                 NaN   10.3634        48.0192        1.13311        18.8965                 NaN
  1114.86        2500.00                 NaN            NaN            NaN            NaN   4.39523                 NaN   17.2015                 NaN   10.3731        48.0068        1.13200        18.8914                 NaN
  1113.41        2500.00                 NaN            NaN            NaN            NaN   4.39726                 NaN   17.2095                 NaN   10.3826        47.9945        1.13094        18.8852                 NaN
  1111.95        2500.00                 NaN            NaN            NaN            NaN   4.39932                 NaN   17.2171                 NaN   10.3921        47.9824        1.12989        18.8791                 NaN
  1110.50        2500.00                 NaN            NaN            NaN            NaN   4.40161                 NaN   17.2247                 NaN   10.4024        47.9699        1.12866        18.8728                 NaN
  1109.05        2500.00                 NaN            NaN            NaN            NaN   4.39049                 NaN   17.2928                 NaN   10.4115        47.9142        1.12104        18.8700                 NaN
  1107.59        2500.00                 NaN            NaN            NaN            NaN   4.39297                 NaN   17.2992                 NaN   10.4210        47.9033        1.12019        18.8634                 NaN
  1106.14        2500.00                 NaN            NaN            NaN            NaN   4.39545                 NaN   17.3052                 NaN   10.4307        47.8921        1.11927        18.8574                 NaN
  1104.69        2500.00                 NaN            NaN            NaN            NaN   4.41069                 NaN   17.2473                 NaN   10.4376        47.9282        1.12544        18.8507                 NaN
  1103.23        2500.00                 NaN            NaN            NaN            NaN   4.41176                 NaN   17.2583                 NaN   10.4484        47.9129        1.12393        18.8446                 NaN
  1101.78        2500.00                 NaN            NaN            NaN            NaN   4.38661                 NaN   17.2853                 NaN   10.4439        47.8947        1.12500        18.8644                 NaN
  1100.32        2500.00                 NaN            NaN            NaN            NaN   4.38908                 NaN   17.2919                 NaN   10.4535        47.8835        1.12408        18.8579                 NaN
  1098.87        2500.00                 NaN            NaN            NaN            NaN   4.39153                 NaN   17.2987                 NaN   10.4631        47.8721        1.12314        18.8514                 NaN
  1097.42        2500.00                 NaN            NaN            NaN            NaN   4.39397                 NaN   17.3056                 NaN   10.4727        47.8607        1.12219        18.8448                 NaN
  1095.96        2500.00                 NaN            NaN            NaN            NaN   4.39640                 NaN   17.3127                 NaN   10.4823        47.8492        1.12123        18.8381                 NaN
  1094.51        2500.00                 NaN            NaN            NaN            NaN   4.39881                 NaN   17.3200                 NaN   10.4920        47.8375        1.12025        18.8314                 NaN
  1093.05        2500.00                 NaN            NaN            NaN            NaN   4.40120                 NaN   17.3274                 NaN   10.5017        47.8257        1.11925        18.8247                 NaN
  1091.60        2500.00                 NaN            NaN            NaN            NaN   4.40360                 NaN   17.3349                 NaN   10.5114        47.8139        1.11824        18.8179                 NaN
  1090.15        2500.00                 NaN            NaN            NaN            NaN   4.40598                 NaN   17.3426                 NaN   10.5211        47.8020        1.11722        18.8111                 NaN
  1088.69        2500.00                 NaN            NaN            NaN            NaN   4.40835                 NaN   17.3505                 NaN   10.5309        47.7899        1.11619        18.8042                 NaN
  1087.24        2500.00                 NaN            NaN            NaN            NaN   4.41071                 NaN   17.3585                 NaN   10.5406        47.7777        1.11513        18.7973                 NaN
  1085.78        2500.00                 NaN            NaN            NaN            NaN   4.42775                 NaN   17.4043                 NaN   10.5713        47.7268        1.10583        18.7640                 NaN
  1084.33        2500.00                 NaN            NaN            NaN            NaN  0.756975        3.65741        17.0349                 NaN   10.5649        47.9814        1.15309        18.8513                 NaN
  1082.88        2500.00                 NaN            NaN            NaN            NaN   4.43225                 NaN   17.4150                 NaN   10.5867        47.7077        1.10376        18.7546                 NaN
  1081.42        2500.00                 NaN            NaN            NaN            NaN   4.43449                 NaN   17.4242                 NaN   10.5971        47.6941        1.10254        18.7476                 NaN
  1079.97        2500.00                 NaN            NaN            NaN            NaN   4.43671                 NaN   17.4352                 NaN   10.6097        47.6790        1.10149        18.7379                 NaN
  1078.51        2500.00                 NaN            NaN            NaN            NaN   4.43897                 NaN   17.4428                 NaN   10.6195        47.6668        1.10037        18.7315                 NaN
  1077.06        2500.00                 NaN            NaN            NaN            NaN   4.44135                 NaN   17.4510                 NaN   10.6274        47.6564        1.09920        18.7247                 NaN
  1075.61        2500.00                 NaN            NaN            NaN            NaN   4.44397                 NaN   17.4568                 NaN   10.6378        47.6452        1.09818        18.7181                 NaN
  1074.15        2500.00                 NaN            NaN            NaN            NaN   4.44544                 NaN   17.4621                 NaN   10.6443        47.6353        1.09715        18.7157                 NaN
  1072.70        2500.00                 NaN            NaN            NaN            NaN   4.44756                 NaN   17.4779                 NaN   10.6577        47.6164        1.09559        18.7049                 NaN
  1071.24        2500.00                 NaN            NaN            NaN            NaN   4.45645                 NaN   17.4446                 NaN   10.6592        47.6380        1.09842        18.7034                 NaN
  1069.79        2500.00                 NaN            NaN            NaN            NaN   4.45151                 NaN   17.4646                 NaN   10.6571        47.6191        1.09199        18.7156                 NaN
  1068.34        2500.00                 NaN            NaN            NaN            NaN   4.45402                 NaN   17.5048                 NaN   10.6868        47.5780        1.09194        18.6844                 NaN
  1066.88        2500.00                 NaN            NaN            NaN            NaN   4.45703                 NaN   17.5177                 NaN   10.6590        47.5739        1.08907        18.7032                 NaN
  1065.43        2500.00                 NaN            NaN            NaN            NaN   4.45258                 NaN   17.5002                 NaN   10.6724        47.5820        1.08965        18.7032                 NaN
  1063.97        2500.00                 NaN            NaN            NaN            NaN   4.47497                 NaN   17.4549                 NaN   10.7164        47.5883        1.08934        18.6761                 NaN
  1062.52        2500.00                 NaN            NaN            NaN            NaN   4.44520                 NaN   17.5691                 NaN   10.6836        47.5374        1.08873        18.6759                 NaN
  1061.07        2500.00                 NaN            NaN            NaN            NaN   4.45516                 NaN   17.1944                 NaN   10.6803        47.7900        1.12781        18.7523                 NaN
  1059.61        2500.00                 NaN            NaN            NaN            NaN   4.46765                 NaN   17.5574                 NaN   10.7426        47.5063        1.08444        18.6417                 NaN
  1058.16        2500.00                 NaN            NaN            NaN            NaN   4.46715                 NaN   17.5589                 NaN   10.7375        47.4984        1.08304        18.6550                 NaN
  1056.70        2500.00                 NaN            NaN            NaN            NaN   4.46981                 NaN   17.5664                 NaN   10.7476        47.4869        1.08224        18.6471                 NaN
  1055.25        2500.00                 NaN            NaN            NaN            NaN   4.47239                 NaN   17.5969                 NaN   10.7761        47.4540        1.07988        18.6208                 NaN
  1053.80        2500.00                 NaN            NaN            NaN            NaN   4.47629                 NaN   17.5823                 NaN   10.7726        47.4613        1.07944        18.6281                 NaN
  1052.34        2500.00                 NaN            NaN            NaN            NaN   4.47635                 NaN   17.6164                 NaN   10.7891        47.4265        1.07510        18.6165                 NaN
  1050.89        2500.00                 NaN            NaN            NaN            NaN   4.47864                 NaN   17.6304                 NaN   10.8065        47.4109        1.07544        18.5981                 NaN
  1049.43        2500.00                 NaN            NaN            NaN            NaN   4.48991                 NaN   17.5811                 NaN   10.8035        47.4471        1.07993        18.5985                 NaN
  1047.98        2500.00                 NaN            NaN            NaN            NaN   4.47297                 NaN   17.2801                 NaN   10.7615        47.6778        1.11582        18.6918                 NaN
  1046.53        2500.00                 NaN            NaN            NaN            NaN   4.48693                 NaN   17.6379                 NaN   10.8222        47.3908        1.07204        18.5902                 NaN
  1045.07        2500.00                 NaN            NaN            NaN            NaN   4.48886                 NaN   17.6503                 NaN   10.8333        47.3752        1.07054        18.5819                 NaN
  1043.62        2500.00                 NaN            NaN            NaN            NaN   4.49089                 NaN   17.6635                 NaN   10.8443        47.3590        1.06896        18.5733                 NaN
  1042.16        2500.00                 NaN            NaN            NaN            NaN   4.48304                 NaN   17.3130                 NaN   10.7950        47.6356        1.11183        18.6616                 NaN
  1040.71        2500.00                 NaN            NaN            NaN            NaN   4.49481                 NaN   17.6901                 NaN   10.8668        47.3265        1.06580        18.5560                 NaN
  1039.26        2500.00                 NaN            NaN            NaN            NaN   4.49531                 NaN   17.7237                 NaN   10.8887        47.2923        1.06335        18.5366                 NaN
  1037.80        2500.00                 NaN            NaN            NaN            NaN   4.48898                 NaN   17.7424                 NaN   10.9005        47.2752        1.05676        18.5362                 NaN
  1036.35        2500.00                 NaN            NaN            NaN            NaN   4.49140                 NaN   17.3543                 NaN   10.8319        47.5840        1.10638        18.6321                 NaN
  1034.90        2500.00                 NaN            NaN            NaN            NaN   4.49345                 NaN   17.3658                 NaN   10.8416        47.5699        1.10492        18.6243                 NaN
