|6.6.6
Archiving\03_Data\eqfrac/QFM_m3/YM20/YM20_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         Sp(TH)         melt(TH)       melt(TH)       Opx(TH)        O(HP)          O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            ne             lc            
  1031.99        2500.00                 NaN            NaN            NaN            NaN   1.24597        5.32284        20.6381                 NaN   10.7198        43.3329        1.89448        16.8460                 NaN
  1030.53        2500.00                 NaN            NaN            NaN            NaN   6.59844                 NaN   20.7526                 NaN   10.7286        43.2320        1.86139        16.8270                 NaN
  1029.08        2500.00                 NaN            NaN            NaN            NaN   6.60249                 NaN   20.7468                 NaN   10.7333        43.2296        1.86262        16.8252                 NaN
  1027.63        2500.00                 NaN            NaN            NaN            NaN   6.60450                 NaN   20.7563                 NaN   10.7415        43.2176        1.86024        16.8198                 NaN
  1026.17        2500.00                 NaN            NaN            NaN            NaN   1.26968        5.30902        20.6744                 NaN   10.7551        43.2847        1.88598        16.8212                 NaN
  1024.72        2500.00                 NaN            NaN            NaN            NaN   6.60908                 NaN   20.7830                 NaN   10.7599        43.1873        1.85448        16.8062                 NaN
  1023.26        2500.00                 NaN            NaN            NaN            NaN   6.61350                 NaN   20.7920                 NaN   10.7681        43.1751        1.85240        16.7988                 NaN
  1021.81        2500.00                 NaN            NaN            NaN            NaN   6.61672                 NaN   20.8026                 NaN   10.7767        43.1619        1.84994        16.7921                 NaN
  1020.36        2500.00                 NaN            NaN            NaN            NaN   6.62487                 NaN   21.2717                 NaN   10.8727        42.7994        1.76251        16.6689                 NaN
  1018.90        2500.00                 NaN            NaN            NaN            NaN   6.62723                 NaN   21.2881                 NaN   10.8837        42.7808        1.75895        16.6612                 NaN
  1017.45        2500.00                 NaN            NaN            NaN            NaN   6.62953                 NaN   21.3050                 NaN   10.8949        42.7620        1.75542        16.6533                 NaN
  1015.99        2500.00                 NaN            NaN            NaN            NaN   6.63180                 NaN   21.3219                 NaN   10.9060        42.7430        1.75181        16.6454                 NaN
  1014.54        2500.00                 NaN            NaN            NaN            NaN   6.63412                 NaN   21.3392                 NaN   10.9173        42.7238        1.74817        16.6374                 NaN
  1013.09        2500.00                 NaN            NaN            NaN            NaN   6.63370                 NaN   20.8839                 NaN   10.8361        43.0669        1.83057        16.7488                 NaN
  1011.63        2500.00                 NaN            NaN            NaN            NaN   6.63664                 NaN   20.8984                 NaN   10.8462        43.0503        1.82728        16.7412                 NaN
  1010.18        2500.00                 NaN            NaN            NaN            NaN   6.64071                 NaN   20.9092                 NaN   10.8551        43.0368        1.82470        16.7335                 NaN
  1008.72        2500.00                 NaN            NaN            NaN            NaN   6.64231                 NaN   20.9262                 NaN   10.8666        43.0179        1.82072        16.7263                 NaN
  1007.27        2500.00                 NaN            NaN            NaN            NaN   6.64548                 NaN   20.9407                 NaN   10.8770        43.0009        1.81731        16.7187                 NaN
  1005.82        2500.00                 NaN            NaN            NaN            NaN   6.64840                 NaN   20.9551                 NaN   10.8867        42.9850        1.81400        16.7109                 NaN
  1004.36        2500.00                 NaN            NaN            NaN            NaN   6.65086                 NaN   20.9649                 NaN   10.8977        42.9714        1.81100        16.7040                 NaN
  1002.91        2500.00                 NaN            NaN            NaN            NaN   6.65411                 NaN   20.9776                 NaN   10.9053        42.9574        1.80833        16.6972                 NaN
  1001.45        2500.00                 NaN            NaN            NaN            NaN   6.65443                 NaN   21.5077                 NaN   11.0227        42.5407        1.71300        16.5615                 NaN
  1000.00        2500.00                 NaN            NaN            NaN            NaN   6.65666                 NaN   21.5280                 NaN   11.0350        42.5190        1.70880        16.5525                 NaN
