|6.6.6
Archiving\03_Data\eqfrac/QFM_m3.5/TAY13/TAY13_3.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         Sp(TH)         melt(TH)       melt(TH)       Opx(TH)        O(HP)          O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            ne             lc            
  1036.05        2500.00                 NaN            NaN            NaN            NaN   5.16003                 NaN   22.5141                 NaN   12.1012        41.4075       0.259710        18.5575                 NaN
  1034.55        2500.00                 NaN            NaN            NaN            NaN   5.16253                 NaN   22.5306                 NaN   12.1133        41.3890       0.257751        18.5468                 NaN
  1033.05        2500.00                 NaN            NaN            NaN            NaN   5.16505                 NaN   22.5473                 NaN   12.1255        41.3704       0.255778        18.5359                 NaN
  1031.55        2500.00                 NaN            NaN            NaN            NaN   5.16759                 NaN   22.5628                 NaN   12.1375        41.3527       0.253848        18.5255                 NaN
  1030.04        2500.00                 NaN            NaN            NaN            NaN   5.13818                 NaN   22.9149                 NaN   12.2213        41.0527       0.223989        18.4489                 NaN
  1028.54        2500.00                 NaN            NaN            NaN            NaN   5.14041                 NaN   22.9373                 NaN   12.2350        41.0291       0.221529        18.4366                 NaN
  1027.04        2500.00                 NaN            NaN            NaN            NaN   5.14264                 NaN   22.9598                 NaN   12.2489        41.0053       0.219047        18.4243                 NaN
  1025.54        2500.00                 NaN            NaN            NaN            NaN   5.17823                 NaN   22.6254                 NaN   12.1856        41.2819       0.246255        18.4825                 NaN
  1024.03        2500.00                 NaN            NaN            NaN            NaN   5.18095                 NaN   22.6413                 NaN   12.1977        41.2641       0.244308        18.4716                 NaN
  1022.53        2500.00                 NaN            NaN            NaN            NaN   5.18358                 NaN   22.6575                 NaN   12.2100        41.2459       0.242365        18.4606                 NaN
  1021.03        2500.00                 NaN            NaN            NaN            NaN   5.15162                 NaN   23.0538                 NaN   12.3054        40.9071       0.208850        18.3733                 NaN
  1019.53        2500.00                 NaN            NaN            NaN            NaN   5.15400                 NaN   23.0771                 NaN   12.3196        40.8825       0.206232        18.3605                 NaN
  1018.03        2500.00                 NaN            NaN            NaN            NaN   5.19168                 NaN   22.7057                 NaN   12.2465        41.1919       0.236569        18.4276                 NaN
  1016.52        2500.00                 NaN            NaN            NaN            NaN   5.15812                 NaN   23.1227                 NaN   12.3479        40.8343       0.201040        18.3360                 NaN
  1015.02        2500.00                 NaN            NaN            NaN            NaN   5.16053                 NaN   23.1470                 NaN   12.3625        40.8088       0.198339        18.3228                 NaN
  1013.52        2500.00                 NaN            NaN            NaN            NaN   5.16207                 NaN   23.1606                 NaN   12.3672        40.7934       0.195655        18.3211                 NaN
  1012.02        2500.00                 NaN            NaN            NaN            NaN   5.16498                 NaN   23.1967                 NaN   12.3918        40.7573       0.192910        18.2963                 NaN
  1010.52        2500.00                 NaN            NaN            NaN            NaN   5.17998                 NaN   23.0641                 NaN   12.3659        40.8659       0.202772        18.3213                 NaN
  1009.01        2500.00                 NaN            NaN            NaN            NaN   5.16897                 NaN   23.2542                 NaN   12.4230        40.6992       0.186883        18.2678                 NaN
  1007.51        2500.00                 NaN            NaN            NaN            NaN   5.17164                 NaN   23.2729                 NaN   12.4364        40.6785       0.184573        18.2561                 NaN
  1006.01        2500.00                 NaN            NaN            NaN            NaN   5.17321                 NaN   23.2887                 NaN   12.4411        40.6613       0.181689        18.2541                 NaN
  1004.51        2500.00                 NaN            NaN            NaN            NaN   5.17611                 NaN   23.3255                 NaN   12.4667        40.6243       0.178868        18.2285                 NaN
  1003.00        2500.00                 NaN            NaN            NaN            NaN   5.17764                 NaN   23.3686                 NaN   12.4926        40.5794       0.174623        18.2072                 NaN
  1001.50        2500.00                 NaN            NaN            NaN            NaN   5.17990                 NaN   23.3689                 NaN   12.4865        40.5791       0.172974        18.2127                 NaN
  1000.00        2500.00                 NaN            NaN            NaN            NaN   5.18128                 NaN   23.4179                 NaN   12.5100        40.5342       0.169321        18.1873                 NaN
