|6.6.6
Archiving\03_Data\eqfrac/QFM_m1/Y98/Y98_1.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        O(HP)          Sp(TH)         an             San(TH)        ilm            q             
  1218.98        2500.00                 NaN   12.5846        3.88295                 NaN            NaN            NaN            NaN   8.58498        43.5257        1.17386        30.2480     
  1217.81        2500.00                 NaN   7.20350        9.34016                 NaN            NaN            NaN            NaN   8.65010        43.4217        1.14413        30.2404     
  1216.65        2500.00                 NaN   13.0927        3.43002       0.621087E-003            NaN            NaN            NaN   8.54956        43.4805        1.16984        30.2767     
  1215.48        2500.00                 NaN   15.7174       0.955940       0.931299E-005            NaN            NaN            NaN   8.65479        43.2691        1.11491        30.2879     
  1214.32        2500.00                 NaN   2.15445        14.3234       0.141609E-004            NaN            NaN            NaN   8.49451        43.6159        1.17312        30.2386     
  1213.15        2500.00                 NaN   2.15312        14.3240       0.166659E-004            NaN            NaN            NaN   8.49381        43.6222        1.17077        30.2361     
  1211.99        2500.00                 NaN   13.0184        3.45520       0.327203E-005            NaN            NaN            NaN   8.62671        43.4794        1.17236        30.2479     
  1210.82        2500.00                 NaN   12.7101        3.74221       0.162030E-004            NaN            NaN            NaN   8.61191        43.5196        1.17345        30.2427     
  1209.66        2500.00                 NaN   1.01027        15.5885                 NaN            NaN            NaN            NaN   8.70550        43.3287        1.12257        30.2445     
  1208.49        2500.00                 NaN   2.45675        13.9928       0.560649E-005            NaN            NaN            NaN   8.49862        43.6462        1.17378        30.2318     
  1207.33        2500.00                 NaN   2.46071        14.0140       0.791036E-005            NaN            NaN            NaN   8.49462        43.6116        1.17535        30.2437     
  1206.16        2500.00                 NaN   1.64455        14.7519       0.851943E-005            NaN            NaN            NaN   8.71392        43.4678        1.20222        30.2196     
  1205.00        2500.00                 NaN   14.5997        2.02353                 NaN            NaN            NaN            NaN   8.79283        43.1939        1.13955        30.2505     
  1203.83        2500.00                 NaN   14.7740        1.17845       0.489639                 NaN            NaN            NaN   8.71059        43.4182        1.19955        30.2296     
  1202.67        2500.00                 NaN   9.02556        7.51646                 NaN            NaN            NaN            NaN   8.70288        43.3755        1.13841        30.2412     
  1201.50        2500.00                 NaN   12.8135        3.65882                 NaN            NaN            NaN            NaN   8.64628        43.4739        1.16304        30.2445     
  1200.34        2500.00                 NaN   12.8251        3.63974       0.294271E-003            NaN            NaN            NaN   8.64746        43.4779        1.16623        30.2433     
  1199.17        2500.00                 NaN   12.9817        3.48650       0.369867E-005            NaN            NaN            NaN   8.66366        43.4497        1.17139        30.2470     
  1198.01        2500.00                 NaN   12.8280        3.63837       0.267863E-005            NaN            NaN            NaN   8.65583        43.4697        1.16503        30.2431     
  1196.84        2500.00                 NaN   2.38274        13.9921       0.192022E-004            NaN            NaN            NaN   8.63824        43.5914        1.18106        30.2144     
  1195.68        2500.00                 NaN   13.1319        3.33387       0.589849E-005            NaN            NaN            NaN   8.66954        43.4505        1.17033        30.2439     
  1194.52        2500.00                 NaN   2.65074        13.7074       0.415433E-003            NaN            NaN            NaN   8.63700        43.6011        1.18133        30.2220     
  1193.35        2500.00                 NaN   12.7107        3.75874       0.453795E-002            NaN            NaN            NaN   8.66437        43.4543        1.16240        30.2450     
  1192.19        2500.00                 NaN   2.44855        14.0355       0.169555E-004            NaN            NaN            NaN   8.55550        43.5257        1.18432        30.2504     
  1191.02        2500.00                 NaN   3.67935        12.9168                 NaN            NaN            NaN            NaN   8.76674        43.2825        1.11614        30.2384     
  1189.86        2500.00                 NaN   2.45484        14.0234       0.150634E-004            NaN            NaN            NaN   8.54844        43.5408        1.18584        30.2467     
  1188.69        2500.00                 NaN   4.37663        12.2126                 NaN            NaN            NaN            NaN   8.77012        43.2883        1.11564        30.2367     
  1187.53        2500.00                 NaN   12.8731        3.60352       0.402679E-005            NaN            NaN            NaN   8.68332        43.4356        1.15924        30.2452     
  1186.36        2500.00                 NaN   2.65854        13.9494                 NaN            NaN            NaN            NaN   8.78827        43.2549        1.11030        30.2385     
  1185.20        2500.00                 NaN   13.0467        3.43697       0.190444E-005  0.564584E-003            NaN            NaN   8.70986        43.3997        1.16170        30.2445     
  1184.03        2500.00                 NaN   16.6256                 NaN            NaN            NaN            NaN            NaN   8.80265        43.2274        1.10383        30.2405     
  1182.87        2500.00                 NaN   16.6270                 NaN            NaN            NaN            NaN            NaN   8.80745        43.2224        1.10285        30.2403     
  1181.70        2500.00                 NaN   2.59349        13.7896       0.230243E-004            NaN            NaN            NaN   8.67036        43.5676        1.16670        30.2122     
  1180.54        2500.00                 NaN   2.59474        13.7891       0.146919E-004            NaN            NaN            NaN   8.67401        43.5641        1.16603        30.2120     
  1179.37        2500.00                 NaN   2.60284        13.7758       0.143564E-004            NaN            NaN            NaN   8.66962        43.5766        1.16720        30.2079     
  1178.21        2500.00                 NaN   2.35569        14.0920       0.583381E-005            NaN            NaN            NaN   8.60923        43.5697        1.14836        30.2251     
  1177.04        2500.00                 NaN   2.38230        14.0088       0.145490E-004            NaN            NaN            NaN   8.70275        43.5241        1.16968        30.2124     
  1175.88        2500.00                 NaN   2.37629        14.0207       0.105455E-004            NaN            NaN            NaN   8.71404        43.5059        1.16734        30.2158     
  1174.71        2500.00                 NaN   2.65650        13.6927       0.205560E-001            NaN            NaN            NaN   8.69875        43.5404        1.17133        30.2197     
  1173.55        2500.00                 NaN   2.34842        14.1059       0.147024E-004            NaN            NaN            NaN   8.61358        43.5606        1.14559        30.2259     
  1172.38        2500.00                 NaN   2.34076        14.1198       0.731825E-004            NaN            NaN            NaN   8.62203        43.5446        1.14325        30.2295     
  1171.22        2500.00                 NaN   2.54868        13.6550       0.173078                 NaN            NaN            NaN   8.71044        43.5230        1.16891        30.2209     
  1170.06        2500.00                 NaN   2.38442        14.0169       0.880994E-004            NaN            NaN            NaN   8.73252        43.4870        1.16386        30.2152     
  1168.89        2500.00                 NaN   2.39163        14.0061       0.822590E-004            NaN            NaN            NaN   8.72852        43.4972        1.16483        30.2116     
  1167.73        2500.00                 NaN   2.39340        14.0053       0.819963E-004            NaN            NaN            NaN   8.73216        43.4934        1.16414        30.2115     
  1166.56        2500.00                 NaN   2.63227        13.6734       0.705490E-001            NaN            NaN            NaN   8.72406        43.5134        1.16687        30.2194     
  1165.40        2500.00                 NaN   2.39934        14.0012       0.150177E-004            NaN            NaN            NaN   8.73920        43.4862        1.16276        30.2113     
  1164.23        2500.00                 NaN   2.64481        13.6731       0.593074E-001            NaN            NaN            NaN   8.73108        43.5069        1.16569        30.2191     
  1163.07        2500.00                 NaN   12.8624        3.62225                 NaN            NaN            NaN            NaN   8.77833        43.3433        1.15127        30.2424     
  1161.90        2500.00                 NaN   12.8638        3.62206                 NaN            NaN            NaN            NaN   8.78198        43.3391        1.15054        30.2425     
  1160.74        2500.00                 NaN   2.69607        13.6813       0.147236E-004            NaN            NaN            NaN   8.74125        43.4990        1.16408        30.2182     
  1159.57        2500.00                 NaN   2.67824        13.7056       0.949653E-005            NaN            NaN            NaN   8.74347        43.4961        1.16080        30.2158     
  1158.41        2500.00                 NaN   2.69109        13.6900       0.131299E-004            NaN            NaN            NaN   8.74636        43.4946        1.16172        30.2162     
  1157.24        2500.00                 NaN   1.46898        15.1444       0.779211E-004            NaN            NaN            NaN   8.85958        43.1282        1.13199        30.2668     
  1156.08        2500.00                 NaN   1.40842        15.2182       0.475196E-004            NaN            NaN            NaN   8.86515        43.1100        1.12849        30.2697     
  1154.91        2500.00                 NaN   14.9235        1.76524       0.617317E-003            NaN            NaN            NaN   8.90095        43.0213        1.10747        30.2809     
  1153.75        2500.00                 NaN   14.7897        1.89783                 NaN            NaN            NaN            NaN   8.89391        43.0153        1.11645        30.2869     
  1152.58        2500.00                 NaN   15.5803        1.06881                 NaN            NaN            NaN            NaN   8.90350        43.1195        1.08598        30.2420     
  1151.42        2500.00                 NaN   14.7636        1.91662                 NaN            NaN            NaN            NaN   8.89227        43.0242        1.11838        30.2849     
  1150.25        2500.00                 NaN   12.4546        4.08115                 NaN            NaN            NaN            NaN   8.81901        43.2682        1.13149        30.2456     
  1149.09        2500.00                 NaN   12.9924        3.51943                 NaN            NaN            NaN            NaN   8.81562        43.2899        1.13690        30.2457     
  1147.92        2500.00                 NaN   15.2114        1.43706                 NaN            NaN            NaN            NaN   8.91160        43.1104        1.08577        30.2437     
  1146.76        2500.00                 NaN   15.1290        1.51914                 NaN            NaN            NaN            NaN   8.91383        43.1082        1.08569        30.2441     
  1145.60        2500.00                 NaN   1.80875        14.8373                 NaN            NaN            NaN            NaN   8.90861        43.1118        1.08764        30.2460     
  1144.43        2500.00                 NaN   1.93786        14.6228       0.689743E-005            NaN            NaN            NaN   8.87684        43.1815        1.12982        30.2512     
  1143.27        2500.00                 NaN   14.7765        1.86935                 NaN            NaN            NaN            NaN   8.91807        43.1038        1.08643        30.2458     
  1142.10        2500.00                 NaN   12.8987        3.60819                 NaN            NaN            NaN            NaN   8.84433        43.2655        1.13830        30.2449     
  1140.94        2500.00                 NaN  0.455572        16.4668       0.280249E-004            NaN            NaN            NaN   9.00397        42.7320        1.02983        30.3118     
  1139.77        2500.00                 NaN   12.9485        3.57080                 NaN            NaN            NaN            NaN   8.84750        43.2538        1.13280        30.2466     
  1138.61        2500.00                 NaN   14.6209        2.02687                 NaN            NaN            NaN            NaN   8.92957        43.0909        1.08488        30.2469     
  1137.44        2500.00                 NaN   14.5842        2.06407                 NaN            NaN            NaN            NaN   8.93244        43.0876        1.08449        30.2472     
  1136.28        2500.00                 NaN   13.0599        3.45833                 NaN            NaN            NaN            NaN   8.84959        43.2551        1.12913        30.2479     
  1135.11        2500.00                 NaN   13.0775        3.43945                 NaN            NaN            NaN            NaN   8.85518        43.2498        1.12962        30.2484     
  1133.95        2500.00                 NaN   12.9977        3.52654                 NaN            NaN            NaN            NaN   8.86835        43.2314        1.12856        30.2475     
  1132.78        2500.00                 NaN   14.6458        2.00646                 NaN            NaN            NaN            NaN   8.94700        43.0711        1.08207        30.2476     
  1131.62        2500.00                 NaN   12.9270        3.60266                 NaN            NaN            NaN            NaN   8.86806        43.2253        1.12822        30.2488     
  1130.45        2500.00                 NaN   5.34463        11.2540                 NaN            NaN            NaN            NaN   8.88612        43.1725        1.10368        30.2391     
  1129.29        2500.00                 NaN   2.13752        14.5216                 NaN            NaN            NaN            NaN   8.95287        43.0581        1.07947        30.2505     
  1128.12        2500.00                 NaN   1.09877        15.4016       0.157273E-004            NaN            NaN            NaN   8.95902        43.2191        1.11440        30.2072     
  1126.96        2500.00                 NaN   4.48406        12.0898                 NaN            NaN            NaN            NaN   8.87356        43.1946        1.11281        30.2451     
  1125.79        2500.00                 NaN   12.1196        4.45211                 NaN            NaN            NaN            NaN   8.88182        43.1844        1.11578        30.2462     
  1124.63        2500.00                 NaN   4.42698        12.1446                 NaN            NaN            NaN            NaN   8.88189        43.1822        1.11686        30.2475     
  1123.46        2500.00                 NaN   4.51705        12.0547                 NaN            NaN            NaN            NaN   8.88849        43.1781        1.11529        30.2464     
  1122.30        2500.00                 NaN   12.8738        3.70352                 NaN            NaN            NaN            NaN   8.92119        43.1517        1.10818        30.2415     
  1121.14        2500.00                 NaN   12.2286        4.34604                 NaN            NaN            NaN            NaN   8.89530        43.1690        1.11331        30.2477     
  1119.97        2500.00                 NaN   13.1715        3.41246                 NaN            NaN            NaN            NaN   8.94274        43.1305        1.10300        30.2398     
  1118.81        2500.00                 NaN   4.30831        12.2721                 NaN            NaN            NaN            NaN   8.90468        43.1538        1.11159        30.2495     
  1117.64        2500.00                 NaN   4.32872        12.2486                 NaN            NaN            NaN            NaN   8.90890        43.1530        1.11183        30.2490     
  1116.48        2500.00                 NaN   4.30258        12.2809                 NaN            NaN            NaN            NaN   8.90653        43.1485        1.11033        30.2511     
  1115.31        2500.00                 NaN   4.20444        12.3748                 NaN            NaN            NaN            NaN   8.91613        43.1517        1.10602        30.2469     
  1114.15        2500.00                 NaN   4.25580        12.3299                 NaN            NaN            NaN            NaN   8.92740        43.1345        1.10334        30.2490     
  1112.98        2500.00                 NaN   2.59239        14.0734                 NaN            NaN            NaN            NaN   8.99794        43.0079        1.07366        30.2547     
  1111.82        2500.00                 NaN   4.28723        12.2924                 NaN            NaN            NaN            NaN   8.93216        43.1338        1.10569        30.2487     
  1110.65        2500.00                 NaN   4.26085        12.3212                 NaN            NaN            NaN            NaN   8.93590        43.1285        1.10425        30.2493     
  1109.49        2500.00                 NaN   4.16028        12.4195                 NaN            NaN            NaN            NaN   8.93429        43.1291        1.10775        30.2491     
  1108.32        2500.00                 NaN   4.13511        12.4557                 NaN            NaN            NaN            NaN   8.93969        43.1186        1.10034        30.2505     
  1107.16        2500.00                 NaN   12.8859        3.67419                 NaN            NaN            NaN            NaN   8.93809        43.1329        1.11419        30.2547     
  1105.99        2500.00                 NaN   4.02353        12.5673                 NaN            NaN            NaN            NaN   8.94049        43.1147        1.10030        30.2537     
  1104.83        2500.00                 NaN   4.00266        12.5872                 NaN            NaN            NaN            NaN   8.94327        43.1131        1.10050        30.2533     
  1103.66        2500.00                 NaN   12.4837        4.10305                 NaN            NaN            NaN            NaN   8.96166        43.0972        1.10249        30.2519     
  1102.50        2500.00                 NaN   12.8995        3.66723                 NaN            NaN            NaN            NaN   8.96397        43.1070        1.10861        30.2537     
  1101.33        2500.00                 NaN   12.9720        3.59777                 NaN            NaN            NaN            NaN   8.96853        43.0996        1.10614        30.2560     
  1100.17        2500.00                 NaN   4.05219        12.5432                 NaN            NaN            NaN            NaN   8.96783        43.0832        1.09819        30.2554     
  1099.00        2500.00                 NaN   3.97914        12.6267                 NaN            NaN            NaN            NaN   8.97677        43.0627        1.09519        30.2596     
  1097.84        2500.00                 NaN   3.99847        12.6089                 NaN            NaN            NaN            NaN   8.98161        43.0558        1.09471        30.2605     
  1096.68        2500.00                 NaN   4.01298        12.5958                 NaN            NaN            NaN            NaN   8.98661        43.0489        1.09422        30.2616     
  1095.51        2500.00                 NaN   4.01945        12.5824                 NaN            NaN            NaN            NaN   8.99090        43.0511        1.09536        30.2608     
  1094.35        2500.00                 NaN   13.2712        3.38197                 NaN            NaN            NaN            NaN   9.01573        42.9904        1.07852        30.2621     
  1093.18        2500.00                 NaN   13.1769        3.44418                 NaN            NaN            NaN            NaN   9.02039        43.0131        1.08559        30.2598     
  1092.02        2500.00                 NaN   12.8015        3.82136                 NaN            NaN            NaN            NaN   8.99707        43.0209        1.09161        30.2676     
  1090.85        2500.00                 NaN   13.6333        3.04317                 NaN            NaN            NaN            NaN   9.04774        42.9470        1.06677        30.2621     
  1089.69        2500.00                 NaN   3.04564        13.6346                 NaN            NaN            NaN            NaN   9.05213        42.9375        1.06661        30.2636     
  1088.52        2500.00                 NaN   12.6664        3.93551                 NaN            NaN            NaN            NaN   9.00987        43.0368        1.09436        30.2570     
  1087.36        2500.00                 NaN   12.9851        3.59955                 NaN            NaN            NaN            NaN   9.01037        43.0472        1.09882        30.2590     
  1086.19        2500.00                 NaN   12.8728        3.74390                 NaN            NaN            NaN            NaN   9.00610        43.0147        1.09684        30.2657     
  1085.03        2500.00                 NaN   12.7032        3.90325                 NaN            NaN            NaN            NaN   9.01694        43.0266        1.09161        30.2584     
  1083.86        2500.00                 NaN   12.7126        3.89527                 NaN            NaN            NaN            NaN   9.02044        43.0220        1.09087        30.2588     
  1082.70        2500.00                 NaN   12.7216        3.88769                 NaN            NaN            NaN            NaN   9.02392        43.0174        1.09013        30.2592     
  1081.53        2500.00                 NaN   12.7303        3.88046                 NaN            NaN            NaN            NaN   9.02741        43.0128        1.08938        30.2597     
  1080.37        2500.00                 NaN   12.7387        3.87350                 NaN            NaN            NaN            NaN   9.03089        43.0082        1.08863        30.2601     
  1079.20        2500.00                 NaN   12.7468        3.86688                 NaN            NaN            NaN            NaN   9.03439        43.0036        1.08788        30.2605     
  1078.04        2500.00                 NaN   12.7481        3.86688                 NaN            NaN            NaN            NaN   9.04116        42.9953        1.08763        30.2609     
  1076.87        2500.00                 NaN   12.7622        3.85447                 NaN            NaN            NaN            NaN   9.04137        42.9942        1.08635        30.2614     
  1075.71        2500.00                 NaN   12.7663        3.85141                 NaN            NaN            NaN            NaN   9.04433        42.9905        1.08567        30.2618     
  1074.54        2500.00                 NaN   3.80612        12.8533                 NaN            NaN            NaN            NaN   9.04571        42.9413        1.07893        30.2746     
  1073.38        2500.00                 NaN   12.7787        3.84250                 NaN            NaN            NaN            NaN   9.05427        42.9775        1.08443        30.2627     
  1072.22        2500.00                 NaN   12.7900        3.83274                 NaN            NaN            NaN            NaN   9.05536        42.9754        1.08326        30.2632     
  1071.05        2500.00                 NaN   12.7920        3.83254                 NaN            NaN            NaN            NaN   9.06104        42.9680        1.08285        30.2636     
  1069.89        2500.00                 NaN   12.9659        3.64642                 NaN            NaN            NaN            NaN   9.06056        42.9762        1.08545        30.2655     
  1068.72        2500.00                 NaN   12.8087        3.81880                 NaN            NaN            NaN            NaN   9.06585        42.9611        1.08089        30.2646     
  1067.56        2500.00                 NaN   12.8146        3.81455                 NaN            NaN            NaN            NaN   9.06935        42.9564        1.08010        30.2651     
  1066.39        2500.00                 NaN   12.8203        3.81050                 NaN            NaN            NaN            NaN   9.07285        42.9516        1.07930        30.2655     
  1065.23        2500.00                 NaN   12.8259        3.80655                 NaN            NaN            NaN            NaN   9.07635        42.9468        1.07849        30.2660     
  1064.06        2500.00                 NaN   12.8313        3.80276                 NaN            NaN            NaN            NaN   9.07987        42.9419        1.07769        30.2665     
  1062.90        2500.00                 NaN   12.8364        3.79927                 NaN            NaN            NaN            NaN   9.08337        42.9371        1.07688        30.2670     
  1061.73        2500.00                 NaN   12.8415        3.79593                 NaN            NaN            NaN            NaN   9.08687        42.9322        1.07606        30.2675     
  1060.57        2500.00                 NaN   12.8464        3.79272                 NaN            NaN            NaN            NaN   9.09037        42.9274        1.07524        30.2679     
  1059.40        2500.00                 NaN   12.8511        3.78970                 NaN            NaN            NaN            NaN   9.09386        42.9225        1.07442        30.2684     
  1058.24        2500.00                 NaN   12.8557        3.78680                 NaN            NaN            NaN            NaN   9.09736        42.9176        1.07360        30.2689     
  1057.07        2500.00                 NaN   12.8602        3.78403                 NaN            NaN            NaN            NaN   9.10086        42.9127        1.07277        30.2694     
  1055.91        2500.00                 NaN   12.8645        3.78139                 NaN            NaN            NaN            NaN   9.10437        42.9078        1.07194        30.2699     
  1054.74        2500.00                 NaN   12.8688        3.77892                 NaN            NaN            NaN            NaN   9.10786        42.9029        1.07111        30.2704     
  1053.58        2500.00                 NaN   12.8729        3.77656                 NaN            NaN            NaN            NaN   9.11136        42.8980        1.07027        30.2710     
  1052.41        2500.00                 NaN   12.8768        3.77442                 NaN            NaN            NaN            NaN   9.11484        42.8931        1.06943        30.2715     
  1051.25        2500.00                 NaN   12.8807        3.77231                 NaN            NaN            NaN            NaN   9.11834        42.8881        1.06859        30.2720     
  1050.08        2500.00                 NaN   12.8845        3.77031                 NaN            NaN            NaN            NaN   9.12184        42.8831        1.06774        30.2725     
  1048.92        2500.00                 NaN   12.8882        3.76843                 NaN            NaN            NaN            NaN   9.12534        42.8781        1.06689        30.2730     
  1047.76        2500.00                 NaN   12.8918        3.76665                 NaN            NaN            NaN            NaN   9.12884        42.8731        1.06604        30.2736     
  1046.59        2500.00                 NaN   3.76492        12.8953                 NaN            NaN            NaN            NaN   9.13234        42.8681        1.06518        30.2741     
  1045.43        2500.00                 NaN   3.76342        12.8987                 NaN            NaN            NaN            NaN   9.13584        42.8631        1.06432        30.2746     
  1044.26        2500.00                 NaN   3.76196        12.9020                 NaN            NaN            NaN            NaN   9.13934        42.8581        1.06346        30.2752     
  1043.10        2500.00                 NaN   3.76056        12.9053                 NaN            NaN            NaN            NaN   9.14284        42.8530        1.06259        30.2757     
  1041.93        2500.00                 NaN   12.9084        3.75933                 NaN            NaN            NaN            NaN   9.14634        42.8480        1.06172        30.2763     
  1040.77        2500.00                 NaN   3.75816        12.9114                 NaN            NaN            NaN            NaN   9.14984        42.8429        1.06085        30.2768     
  1039.60        2500.00                 NaN   13.2247        3.49993                 NaN            NaN            NaN            NaN   9.18234        42.7678        1.04228        30.2830     
  1038.44        2500.00                 NaN   3.75604        12.9174                 NaN            NaN            NaN            NaN   9.15685        42.8327        1.05909        30.2779     
  1037.27        2500.00                 NaN   12.9202        3.75517                 NaN            NaN            NaN            NaN   9.16035        42.8276        1.05821        30.2785     
  1036.11        2500.00                 NaN   12.9230        3.75432                 NaN            NaN            NaN            NaN   9.16385        42.8225        1.05732        30.2791     
  1034.94        2500.00                 NaN   12.9257        3.75356                 NaN            NaN            NaN            NaN   9.16735        42.8174        1.05643        30.2796     
  1033.78        2500.00                 NaN   3.75285        12.9283                 NaN            NaN            NaN            NaN   9.17086        42.8122        1.05554        30.2802     
  1032.61        2500.00                 NaN   3.75229        12.9309                 NaN            NaN            NaN            NaN   9.17436        42.8070        1.05464        30.2808     
  1031.45        2500.00                 NaN   3.75175        12.9334                 NaN            NaN            NaN            NaN   9.17786        42.8019        1.05374        30.2814     
  1030.28        2500.00                 NaN   12.9359        3.75128                 NaN            NaN            NaN            NaN   9.18137        42.7967        1.05284        30.2820     
  1029.12        2500.00                 NaN   3.75087        12.9383                 NaN            NaN            NaN            NaN   9.18488        42.7915        1.05194        30.2826     
  1027.95        2500.00                 NaN   3.75054        12.9406                 NaN            NaN            NaN            NaN   9.18838        42.7863        1.05103        30.2832     
  1026.79        2500.00                 NaN   12.9429        3.75030                 NaN            NaN            NaN            NaN   9.19188        42.7810        1.05012        30.2838     
  1025.62        2500.00                 NaN   12.9687        3.72527                 NaN            NaN            NaN            NaN   9.19569        42.7765        1.04938        30.2844     
  1024.46        2500.00                 NaN   3.74993        12.9474                 NaN            NaN  0.171128E-005            NaN   9.19890        42.7705        1.04828        30.2850     
  1023.30        2500.00                 NaN   12.9495        3.74988                 NaN            NaN            NaN            NaN   9.20240        42.7653        1.04736        30.2856     
  1022.13        2500.00                 NaN  0.846447        2.64318        13.2370                 NaN            NaN            NaN   9.05071        42.8151        1.06695        30.3407     
  1020.97        2500.00                 NaN   3.74990        12.9536                 NaN            NaN            NaN            NaN   9.20942        42.7547        1.04551        30.2868     
  1019.80        2500.00                 NaN   12.9556        3.74998                 NaN            NaN            NaN            NaN   9.21293        42.7494        1.04458        30.2875     
  1018.64        2500.00                 NaN   3.75012        12.9576                 NaN            NaN            NaN            NaN   9.21644        42.7441        1.04364        30.2881     
  1017.47        2500.00                 NaN   3.75031        12.9596                 NaN            NaN            NaN            NaN   9.21995        42.7388        1.04270        30.2887     
  1016.31        2500.00                 NaN   3.75054        12.9615                 NaN            NaN            NaN            NaN   9.22346        42.7334        1.04176        30.2893     
  1015.14        2500.00                 NaN   12.9633        3.75086                 NaN            NaN            NaN            NaN   9.22698        42.7281        1.04082        30.2900     
  1013.98        2500.00                 NaN   12.9651        3.75117                 NaN            NaN            NaN            NaN   9.23049        42.7227        1.03987        30.2906     
  1012.81        2500.00                 NaN   3.67815        13.0981                 NaN            NaN            NaN            NaN   9.08979        42.7174        1.05725        30.3594     
  1011.65        2500.00                 NaN   12.9687        3.75199                 NaN            NaN            NaN            NaN   9.23753        42.7119        1.03796        30.2919     
  1010.48        2500.00                 NaN   12.9704        3.75246                 NaN            NaN            NaN            NaN   9.24104        42.7065        1.03701        30.2926     
  1009.32        2500.00                 NaN   3.75297        12.9721                 NaN            NaN            NaN            NaN   9.24457        42.7010        1.03604        30.2933     
  1008.15        2500.00                 NaN   13.0941        3.68818                 NaN            NaN            NaN            NaN   9.10064        42.7014        1.05371        30.3620     
  1006.99        2500.00                 NaN   13.0945        3.68953                 NaN            NaN            NaN            NaN   9.10339        42.6971        1.05275        30.3627     
  1005.82        2500.00                 NaN   3.75474        12.9771                 NaN            NaN            NaN            NaN   9.25514        42.6847        1.03314        30.2953     
  1004.66        2500.00                 NaN   12.9787        3.75541                 NaN            NaN            NaN            NaN   9.25866        42.6792        1.03216        30.2959     
  1003.49        2500.00                 NaN   12.9802        3.75611                 NaN            NaN            NaN            NaN   9.26219        42.6737        1.03118        30.2966     
  1002.33        2500.00                 NaN   7.42172                 NaN            NaN            NaN   6.19232                 NaN   8.63901        44.2248        1.53417        31.9880     
  1001.16        2500.00                 NaN   6.30355                 NaN            NaN            NaN   6.69681                 NaN   8.48929        44.8503        1.62479        32.0353     
