|6.6.6
Archiving\03_Data\eqfrac/QFM_m1/Y98/Y98_3.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        O(HP)          Sp(TH)         an             San(TH)        ilm            q             
  1223.63        2500.00                 NaN   2.23530        10.1334                 NaN            NaN            NaN            NaN   8.40972        46.5738       0.641503        32.0063     
  1222.47        2500.00                 NaN   9.47347        2.71599                 NaN            NaN            NaN            NaN   8.48081        46.6976       0.679485        31.9527     
  1221.30        2500.00                 NaN   9.28146        2.92371                 NaN            NaN            NaN            NaN   8.46508        46.6885       0.679117        31.9621     
  1220.14        2500.00                 NaN   9.28707        2.88195       0.343169E-001            NaN            NaN            NaN   8.47330        46.6836       0.678889        31.9608     
  1218.98        2500.00                 NaN   9.25231        2.97137                 NaN            NaN            NaN            NaN   8.47739        46.6559       0.676495        31.9665     
  1217.81        2500.00                 NaN   5.29630        6.99125                 NaN            NaN            NaN            NaN   8.54246        46.5485       0.659412        31.9621     
  1216.65        2500.00                 NaN   9.63498        2.62756       0.468852E-003            NaN            NaN            NaN   8.44381        46.6153       0.674268        32.0036     
  1215.48        2500.00                 NaN   11.6691       0.731189       0.705146E-005            NaN            NaN            NaN   8.54826        46.3905       0.642638        32.0182     
  1214.32        2500.00                 NaN   1.66560        10.5580       0.108587E-004            NaN            NaN            NaN   8.38821        46.7519       0.676040        31.9602     
  1213.15        2500.00                 NaN   1.66233        10.5602       0.127674E-004            NaN            NaN            NaN   8.38739        46.7576       0.674664        31.9578     
  1211.99        2500.00                 NaN   9.58518        2.64279       0.244229E-005            NaN            NaN            NaN   8.51883        46.6057       0.675586        31.9719     
  1210.82        2500.00                 NaN   9.34511        2.86361       0.121032E-004            NaN            NaN            NaN   8.50378        46.6458       0.676169        31.9655     
  1209.66        2500.00                 NaN  0.763167        11.5727                 NaN            NaN            NaN            NaN   8.59737        46.4472       0.646930        31.9726     
  1208.49        2500.00                 NaN   1.89622        10.3009       0.429701E-005            NaN            NaN            NaN   8.39176        46.7798       0.676327        31.9550     
  1207.33        2500.00                 NaN   1.89937        10.3194       0.606101E-005            NaN            NaN            NaN   8.38832        46.7453       0.677261        31.9703     
  1206.16        2500.00                 NaN   1.26850        10.8979       0.652453E-005            NaN            NaN            NaN   8.60479        46.5908       0.692731        31.9453     
  1205.00        2500.00                 NaN   10.8381        1.53805                 NaN            NaN            NaN            NaN   8.68371        46.3012       0.656684        31.9823     
  1203.83        2500.00                 NaN   10.9227       0.911532       0.375130                 NaN            NaN            NaN   8.60190        46.5388       0.691201        31.9588     
  1202.67        2500.00                 NaN   6.63653        5.64958                 NaN            NaN            NaN            NaN   8.59421        46.4921       0.655957        31.9716     
  1201.50        2500.00                 NaN   9.42477        2.80139                 NaN            NaN            NaN            NaN   8.53759        46.5931       0.670081        31.9730     
  1200.34        2500.00                 NaN   9.42972        2.78963       0.223033E-003            NaN            NaN            NaN   8.53876        46.5972       0.671912        31.9726     
  1199.17        2500.00                 NaN   9.55498        2.66891       0.275493E-005            NaN            NaN            NaN   8.55500        46.5680       0.674891        31.9782     
  1198.01        2500.00                 NaN   9.43202        2.78883       0.199487E-005            NaN            NaN            NaN   8.54697        46.5873       0.671195        31.9737     
  1196.84        2500.00                 NaN   1.83878        10.2976       0.147314E-004            NaN            NaN            NaN   8.52882        46.7132       0.680358        31.9412     
  1195.68        2500.00                 NaN   9.66544        2.55642       0.447899E-005            NaN            NaN            NaN   8.56063        46.5667       0.674234        31.9766     
  1194.52        2500.00                 NaN   2.04382        10.0776       0.318165E-003            NaN            NaN            NaN   8.52726        46.7210       0.680463        31.9495     
  1193.35        2500.00                 NaN   9.34613        2.87744       0.337843E-002            NaN            NaN            NaN   8.55540        46.5693       0.669635        31.9787     
  1192.19        2500.00                 NaN   1.89178        10.3423       0.130108E-004            NaN            NaN            NaN   8.44839        46.6480       0.682295        31.9872     
  1191.02        2500.00                 NaN   2.70575        9.62784                 NaN            NaN            NaN            NaN   8.65738        46.3893       0.643038        31.9767     
  1189.86        2500.00                 NaN   1.89459        10.3330       0.115636E-004            NaN            NaN            NaN   8.44139        46.6633       0.683147        31.9846     
  1188.69        2500.00                 NaN   3.22153        9.10499                 NaN            NaN            NaN            NaN   8.66061        46.3942       0.642717        31.9760     
  1187.53        2500.00                 NaN   9.46574        2.76388       0.306020E-005            NaN            NaN            NaN   8.57394        46.5465       0.667753        31.9822     
  1186.36        2500.00                 NaN   1.95512        10.3888                 NaN            NaN            NaN            NaN   8.67861        46.3581       0.639629        31.9797     
  1185.20        2500.00                 NaN   9.60493        2.63281       0.144681E-005  0.420163E-003            NaN            NaN   8.60037        46.5085       0.669169        31.9838     
  1184.03        2500.00                 NaN   12.3593                 NaN            NaN            NaN            NaN            NaN   8.69289        46.3283       0.635890        31.9836     
  1182.87        2500.00                 NaN   12.3605                 NaN            NaN            NaN            NaN            NaN   8.69761        46.3224       0.635316        31.9841     
  1181.70        2500.00                 NaN   2.00326        10.1387       0.176680E-004            NaN            NaN            NaN   8.55994        46.6796       0.671905        31.9466     
  1180.54        2500.00                 NaN   2.00421        10.1384       0.112760E-004            NaN            NaN            NaN   8.56352        46.6753       0.671506        31.9471     
  1179.37        2500.00                 NaN   2.00827        10.1287       0.110162E-004            NaN            NaN            NaN   8.55917        46.6883       0.672171        31.9434     
  1178.21        2500.00                 NaN   1.81765        10.3729       0.447478E-005            NaN            NaN            NaN   8.50012        46.6835       0.661352        31.9645     
  1177.04        2500.00                 NaN   1.83812        10.3122       0.111536E-004            NaN            NaN            NaN   8.59219        46.6330       0.673601        31.9508     
  1175.88        2500.00                 NaN   1.83539        10.3211       0.809577E-005            NaN            NaN            NaN   8.60330        46.6129       0.672244        31.9550     
  1174.71        2500.00                 NaN   2.04745        10.0678       0.157736E-001            NaN            NaN            NaN   8.58787        46.6478       0.674501        31.9588     
  1173.55        2500.00                 NaN   1.81197        10.3840       0.112829E-004            NaN            NaN            NaN   8.50433        46.6718       0.659713        31.9681     
  1172.38        2500.00                 NaN   1.80793        10.3944       0.562085E-004            NaN            NaN            NaN   8.51264        46.6541       0.658356        31.9725     
  1171.22        2500.00                 NaN   1.96423        10.0403       0.132842                 NaN            NaN            NaN   8.59939        46.6280       0.673078        31.9622     
  1170.06        2500.00                 NaN   1.84159        10.3186       0.676581E-004            NaN            NaN            NaN   8.62144        46.5903       0.670181        31.9578     
  1168.89        2500.00                 NaN   1.84519        10.3108       0.631710E-004            NaN            NaN            NaN   8.61750        46.6008       0.670731        31.9549     
  1167.73        2500.00                 NaN   1.84655        10.3103       0.629672E-004            NaN            NaN            NaN   8.62107        46.5962       0.670317        31.9554     
  1166.56        2500.00                 NaN   2.02846        10.0540       0.541646E-001            NaN            NaN            NaN   8.61273        46.6156       0.671857        31.9633     
  1165.40        2500.00                 NaN   1.85109        10.3072       0.115398E-004            NaN            NaN            NaN   8.62798        46.5876       0.669503        31.9565     
  1164.23        2500.00                 NaN   2.03802        10.0538       0.455407E-001            NaN            NaN            NaN   8.61961        46.6075       0.671152        31.9643     
  1163.07        2500.00                 NaN   9.45970        2.77978                 NaN            NaN            NaN            NaN   8.66725        46.4370       0.662913        31.9933     
  1161.90        2500.00                 NaN   9.46078        2.77977                 NaN            NaN            NaN            NaN   8.67084        46.4320       0.662485        31.9941     
  1160.74        2500.00                 NaN   2.07737        10.0600       0.113041E-004            NaN            NaN            NaN   8.62958        46.5976       0.670190        31.9653     
  1159.57        2500.00                 NaN   2.06491        10.0778       0.729950E-005            NaN            NaN            NaN   8.63173        46.5939       0.668288        31.9634     
  1158.41        2500.00                 NaN   2.07382        10.0664       0.100831E-004            NaN            NaN            NaN   8.63457        46.5918       0.668806        31.9646     
  1157.24        2500.00                 NaN   1.13322        11.2260       0.599633E-004            NaN            NaN            NaN   8.74886        46.2120       0.651868        32.0280     
  1156.08        2500.00                 NaN   1.08647        11.2839       0.365669E-004            NaN            NaN            NaN   8.75451        46.1928       0.649855        32.0324     
  1154.91        2500.00                 NaN   11.0645        1.35880       0.472296E-003            NaN            NaN            NaN   8.79045        46.1008       0.637782        32.0471     
  1153.75        2500.00                 NaN   10.9674        1.45838                 NaN            NaN            NaN            NaN   8.78348        46.0936       0.642944        32.0541     
  1152.58        2500.00                 NaN   11.5628       0.817533                 NaN            NaN            NaN            NaN   8.79184        46.1991       0.625308        32.0034     
  1151.42        2500.00                 NaN   10.9463        1.47277                 NaN            NaN            NaN            NaN   8.78176        46.1020       0.644028        32.0532     
  1150.25        2500.00                 NaN   9.15972        3.12227                 NaN            NaN            NaN            NaN   8.70760        46.3533       0.651431        32.0056     
  1149.09        2500.00                 NaN   9.55492        2.70646                 NaN            NaN            NaN            NaN   8.70395        46.3747       0.654516        32.0055     
  1147.92        2500.00                 NaN   11.2802        1.09976                 NaN            NaN            NaN            NaN   8.79972        46.1873       0.625140        32.0078     
  1146.76        2500.00                 NaN   11.2171        1.16273                 NaN            NaN            NaN            NaN   8.80190        46.1844       0.625086        32.0088     
  1145.60        2500.00                 NaN   1.38420        10.9939                 NaN            NaN            NaN            NaN   8.79670        46.1876       0.626191        32.0114     
  1144.43        2500.00                 NaN   1.49303        10.8124       0.530807E-005            NaN            NaN            NaN   8.76521        46.2617       0.650460        32.0172     
  1143.27        2500.00                 NaN   10.9469        1.43103                 NaN            NaN            NaN            NaN   8.80599        46.1781       0.625476        32.0125     
  1142.10        2500.00                 NaN   9.48684        2.77243                 NaN            NaN            NaN            NaN   8.73208        46.3450       0.655247        32.0084     
  1140.94        2500.00                 NaN  0.352452        12.2687       0.216356E-004            NaN            NaN            NaN   8.89404        45.7962       0.593086        32.0956     
  1139.77        2500.00                 NaN   9.52426        2.74460                 NaN            NaN            NaN            NaN   8.73526        46.3320       0.652064        32.0118     
  1138.61        2500.00                 NaN   10.8271        1.55260                 NaN            NaN            NaN            NaN   8.81725        46.1621       0.624538        32.0164     
  1137.44        2500.00                 NaN   10.7988        1.58135                 NaN            NaN            NaN            NaN   8.82005        46.1581       0.624302        32.0174     
  1136.28        2500.00                 NaN   9.60462        2.66206                 NaN            NaN            NaN            NaN   8.73716        46.3314       0.649908        32.0148     
  1135.11        2500.00                 NaN   9.61773        2.64659                 NaN            NaN            NaN            NaN   8.74280        46.3262       0.650190        32.0165     
  1133.95        2500.00                 NaN   9.56091        2.71295                 NaN            NaN            NaN            NaN   8.75567        46.3051       0.649560        32.0158     
  1132.78        2500.00                 NaN   10.8455        1.53862                 NaN            NaN            NaN            NaN   8.83433        46.1384       0.622865        32.0204     
  1131.62        2500.00                 NaN   9.50723        2.77012                 NaN            NaN            NaN            NaN   8.75551        46.2986       0.649353        32.0192     
  1130.45        2500.00                 NaN   4.05640        8.27816                 NaN            NaN            NaN            NaN   8.77390        46.2446       0.635262        32.0117     
  1129.29        2500.00                 NaN   1.63837        10.7513                 NaN            NaN            NaN            NaN   8.84011        46.1233       0.621341        32.0256     
  1128.12        2500.00                 NaN  0.851162        11.4088       0.121269E-004            NaN            NaN            NaN   8.84391        46.2826       0.641271        31.9723     
  1126.96        2500.00                 NaN   3.42043        8.89516                 NaN            NaN            NaN            NaN   8.76102        46.2643       0.640453        32.0186     
  1125.79        2500.00                 NaN   8.91552        3.39884                 NaN            NaN            NaN            NaN   8.76924        46.2535       0.642156        32.0208     
  1124.63        2500.00                 NaN   3.38036        8.93366                 NaN            NaN            NaN            NaN   8.76934        46.2510       0.642774        32.0229     
  1123.46        2500.00                 NaN   3.44826        8.86660                 NaN            NaN            NaN            NaN   8.77574        46.2455       0.641850        32.0221     
  1122.30        2500.00                 NaN   9.48867        2.82976                 NaN            NaN            NaN            NaN   8.80813        46.2176       0.637757        32.0181     
  1121.14        2500.00                 NaN   8.99579        3.32107                 NaN            NaN            NaN            NaN   8.78246        46.2350       0.640689        32.0250     
  1119.97        2500.00                 NaN   9.71586        2.60807                 NaN            NaN            NaN            NaN   8.82940        46.1942       0.634756        32.0178     
  1118.81        2500.00                 NaN   3.29320        9.02916                 NaN            NaN            NaN            NaN   8.79172        46.2179       0.639684        32.0284     
  1117.64        2500.00                 NaN   3.30930        9.01057                 NaN            NaN            NaN            NaN   8.79580        46.2162       0.639805        32.0283     
  1116.48        2500.00                 NaN   3.28897        9.03284                 NaN            NaN            NaN            NaN   8.79377        46.2130       0.638958        32.0324     
  1115.31        2500.00                 NaN   3.21420        9.10322                 NaN            NaN            NaN            NaN   8.80307        46.2151       0.636451        32.0280     
  1114.15        2500.00                 NaN   3.25389        9.06965                 NaN            NaN            NaN            NaN   8.81420        46.1963       0.634900        32.0311     
  1112.98        2500.00                 NaN   1.99245        10.4043                 NaN            NaN            NaN            NaN   8.88422        46.0621       0.617838        32.0391     
  1111.82        2500.00                 NaN   3.27675        9.04274                 NaN            NaN            NaN            NaN   8.81875        46.1939       0.636223        32.0317     
  1110.65        2500.00                 NaN   3.25754        9.06408                 NaN            NaN            NaN            NaN   8.82242        46.1877       0.635386        32.0329     
  1109.49        2500.00                 NaN   3.18434        9.13571                 NaN            NaN            NaN            NaN   8.82087        46.1881       0.637394        32.0336     
  1108.32        2500.00                 NaN   3.16506        9.16357                 NaN            NaN            NaN            NaN   8.82617        46.1764       0.633117        32.0357     
  1107.16        2500.00                 NaN   9.47676        2.82909                 NaN            NaN            NaN            NaN   8.82423        46.1893       0.641052        32.0395     
  1105.99        2500.00                 NaN   3.08335        9.24570                 NaN            NaN            NaN            NaN   8.82686        46.1709       0.633068        32.0402     
  1104.83        2500.00                 NaN   3.06783        9.26038                 NaN            NaN            NaN            NaN   8.82957        46.1686       0.633169        32.0404     
  1103.66        2500.00                 NaN   9.18118        3.14638                 NaN            NaN            NaN            NaN   8.84768        46.1509       0.634303        32.0395     
  1102.50        2500.00                 NaN   9.48668        2.82467                 NaN            NaN            NaN            NaN   8.84973        46.1599       0.637798        32.0413     
  1101.33        2500.00                 NaN   9.53997        2.77368                 NaN            NaN            NaN            NaN   8.85421        46.1514       0.636364        32.0444     
  1100.17        2500.00                 NaN   3.10616        9.22897                 NaN            NaN            NaN            NaN   8.85368        46.1343       0.631794        32.0451     
  1099.00        2500.00                 NaN   3.05472        9.28993                 NaN            NaN            NaN            NaN   8.86258        46.1122       0.630063        32.0505     
  1097.84        2500.00                 NaN   3.06980        9.27625                 NaN            NaN            NaN            NaN   8.86736        46.1046       0.629778        32.0522     
  1096.68        2500.00                 NaN   3.08133        9.26592                 NaN            NaN            NaN            NaN   8.87230        46.0968       0.629486        32.0541     
  1095.51        2500.00                 NaN   3.08700        9.25442                 NaN            NaN            NaN            NaN   8.87643        46.0983       0.630125        32.0537     
  1094.35        2500.00                 NaN   9.78349        2.60289                 NaN            NaN            NaN            NaN   8.90130        46.0347       0.620457        32.0571     
  1093.18        2500.00                 NaN   9.70545        2.65684                 NaN            NaN            NaN            NaN   8.90525        46.0549       0.624465        32.0531     
  1092.02        2500.00                 NaN   9.41780        2.94149                 NaN            NaN            NaN            NaN   8.88275        46.0661       0.627956        32.0639     
  1090.85        2500.00                 NaN   10.0622        2.34468                 NaN            NaN            NaN            NaN   8.93293        45.9871       0.613671        32.0594     
  1089.69        2500.00                 NaN   2.34691        10.0637                 NaN            NaN            NaN            NaN   8.93728        45.9767       0.613568        32.0618     
  1088.52        2500.00                 NaN   9.31527        3.02691                 NaN            NaN            NaN            NaN   8.89500        46.0798       0.629484        32.0535     
  1087.36        2500.00                 NaN   9.54935        2.77858                 NaN            NaN            NaN            NaN   8.89526        46.0893       0.632022        32.0555     
  1086.19        2500.00                 NaN   9.46798        2.88894                 NaN            NaN            NaN            NaN   8.89142        46.0560       0.630905        32.0648     
  1085.03        2500.00                 NaN   9.34223        3.00365                 NaN            NaN            NaN            NaN   8.90191        46.0674       0.627869        32.0570     
  1083.86        2500.00                 NaN   9.34912        2.99808                 NaN            NaN            NaN            NaN   8.90534        46.0620       0.627432        32.0581     
  1082.70        2500.00                 NaN   9.35571        2.99279                 NaN            NaN            NaN            NaN   8.90877        46.0565       0.626995        32.0592     
  1081.53        2500.00                 NaN   9.36207        2.98777                 NaN            NaN            NaN            NaN   8.91219        46.0511       0.626556        32.0603     
  1080.37        2500.00                 NaN   9.36823        2.98295                 NaN            NaN            NaN            NaN   8.91560        46.0457       0.626117        32.0614     
  1079.20        2500.00                 NaN   9.37415        2.97838                 NaN            NaN            NaN            NaN   8.91903        46.0402       0.625671        32.0626     
  1078.04        2500.00                 NaN   9.37512        2.97909                 NaN            NaN            NaN            NaN   8.92570        46.0309       0.625517        32.0636     
  1076.87        2500.00                 NaN   9.38543        2.96986                 NaN            NaN            NaN            NaN   8.92589        46.0292       0.624773        32.0648     
  1075.71        2500.00                 NaN   9.38824        2.96818                 NaN            NaN            NaN            NaN   8.92877        46.0246       0.624366        32.0658     
  1074.54        2500.00                 NaN   2.93888        9.45628                 NaN            NaN            NaN            NaN   8.93040        45.9728       0.620499        32.0811     
  1073.38        2500.00                 NaN   9.39750        2.96231                 NaN            NaN            NaN            NaN   8.93857        46.0098       0.623637        32.0682     
  1072.22        2500.00                 NaN   9.40583        2.95513                 NaN            NaN            NaN            NaN   8.93962        46.0071       0.622949        32.0694     
  1071.05        2500.00                 NaN   9.40726        2.95562                 NaN            NaN            NaN            NaN   8.94521        45.9987       0.622705        32.0705     
  1069.89        2500.00                 NaN   9.53498        2.81738                 NaN            NaN            NaN            NaN   8.94458        46.0063       0.624181        32.0726     
  1068.72        2500.00                 NaN   9.41952        2.94583                 NaN            NaN            NaN            NaN   8.94991        45.9904       0.621558        32.0728     
  1067.56        2500.00                 NaN   9.42380        2.94303                 NaN            NaN            NaN            NaN   8.95335        45.9847       0.621090        32.0740     
  1066.39        2500.00                 NaN   9.42795        2.94038                 NaN            NaN            NaN            NaN   8.95678        45.9791       0.620620        32.0751     
  1065.23        2500.00                 NaN   9.43205        2.93780                 NaN            NaN            NaN            NaN   8.96022        45.9735       0.620146        32.0763     
  1064.06        2500.00                 NaN   9.43603        2.93534                 NaN            NaN            NaN            NaN   8.96368        45.9678       0.619672        32.0775     
  1062.90        2500.00                 NaN   9.43980        2.93310                 NaN            NaN            NaN            NaN   8.96711        45.9621       0.619196        32.0787     
  1061.73        2500.00                 NaN   9.44346        2.93098                 NaN            NaN            NaN            NaN   8.97054        45.9565       0.618718        32.0798     
  1060.57        2500.00                 NaN   9.44705        2.92895                 NaN            NaN            NaN            NaN   8.97398        45.9508       0.618237        32.0810     
  1059.40        2500.00                 NaN   9.45050        2.92707                 NaN            NaN            NaN            NaN   8.97741        45.9451       0.617755        32.0822     
  1058.24        2500.00                 NaN   9.45387        2.92528                 NaN            NaN            NaN            NaN   8.98085        45.9393       0.617270        32.0834     
  1057.07        2500.00                 NaN   9.45715        2.92358                 NaN            NaN            NaN            NaN   8.98428        45.9336       0.616785        32.0846     
  1055.91        2500.00                 NaN   9.46036        2.92199                 NaN            NaN            NaN            NaN   8.98772        45.9279       0.616296        32.0858     
  1054.74        2500.00                 NaN   9.46344        2.92051                 NaN            NaN            NaN            NaN   8.99115        45.9221       0.615806        32.0870     
  1053.58        2500.00                 NaN   9.46645        2.91913                 NaN            NaN            NaN            NaN   8.99459        45.9163       0.615316        32.0882     
  1052.41        2500.00                 NaN   9.46931        2.91790                 NaN            NaN            NaN            NaN   8.99800        45.9106       0.614823        32.0894     
  1051.25        2500.00                 NaN   9.47216        2.91670                 NaN            NaN            NaN            NaN   9.00144        45.9048       0.614327        32.0906     
  1050.08        2500.00                 NaN   9.47493        2.91558                 NaN            NaN            NaN            NaN   9.00487        45.8990       0.613830        32.0918     
  1048.92        2500.00                 NaN   9.47763        2.91455                 NaN            NaN            NaN            NaN   9.00831        45.8931       0.613330        32.0930     
  1047.76        2500.00                 NaN   9.48027        2.91359                 NaN            NaN            NaN            NaN   9.01175        45.8873       0.612829        32.0943     
  1046.59        2500.00                 NaN   2.91268        9.48289                 NaN            NaN            NaN            NaN   9.01519        45.8814       0.612324        32.0955     
  1045.43        2500.00                 NaN   2.91194        9.48532                 NaN            NaN            NaN            NaN   9.01862        45.8756       0.611822        32.0967     
  1044.26        2500.00                 NaN   2.91122        9.48775                 NaN            NaN            NaN            NaN   9.02205        45.8697       0.611315        32.0979     
  1043.10        2500.00                 NaN   2.91056        9.49014                 NaN            NaN            NaN            NaN   9.02549        45.8638       0.610807        32.0992     
  1041.93        2500.00                 NaN   9.49241        2.91002                 NaN            NaN            NaN            NaN   9.02893        45.8579       0.610296        32.1004     
  1040.77        2500.00                 NaN   2.90952        9.49466                 NaN            NaN            NaN            NaN   9.03237        45.8520       0.609785        32.1017     
  1039.60        2500.00                 NaN   9.74114        2.71167                 NaN            NaN            NaN            NaN   9.06481        45.7730       0.599128        32.1102     
  1038.44        2500.00                 NaN   2.90869        9.49901                 NaN            NaN            NaN            NaN   9.03925        45.8401       0.608754        32.1042     
  1037.27        2500.00                 NaN   9.50106        2.90842                 NaN            NaN            NaN            NaN   9.04268        45.8342       0.608237        32.1054     
  1036.11        2500.00                 NaN   9.50311        2.90816                 NaN            NaN            NaN            NaN   9.04612        45.8282       0.607717        32.1067     
  1034.94        2500.00                 NaN   9.50510        2.90798                 NaN            NaN            NaN            NaN   9.04956        45.8222       0.607196        32.1080     
  1033.78        2500.00                 NaN   2.90783        9.50707                 NaN            NaN            NaN            NaN   9.05301        45.8162       0.606671        32.1092     
  1032.61        2500.00                 NaN   2.90779        9.50892                 NaN            NaN            NaN            NaN   9.05644        45.8102       0.606148        32.1105     
  1031.45        2500.00                 NaN   2.90777        9.51079                 NaN            NaN            NaN            NaN   9.05988        45.8042       0.605620        32.1118     
  1030.28        2500.00                 NaN   9.51259        2.90781                 NaN            NaN            NaN            NaN   9.06332        45.7981       0.605092        32.1131     
  1029.12        2500.00                 NaN   2.90788        9.51437                 NaN            NaN            NaN            NaN   9.06676        45.7921       0.604563        32.1144     
  1027.95        2500.00                 NaN   2.90802        9.51611                 NaN            NaN            NaN            NaN   9.07020        45.7860       0.604029        32.1157     
  1026.79        2500.00                 NaN   9.51778        2.90823                 NaN            NaN            NaN            NaN   9.07364        45.7799       0.603496        32.1169     
  1025.62        2500.00                 NaN   9.53677        2.89011                 NaN            NaN            NaN            NaN   9.07736        45.7744       0.603061        32.1182     
  1024.46        2500.00                 NaN   2.90872        9.52109                 NaN            NaN  0.107135E-005            NaN   9.08053        45.7677       0.602421        32.1195     
  1023.30        2500.00                 NaN   9.52264        2.90907                 NaN            NaN            NaN            NaN   9.08397        45.7616       0.601883        32.1209     
  1022.13        2500.00                 NaN  0.650591        2.05097        9.74878                 NaN            NaN            NaN   8.93501        45.8186       0.613184        32.1828     
  1020.97        2500.00                 NaN   2.90986        9.52571                 NaN            NaN            NaN            NaN   9.09086        45.7493       0.600799        32.1235     
  1019.80        2500.00                 NaN   9.52721        2.91031                 NaN            NaN            NaN            NaN   9.09431        45.7431       0.600254        32.1248     
  1018.64        2500.00                 NaN   2.91081        9.52867                 NaN            NaN            NaN            NaN   9.09776        45.7369       0.599706        32.1261     
  1017.47        2500.00                 NaN   2.91133        9.53012                 NaN            NaN            NaN            NaN   9.10120        45.7307       0.599157        32.1275     
  1016.31        2500.00                 NaN   2.91190        9.53154                 NaN            NaN            NaN            NaN   9.10465        45.7245       0.598606        32.1288     
  1015.14        2500.00                 NaN   9.53290        2.91253                 NaN            NaN            NaN            NaN   9.10810        45.7183       0.598054        32.1301     
  1013.98        2500.00                 NaN   9.53428        2.91316                 NaN            NaN            NaN            NaN   9.11155        45.7121       0.597498        32.1315     
  1012.81        2500.00                 NaN   2.85715        9.64162                 NaN            NaN            NaN            NaN   8.97370        45.7112       0.607547        32.2088     
  1011.65        2500.00                 NaN   9.53693        2.91455                 NaN            NaN            NaN            NaN   9.11846        45.6995       0.596384        32.1342     
  1010.48        2500.00                 NaN   9.53823        2.91529                 NaN            NaN            NaN            NaN   9.12192        45.6932       0.595824        32.1355     
  1009.32        2500.00                 NaN   2.91607        9.53951                 NaN            NaN            NaN            NaN   9.12537        45.6869       0.595261        32.1369     
  1008.15        2500.00                 NaN   9.63778        2.86642                 NaN            NaN            NaN            NaN   8.98430        45.6919       0.605471        32.2141     
  1006.99        2500.00                 NaN   9.63799        2.86785                 NaN            NaN            NaN            NaN   8.98699        45.6868       0.604908        32.2155     
  1005.82        2500.00                 NaN   2.91858        9.54323                 NaN            NaN            NaN            NaN   9.13575        45.6679       0.593562        32.1410     
  1004.66        2500.00                 NaN   9.54443        2.91948                 NaN            NaN            NaN            NaN   9.13921        45.6616       0.592992        32.1423     
  1003.49        2500.00                 NaN   9.54562        2.92040                 NaN            NaN            NaN            NaN   9.14268        45.6552       0.592419        32.1437     
  1002.33        2500.00                 NaN   5.75351                 NaN            NaN            NaN   3.86745                 NaN   8.50086        47.1668       0.878619        33.8327     
  1001.16        2500.00                 NaN   4.88382                 NaN            NaN            NaN   4.17949                 NaN   8.34760        47.7997       0.929842        33.8595     
