|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m0.25/YM20/YM20_1.tab                   
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             Sp(TH)         Sp(TH)         San(TH)        ilm            q             
  1251.59        500.000        95.4959                 NaN            NaN  0.575884       0.670197       0.566165       0.340783                 NaN   2.35104                 NaN            NaN
  1250.14        500.000        95.7213                 NaN            NaN  0.642230       0.535859       0.538444       0.327257                 NaN   2.23494                 NaN            NaN
  1248.70        500.000        95.9252                 NaN            NaN  0.616826       0.499148       0.513412       0.315088                 NaN   2.13037                 NaN            NaN
  1247.25        500.000        96.1122                 NaN            NaN  0.593315       0.465477       0.490126       0.303909                 NaN   2.03500                 NaN            NaN
  1245.81        500.000        96.2843                 NaN            NaN  0.571893       0.434743       0.468645       0.293190                 NaN   1.94724                 NaN            NaN
  1244.36        500.000        96.3484                 NaN            NaN  0.561080       0.416825       0.461171       0.289275                 NaN   1.92326                 NaN            NaN
  1242.91        500.000        96.6981                 NaN            NaN  0.519073       0.365592       0.415896       0.267145                 NaN   1.73421                 NaN            NaN
  1241.47        500.000        94.4172                 NaN            NaN   1.02738       0.244788       0.713460       0.592474                 NaN   3.00467                 NaN            NaN
  1240.02        500.000        98.7490                 NaN            NaN  0.168529       0.262441       0.150002       0.810457E-001            NaN  0.588947                 NaN            NaN
  1238.58        500.000        97.3120                 NaN            NaN  0.328566       0.490993       0.336493       0.966858E-001            NaN   1.43524                 NaN            NaN
  1237.13        500.000        97.1873                 NaN            NaN  0.463535       0.246186       0.350099       0.244694                 NaN   1.50815                 NaN            NaN
  1235.68        500.000        95.5495                 NaN            NaN  0.163561        1.18091       0.595205       0.174834                 NaN   2.33594                 NaN            NaN
  1234.24        500.000        97.9700                 NaN            NaN  0.457895                 NaN  0.249377       0.321413                 NaN   1.00128                 NaN            NaN
  1232.79        500.000        98.2751                 NaN            NaN  0.459687                 NaN  0.194000       0.663938E-001            NaN   1.00480                 NaN            NaN
  1231.35        500.000        91.7171                 NaN            NaN  0.686942        1.43855        1.02403       0.642406       0.228830E-003   4.49075                 NaN            NaN
  1229.90        500.000        99.9289                 NaN            NaN            NaN            NaN  0.679269E-002  0.643486E-001            NaN            NaN            NaN            NaN
  1228.45        500.000        99.8672                 NaN            NaN            NaN            NaN  0.417155E-001  0.911151E-001            NaN            NaN            NaN            NaN
  1227.01        500.000        99.0880                 NaN            NaN  0.434982E-001  0.240445       0.106644       0.412357E-001            NaN  0.480184                 NaN            NaN
  1225.56        500.000        97.6891                 NaN            NaN  0.451603       0.174332       0.300750       0.165978                 NaN   1.21829                 NaN            NaN
  1224.12        500.000        96.1569                 NaN            NaN  0.714036                 NaN  0.466888       0.320607                 NaN   2.30026       0.413075E-001            NaN
  1222.67        500.000        99.1849                 NaN            NaN  0.275858                 NaN  0.836198E-001  0.796950E-003            NaN  0.405880       0.489397E-001            NaN
  1221.22        500.000        98.6969                 NaN            NaN  0.125282                 NaN  0.186796       0.160145                 NaN  0.830878                 NaN            NaN
  1219.78        500.000        98.2963                 NaN            NaN  0.380381       0.123653       0.193833       0.105137                 NaN  0.900664                 NaN            NaN
  1218.33        500.000        97.7505                 NaN            NaN  0.676922       0.758238E-001  0.242893       0.182910                 NaN   1.07099                 NaN            NaN
  1216.89        500.000        95.4048                 NaN            NaN  0.910872                 NaN  0.536719       0.610848E-001            NaN   2.82454       0.261999                 NaN
  1215.44        500.000        99.7910                 NaN            NaN  0.438653E-001  0.280405E-001  0.207005E-001  0.174689E-001            NaN  0.989385E-001            NaN            NaN
  1214.00        500.000        97.9619                 NaN            NaN  0.209462       0.404847       0.239244                 NaN            NaN   1.11810       0.664723E-001            NaN
  1212.55        500.000        99.2501                 NaN            NaN  0.266671E-001  0.482850       0.847895E-001            NaN            NaN  0.155560                 NaN            NaN
  1211.10        500.000        97.0935                 NaN            NaN  0.663110       0.129692       0.369728       0.114916                 NaN   1.62904                 NaN            NaN
  1209.66        500.000        99.7793                 NaN            NaN  0.647374E-001            NaN  0.316778E-001            NaN            NaN  0.124291                 NaN            NaN
  1208.21        500.000        99.7889                 NaN            NaN  0.353961E-001            NaN  0.164094E-001  0.322370E-001            NaN  0.127071                 NaN            NaN
  1206.77        500.000        97.4750                 NaN            NaN  0.237508       0.391997       0.293449       0.182206                 NaN   1.41984                 NaN            NaN
  1205.32        500.000        92.8754                 NaN            NaN  0.757486                 NaN  0.623150       0.416272                 NaN   2.91806                 NaN   2.40962     
  1203.87        500.000        96.5500                 NaN            NaN  0.375930       0.869737E-001  0.317057       0.194038                 NaN   1.49324                 NaN  0.982761     
  1202.43        500.000        99.0318                 NaN            NaN  0.947902E-001            NaN  0.767752E-001  0.423413E-001            NaN  0.364872                 NaN  0.389442     
  1200.98        500.000        78.8858                 NaN            NaN   1.93194                 NaN   1.73124        1.00077                 NaN   8.20594                 NaN   8.24431     
  1199.54        500.000        81.2231                 NaN            NaN  0.810104E-001   1.56021        1.54688       0.933829                 NaN   7.24870                 NaN   7.40625     
  1198.09        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1196.64        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1195.20        500.000        81.0728                 NaN            NaN   1.70199                 NaN   1.53672       0.920967                 NaN   7.34123                 NaN   7.42633     
  1193.75        500.000        91.0435                 NaN            NaN  0.770848                 NaN  0.721118       0.435372                 NaN   3.49842                 NaN   3.53070     
  1192.31        500.000        90.2530                 NaN            NaN  0.776059                 NaN  0.777670       0.500616                 NaN   3.78398                 NaN   3.90872     
  1190.86        500.000        90.5630                 NaN            NaN  0.768959                 NaN  0.747371       0.455482                 NaN   3.72935                 NaN   3.73588     
  1189.41        500.000        89.4832                 NaN            NaN  0.832670                 NaN  0.825033       0.488934                 NaN   4.18578                 NaN   4.18439     
  1187.97        500.000        87.5539                 NaN            NaN  0.934800                 NaN  0.959528       0.575074                 NaN   5.01539                 NaN   4.96131     
  1186.52        500.000        79.0561                 NaN            NaN   1.45563                 NaN   1.56656       0.927185                 NaN   8.57510                 NaN   8.41947     
  1185.08        500.000                 NaN            NaN            NaN   6.20098                 NaN   7.17581        4.27277                 NaN   41.7735                 NaN   40.5770     
  1183.63        500.000                 NaN            NaN            NaN   6.17920                 NaN   7.18182        4.28071                 NaN   41.7758                 NaN   40.5824     
  1182.19        500.000                 NaN            NaN            NaN   6.08606                 NaN   7.17733        4.33027                 NaN   41.7927                 NaN   40.6136     
  1180.74        500.000                 NaN            NaN            NaN   6.08263                 NaN   7.17923        4.33016                 NaN   41.7941                 NaN   40.6139     
  1179.29        500.000                 NaN            NaN            NaN   6.08566                 NaN   7.17696        4.33127                 NaN   41.7910                 NaN   40.6151     
  1177.85        500.000                 NaN            NaN            NaN   6.08631                 NaN   7.17647        4.33254                 NaN   41.7883                 NaN   40.6164     
  1176.40        500.000                 NaN            NaN            NaN   6.08200                 NaN   7.17869        4.33503                 NaN   41.7853                 NaN   40.6190     
  1174.96        500.000                 NaN            NaN            NaN   6.07890                 NaN   7.18108        4.33702                 NaN   41.7815                 NaN   40.6215     
  1173.51        500.000                 NaN            NaN            NaN   6.10130                 NaN   7.18240        4.32614                 NaN   41.7747                 NaN   40.6154     
  1172.06        500.000                 NaN            NaN            NaN   6.13191                 NaN   7.19019        4.31004                 NaN   41.7598                 NaN   40.6081     
  1170.62        500.000                 NaN            NaN            NaN   6.11113                 NaN   7.18702        4.32151                 NaN   41.7659                 NaN   40.6145     
  1169.17        500.000                 NaN            NaN            NaN   6.12833                 NaN   7.19324        4.31237                 NaN   41.7552                 NaN   40.6109     
  1167.73        500.000                 NaN            NaN            NaN   6.12761                 NaN   7.19589        4.31199                 NaN   41.7533                 NaN   40.6112     
  1166.28        500.000                 NaN            NaN            NaN   6.12213                 NaN   7.20080        4.31245                 NaN   41.7527                 NaN   40.6119     
  1164.83        500.000                 NaN            NaN            NaN   6.12084                 NaN   7.20133        4.31389                 NaN   41.7505                 NaN   40.6135     
  1163.39        500.000                 NaN            NaN            NaN   6.05270                 NaN   7.18914        4.35268                 NaN   41.7693                 NaN   40.6362     
  1161.94        500.000                 NaN            NaN            NaN   6.04512                 NaN   7.19146        4.35695                 NaN   41.7666                 NaN   40.6398     
  1160.50        500.000                 NaN            NaN            NaN   6.04830                 NaN   7.19298        4.35535                 NaN   41.7637                 NaN   40.6397     
  1159.05        500.000                 NaN            NaN            NaN   6.02318                 NaN   7.19749        4.36999                 NaN   41.7568                 NaN   40.6525     
  1157.60        500.000                 NaN            NaN            NaN   6.02616                 NaN   7.19724        4.36655                 NaN   41.7616                 NaN   40.6484     
  1156.16        500.000                 NaN            NaN            NaN   6.01988                 NaN   7.20222        4.36919                 NaN   41.7559                 NaN   40.6528     
  1154.71        500.000                 NaN            NaN            NaN   6.02868                 NaN   7.20170        4.36530                 NaN   41.7543                 NaN   40.6500     
  1153.27        500.000                 NaN            NaN            NaN   6.02754                 NaN   7.20281        4.36622                 NaN   41.7522                 NaN   40.6513     
  1151.82        500.000                 NaN            NaN            NaN   6.02128                 NaN   7.20261        4.37026                 NaN   41.7524                 NaN   40.6535     
  1150.38        500.000                 NaN            NaN            NaN   6.04526                 NaN   7.20564        4.35656                 NaN   41.7468                 NaN   40.6458     
  1148.93        500.000                 NaN            NaN            NaN   6.02232                 NaN   7.20526        4.36848                 NaN   41.7501                 NaN   40.6539     
  1147.48        500.000                 NaN            NaN            NaN   6.01928                 NaN   7.20525        4.37013                 NaN   41.7510                 NaN   40.6543     
  1146.04        500.000                 NaN            NaN            NaN   6.01766                 NaN   7.20597        4.37069                 NaN   41.7509                 NaN   40.6548     
  1144.59        500.000                 NaN            NaN            NaN   6.06573                 NaN   7.21928        4.34835                 NaN   41.7195                 NaN   40.6472     
  1143.15        500.000                 NaN            NaN            NaN   6.07449                 NaN   7.22018        4.34275                 NaN   41.7200                 NaN   40.6426     
  1141.70        500.000                 NaN            NaN            NaN   6.07678                 NaN   7.21885        4.34246                 NaN   41.7193                 NaN   40.6426     
  1140.25        500.000                 NaN            NaN            NaN   6.06712                 NaN   7.22327        4.34687                 NaN   41.7160                 NaN   40.6467     
  1138.81        500.000                 NaN            NaN            NaN   6.05487                 NaN   7.21886        4.35493                 NaN   41.7196                 NaN   40.6518     
  1137.36        500.000                 NaN            NaN            NaN   6.06358                 NaN   7.22070       0.481124E-002   4.34580        41.7154                 NaN   40.6497     
  1135.92        500.000                 NaN            NaN            NaN   6.06572                 NaN   7.22211        4.34992                 NaN   41.7122                 NaN   40.6500     
  1134.47        500.000                 NaN            NaN            NaN   6.06338                 NaN   7.22351        4.35152                 NaN   41.7097                 NaN   40.6519     
  1133.02        500.000                 NaN            NaN            NaN   6.05968                 NaN   7.22489        4.35388                 NaN   41.7072                 NaN   40.6543     
  1131.58        500.000                 NaN            NaN            NaN   6.05582                 NaN   7.22592        4.35639                 NaN   41.7051                 NaN   40.6567     
  1130.13        500.000                 NaN            NaN            NaN   5.95552                 NaN   7.21710        4.40792                 NaN   41.7313                 NaN   40.6881     
  1128.69        500.000                 NaN            NaN            NaN   6.04140                 NaN   7.23496        4.36085                 NaN   41.7018                 NaN   40.6609     
  1127.24        500.000                 NaN            NaN            NaN   6.03175                 NaN   7.23809        4.36654                 NaN   41.6971                 NaN   40.6666     
  1125.79        500.000                 NaN            NaN            NaN   6.02474                 NaN   7.23977        4.37082                 NaN   41.6938                 NaN   40.6708     
  1124.35        500.000                 NaN            NaN            NaN   5.96620                 NaN   7.22598        4.40502                 NaN   41.7117                 NaN   40.6911     
  1122.90        500.000                 NaN            NaN            NaN   5.98399                 NaN   7.23772        4.39159                 NaN   41.7033                 NaN   40.6834     
  1121.46        500.000                 NaN            NaN            NaN   5.94896                 NaN   7.22846        4.41437                 NaN   41.7095                 NaN   40.6987     
  1120.01        500.000                 NaN            NaN            NaN   5.93058                 NaN   7.22872        4.42285                 NaN   41.7137                 NaN   40.7041     
  1118.57        500.000                 NaN            NaN            NaN   6.01360                 NaN   7.24792        4.37675                 NaN   41.6839                 NaN   40.6778     
  1117.12        500.000                 NaN            NaN            NaN   6.00864                 NaN   7.24937        4.37978                 NaN   41.6814                 NaN   40.6808     
  1115.67        500.000                 NaN            NaN            NaN   6.00244                 NaN   7.25133        4.38337                 NaN   41.6784                 NaN   40.6844     
  1114.23        500.000                 NaN            NaN            NaN   6.00558                 NaN   7.25018        4.38388                 NaN   41.6750                 NaN   40.6854     
  1112.78        500.000                 NaN            NaN            NaN   5.99481                 NaN   7.25464        4.38791                 NaN   41.6733                 NaN   40.6894     
  1111.34        500.000                 NaN            NaN            NaN   5.91600                 NaN   7.23643        4.42485                 NaN   41.7179                 NaN   40.7049     
  1109.89        500.000                 NaN            NaN            NaN   5.91802                 NaN   7.23758        4.42382                 NaN   41.7158                 NaN   40.7048     
  1108.44        500.000                 NaN            NaN            NaN   5.92502                 NaN   7.23036        4.42427                 NaN   41.7155                 NaN   40.7049     
  1107.00        500.000                 NaN            NaN            NaN   5.98541                 NaN   7.26115        4.39302                 NaN   41.6651                 NaN   40.6953     
  1105.55        500.000                 NaN            NaN            NaN   5.98622                 NaN   7.26196        4.39236                 NaN   41.6646                 NaN   40.6949     
  1104.11        500.000                 NaN            NaN            NaN   5.98119                 NaN   7.26440        4.39525                 NaN   41.6612                 NaN   40.6979     
  1102.66        500.000                 NaN            NaN            NaN   5.89592                 NaN   7.24980        4.43653                 NaN   41.6987                 NaN   40.7191     
  1101.21        500.000                 NaN            NaN            NaN   5.97368                 NaN   7.26796        4.39956                 NaN   41.6561                 NaN   40.7027     
  1099.77        500.000                 NaN            NaN            NaN   5.97113                 NaN   7.26976        4.40094                 NaN   41.6538                 NaN   40.7043     
  1098.32        500.000                 NaN            NaN            NaN   5.96784                 NaN   7.27129        4.40300                 NaN   41.6512                 NaN   40.7067     
  1096.88        500.000                 NaN            NaN            NaN   5.96492                 NaN   7.27307        4.40441                 NaN   41.6494                 NaN   40.7082     
  1095.43        500.000                 NaN            NaN            NaN   5.96233                 NaN   7.27492        4.40606                 NaN   41.6464                 NaN   40.7103     
  1093.98        500.000                 NaN            NaN            NaN   5.95906                 NaN   7.27674        4.40800                 NaN   41.6437                 NaN   40.7125     
  1092.54        500.000                 NaN            NaN            NaN   5.95666                 NaN   7.27858        4.40942                 NaN   41.6410                 NaN   40.7143     
  1091.09        500.000                 NaN            NaN            NaN   5.95050                 NaN   7.28002        4.41221                 NaN   41.6406                 NaN   40.7166     
  1089.65        500.000                 NaN            NaN            NaN   5.94790                 NaN   7.28204        4.41386                 NaN   41.6374                 NaN   40.7188     
  1088.20        500.000                 NaN            NaN            NaN   5.94837                 NaN   7.28350        4.41370                 NaN   41.6354                 NaN   40.7191     
  1086.75        500.000                 NaN            NaN            NaN   5.94310                 NaN   7.28574        4.41685                 NaN   41.6317                 NaN   40.7227     
  1085.31        500.000                 NaN            NaN            NaN   5.94174                 NaN   7.28711        4.41799                 NaN   41.6288                 NaN   40.7244     
  1083.86        500.000                 NaN            NaN            NaN   5.93643                 NaN   7.28785        4.42203                 NaN   41.6252                 NaN   40.7285     
  1082.42        500.000                 NaN            NaN            NaN   5.93330                 NaN   7.29147        4.42277                 NaN   41.6226                 NaN   40.7298     
  1080.97        500.000                 NaN            NaN            NaN   5.93054                 NaN   7.29327        4.42445                 NaN   41.6198                 NaN   40.7319     
  1079.53        500.000                 NaN            NaN            NaN   5.92939                 NaN   7.29502        4.42508                 NaN   41.6176                 NaN   40.7329     
  1078.08        500.000                 NaN            NaN            NaN   5.92892                 NaN   7.29665        4.42563                 NaN   41.6147                 NaN   40.7341     
  1076.63        500.000                 NaN            NaN            NaN   5.92621                 NaN   7.30008        4.42789                 NaN   41.6082                 NaN   40.7377     
  1075.19        500.000                 NaN            NaN            NaN   5.92084                 NaN   7.30178        4.42309                 NaN   41.6069       0.767203E-002   40.7397     
  1073.74        500.000                 NaN            NaN            NaN   5.88456                 NaN   7.29482        4.40372                 NaN   41.6469       0.361601E-001   40.7339     
  1072.30        500.000                 NaN            NaN            NaN   5.91781                 NaN   7.30412        4.40719                 NaN   41.6039       0.257104E-001   40.7413     
  1070.85        500.000                 NaN            NaN            NaN   5.91641                 NaN   7.30520        4.39918                 NaN   41.6025       0.346712E-001   40.7420     
  1069.40        500.000                 NaN            NaN            NaN   5.91564                 NaN   7.30619        4.39205                 NaN   41.6003       0.427581E-001   40.7431     
  1067.96        500.000                 NaN            NaN            NaN   5.91414                 NaN   7.30749        4.38421                 NaN   41.5986       0.515961E-001   40.7439     
  1066.51        500.000                 NaN            NaN            NaN   5.91176                 NaN   7.30923        4.37895                 NaN   41.5947       0.589293E-001   40.7464     
  1065.07        500.000                 NaN            NaN            NaN   5.89940                 NaN   7.31373        4.37575                 NaN   41.5851       0.706943E-001   40.7553     
  1063.62        500.000                 NaN            NaN            NaN   5.89939                 NaN   7.31373        4.37570                 NaN   41.5851       0.707431E-001   40.7553     
  1062.17        500.000                 NaN            NaN            NaN   5.89939                 NaN   7.31374        4.37562                 NaN   41.5851       0.708183E-001   40.7553     
  1060.73        500.000                 NaN            NaN  0.137738E-004   5.90440                 NaN   7.31542        4.35087                 NaN   41.5852       0.924754E-001   40.7516     
  1059.28        500.000                 NaN            NaN  0.161457        5.88608                 NaN   7.32448        4.20308                 NaN   41.5875       0.125291        40.7121     
  1057.84        500.000                 NaN            NaN  0.556154        5.83197                 NaN   7.34970        3.83487                 NaN   41.5892       0.217851        40.6202     
  1056.39        500.000                 NaN            NaN  0.556199        5.83196                 NaN   7.34970        3.83478                 NaN   41.5892       0.217907        40.6202     
  1054.94        500.000                 NaN            NaN  0.556200        5.83196                 NaN   7.34970        3.83478                 NaN   41.5892       0.217908        40.6202     
  1053.50        500.000                 NaN            NaN  0.556200        5.83196                 NaN   7.34970        3.83478                 NaN   41.5892       0.217909        40.6202     
  1052.05        500.000                 NaN            NaN  0.556310        5.83195                 NaN   7.34971        3.83467                 NaN   41.5892       0.217933        40.6202     
  1050.61        500.000                 NaN            NaN   1.30583        5.77257                 NaN   7.38514        3.17170                 NaN   41.6069       0.332745        40.4251     
  1049.16        500.000                 NaN            NaN   1.30159        5.76607                 NaN   7.38711        3.17382                 NaN   41.6030       0.337896        40.4305     
  1047.72        500.000                 NaN            NaN   1.70216        5.73884                 NaN   7.40541        2.81787                 NaN   41.6137       0.398354        40.3237     
  1046.27        500.000                 NaN            NaN   1.96210        5.71815                 NaN   7.41814        2.58780                 NaN   41.6190       0.438487        40.2564     
  1044.82        500.000                 NaN            NaN   2.46744        5.68075                 NaN   7.44364        2.13620                 NaN   41.6276       0.519857        40.1245     
  1043.38        500.000                 NaN            NaN   2.46744        5.68075                 NaN   7.44364        2.13620                 NaN   41.6276       0.519858        40.1245     
  1041.93        500.000                 NaN            NaN   3.24174        5.61852                 NaN   7.48204        1.47261                 NaN   41.6384       0.619111        39.9276     
  1040.49        500.000                 NaN            NaN   3.24175        5.61852                 NaN   7.48204        1.47261                 NaN   41.6384       0.619112        39.9276     
  1039.04        500.000                 NaN            NaN   3.27122        5.61559                 NaN   7.48411        1.43710                 NaN   41.6397       0.633025        39.9192     
  1037.59        500.000                 NaN            NaN   3.27122        5.61559                 NaN   7.48411        1.43710                 NaN   41.6397       0.633027        39.9192     
  1036.15        500.000                 NaN            NaN   3.84190        5.56872                 NaN   7.51344       0.952763                 NaN   41.6445       0.702542        39.7761     
  1034.70        500.000                 NaN            NaN   4.72801        5.52449                 NaN   7.54775       0.180308                 NaN   41.6766       0.812012        39.5308     
  1033.26        500.000                 NaN            NaN   4.85921        5.51794                 NaN   7.55283       0.659363E-001            NaN   41.6813       0.828219        39.4945     
  1031.81        500.000                 NaN            NaN   4.93485        5.51416                 NaN   7.55575                 NaN            NaN   41.6841       0.837564        39.4736     
  1030.36        500.000                 NaN            NaN   4.93485        5.51416                 NaN   7.55575                 NaN            NaN   41.6841       0.837564        39.4736     
  1028.92        500.000                 NaN            NaN   4.94228        5.50316                 NaN   7.55666                 NaN            NaN   41.6830       0.838064        39.4768     
  1027.47        500.000                 NaN            NaN   4.93485        5.51416                 NaN   7.55575                 NaN            NaN   41.6841       0.837564        39.4736     
  1026.03        500.000                 NaN            NaN   4.97155        5.46703                 NaN   7.56977                 NaN            NaN   41.6593       0.839011        39.4933     
  1024.58        500.000                 NaN            NaN   4.96634        5.47372                 NaN   7.56691                 NaN            NaN   41.6644       0.838737        39.4899     
  1023.13        500.000                 NaN            NaN   4.97155        5.46703                 NaN   7.56977                 NaN            NaN   41.6593       0.839011        39.4933     
  1021.69        500.000                 NaN            NaN   4.97155        5.46703                 NaN   7.56977                 NaN            NaN   41.6593       0.839011        39.4933     
  1020.24        500.000                 NaN            NaN   4.96028        5.48229                 NaN   7.56234                 NaN            NaN   41.6717       0.838174        39.4853     
  1018.80        500.000                 NaN            NaN   4.96343        5.47884                 NaN   7.56696                 NaN            NaN   41.6620       0.838561        39.4902     
  1017.35        500.000                 NaN            NaN   4.97155        5.46703                 NaN   7.56977                 NaN            NaN   41.6593       0.839011        39.4933     
  1015.91        500.000                 NaN            NaN   4.97155        5.46702                 NaN   7.56977                 NaN            NaN   41.6593       0.839011        39.4933     
  1014.46        500.000                 NaN            NaN   4.97155        5.46702                 NaN   7.56977                 NaN            NaN   41.6593       0.839011        39.4933     
  1013.01        500.000                 NaN            NaN   4.97155        5.46703                 NaN   7.56977                 NaN            NaN   41.6593       0.839011        39.4933     
  1011.57        500.000                 NaN            NaN   4.97155        5.46702                 NaN   7.56977                 NaN            NaN   41.6593       0.839011        39.4933     
  1010.12        500.000                 NaN            NaN   4.97155        5.46703                 NaN   7.56977                 NaN            NaN   41.6593       0.839011        39.4933     
  1008.68        500.000                 NaN            NaN   4.97719        5.45802                 NaN   7.57031                 NaN            NaN   41.6592       0.839596        39.4957     
  1007.23        500.000                 NaN            NaN   4.97517        5.46140                 NaN   7.57029                 NaN            NaN   41.6588       0.839365        39.4950     
  1005.78        500.000                 NaN            NaN   4.97336        5.46426                 NaN   7.57011                 NaN            NaN   41.6589       0.839180        39.4942     
  1004.34        500.000                 NaN            NaN   4.97174        5.46674                 NaN   7.56982                 NaN            NaN   41.6593       0.839028        39.4934     
  1002.89        500.000                 NaN            NaN   4.97155        5.46702                 NaN   7.56977                 NaN            NaN   41.6593       0.839011        39.4933     
  1001.45        500.000                 NaN            NaN   4.97155        5.46702                 NaN   7.56978                 NaN            NaN   41.6593       0.839011        39.4933     
  1000.00        500.000                 NaN            NaN   5.00065        5.43808                 NaN   7.58225                 NaN            NaN   41.6301       0.838592        39.5103     
