|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m4.25/K22/K22_1.tab                   
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       melt(TH)       Opx(TH)        O(HP)          Sp(TH)         Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1279.40        500.000        99.4160                 NaN            NaN            NaN            NaN  0.132366       0.290870                 NaN  0.160796                 NaN            NaN            NaN
  1277.90        500.000        99.6329                 NaN            NaN            NaN            NaN  0.559854E-001  0.180774                 NaN  0.130350                 NaN            NaN            NaN
  1276.40        500.000        99.2199                 NaN            NaN            NaN            NaN  0.390651       0.204558                 NaN  0.184898                 NaN            NaN            NaN
  1274.89        500.000        99.4327                 NaN            NaN            NaN            NaN  0.125906       0.285500                 NaN  0.155873                 NaN            NaN            NaN
  1273.39        500.000        99.4386                 NaN            NaN            NaN            NaN  0.283544       0.123710                 NaN  0.154148                 NaN            NaN            NaN
  1271.89        500.000        92.3172                 NaN            NaN            NaN            NaN  0.721914        1.51269                 NaN  0.883761        4.56442                 NaN            NaN
  1270.39        500.000        91.3074                 NaN            NaN            NaN            NaN   1.74278       0.695498                 NaN  0.987209        5.26710                 NaN            NaN
  1268.89        500.000        91.6661                 NaN            NaN            NaN            NaN  0.920793        1.49301                 NaN  0.941069        4.97900                 NaN            NaN
  1267.38        500.000        91.4747                 NaN            NaN            NaN            NaN   1.51200       0.875868                 NaN  0.961136        5.17631                 NaN            NaN
  1265.88        500.000        93.2652                 NaN            NaN            NaN            NaN   1.53123       0.434063                 NaN  0.762787        4.00674                 NaN            NaN
  1264.38        500.000        91.2488                 NaN            NaN            NaN            NaN   1.04701        1.36141                 NaN  0.984780        5.35804                 NaN            NaN
  1262.88        500.000        93.3234                 NaN            NaN            NaN            NaN   1.36453       0.531797                 NaN  0.700468        4.07979                 NaN            NaN
  1261.38        500.000        93.6877                 NaN            NaN            NaN            NaN  0.310061        1.46151                 NaN  0.726104        3.81460                 NaN            NaN
  1259.87        500.000        95.1269                 NaN            NaN            NaN            NaN   1.44143                 NaN            NaN  0.558187        2.87347                 NaN            NaN
  1258.37        500.000        94.1898                 NaN            NaN            NaN            NaN   1.62826                 NaN            NaN  0.684697        3.49726                 NaN            NaN
  1256.87        500.000        94.4382                 NaN            NaN            NaN            NaN   1.57222                 NaN            NaN  0.645173        3.34439                 NaN            NaN
  1255.37        500.000        94.5226                 NaN            NaN            NaN            NaN   1.60489                 NaN            NaN  0.327665        3.54486                 NaN            NaN
  1253.86        500.000        95.3660                 NaN            NaN            NaN            NaN   1.26371                 NaN            NaN  0.795337        2.57500                 NaN            NaN
  1252.36        500.000        95.4923                 NaN            NaN            NaN            NaN   1.26328                 NaN            NaN  0.539366        2.70504                 NaN            NaN
  1250.86        500.000        95.9359                 NaN            NaN            NaN            NaN   1.39391                 NaN            NaN  0.576655        2.09350                 NaN            NaN
  1249.36        500.000        95.7827                 NaN            NaN            NaN            NaN  0.956348                 NaN            NaN  0.396396        2.86452                 NaN            NaN
  1247.86        500.000        96.0631                 NaN            NaN            NaN            NaN   1.11999                 NaN            NaN  0.459231        2.35766                 NaN            NaN
  1246.35        500.000        96.2669                 NaN            NaN            NaN            NaN   1.06454                 NaN            NaN  0.433943        2.23460                 NaN            NaN
  1244.85        500.000        96.4504                 NaN            NaN            NaN            NaN   1.01335                 NaN            NaN  0.412744        2.12348                 NaN            NaN
  1243.35        500.000        96.6238                 NaN            NaN            NaN            NaN  0.964494                 NaN            NaN  0.391646        2.02009                 NaN            NaN
  1241.85        500.000        96.7740                 NaN            NaN            NaN            NaN  0.923304                 NaN            NaN  0.375569        1.92708                 NaN            NaN
  1240.34        500.000        96.9178                 NaN            NaN            NaN            NaN  0.882869                 NaN            NaN  0.359333        1.83996                 NaN            NaN
  1238.84        500.000        97.0481                 NaN            NaN            NaN            NaN  0.846185                 NaN            NaN  0.344093        1.76164                 NaN            NaN
  1237.34        500.000        97.1710                 NaN            NaN            NaN            NaN  0.811775                 NaN            NaN  0.328970        1.68827                 NaN            NaN
  1235.84        500.000        97.2802                 NaN            NaN            NaN            NaN  0.781195                 NaN            NaN  0.317004        1.62164                 NaN            NaN
  1234.34        500.000        97.3844                 NaN            NaN            NaN            NaN  0.752289                 NaN            NaN  0.304167        1.55918                 NaN            NaN
  1232.83        500.000        97.4850                 NaN            NaN            NaN            NaN  0.723015                 NaN            NaN  0.293133        1.49883                 NaN            NaN
  1231.33        500.000        97.5752                 NaN            NaN            NaN            NaN  0.698303                 NaN            NaN  0.281280        1.44526                 NaN            NaN
  1229.83        500.000        97.6592                 NaN            NaN            NaN            NaN  0.673357                 NaN            NaN  0.272392        1.39506                 NaN            NaN
  1228.33        500.000        97.7358                 NaN            NaN            NaN            NaN  0.653402                 NaN            NaN  0.262773        1.34800                 NaN            NaN
  1226.83        500.000        97.8161                 NaN            NaN            NaN            NaN  0.630016                 NaN            NaN  0.254179        1.29967                 NaN            NaN
  1225.32        500.000        97.6038                 NaN            NaN            NaN            NaN  0.625041                 NaN            NaN  0.275213        1.44104       0.548880E-001            NaN
  1223.82        500.000        97.6102                 NaN            NaN            NaN            NaN  0.606971                 NaN            NaN  0.272481        1.44215       0.681700E-001            NaN
  1222.32        500.000        97.6975                 NaN            NaN            NaN            NaN  0.582929                 NaN            NaN  0.259567        1.39398       0.660318E-001            NaN
  1220.82        500.000        97.7753                 NaN            NaN            NaN            NaN  0.565802                 NaN            NaN  0.250057        1.34614       0.626533E-001            NaN
  1219.31        500.000        97.8555                 NaN            NaN            NaN            NaN  0.542978                 NaN            NaN  0.238757        1.30231       0.604899E-001            NaN
  1217.81        500.000        97.9289                 NaN            NaN            NaN            NaN  0.523951                 NaN            NaN  0.229351        1.26004       0.577849E-001            NaN
  1216.31        500.000        98.0016                 NaN            NaN            NaN            NaN  0.504988                 NaN            NaN  0.220573        1.21779       0.550282E-001            NaN
  1214.81        500.000        98.0658                 NaN            NaN            NaN            NaN  0.488509                 NaN            NaN  0.211463        1.18122       0.530211E-001            NaN
  1213.31        500.000        98.1304                 NaN            NaN            NaN            NaN  0.472321                 NaN            NaN  0.204020        1.14292       0.503149E-001            NaN
  1211.80        500.000        98.1900                 NaN            NaN            NaN            NaN  0.456879                 NaN            NaN  0.196580        1.10849       0.480690E-001            NaN
  1210.30        500.000        98.2457                 NaN            NaN            NaN            NaN  0.442911                 NaN            NaN  0.189381        1.07603       0.460113E-001            NaN
  1208.80        500.000        98.3015                 NaN            NaN            NaN            NaN  0.428118                 NaN            NaN  0.182507        1.04387       0.439820E-001            NaN
  1207.30        500.000        98.3592                 NaN            NaN            NaN            NaN  0.410172                 NaN            NaN  0.173378        1.01425       0.430246E-001            NaN
  1205.80        500.000        98.3975                 NaN            NaN            NaN            NaN  0.404411                 NaN            NaN  0.169319       0.988107       0.406628E-001            NaN
  1204.29        500.000        98.4481                 NaN            NaN            NaN            NaN  0.390954                 NaN            NaN  0.165093       0.957803       0.380409E-001            NaN
  1202.79        500.000        98.4919                 NaN            NaN            NaN            NaN  0.379819                 NaN            NaN  0.159502       0.932300       0.364530E-001            NaN
  1201.29        500.000        98.5327                 NaN            NaN            NaN            NaN  0.370161                 NaN            NaN  0.154712       0.907742       0.346992E-001            NaN
  1199.79        500.000        98.5736                 NaN            NaN            NaN            NaN  0.359319                 NaN            NaN  0.149200       0.884537       0.333919E-001            NaN
  1198.28        500.000        98.6114                 NaN            NaN            NaN            NaN  0.350038                 NaN            NaN  0.145080       0.861785       0.317302E-001            NaN
  1196.78        500.000        98.6504                 NaN            NaN            NaN            NaN  0.338761                 NaN            NaN  0.139829       0.840359       0.306025E-001            NaN
  1195.28        500.000        98.6831                 NaN            NaN            NaN            NaN  0.332734                 NaN            NaN  0.135533       0.819362       0.292475E-001            NaN
  1193.78        500.000        98.7188                 NaN            NaN            NaN            NaN  0.322124                 NaN            NaN  0.131374       0.799656       0.280676E-001            NaN
  1192.28        500.000        90.5450                 NaN            NaN            NaN            NaN  0.976346                 NaN            NaN  0.703735        3.90162       0.931390E-001   3.78014     
  1190.77        500.000                 NaN            NaN            NaN            NaN            NaN   8.84900        1.84202                 NaN   7.14136        41.7868       0.671540        39.7092     
  1189.27        500.000                 NaN            NaN            NaN            NaN            NaN   8.82521        1.86777                 NaN   7.14353        41.7833       0.670703        39.7095     
  1187.77        500.000                 NaN            NaN            NaN            NaN            NaN   8.79658        1.89845                 NaN   7.14571        41.7796       0.669843        39.7099     
  1186.27        500.000                 NaN            NaN            NaN            NaN            NaN   8.77246        1.92458                 NaN   7.14789        41.7759       0.668990        39.7102     
  1184.77        500.000                 NaN            NaN            NaN            NaN            NaN   8.74166        1.95744                 NaN   7.15008        41.7722       0.668122        39.7105     
  1183.26        500.000                 NaN            NaN            NaN            NaN            NaN   8.71590        1.98526                 NaN   7.15226        41.7685       0.667255        39.7108     
  1181.76        500.000                 NaN            NaN            NaN            NaN            NaN   8.90467        1.79826                 NaN   7.15422        41.7653       0.666499        39.7111     
  1180.26        500.000                 NaN            NaN            NaN            NaN            NaN   8.89902        1.80601                 NaN   7.15642        41.7615       0.665618        39.7114     
  1178.76        500.000                 NaN            NaN            NaN            NaN            NaN   8.65212        2.05537                 NaN   7.15888        41.7572       0.664600        39.7118     
  1177.25        500.000                 NaN            NaN            NaN            NaN            NaN   8.62333        2.08630                 NaN   7.16110        41.7535       0.663700        39.7121     
  1175.75        500.000                 NaN            NaN            NaN            NaN            NaN   8.59482        2.11698                 NaN   7.16332        41.7496       0.662791        39.7125     
  1174.25        500.000                 NaN            NaN            NaN            NaN            NaN   8.56533        2.14865                 NaN   7.16556        41.7458       0.661878        39.7128     
  1172.75        500.000                 NaN            NaN            NaN            NaN            NaN   8.53529        2.18089                 NaN   7.16780        41.7419       0.660954        39.7131     
  1171.25        500.000                 NaN            NaN            NaN            NaN            NaN   8.50546        2.21295                 NaN   7.17005        41.7380       0.660023        39.7135     
  1169.74        500.000                 NaN            NaN            NaN            NaN            NaN   8.47584        2.24482                 NaN   7.17231        41.7341       0.659083        39.7138     
  1168.24        500.000                 NaN            NaN            NaN            NaN            NaN   8.44398        2.27888                 NaN   7.17455        41.7302       0.658148        39.7142     
  1166.74        500.000                 NaN            NaN            NaN            NaN            NaN   8.41475        2.31041                 NaN   7.17683        41.7263       0.657192        39.7146     
  1165.24        500.000                 NaN            NaN            NaN            NaN            NaN   10.7275                 NaN            NaN   7.17911        41.7223       0.656227        39.7149     
  1163.73        500.000                 NaN            NaN            NaN            NaN            NaN   10.7298                 NaN            NaN   7.18140        41.7183       0.655255        39.7153     
  1162.23        500.000                 NaN            NaN            NaN            NaN            NaN   10.7268                 NaN            NaN   7.18073        41.7214       0.656366        39.7147     
  1160.73        500.000                 NaN            NaN            NaN            NaN            NaN   10.7345                 NaN            NaN   7.18602        41.7101       0.653284        39.7160     
  1159.23        500.000                 NaN            NaN            NaN            NaN            NaN   10.7252       0.106515E-001            NaN   7.18800        41.7073       0.652609        39.7162     
  1157.73        500.000                 NaN            NaN            NaN            NaN            NaN   10.7412                 NaN            NaN   7.19191        41.6993       0.650532        39.7170     
  1156.22        500.000                 NaN            NaN            NaN            NaN            NaN  0.137582        10.6050                 NaN   7.19366        41.6965       0.649902        39.7173     
  1154.72        500.000                 NaN            NaN            NaN            NaN            NaN  0.681799E-001   10.6742                 NaN   7.19433        41.6961       0.649924        39.7172     
  1153.22        500.000                 NaN            NaN            NaN            NaN            NaN   9.91028       0.835968                 NaN   7.19735        41.6901       0.648405        39.7179     
  1151.72        500.000                 NaN            NaN            NaN            NaN            NaN  0.831641E-001   10.6667                 NaN   7.20060        41.6842       0.646901        39.7184     
  1150.22        500.000                 NaN            NaN            NaN            NaN            NaN  0.584910E-001   10.6938                 NaN   7.20286        41.6802       0.645873        39.7188     
  1148.71        500.000                 NaN            NaN            NaN            NaN            NaN  0.261705        10.4942                 NaN   7.20660        41.6738       0.644312        39.7194     
  1147.21        500.000                 NaN            NaN            NaN            NaN            NaN   10.7573                 NaN            NaN   7.20744        41.6718       0.643875        39.7196     
  1145.71        500.000                 NaN            NaN            NaN            NaN            NaN   10.7596                 NaN            NaN   7.20964        41.6679       0.642916        39.7200     
  1144.21        500.000                 NaN            NaN            NaN            NaN            NaN   10.2264       0.534909                 NaN   7.21141        41.6649       0.642165        39.7202     
  1142.70        500.000                 NaN            NaN            NaN            NaN            NaN   10.7642                 NaN            NaN   7.21407        41.6600       0.640977        39.7207     
  1141.20        500.000                 NaN            NaN            NaN            NaN            NaN   10.7673                 NaN            NaN   7.21665        41.6550       0.639789        39.7212     
  1139.70        500.000                 NaN            NaN            NaN            NaN            NaN   10.7653                 NaN            NaN   7.21635        41.6569       0.640455        39.7210     
  1138.20        500.000                 NaN            NaN            NaN            NaN            NaN   9.97934       0.791498                 NaN   7.22032        41.6489       0.638202        39.7218     
  1136.70        500.000                 NaN            NaN            NaN            NaN            NaN   10.7736                 NaN            NaN   7.22284        41.6443       0.637099        39.7222     
  1135.19        500.000                 NaN            NaN            NaN            NaN            NaN   10.7761                 NaN            NaN   7.22510        41.6401       0.636070        39.7226     
  1133.69        500.000                 NaN            NaN            NaN            NaN            NaN   9.85304       0.924584                 NaN   7.22682        41.6373       0.635385        39.7229     
  1132.19        500.000                 NaN            NaN            NaN            NaN            NaN  0.596212        10.1866                 NaN   7.23186        41.6285       0.633154        39.7237     
  1130.69        500.000                 NaN            NaN            NaN            NaN            NaN  0.636116        10.1494                 NaN   7.23427        41.6240       0.632041        39.7241     
  1129.19        500.000                 NaN            NaN            NaN            NaN            NaN  0.672916        10.1150                 NaN   7.23641        41.6200       0.631061        39.7245     
  1127.68        500.000                 NaN            NaN            NaN            NaN            NaN  0.701239        10.0883                 NaN   7.23778        41.6174       0.630467        39.7248     
  1126.18        500.000                 NaN            NaN            NaN            NaN            NaN  0.732383        10.0588                 NaN   7.23915        41.6147       0.629871        39.7251     
  1124.68        500.000                 NaN            NaN            NaN            NaN            NaN  0.766480        10.0263                 NaN   7.24053        41.6121       0.629274        39.7254     
  1123.18        500.000                 NaN            NaN            NaN            NaN            NaN  0.803681        9.99070                 NaN   7.24191        41.6094       0.628675        39.7257     
  1121.67        500.000                 NaN            NaN            NaN            NaN            NaN  0.843994        9.95202                 NaN   7.24330        41.6066       0.628076        39.7260     
  1120.17        500.000                 NaN            NaN            NaN            NaN            NaN  0.887947        9.90971                 NaN   7.24470        41.6039       0.627474        39.7263     
  1118.67        500.000                 NaN            NaN            NaN            NaN            NaN  0.937012        9.86231                 NaN   7.24612        41.6011       0.626862        39.7266     
  1117.17        500.000                 NaN            NaN            NaN            NaN            NaN  0.950888        9.84822                 NaN   7.24663        41.6008       0.626910        39.7265     
  1115.67        500.000                 NaN            NaN            NaN            NaN            NaN  0.481478        10.3287                 NaN   7.25311        41.5861       0.622940        39.7277     
  1114.16        500.000                 NaN            NaN            NaN            NaN            NaN   9.06692        1.74237                 NaN   7.25510        41.5851       0.622389        39.7281     
  1112.66        500.000                 NaN            NaN            NaN            NaN            NaN   5.33710        5.36834       0.361575E-005   7.18504        41.7380       0.660291        39.7113     
  1111.16        500.000                 NaN            NaN            NaN            NaN            NaN   1.05750        9.74015                 NaN   7.24809        41.6006       0.627373        39.7263     
  1109.66        500.000                 NaN            NaN            NaN            NaN            NaN   1.13648        9.66183                 NaN   7.24903        41.5991       0.627091        39.7264     
  1108.16        500.000                 NaN            NaN            NaN            NaN            NaN   10.8234                 NaN            NaN   7.26705        41.5625       0.616691        39.7303     
  1106.65        500.000                 NaN            NaN            NaN            NaN            NaN   1.40498        9.39747                 NaN   7.25258        41.5924       0.625416        39.7271     
  1105.15        500.000                 NaN            NaN            NaN            NaN            NaN   10.8288                 NaN            NaN   7.27172        41.5538       0.614482        39.7312     
  1103.65        500.000                 NaN            NaN            NaN            NaN            NaN   1.69407        9.11240                 NaN   7.25603        41.5859       0.623795        39.7278     
  1102.15        500.000                 NaN            NaN            NaN            NaN            NaN   1.84568        8.96275                 NaN   7.25771        41.5827       0.623006        39.7282     
  1100.64        500.000                 NaN            NaN            NaN            NaN            NaN   10.8402                 NaN            NaN   7.28095        41.5358       0.609945        39.7331     
  1099.14        500.000                 NaN            NaN            NaN            NaN            NaN   2.16080        8.65146                 NaN   7.26098        41.5765       0.621474        39.7288     
  1097.64        500.000                 NaN            NaN            NaN            NaN            NaN   10.8430                 NaN            NaN   7.28386        41.5310       0.608675        39.7335     
  1096.14        500.000                 NaN            NaN            NaN            NaN            NaN   1.34945        9.47561                 NaN   7.27111        41.5593       0.615486        39.7291     
  1094.64        500.000                 NaN            NaN            NaN            NaN            NaN   1.56844        9.25814                 NaN   7.27220        41.5578       0.614464        39.7290     
  1093.13        500.000                 NaN            NaN            NaN            NaN            NaN   1.16825        9.66279                 NaN   7.27543        41.5508       0.612716        39.7300     
  1091.63        500.000                 NaN            NaN            NaN            NaN            NaN   1.22818        9.60719                 NaN   7.27916        41.5438       0.610915        39.7307     
  1090.13        500.000                 NaN            NaN            NaN            NaN            NaN   1.84355        8.99038                 NaN   7.27731        41.5468       0.611772        39.7302     
  1088.63        500.000                 NaN            NaN            NaN            NaN            NaN   1.57987        9.25680                 NaN   7.28171        41.5408       0.610127        39.7306     
  1087.13        500.000                 NaN            NaN            NaN            NaN            NaN   1.99229        8.84692                 NaN   7.28216        41.5388       0.609098        39.7308     
  1085.62        500.000                 NaN            NaN            NaN            NaN            NaN   2.10971        8.73187                 NaN   7.28370        41.5354       0.608233        39.7311     
  1084.12        500.000                 NaN            NaN            NaN            NaN            NaN   2.22365        8.62241                 NaN   7.28626        41.5288       0.606973        39.7320     
  1082.62        500.000                 NaN            NaN            NaN            NaN            NaN   2.37460        8.47229                 NaN   7.28687        41.5276       0.606644        39.7320     
  1081.12        500.000                 NaN            NaN            NaN            NaN            NaN   2.57091        8.27781                 NaN   7.28813        41.5249       0.605973        39.7323     
  1079.61        500.000                 NaN            NaN            NaN            NaN            NaN   3.34904        7.49866                 NaN   7.28885        41.5236       0.606639        39.7333     
  1078.11        500.000                 NaN            NaN            NaN            NaN            NaN   3.07351        7.77381                 NaN   7.28690        41.5273       0.606486        39.7320     
  1076.61        500.000                 NaN            NaN            NaN            NaN            NaN   3.15659        7.69186                 NaN   7.29276        41.5218       0.604720        39.7322     
  1075.11        500.000                 NaN            NaN            NaN            NaN            NaN   4.49268        6.34876                 NaN   7.28670        41.5280       0.609579        39.7343     
  1073.61        500.000                 NaN            NaN            NaN            NaN            NaN   3.77344        7.08213                 NaN   7.30198        41.5078       0.600317        39.7343     
  1072.10        500.000                 NaN            NaN            NaN            NaN            NaN   4.19452        6.66019                 NaN   7.30086        41.5085       0.601628        39.7343     
  1070.60        500.000                 NaN            NaN            NaN            NaN            NaN   4.31608        6.53696                 NaN   7.29905        41.5110       0.602627        39.7343     
  1069.10        500.000                 NaN            NaN            NaN            NaN            NaN   3.13860        7.72962                 NaN   7.30495        41.4948       0.596987        39.7350     
  1067.60        500.000                 NaN            NaN            NaN            NaN            NaN   3.09047        7.78205                 NaN   7.30848        41.4875       0.595617        39.7358     
  1066.09        500.000                 NaN            NaN            NaN            NaN            NaN   4.45114        6.41693                 NaN   7.31089        41.4891       0.595669        39.7363     
  1064.59        500.000                 NaN            NaN            NaN            NaN            NaN   5.46434        5.42080                 NaN   7.32164        41.4603       0.591702        39.7412     
  1063.09        500.000                 NaN            NaN            NaN            NaN            NaN   4.19424        6.71220                 NaN   7.33627        41.4296       0.583226        39.7445     
  1061.59        500.000                 NaN            NaN            NaN            NaN            NaN   4.37390        6.53064                 NaN   7.33532        41.4318       0.584012        39.7443     
  1060.09        500.000                 NaN            NaN            NaN            NaN            NaN   4.50101        6.40284                 NaN   7.33520        41.4324       0.584311        39.7443     
  1058.58        500.000                 NaN            NaN            NaN            NaN            NaN   4.69307        6.21344                 NaN   7.33732        41.4281       0.583276        39.7448     
  1057.08        500.000                 NaN            NaN            NaN            NaN            NaN   6.29357        4.62814                 NaN   7.34855        41.4057       0.576997        39.7471     
  1055.58        500.000                 NaN            NaN            NaN            NaN            NaN   6.27576        4.64840                 NaN   7.35065        41.4017       0.575999        39.7475     
  1054.08        500.000                 NaN            NaN            NaN            NaN            NaN   6.22762        4.69880                 NaN   7.35256        41.3979       0.575101        39.7480     
  1052.58        500.000                 NaN            NaN            NaN            NaN            NaN   6.26900        4.65993                 NaN   7.35467        41.3938       0.574097        39.7485     
  1051.07        500.000                 NaN            NaN            NaN            NaN            NaN   6.32763        4.60391                 NaN   7.35685        41.3896       0.573051        39.7490     
  1049.57        500.000                 NaN            NaN            NaN            NaN            NaN   6.34485        4.58909                 NaN   7.35887        41.3857       0.572093        39.7494     
  1048.07        500.000                 NaN            NaN            NaN            NaN            NaN   6.40066        4.53484                 NaN   7.36025        41.3829       0.571494        39.7498     
  1046.57        500.000                 NaN            NaN            NaN            NaN            NaN   6.37254        4.56514                 NaN   7.36211        41.3793       0.570639        39.7503     
  1045.06        500.000                 NaN            NaN            NaN            NaN            NaN   4.12874        6.80766                 NaN   7.36194        41.3808       0.570850        39.7500     
  1043.56        500.000                 NaN            NaN            NaN            NaN            NaN   6.76507        4.11598                 NaN   7.32686        41.4595       0.591143        39.7415     
  1042.06        500.000                 NaN            NaN            NaN            NaN            NaN   4.73881        6.20439                 NaN   7.36688        41.3699       0.568538        39.7515     
  1040.56        500.000                 NaN            NaN            NaN            NaN            NaN   5.72302        5.17535                 NaN   7.33592        41.4350       0.586114        39.7446     
  1039.06        500.000                 NaN            NaN            NaN            NaN            NaN   6.59805        4.28900                 NaN   7.33249        41.4497       0.588167        39.7426     
  1037.55        500.000                 NaN            NaN            NaN            NaN            NaN   6.60716        4.28257                 NaN   7.33476        41.4454       0.587076        39.7431     
  1036.05        500.000                 NaN            NaN            NaN            NaN            NaN   6.61625        4.27617                 NaN   7.33702        41.4410       0.585985        39.7436     
  1034.55        500.000                 NaN            NaN            NaN            NaN            NaN   6.62531        4.26979                 NaN   7.33929        41.4367       0.584895        39.7440     
  1033.05        500.000                 NaN            NaN            NaN            NaN            NaN   6.63434        4.26343                 NaN   7.34156        41.4323       0.583805        39.7445     
  1031.55        500.000                 NaN            NaN            NaN            NaN            NaN   6.64334        4.25711                 NaN   7.34382        41.4280       0.582714        39.7450     
  1030.04        500.000                 NaN            NaN            NaN            NaN            NaN   6.51595        4.39071                 NaN   7.34789        41.4190       0.580433        39.7460     
  1028.54        500.000                 NaN            NaN            NaN            NaN            NaN   6.49778        4.41141                 NaN   7.34994        41.4150       0.579442        39.7465     
  1027.04        500.000                 NaN            NaN            NaN            NaN            NaN   6.47750        4.43437                 NaN   7.35203        41.4107       0.578450        39.7470     
  1025.54        500.000                 NaN            NaN            NaN            NaN            NaN   6.45857        4.45598                 NaN   7.35411        41.4063       0.577457        39.7475     
  1024.03        500.000                 NaN            NaN            NaN            NaN            NaN   6.44095        4.47628                 NaN   7.35620        41.4020       0.576464        39.7481     
  1022.53        500.000                 NaN            NaN            NaN            NaN            NaN   6.42451        4.49544                 NaN   7.35830        41.3976       0.575463        39.7487     
  1021.03        500.000                 NaN            NaN            NaN            NaN            NaN   6.40943        4.51318                 NaN   7.36038        41.3933       0.574476        39.7492     
  1019.53        500.000                 NaN            NaN            NaN            NaN            NaN   6.39542        4.52987                 NaN   7.36247        41.3890       0.573482        39.7497     
  1018.03        500.000                 NaN            NaN            NaN            NaN            NaN   4.89181        6.06208                 NaN   7.37968        41.3504       0.562903        39.7531     
  1016.52        500.000                 NaN            NaN            NaN            NaN            NaN   5.03784        5.91664                 NaN   7.38040        41.3490       0.562713        39.7534     
  1015.02        500.000                 NaN            NaN            NaN            NaN            NaN   5.13967        5.81600                 NaN   7.38154        41.3468       0.562272        39.7537     
  1013.52        500.000                 NaN            NaN            NaN            NaN            NaN   5.22031        5.73684                 NaN   7.38289        41.3441       0.561711        39.7541     
  1012.02        500.000                 NaN            NaN            NaN            NaN            NaN   5.28781        5.67100                 NaN   7.38435        41.3412       0.561078        39.7545     
  1010.52        500.000                 NaN            NaN            NaN            NaN            NaN   5.34618        5.61440                 NaN   7.38590        41.3381       0.560394        39.7550     
  1009.01        500.000                 NaN            NaN            NaN            NaN            NaN   5.39775        5.56471                 NaN   7.38752        41.3349       0.559671        39.7554     
  1007.51        500.000                 NaN            NaN            NaN            NaN            NaN   5.44404        5.52037                 NaN   7.38919        41.3316       0.558918        39.7558     
  1006.01        500.000                 NaN            NaN            NaN            NaN            NaN   5.48606        5.48036                 NaN   7.39090        41.3282       0.558140        39.7563     
  1004.51        500.000                 NaN            NaN            NaN            NaN            NaN   5.52458        5.44390                 NaN   7.39266        41.3248       0.557341        39.7568     
  1003.00        500.000                 NaN            NaN            NaN            NaN            NaN   5.56015        5.41044                 NaN   7.39444        41.3212       0.556523        39.7572     
  1001.50        500.000                 NaN            NaN            NaN            NaN            NaN   5.59322        5.37953                 NaN   7.39625        41.3176       0.555688        39.7577     
  1000.00        500.000                 NaN            NaN            NaN            NaN            NaN   5.62413        5.35080                 NaN   7.39809        41.3140       0.554838        39.7582     
