|6.6.6
Archiving\03_Data\fracLP/QFM/TAY13/TAY13_1.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          mang           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1426.07        500.000        99.2630                 NaN            NaN            NaN  0.737008                 NaN            NaN            NaN            NaN            NaN            NaN
  1423.56        500.000        99.2648                 NaN            NaN            NaN  0.735201                 NaN            NaN            NaN            NaN            NaN            NaN
  1421.05        500.000        99.2669                 NaN            NaN            NaN  0.733146                 NaN            NaN            NaN            NaN            NaN            NaN
  1418.55        500.000        99.2727                 NaN            NaN            NaN  0.727330                 NaN            NaN            NaN            NaN            NaN            NaN
  1416.04        500.000        99.2769                 NaN            NaN            NaN  0.723135                 NaN            NaN            NaN            NaN            NaN            NaN
  1413.53        500.000        99.1466                 NaN            NaN            NaN  0.657252       0.196116                 NaN            NaN            NaN            NaN            NaN
  1411.03        500.000        98.6268                 NaN            NaN            NaN  0.396638       0.976605                 NaN            NaN            NaN            NaN            NaN
  1408.52        500.000        98.6416                 NaN            NaN            NaN  0.392801       0.965614                 NaN            NaN            NaN            NaN            NaN
  1406.02        500.000        98.6579                 NaN            NaN            NaN  0.388544       0.953594                 NaN            NaN            NaN            NaN            NaN
  1403.51        500.000        98.6718                 NaN            NaN            NaN  0.383274       0.944931                 NaN            NaN            NaN            NaN            NaN
  1401.00        500.000        98.6830                 NaN            NaN            NaN  0.380184       0.936828                 NaN            NaN            NaN            NaN            NaN
  1398.50        500.000        98.6991                 NaN            NaN            NaN  0.374763       0.926170                 NaN            NaN            NaN            NaN            NaN
  1395.99        500.000        98.7118                 NaN            NaN            NaN  0.371029       0.917192                 NaN            NaN            NaN            NaN            NaN
  1393.48        500.000        98.7195                 NaN            NaN            NaN  0.323340       0.571900E-001  0.899999                 NaN            NaN            NaN            NaN
  1390.98        500.000        98.7250                 NaN            NaN            NaN  0.196421       0.218152       0.860427                 NaN            NaN            NaN            NaN
  1388.47        500.000        98.7293                 NaN            NaN            NaN  0.118698       0.836205       0.315803                 NaN            NaN            NaN            NaN
  1385.96        500.000        98.7407                 NaN            NaN            NaN  0.113124       0.827084       0.319088                 NaN            NaN            NaN            NaN
  1383.46        500.000        98.7516                 NaN            NaN            NaN  0.109769       0.818839       0.319821                 NaN            NaN            NaN            NaN
  1380.95        500.000        98.7616                 NaN            NaN            NaN  0.105658       0.811047       0.321666                 NaN            NaN            NaN            NaN
  1378.45        500.000        97.4884                 NaN            NaN            NaN            NaN   1.09889       0.793477       0.619250                 NaN            NaN            NaN
  1375.94        500.000        97.3225       0.139238                 NaN            NaN            NaN  0.817942       0.994631       0.725654                 NaN            NaN            NaN
  1373.43        500.000        97.3501       0.462634                 NaN            NaN            NaN  0.903408       0.526484       0.757364                 NaN            NaN            NaN
  1370.93        500.000        97.4301       0.454000                 NaN            NaN            NaN  0.879340       0.505289       0.731286                 NaN            NaN            NaN
  1368.42        500.000        97.4723       0.471653                 NaN            NaN            NaN  0.461120       0.873128       0.721751                 NaN            NaN            NaN
  1365.91        500.000        97.5154       0.485707                 NaN            NaN            NaN  0.428093       0.858724       0.712096                 NaN            NaN            NaN
  1363.41        500.000        97.5965       0.486173                 NaN            NaN            NaN  0.384899       0.845314       0.687111                 NaN            NaN            NaN
  1360.90        500.000        97.6277       0.493520                 NaN            NaN            NaN  0.361441       0.838396       0.678909                 NaN            NaN            NaN
  1358.40        500.000        97.6732       0.503480                 NaN            NaN            NaN  0.326897       0.829722       0.666665                 NaN            NaN            NaN
  1355.89        500.000        97.7157       0.513403                 NaN            NaN            NaN  0.294203       0.821265       0.655417                 NaN            NaN            NaN
  1353.38        500.000        97.7631       0.515677                 NaN            NaN            NaN  0.810172       0.269716       0.641326                 NaN            NaN            NaN
  1350.88        500.000        97.8035       0.524481                 NaN            NaN            NaN  0.802093       0.239606       0.630360                 NaN            NaN            NaN
  1348.37        500.000        97.8473       0.530967                 NaN            NaN            NaN  0.210749       0.792604       0.618360                 NaN            NaN            NaN
  1345.86        500.000        97.8863       0.537093                 NaN            NaN            NaN  0.184334       0.784814       0.607419                 NaN            NaN            NaN
  1343.36        500.000        97.9245       0.542455                 NaN            NaN            NaN  0.159975       0.776416       0.596613                 NaN            NaN            NaN
  1340.85        500.000        97.9640       0.547789                 NaN            NaN            NaN  0.767915       0.134549       0.585721                 NaN            NaN            NaN
  1338.35        500.000        97.9984       0.551180                 NaN            NaN            NaN  0.114174       0.760831       0.575423                 NaN            NaN            NaN
  1335.84        500.000        98.0344       0.554872                 NaN            NaN            NaN  0.752249       0.933599E-001  0.565114                 NaN            NaN            NaN
  1333.33        500.000        98.0686       0.558064                 NaN            NaN            NaN  0.744814       0.731861E-001  0.555286                 NaN            NaN            NaN
  1330.83        500.000        98.1018       0.560579                 NaN            NaN            NaN  0.736801       0.552999E-001  0.545541                 NaN            NaN            NaN
  1328.32        500.000        98.1348       0.561808                 NaN            NaN            NaN  0.728791       0.387530E-001  0.535885                 NaN            NaN            NaN
  1325.81        500.000        98.1675       0.564192                 NaN            NaN            NaN  0.209750E-001  0.720977       0.526344                 NaN            NaN            NaN
  1323.31        500.000        98.1976       0.563789                 NaN            NaN            NaN  0.713085       0.827390E-002  0.517268                 NaN            NaN            NaN
  1320.80        500.000        98.2217       0.562522                 NaN            NaN            NaN  0.706421                 NaN  0.509374                 NaN            NaN            NaN
  1318.30        500.000        98.2554       0.553352                 NaN            NaN            NaN  0.692734                 NaN  0.498493                 NaN            NaN            NaN
  1315.79        500.000        98.2726       0.523925                 NaN            NaN            NaN  0.461084E-001  0.667636       0.489757                 NaN            NaN            NaN
  1313.28        500.000        98.3014       0.513437                 NaN            NaN            NaN  0.654065       0.508360E-001  0.480298                 NaN            NaN            NaN
  1310.78        500.000        98.3360       0.533960                 NaN            NaN            NaN  0.657479                 NaN  0.472521                 NaN            NaN            NaN
  1308.27        500.000        98.3610       0.526814                 NaN            NaN            NaN  0.648036                 NaN  0.464105                 NaN            NaN            NaN
  1305.76        500.000        98.2522       0.381702                 NaN  0.142563                 NaN  0.745363       0.903469E-002  0.469114                 NaN            NaN            NaN
  1303.26        500.000        97.9330                 NaN            NaN  0.408052                 NaN  0.380607       0.780505       0.497790                 NaN            NaN            NaN
  1300.75        500.000        97.9892                 NaN            NaN  0.395968                 NaN  0.371274       0.757576       0.485936                 NaN            NaN            NaN
  1298.25        500.000        98.0477                 NaN            NaN  0.385302                 NaN  0.736416       0.357474       0.473081                 NaN            NaN            NaN
  1295.74        500.000        98.1067                 NaN            NaN  0.373873                 NaN  0.714114       0.345234       0.460128                 NaN            NaN            NaN
  1293.23        500.000        98.1633                 NaN            NaN  0.362404                 NaN  0.334803       0.691859       0.447586                 NaN            NaN            NaN
  1290.73        500.000        98.2178                 NaN            NaN  0.351897                 NaN  0.671295       0.323455       0.435527                 NaN            NaN            NaN
  1288.22        500.000        98.2710                 NaN            NaN  0.340903                 NaN  0.314117       0.650190       0.423763                 NaN            NaN            NaN
  1285.71        500.000        98.3221                 NaN            NaN  0.330603                 NaN  0.630419       0.304654       0.412231                 NaN            NaN            NaN
  1283.21        500.000        98.3712                 NaN            NaN  0.320445                 NaN  0.611147       0.296021       0.401228                 NaN            NaN            NaN
  1280.70        500.000        98.4185                 NaN            NaN  0.310330                 NaN  0.592417       0.288243       0.390510                 NaN            NaN            NaN
  1278.20        500.000        98.4650                 NaN            NaN  0.301215                 NaN  0.574372       0.279334       0.380103                 NaN            NaN            NaN
  1275.69        500.000        98.5093                 NaN            NaN  0.291202                 NaN  0.556450       0.273069       0.369930                 NaN            NaN            NaN
  1273.18        500.000        98.5516                 NaN            NaN  0.281840                 NaN  0.266874       0.539353       0.360375                 NaN            NaN            NaN
  1270.68        500.000        98.5929                 NaN            NaN  0.272812                 NaN  0.522839       0.260652       0.350831                 NaN            NaN            NaN
  1268.17        500.000        98.6330                 NaN            NaN  0.263953                 NaN  0.254648       0.506724       0.341667                 NaN            NaN            NaN
  1265.66        500.000        98.6716                 NaN            NaN  0.255390                 NaN  0.491423       0.248822       0.332727                 NaN            NaN            NaN
  1263.16        500.000        96.8540                 NaN            NaN  0.330967                 NaN  0.654473       0.544176       0.523750        1.09259                 NaN            NaN
  1260.65        500.000        89.6635                 NaN            NaN  0.629000                 NaN   1.71712        1.30280        1.28270        5.40488                 NaN            NaN
  1258.15        500.000        90.8207                 NaN            NaN  0.577784                 NaN   1.18133        1.47931        1.14503        4.79580                 NaN            NaN
  1255.64        500.000        91.7427                 NaN            NaN  0.538044                 NaN   1.08470        1.28617        1.03448        4.31390                 NaN            NaN
  1253.13        500.000        92.4959                 NaN            NaN  0.506871                 NaN   1.12428        1.00677       0.943218        3.92294                 NaN            NaN
  1250.63        500.000        93.1292                 NaN            NaN  0.480567                 NaN  0.941378       0.986897       0.865545        3.59645                 NaN            NaN
  1248.12        500.000        93.6676                 NaN            NaN  0.458938                 NaN  0.885514       0.868250       0.798533        3.32119                 NaN            NaN
  1245.61        500.000        94.1317                 NaN            NaN  0.439538                 NaN  0.837536       0.765059       0.740438        3.08578                 NaN            NaN
  1243.11        500.000        94.5376                 NaN            NaN  0.421595                 NaN  0.676182       0.794464       0.688571        2.88159                 NaN            NaN
  1240.60        500.000        94.8967                 NaN            NaN  0.405652                 NaN  0.597581       0.755438       0.642278        2.70240                 NaN            NaN
  1238.10        500.000        95.2188                 NaN            NaN  0.390330                 NaN  0.528128       0.719555       0.600349        2.54285                 NaN            NaN
  1235.59        500.000        95.5093                 NaN            NaN  0.375064                 NaN  0.468469       0.685202       0.562096        2.39990                 NaN            NaN
  1233.08        500.000        95.7720                 NaN            NaN  0.360720                 NaN  0.414642       0.653941       0.526980        2.27167                 NaN            NaN
  1230.58        500.000        96.0146                 NaN            NaN  0.346418                 NaN  0.623666       0.367870       0.494391        2.15308                 NaN            NaN
  1228.07        500.000        96.2355                 NaN            NaN  0.331714                 NaN  0.327369       0.594762       0.464552        2.04607                 NaN            NaN
  1225.56        500.000        95.9658                 NaN            NaN  0.192229                 NaN  0.904032       0.247115       0.515044        2.17581                 NaN            NaN
  1223.06        500.000        94.8241                 NaN            NaN            NaN            NaN  0.634954       0.743995       0.620251        3.17665                 NaN            NaN
  1220.55        500.000        98.0327                 NaN            NaN  0.618335                 NaN  0.440339                 NaN  0.252403       0.656273                 NaN            NaN
  1218.05        500.000        97.6578                 NaN            NaN  0.276757                 NaN  0.385187                 NaN  0.270968        1.40926                 NaN            NaN
  1215.54        500.000        96.6445                 NaN            NaN  0.375453                 NaN  0.657233                 NaN  0.414493        1.90831                 NaN            NaN
  1213.03        500.000        97.9887                 NaN            NaN  0.229896                 NaN  0.428224                 NaN  0.205784        1.14737                 NaN            NaN
  1210.53        500.000        89.5334                 NaN            NaN  0.674963                 NaN   1.08349                 NaN  0.926928        4.42314        3.35810                 NaN
  1208.02        500.000        73.2341                 NaN            NaN   1.41755                 NaN  0.782645E-001   2.16676        2.21269        10.3963        10.4943                 NaN
  1205.51        500.000        76.9638                 NaN            NaN   1.22085                 NaN   1.89499                 NaN   1.89276        8.95394        9.07362                 NaN
  1203.01        500.000        73.7546                 NaN            NaN   1.39041                 NaN   2.08362                 NaN   2.13947        10.1794        10.4525                 NaN
  1200.50        500.000        97.9560                 NaN            NaN  0.852644E-001            NaN  0.191358                 NaN  0.164642       0.804389       0.798373                 NaN
  1197.99        500.000        73.5892                 NaN            NaN   1.35908                 NaN   2.15421                 NaN   2.13445        10.3217        10.4414                 NaN
  1195.49        500.000        84.1029                 NaN            NaN  0.802403                 NaN   1.26408                 NaN   1.27679        6.26148        6.29232                 NaN
  1192.98        500.000        83.9294                 NaN            NaN  0.778983                 NaN   1.20734                 NaN   1.27388        6.39927        6.41114                 NaN
  1190.48        500.000        81.2466                 NaN            NaN  0.921859                 NaN   1.20594                 NaN   1.49338        7.28099        7.85122                 NaN
  1187.97        500.000        72.3419                 NaN            NaN   1.23018                 NaN   1.97516                 NaN   2.03305        11.6806        10.7391                 NaN
  1185.46        500.000                 NaN            NaN            NaN   4.03168                 NaN   5.87923                 NaN   7.12158        42.4314        40.4958       0.403199E-001
  1182.96        500.000                 NaN            NaN            NaN   4.01751                 NaN   5.87524                 NaN   7.12197        42.4293        40.4979       0.581352E-001
  1180.45        500.000                 NaN            NaN            NaN   4.00644                 NaN   5.87111                 NaN   7.12331        42.4272        40.4999       0.721070E-001
  1177.94        500.000                 NaN            NaN            NaN   3.96974                 NaN   5.92083                 NaN   7.13026        42.4062        40.4882       0.847757E-001
  1175.44        500.000                 NaN            NaN            NaN   3.97383                 NaN   5.88135                 NaN   7.12841        42.4163        40.4989       0.101248     
  1172.93        500.000                 NaN            NaN            NaN   3.94251                 NaN   5.91444                 NaN   7.13440        42.4006        40.4914       0.116657     
  1170.43        500.000                 NaN            NaN            NaN   3.93431                 NaN   5.90418                 NaN   7.13461        42.4019        40.4942       0.130775     
  1167.92        500.000                 NaN            NaN            NaN   3.91508                 NaN   5.91705                 NaN   7.13778        42.3941        40.4916       0.144396     
  1165.41        500.000                 NaN            NaN            NaN   3.92869                 NaN   5.87523                 NaN   7.13576        42.4011        40.5060       0.153253     
  1162.91        500.000                 NaN            NaN            NaN   4.02191                 NaN   5.76435                 NaN   7.17692        42.3412        40.5716       0.124053     
  1160.40        500.000                 NaN            NaN            NaN   3.87676                 NaN   5.91425                 NaN   7.14391        42.3834        40.4951       0.186516     
  1157.89        500.000                 NaN            NaN            NaN   3.86623                 NaN   5.91315                 NaN   7.14570        42.3792        40.4971       0.198579     
  1155.39        500.000                 NaN            NaN            NaN   3.85622                 NaN   5.91226                 NaN   7.14742        42.3746        40.4994       0.210148     
  1152.88        500.000                 NaN            NaN            NaN   3.86236                 NaN   5.87148                 NaN   7.14585        42.3832        40.5115       0.225561     
  1150.38        500.000                 NaN            NaN            NaN   3.82416                 NaN   5.91165                 NaN   7.15259        42.3694        40.4989       0.243308     
  1147.87        500.000                 NaN            NaN            NaN   3.81741                 NaN   5.90805                 NaN   7.15376        42.3649        40.5028       0.253097     
  1145.36        500.000                 NaN            NaN            NaN   3.80247                 NaN   5.90775                 NaN   7.15635        42.3621        40.5026       0.268710     
  1142.86        500.000                 NaN            NaN            NaN   3.79420                 NaN   5.90567                 NaN   7.15786        42.3575        40.5055       0.279303     
  1140.35        500.000                 NaN            NaN            NaN   3.78227                 NaN   5.90443                 NaN   7.15994        42.3539        40.5068       0.292615     
  1137.84        500.000                 NaN            NaN            NaN   3.76812                 NaN   5.90341                 NaN   7.16254        42.3511        40.5072       0.307669     
  1135.34        500.000                 NaN            NaN            NaN   3.75743                 NaN   5.90083                 NaN   7.16453        42.3477        40.5091       0.320470     
  1132.83        500.000                 NaN            NaN            NaN   3.75169                 NaN   5.89020                 NaN   7.16570        42.3465        40.5134       0.332469     
  1130.33        500.000                 NaN            NaN            NaN   3.72955                 NaN   5.88909                 NaN   7.17717        42.3445        40.5096       0.350160     
  1127.82        500.000                 NaN            NaN            NaN   3.73753                 NaN   5.87381                 NaN   7.16860        42.3427        40.5207       0.356643     
  1125.31        500.000                 NaN            NaN            NaN   3.78763                 NaN   5.76156                 NaN   7.18163        42.3404        40.5652       0.363630     
  1122.81        500.000                 NaN            NaN            NaN   3.69972                 NaN   5.89763                 NaN   7.17583        42.3276        40.5155       0.383675     
  1120.30        500.000                 NaN            NaN            NaN   3.69117                 NaN   5.89366                 NaN   7.17776        42.3243        40.5181       0.394988     
  1117.79        500.000                 NaN            NaN            NaN   3.68070                 NaN   5.89211                 NaN   7.18001        42.3205        40.5197       0.406994     
  1115.29        500.000                 NaN            NaN            NaN   3.66867                 NaN   5.89142                 NaN   7.18239        42.3170        40.5206       0.419992     
  1112.78        500.000                 NaN            NaN            NaN   3.66029                 NaN   5.88877                 NaN   7.18453        42.3128        40.5231       0.430570     
  1110.28        500.000                 NaN            NaN            NaN   3.64751                 NaN   5.88750                 NaN   7.18705        42.3101        40.5235       0.444366     
  1107.77        500.000                 NaN            NaN            NaN   3.64055                 NaN   5.88520                 NaN   7.18909        42.3050        40.5266       0.453589     
  1105.26        500.000                 NaN            NaN            NaN   3.63091                 NaN   5.88338                 NaN   7.19140        42.3011        40.5283       0.464869     
  1102.76        500.000                 NaN            NaN            NaN   3.62110                 NaN   5.88225                 NaN   7.19383        42.2968        40.5300       0.476006     
  1100.25        500.000                 NaN            NaN            NaN   3.61061                 NaN   5.88049                 NaN   7.19622        42.2935        40.5313       0.487960     
  1097.74        500.000                 NaN            NaN            NaN   3.60292                 NaN   5.87777                 NaN   7.19843        42.2892        40.5338       0.497842     
  1095.24        500.000                 NaN            NaN            NaN   3.59251                 NaN   5.87625                 NaN   7.20089        42.2858        40.5350       0.509591     
  1092.73        500.000                 NaN            NaN            NaN   3.58373                 NaN   5.87414                 NaN   7.20327        42.2818        40.5369       0.520142     
  1090.23        500.000                 NaN            NaN            NaN   3.57578                 NaN   5.87277                 NaN   7.20566        42.2769        40.5392       0.529680     
  1087.72        500.000                 NaN            NaN            NaN   3.57514                 NaN   5.82840                 NaN   7.20365        42.2969        40.5471       0.548903     
  1085.21        500.000                 NaN            NaN            NaN   3.60221                 NaN   5.75793                 NaN   7.19159        42.3355        40.5604       0.552395     
  1082.71        500.000                 NaN            NaN            NaN   3.55116                 NaN   5.86537                 NaN   7.21283        42.2653        40.5453       0.560080     
  1080.20        500.000                 NaN            NaN            NaN   3.54341                 NaN   5.86241                 NaN   7.21529        42.2615        40.5475       0.569926     
  1077.69        500.000                 NaN            NaN            NaN   3.53766                 NaN   5.85996                 NaN   7.21746        42.2564        40.5505       0.577963     
  1075.19        500.000                 NaN            NaN            NaN   3.52982                 NaN   5.85791                 NaN   7.22002        42.2522        40.5525       0.587514     
  1072.68        500.000                 NaN            NaN            NaN   3.55189                 NaN   5.75823                 NaN   7.19665        42.3303        40.5597       0.603163     
  1070.18        500.000                 NaN            NaN            NaN   3.54227                 NaN   5.75836                 NaN   7.19783        42.3289        40.5598       0.612877     
  1067.67        500.000                 NaN            NaN            NaN   3.50576                 NaN   5.85158                 NaN   7.22782        42.2404        40.5579       0.616519     
  1065.16        500.000                 NaN            NaN            NaN   3.50053                 NaN   5.84909                 NaN   7.23016        42.2351        40.5611       0.624026     
  1062.66        500.000                 NaN            NaN            NaN   3.49191                 NaN   5.84699                 NaN   7.23294        42.2316        40.5624       0.634121     
  1060.15        500.000                 NaN            NaN            NaN   3.51656                 NaN   5.76692                 NaN   7.23051        42.2571        40.5834       0.645483     
  1057.64        500.000                 NaN            NaN            NaN   3.48121                 NaN   5.84154                 NaN   7.23791        42.2213        40.5686       0.649393     
  1055.14        500.000                 NaN            NaN            NaN   3.50032                 NaN   5.76566                 NaN   7.23291        42.2544        40.5841       0.662651     
  1052.63        500.000                 NaN            NaN            NaN   3.49240                 NaN   5.76502                 NaN   7.23417        42.2529        40.5845       0.671054     
  1050.13        500.000                 NaN            NaN            NaN   3.48461                 NaN   5.76437                 NaN   7.23547        42.2513        40.5849       0.679334     
  1047.62        500.000                 NaN            NaN            NaN   3.47696                 NaN   5.76372                 NaN   7.23682        42.2496        40.5854       0.687492     
  1045.11        500.000                 NaN            NaN            NaN   3.46945                 NaN   5.76307                 NaN   7.23821        42.2478        40.5859       0.695527     
  1042.61        500.000                 NaN            NaN            NaN   3.46208                 NaN   5.76241                 NaN   7.23965        42.2460        40.5865       0.703432     
  1040.10        500.000                 NaN            NaN            NaN   3.45496                 NaN   5.76169                 NaN   7.24113        42.2440        40.5871       0.711136     
  1037.59        500.000                 NaN            NaN            NaN   3.44697                 NaN   5.71982                 NaN   7.24843        42.2459        40.6009       0.737990     
  1035.09        500.000                 NaN            NaN            NaN   3.44475                 NaN   5.76051                 NaN   7.25033        42.2248        40.5946       0.724992     
  1032.58        500.000                 NaN            NaN            NaN   3.43809                 NaN   5.75954                 NaN   7.25190        42.2227        40.5954       0.732366     
  1030.08        500.000                 NaN            NaN            NaN   3.43156                 NaN   5.75858                 NaN   7.25350        42.2205        40.5963       0.739629     
  1027.57        500.000                 NaN            NaN            NaN   3.42515                 NaN   5.75761                 NaN   7.25515        42.2182        40.5971       0.746781     
  1025.06        500.000                 NaN            NaN            NaN   3.41891                 NaN   5.75661                 NaN   7.25684        42.2158        40.5981       0.753795     
  1022.56        500.000                 NaN            NaN            NaN   3.41283                 NaN   5.75559                 NaN   7.25858        42.2132        40.5991       0.760669     
  1020.05        500.000                 NaN            NaN            NaN   3.39675                 NaN   5.80649                 NaN   7.27942        42.1511        40.6043       0.761898     
  1017.54        500.000                 NaN            NaN            NaN   3.39206                 NaN   5.80434                 NaN   7.28240        42.1459        40.6069       0.768409     
  1015.04        500.000                 NaN            NaN            NaN   3.38760                 NaN   5.80184                 NaN   7.28533        42.1409        40.6095       0.774846     
  1012.53        500.000                 NaN            NaN            NaN   3.38370                 NaN   5.79928                 NaN   7.28830        42.1354        40.6125       0.780828     
  1010.03        500.000                 NaN            NaN            NaN   3.41816                 NaN   5.72094                 NaN   7.24772        42.2452        40.6003       0.767638     
  1007.52        500.000                 NaN            NaN            NaN   3.37626                 NaN   5.79400                 NaN   7.29430        42.1244        40.6186       0.792506     
  1005.01        500.000                 NaN            NaN            NaN   3.41765                 NaN   5.72089                 NaN   7.24778        42.2453        40.6003       0.768157     
  1002.51        500.000                 NaN            NaN            NaN   3.36776                 NaN   5.78908                 NaN   7.30019        42.1139        40.6241       0.805038     
  1000.00        500.000                 NaN            NaN            NaN   3.36340                 NaN   5.78773                 NaN   7.30347        42.1085        40.6262       0.810704     
