|6.6.6
Archiving\03_Data\eqfracLP/QFM_m3.25/Y98/Y98_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        Sp(TH)         an             O(HP)          ilm            San(TH)        q             
  1193.68        500.000        99.9999                 NaN            NaN            NaN            NaN  0.483594E-005  0.960433E-006            NaN  0.319136E-004  0.309985E-004
  1192.55        500.000        69.8644        3.10988                 NaN            NaN            NaN   2.34309                 NaN  0.971466E-001   12.3409        12.2446     
  1191.41        500.000        86.1146       0.543189       0.792165                 NaN            NaN   1.02851                 NaN  0.490684E-001   5.81213        5.66035     
  1190.28        500.000        64.2228        1.78776        1.38814                 NaN            NaN   2.57209                 NaN  0.120534        15.2869        14.6217     
  1189.15        500.000                 NaN   3.47879        5.06061                 NaN            NaN   7.14164                 NaN  0.313414        42.9461        41.0594     
  1188.02        500.000                 NaN   3.47870        5.06049                 NaN            NaN   7.14161                 NaN  0.313408        42.9456        41.0602     
  1186.88        500.000                 NaN   3.47862        5.06036                 NaN            NaN   7.14158                 NaN  0.313402        42.9451        41.0610     
  1185.75        500.000                 NaN   3.47853        5.06023                 NaN            NaN   7.14155                 NaN  0.313396        42.9445        41.0618     
  1184.62        500.000                 NaN   3.47844        5.06011                 NaN            NaN   7.14152                 NaN  0.313390        42.9440        41.0625     
  1183.49        500.000                 NaN   4.50375        3.98963       0.123156E-004            NaN   7.09214                 NaN  0.325603        43.0324        41.0564     
  1182.35        500.000                 NaN   3.47827        5.05986                 NaN            NaN   7.14145                 NaN  0.313378        42.9429        41.0641     
  1181.22        500.000                 NaN   4.50503        3.98837                 NaN            NaN   7.09501                 NaN  0.325352        43.0284        41.0579     
  1180.09        500.000                 NaN   4.46813        4.02592                 NaN            NaN   7.09738                 NaN  0.324897        43.0250        41.0587     
  1178.96        500.000                 NaN   4.46116        4.03316                 NaN            NaN   7.09777                 NaN  0.324764        43.0236        41.0595     
  1177.82        500.000                 NaN   3.47792        5.05936                 NaN            NaN   7.14133                 NaN  0.313353        42.9408        41.0672     
  1176.69        500.000                 NaN   4.44169        4.05318       0.113194E-003            NaN   7.09872                 NaN  0.324441        43.0206        41.0612     
  1175.56        500.000                 NaN   3.47775        5.05910                 NaN            NaN   7.14127                 NaN  0.313341        42.9398        41.0688     
  1174.43        500.000                 NaN   3.47765        5.05899                 NaN            NaN   7.14123                 NaN  0.313335        42.9392        41.0696     
  1173.29        500.000                 NaN   3.47749        5.05894                 NaN            NaN   7.14120                 NaN  0.313330        42.9387        41.0703     
  1172.16        500.000                 NaN   3.47739        5.05883                 NaN            NaN   7.14117                 NaN  0.313324        42.9382        41.0711     
  1171.03        500.000                 NaN   3.47728        5.05872                 NaN            NaN   7.14114                 NaN  0.313318        42.9376        41.0719     
  1169.89        500.000                 NaN   3.47722        5.05857                 NaN            NaN   7.14111                 NaN  0.313312        42.9371        41.0727     
  1168.76        500.000                 NaN   3.47713        5.05845                 NaN            NaN   7.14108                 NaN  0.313306        42.9366        41.0735     
  1167.63        500.000                 NaN   3.47704        5.05832                 NaN            NaN   7.14105                 NaN  0.313299        42.9360        41.0742     
  1166.50        500.000                 NaN   3.47695        5.05820                 NaN            NaN   7.14102                 NaN  0.313293        42.9355        41.0750     
  1165.36        500.000                 NaN   3.47687        5.05808                 NaN            NaN   7.14099                 NaN  0.313287        42.9350        41.0758     
  1164.23        500.000                 NaN   3.47678        5.05795                 NaN            NaN   7.14096                 NaN  0.313281        42.9345        41.0766     
  1163.10        500.000                 NaN   3.47657        5.05795                 NaN            NaN   7.14092                 NaN  0.313275        42.9339        41.0774     
  1161.97        500.000                 NaN   3.47648        5.05783                 NaN            NaN   7.14089                 NaN  0.313269        42.9334        41.0781     
  1160.83        500.000                 NaN   3.47639        5.05770                 NaN            NaN   7.14086                 NaN  0.313263        42.9329        41.0789     
  1159.70        500.000                 NaN   3.47630        5.05758                 NaN            NaN   7.14083                 NaN  0.313257        42.9323        41.0797     
  1158.57        500.000                 NaN   3.47622        5.05744       0.137415E-004            NaN   7.14080                 NaN  0.313251        42.9318        41.0805     
  1157.44        500.000                 NaN   3.47637        5.05708                 NaN            NaN   7.14077       0.219779E-005  0.313246        42.9313        41.0812     
  1156.30        500.000                 NaN   3.97102        4.54402                 NaN            NaN   7.12114                 NaN  0.318153        42.9665        41.0792     
  1155.17        500.000                 NaN   4.96614        3.03203                 NaN            NaN   7.07086       0.300361       0.337933        43.0883        41.2044     
  1154.04        500.000                 NaN   3.27800        5.25921       0.115793E-005            NaN   7.14492                 NaN  0.312201        42.9213        41.0844     
  1152.91        500.000                 NaN   3.27792        5.25908       0.115648E-005            NaN   7.14489                 NaN  0.312195        42.9207        41.0852     
  1151.77        500.000                 NaN   3.27784        5.25894       0.240620E-005            NaN   7.14486                 NaN  0.312189        42.9202        41.0860     
  1150.64        500.000                 NaN   3.27776        5.25881       0.242913E-005            NaN   7.14483                 NaN  0.312183        42.9197        41.0867     
  1149.51        500.000                 NaN   4.80182        3.05919                 NaN            NaN   7.06348       0.383974       0.341804        43.1052        41.2445     
  1148.37        500.000                 NaN   2.73843        5.82490                 NaN            NaN   7.15973                 NaN  0.307115        42.8761        41.0937     
  1147.24        500.000                 NaN   2.82307        5.74133                 NaN            NaN   7.16114                 NaN  0.306764        42.8730        41.0947     
  1146.11        500.000                 NaN   5.18759        2.51855                 NaN            NaN   7.04408       0.471170       0.348718        43.1475        41.2824     
  1144.98        500.000                 NaN   3.47541        5.05573                 NaN            NaN   7.14044                 NaN  0.313180        42.9255        41.0898     
  1143.84        500.000                 NaN   8.56601                 NaN            NaN            NaN   7.15123       0.842560E-005  0.309654        42.8828        41.0903     
  1142.71        500.000                 NaN   8.55998                 NaN            NaN            NaN   7.15657                 NaN  0.307444        42.8819        41.0941     
  1141.58        500.000                 NaN  0.456104E-001   8.51723                 NaN            NaN   7.16084                 NaN  0.306548        42.8719        41.0978     
  1140.45        500.000                 NaN   8.57393                 NaN            NaN            NaN   7.15853       0.813111E-005  0.307019        42.8641        41.0964     
  1139.31        500.000                 NaN   8.55737                 NaN            NaN            NaN   7.15347                 NaN  0.308816        42.8847        41.0956     
  1138.18        500.000                 NaN   3.72253        4.84995                 NaN            NaN   7.17117                 NaN  0.304239        42.8495        41.1026     
  1137.05        500.000                 NaN   8.58856                 NaN            NaN            NaN   7.17316       0.124597E-004  0.303171        42.8341        41.1010     
  1135.92        500.000                 NaN   8.56423                 NaN            NaN            NaN   7.16180                 NaN  0.306578        42.8690        41.0984     
  1134.78        500.000                 NaN   4.05880        4.51584                 NaN            NaN   7.17395                 NaN  0.303531        42.8424        41.1054     
  1133.65        500.000                 NaN   7.49660        1.09326                 NaN            NaN   7.17518                 NaN  0.302540        42.8280        41.1044     
  1132.52        500.000                 NaN   4.49318        4.08454                 NaN            NaN   7.17252                 NaN  0.304411        42.8403        41.1050     
  1131.39        500.000                 NaN   8.58067                 NaN            NaN            NaN   7.17560                 NaN  0.301932        42.8364        41.1054     
  1130.25        500.000                 NaN   6.66933        1.92506                 NaN            NaN   7.17973                 NaN  0.301102        42.8159        41.1089     
  1129.12        500.000                 NaN   4.33404        4.24552                 NaN            NaN   7.17491                 NaN  0.303734        42.8339        41.1079     
  1127.99        500.000                 NaN   4.67140        3.90616                 NaN            NaN   7.17790                 NaN  0.302497        42.8311        41.1109     
  1126.85        500.000                 NaN   6.02833        2.56643                 NaN            NaN   7.18435                 NaN  0.300584        42.8090        41.1113     
  1125.72        500.000                 NaN   4.19231        4.38894                 NaN            NaN   7.17714       0.602221E-005  0.303088        42.8278        41.1108     
  1124.59        500.000                 NaN   8.59133                 NaN            NaN            NaN   7.18826                 NaN  0.298247        42.8115        41.1106     
  1123.46        500.000                 NaN   4.80797        3.77174                 NaN            NaN   7.18039                 NaN  0.301773        42.8235        41.1146     
  1122.32        500.000                 NaN   4.06119        4.52150                 NaN            NaN   7.17910       0.875967E-004  0.302523        42.8220        41.1136     
  1121.19        500.000                 NaN   2.83217        5.74899                 NaN            NaN   7.17416                 NaN  0.302589        42.8304        41.1116     
  1120.06        500.000                 NaN   4.91533        3.66578                 NaN            NaN   7.18206                 NaN  0.301287        42.8182        41.1173     
  1118.93        500.000                 NaN   3.93485        4.64940                 NaN            NaN   7.18095       0.113430E-004  0.301970        42.8164        41.1164     
  1117.79        500.000                 NaN   1.95486        6.64369                 NaN            NaN   7.19653                 NaN  0.297022        42.7869        41.1210     
  1116.66        500.000                 NaN   5.44910        3.14610                 NaN            NaN   7.19169                 NaN  0.298596        42.7949        41.1196     
  1115.53        500.000                 NaN   3.80237        4.78310                 NaN            NaN   7.18258       0.121359E-004  0.301475        42.8112        41.1192     
  1114.40        500.000                 NaN   4.77249        3.82021                 NaN            NaN   7.18950                 NaN  0.299797        42.7967        41.1213     
  1113.26        500.000                 NaN   5.60620        2.99779                 NaN            NaN   7.19915                 NaN  0.296720        42.7771        41.1231     
  1112.13        500.000                 NaN   3.55364        5.03069                 NaN            NaN   7.18407       0.118118E-005  0.301001        42.8087        41.1219     
  1111.00        500.000                 NaN   4.95083        3.64623                 NaN            NaN   7.19307                 NaN  0.298483        42.7872        41.1242     
  1109.87        500.000                 NaN   5.93595        2.67297                 NaN            NaN   7.20604                 NaN  0.295209        42.7637        41.1261     
  1108.73        500.000                 NaN   6.10183        1.62383                 NaN            NaN   7.09982       0.509587       0.333595        42.9928        41.3385     
  1107.60        500.000                 NaN   5.13004        3.47253                 NaN            NaN   7.19812                 NaN  0.297051        42.7748        41.1275     
  1106.47        500.000                 NaN   3.48248        5.10294                 NaN            NaN   7.18658       0.119101E-004  0.300237        42.8015        41.1263     
  1105.33        500.000                 NaN   6.07026        1.62369                 NaN            NaN   7.09899       0.529848       0.334129        42.9930        41.3501     
  1104.20        500.000                 NaN   5.25402        3.35810                 NaN            NaN   7.21102                 NaN  0.294162        42.7517        41.1310     
  1103.07        500.000                 NaN   4.16848        4.43001                 NaN            NaN   7.19492       0.125713E-004  0.297851        42.7788        41.1299     
  1101.94        500.000                 NaN   3.17593        5.40289                 NaN            NaN   7.18549                 NaN  0.300426        42.8063        41.1289     
  1100.80        500.000                 NaN   5.88676        2.73638                 NaN            NaN   7.21818                 NaN  0.291215        42.7322        41.1352     
  1099.67        500.000                 NaN   8.61829                 NaN            NaN            NaN   7.21610       0.253952E-004  0.292465        42.7403        41.1328     
  1098.54        500.000                 NaN   6.02606        1.62345                 NaN            NaN   7.09958       0.559567       0.334356        42.9882        41.3688     
  1097.41        500.000                 NaN   5.98772        2.64795                 NaN            NaN   7.23473                 NaN  0.287127        42.7036        41.1388     
  1096.27        500.000                 NaN   8.65206                 NaN            NaN            NaN   7.25592       0.123830E-005  0.285152        42.6676        41.1392     
  1095.14        500.000                 NaN   3.28864        5.30354       0.754146E-005            NaN   7.19093       0.811676E-005  0.298841        42.7824        41.1357     
  1094.01        500.000                 NaN   8.30386                 NaN            NaN            NaN   7.20210       0.195701       0.298800        42.7729        41.2266     
  1092.88        500.000                 NaN   3.24523        5.34764                 NaN            NaN   7.19172                 NaN  0.298578        42.7794        41.1375     
  1091.74        500.000                 NaN   8.64847       0.338327E-004            NaN            NaN   7.25515       0.919018E-006  0.285480        42.6698        41.1411     
  1090.61        500.000                 NaN   3.19944        5.39403                 NaN            NaN   7.19245                 NaN  0.298334        42.7765        41.1393     
  1089.48        500.000                 NaN   8.66071                 NaN            NaN            NaN   7.26451       0.250672E-003  0.282648        42.6448        41.1471     
  1088.35        500.000                 NaN   7.11784       0.384976E-005            NaN            NaN   7.05611       0.880848       0.351956        43.0793        41.5139     
  1087.21        500.000                 NaN   7.97645       0.691233                 NaN            NaN   7.25735                 NaN  0.280592        42.6444        41.1500     
  1086.08        500.000                 NaN   7.50977        1.15856                 NaN            NaN   7.25794       0.188373E-003  0.280021        42.6428        41.1507     
  1084.95        500.000                 NaN   8.66145                 NaN            NaN            NaN   7.25548       0.267857E-003  0.280862        42.6533        41.1487     
  1083.81        500.000                 NaN   7.06729                 NaN            NaN            NaN   7.05428       0.913140       0.352919        43.0805        41.5319     
  1082.68        500.000                 NaN   7.41632                 NaN            NaN            NaN   7.11026       0.725561       0.332818        42.9570        41.4580     
  1081.55        500.000                 NaN   7.18538                 NaN            NaN            NaN   7.08058       0.857026       0.343448        43.0203        41.5133     
  1080.42        500.000                 NaN   7.04294                 NaN            NaN            NaN   7.06354       0.938473       0.349755        43.0567        41.5486     
  1079.28        500.000                 NaN   6.93779                 NaN            NaN            NaN   7.05060       0.998570       0.354456        43.0840        41.5746     
  1078.15        500.000                 NaN   6.85878                 NaN            NaN            NaN   7.04111        1.04387       0.357939        43.1038        41.5945     
  1077.02        500.000                 NaN   6.79050                 NaN            NaN            NaN   7.03302        1.08309       0.360931        43.1206        41.6119     
  1075.89        500.000                 NaN   6.72929                 NaN            NaN            NaN   7.02577        1.11821       0.363608        43.1356        41.6275     
  1074.75        500.000                 NaN   6.67448                 NaN            NaN            NaN   7.01935        1.14973       0.365989        43.1488        41.6417     
  1073.62        500.000                 NaN   6.62441                 NaN            NaN            NaN   7.01354        1.17855       0.368155        43.1606        41.6547     
  1072.49        500.000                 NaN   6.57808                 NaN            NaN            NaN   7.00821        1.20525       0.370152        43.1714        41.6669     
  1071.36        500.000                 NaN   6.53502                 NaN            NaN            NaN   7.00329        1.23007       0.371999        43.1814        41.6783     
  1070.22        500.000                 NaN   6.49480                 NaN            NaN            NaN   6.99873        1.25329       0.373716        43.1905        41.6890     
  1069.09        500.000                 NaN   6.45696                 NaN            NaN            NaN   6.99447        1.27515       0.375325        43.1990        41.6991     
  1067.96        500.000                 NaN   6.42123                 NaN            NaN            NaN   6.99048        1.29581       0.376838        43.2069        41.7088     
  1066.83        500.000                 NaN   6.38675                 NaN            NaN            NaN   6.98665        1.31572       0.378303        43.2145        41.7181     
  1065.69        500.000                 NaN   6.35513                 NaN            NaN            NaN   6.98318        1.33409       0.379620        43.2212        41.7268     
  1064.56        500.000                 NaN   5.88321                 NaN            NaN            NaN   6.88227        1.55098       0.415254        43.4640        41.8043     
  1063.43        500.000                 NaN   5.88306                 NaN            NaN            NaN   6.88224        1.55095       0.415246        43.4635        41.8050     
  1062.29        500.000                 NaN   5.88292                 NaN            NaN            NaN   6.88221        1.55091       0.415238        43.4629        41.8058     
  1061.16        500.000                 NaN   5.88278                 NaN            NaN            NaN   6.88218        1.55088       0.415230        43.4624        41.8066     
  1060.03        500.000                 NaN   5.88264                 NaN            NaN            NaN   6.88215        1.55084       0.415223        43.4618        41.8073     
  1058.90        500.000                 NaN   5.63290                 NaN            NaN            NaN   6.86850        1.70510       0.421790        43.4951        41.8766     
  1057.76        500.000                 NaN   5.63277                 NaN            NaN            NaN   6.86847        1.70506       0.421783        43.4946        41.8774     
  1056.63        500.000                 NaN   5.63263                 NaN            NaN            NaN   6.86844        1.70502       0.421775        43.4940        41.8781     
  1055.50        500.000                 NaN   5.63249                 NaN            NaN            NaN   6.86842        1.70498       0.421767        43.4935        41.8789     
  1054.37        500.000                 NaN   5.63236                 NaN            NaN            NaN   6.86839        1.70494       0.421759        43.4929        41.8796     
  1053.23        500.000                 NaN   5.63222                 NaN            NaN            NaN   6.86836        1.70491       0.421751        43.4924        41.8804     
  1052.10        500.000                 NaN   5.63209                 NaN            NaN            NaN   6.86833        1.70487       0.421743        43.4918        41.8812     
  1050.97        500.000                 NaN   5.63195                 NaN            NaN            NaN   6.86830        1.70483       0.421735        43.4913        41.8819     
  1049.84        500.000                 NaN   5.63181                 NaN            NaN            NaN   6.86827        1.70479       0.421727        43.4907        41.8827     
  1048.70        500.000                 NaN   5.63168                 NaN            NaN            NaN   6.86824        1.70475       0.421719        43.4902        41.8834     
  1047.57        500.000                 NaN   5.63154                 NaN            NaN            NaN   6.86821        1.70471       0.421711        43.4896        41.8842     
  1046.44        500.000                 NaN   5.63140                 NaN            NaN            NaN   6.86818        1.70468       0.421704        43.4891        41.8849     
  1045.31        500.000                 NaN   5.63127                 NaN            NaN            NaN   6.86815        1.70464       0.421696        43.4885        41.8857     
  1044.17        500.000                 NaN   5.63113                 NaN            NaN            NaN   6.86812        1.70460       0.421688        43.4880        41.8865     
  1043.04        500.000                 NaN   5.63100                 NaN            NaN            NaN   6.86809        1.70456       0.421680        43.4875        41.8872     
  1041.91        500.000                 NaN   5.63086                 NaN            NaN            NaN   6.86807        1.70452       0.421672        43.4869        41.8880     
  1040.77        500.000                 NaN   5.49253                 NaN            NaN            NaN   6.86535        1.79785       0.423624        43.4871        41.9336     
  1039.64        500.000                 NaN   5.49240                 NaN            NaN            NaN   6.86532        1.79781       0.423616        43.4865        41.9343     
  1038.51        500.000                 NaN   5.49227                 NaN            NaN            NaN   6.86529        1.79777       0.423608        43.4860        41.9351     
  1037.38        500.000                 NaN   5.49213                 NaN            NaN            NaN   6.86527        1.79773       0.423600        43.4854        41.9358     
  1036.24        500.000                 NaN   5.49200                 NaN            NaN            NaN   6.86524        1.79769       0.423592        43.4849        41.9366     
  1035.11        500.000                 NaN   5.49187                 NaN            NaN            NaN   6.86521        1.79765       0.423584        43.4843        41.9373     
  1033.98        500.000                 NaN   5.49174                 NaN            NaN            NaN   6.86518        1.79761       0.423576        43.4838        41.9381     
  1032.85        500.000                 NaN   5.49161                 NaN            NaN            NaN   6.86515        1.79757       0.423569        43.4833        41.9388     
  1031.71        500.000                 NaN   5.49148                 NaN            NaN            NaN   6.86512        1.79753       0.423561        43.4827        41.9396     
  1030.58        500.000                 NaN   5.49134                 NaN            NaN            NaN   6.86509        1.79749       0.423553        43.4822        41.9404     
  1029.45        500.000                 NaN   5.49121                 NaN            NaN            NaN   6.86506        1.79745       0.423545        43.4816        41.9411     
  1028.32        500.000                 NaN   5.44055                 NaN            NaN            NaN   6.86399        1.83154       0.424625        43.4806        41.9587     
  1027.18        500.000                 NaN   5.44042                 NaN            NaN            NaN   6.86396        1.83150       0.424617        43.4800        41.9595     
  1026.05        500.000                 NaN   5.44029                 NaN            NaN            NaN   6.86393        1.83146       0.424609        43.4795        41.9602     
  1024.92        500.000                 NaN   5.44016                 NaN            NaN            NaN   6.86391        1.83141       0.424601        43.4789        41.9610     
  1023.79        500.000                 NaN   5.44003                 NaN            NaN            NaN   6.86388        1.83137       0.424593        43.4784        41.9617     
  1022.65        500.000                 NaN   5.43990                 NaN            NaN            NaN   6.86385        1.83133       0.424585        43.4779        41.9625     
  1021.52        500.000                 NaN   5.43977                 NaN            NaN            NaN   6.86382        1.83129       0.424578        43.4773        41.9632     
  1020.39        500.000                 NaN   5.43964                 NaN            NaN            NaN   6.86379        1.83125       0.424570        43.4768        41.9640     
  1019.25        500.000                 NaN   5.39177                 NaN            NaN            NaN   6.86298        1.86360       0.425567        43.4752        41.9809     
  1018.12        500.000                 NaN   5.39164                 NaN            NaN            NaN   6.86295        1.86356       0.425559        43.4746        41.9817     
  1016.99        500.000                 NaN   5.39151                 NaN            NaN            NaN   6.86292        1.86352       0.425552        43.4741        41.9824     
  1015.86        500.000                 NaN   5.39138                 NaN            NaN            NaN   6.86289        1.86348       0.425544        43.4735        41.9832     
  1014.72        500.000                 NaN   5.39125                 NaN            NaN            NaN   6.86287        1.86344       0.425536        43.4730        41.9839     
  1013.59        500.000                 NaN   5.39112                 NaN            NaN            NaN   6.86284        1.86339       0.425528        43.4724        41.9847     
  1012.46        500.000                 NaN   5.34787                 NaN            NaN            NaN   6.86270        1.89344       0.426301        43.4689        42.0007     
  1011.33        500.000                 NaN   5.34774                 NaN            NaN            NaN   6.86267        1.89339       0.426293        43.4684        42.0015     
  1010.19        500.000                 NaN   5.34761                 NaN            NaN            NaN   6.86264        1.89335       0.426285        43.4679        42.0022     
  1009.06        500.000                 NaN   5.34749                 NaN            NaN            NaN   6.86262        1.89331       0.426277        43.4673        42.0030     
  1007.93        500.000                 NaN   5.34736                 NaN            NaN            NaN   6.86259        1.89327       0.426269        43.4668        42.0037     
  1006.80        500.000                 NaN   5.34723                 NaN            NaN            NaN   6.86256        1.89323       0.426261        43.4662        42.0045     
  1005.66        500.000                 NaN   5.34711                 NaN            NaN            NaN   6.86253        1.89318       0.426253        43.4657        42.0052     
  1004.53        500.000                 NaN   5.30724                 NaN            NaN            NaN   6.86285        1.92141       0.426878        43.4610        42.0206     
  1003.40        500.000                 NaN   5.30712                 NaN            NaN            NaN   6.86282        1.92137       0.426870        43.4604        42.0214     
  1002.27        500.000                 NaN   5.30699                 NaN            NaN            NaN   6.86279        1.92132       0.426863        43.4599        42.0221     
  1001.13        500.000                 NaN   5.30687                 NaN            NaN            NaN   6.86277        1.92128       0.426855        43.4593        42.0229     
  1000.00        500.000                 NaN   5.30674                 NaN            NaN            NaN   6.86274        1.92124       0.426847        43.4588        42.0236     
