|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m0.75/K22/K22_1.tab                   
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        Sp(TH)         ilm            q             
  1228.86        500.000        95.8163                 NaN  0.129057       0.503681       0.576005       0.511688        2.27964       0.183648                 NaN            NaN
  1227.37        500.000        97.7470                 NaN            NaN  0.663776       0.269018       0.377004       0.825792                 NaN  0.117429                 NaN
  1225.89        500.000        95.1628                 NaN            NaN   1.07929       0.154451       0.486755        3.02291                 NaN  0.937452E-001            NaN
  1224.40        500.000        96.4789                 NaN            NaN  0.729065       0.248562       0.387333        2.06045       0.120250E-001  0.836414E-001            NaN
  1222.91        500.000        95.5055                 NaN            NaN  0.718959       0.482338       0.527647        2.55546       0.128167       0.818931E-001            NaN
  1221.43        500.000        98.1569                 NaN            NaN  0.145289       0.295632       0.212383        1.06423       0.118427       0.717864E-002            NaN
  1219.94        500.000        99.2852                 NaN            NaN  0.141316       0.612427E-001  0.862271E-001  0.404152                 NaN  0.218884E-001            NaN
  1218.46        500.000        99.8157                 NaN            NaN  0.222268E-001            NaN  0.208934E-001  0.127622                 NaN  0.135555E-001            NaN
  1216.97        500.000        91.3129                 NaN            NaN  0.432139        2.23567        1.03989        4.76437                 NaN  0.215000                 NaN
  1215.48        500.000        97.2079                 NaN            NaN  0.659246       0.168237       0.330388        1.56023                 NaN  0.739959E-001            NaN
  1214.00        500.000        97.1357                 NaN            NaN  0.620887       0.199723       0.339618        1.62688                 NaN  0.771698E-001            NaN
  1212.51        500.000        97.5794                 NaN            NaN  0.139997       0.591204       0.283101        1.34305                 NaN  0.632325E-001            NaN
  1211.02        500.000        93.0715                 NaN            NaN  0.686724        1.28118       0.856572        3.85717                 NaN  0.246821                 NaN
  1209.54        500.000        99.1416                 NaN  0.294744                 NaN            NaN  0.167485       0.396139                 NaN            NaN            NaN
  1208.05        500.000        99.6469                 NaN            NaN  0.511411E-001            NaN            NaN  0.301955                 NaN            NaN            NaN
  1206.57        500.000        98.6205                 NaN            NaN  0.324593       0.872053E-001  0.685693E-001  0.889496                 NaN  0.961247E-002            NaN
  1205.08        500.000        97.8069                 NaN            NaN  0.108256       0.549425       0.257741        1.22651                 NaN  0.511669E-001            NaN
  1203.59        500.000        97.6877                 NaN            NaN  0.119950       0.398506       0.303871        1.41262                 NaN  0.773124E-001            NaN
  1202.11        500.000        97.8377                 NaN            NaN  0.117885       0.542658       0.209316        1.25461                 NaN  0.378528E-001            NaN
  1200.62        500.000        98.5049                 NaN            NaN  0.186627       0.278681       0.158316       0.830900                 NaN  0.405287E-001            NaN
  1199.14        500.000        98.1649                 NaN            NaN  0.336961       0.190972       0.206962        1.05606                 NaN  0.441691E-001            NaN
  1197.65        500.000        97.1125                 NaN            NaN  0.377802       0.634849       0.311119        1.50176                 NaN  0.619600E-001            NaN
  1196.16        500.000        98.3057                 NaN            NaN  0.536903                 NaN  0.201965       0.929770                 NaN  0.256223E-001            NaN
  1194.68        500.000        97.8035                 NaN            NaN  0.602925       0.743415E-002  0.269258        1.27862                 NaN  0.382620E-001            NaN
  1193.19        500.000        98.6370                 NaN  0.201430       0.195206                 NaN  0.171603       0.746232                 NaN  0.485374E-001            NaN
  1191.71        500.000        99.2774                 NaN            NaN  0.208950       0.187415E-002  0.968743E-001  0.397272                 NaN  0.176335E-001            NaN
  1190.22        500.000        97.9931                 NaN            NaN  0.244791       0.356300       0.185831        1.19282                 NaN  0.271578E-001            NaN
  1188.73        500.000        98.3376                 NaN            NaN  0.518687                 NaN  0.193973       0.924790                 NaN  0.249550E-001            NaN
  1187.25        500.000        97.9227                 NaN  0.760937E-001  0.602299                 NaN  0.295117        1.05043                 NaN  0.533786E-001            NaN
  1185.76        500.000        98.9184                 NaN            NaN  0.100110E-001  0.238136       0.678352E-001  0.765590                 NaN            NaN            NaN
  1184.28        500.000                 NaN            NaN   4.06397        6.66215                 NaN   7.41850        41.5705                 NaN  0.919488        39.3653     
  1182.79        500.000                 NaN            NaN   4.06396        6.66214       0.235768E-004   7.41850        41.5705                 NaN  0.919487        39.3653     
  1181.30        500.000                 NaN            NaN   4.06397        6.66214       0.166876E-004   7.41850        41.5705                 NaN  0.919487        39.3653     
  1179.82        500.000                 NaN            NaN   4.06397        6.66215                 NaN   7.41850        41.5705                 NaN  0.919488        39.3653     
  1178.33        500.000                 NaN            NaN   4.06397        6.66215                 NaN   7.41850        41.5705                 NaN  0.919488        39.3653     
  1176.84        500.000                 NaN            NaN   4.06397        6.66215                 NaN   7.41850        41.5705                 NaN  0.919488        39.3653     
  1175.36        500.000                 NaN            NaN   4.06397        6.66215                 NaN   7.41850        41.5705                 NaN  0.919488        39.3653     
  1173.87        500.000                 NaN            NaN   4.06397        6.66215                 NaN   7.41850        41.5705                 NaN  0.919488        39.3653     
  1172.39        500.000                 NaN            NaN   4.06397        6.66215                 NaN   7.41850        41.5705                 NaN  0.919488        39.3653     
  1170.90        500.000                 NaN            NaN   4.06397        6.66215                 NaN   7.41850        41.5705                 NaN  0.919488        39.3653     
  1169.41        500.000                 NaN            NaN   4.06397        6.66215                 NaN   7.41850        41.5705                 NaN  0.919488        39.3653     
  1167.93        500.000                 NaN            NaN   4.06397        6.66215                 NaN   7.41850        41.5705                 NaN  0.919488        39.3653     
  1166.44        500.000                 NaN            NaN   4.06397        6.66215                 NaN   7.41850        41.5705                 NaN  0.919488        39.3653     
  1164.96        500.000                 NaN            NaN   4.06397        6.66215                 NaN   7.41850        41.5705                 NaN  0.919488        39.3653     
  1163.47        500.000                 NaN            NaN   4.06397        6.66215                 NaN   7.41850        41.5705                 NaN  0.919488        39.3653     
  1161.98        500.000                 NaN            NaN   4.06397        6.66215                 NaN   7.41850        41.5705                 NaN  0.919488        39.3653     
  1160.50        500.000                 NaN            NaN   4.06397        6.66215                 NaN   7.41850        41.5705                 NaN  0.919488        39.3653     
  1159.01        500.000                 NaN            NaN   4.06397        6.66215                 NaN   7.41850        41.5705                 NaN  0.919488        39.3653     
  1157.53        500.000                 NaN            NaN   4.06397        6.66215                 NaN   7.41850        41.5705                 NaN  0.919488        39.3653     
  1156.04        500.000                 NaN            NaN   4.06397        6.66215                 NaN   7.41850        41.5705                 NaN  0.919488        39.3653     
  1154.55        500.000                 NaN            NaN   4.06397        6.66215                 NaN   7.41850        41.5705                 NaN  0.919488        39.3653     
  1153.07        500.000                 NaN            NaN   4.06397        6.66215                 NaN   7.41850        41.5705                 NaN  0.919488        39.3653     
  1151.58        500.000                 NaN            NaN   4.09906        6.60665                 NaN   7.41859        41.5755                 NaN  0.922943        39.3772     
  1150.10        500.000                 NaN            NaN   4.10432        6.59878                 NaN   7.41886        41.5756                 NaN  0.923347        39.3791     
  1148.61        500.000                 NaN            NaN   4.10779        6.59421                 NaN   7.41827        41.5762                 NaN  0.923437        39.3801     
  1147.12        500.000                 NaN            NaN   4.11226        6.58770                 NaN   7.41838        41.5764                 NaN  0.923710        39.3815     
  1145.64        500.000                 NaN            NaN   4.11664        6.58135                 NaN   7.41850        41.5766                 NaN  0.923976        39.3829     
  1144.15        500.000                 NaN            NaN   4.12091        6.57514                 NaN   7.41862        41.5768                 NaN  0.924235        39.3843     
  1142.66        500.000                 NaN            NaN   4.12509        6.56907                 NaN   7.41874        41.5770                 NaN  0.924487        39.3856     
  1141.18        500.000                 NaN            NaN   4.22146        6.42686                 NaN   7.42012        41.5836                 NaN  0.931055        39.4169     
  1139.69        500.000                 NaN            NaN   4.24768        6.38375                 NaN   7.42017        41.5884                 NaN  0.934088        39.4259     
  1138.21        500.000                 NaN            NaN   4.25816        6.36866                 NaN   7.42049        41.5887                 NaN  0.934680        39.4293     
  1136.72        500.000                 NaN            NaN   4.26857        6.35367                 NaN   7.42083        41.5889                 NaN  0.935271        39.4328     
  1135.23        500.000                 NaN            NaN   4.27899        6.33867                 NaN   7.42126        41.5890                 NaN  0.935865        39.4362     
  1133.75        500.000                 NaN            NaN   4.28518        6.33065                 NaN   7.42145        41.5878                 NaN  0.936236        39.4387     
  1132.26        500.000                 NaN            NaN   4.29753        6.31312                 NaN   7.42145        41.5887                 NaN  0.936753        39.4425     
  1130.78        500.000                 NaN            NaN   4.30801        6.29682                 NaN   7.42215        41.5897                 NaN  0.937596        39.4457     
  1129.29        500.000                 NaN            NaN   4.31750        6.28316                 NaN   7.42257        41.5898                 NaN  0.938145        39.4488     
  1127.80        500.000                 NaN            NaN   4.32683        6.26975                 NaN   7.42300        41.5898                 NaN  0.938682        39.4519     
  1126.32        500.000                 NaN            NaN   4.33601        6.25657                 NaN   7.42344        41.5898                 NaN  0.939208        39.4550     
  1124.83        500.000                 NaN            NaN   4.06397        6.66215                 NaN   7.41850        41.5705                 NaN  0.919488        39.3653     
  1123.35        500.000                 NaN            NaN   4.35392        6.23089                 NaN   7.42434        41.5897                 NaN  0.940227        39.4609     
  1121.86        500.000                 NaN            NaN   4.36266        6.21838                 NaN   7.42480        41.5896                 NaN  0.940721        39.4639     
  1120.37        500.000                 NaN            NaN   4.37127        6.20607                 NaN   7.42527        41.5894                 NaN  0.941204        39.4668     
  1118.89        500.000                 NaN            NaN   4.37974        6.19397                 NaN   7.42575        41.5892                 NaN  0.941677        39.4696     
  1117.40        500.000                 NaN            NaN   4.38808        6.18206                 NaN   7.42624        41.5890                 NaN  0.942141        39.4725     
  1115.92        500.000                 NaN            NaN   4.37625        6.20542                 NaN   7.42720        41.5838                 NaN  0.939689        39.4676     
  1114.43        500.000                 NaN            NaN   4.38407        6.19440                 NaN   7.42777        41.5833                 NaN  0.940093        39.4704     
  1112.94        500.000                 NaN            NaN   4.40579        6.15854                 NaN   7.42842        41.5855                 NaN  0.942744        39.4790     
  1111.46        500.000                 NaN            NaN   4.41318        6.14823                 NaN   7.42907        41.5847                 NaN  0.943113        39.4817     
  1109.97        500.000                 NaN            NaN   4.40963        6.15807                 NaN   7.43031        41.5804                 NaN  0.941647        39.4799     
  1108.48        500.000                 NaN            NaN   4.42734        6.12860                 NaN   7.43026        41.5833                 NaN  0.943787        39.4867     
  1107.00        500.000                 NaN            NaN   4.43432        6.11891                 NaN   7.43088        41.5826                 NaN  0.944119        39.4892     
  1105.51        500.000                 NaN            NaN   4.44113        6.10946                 NaN   7.43150        41.5818                 NaN  0.944445        39.4916     
  1104.03        500.000                 NaN            NaN   4.44795        6.10002                 NaN   7.43212        41.5811                 NaN  0.944766        39.4941     
  1102.54        500.000                 NaN            NaN   4.45467        6.09072                 NaN   7.43275        41.5803                 NaN  0.945085        39.4965     
  1101.05        500.000                 NaN            NaN   4.46128        6.08160                 NaN   7.43338        41.5795                 NaN  0.945391        39.4989     
  1099.57        500.000                 NaN            NaN   4.46625        6.07577                 NaN   7.43347        41.5779                 NaN  0.945433        39.5012     
  1098.08        500.000                 NaN            NaN   4.47406        6.06407                 NaN   7.43470        41.5776                 NaN  0.945960        39.5036     
  1096.60        500.000                 NaN            NaN   4.48032        6.05551                 NaN   7.43537        41.5767                 NaN  0.946235        39.5059     
  1095.11        500.000                 NaN            NaN   4.48657        6.04696                 NaN   7.43604        41.5757                 NaN  0.946517        39.5082     
  1093.62        500.000                 NaN            NaN   4.49275        6.03851                 NaN   7.43672        41.5748                 NaN  0.946792        39.5105     
  1092.14        500.000                 NaN            NaN   4.49883        6.03022                 NaN   7.43741        41.5737                 NaN  0.947057        39.5127     
  1090.65        500.000                 NaN            NaN   4.50487        6.02200                 NaN   7.43809        41.5727                 NaN  0.947317        39.5150     
  1089.17        500.000                 NaN            NaN   4.51080        6.01394                 NaN   7.43880        41.5717                 NaN  0.947572        39.5172     
  1087.68        500.000                 NaN            NaN   4.51669        6.00594                 NaN   7.43950        41.5706                 NaN  0.947822        39.5195     
  1086.19        500.000                 NaN            NaN   4.52253        5.99805                 NaN   7.44022        41.5695                 NaN  0.948069        39.5217     
  1084.71        500.000                 NaN            NaN   4.52830        5.99024                 NaN   7.44094        41.5684                 NaN  0.948311        39.5239     
  1083.22        500.000                 NaN            NaN   4.53409        5.98227                 NaN   7.44158        41.5674                 NaN  0.948572        39.5260     
  1081.73        500.000                 NaN            NaN   4.53975        5.97463                 NaN   7.44232        41.5663                 NaN  0.948806        39.5282     
  1080.25        500.000                 NaN            NaN   4.54528        5.96721                 NaN   7.44306        41.5651                 NaN  0.949027        39.5303     
  1078.76        500.000                 NaN            NaN   4.55076        5.95988                 NaN   7.44381        41.5638                 NaN  0.949246        39.5325     
  1077.28        500.000                 NaN            NaN   4.55616        5.95267                 NaN   7.44457        41.5626                 NaN  0.949458        39.5346     
  1075.79        500.000                 NaN            NaN   4.56147        5.94559                 NaN   7.44534        41.5613                 NaN  0.949660        39.5367     
  1074.30        500.000                 NaN            NaN   4.56674        5.93859                 NaN   7.44611        41.5599                 NaN  0.949859        39.5388     
  1072.82        500.000                 NaN            NaN   4.55069        5.94665                 NaN   7.44148        41.5802                 NaN  0.953022        39.5280     
  1071.33        500.000                 NaN            NaN   4.55069        5.94665                 NaN   7.44148        41.5802                 NaN  0.953022        39.5280     
  1069.85        500.000                 NaN            NaN   4.55069        5.94665                 NaN   7.44148        41.5802                 NaN  0.953022        39.5280     
  1068.36        500.000                 NaN            NaN   4.58660        5.91268                 NaN   7.44939        41.5540                 NaN  0.950525        39.5468     
  1066.87        500.000                 NaN            NaN   4.59168        5.90597                 NaN   7.45019        41.5526                 NaN  0.950712        39.5489     
  1065.39        500.000                 NaN            NaN   4.59671        5.89933                 NaN   7.45100        41.5512                 NaN  0.950897        39.5509     
  1063.90        500.000                 NaN            NaN   4.60170        5.89277                 NaN   7.45181        41.5497                 NaN  0.951077        39.5529     
  1062.42        500.000                 NaN            NaN   4.60664        5.88628                 NaN   7.45263        41.5483                 NaN  0.951255        39.5549     
  1060.93        500.000                 NaN            NaN   4.61153        5.87987                 NaN   7.45346        41.5468                 NaN  0.951429        39.5569     
  1059.44        500.000                 NaN            NaN   4.61638        5.87352                 NaN   7.45429        41.5453                 NaN  0.951599        39.5589     
  1057.96        500.000                 NaN            NaN   4.62118        5.86725                 NaN   7.45513        41.5437                 NaN  0.951766        39.5609     
  1056.47        500.000                 NaN            NaN   4.62594        5.86104                 NaN   7.45598        41.5422                 NaN  0.951930        39.5629     
  1054.99        500.000                 NaN            NaN   4.63065        5.85491                 NaN   7.45683        41.5406                 NaN  0.952090        39.5649     
  1053.50        500.000                 NaN            NaN   4.63533        5.84885                 NaN   7.45769        41.5390                 NaN  0.952247        39.5668     
  1052.01        500.000                 NaN            NaN   4.63996        5.84284                 NaN   7.45856        41.5374                 NaN  0.952401        39.5688     
  1050.53        500.000                 NaN            NaN   4.63922        5.84814                 NaN   7.45863        41.5354                 NaN  0.951185        39.5674     
  1049.04        500.000                 NaN            NaN   4.67544        5.80481                 NaN   7.46604        41.5200                 NaN  0.951544        39.5822     
  1047.55        500.000                 NaN            NaN   4.64835        5.83646                 NaN   7.46050        41.5318                 NaN  0.951477        39.5714     
  1046.07        500.000                 NaN            NaN   4.67617        5.80390                 NaN   7.46619        41.5197                 NaN  0.951563        39.5825     
  1044.58        500.000                 NaN            NaN   4.67653        5.80345                 NaN   7.46627        41.5195                 NaN  0.951572        39.5826     
  1043.10        500.000                 NaN            NaN   4.67688        5.80300                 NaN   7.46635        41.5194                 NaN  0.951581        39.5828     
  1041.61        500.000                 NaN            NaN   4.67723        5.80257                 NaN   7.46643        41.5192                 NaN  0.951590        39.5830     
  1040.12        500.000                 NaN            NaN   4.67758        5.80213                 NaN   7.46651        41.5191                 NaN  0.951598        39.5831     
  1038.64        500.000                 NaN            NaN   4.67793        5.80170                 NaN   7.46659        41.5189                 NaN  0.951607        39.5833     
  1037.15        500.000                 NaN            NaN   4.67824        5.80172                 NaN   7.46650        41.5189                 NaN  0.951489        39.5831     
  1035.67        500.000                 NaN            NaN   4.67824        5.80172                 NaN   7.46650        41.5189                 NaN  0.951489        39.5831     
  1034.18        500.000                 NaN            NaN   4.67824        5.80172                 NaN   7.46650        41.5189                 NaN  0.951489        39.5831     
  1032.69        500.000                 NaN            NaN   4.67824        5.80172                 NaN   7.46650        41.5189                 NaN  0.951489        39.5831     
  1031.21        500.000                 NaN            NaN   4.67824        5.80172                 NaN   7.46650        41.5189                 NaN  0.951489        39.5831     
  1029.72        500.000                 NaN            NaN   4.70178        5.75568                 NaN   7.46092        41.5411                 NaN  0.954661        39.5859     
  1028.24        500.000                 NaN            NaN   4.70178        5.75568                 NaN   7.46092        41.5411                 NaN  0.954661        39.5859     
  1026.75        500.000                 NaN            NaN   4.70178        5.75568                 NaN   7.46092        41.5411                 NaN  0.954661        39.5859     
  1025.26        500.000                 NaN            NaN   4.70178        5.75568                 NaN   7.46092        41.5411                 NaN  0.954661        39.5859     
  1023.78        500.000                 NaN            NaN   4.70178        5.75568                 NaN   7.46092        41.5411                 NaN  0.954661        39.5859     
  1022.29        500.000                 NaN            NaN   4.70178        5.75568                 NaN   7.46092        41.5411                 NaN  0.954661        39.5859     
  1020.81        500.000                 NaN            NaN   4.72379        5.73976                 NaN   7.47923        41.4957                 NaN  0.954250        39.6073     
  1019.32        500.000                 NaN            NaN   4.72748        5.73537                 NaN   7.48029        41.4935                 NaN  0.954313        39.6091     
  1017.83        500.000                 NaN            NaN   4.72024        5.73060                 NaN   7.46683        41.5296                 NaN  0.956215        39.5965     
  1016.35        500.000                 NaN            NaN   4.72080        5.72994                 NaN   7.46697        41.5293                 NaN  0.956221        39.5967     
  1014.86        500.000                 NaN            NaN   4.72131        5.72934                 NaN   7.46715        41.5290                 NaN  0.956232        39.5970     
  1013.37        500.000                 NaN            NaN   4.72185        5.72871                 NaN   7.46731        41.5286                 NaN  0.956239        39.5973     
  1011.89        500.000                 NaN            NaN   4.72237        5.72810                 NaN   7.46748        41.5283                 NaN  0.956245        39.5975     
  1010.40        500.000                 NaN            NaN   4.71858        5.73005                 NaN   7.46423        41.5366                 NaN  0.956576        39.5940     
  1008.92        500.000                 NaN            NaN   4.71858        5.73005                 NaN   7.46423        41.5366                 NaN  0.956576        39.5940     
  1007.43        500.000                 NaN            NaN   4.71858        5.73005                 NaN   7.46423        41.5366                 NaN  0.956576        39.5940     
  1005.94        500.000                 NaN            NaN   4.71858        5.73005                 NaN   7.46423        41.5366                 NaN  0.956576        39.5940     
  1004.46        500.000                 NaN            NaN   4.71858        5.73005                 NaN   7.46423        41.5366                 NaN  0.956576        39.5940     
  1002.97        500.000                 NaN            NaN   4.71858        5.73005                 NaN   7.46423        41.5366                 NaN  0.956576        39.5940     
  1001.49        500.000                 NaN            NaN   4.71858        5.73005                 NaN   7.46423        41.5366                 NaN  0.956576        39.5940     
  1000.00        500.000                 NaN            NaN   4.71858        5.73005                 NaN   7.46423        41.5366                 NaN  0.956576        39.5940     
