|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m0.75/K22/K22_3.tab                   
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        Sp(TH)         ilm            q             
  1231.83        500.000        95.4185                 NaN            NaN  0.421686       0.459085       0.559639        2.96054       0.180516                 NaN            NaN
  1230.34        500.000        95.8111                 NaN            NaN  0.481610       0.378765       0.515733        2.66447       0.148270                 NaN            NaN
  1228.86        500.000        96.2722                 NaN  0.777525E-001  0.355983       0.417415       0.475598        2.30184       0.991814E-001            NaN            NaN
  1227.37        500.000        98.0903                 NaN            NaN  0.470664       0.195738       0.349319       0.830501                 NaN  0.634434E-001            NaN
  1225.89        500.000        95.5803                 NaN            NaN  0.764390       0.112219       0.450911        3.04157                 NaN  0.506356E-001            NaN
  1224.40        500.000        96.8279                 NaN            NaN  0.514449       0.180018       0.358096        2.06797       0.646106E-002  0.450873E-001            NaN
  1222.91        500.000        95.9803                 NaN            NaN  0.506378       0.348738       0.487494        2.56421       0.687929E-001  0.441147E-001            NaN
  1221.43        500.000        98.3597                 NaN            NaN  0.101781       0.212651       0.195479        1.06324       0.633030E-001  0.385233E-002            NaN
  1219.94        500.000        99.3640                 NaN            NaN  0.978993E-001  0.440839E-001  0.792404E-001  0.403008                 NaN  0.117276E-001            NaN
  1218.46        500.000        99.8306                 NaN            NaN  0.158676E-001            NaN  0.191880E-001  0.127094                 NaN  0.725805E-002            NaN
  1216.97        500.000        92.2653                 NaN            NaN  0.311709        1.56856       0.960515        4.77813                 NaN  0.115779                 NaN
  1215.48        500.000        97.5277                 NaN            NaN  0.458554       0.120259       0.302590        1.55143                 NaN  0.395099E-001            NaN
  1214.00        500.000        97.4597                 NaN            NaN  0.431203       0.142522       0.310622        1.61482                 NaN  0.411479E-001            NaN
  1212.51        500.000        97.8675                 NaN            NaN  0.996548E-001  0.409369       0.258493        1.33135                 NaN  0.336587E-001            NaN
  1211.02        500.000        93.8802                 NaN            NaN  0.487748       0.884531       0.783413        3.83255                 NaN  0.131598                 NaN
  1209.54        500.000        99.2861                 NaN  0.171608                 NaN            NaN  0.151917       0.390350                 NaN            NaN            NaN
  1208.05        500.000        99.6668                 NaN            NaN  0.361117E-001            NaN            NaN  0.297093                 NaN            NaN            NaN
  1206.57        500.000        98.7693                 NaN            NaN  0.228624       0.596782E-001  0.621696E-001  0.875168                 NaN  0.508042E-002            NaN
  1205.08        500.000        98.0807                 NaN            NaN  0.762561E-001  0.376046       0.233677        1.20629                 NaN  0.270414E-001            NaN
  1203.59        500.000        97.9386                 NaN            NaN  0.844802E-001  0.271810       0.275133        1.38915                 NaN  0.408039E-001            NaN
  1202.11        500.000        98.1048                 NaN            NaN  0.829499E-001  0.370397       0.189304        1.23258                 NaN  0.199547E-001            NaN
  1200.62        500.000        98.6982                 NaN            NaN  0.127214       0.195704       0.142935       0.814638                 NaN  0.213285E-001            NaN
  1199.14        500.000        98.3934                 NaN            NaN  0.227983       0.133774       0.186712        1.03491                 NaN  0.232260E-001            NaN
  1197.65        500.000        97.5156                 NaN            NaN  0.256430       0.445314       0.280591        1.46946                 NaN  0.325705E-001            NaN
  1196.16        500.000        98.5360                 NaN            NaN  0.362065                 NaN  0.181596       0.906925                 NaN  0.134278E-001            NaN
  1194.68        500.000        98.0797                 NaN            NaN  0.407581       0.518226E-002  0.241878        1.24561                 NaN  0.200329E-001            NaN
  1193.19        500.000        98.8469                 NaN  0.115463       0.131845                 NaN  0.153840       0.726558                 NaN  0.253607E-001            NaN
  1191.71        500.000        99.3762                 NaN            NaN  0.140506       0.130015E-002  0.867009E-001  0.386105                 NaN  0.919783E-002            NaN
  1190.22        500.000        98.2507                 NaN            NaN  0.169934       0.239357       0.166368        1.15948                 NaN  0.141700E-001            NaN
  1188.73        500.000        98.5697                 NaN            NaN  0.346725                 NaN  0.173388       0.897187                 NaN  0.130002E-001            NaN
  1187.25        500.000        98.2444                 NaN  0.433061E-001  0.401916                 NaN  0.263521        1.01911                 NaN  0.277776E-001            NaN
  1185.76        500.000        99.0337                 NaN            NaN  0.692474E-002  0.158738       0.604133E-001  0.740262                 NaN            NaN            NaN
  1184.28        500.000                 NaN            NaN   2.50728        5.04187                 NaN   7.19362        43.8177                 NaN  0.519597        40.9200     
  1182.79        500.000                 NaN            NaN   2.50720        5.04171       0.171481E-004   7.19358        43.8170                 NaN  0.519583        40.9210     
  1181.30        500.000                 NaN            NaN   2.50712        5.04156       0.121385E-004   7.19353        43.8162                 NaN  0.519570        40.9220     
  1179.82        500.000                 NaN            NaN   2.50705        5.04141                 NaN   7.19349        43.8155                 NaN  0.519557        40.9230     
  1178.33        500.000                 NaN            NaN   2.50698        5.04125                 NaN   7.19345        43.8148                 NaN  0.519544        40.9240     
  1176.84        500.000                 NaN            NaN   2.50690        5.04110                 NaN   7.19340        43.8141                 NaN  0.519530        40.9250     
  1175.36        500.000                 NaN            NaN   2.50683        5.04094                 NaN   7.19336        43.8133                 NaN  0.519517        40.9260     
  1173.87        500.000                 NaN            NaN   2.50675        5.04079                 NaN   7.19332        43.8126                 NaN  0.519504        40.9270     
  1172.39        500.000                 NaN            NaN   2.50668        5.04063                 NaN   7.19328        43.8119                 NaN  0.519491        40.9280     
  1170.90        500.000                 NaN            NaN   2.50661        5.04048                 NaN   7.19323        43.8112                 NaN  0.519478        40.9291     
  1169.41        500.000                 NaN            NaN   2.50653        5.04032                 NaN   7.19319        43.8104                 NaN  0.519464        40.9301     
  1167.93        500.000                 NaN            NaN   2.50646        5.04017                 NaN   7.19315        43.8097                 NaN  0.519451        40.9311     
  1166.44        500.000                 NaN            NaN   2.50638        5.04002                 NaN   7.19310        43.8090                 NaN  0.519438        40.9321     
  1164.96        500.000                 NaN            NaN   2.50631        5.03986                 NaN   7.19306        43.8083                 NaN  0.519425        40.9331     
  1163.47        500.000                 NaN            NaN   2.50623        5.03971                 NaN   7.19302        43.8075                 NaN  0.519412        40.9341     
  1161.98        500.000                 NaN            NaN   2.50616        5.03955                 NaN   7.19298        43.8068                 NaN  0.519399        40.9351     
  1160.50        500.000                 NaN            NaN   2.50608        5.03940                 NaN   7.19293        43.8061                 NaN  0.519385        40.9361     
  1159.01        500.000                 NaN            NaN   2.50601        5.03924                 NaN   7.19289        43.8054                 NaN  0.519372        40.9371     
  1157.53        500.000                 NaN            NaN   2.50594        5.03909                 NaN   7.19285        43.8046                 NaN  0.519359        40.9381     
  1156.04        500.000                 NaN            NaN   2.50586        5.03893                 NaN   7.19281        43.8039                 NaN  0.519346        40.9391     
  1154.55        500.000                 NaN            NaN   2.50579        5.03878                 NaN   7.19277        43.8032                 NaN  0.519333        40.9401     
  1153.07        500.000                 NaN            NaN   2.50571        5.03863                 NaN   7.19272        43.8025                 NaN  0.519320        40.9411     
  1151.58        500.000                 NaN            NaN   2.52852        4.99765                 NaN   7.19263        43.8062                 NaN  0.521249        40.9537     
  1150.10        500.000                 NaN            NaN   2.53167        4.99210                 NaN   7.19283        43.8054                 NaN  0.521462        40.9565     
  1148.61        500.000                 NaN            NaN   2.53374        4.98877                 NaN   7.19220        43.8053                 NaN  0.521499        40.9585     
  1147.12        500.000                 NaN            NaN   2.53641        4.98412                 NaN   7.19225        43.8047                 NaN  0.521639        40.9609     
  1145.64        500.000                 NaN            NaN   2.53903        4.97958                 NaN   7.19231        43.8041                 NaN  0.521774        40.9633     
  1144.15        500.000                 NaN            NaN   2.54158        4.97515                 NaN   7.19236        43.8034                 NaN  0.521906        40.9656     
  1142.66        500.000                 NaN            NaN   2.54408        4.97081                 NaN   7.19243        43.8028                 NaN  0.522034        40.9679     
  1141.18        500.000                 NaN            NaN   2.60424        4.87033                 NaN   7.19337        43.8070                 NaN  0.525704        40.9994     
  1139.69        500.000                 NaN            NaN   2.62146        4.83858                 NaN   7.19323        43.8103                 NaN  0.527393        41.0090     
  1138.21        500.000                 NaN            NaN   2.62782        4.82804                 NaN   7.19346        43.8096                 NaN  0.527711        41.0133     
  1136.72        500.000                 NaN            NaN   2.63416        4.81759                 NaN   7.19371        43.8089                 NaN  0.528028        41.0176     
  1135.23        500.000                 NaN            NaN   2.64049        4.80717                 NaN   7.19403        43.8080                 NaN  0.528347        41.0220     
  1133.75        500.000                 NaN            NaN   2.64412        4.80204                 NaN   7.19415        43.8058                 NaN  0.528540        41.0254     
  1132.26        500.000                 NaN            NaN   2.65164        4.78968                 NaN   7.19407        43.8058                 NaN  0.528816        41.0300     
  1130.78        500.000                 NaN            NaN   2.65811        4.77795                 NaN   7.19465        43.8058                 NaN  0.529275        41.0342     
  1129.29        500.000                 NaN            NaN   2.66387        4.76845                 NaN   7.19498        43.8049                 NaN  0.529569        41.0382     
  1127.80        500.000                 NaN            NaN   2.66954        4.75913                 NaN   7.19531        43.8040                 NaN  0.529856        41.0422     
  1126.32        500.000                 NaN            NaN   2.67510        4.74997                 NaN   7.19566        43.8030                 NaN  0.530137        41.0461     
  1124.83        500.000                 NaN            NaN   2.50431        5.03570                 NaN   7.19194        43.7888                 NaN  0.519073        40.9602     
  1123.35        500.000                 NaN            NaN   2.68596        4.73214                 NaN   7.19637        43.8009                 NaN  0.530680        41.0539     
  1121.86        500.000                 NaN            NaN   2.69126        4.72346                 NaN   7.19674        43.7999                 NaN  0.530942        41.0577     
  1120.37        500.000                 NaN            NaN   2.69647        4.71493                 NaN   7.19712        43.7987                 NaN  0.531199        41.0615     
  1118.89        500.000                 NaN            NaN   2.70160        4.70655                 NaN   7.19750        43.7976                 NaN  0.531450        41.0653     
  1117.40        500.000                 NaN            NaN   2.70665        4.69831                 NaN   7.19790        43.7964                 NaN  0.531696        41.0690     
  1115.92        500.000                 NaN            NaN   2.69777        4.71680                 NaN   7.19888        43.7907                 NaN  0.530305        41.0655     
  1114.43        500.000                 NaN            NaN   2.70251        4.70919                 NaN   7.19935        43.7893                 NaN  0.530518        41.0691     
  1112.94        500.000                 NaN            NaN   2.71730        4.68237                 NaN   7.19982        43.7901                 NaN  0.531991        41.0785     
  1111.46        500.000                 NaN            NaN   2.72176        4.67530                 NaN   7.20037        43.7884                 NaN  0.532184        41.0820     
  1109.97        500.000                 NaN            NaN   2.71840        4.68388                 NaN   7.20158        43.7834                 NaN  0.531346        41.0814     
  1108.48        500.000                 NaN            NaN   2.73031        4.66195                 NaN   7.20138        43.7850                 NaN  0.532533        41.0888     
  1107.00        500.000                 NaN            NaN   2.73452        4.65531                 NaN   7.20190        43.7833                 NaN  0.532705        41.0922     
  1105.51        500.000                 NaN            NaN   2.73863        4.64884                 NaN   7.20244        43.7816                 NaN  0.532873        41.0956     
  1104.03        500.000                 NaN            NaN   2.74274        4.64238                 NaN   7.20296        43.7799                 NaN  0.533038        41.0990     
  1102.54        500.000                 NaN            NaN   2.74679        4.63602                 NaN   7.20350        43.7782                 NaN  0.533203        41.1023     
  1101.05        500.000                 NaN            NaN   2.75077        4.62980                 NaN   7.20405        43.7764                 NaN  0.533361        41.1056     
  1099.57        500.000                 NaN            NaN   2.75375        4.62600                 NaN   7.20407        43.7739                 NaN  0.533369        41.1089     
  1098.08        500.000                 NaN            NaN   2.75846        4.61785                 NaN   7.20519        43.7727                 NaN  0.533651        41.1122     
  1096.60        500.000                 NaN            NaN   2.76223        4.61203                 NaN   7.20578        43.7708                 NaN  0.533791        41.1154     
  1095.11        500.000                 NaN            NaN   2.76599        4.60622                 NaN   7.20635        43.7688                 NaN  0.533934        41.1187     
  1093.62        500.000                 NaN            NaN   2.76970        4.60048                 NaN   7.20694        43.7669                 NaN  0.534074        41.1219     
  1092.14        500.000                 NaN            NaN   2.77336        4.59486                 NaN   7.20754        43.7650                 NaN  0.534208        41.1251     
  1090.65        500.000                 NaN            NaN   2.77699        4.58928                 NaN   7.20813        43.7630                 NaN  0.534340        41.1283     
  1089.17        500.000                 NaN            NaN   2.78055        4.58383                 NaN   7.20876        43.7610                 NaN  0.534469        41.1314     
  1087.68        500.000                 NaN            NaN   2.78409        4.57841                 NaN   7.20937        43.7590                 NaN  0.534595        41.1346     
  1086.19        500.000                 NaN            NaN   2.78759        4.57308                 NaN   7.21000        43.7569                 NaN  0.534719        41.1377     
  1084.71        500.000                 NaN            NaN   2.79106        4.56780                 NaN   7.21062        43.7548                 NaN  0.534840        41.1408     
  1083.22        500.000                 NaN            NaN   2.79454        4.56227                 NaN   7.21119        43.7530                 NaN  0.534972        41.1440     
  1081.73        500.000                 NaN            NaN   2.79793        4.55712                 NaN   7.21184        43.7509                 NaN  0.535089        41.1471     
  1080.25        500.000                 NaN            NaN   2.80125        4.55213                 NaN   7.21250        43.7488                 NaN  0.535199        41.1502     
  1078.76        500.000                 NaN            NaN   2.80453        4.54721                 NaN   7.21316        43.7466                 NaN  0.535307        41.1532     
  1077.28        500.000                 NaN            NaN   2.80776        4.54237                 NaN   7.21382        43.7444                 NaN  0.535412        41.1563     
  1075.79        500.000                 NaN            NaN   2.81094        4.53764                 NaN   7.21451        43.7421                 NaN  0.535511        41.1593     
  1074.30        500.000                 NaN            NaN   2.81410        4.53295                 NaN   7.21519        43.7398                 NaN  0.535608        41.1623     
  1072.82        500.000                 NaN            NaN   2.80108        4.53942                 NaN   7.21059        43.7599                 NaN  0.537373        41.1516     
  1071.33        500.000                 NaN            NaN   2.80100        4.53929                 NaN   7.21055        43.7592                 NaN  0.537359        41.1526     
  1069.85        500.000                 NaN            NaN   2.80092        4.53916                 NaN   7.21051        43.7584                 NaN  0.537346        41.1536     
  1068.36        500.000                 NaN            NaN   2.82596        4.51579                 NaN   7.21812        43.7301                 NaN  0.535924        41.1741     
  1066.87        500.000                 NaN            NaN   2.82900        4.51132                 NaN   7.21883        43.7277                 NaN  0.536015        41.1771     
  1065.39        500.000                 NaN            NaN   2.83201        4.50691                 NaN   7.21955        43.7254                 NaN  0.536104        41.1801     
  1063.90        500.000                 NaN            NaN   2.83498        4.50255                 NaN   7.22027        43.7230                 NaN  0.536190        41.1830     
  1062.42        500.000                 NaN            NaN   2.83793        4.49825                 NaN   7.22100        43.7206                 NaN  0.536276        41.1860     
  1060.93        500.000                 NaN            NaN   2.84085        4.49401                 NaN   7.22174        43.7181                 NaN  0.536359        41.1889     
  1059.44        500.000                 NaN            NaN   2.84375        4.48981                 NaN   7.22248        43.7157                 NaN  0.536440        41.1919     
  1057.96        500.000                 NaN            NaN   2.84661        4.48567                 NaN   7.22324        43.7132                 NaN  0.536519        41.1948     
  1056.47        500.000                 NaN            NaN   2.84945        4.48158                 NaN   7.22399        43.7107                 NaN  0.536597        41.1977     
  1054.99        500.000                 NaN            NaN   2.85226        4.47754                 NaN   7.22476        43.7082                 NaN  0.536672        41.2006     
  1053.50        500.000                 NaN            NaN   2.85505        4.47355                 NaN   7.22553        43.7056                 NaN  0.536746        41.2035     
  1052.01        500.000                 NaN            NaN   2.85780        4.46961                 NaN   7.22631        43.7031                 NaN  0.536818        41.2064     
  1050.53        500.000                 NaN            NaN   2.85606        4.47484                 NaN   7.22637        43.7005                 NaN  0.536122        41.2062     
  1049.04        500.000                 NaN            NaN   2.87719        4.44986                 NaN   7.23330        43.6821                 NaN  0.536296        41.2213     
  1047.55        500.000                 NaN            NaN   2.86155        4.46722                 NaN   7.22806        43.6949                 NaN  0.536257        41.2120     
  1046.07        500.000                 NaN            NaN   2.87747        4.44905                 NaN   7.23337        43.6803                 NaN  0.536280        41.2236     
  1044.58        500.000                 NaN            NaN   2.87760        4.44864                 NaN   7.23340        43.6794                 NaN  0.536272        41.2247     
  1043.10        500.000                 NaN            NaN   2.87774        4.44823                 NaN   7.23344        43.6785                 NaN  0.536264        41.2258     
  1041.61        500.000                 NaN            NaN   2.87787        4.44784                 NaN   7.23347        43.6776                 NaN  0.536256        41.2270     
  1040.12        500.000                 NaN            NaN   2.87800        4.44744                 NaN   7.23351        43.6767                 NaN  0.536247        41.2281     
  1038.64        500.000                 NaN            NaN   2.87813        4.44705                 NaN   7.23355        43.6758                 NaN  0.536239        41.2292     
  1037.15        500.000                 NaN            NaN   2.87803        4.44725                 NaN   7.23342        43.6751                 NaN  0.536159        41.2300     
  1035.67        500.000                 NaN            NaN   2.87795        4.44712                 NaN   7.23338        43.6744                 NaN  0.536146        41.2310     
  1034.18        500.000                 NaN            NaN   2.87786        4.44699                 NaN   7.23334        43.6737                 NaN  0.536133        41.2320     
  1032.69        500.000                 NaN            NaN   2.87778        4.44687                 NaN   7.23330        43.6729                 NaN  0.536120        41.2330     
  1031.21        500.000                 NaN            NaN   2.87769        4.44674                 NaN   7.23327        43.6722                 NaN  0.536107        41.2340     
  1029.72        500.000                 NaN            NaN   2.89154        4.41199                 NaN   7.22767        43.6940                 NaN  0.537870        41.2370     
  1028.24        500.000                 NaN            NaN   2.89146        4.41186                 NaN   7.22763        43.6932                 NaN  0.537857        41.2380     
  1026.75        500.000                 NaN            NaN   2.89137        4.41174                 NaN   7.22760        43.6925                 NaN  0.537844        41.2389     
  1025.26        500.000                 NaN            NaN   2.89129        4.41161                 NaN   7.22756        43.6918                 NaN  0.537831        41.2399     
  1023.78        500.000                 NaN            NaN   2.89120        4.41149                 NaN   7.22752        43.6911                 NaN  0.537818        41.2409     
  1022.29        500.000                 NaN            NaN   2.89112        4.41136                 NaN   7.22748        43.6904                 NaN  0.537805        41.2419     
  1020.81        500.000                 NaN            NaN   2.90747        4.40394                 NaN   7.24509        43.6413                 NaN  0.537555        41.2646     
  1019.32        500.000                 NaN            NaN   2.90964        4.40121                 NaN   7.24606        43.6381                 NaN  0.537576        41.2674     
  1017.83        500.000                 NaN            NaN   2.90286        4.39511                 NaN   7.23296        43.6753                 NaN  0.538632        41.2551     
  1016.35        500.000                 NaN            NaN   2.90312        4.39460                 NaN   7.23305        43.6743                 NaN  0.538622        41.2563     
  1014.86        500.000                 NaN            NaN   2.90335        4.39412                 NaN   7.23319        43.6732                 NaN  0.538615        41.2576     
  1013.37        500.000                 NaN            NaN   2.90359        4.39363                 NaN   7.23330        43.6721                 NaN  0.538606        41.2588     
  1011.89        500.000                 NaN            NaN   2.90383        4.39316                 NaN   7.23342        43.6710                 NaN  0.538596        41.2600     
  1010.40        500.000                 NaN            NaN   2.90103        4.39353                 NaN   7.23025        43.6790                 NaN  0.538770        41.2574     
  1008.92        500.000                 NaN            NaN   2.90094        4.39341                 NaN   7.23021        43.6783                 NaN  0.538757        41.2584     
  1007.43        500.000                 NaN            NaN   2.90086        4.39328                 NaN   7.23017        43.6776                 NaN  0.538744        41.2593     
  1005.94        500.000                 NaN            NaN   2.90077        4.39316                 NaN   7.23013        43.6769                 NaN  0.538731        41.2603     
  1004.46        500.000                 NaN            NaN   2.90069        4.39303                 NaN   7.23009        43.6762                 NaN  0.538718        41.2613     
  1002.97        500.000                 NaN            NaN   2.90060        4.39291                 NaN   7.23006        43.6755                 NaN  0.538706        41.2623     
  1001.49        500.000                 NaN            NaN   2.90052        4.39278                 NaN   7.23002        43.6748                 NaN  0.538693        41.2632     
  1000.00        500.000                 NaN            NaN   2.90043        4.39266                 NaN   7.22998        43.6741                 NaN  0.538680        41.2642     
