|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m1/YM20/YM20_3.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        Sp(TH)         ilm            q             
  1234.09        500.000        97.0098                 NaN            NaN  0.599954       0.209442       0.422396        1.70188                 NaN  0.565499E-001            NaN
  1232.63        500.000        98.4587                 NaN  0.109595       0.316437                 NaN  0.214325       0.859089                 NaN  0.418960E-001            NaN
  1231.18        500.000        97.9163                 NaN  0.150253       0.389803                 NaN  0.276808        1.22870                 NaN  0.381209E-001            NaN
  1229.73        500.000        97.0795                 NaN  0.176895       0.506362                 NaN  0.383702        1.80813                 NaN  0.454377E-001            NaN
  1228.27        500.000        98.7811                 NaN  0.100717       0.285452                 NaN  0.162317       0.639995                 NaN  0.304511E-001            NaN
  1226.82        500.000        96.5150                 NaN  0.313535E-001  0.207622       0.610974       0.479079        2.11035                 NaN  0.456436E-001            NaN
  1225.36        500.000        98.2089                 NaN  0.176353       0.401466                 NaN  0.290419       0.865619                 NaN  0.572106E-001            NaN
  1223.91        500.000        98.8177                 NaN            NaN  0.875180E-001  0.184347       0.109485       0.797354                 NaN  0.355151E-002            NaN
  1222.46        500.000        96.0323                 NaN  0.170604       0.668485                 NaN  0.524270        2.52834                 NaN  0.760440E-001            NaN
  1221.00        500.000        99.6961                 NaN  0.717118E-001  0.137016                 NaN  0.807268E-001            NaN            NaN  0.144909E-001            NaN
  1219.55        500.000        99.1645                 NaN  0.470808E-002  0.432223E-001            NaN  0.729554E-001  0.708236                 NaN  0.633449E-002            NaN
  1218.09        500.000        97.0028                 NaN  0.210968       0.459606                 NaN  0.406022        1.86544                 NaN  0.551215E-001            NaN
  1216.64        500.000        99.4135                 NaN  0.576479E-001  0.329338                 NaN  0.682449E-001  0.124112                 NaN  0.719601E-002            NaN
  1215.19        500.000        98.7996                 NaN  0.662405E-001  0.513413E-001            NaN  0.181454       0.872557                 NaN  0.287864E-001            NaN
  1213.73        500.000        98.6636                 NaN            NaN  0.204814       0.184353       0.186717       0.734670                 NaN  0.258927E-001            NaN
  1212.28        500.000        96.5517                 NaN  0.386287       0.117998       0.345292       0.450069        2.10297                 NaN  0.457013E-001            NaN
  1210.82        500.000        99.2554                 NaN  0.100596       0.144513                 NaN  0.109592       0.382423                 NaN  0.750095E-002            NaN
  1209.37        500.000        98.5807                 NaN            NaN  0.402290       0.308194E-001  0.163795       0.798897                 NaN  0.235114E-001            NaN
  1207.92        500.000        96.5891                 NaN  0.122476       0.703304                 NaN  0.413236        2.11071                 NaN  0.611807E-001            NaN
  1206.46        500.000        99.8126                 NaN  0.112875E-001  0.234160E-001            NaN  0.185038E-001  0.132302                 NaN  0.186343E-002            NaN
  1205.01        500.000        99.8469                 NaN  0.632320E-002  0.344315E-001            NaN  0.178946E-001  0.923549E-001            NaN  0.212215E-002            NaN
  1203.55        500.000        97.5299                 NaN  0.388633E-001  0.188992                 NaN  0.192750       0.924809                 NaN  0.119364E-001   1.11275     
  1202.10        500.000        96.1720                 NaN            NaN  0.694341       0.127331       0.439668        2.02409                 NaN  0.354396E-001  0.507128     
  1200.65        500.000        86.7822                 NaN  0.345761        1.10801       0.115199        1.14788        5.43764                 NaN  0.803885E-001   4.98292     
  1199.19        500.000        99.9998                 NaN  0.154116E-004  0.483150E-005            NaN  0.168625E-004  0.668334E-004            NaN            NaN  0.680791E-004
  1197.74        500.000        90.1833                 NaN  0.273054       0.742009                 NaN  0.816827        3.94917                 NaN  0.567674E-001   3.97886     
  1196.28        500.000        90.2533                 NaN  0.273904       0.750365                 NaN  0.812259        3.91171                 NaN  0.539756E-001   3.94447     
  1194.83        500.000        85.3777                 NaN  0.503974       0.774436                 NaN   1.21626        5.97596                 NaN  0.869659E-001   6.06474     
  1193.38        500.000        99.9985                 NaN  0.770861E-004  0.219224E-003            NaN  0.135748E-003  0.581916E-003            NaN  0.533412E-005  0.520135E-003
  1191.92        500.000        87.5427                 NaN  0.368216       0.956043                 NaN   1.00442        5.05196                 NaN  0.681258E-001   5.00856     
  1190.47        500.000        93.0971                 NaN  0.120311       0.793987                 NaN  0.552459        2.78779                 NaN  0.355234E-001   2.61284     
  1189.01        500.000        90.0780                 NaN  0.250731       0.688851                 NaN  0.792928        4.09063                 NaN  0.509925E-001   4.04786     
  1187.56        500.000        86.1169                 NaN  0.328386       0.995750                 NaN   1.07464        5.82606                 NaN  0.689919E-001   5.58924     
  1186.11        500.000        73.6776                 NaN  0.528739       0.343446        1.39314        1.96655        11.2901                 NaN  0.124123        10.6763     
  1184.65        500.000                 NaN            NaN   2.88254        3.29014        1.05484        7.07709        44.0051                 NaN  0.540794        41.1495     
  1183.20        500.000                 NaN            NaN   2.41051        5.28191                 NaN   7.16393        43.6524                 NaN  0.499529        40.9917     
  1181.74        500.000                 NaN            NaN   2.42694        5.25029                 NaN   7.16194        43.6616                 NaN  0.501273        40.9980     
  1180.29        500.000                 NaN            NaN   2.90241        3.43206       0.874220        7.07329        44.0152                 NaN  0.542564        41.1603     
  1178.84        500.000                 NaN            NaN   2.42793        5.25241                 NaN   7.15236        43.6641                 NaN  0.502684        41.0005     
  1177.38        500.000                 NaN            NaN   2.24071        5.60537                 NaN   7.18898        43.5672                 NaN  0.481176        40.9165     
  1175.93        500.000                 NaN            NaN   2.25756        5.57630                 NaN   7.18745        43.5709                 NaN  0.482429        40.9253     
  1174.48        500.000                 NaN            NaN   2.27581        5.54524                 NaN   7.18644        43.5744                 NaN  0.483482        40.9347     
  1173.02        500.000                 NaN            NaN   2.29373        5.51417                 NaN   7.18491        43.5789                 NaN  0.484652        40.9437     
  1171.57        500.000                 NaN            NaN   2.30910        5.48788                 NaN   7.18400        43.5816                 NaN  0.485631        40.9517     
  1170.11        500.000                 NaN            NaN   2.31849        5.47188                 NaN   7.18406        43.5821                 NaN  0.486174        40.9573     
  1168.66        500.000                 NaN            NaN   2.33651        5.44110                 NaN   7.18325        43.5855                 NaN  0.487236        40.9664     
  1167.21        500.000                 NaN            NaN   2.35254        5.41401                 NaN   7.18383        43.5859                 NaN  0.488275        40.9754     
  1165.75        500.000                 NaN            NaN   2.50044        5.12962                 NaN   7.16623        43.6619                 NaN  0.502796        41.0390     
  1164.30        500.000                 NaN            NaN   2.37464        5.37624                 NaN   7.18190        43.5897                 NaN  0.489817        40.9877     
  1162.84        500.000                 NaN            NaN   2.51216        5.10726                 NaN   7.16883        43.6546                 NaN  0.506844        41.0503     
  1161.39        500.000                 NaN            NaN   2.51995        5.09695                 NaN   7.15916        43.6696                 NaN  0.504740        41.0496     
  1159.94        500.000                 NaN            NaN   2.52305        5.09590                 NaN   7.17227        43.6460                 NaN  0.505001        41.0578     
  1158.48        500.000                 NaN            NaN   2.53518        5.07418                 NaN   7.16367        43.6613                 NaN  0.505754        41.0599     
  1157.03        500.000                 NaN            NaN   2.53742        5.06839                 NaN   7.16039        43.6667                 NaN  0.505372        41.0617     
  1155.57        500.000                 NaN            NaN   2.54717        5.05324                 NaN   7.16291        43.6649                 NaN  0.504868        41.0669     
  1154.12        500.000                 NaN            NaN   2.55731        5.02619                 NaN   7.17055        43.6660                 NaN  0.507060        41.0729     
  1152.67        500.000                 NaN            NaN   2.97028        3.89707       0.269224        7.06226        44.0496                 NaN  0.548103        41.2035     
  1151.21        500.000                 NaN            NaN   2.56637        5.01210                 NaN   7.17140        43.6637                 NaN  0.506849        41.0796     
  1149.76        500.000                 NaN            NaN   2.56883        5.00722                 NaN   7.17097        43.6629                 NaN  0.507531        41.0825     
  1148.30        500.000                 NaN            NaN   2.60793        4.95466                 NaN   7.17160        43.6586                 NaN  0.507121        41.1001     
  1146.85        500.000                 NaN            NaN   2.49587        5.17046                 NaN   7.17898        43.6003                 NaN  0.496959        41.0574     
  1145.40        500.000                 NaN            NaN   2.58085        4.99604                 NaN   7.16370        43.6639                 NaN  0.507636        41.0879     
  1143.94        500.000                 NaN            NaN   2.59546        4.97903                 NaN   7.16847        43.6486                 NaN  0.506734        41.1017     
  1142.49        500.000                 NaN            NaN   2.60010        4.97748                 NaN   7.16436        43.6531                 NaN  0.502380        41.1026     
  1141.03        500.000                 NaN            NaN   2.60288        4.97405                 NaN   7.16483        43.6517                 NaN  0.502190        41.1044     
  1139.58        500.000                 NaN            NaN   2.59100        4.99398                 NaN   7.16517        43.6511                 NaN  0.501626        41.0971     
  1138.13        500.000                 NaN            NaN   2.98820        4.06902       0.570590E-001   7.05706        44.0595                 NaN  0.549782        41.2194     
  1136.67        500.000                 NaN            NaN   2.60627        4.95922                 NaN   7.16832        43.6494                 NaN  0.506998        41.1098     
  1135.22        500.000                 NaN            NaN   2.60251        4.97944                 NaN   7.17624        43.6341                 NaN  0.500128        41.1076     
  1133.76        500.000                 NaN            NaN   2.61035        4.96556                 NaN   7.17565        43.6319                 NaN  0.501819        41.1147     
  1132.31        500.000                 NaN            NaN   2.99080        4.10291       0.161118E-001   7.05596        44.0600                 NaN  0.550062        41.2242     
  1130.86        500.000                 NaN            NaN   2.57350        5.04180                 NaN   7.18004        43.5962                 NaN  0.501089        41.1073     
  1129.40        500.000                 NaN            NaN   2.95668        3.67351       0.523134        7.06823        44.0149                 NaN  0.545854        41.2177     
  1127.95        500.000                 NaN            NaN   2.98828        4.07305       0.508382E-001   7.05670        44.0548                 NaN  0.549736        41.2266     
  1126.49        500.000                 NaN            NaN   2.65204        4.88524                 NaN   7.16925        43.6420                 NaN  0.509590        41.1419     
  1125.04        500.000                 NaN            NaN   2.59862        5.00033                 NaN   7.18075        43.5938                 NaN  0.502426        41.1241     
  1123.59        500.000                 NaN            NaN   2.60434        4.99137                 NaN   7.18134        43.5920                 NaN  0.502623        41.1283     
  1122.13        500.000                 NaN            NaN   2.65921        4.87196                 NaN   7.17451        43.6362                 NaN  0.509047        41.1491     
  1120.68        500.000                 NaN            NaN   2.64398        4.89857                 NaN   7.17807        43.6263                 NaN  0.507941        41.1452     
  1119.22        500.000                 NaN            NaN   2.65701        4.87880                 NaN   7.17076        43.6355                 NaN  0.508243        41.1497     
  1117.77        500.000                 NaN            NaN   2.99095        4.11423       0.120544E-002   7.05521        44.0541                 NaN  0.550052        41.2343     
  1116.32        500.000                 NaN            NaN   2.66801        4.85753                 NaN   7.17556        43.6294                 NaN  0.510653        41.1589     
  1114.86        500.000                 NaN            NaN   2.67339        4.84666                 NaN   7.17151        43.6337                 NaN  0.512613        41.1622     
  1113.41        500.000                 NaN            NaN   2.64123        4.93163                 NaN   7.18288        43.5852                 NaN  0.504377        41.1547     
  1111.95        500.000                 NaN            NaN   2.68258        4.83745                 NaN   7.17746        43.6168                 NaN  0.512051        41.1737     
  1110.50        500.000                 NaN            NaN   2.99053        4.11370       0.107564E-002   7.05501        44.0505                 NaN  0.549985        41.2392     
  1109.05        500.000                 NaN            NaN   2.68544        4.83231                 NaN   7.17313        43.6239                 NaN  0.511016        41.1742     
  1107.59        500.000                 NaN            NaN   2.71336        4.79572                 NaN   7.17414        43.6163                 NaN  0.510766        41.1897     
  1106.14        500.000                 NaN            NaN   2.69422        4.81678                 NaN   7.17301        43.6231                 NaN  0.511866        41.1811     
  1104.69        500.000                 NaN            NaN   2.69943        4.80810                 NaN   7.17314        43.6223                 NaN  0.512176        41.1848     
  1103.23        500.000                 NaN            NaN   2.70081        4.80671                 NaN   7.17411        43.6196                 NaN  0.511952        41.1868     
  1101.78        500.000                 NaN            NaN   2.70567        4.79989                 NaN   7.17479        43.6171                 NaN  0.511968        41.1906     
  1100.32        500.000                 NaN            NaN   2.70841        4.79669                 NaN   7.17568        43.6143                 NaN  0.511735        41.1932     
  1098.87        500.000                 NaN            NaN   2.71197        4.79155                 NaN   7.17599        43.6126                 NaN  0.511697        41.1962     
  1097.42        500.000                 NaN            NaN   2.71974        4.77944                 NaN   7.17569        43.6117                 NaN  0.512265        41.2012     
  1095.96        500.000                 NaN            NaN   2.72416        4.77228                 NaN   7.17595        43.6107                 NaN  0.512454        41.2045     
  1094.51        500.000                 NaN            NaN   2.72120        4.77739                 NaN   7.17998        43.6041                 NaN  0.512529        41.2048     
  1093.05        500.000                 NaN            NaN   2.73513        4.75392                 NaN   7.17490        43.6079                 NaN  0.514593        41.2136     
  1091.60        500.000                 NaN            NaN   2.71072        4.82092                 NaN   7.18848        43.5645                 NaN  0.507444        41.2079     
  1090.15        500.000                 NaN            NaN   2.75769        4.72594                 NaN   7.17799        43.5973                 NaN  0.513387        41.2277     
  1088.69        500.000                 NaN            NaN   2.74288        4.75845                 NaN   7.18325        43.5807                 NaN  0.511019        41.2237     
  1087.24        500.000                 NaN            NaN   2.76334        4.71784                 NaN   7.17946        43.5927                 NaN  0.513429        41.2332     
  1085.78        500.000                 NaN            NaN   2.72681        4.79594                 NaN   7.19036        43.5577                 NaN  0.508077        41.2212     
  1084.33        500.000                 NaN            NaN   2.73765        4.75488                 NaN   7.18094        43.5892                 NaN  0.513511        41.2238     
  1082.88        500.000                 NaN            NaN   2.98849        4.10401       0.943909E-002   7.05450        44.0362                 NaN  0.549669        41.2577     
  1081.42        500.000                 NaN            NaN   2.74415        4.74561                 NaN   7.18186        43.5848                 NaN  0.513678        41.2299     
  1079.97        500.000                 NaN            NaN   2.74717        4.74124                 NaN   7.18256        43.5826                 NaN  0.513725        41.2328     
  1078.51        500.000                 NaN            NaN   2.78057        4.69401                 NaN   7.18377        43.5777                 NaN  0.513532        41.2504     
  1077.06        500.000                 NaN            NaN   2.75325        4.73256                 NaN   7.18416        43.5776                 NaN  0.513792        41.2386     
  1075.61        500.000                 NaN            NaN   2.75632        4.72843                 NaN   7.18519        43.5747                 NaN  0.513754        41.2417     
  1074.15        500.000                 NaN            NaN   2.75934        4.72408                 NaN   7.18590        43.5723                 NaN  0.513805        41.2446     
  1072.70        500.000                 NaN            NaN   2.76172        4.72102                 NaN   7.18676        43.5695                 NaN  0.513763        41.2473     
  1071.24        500.000                 NaN            NaN   2.79627        4.67107                 NaN   7.18736        43.5663                 NaN  0.513823        41.2651     
  1069.79        500.000                 NaN            NaN   2.76858        4.71088                 NaN   7.18817        43.5650                 NaN  0.513926        41.2534     
  1068.34        500.000                 NaN            NaN   2.98805        4.10977       0.135206E-002   7.05390        44.0299                 NaN  0.549599        41.2674     
  1066.88        500.000                 NaN            NaN   2.77368        4.70345                 NaN   7.18930        43.5607                 NaN  0.514061        41.2588     
  1065.43        500.000                 NaN            NaN   2.78056        4.69364                 NaN   7.19119        43.5582                 NaN  0.513514        41.2629     
  1063.97        500.000                 NaN            NaN   2.81308        4.64638                 NaN   7.19132        43.5559                 NaN  0.513548        41.2798     
  1062.52        500.000                 NaN            NaN   2.78841        4.67676                 NaN   7.19113        43.5603                 NaN  0.514529        41.2689     
  1061.07        500.000                 NaN            NaN   2.79092        4.67272                 NaN   7.19177        43.5583                 NaN  0.514696        41.2716     
  1059.61        500.000                 NaN            NaN   2.82318        4.62948                 NaN   7.19279        43.5516                 NaN  0.514321        41.2886     
  1058.16        500.000                 NaN            NaN   2.82579        4.62643                 NaN   7.19395        43.5479                 NaN  0.514254        41.2917     
  1056.70        500.000                 NaN            NaN   2.79961        4.65992                 NaN   7.19252        43.5525                 NaN  0.515231        41.2802     
  1055.25        500.000                 NaN            NaN   2.83108        4.61831                 NaN   7.19498        43.5443                 NaN  0.514481        41.2969     
  1053.80        500.000                 NaN            NaN   2.80255        4.68215                 NaN   7.20304        43.5124                 NaN  0.510616        41.2893     
  1052.34        500.000                 NaN            NaN   2.81894        4.64883                 NaN   7.20038        43.5228                 NaN  0.512380        41.2967     
  1050.89        500.000                 NaN            NaN   2.83904        4.60741                 NaN   7.19682        43.5367                 NaN  0.514610        41.3054     
  1049.43        500.000                 NaN            NaN   2.81151        4.64476                 NaN   7.19696        43.5381                 NaN  0.515037        41.2937     
  1047.98        500.000                 NaN            NaN   2.81432        4.66541                 NaN   7.20583        43.5025                 NaN  0.510912        41.3010     
  1046.53        500.000                 NaN            NaN   2.84656        4.59696                 NaN   7.19882        43.5294                 NaN  0.514751        41.3135     
  1045.07        500.000                 NaN            NaN   2.84932        4.59370                 NaN   7.20002        43.5257                 NaN  0.514667        41.3166     
  1043.62        500.000                 NaN            NaN   2.82216        4.62935                 NaN   7.19839        43.5296                 NaN  0.515695        41.3048     
  1042.16        500.000                 NaN            NaN   2.85433        4.58700                 NaN   7.20157        43.5203                 NaN  0.514707        41.3221     
  1040.71        500.000                 NaN            NaN   2.82589        4.62570                 NaN   7.19991        43.5231                 NaN  0.515607        41.3098     
  1039.26        500.000                 NaN            NaN   2.98639        4.10802       0.473059E-003   7.05314        44.0158                 NaN  0.549344        41.2868     
  1037.80        500.000                 NaN            NaN   2.86133        4.57696                 NaN   7.20340        43.5134                 NaN  0.514984        41.3299     
  1036.35        500.000                 NaN            NaN   2.83358        4.61630                 NaN   7.20130        43.5148                 NaN  0.515815        41.3182     
  1034.90        500.000                 NaN            NaN   2.86605        4.57067                 NaN   7.20490        43.5080                 NaN  0.515048        41.3353     
  1033.44        500.000                 NaN            NaN   2.86835        4.56757                 NaN   7.20566        43.5054                 NaN  0.515084        41.3380     
  1031.99        500.000                 NaN            NaN   2.87077        4.56443                 NaN   7.20643        43.5025                 NaN  0.515110        41.3407     
  1030.53        500.000                 NaN            NaN   2.86987        4.56855                 NaN   7.20819        43.4963                 NaN  0.514703        41.3424     
  1029.08        500.000                 NaN            NaN   2.87538        4.55840                 NaN   7.20774        43.4972                 NaN  0.515164        41.3461     
  1027.63        500.000                 NaN            NaN   2.98572        4.10745                 NaN   7.05283        44.0102                 NaN  0.549244        41.2945     
  1026.17        500.000                 NaN            NaN   2.87990        4.55244                 NaN   7.20937        43.4916                 NaN  0.515210        41.3514     
  1024.72        500.000                 NaN            NaN   2.88216        4.54950                 NaN   7.21018        43.4888                 NaN  0.515233        41.3541     
  1023.26        500.000                 NaN            NaN   2.88427        4.54693                 NaN   7.21102        43.4858                 NaN  0.515238        41.3567     
  1021.81        500.000                 NaN            NaN   2.88654        4.54391                 NaN   7.21181        43.4831                 NaN  0.515270        41.3594     
  1020.36        500.000                 NaN            NaN   2.88742        4.54129                 NaN   7.21045        43.4841                 NaN  0.515950        41.3608     
  1018.90        500.000                 NaN            NaN   2.88947        4.53871                 NaN   7.21128        43.4812                 NaN  0.515964        41.3633     
  1017.45        500.000                 NaN            NaN   2.89307        4.53555                 NaN   7.21454        43.4742                 NaN  0.515338        41.3673     
  1015.99        500.000                 NaN            NaN   2.89352        4.53373                 NaN   7.21304        43.4752                 NaN  0.515994        41.3685     
  1014.54        500.000                 NaN            NaN   2.89456        4.53332                 NaN   7.21373        43.4720                 NaN  0.515886        41.3705     
  1013.09        500.000                 NaN            NaN   2.89570        4.53448                 NaN   7.21785        43.4614                 NaN  0.515650        41.3749     
  1011.63        500.000                 NaN            NaN   2.89959        4.52654                 NaN   7.21549        43.4659                 NaN  0.516050        41.3765     
  1010.18        500.000                 NaN            NaN   2.90167        4.52332                 NaN   7.21625        43.4640                 NaN  0.516031        41.3787     
  1008.72        500.000                 NaN            NaN   2.90260        4.52502                 NaN   7.21933        43.4558                 NaN  0.515414        41.3818     
  1007.27        500.000                 NaN            NaN   2.90464        4.52254                 NaN   7.22022        43.4529                 NaN  0.515405        41.3843     
  1005.82        500.000                 NaN            NaN   2.90666        4.52008                 NaN   7.22111        43.4499                 NaN  0.515395        41.3869     
  1004.36        500.000                 NaN            NaN   2.90867        4.51765                 NaN   7.22202        43.4468                 NaN  0.515383        41.3895     
  1002.91        500.000                 NaN            NaN   2.91068        4.51526                 NaN   7.22294        43.4437                 NaN  0.515370        41.3920     
  1001.45        500.000                 NaN            NaN   2.89349        4.56109                 NaN   7.23277        43.4104                 NaN  0.512058        41.3902     
  1000.00        500.000                 NaN            NaN   2.90081        4.53321                 NaN   7.22601        43.4405                 NaN  0.513267        41.3862     
