|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m1/YM20/YM20_1.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        Sp(TH)         ilm            q             
  1231.18        500.000        97.5990                 NaN  0.252427       0.547488                 NaN  0.298857        1.23160                 NaN  0.705815E-001            NaN
  1229.73        500.000        96.6771                 NaN  0.297485       0.712076                 NaN  0.414675        1.81445                 NaN  0.842134E-001            NaN
  1228.27        500.000        98.5509                 NaN  0.169909       0.402431                 NaN  0.175968       0.644196                 NaN  0.566150E-001            NaN
  1226.82        500.000        96.0413                 NaN  0.528686E-001  0.293947       0.884914       0.519112        2.12308                 NaN  0.848208E-001            NaN
  1225.36        500.000        97.8353                 NaN  0.298380       0.570128                 NaN  0.315750       0.873774                 NaN  0.106677                 NaN
  1223.91        500.000        98.6733                 NaN            NaN  0.124653       0.268903       0.119382       0.807115                 NaN  0.664174E-002            NaN
  1222.46        500.000        95.4922                 NaN  0.288336       0.950665                 NaN  0.570765        2.55601                 NaN  0.141991                 NaN
  1221.00        500.000        99.5667                 NaN  0.122152       0.195547                 NaN  0.883549E-001            NaN            NaN  0.272025E-001            NaN
  1219.55        500.000        99.1182                 NaN  0.802566E-002  0.618437E-001            NaN  0.799074E-001  0.720115                 NaN  0.119001E-001            NaN
  1218.09        500.000        96.5461                 NaN  0.358998       0.654287                 NaN  0.443924        1.89329                 NaN  0.103371                 NaN
  1216.64        500.000        99.2137                 NaN  0.988057E-001  0.472507                 NaN  0.749183E-001  0.126481                 NaN  0.135499E-001            NaN
  1215.19        500.000        98.6692                 NaN  0.113319       0.735904E-001            NaN  0.199437       0.890150                 NaN  0.542703E-001            NaN
  1213.73        500.000        98.4290                 NaN            NaN  0.302994       0.264287       0.205250       0.749669                 NaN  0.488224E-001            NaN
  1212.28        500.000        95.9413                 NaN  0.664396       0.174536       0.492748       0.494708        2.14613                 NaN  0.861686E-001            NaN
  1210.82        500.000        99.0896                 NaN  0.174023       0.208388                 NaN  0.121156       0.392566                 NaN  0.142247E-001            NaN
  1209.37        500.000        98.3267                 NaN            NaN  0.581896       0.456596E-001  0.181152       0.820025                 NaN  0.446057E-001            NaN
  1207.92        500.000        96.0310                 NaN  0.212391        1.01679                 NaN  0.456961        2.16678                 NaN  0.116057                 NaN
  1206.46        500.000        99.7856                 NaN  0.196673E-001  0.339981E-001            NaN  0.205777E-001  0.136570                 NaN  0.355495E-002            NaN
  1205.01        500.000        99.8196                 NaN  0.110168E-001  0.500474E-001            NaN  0.199029E-001  0.953621E-001            NaN  0.404917E-002            NaN
  1203.55        500.000        97.3159                 NaN  0.676410E-001  0.274481                 NaN  0.213910       0.952919                 NaN  0.227252E-001   1.15244     
  1202.10        500.000        95.6210                 NaN            NaN   1.03237       0.184798       0.487374        2.08243                 NaN  0.673962E-001  0.524598     
  1200.65        500.000        85.5462                 NaN  0.597019        1.59646       0.170331        1.26373        5.55530                 NaN  0.151834        5.11916     
  1199.19        500.000        99.9998                 NaN  0.270304E-004  0.698619E-005            NaN  0.188323E-004  0.692365E-004            NaN            NaN  0.709482E-004
  1197.74        500.000        89.2839                 NaN  0.473823        1.07114                 NaN  0.903694        4.05215                 NaN  0.107752        4.10754     
  1196.28        500.000        89.3484                 NaN  0.476080        1.08401                 NaN  0.899254        4.01505                 NaN  0.102525        4.07469     
  1194.83        500.000        84.1626                 NaN  0.872023        1.10837                 NaN   1.34161        6.10889                 NaN  0.164589        6.24191     
  1193.38        500.000        99.9982                 NaN  0.135420E-003  0.318287E-003            NaN  0.151899E-003  0.603164E-003            NaN  0.102410E-004  0.543035E-003
  1191.92        500.000        86.4133                 NaN  0.639622        1.36737                 NaN   1.11071        5.17220                 NaN  0.129261        5.16749     
  1190.47        500.000        92.3749                 NaN  0.210395        1.14891                 NaN  0.614804        2.87037                 NaN  0.678308E-001   2.71279     
  1189.01        500.000        89.1920                 NaN  0.437807       0.993995                 NaN  0.881073        4.20168                 NaN  0.972229E-001   4.19621     
  1187.56        500.000        84.9397                 NaN  0.571767        1.43161                 NaN   1.19051        5.95876                 NaN  0.131147        5.77647     
  1186.11        500.000        71.8893                 NaN  0.911315       0.502158        1.97781        2.15656        11.4073                 NaN  0.233565        10.9220     
  1184.65        500.000                 NaN            NaN   4.67351        4.32300        1.40002        7.29920        41.7559                 NaN  0.957108        39.5912     
  1183.20        500.000                 NaN            NaN   3.90616        7.00956                 NaN   7.38472        41.3993                 NaN  0.883611        39.4166     
  1181.74        500.000                 NaN            NaN   3.93293        6.96630                 NaN   7.38279        41.4091                 NaN  0.886727        39.4221     
  1180.29        500.000                 NaN            NaN   4.70625        4.51000        1.15958        7.29558        41.7686                 NaN  0.960337        39.5996     
  1178.84        500.000                 NaN            NaN   3.93471        6.96891                 NaN   7.37289        41.4122                 NaN  0.889254        39.4221     
  1177.38        500.000                 NaN            NaN   3.63080        7.46055                 NaN   7.40945        41.3143                 NaN  0.851086        39.3338     
  1175.93        500.000                 NaN            NaN   3.65826        7.41949                 NaN   7.40802        41.3190                 NaN  0.853334        39.3419     
  1174.48        500.000                 NaN            NaN   3.68799        7.37551                 NaN   7.40714        41.3236                 NaN  0.855231        39.3505     
  1173.02        500.000                 NaN            NaN   3.71720        7.33167                 NaN   7.40573        41.3292                 NaN  0.857337        39.3589     
  1171.57        500.000                 NaN            NaN   3.74227        7.29443                 NaN   7.40493        41.3331                 NaN  0.859101        39.3662     
  1170.11        500.000                 NaN            NaN   3.75763        7.27165                 NaN   7.40510        41.3345                 NaN  0.860091        39.3710     
  1168.66        500.000                 NaN            NaN   3.78701        7.22828                 NaN   7.40441        41.3390                 NaN  0.862003        39.3793     
  1167.21        500.000                 NaN            NaN   3.81315        7.18947                 NaN   7.40517        41.3407                 NaN  0.863875        39.3876     
  1165.75        500.000                 NaN            NaN   4.05361        6.79519                 NaN   7.38818        41.4196                 NaN  0.889722        39.4537     
  1164.30        500.000                 NaN            NaN   3.84926        7.13594                 NaN   7.40340        41.3465                 NaN  0.866663        39.3982     
  1162.84        500.000                 NaN            NaN   4.07288        6.76168                 NaN   7.39101        41.4144                 NaN  0.896939        39.4631     
  1161.39        500.000                 NaN            NaN   4.08565        6.74889                 NaN   7.38112        41.4295                 NaN  0.893242        39.4616     
  1159.94        500.000                 NaN            NaN   4.09085        6.74321                 NaN   7.39477        41.4084                 NaN  0.893738        39.4691     
  1158.48        500.000                 NaN            NaN   4.11073        6.71215                 NaN   7.38613        41.4248                 NaN  0.895114        39.4711     
  1157.03        500.000                 NaN            NaN   4.11440        6.70807                 NaN   7.38262        41.4294                 NaN  0.894440        39.4710     
  1155.57        500.000                 NaN            NaN   4.13035        6.68684                 NaN   7.38531        41.4287                 NaN  0.893576        39.4753     
  1154.12        500.000                 NaN            NaN   4.14699        6.65009                 NaN   7.39339        41.4311                 NaN  0.897496        39.4809     
  1152.67        500.000                 NaN            NaN   4.81935        5.12447       0.356138        7.28559        41.8175                 NaN  0.970676        39.6263     
  1151.21        500.000                 NaN            NaN   4.16196        6.63021                 NaN   7.39439        41.4306                 NaN  0.897172        39.4857     
  1149.76        500.000                 NaN            NaN   4.16609        6.62312                 NaN   7.39402        41.4307                 NaN  0.898404        39.4877     
  1148.30        500.000                 NaN            NaN   4.22981        6.54228                 NaN   7.39507        41.4295                 NaN  0.897745        39.5056     
  1146.85        500.000                 NaN            NaN   4.04763        6.84360                 NaN   7.40171        41.3692                 NaN  0.879656        39.4582     
  1145.40        500.000                 NaN            NaN   4.18602        6.60298                 NaN   7.38680        41.4347                 NaN  0.898676        39.4908     
  1143.94        500.000                 NaN            NaN   4.20984        6.57731                 NaN   7.39176        41.4208                 NaN  0.897102        39.5031     
  1142.49        500.000                 NaN            NaN   4.21744        6.57804                 NaN   7.38747        41.4251                 NaN  0.889403        39.5025     
  1141.03        500.000                 NaN            NaN   4.22209        6.57247                 NaN   7.38804        41.4247                 NaN  0.889095        39.5036     
  1139.58        500.000                 NaN            NaN   4.20294        6.60029                 NaN   7.38841        41.4247                 NaN  0.888113        39.4955     
  1138.13        500.000                 NaN            NaN   4.84995        5.35235       0.753108E-001   7.28082        41.8346                 NaN  0.973912        39.6331     
  1136.67        500.000                 NaN            NaN   4.22808        6.54926                 NaN   7.39198        41.4259                 NaN  0.897698        39.5071     
  1135.22        500.000                 NaN            NaN   4.22205        6.57740                 NaN   7.40008        41.4114                 NaN  0.885544        39.5035     
  1133.76        500.000                 NaN            NaN   4.23491        6.55714                 NaN   7.39956        41.4102                 NaN  0.888564        39.5096     
  1132.31        500.000                 NaN            NaN   4.85474        5.39763       0.212540E-001   7.27988        41.8380                 NaN  0.974508        39.6340     
  1130.86        500.000                 NaN            NaN   4.17515        6.65944                 NaN   7.40380        41.3758                 NaN  0.887269        39.4986     
  1129.40        500.000                 NaN            NaN   4.79942        4.83279       0.689853        7.29228        41.7946                 NaN  0.967054        39.6240     
  1127.95        500.000                 NaN            NaN   4.85106        5.35882       0.670336E-001   7.28074        41.8350                 NaN  0.973999        39.6333     
  1126.49        500.000                 NaN            NaN   4.30335        6.44286                 NaN   7.39349        41.4251                 NaN  0.902475        39.5327     
  1125.04        500.000                 NaN            NaN   4.21649        6.59989                 NaN   7.40487        41.3771                 NaN  0.889746        39.5119     
  1123.59        500.000                 NaN            NaN   4.22592        6.58685                 NaN   7.40556        41.3764                 NaN  0.890121        39.5152     
  1122.13        500.000                 NaN            NaN   4.31541        6.42471                 NaN   7.39912        41.4220                 NaN  0.901588        39.5372     
  1120.68        500.000                 NaN            NaN   4.29075        6.46253                 NaN   7.40271        41.4126                 NaN  0.899636        39.5318     
  1119.22        500.000                 NaN            NaN   4.31204        6.43484                 NaN   7.39524        41.4222                 NaN  0.900198        39.5355     
  1117.77        500.000                 NaN            NaN   4.85641        5.41419       0.158875E-002   7.27952        41.8393                 NaN  0.974729        39.6343     
  1116.32        500.000                 NaN            NaN   4.33022        6.40294                 NaN   7.40043        41.4187                 NaN  0.904529        39.5432     
  1114.86        500.000                 NaN            NaN   4.33916        6.38607                 NaN   7.39642        41.4242                 NaN  0.908039        39.5461     
  1113.41        500.000                 NaN            NaN   4.28680        6.50069                 NaN   7.40769        41.3761                 NaN  0.893412        39.5354     
  1111.95        500.000                 NaN            NaN   4.35433        6.37131                 NaN   7.40263        41.4094                 NaN  0.907086        39.5552     
  1110.50        500.000                 NaN            NaN   4.85642        5.41433       0.141700E-002   7.27952        41.8393                 NaN  0.974731        39.6343     
  1109.05        500.000                 NaN            NaN   4.35922        6.36582                 NaN   7.39825        41.4175                 NaN  0.905298        39.5539     
  1107.59        500.000                 NaN            NaN   4.40473        6.31092                 NaN   7.39944        41.4116                 NaN  0.904889        39.5684     
  1106.14        500.000                 NaN            NaN   4.37376        6.34389                 NaN   7.39826        41.4184                 NaN  0.906853        39.5589     
  1104.69        500.000                 NaN            NaN   4.38235        6.33150                 NaN   7.39847        41.4186                 NaN  0.907428        39.5617     
  1103.23        500.000                 NaN            NaN   4.38473        6.32929                 NaN   7.39952        41.4167                 NaN  0.907055        39.5627     
  1101.78        500.000                 NaN            NaN   4.39277        6.31908                 NaN   7.40029        41.4151                 NaN  0.907109        39.5656     
  1100.32        500.000                 NaN            NaN   4.39735        6.31409                 NaN   7.40127        41.4133                 NaN  0.906721        39.5673     
  1098.87        500.000                 NaN            NaN   4.40327        6.30679                 NaN   7.40164        41.4124                 NaN  0.906676        39.5692     
  1097.42        500.000                 NaN            NaN   4.41604        6.28897                 NaN   7.40142        41.4125                 NaN  0.907711        39.5734     
  1095.96        500.000                 NaN            NaN   4.42335        6.27873                 NaN   7.40175        41.4124                 NaN  0.908071        39.5757     
  1094.51        500.000                 NaN            NaN   4.41870        6.28463                 NaN   7.40599        41.4071                 NaN  0.908232        39.5753     
  1093.05        500.000                 NaN            NaN   4.44154        6.24985                 NaN   7.40093        41.4122                 NaN  0.911928        39.5836     
  1091.60        500.000                 NaN            NaN   4.40178        6.33992                 NaN   7.41458        41.3694                 NaN  0.899231        39.5751     
  1090.15        500.000                 NaN            NaN   4.47845        6.20832                 NaN   7.40424        41.4037                 NaN  0.909839        39.5955     
  1088.69        500.000                 NaN            NaN   4.45443        6.25270                 NaN   7.40956        41.3877                 NaN  0.905646        39.5899     
  1087.24        500.000                 NaN            NaN   4.48791        6.19624                 NaN   7.40587        41.4009                 NaN  0.909962        39.5991     
  1085.78        500.000                 NaN            NaN   4.42848        6.30327                 NaN   7.41680        41.3663                 NaN  0.900455        39.5847     
  1084.33        500.000                 NaN            NaN   4.44639        6.25003                 NaN   7.40738        41.3984                 NaN  0.910140        39.5877     
  1082.88        500.000                 NaN            NaN   4.85576        5.40473       0.124099E-001   7.27976        41.8385                 NaN  0.974617        39.6342     
  1081.42        500.000                 NaN            NaN   4.45722        6.23626                 NaN   7.40845        41.3958                 NaN  0.910483        39.5918     
  1079.97        500.000                 NaN            NaN   4.46225        6.22973                 NaN   7.40924        41.3944                 NaN  0.910592        39.5938     
  1078.51        500.000                 NaN            NaN   4.51673        6.16041                 NaN   7.41067        41.3914                 NaN  0.910289        39.6105     
  1077.06        500.000                 NaN            NaN   4.47242        6.21669                 NaN   7.41101        41.3913                 NaN  0.910760        39.5978     
  1075.61        500.000                 NaN            NaN   4.47755        6.21042                 NaN   7.41213        41.3893                 NaN  0.910717        39.5999     
  1074.15        500.000                 NaN            NaN   4.48259        6.20390                 NaN   7.41292        41.3879                 NaN  0.910832        39.6018     
  1072.70        500.000                 NaN            NaN   4.48659        6.19919                 NaN   7.41387        41.3860                 NaN  0.910782        39.6036     
  1071.24        500.000                 NaN            NaN   4.54296        6.12611                 NaN   7.41470        41.3846                 NaN  0.910929        39.6207     
  1069.79        500.000                 NaN            NaN   4.49804        6.18406                 NaN   7.41546        41.3834                 NaN  0.911119        39.6079     
  1068.34        500.000                 NaN            NaN   4.85644        5.41398       0.177556E-002   7.27953        41.8392                 NaN  0.974727        39.6343     
  1066.88        500.000                 NaN            NaN   4.50660        6.17289                 NaN   7.41674        41.3809                 NaN  0.911409        39.6114     
  1065.43        500.000                 NaN            NaN   4.51796        6.15839                 NaN   7.41880        41.3796                 NaN  0.910468        39.6148     
  1063.97        500.000                 NaN            NaN   4.57101        6.08967                 NaN   7.41911        41.3788                 NaN  0.910567        39.6308     
  1062.52        500.000                 NaN            NaN   4.53101        6.13558                 NaN   7.41887        41.3832                 NaN  0.912319        39.6190     
  1061.07        500.000                 NaN            NaN   4.53523        6.12959                 NaN   7.41960        41.3821                 NaN  0.912639        39.6208     
  1059.61        500.000                 NaN            NaN   4.58787        6.06485                 NaN   7.42085        41.3773                 NaN  0.912016        39.6371     
  1058.16        500.000                 NaN            NaN   4.59226        6.05996                 NaN   7.42210        41.3746                 NaN  0.911921        39.6392     
  1056.70        500.000                 NaN            NaN   4.54979        6.11026                 NaN   7.42057        41.3791                 NaN  0.913662        39.6266     
  1055.25        500.000                 NaN            NaN   4.60114        6.04786                 NaN   7.42329        41.3728                 NaN  0.912373        39.6426     
  1053.80        500.000                 NaN            NaN   4.55473        6.13423                 NaN   7.43135        41.3415                 NaN  0.905504        39.6327     
  1052.34        500.000                 NaN            NaN   4.58159        6.08821                 NaN   7.42880        41.3529                 NaN  0.908673        39.6398     
  1050.89        500.000                 NaN            NaN   4.61452        6.03121                 NaN   7.42536        41.3679                 NaN  0.912674        39.6483     
  1049.43        500.000                 NaN            NaN   4.56984        6.08656                 NaN   7.42544        41.3693                 NaN  0.913439        39.6355     
  1047.98        500.000                 NaN            NaN   4.57444        6.10881                 NaN   7.43447        41.3354                 NaN  0.906127        39.6408     
  1046.53        500.000                 NaN            NaN   4.62718        6.01518                 NaN   7.42762        41.3634                 NaN  0.912998        39.6537     
  1045.07        500.000                 NaN            NaN   4.63181        6.00994                 NaN   7.42891        41.3607                 NaN  0.912873        39.6558     
  1043.62        500.000                 NaN            NaN   4.58773        6.06305                 NaN   7.42716        41.3644                 NaN  0.914704        39.6430     
  1042.16        500.000                 NaN            NaN   4.64025        5.99957                 NaN   7.43063        41.3571                 NaN  0.912993        39.6594     
  1040.71        500.000                 NaN            NaN   4.59407        6.05671                 NaN   7.42884        41.3598                 NaN  0.914596        39.6460     
  1039.26        500.000                 NaN            NaN   4.85652        5.41498       0.618807E-003   7.27951        41.8393                 NaN  0.974740        39.6343     
  1037.80        500.000                 NaN            NaN   4.65207        5.98421                 NaN   7.43270        41.3530                 NaN  0.913557        39.6645     
  1036.35        500.000                 NaN            NaN   4.60700        6.04150                 NaN   7.43045        41.3543                 NaN  0.915037        39.6517     
  1034.90        500.000                 NaN            NaN   4.66003        5.97441                 NaN   7.43437        41.3495                 NaN  0.913719        39.6680     
  1033.44        500.000                 NaN            NaN   4.66392        5.96958                 NaN   7.43521        41.3477                 NaN  0.913807        39.6697     
  1031.99        500.000                 NaN            NaN   4.66799        5.96465                 NaN   7.43606        41.3458                 NaN  0.913878        39.6716     
  1030.53        500.000                 NaN            NaN   4.66666        5.96959                 NaN   7.43790        41.3405                 NaN  0.913174        39.6722     
  1029.08        500.000                 NaN            NaN   4.67578        5.95519                 NaN   7.43752        41.3424                 NaN  0.914021        39.6751     
  1027.63        500.000                 NaN            NaN   4.85654        5.41554                 NaN   7.27949        41.8394                 NaN  0.974746        39.6343     
  1026.17        500.000                 NaN            NaN   4.68343        5.94587                 NaN   7.43933        41.3386                 NaN  0.914151        39.6786     
  1024.72        500.000                 NaN            NaN   4.68725        5.94123                 NaN   7.44022        41.3367                 NaN  0.914216        39.6803     
  1023.26        500.000                 NaN            NaN   4.69082        5.93707                 NaN   7.44115        41.3347                 NaN  0.914248        39.6820     
  1021.81        500.000                 NaN            NaN   4.69466        5.93234                 NaN   7.44202        41.3329                 NaN  0.914329        39.6838     
  1020.36        500.000                 NaN            NaN   4.69625        5.92855                 NaN   7.44068        41.3347                 NaN  0.915560        39.6843     
  1018.90        500.000                 NaN            NaN   4.69973        5.92440                 NaN   7.44159        41.3327                 NaN  0.915608        39.6859     
  1017.45        500.000                 NaN            NaN   4.70572        5.91901                 NaN   7.44501        41.3268                 NaN  0.914521        39.6889     
  1015.99        500.000                 NaN            NaN   4.70660        5.91630                 NaN   7.44353        41.3286                 NaN  0.915710        39.6893     
  1014.54        500.000                 NaN            NaN   4.70843        5.91512                 NaN   7.44429        41.3263                 NaN  0.915542        39.6903     
  1013.09        500.000                 NaN            NaN   4.71043        5.91520                 NaN   7.44859        41.3169                 NaN  0.915145        39.6937     
  1011.63        500.000                 NaN            NaN   4.71692        5.90454                 NaN   7.44622        41.3220                 NaN  0.915880        39.6944     
  1010.18        500.000                 NaN            NaN   4.72045        5.89982                 NaN   7.44706        41.3211                 NaN  0.915871        39.6957     
  1008.72        500.000                 NaN            NaN   4.72210        5.90096                 NaN   7.45029        41.3140                 NaN  0.914798        39.6978     
  1007.27        500.000                 NaN            NaN   4.72556        5.89693                 NaN   7.45126        41.3120                 NaN  0.914806        39.6995     
  1005.82        500.000                 NaN            NaN   4.72900        5.89293                 NaN   7.45224        41.3099                 NaN  0.914812        39.7011     
  1004.36        500.000                 NaN            NaN   4.73242        5.88896                 NaN   7.45324        41.3078                 NaN  0.914815        39.7028     
  1002.91        500.000                 NaN            NaN   4.73582        5.88504                 NaN   7.45425        41.3057                 NaN  0.914816        39.7044     
  1001.45        500.000                 NaN            NaN   4.70784        5.94517                 NaN   7.46420        41.2734                 NaN  0.908929        39.7005     
  1000.00        500.000                 NaN            NaN   4.72010        5.90918                 NaN   7.45757        41.3046                 NaN  0.911136        39.6974     
