|6.6.6
Archiving\03_Data\frac/QFM_m4.5/KHA22/KHA22_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          17
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            iron           ne             lc            
  1130.33        2500.00                 NaN            NaN            NaN   4.78194                 NaN            NaN            NaN   22.7485                 NaN   9.79096        43.1851        1.74906                 NaN   17.7328       0.117179E-001
  1127.82        2500.00                 NaN            NaN            NaN   4.77749                 NaN            NaN            NaN   22.8161                 NaN   9.81394        43.1407        1.73993                 NaN   17.7118                 NaN
  1125.31        2500.00                 NaN            NaN            NaN   4.78344                 NaN            NaN            NaN   22.8226                 NaN   9.82612        43.1251        1.73719                 NaN   17.7056                 NaN
  1122.81        2500.00                 NaN            NaN            NaN   4.77889                 NaN            NaN            NaN   22.8679                 NaN   9.85154        43.0813        1.72985                 NaN   17.6905                 NaN
  1120.30        2500.00                 NaN            NaN            NaN   4.77588                 NaN            NaN            NaN   22.8993                 NaN   9.86723        43.0531        1.72556                 NaN   17.6789                 NaN
  1117.79        2500.00                 NaN            NaN            NaN   4.78045                 NaN            NaN            NaN   22.9123                 NaN   9.88036        43.0338        1.72303                 NaN   17.6701                 NaN
  1115.29        2500.00                 NaN            NaN            NaN   4.78858                 NaN            NaN            NaN   22.9264                 NaN   9.89293        43.0115        1.71836                 NaN   17.6623                 NaN
  1112.78        2500.00                 NaN            NaN            NaN   4.79353                 NaN            NaN            NaN   22.9401                 NaN   9.90703        42.9916        1.71505                 NaN   17.6527                 NaN
  1110.28        2500.00                 NaN            NaN            NaN   4.80015                 NaN            NaN            NaN   22.8962                 NaN   9.90753        43.0083        1.71722                 NaN   17.6706                 NaN
  1107.77        2500.00                 NaN            NaN            NaN   4.81944                 NaN            NaN            NaN   22.8680                 NaN   9.91781        43.0136        1.71790                 NaN   17.6633                 NaN
  1105.26        2500.00                 NaN            NaN            NaN   4.83793                 NaN            NaN            NaN   22.8334                 NaN   9.91392        43.0289        1.72111                 NaN   17.6648                 NaN
  1102.76        2500.00                 NaN            NaN            NaN   4.83342                 NaN            NaN            NaN   22.8977                 NaN   9.96286        42.9604        1.70884                 NaN   17.6368                 NaN
  1100.25        2500.00                 NaN            NaN            NaN   4.83073                 NaN            NaN            NaN   22.9554                 NaN   9.97779        42.9176        1.70184                 NaN   17.6167                 NaN
  1097.74        2500.00                 NaN            NaN            NaN   4.83689                 NaN            NaN            NaN   22.9464                 NaN   9.97600        42.9180        1.70253                 NaN   17.6201                 NaN
  1095.24        2500.00                 NaN            NaN            NaN   4.84728                 NaN            NaN            NaN   22.9246                 NaN   9.99716        42.9142        1.69995                 NaN   17.6168                 NaN
  1092.73        2500.00                 NaN            NaN            NaN   4.85185                 NaN            NaN            NaN   22.9406                 NaN   10.0073        42.8977        1.69619                 NaN   17.6064                 NaN
  1090.23        2500.00                 NaN            NaN            NaN   4.85998                 NaN            NaN            NaN   22.9692                 NaN   10.0128        42.8748        1.69409                 NaN   17.5891                 NaN
  1087.72        2500.00                 NaN            NaN            NaN   4.86985                 NaN            NaN            NaN   22.9743                 NaN   10.0252        42.8589        1.69125                 NaN   17.5804                 NaN
  1085.21        2500.00                 NaN            NaN            NaN   4.87123                 NaN            NaN            NaN   22.9959                 NaN   10.0529        42.8188        1.68602                 NaN   17.5752                 NaN
  1082.71        2500.00                 NaN            NaN            NaN   4.87772                 NaN            NaN            NaN   22.9829                 NaN   10.0695        42.8164        1.68203                 NaN   17.5715                 NaN
  1080.20        2500.00                 NaN            NaN            NaN   4.90832                 NaN            NaN            NaN   22.9242                 NaN   10.0530        42.8496        1.68494                 NaN   17.5800                 NaN
  1077.69        2500.00                 NaN            NaN            NaN   4.89361                 NaN            NaN            NaN   23.0406                 NaN   10.0807        42.7709        1.67264                 NaN   17.5416                 NaN
  1075.19        2500.00                 NaN            NaN            NaN   4.90006                 NaN            NaN            NaN   23.0469                 NaN   10.1071        42.7448        1.66779                 NaN   17.5334                 NaN
  1072.68        2500.00                 NaN            NaN            NaN   4.90878                 NaN            NaN            NaN   23.0612                 NaN   10.1193        42.7268        1.66420                 NaN   17.5198                 NaN
  1070.18        2500.00                 NaN            NaN            NaN   4.91600                 NaN            NaN            NaN   23.0800                 NaN   10.1326        42.7057        1.65991                 NaN   17.5057                 NaN
  1067.67        2500.00                 NaN            NaN            NaN   4.91304                 NaN            NaN            NaN   23.1100                 NaN   10.1521        42.6748        1.65359                 NaN   17.4965                 NaN
  1065.16        2500.00                 NaN            NaN            NaN   4.93471                 NaN            NaN            NaN   23.0656                 NaN   10.0954        42.7364        1.66078                 NaN   17.5072                 NaN
  1062.66        2500.00                 NaN            NaN            NaN   4.91691                 NaN            NaN            NaN   23.1669                 NaN   10.1806        42.6153        1.64505                 NaN   17.4753                 NaN
  1060.15        2500.00                 NaN            NaN            NaN   4.93598                 NaN            NaN            NaN   23.1371                 NaN   10.1888        42.6214        1.64431                 NaN   17.4724                 NaN
  1057.64        2500.00                 NaN            NaN            NaN   4.92004                 NaN            NaN            NaN   23.1475                 NaN   10.1846        42.6055        1.64798                 NaN   17.4944                 NaN
  1055.14        2500.00                 NaN            NaN            NaN   4.93470                 NaN            NaN            NaN   23.2219                 NaN   10.2287        42.5438        1.62970                 NaN   17.4412                 NaN
  1052.63        2500.00                 NaN            NaN            NaN   4.93803                 NaN            NaN            NaN   23.2451                 NaN   10.2436        42.5190        1.62597                 NaN   17.4283                 NaN
  1050.13        2500.00                 NaN            NaN            NaN   4.94400                 NaN            NaN            NaN   23.2739                 NaN   10.2635        42.4867        1.61874                 NaN   17.4132                 NaN
  1047.62        2500.00                 NaN            NaN            NaN   4.95004                 NaN            NaN            NaN   23.2965                 NaN   10.2780        42.4595        1.61312                 NaN   17.4029                 NaN
  1045.11        2500.00                 NaN            NaN            NaN   4.95317                 NaN            NaN            NaN   23.3224                 NaN   10.2933        42.4335        1.60886                 NaN   17.3888                 NaN
  1042.61        2500.00                 NaN            NaN            NaN   4.99061                 NaN            NaN            NaN   23.2162                 NaN   10.2743        42.4951        1.61917                 NaN   17.4046                 NaN
  1040.10        2500.00                 NaN            NaN            NaN   4.99447                 NaN            NaN            NaN   23.2483                 NaN   10.2924        42.4632        1.61318                 NaN   17.3884                 NaN
  1037.59        2500.00                 NaN            NaN            NaN   4.99941                 NaN            NaN            NaN   23.2765                 NaN   10.3093        42.4303        1.60541                 NaN   17.3791                 NaN
  1035.09        2500.00                 NaN            NaN            NaN   5.00602                 NaN            NaN            NaN   23.2958                 NaN   10.3266        42.4063        1.60067                 NaN   17.3646                 NaN
  1032.58        2500.00                 NaN            NaN            NaN   5.01526                 NaN            NaN            NaN   23.3030                 NaN   10.3381        42.3912        1.59735                 NaN   17.3552                 NaN
  1030.08        2500.00                 NaN            NaN            NaN   5.01952                 NaN            NaN            NaN   23.3335                 NaN   10.3560        42.3582        1.59079                 NaN   17.3420                 NaN
  1027.57        2500.00                 NaN            NaN            NaN   5.02549                 NaN            NaN            NaN   23.3559                 NaN   10.3710        42.3329        1.58572                 NaN   17.3290                 NaN
  1025.06        2500.00                 NaN            NaN            NaN   4.99041                 NaN            NaN            NaN   23.5962                 NaN   10.4301        42.1473        1.55082                 NaN   17.2852                 NaN
  1022.56        2500.00                 NaN            NaN            NaN   4.99493                 NaN            NaN            NaN   23.6285                 NaN   10.4474        42.1134        1.54421                 NaN   17.2715                 NaN
  1020.05        2500.00                 NaN            NaN            NaN   5.00223                 NaN            NaN            NaN   23.6555                 NaN   10.4625        42.0848        1.53800                 NaN   17.2569                 NaN
  1017.54        2500.00                 NaN            NaN            NaN   4.96768                 NaN            NaN            NaN   8.60520        14.8113        10.3734        42.2917        1.58444                 NaN   17.3662                 NaN
  1015.04        2500.00                 NaN            NaN            NaN   5.01175                 NaN            NaN            NaN   23.7171                 NaN   10.4991        42.0176        1.52403                 NaN   17.2304                 NaN
  1012.53        2500.00                 NaN            NaN            NaN   5.01593                 NaN            NaN            NaN   23.7514                 NaN   10.5182        41.9816        1.51657                 NaN   17.2163                 NaN
  1010.03        2500.00                 NaN            NaN            NaN   5.02169                 NaN            NaN            NaN   23.7825                 NaN   10.5362        41.9481        1.50936                 NaN   17.2022                 NaN
  1007.52        2500.00                 NaN            NaN            NaN   5.02626                 NaN            NaN            NaN   23.8162                 NaN   10.5552        41.9122        1.50195                 NaN   17.1881                 NaN
  1005.01        2500.00                 NaN            NaN            NaN   5.03446                 NaN            NaN            NaN   23.8356                 NaN   10.5710        41.8873        1.49639                 NaN   17.1753                 NaN
  1002.51        2500.00                 NaN            NaN            NaN   5.03587                 NaN            NaN            NaN   23.8883                 NaN   10.5935        41.8378        1.48637                 NaN   17.1581                 NaN
  1000.00        2500.00                 NaN            NaN            NaN   5.04077                 NaN            NaN            NaN   23.9248                 NaN   10.6129        41.8001        1.47844                 NaN   17.1429                 NaN
