|6.6.6
Archiving\03_Data\eqfrac/QFM_m3.25/LAR/LAR_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        O(HP)          an             San(TH)        ilm            q             
  1200.85        2500.00                 NaN            NaN   2.94926        12.4900                 NaN            NaN            NaN   8.54279        43.5398        1.05611        31.4221     
  1199.79        2500.00                 NaN            NaN   3.03633        12.4045                 NaN            NaN            NaN   8.54625        43.5354        1.05524        31.4222     
  1198.72        2500.00                 NaN            NaN   3.12268        12.3198                 NaN            NaN            NaN   8.54969        43.5310        1.05438        31.4224     
  1197.65        2500.00                 NaN            NaN   3.20819        12.2359                 NaN            NaN            NaN   8.55309        43.5266        1.05353        31.4226     
  1196.58        2500.00                 NaN            NaN   3.29192        12.1538                 NaN            NaN            NaN   8.55644        43.5223        1.05268        31.4228     
  1195.51        2500.00                 NaN            NaN   3.37478        12.0726                 NaN            NaN            NaN   8.55977        43.5180        1.05183        31.4230     
  1194.44        2500.00                 NaN            NaN   3.45655        11.9924                 NaN            NaN            NaN   8.56305        43.5137        1.05099        31.4232     
  1193.38        2500.00                 NaN            NaN   3.53713        11.9135                 NaN            NaN            NaN   8.56631        43.5095        1.05016        31.4234     
  1192.31        2500.00                 NaN            NaN   3.61654        11.8357                 NaN            NaN            NaN   8.56953        43.5053        1.04932        31.4236     
  1191.24        2500.00                 NaN            NaN   3.69484        11.7590                 NaN            NaN            NaN   8.57271        43.5011        1.04849        31.4238     
  1190.17        2500.00                 NaN            NaN   3.77193        11.6835                 NaN            NaN            NaN   8.57586        43.4970        1.04767        31.4240     
  1189.10        2500.00                 NaN            NaN   3.84791        11.6092                 NaN            NaN            NaN   8.57897        43.4929        1.04685        31.4242     
  1188.03        2500.00                 NaN            NaN   3.92269        11.5360                 NaN            NaN            NaN   8.58205        43.4888        1.04604        31.4244     
  1186.96        2500.00                 NaN            NaN   3.99630        11.4640                 NaN            NaN            NaN   8.58509        43.4848        1.04523        31.4246     
  1185.90        2500.00                 NaN            NaN   4.06879        11.3931                 NaN            NaN            NaN   8.58810        43.4808        1.04442        31.4248     
  1184.83        2500.00                 NaN            NaN   4.14009        11.3234                 NaN            NaN            NaN   8.59107        43.4768        1.04362        31.4250     
  1183.76        2500.00                 NaN            NaN   4.21023        11.2549                 NaN            NaN            NaN   8.59401        43.4729        1.04282        31.4252     
  1182.69        2500.00                 NaN            NaN   4.27923        11.1875                 NaN            NaN            NaN   8.59692        43.4690        1.04203        31.4254     
  1181.62        2500.00                 NaN            NaN   4.34707        11.1212                 NaN            NaN            NaN   8.59979        43.4651        1.04124        31.4256     
  1180.55        2500.00                 NaN            NaN   4.41376        11.0561                 NaN            NaN            NaN   8.60263        43.4612        1.04046        31.4258     
  1179.49        2500.00                 NaN            NaN   4.47928        10.9922                 NaN            NaN            NaN   8.60543        43.4574        1.03968        31.4260     
  1178.42        2500.00                 NaN            NaN   4.54368        10.9294                 NaN            NaN            NaN   8.60821        43.4536        1.03891        31.4262     
  1177.35        2500.00                 NaN            NaN   4.60691        10.8677                 NaN            NaN            NaN   8.61095        43.4499        1.03814        31.4264     
  1176.28        2500.00                 NaN            NaN   4.66905        10.8071                 NaN            NaN            NaN   8.61365        43.4461        1.03737        31.4266     
  1175.21        2500.00                 NaN            NaN   4.73002        10.7477                 NaN            NaN            NaN   8.61633        43.4424        1.03661        31.4269     
  1174.14        2500.00                 NaN            NaN   4.78986        10.6895                 NaN            NaN            NaN   8.61897        43.4388        1.03586        31.4271     
  1173.08        2500.00                 NaN            NaN   4.84859        10.6323                 NaN            NaN            NaN   8.62159        43.4351        1.03511        31.4273     
  1172.01        2500.00                 NaN            NaN   4.90619        10.5763                 NaN            NaN            NaN   8.62417        43.4315        1.03436        31.4275     
  1170.94        2500.00                 NaN            NaN   4.96268        10.5213                 NaN            NaN            NaN   8.62672        43.4280        1.03362        31.4277     
  1169.87        2500.00                 NaN            NaN   4.68951        10.7965                 NaN            NaN            NaN   8.62907        43.4242        1.03281        31.4280     
  1168.80        2500.00                 NaN            NaN   4.79018        10.6973                 NaN            NaN            NaN   8.63160        43.4207        1.03208        31.4282     
  1167.73        2500.00                 NaN            NaN   5.12556        10.3631                 NaN            NaN            NaN   8.63419        43.4174        1.03142        31.4283     
  1166.67        2500.00                 NaN            NaN   5.17768        10.3125                 NaN            NaN            NaN   8.63662        43.4139        1.03069        31.4286     
  1165.60        2500.00                 NaN            NaN   5.22870        10.2630                 NaN            NaN            NaN   8.63903        43.4105        1.02997        31.4288     
  1164.53        2500.00                 NaN            NaN   5.27866        10.2146                 NaN            NaN            NaN   8.64140        43.4071        1.02926        31.4290     
  1163.46        2500.00                 NaN            NaN   5.32748        10.1673                 NaN            NaN            NaN   8.64375        43.4037        1.02854        31.4292     
  1162.39        2500.00                 NaN            NaN   5.37537        10.1209                 NaN            NaN            NaN   8.64606        43.4004        1.02783        31.4294     
  1161.32        2500.00                 NaN            NaN   5.42214        10.0757                 NaN            NaN            NaN   8.64835        43.3970        1.02713        31.4296     
  1160.26        2500.00                 NaN            NaN   5.46784        10.0315                 NaN            NaN            NaN   8.65062        43.3937        1.02643        31.4299     
  1159.19        2500.00                 NaN            NaN   5.51250        9.98838                 NaN            NaN            NaN   8.65285        43.3904        1.02574        31.4301     
  1158.12        2500.00                 NaN            NaN   5.55617        9.94622                 NaN            NaN            NaN   8.65506        43.3872        1.02504        31.4303     
  1157.05        2500.00                 NaN            NaN   5.59881        9.90510                 NaN            NaN            NaN   8.65725        43.3840        1.02436        31.4305     
  1155.98        2500.00                 NaN            NaN   5.64041        9.86500                 NaN            NaN            NaN   8.65941        43.3808        1.02367        31.4307     
  1154.91        2500.00                 NaN            NaN   5.68100        9.82591                 NaN            NaN            NaN   8.66154        43.3776        1.02299        31.4310     
  1153.85        2500.00                 NaN            NaN   5.72058        9.78783                 NaN            NaN            NaN   8.66365        43.3744        1.02232        31.4312     
  1152.78        2500.00                 NaN            NaN   5.76430        9.74560                 NaN            NaN            NaN   8.66573        43.3713        1.02165        31.4314     
  1151.71        2500.00                 NaN            NaN   5.79677        9.71463                 NaN            NaN            NaN   8.66779        43.3682        1.02097        31.4316     
  1150.64        2500.00                 NaN            NaN   5.83339        9.67951                 NaN            NaN            NaN   8.66983        43.3651        1.02031        31.4319     
  1149.57        2500.00                 NaN            NaN   5.86902        9.64536                 NaN            NaN            NaN   8.67184        43.3621        1.01965        31.4321     
  1148.50        2500.00                 NaN            NaN   5.90370        9.61217                 NaN            NaN            NaN   8.67383        43.3590        1.01899        31.4323     
  1147.44        2500.00                 NaN            NaN   5.93741        9.57994                 NaN            NaN            NaN   8.67579        43.3560        1.01834        31.4325     
  1146.37        2500.00                 NaN            NaN   5.97012        9.54871                 NaN            NaN            NaN   8.67774        43.3530        1.01768        31.4327     
  1145.30        2500.00                 NaN            NaN   6.00193        9.51837                 NaN            NaN            NaN   8.67966        43.3500        1.01704        31.4330     
  1144.23        2500.00                 NaN            NaN   6.03281        9.48897                 NaN            NaN            NaN   8.68156        43.3471        1.01639        31.4332     
  1143.16        2500.00                 NaN            NaN   6.06270        9.46056                 NaN            NaN            NaN   8.68344        43.3441        1.01575        31.4334     
  1142.09        2500.00                 NaN            NaN   6.09164        9.43308                 NaN            NaN            NaN   8.68530        43.3412        1.01511        31.4337     
  1141.02        2500.00                 NaN            NaN   6.11973        9.40646                 NaN            NaN            NaN   8.68714        43.3383        1.01448        31.4339     
  1139.96        2500.00                 NaN            NaN   6.06705        9.46088                 NaN            NaN            NaN   8.68914        43.3350        1.01375        31.4341     
  1138.89        2500.00                 NaN            NaN   6.17289        9.35623                 NaN            NaN            NaN   8.69076        43.3326        1.01322        31.4343     
  1137.82        2500.00                 NaN            NaN   6.19809        9.33249                 NaN            NaN            NaN   8.69254        43.3297        1.01259        31.4346     
  1136.75        2500.00                 NaN            NaN   6.22238        9.30966                 NaN            NaN            NaN   8.69431        43.3269        1.01196        31.4348     
  1135.68        2500.00                 NaN            NaN   6.24576        9.28775                 NaN            NaN            NaN   8.69605        43.3241        1.01134        31.4350     
  1134.61        2500.00                 NaN            NaN   6.26817        9.26680                 NaN            NaN            NaN   8.69778        43.3213        1.01072        31.4352     
  1133.55        2500.00                 NaN            NaN   6.28965        9.24677                 NaN            NaN            NaN   8.69949        43.3185        1.01011        31.4355     
  1132.48        2500.00                 NaN            NaN   6.31017        9.22771                 NaN            NaN            NaN   8.70119        43.3157        1.00949        31.4357     
  1131.41        2500.00                 NaN            NaN   6.32976        9.20957                 NaN            NaN            NaN   8.70287        43.3130        1.00888        31.4359     
  1130.34        2500.00                 NaN            NaN   6.34840        9.19240                 NaN            NaN            NaN   8.70453        43.3102        1.00827        31.4362     
  1129.27        2500.00                 NaN            NaN   6.36607        9.17618                 NaN            NaN            NaN   8.70618        43.3075        1.00766        31.4364     
  1128.20        2500.00                 NaN            NaN   6.38274        9.16097                 NaN            NaN            NaN   8.70782        43.3048        1.00705        31.4366     
  1127.14        2500.00                 NaN            NaN   6.39353        9.15167                 NaN            NaN            NaN   8.70946        43.3020        1.00643        31.4369     
  1126.07        2500.00                 NaN            NaN   6.41406        9.13259                 NaN            NaN            NaN   8.71105        43.2994        1.00583        31.4371     
  1125.00        2500.00                 NaN            NaN   6.42834        9.11978                 NaN            NaN            NaN   8.71265        43.2967        1.00522        31.4373     
  1123.93        2500.00                 NaN            NaN   6.44152        9.10808                 NaN            NaN            NaN   8.71424        43.2940        1.00461        31.4376     
  1122.86        2500.00                 NaN            NaN   6.45354        9.09755                 NaN            NaN            NaN   8.71582        43.2913        1.00400        31.4378     
  1121.79        2500.00                 NaN            NaN   6.46433        9.08825                 NaN            NaN            NaN   8.71739        43.2886        1.00339        31.4381     
  1120.73        2500.00                 NaN            NaN   6.47393        9.08014                 NaN            NaN            NaN   8.71896        43.2859        1.00278        31.4383     
  1119.66        2500.00                 NaN            NaN   6.48220        9.07337                 NaN            NaN            NaN   8.72052        43.2832        1.00217        31.4385     
  1118.59        2500.00                 NaN            NaN   6.48915        9.06792                 NaN            NaN            NaN   8.72207        43.2805        1.00156        31.4388     
  1117.52        2500.00                 NaN            NaN   6.49472        9.06386                 NaN            NaN            NaN   8.72362        43.2778        1.00095        31.4390     
  1116.45        2500.00                 NaN            NaN   6.49883        9.06127                 NaN            NaN            NaN   8.72517        43.2751        1.00033        31.4393     
  1115.38        2500.00                 NaN            NaN   6.50143        9.06021                 NaN            NaN            NaN   8.72671        43.2724       0.999712        31.4395     
  1114.32        2500.00                 NaN            NaN   6.50239        9.06078                 NaN            NaN            NaN   8.72825        43.2697       0.999089        31.4398     
  1113.25        2500.00                 NaN            NaN   6.50166        9.06306                 NaN            NaN            NaN   8.72980        43.2670       0.998463        31.4400     
  1112.18        2500.00                 NaN            NaN   6.52752        9.03711                 NaN            NaN            NaN   8.73089        43.2665       0.998167        31.4398     
  1111.11        2500.00                 NaN            NaN   6.52264        9.04367                 NaN            NaN            NaN   8.73241        43.2637       0.997522        31.4401     
  1110.04        2500.00                 NaN            NaN   6.51539        9.05262                 NaN            NaN            NaN   8.73396        43.2608       0.996867        31.4404     
  1108.97        2500.00                 NaN            NaN   6.50529        9.06447                 NaN            NaN            NaN   8.73553        43.2578       0.996197        31.4407     
  1107.91        2500.00                 NaN            NaN   6.49233        9.07921                 NaN            NaN            NaN   8.73712        43.2548       0.995513        31.4410     
  1106.84        2500.00                 NaN            NaN   6.47621        9.09716                 NaN            NaN            NaN   8.73875        43.2518       0.994814        31.4413     
  1105.77        2500.00                 NaN            NaN   6.45660        9.11864                 NaN            NaN            NaN   8.74042        43.2487       0.994096        31.4416     
  1104.70        2500.00                 NaN            NaN   6.43318        9.14399                 NaN            NaN            NaN   8.74213        43.2454       0.993358        31.4419     
  1103.63        2500.00                 NaN            NaN   6.40554        9.17361                 NaN            NaN            NaN   8.74389        43.2421       0.992599        31.4422     
  1102.56        2500.00                 NaN            NaN   6.37341        9.20777                 NaN            NaN            NaN   8.74570        43.2387       0.991815        31.4426     
  1101.50        2500.00                 NaN            NaN   6.34774        9.23545                 NaN            NaN            NaN   8.74747        43.2354       0.991043        31.4429     
  1100.43        2500.00                 NaN            NaN   6.32755        9.25761                 NaN            NaN            NaN   8.74921        43.2321       0.990282        31.4432     
  1099.36        2500.00                 NaN            NaN   6.30546        9.28169                 NaN            NaN            NaN   8.75095        43.2288       0.989516        31.4435     
  1098.29        2500.00                 NaN            NaN   6.28366        9.30552                 NaN            NaN            NaN   8.75273        43.2255       0.988733        31.4439     
  1097.22        2500.00                 NaN            NaN   6.25817        9.33310                 NaN            NaN            NaN   8.75455        43.2221       0.987928        31.4442     
  1096.15        2500.00                 NaN            NaN   6.22874        9.36467                 NaN            NaN            NaN   8.75642        43.2185       0.987099        31.4446     
  1095.09        2500.00                 NaN            NaN   6.19475        9.40087                 NaN            NaN            NaN   8.75836        43.2149       0.986243        31.4449     
  1094.02        2500.00                 NaN            NaN   6.15594        9.44196                 NaN            NaN            NaN   8.76035        43.2111       0.985356        31.4453     
  1092.95        2500.00                 NaN            NaN   6.11177        9.48851                 NaN            NaN            NaN   8.76243        43.2072       0.984437        31.4457     
  1091.88        2500.00                 NaN            NaN   6.06173        9.54100                 NaN            NaN            NaN   8.76458        43.2032       0.983482        31.4460     
  1090.81        2500.00                 NaN            NaN   6.00529        9.60000                 NaN            NaN            NaN   8.76682        43.1989       0.982486        31.4465     
  1089.74        2500.00                 NaN            NaN   5.94174        9.66622                 NaN            NaN            NaN   8.76917        43.1946       0.981446        31.4469     
  1088.67        2500.00                 NaN            NaN   5.87043        9.74031                 NaN            NaN            NaN   8.77162        43.1900       0.980357        31.4473     
  1087.61        2500.00                 NaN            NaN   5.79053        9.82312                 NaN            NaN            NaN   8.77420        43.1852       0.979215        31.4478     
  1086.54        2500.00                 NaN            NaN   5.70147        9.91523                 NaN            NaN            NaN   8.77692        43.1801       0.978015        31.4483     
  1085.47        2500.00                 NaN            NaN   5.60225        10.0177                 NaN            NaN            NaN   8.77978        43.1748       0.976750        31.4488     
  1084.40        2500.00                 NaN            NaN   5.49217        10.1311                 NaN            NaN            NaN   8.78280        43.1692       0.975416        31.4493     
  1083.33        2500.00                 NaN            NaN   5.37024        10.2566                 NaN            NaN            NaN   8.78600        43.1633       0.974007        31.4498     
  1082.26        2500.00                 NaN            NaN   5.23557        10.3950                 NaN            NaN            NaN   8.78940        43.1571       0.972516        31.4504     
  1081.20        2500.00                 NaN            NaN   5.08722        10.5474                 NaN            NaN            NaN   8.79300        43.1505       0.970936        31.4510     
  1080.13        2500.00                 NaN            NaN   4.92391        10.7149                 NaN            NaN            NaN   8.79683        43.1434       0.969259        31.4517     
  1079.06        2500.00                 NaN            NaN   4.74458        10.8987                 NaN            NaN            NaN   8.80092        43.1360       0.967478        31.4524     
  1077.99        2500.00                 NaN            NaN   6.20285        9.51879                 NaN            NaN            NaN   8.86416        43.0120       0.937256        31.4649     
  1076.92        2500.00                 NaN            NaN   9.84803        5.86116                 NaN            NaN            NaN   8.85862        43.0292       0.940304        31.4627     
  1075.85        2500.00                 NaN            NaN   7.03820        8.68211                 NaN            NaN            NaN   8.86685        43.0085       0.939106        31.4652     
  1074.79        2500.00                 NaN            NaN   7.77379        7.95572                 NaN            NaN            NaN   8.87335        42.9975       0.933596        31.4660     
  1073.72        2500.00                 NaN            NaN   14.6313        1.09482                 NaN            NaN            NaN   8.87356        42.9999       0.934404        31.4660     
  1072.65        2500.00                 NaN            NaN   15.7449                 NaN            NaN            NaN            NaN   8.88646        42.9726       0.927544        31.4685     
  1071.58        2500.00                 NaN            NaN   15.7486                 NaN            NaN            NaN            NaN   8.88996        42.9663       0.926016        31.4691     
  1070.51        2500.00                 NaN            NaN   14.6079        1.14013                 NaN            NaN            NaN   8.89008        42.9665       0.926211        31.4691     
  1069.44        2500.00                 NaN            NaN   14.8653       0.879414                 NaN            NaN            NaN   8.88855        42.9702       0.927475        31.4690     
  1068.38        2500.00                 NaN            NaN   14.5488        1.19576                 NaN            NaN            NaN   8.88888        42.9697       0.927603        31.4692     
  1067.31        2500.00                 NaN            NaN   15.7556                 NaN            NaN            NaN            NaN   8.87930        42.9667       0.927564        31.4709     
  1066.24        2500.00                 NaN            NaN   13.9465        1.79799                 NaN            NaN            NaN   8.88965        42.9684       0.927794        31.4697     
  1065.17        2500.00                 NaN            NaN   10.5611        5.19901                 NaN            NaN            NaN   8.90060        42.9461       0.921656        31.4715     
  1064.10        2500.00                 NaN            NaN   15.7721                 NaN            NaN            NaN            NaN   8.91130        42.9261       0.916835        31.4737     
  1063.03        2500.00                 NaN            NaN   15.7481                 NaN            NaN            NaN            NaN   8.89797        42.9600       0.925126        31.4688     
  1061.97        2500.00                 NaN            NaN   14.5217        1.25617                 NaN            NaN            NaN   8.90657        42.9235       0.917104        31.4750     
  1060.90        2500.00                 NaN            NaN   15.7742                 NaN            NaN            NaN            NaN   8.92432        42.9151       0.913833        31.4726     
  1059.83        2500.00                 NaN            NaN   15.7747                 NaN            NaN            NaN            NaN   8.93229        42.9087       0.912034        31.4723     
  1058.76        2500.00                 NaN            NaN   15.7618                 NaN            NaN            NaN            NaN   8.90661        42.9408       0.920355        31.4704     
  1057.69        2500.00                 NaN            NaN   15.7668                 NaN            NaN            NaN            NaN   8.91510        42.9286       0.917791        31.4718     
  1056.62        2500.00                 NaN            NaN   15.7936                 NaN            NaN            NaN            NaN   8.93209        42.8905       0.907430        31.4763     
  1055.56        2500.00                 NaN            NaN   15.7853                 NaN            NaN            NaN            NaN   8.92905        42.9004       0.910422        31.4748     
  1054.49        2500.00                 NaN            NaN   14.7139        1.08052                 NaN            NaN            NaN   8.93330        42.8880       0.907267        31.4770     
  1053.42        2500.00                 NaN            NaN   1.08990        14.6780       0.102410E-002            NaN            NaN   8.92004        42.9206       0.916213        31.4742     
  1052.35        2500.00                 NaN            NaN   1.22599        14.5463       0.489572E-003            NaN            NaN   8.92402        42.9139       0.914454        31.4748     
  1051.28        2500.00                 NaN            NaN  0.979829        14.7978       0.164708E-003            NaN            NaN   8.94169        42.8936       0.911730        31.4752     
  1050.21        2500.00                 NaN            NaN   1.43728        14.3383       0.106798E-003            NaN            NaN   8.92454        42.9103       0.913634        31.4759     
  1049.15        2500.00                 NaN            NaN   1.46422        14.3109       0.397856E-004            NaN            NaN   8.93053        42.9056       0.913118        31.4756     
  1048.08        2500.00                 NaN            NaN  0.801233        14.9929       0.124970E-004            NaN            NaN   8.93980        42.8824       0.906035        31.4776     
  1047.01        2500.00                 NaN            NaN   1.64747        14.1286       0.714665E-005            NaN            NaN   8.93286        42.9024       0.912501        31.4762     
  1045.94        2500.00                 NaN            NaN   1.80598        13.9700       0.568852E-004            NaN            NaN   8.93032        42.9044       0.912687        31.4766     
  1044.87        2500.00                 NaN            NaN   1.88942        13.8869       0.325521E-003            NaN            NaN   8.93151        42.9025       0.912393        31.4770     
  1043.80        2500.00                 NaN            NaN   1.31851        14.4751                 NaN            NaN            NaN   8.94283        42.8791       0.905897        31.4785     
  1042.73        2500.00                 NaN            NaN   1.54141        14.2496                 NaN            NaN            NaN   8.94208        42.8816       0.906811        31.4786     
  1041.67        2500.00                 NaN            NaN   1.86851        13.9170                 NaN            NaN            NaN   8.93946        42.8878       0.908852        31.4784     
  1040.60        2500.00                 NaN            NaN   2.20649        13.5734       0.150430E-003            NaN            NaN   8.93524        42.8950       0.911346        31.4784     
  1039.53        2500.00                 NaN            NaN   13.3457        2.46437                 NaN            NaN            NaN   8.95287        42.8536       0.901146        31.4823     
  1038.46        2500.00                 NaN            NaN   2.33462        13.4465       0.150944E-005            NaN            NaN   8.93890        42.8905       0.910441        31.4790     
  1037.39        2500.00                 NaN            NaN   2.40042        13.3816       0.250598E-005            NaN            NaN   8.94018        42.8884       0.910081        31.4793     
  1036.32        2500.00                 NaN            NaN   12.7476        3.05264                 NaN            NaN            NaN   8.94759        42.8666       0.904451        31.4811     
  1035.26        2500.00                 NaN            NaN   2.52552        13.2581       0.269203E-003            NaN            NaN   8.94280        42.8840       0.909332        31.4800     
  1034.19        2500.00                 NaN            NaN   3.30921        12.3292                 NaN            NaN            NaN   8.81002        43.1243       0.968711        31.4585     
  1033.12        2500.00                 NaN            NaN   4.04796       0.592067        11.2198                 NaN            NaN   8.99337        42.7782       0.880434        31.4882     
  1032.05        2500.00                 NaN            NaN   1.87804        13.9663                 NaN            NaN            NaN   8.97929        42.8003       0.888681        31.4874     
  1030.98        2500.00                 NaN            NaN   2.92590        12.8402                 NaN            NaN            NaN   8.93690        42.8993       0.917458        31.4802     
  1029.91        2500.00                 NaN            NaN   3.03077        12.7390                 NaN            NaN            NaN   8.93907        42.8938       0.916236        31.4811     
  1028.85        2500.00                 NaN            NaN   3.06962        12.7063                 NaN            NaN            NaN   8.94470        42.8828       0.914092        31.4825     
  1027.78        2500.00                 NaN            NaN   3.44267        12.1956                 NaN            NaN            NaN   8.80965        43.1236       0.969216        31.4593     
  1026.71        2500.00                 NaN            NaN   13.4911        2.37291                 NaN            NaN            NaN   8.99720        42.7681       0.879747        31.4909     
  1025.64        2500.00                 NaN            NaN   3.36737        12.3104                 NaN            NaN            NaN   8.84614        43.0572       0.953613        31.4652     
  1024.57        2500.00                 NaN            NaN   3.43165        12.2406                 NaN            NaN            NaN   8.84273        43.0650       0.955257        31.4648     
  1023.50        2500.00                 NaN            NaN   14.1988        1.65161                 NaN            NaN            NaN   8.99465        42.7792       0.886015        31.4897     
  1022.44        2500.00                 NaN            NaN   13.5607        2.30806                 NaN            NaN            NaN   9.00383        42.7579       0.877414        31.4921     
  1021.37        2500.00                 NaN            NaN   1.33260        14.5447                 NaN            NaN            NaN   9.01663        42.7441       0.869559        31.4924     
  1020.30        2500.00                 NaN            NaN   13.2883        2.58095                 NaN            NaN            NaN   9.00450        42.7557       0.877592        31.4930     
  1019.23        2500.00                 NaN            NaN   13.1791        2.69082                 NaN            NaN            NaN   9.00537        42.7539       0.877432        31.4933     
  1018.16        2500.00                 NaN            NaN   13.0748        2.79573                 NaN            NaN            NaN   9.00624        42.7522       0.877274        31.4937     
  1017.09        2500.00                 NaN            NaN   12.9683        2.90273                 NaN            NaN            NaN   9.00697        42.7507       0.877194        31.4941     
  1016.03        2500.00                 NaN            NaN   12.8684        3.00317                 NaN            NaN            NaN   9.00772        42.7491       0.877093        31.4945     
  1014.96        2500.00                 NaN            NaN   12.7745        3.09769                 NaN            NaN            NaN   9.00851        42.7475       0.876973        31.4949     
  1013.89        2500.00                 NaN            NaN   12.6858        3.18703                 NaN            NaN            NaN   9.00933        42.7458       0.876838        31.4953     
  1012.82        2500.00                 NaN            NaN   12.6018        3.27166                 NaN            NaN            NaN   9.01016        42.7440       0.876689        31.4956     
  1011.75        2500.00                 NaN            NaN   12.5221        3.35208                 NaN            NaN            NaN   9.01102        42.7422       0.876531        31.4960     
  1010.68        2500.00                 NaN            NaN   12.4462        3.42867                 NaN            NaN            NaN   9.01189        42.7404       0.876363        31.4964     
  1009.62        2500.00                 NaN            NaN   12.3739        3.50172                 NaN            NaN            NaN   9.01277        42.7386       0.876187        31.4968     
  1008.55        2500.00                 NaN            NaN   12.3048        3.57164                 NaN            NaN            NaN   9.01366        42.7367       0.876007        31.4972     
  1007.48        2500.00                 NaN            NaN   12.2386        3.63861                 NaN            NaN            NaN   9.01455        42.7348       0.875822        31.4976     
  1006.41        2500.00                 NaN            NaN   12.1751        3.70289                 NaN            NaN            NaN   9.01546        42.7329       0.875634        31.4980     
  1005.34        2500.00                 NaN            NaN   12.1141        3.76466                 NaN            NaN            NaN   9.01637        42.7310       0.875442        31.4984     
  1004.27        2500.00                 NaN            NaN   12.0554        3.82422                 NaN            NaN            NaN   9.01727        42.7290       0.875252        31.4988     
  1003.21        2500.00                 NaN            NaN   11.9988        3.88159                 NaN            NaN            NaN   9.01818        42.7271       0.875060        31.4993     
  1002.14        2500.00                 NaN            NaN   11.9443        3.93695                 NaN            NaN            NaN   9.01909        42.7252       0.874868        31.4997     
  1001.07        2500.00                 NaN            NaN   12.1946        3.70739                 NaN            NaN            NaN   9.03423        42.6950       0.866525        31.5022     
