|6.6.6
Archiving\03_Data\eqfrac/QFM_m3.25/LAR/LAR_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        O(HP)          an             San(TH)        ilm            q             
  1202.99        2500.00                 NaN            NaN   2.04143        9.42980                 NaN            NaN            NaN   8.39132        46.4605       0.606800        33.0702     
  1201.92        2500.00                 NaN            NaN   2.10772        9.36495                 NaN            NaN            NaN   8.39478        46.4552       0.606290        33.0711     
  1200.85        2500.00                 NaN            NaN   2.17345        9.30067                 NaN            NaN            NaN   8.39820        46.4500       0.605783        33.0719     
  1199.79        2500.00                 NaN            NaN   2.23780        9.23774                 NaN            NaN            NaN   8.40159        46.4448       0.605279        33.0728     
  1198.72        2500.00                 NaN            NaN   2.30162        9.17535                 NaN            NaN            NaN   8.40495        46.4397       0.604777        33.0736     
  1197.65        2500.00                 NaN            NaN   2.36485        9.11356                 NaN            NaN            NaN   8.40827        46.4346       0.604277        33.0745     
  1196.58        2500.00                 NaN            NaN   2.42673        9.05309                 NaN            NaN            NaN   8.41155        46.4295       0.603779        33.0753     
  1195.51        2500.00                 NaN            NaN   2.48798        8.99325                 NaN            NaN            NaN   8.41480        46.4245       0.603285        33.0762     
  1194.44        2500.00                 NaN            NaN   2.54842        8.93422                 NaN            NaN            NaN   8.41802        46.4195       0.602793        33.0771     
  1193.38        2500.00                 NaN            NaN   2.60799        8.87606                 NaN            NaN            NaN   8.42120        46.4145       0.602303        33.0779     
  1192.31        2500.00                 NaN            NaN   2.66670        8.81876                 NaN            NaN            NaN   8.42434        46.4096       0.601816        33.0788     
  1191.24        2500.00                 NaN            NaN   2.72457        8.76228                 NaN            NaN            NaN   8.42746        46.4047       0.601331        33.0797     
  1190.17        2500.00                 NaN            NaN   2.78156        8.70669                 NaN            NaN            NaN   8.43053        46.3998       0.600849        33.0805     
  1189.10        2500.00                 NaN            NaN   2.83772        8.65192                 NaN            NaN            NaN   8.43358        46.3950       0.600370        33.0814     
  1188.03        2500.00                 NaN            NaN   2.89300        8.59802                 NaN            NaN            NaN   8.43659        46.3902       0.599893        33.0823     
  1186.96        2500.00                 NaN            NaN   2.94741        8.54499                 NaN            NaN            NaN   8.43956        46.3855       0.599419        33.0831     
  1185.90        2500.00                 NaN            NaN   3.00099        8.49278                 NaN            NaN            NaN   8.44250        46.3808       0.598947        33.0840     
  1184.83        2500.00                 NaN            NaN   3.05370        8.44144                 NaN            NaN            NaN   8.44541        46.3761       0.598478        33.0849     
  1183.76        2500.00                 NaN            NaN   3.10554        8.39097                 NaN            NaN            NaN   8.44828        46.3714       0.598012        33.0858     
  1182.69        2500.00                 NaN            NaN   3.15653        8.34133                 NaN            NaN            NaN   8.45112        46.3668       0.597549        33.0866     
  1181.62        2500.00                 NaN            NaN   3.20667        8.29255                 NaN            NaN            NaN   8.45393        46.3622       0.597088        33.0875     
  1180.55        2500.00                 NaN            NaN   3.25596        8.24461                 NaN            NaN            NaN   8.45671        46.3577       0.596629        33.0884     
  1179.49        2500.00                 NaN            NaN   3.30438        8.19753                 NaN            NaN            NaN   8.45945        46.3532       0.596174        33.0893     
  1178.42        2500.00                 NaN            NaN   3.35197        8.15128                 NaN            NaN            NaN   8.46216        46.3487       0.595721        33.0902     
  1177.35        2500.00                 NaN            NaN   3.39869        8.10589                 NaN            NaN            NaN   8.46484        46.3443       0.595270        33.0910     
  1176.28        2500.00                 NaN            NaN   3.44461        8.06130                 NaN            NaN            NaN   8.46748        46.3399       0.594823        33.0919     
  1175.21        2500.00                 NaN            NaN   3.48965        8.01758                 NaN            NaN            NaN   8.47010        46.3355       0.594378        33.0928     
  1174.14        2500.00                 NaN            NaN   3.53387        7.97468                 NaN            NaN            NaN   8.47268        46.3311       0.593935        33.0937     
  1173.08        2500.00                 NaN            NaN   3.57725        7.93261                 NaN            NaN            NaN   8.47524        46.3268       0.593495        33.0946     
  1172.01        2500.00                 NaN            NaN   3.61979        7.89137                 NaN            NaN            NaN   8.47776        46.3226       0.593058        33.0955     
  1170.94        2500.00                 NaN            NaN   3.66152        7.85095                 NaN            NaN            NaN   8.48026        46.3183       0.592623        33.0963     
  1169.87        2500.00                 NaN            NaN   3.45972        8.05437                 NaN            NaN            NaN   8.48256        46.3139       0.592153        33.0973     
  1168.80        2500.00                 NaN            NaN   3.53406        7.98129                 NaN            NaN            NaN   8.48503        46.3097       0.591725        33.0982     
  1167.73        2500.00                 NaN            NaN   3.78181        7.73454                 NaN            NaN            NaN   8.48756        46.3058       0.591334        33.0990     
  1166.67        2500.00                 NaN            NaN   3.82029        7.69734                 NaN            NaN            NaN   8.48993        46.3016       0.590909        33.0999     
  1165.60        2500.00                 NaN            NaN   3.85795        7.66095                 NaN            NaN            NaN   8.49228        46.2975       0.590487        33.1008     
  1164.53        2500.00                 NaN            NaN   3.89483        7.62534                 NaN            NaN            NaN   8.49460        46.2935       0.590067        33.1017     
  1163.46        2500.00                 NaN            NaN   3.93086        7.59058                 NaN            NaN            NaN   8.49689        46.2894       0.589650        33.1026     
  1162.39        2500.00                 NaN            NaN   3.96620        7.55650                 NaN            NaN            NaN   8.49916        46.2854       0.589235        33.1035     
  1161.32        2500.00                 NaN            NaN   4.00071        7.52325                 NaN            NaN            NaN   8.50140        46.2815       0.588822        33.1044     
  1160.26        2500.00                 NaN            NaN   4.03443        7.49078                 NaN            NaN            NaN   8.50361        46.2775       0.588412        33.1053     
  1159.19        2500.00                 NaN            NaN   4.06737        7.45909                 NaN            NaN            NaN   8.50579        46.2736       0.588004        33.1062     
  1158.12        2500.00                 NaN            NaN   4.09958        7.42812                 NaN            NaN            NaN   8.50795        46.2697       0.587599        33.1071     
  1157.05        2500.00                 NaN            NaN   4.13102        7.39792                 NaN            NaN            NaN   8.51008        46.2658       0.587195        33.1080     
  1155.98        2500.00                 NaN            NaN   4.16169        7.36848                 NaN            NaN            NaN   8.51219        46.2620       0.586794        33.1089     
  1154.91        2500.00                 NaN            NaN   4.19161        7.33979                 NaN            NaN            NaN   8.51428        46.2582       0.586396        33.1098     
  1153.85        2500.00                 NaN            NaN   4.22079        7.31184                 NaN            NaN            NaN   8.51634        46.2544       0.585999        33.1107     
  1152.78        2500.00                 NaN            NaN   4.25301        7.28083                 NaN            NaN            NaN   8.51837        46.2506       0.585607        33.1115     
  1151.71        2500.00                 NaN            NaN   4.27692        7.25814                 NaN            NaN            NaN   8.52038        46.2469       0.585213        33.1125     
  1150.64        2500.00                 NaN            NaN   4.30389        7.23239                 NaN            NaN            NaN   8.52237        46.2432       0.584822        33.1134     
  1149.57        2500.00                 NaN            NaN   4.33013        7.20735                 NaN            NaN            NaN   8.52434        46.2395       0.584435        33.1143     
  1148.50        2500.00                 NaN            NaN   4.35566        7.18303                 NaN            NaN            NaN   8.52628        46.2358       0.584049        33.1152     
  1147.44        2500.00                 NaN            NaN   4.38047        7.15942                 NaN            NaN            NaN   8.52820        46.2322       0.583665        33.1161     
  1146.37        2500.00                 NaN            NaN   4.40454        7.13655                 NaN            NaN            NaN   8.53010        46.2286       0.583282        33.1170     
  1145.30        2500.00                 NaN            NaN   4.42794        7.11434                 NaN            NaN            NaN   8.53198        46.2250       0.582902        33.1179     
  1144.23        2500.00                 NaN            NaN   4.45064        7.09282                 NaN            NaN            NaN   8.53384        46.2214       0.582524        33.1188     
  1143.16        2500.00                 NaN            NaN   4.47261        7.07203                 NaN            NaN            NaN   8.53567        46.2179       0.582148        33.1197     
  1142.09        2500.00                 NaN            NaN   4.49388        7.05194                 NaN            NaN            NaN   8.53749        46.2143       0.581773        33.1206     
  1141.02        2500.00                 NaN            NaN   4.51452        7.03248                 NaN            NaN            NaN   8.53928        46.2108       0.581401        33.1215     
  1139.96        2500.00                 NaN            NaN   4.47548        7.07294                 NaN            NaN            NaN   8.54124        46.2069       0.580975        33.1224     
  1138.89        2500.00                 NaN            NaN   4.55355        6.99580                 NaN            NaN            NaN   8.54282        46.2039       0.580660        33.1233     
  1137.82        2500.00                 NaN            NaN   4.57205        6.97848                 NaN            NaN            NaN   8.54456        46.2004       0.580292        33.1242     
  1136.75        2500.00                 NaN            NaN   4.58987        6.96182                 NaN            NaN            NaN   8.54628        46.1970       0.579925        33.1251     
  1135.68        2500.00                 NaN            NaN   4.60700        6.94585                 NaN            NaN            NaN   8.54799        46.1936       0.579560        33.1260     
  1134.61        2500.00                 NaN            NaN   4.62343        6.93059                 NaN            NaN            NaN   8.54968        46.1902       0.579196        33.1269     
  1133.55        2500.00                 NaN            NaN   4.63916        6.91602                 NaN            NaN            NaN   8.55135        46.1868       0.578834        33.1279     
  1132.48        2500.00                 NaN            NaN   4.65418        6.90215                 NaN            NaN            NaN   8.55300        46.1834       0.578473        33.1288     
  1131.41        2500.00                 NaN            NaN   4.66852        6.88898                 NaN            NaN            NaN   8.55464        46.1801       0.578113        33.1297     
  1130.34        2500.00                 NaN            NaN   4.68214        6.87651                 NaN            NaN            NaN   8.55627        46.1767       0.577754        33.1306     
  1129.27        2500.00                 NaN            NaN   4.69506        6.86475                 NaN            NaN            NaN   8.55788        46.1734       0.577395        33.1315     
  1128.20        2500.00                 NaN            NaN   4.70722        6.85374                 NaN            NaN            NaN   8.55948        46.1701       0.577038        33.1324     
  1127.14        2500.00                 NaN            NaN   4.71505        6.84709                 NaN            NaN            NaN   8.56108        46.1667       0.576675        33.1333     
  1126.07        2500.00                 NaN            NaN   4.73008        6.83321                 NaN            NaN            NaN   8.56264        46.1635       0.576323        33.1343     
  1125.00        2500.00                 NaN            NaN   4.74049        6.82397                 NaN            NaN            NaN   8.56420        46.1602       0.575966        33.1352     
  1123.93        2500.00                 NaN            NaN   4.75009        6.81554                 NaN            NaN            NaN   8.56575        46.1569       0.575609        33.1361     
  1122.86        2500.00                 NaN            NaN   4.75882        6.80798                 NaN            NaN            NaN   8.56729        46.1536       0.575252        33.1370     
  1121.79        2500.00                 NaN            NaN   4.76665        6.80133                 NaN            NaN            NaN   8.56883        46.1504       0.574894        33.1379     
  1120.73        2500.00                 NaN            NaN   4.77360        6.79556                 NaN            NaN            NaN   8.57036        46.1471       0.574537        33.1389     
  1119.66        2500.00                 NaN            NaN   4.77956        6.79078                 NaN            NaN            NaN   8.57188        46.1438       0.574178        33.1398     
  1118.59        2500.00                 NaN            NaN   4.78455        6.78697                 NaN            NaN            NaN   8.57340        46.1405       0.573819        33.1407     
  1117.52        2500.00                 NaN            NaN   4.78853        6.78419                 NaN            NaN            NaN   8.57491        46.1373       0.573459        33.1416     
  1116.45        2500.00                 NaN            NaN   4.79143        6.78249                 NaN            NaN            NaN   8.57642        46.1340       0.573097        33.1426     
  1115.38        2500.00                 NaN            NaN   4.79320        6.78192                 NaN            NaN            NaN   8.57793        46.1307       0.572734        33.1435     
  1114.32        2500.00                 NaN            NaN   4.79377        6.78256                 NaN            NaN            NaN   8.57944        46.1274       0.572369        33.1444     
  1113.25        2500.00                 NaN            NaN   4.79310        6.78446                 NaN            NaN            NaN   8.58095        46.1241       0.572002        33.1454     
  1112.18        2500.00                 NaN            NaN   4.81173        6.76558                 NaN            NaN            NaN   8.58200        46.1231       0.571823        33.1458     
  1111.11        2500.00                 NaN            NaN   4.80803        6.77061                 NaN            NaN            NaN   8.58349        46.1197       0.571445        33.1468     
  1110.04        2500.00                 NaN            NaN   4.80259        6.77741                 NaN            NaN            NaN   8.58500        46.1162       0.571061        33.1478     
  1108.97        2500.00                 NaN            NaN   4.79504        6.78635                 NaN            NaN            NaN   8.58653        46.1127       0.570670        33.1487     
  1107.91        2500.00                 NaN            NaN   4.78539        6.79742                 NaN            NaN            NaN   8.58810        46.1091       0.570270        33.1497     
  1106.84        2500.00                 NaN            NaN   4.77341        6.81087                 NaN            NaN            NaN   8.58970        46.1054       0.569861        33.1507     
  1105.77        2500.00                 NaN            NaN   4.75887        6.82692                 NaN            NaN            NaN   8.59133        46.1017       0.569441        33.1517     
  1104.70        2500.00                 NaN            NaN   4.74150        6.84584                 NaN            NaN            NaN   8.59300        46.0979       0.569011        33.1528     
  1103.63        2500.00                 NaN            NaN   4.72103        6.86791                 NaN            NaN            NaN   8.59473        46.0940       0.568568        33.1538     
  1102.56        2500.00                 NaN            NaN   4.69727        6.89334                 NaN            NaN            NaN   8.59650        46.0900       0.568111        33.1548     
  1101.50        2500.00                 NaN            NaN   4.67825        6.91398                 NaN            NaN            NaN   8.59824        46.0860       0.567660        33.1558     
  1100.43        2500.00                 NaN            NaN   4.66327        6.93055                 NaN            NaN            NaN   8.59993        46.0822       0.567216        33.1569     
  1099.36        2500.00                 NaN            NaN   4.64690        6.94853                 NaN            NaN            NaN   8.60164        46.0783       0.566769        33.1579     
  1098.29        2500.00                 NaN            NaN   4.63074        6.96633                 NaN            NaN            NaN   8.60338        46.0743       0.566313        33.1589     
  1097.22        2500.00                 NaN            NaN   4.61186        6.98691                 NaN            NaN            NaN   8.60517        46.0702       0.565844        33.1600     
  1096.15        2500.00                 NaN            NaN   4.59008        7.01045                 NaN            NaN            NaN   8.60701        46.0661       0.565361        33.1610     
  1095.09        2500.00                 NaN            NaN   4.56494        7.03740                 NaN            NaN            NaN   8.60890        46.0618       0.564863        33.1621     
  1094.02        2500.00                 NaN            NaN   4.53625        7.06797                 NaN            NaN            NaN   8.61086        46.0574       0.564347        33.1632     
  1092.95        2500.00                 NaN            NaN   4.50361        7.10257                 NaN            NaN            NaN   8.61290        46.0529       0.563813        33.1642     
  1091.88        2500.00                 NaN            NaN   4.46665        7.14157                 NaN            NaN            NaN   8.61501        46.0482       0.563258        33.1653     
  1090.81        2500.00                 NaN            NaN   4.42497        7.18537                 NaN            NaN            NaN   8.61721        46.0433       0.562679        33.1665     
  1089.74        2500.00                 NaN            NaN   4.37805        7.23451                 NaN            NaN            NaN   8.61951        46.0383       0.562076        33.1676     
  1088.67        2500.00                 NaN            NaN   4.32542        7.28948                 NaN            NaN            NaN   8.62192        46.0330       0.561445        33.1687     
  1087.61        2500.00                 NaN            NaN   4.26647        7.35089                 NaN            NaN            NaN   8.62445        46.0275       0.560783        33.1699     
  1086.54        2500.00                 NaN            NaN   4.20077        7.41917                 NaN            NaN            NaN   8.62712        46.0217       0.560088        33.1711     
  1085.47        2500.00                 NaN            NaN   4.12758        7.49508                 NaN            NaN            NaN   8.62993        46.0157       0.559356        33.1723     
  1084.40        2500.00                 NaN            NaN   4.04640        7.57914                 NaN            NaN            NaN   8.63290        46.0094       0.558584        33.1736     
  1083.33        2500.00                 NaN            NaN   3.95649        7.67210                 NaN            NaN            NaN   8.63605        46.0027       0.557770        33.1749     
  1082.26        2500.00                 NaN            NaN   3.85719        7.77462                 NaN            NaN            NaN   8.63938        45.9957       0.556908        33.1762     
  1081.20        2500.00                 NaN            NaN   3.74783        7.88741                 NaN            NaN            NaN   8.64293        45.9883       0.555996        33.1775     
  1080.13        2500.00                 NaN            NaN   3.62744        8.01144                 NaN            NaN            NaN   8.64670        45.9805       0.555029        33.1789     
  1079.06        2500.00                 NaN            NaN   3.49526        8.14750                 NaN            NaN            NaN   8.65071        45.9722       0.554001        33.1803     
  1077.99        2500.00                 NaN            NaN   4.63775        7.07547                 NaN            NaN            NaN   8.71320        45.8413       0.536708        33.1956     
  1076.92        2500.00                 NaN            NaN   7.31312        4.38938                 NaN            NaN            NaN   8.70758        45.8582       0.538435        33.1932     
  1075.85        2500.00                 NaN            NaN   5.26313        6.44904                 NaN            NaN            NaN   8.71586        45.8369       0.537754        33.1973     
  1074.79        2500.00                 NaN            NaN   5.81005        5.91006                 NaN            NaN            NaN   8.72219        45.8245       0.534588        33.1986     
  1073.72        2500.00                 NaN            NaN   10.8899       0.827039                 NaN            NaN            NaN   8.72236        45.8265       0.535041        33.1992     
  1072.65        2500.00                 NaN            NaN   11.7336                 NaN            NaN            NaN            NaN   8.73511        45.7974       0.531110        33.2028     
  1071.58        2500.00                 NaN            NaN   11.7369                 NaN            NaN            NaN            NaN   8.73855        45.7903       0.530228        33.2041     
  1070.51        2500.00                 NaN            NaN   10.8796       0.856721                 NaN            NaN            NaN   8.73864        45.7900       0.530331        33.2047     
  1069.44        2500.00                 NaN            NaN   11.0682       0.665221                 NaN            NaN            NaN   8.73709        45.7934       0.531044        33.2051     
  1068.38        2500.00                 NaN            NaN   10.8287       0.904536                 NaN            NaN            NaN   8.73739        45.7923       0.531109        33.2059     
  1067.31        2500.00                 NaN            NaN   11.7423                 NaN            NaN            NaN            NaN   8.72813        45.7895       0.531089        33.2090     
  1066.24        2500.00                 NaN            NaN   10.3732        1.35997                 NaN            NaN            NaN   8.73809        45.7899       0.531201        33.2077     
  1065.17        2500.00                 NaN            NaN   7.84956        3.89710                 NaN            NaN            NaN   8.74893        45.7662       0.527685        33.2105     
  1064.10        2500.00                 NaN            NaN   11.7570                 NaN            NaN            NaN            NaN   8.75952        45.7449       0.524921        33.2137     
  1063.03        2500.00                 NaN            NaN   11.7361                 NaN            NaN            NaN            NaN   8.74621        45.7795       0.529648        33.2085     
  1061.97        2500.00                 NaN            NaN   10.8103       0.949921                 NaN            NaN            NaN   8.75504        45.7424       0.525071        33.2172     
  1060.90        2500.00                 NaN            NaN   11.7592                 NaN            NaN            NaN            NaN   8.77217        45.7313       0.523173        33.2142     
  1059.83        2500.00                 NaN            NaN   11.7599                 NaN            NaN            NaN            NaN   8.77995        45.7238       0.522132        33.2143     
  1058.76        2500.00                 NaN            NaN   11.7491                 NaN            NaN            NaN            NaN   8.75459        45.7569       0.526881        33.2126     
  1057.69        2500.00                 NaN            NaN   11.7521                 NaN            NaN            NaN            NaN   8.76305        45.7442       0.525414        33.2152     
  1056.62        2500.00                 NaN            NaN   11.7757                 NaN            NaN            NaN            NaN   8.77987        45.7039       0.519482        33.2211     
  1055.56        2500.00                 NaN            NaN   11.7683                 NaN            NaN            NaN            NaN   8.77681        45.7137       0.521184        33.2199     
  1054.49        2500.00                 NaN            NaN   10.9593       0.817066                 NaN            NaN            NaN   8.78101        45.7002       0.519372        33.2231     
  1053.42        2500.00                 NaN            NaN  0.831253        10.9224       0.777016E-003            NaN            NaN   8.76776        45.7334       0.524473        33.2199     
  1052.35        2500.00                 NaN            NaN  0.935123        10.8224       0.371494E-003            NaN            NaN   8.77165        45.7258       0.523458        33.2212     
  1051.28        2500.00                 NaN            NaN  0.747429        11.0154       0.125024E-003            NaN            NaN   8.78902        45.7039       0.521892        33.2223     
  1050.21        2500.00                 NaN            NaN   1.09647        10.6636       0.810568E-004            NaN            NaN   8.77214        45.7211       0.522973        33.2236     
  1049.15        2500.00                 NaN            NaN   1.11712        10.6428       0.302032E-004            NaN            NaN   8.77798        45.7155       0.522668        33.2239     
  1048.08        2500.00                 NaN            NaN  0.611354        11.1647       0.949034E-005            NaN            NaN   8.78721        45.6910       0.518614        33.2270     
  1047.01        2500.00                 NaN            NaN   1.25713        10.5036       0.542697E-005            NaN            NaN   8.78022        45.7111       0.522298        33.2256     
  1045.94        2500.00                 NaN            NaN   1.37820        10.3823       0.431949E-004            NaN            NaN   8.77769        45.7127       0.522396        33.2267     
  1044.87        2500.00                 NaN            NaN   1.44200        10.3189       0.247209E-003            NaN            NaN   8.77883        45.7102       0.522219        33.2276     
  1043.80        2500.00                 NaN            NaN   1.00638        10.7693                 NaN            NaN            NaN   8.79006        45.6854       0.518499        33.2303     
  1042.73        2500.00                 NaN            NaN   1.17661        10.5968                 NaN            NaN            NaN   8.78927        45.6874       0.519013        33.2309     
  1041.67        2500.00                 NaN            NaN   1.42641        10.3424                 NaN            NaN            NaN   8.78662        45.6933       0.520170        33.2312     
  1040.60        2500.00                 NaN            NaN   1.68456        10.0796       0.114298E-003            NaN            NaN   8.78240        45.7002       0.521585        33.2316     
  1039.53        2500.00                 NaN            NaN   9.91779        1.87228                 NaN            NaN            NaN   8.79997        45.6569       0.515755        33.2373     
  1038.46        2500.00                 NaN            NaN   1.78268        9.98245       0.114726E-005            NaN            NaN   8.78596        45.6945       0.521051        33.2334     
  1037.39        2500.00                 NaN            NaN   1.83308        9.93283       0.190503E-005            NaN            NaN   8.78720        45.6917       0.520837        33.2344     
  1036.32        2500.00                 NaN            NaN   9.46235        2.31932                 NaN            NaN            NaN   8.79460        45.6687       0.517615        33.2374     
  1035.26        2500.00                 NaN            NaN   1.92895        9.83837       0.204681E-003            NaN            NaN   8.78973        45.6860       0.520392        33.2363     
  1034.19        2500.00                 NaN            NaN   2.52762        9.10646                 NaN            NaN            NaN   8.65882        45.9400       0.554340        33.2127     
  1033.12        2500.00                 NaN            NaN   3.00205       0.450191        8.38170                 NaN            NaN   8.83983        45.5746       0.503863        33.2478     
  1032.05        2500.00                 NaN            NaN   1.42823        10.3920                 NaN            NaN            NaN   8.82597        45.5976       0.508574        33.2476     
  1030.98        2500.00                 NaN            NaN   2.23555        9.51457                 NaN            NaN            NaN   8.78397        45.7015       0.525016        33.2394     
  1029.91        2500.00                 NaN            NaN   2.31589        9.43736                 NaN            NaN            NaN   8.78611        45.6952       0.524311        33.2411     
  1028.85        2500.00                 NaN            NaN   2.34579        9.41305                 NaN            NaN            NaN   8.79165        45.6831       0.523077        33.2433     
  1027.78        2500.00                 NaN            NaN   2.63094        9.00208                 NaN            NaN            NaN   8.65837        45.9367       0.554579        33.2174     
  1026.71        2500.00                 NaN            NaN   10.0327        1.80419                 NaN            NaN            NaN   8.84354        45.5615       0.503427        33.2546     
  1025.64        2500.00                 NaN            NaN   2.57384        9.09703                 NaN            NaN            NaN   8.69417        45.8646       0.545633        33.2248     
  1024.57        2500.00                 NaN            NaN   2.62320        9.04224                 NaN            NaN            NaN   8.69078        45.8723       0.546564        33.2249     
  1023.50        2500.00                 NaN            NaN   10.5674        1.25780                 NaN            NaN            NaN   8.84096        45.5717       0.506988        33.2552     
  1022.44        2500.00                 NaN            NaN   10.0832        1.75798                 NaN            NaN            NaN   8.84996        45.5485       0.502059        33.2583     
  1021.37        2500.00                 NaN            NaN   1.01513        10.8327                 NaN            NaN            NaN   8.86249        45.5331       0.497555        33.2590     
  1020.30        2500.00                 NaN            NaN   9.87533        1.96637                 NaN            NaN            NaN   8.85058        45.5452       0.502145        33.2604     
  1019.23        2500.00                 NaN            NaN   9.79193        2.05037                 NaN            NaN            NaN   8.85141        45.5428       0.502046        33.2614     
  1018.16        2500.00                 NaN            NaN   9.71230        2.13062                 NaN            NaN            NaN   8.85225        45.5405       0.501947        33.2624     
  1017.09        2500.00                 NaN            NaN   9.63091        2.21247                 NaN            NaN            NaN   8.85293        45.5384       0.501893        33.2634     
  1016.03        2500.00                 NaN            NaN   9.55454        2.28936                 NaN            NaN            NaN   8.85366        45.5362       0.501828        33.2644     
  1014.96        2500.00                 NaN            NaN   9.48271        2.36174                 NaN            NaN            NaN   8.85441        45.5340       0.501751        33.2654     
  1013.89        2500.00                 NaN            NaN   9.41484        2.43021                 NaN            NaN            NaN   8.85519        45.5317       0.501666        33.2664     
  1012.82        2500.00                 NaN            NaN   9.35058        2.49509                 NaN            NaN            NaN   8.85599        45.5294       0.501573        33.2674     
  1011.75        2500.00                 NaN            NaN   9.28954        2.55679                 NaN            NaN            NaN   8.85680        45.5270       0.501474        33.2684     
  1010.68        2500.00                 NaN            NaN   9.23142        2.61558                 NaN            NaN            NaN   8.85764        45.5245       0.501370        33.2694     
  1009.62        2500.00                 NaN            NaN   9.17601        2.67169                 NaN            NaN            NaN   8.85848        45.5221       0.501262        33.2705     
  1008.55        2500.00                 NaN            NaN   9.12298        2.72543                 NaN            NaN            NaN   8.85933        45.5196       0.501151        33.2715     
  1007.48        2500.00                 NaN            NaN   9.07221        2.77693                 NaN            NaN            NaN   8.86020        45.5171       0.501037        33.2725     
  1006.41        2500.00                 NaN            NaN   9.02348        2.82640                 NaN            NaN            NaN   8.86106        45.5146       0.500922        33.2736     
  1005.34        2500.00                 NaN            NaN   8.97667        2.87396                 NaN            NaN            NaN   8.86193        45.5120       0.500804        33.2746     
  1004.27        2500.00                 NaN            NaN   8.93153        2.91985                 NaN            NaN            NaN   8.86280        45.5095       0.500687        33.2756     
  1003.21        2500.00                 NaN            NaN   8.88806        2.96408                 NaN            NaN            NaN   8.86368        45.5070       0.500570        33.2767     
  1002.14        2500.00                 NaN            NaN   8.84612        3.00679                 NaN            NaN            NaN   8.86455        45.5044       0.500452        33.2777     
  1001.07        2500.00                 NaN            NaN   9.04045        2.83058                 NaN            NaN            NaN   8.87951        45.4724       0.495678        33.2814     
