|6.6.6
Archiving\03_Data\DfracLP/QFM_m0.5/YM20/YM20_1.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1380.95        500.000        97.0324       0.511761                 NaN            NaN  0.523378        1.08210       0.850324                 NaN            NaN            NaN
  1378.45        500.000        97.0997       0.520468                 NaN            NaN  0.480015        1.06823       0.831563                 NaN            NaN            NaN
  1375.94        500.000        97.1600       0.531024                 NaN            NaN  0.437123        1.05677       0.815104                 NaN            NaN            NaN
  1373.43        500.000        97.2251       0.540654                 NaN            NaN  0.395091        1.04168       0.797500                 NaN            NaN            NaN
  1370.93        500.000        97.2808       0.548773                 NaN            NaN   1.03163       0.357284       0.781561                 NaN            NaN            NaN
  1368.42        500.000        97.3369       0.558173                 NaN            NaN  0.316368        1.02226       0.766259                 NaN            NaN            NaN
  1365.91        500.000        97.3916       0.565823                 NaN            NaN  0.281336        1.01031       0.750907                 NaN            NaN            NaN
  1363.41        500.000        97.4425       0.574136                 NaN            NaN   1.00080       0.245851       0.736690                 NaN            NaN            NaN
  1360.90        500.000        97.4919       0.581745                 NaN            NaN  0.212147       0.991588       0.722640                 NaN            NaN            NaN
  1358.40        500.000        97.5398       0.589873                 NaN            NaN  0.177036       0.983470       0.709859                 NaN            NaN            NaN
  1355.89        500.000        97.4648       0.300898                 NaN            NaN  0.885223       0.652098       0.696938                 NaN            NaN            NaN
  1353.38        500.000        97.6838       0.720514                 NaN            NaN  0.916847                 NaN  0.678814                 NaN            NaN            NaN
  1350.88        500.000        97.6950       0.647982                 NaN            NaN  0.986594                 NaN  0.670469                 NaN            NaN            NaN
  1348.37        500.000        97.7317       0.640982                 NaN            NaN  0.969240                 NaN  0.658102                 NaN            NaN            NaN
  1345.86        500.000        97.7639       0.636952                 NaN            NaN  0.951988                 NaN  0.647196                 NaN            NaN            NaN
  1343.36        500.000        97.8084       0.625538                 NaN            NaN  0.933217                 NaN  0.632851                 NaN            NaN            NaN
  1340.85        500.000        97.8414       0.618752                 NaN            NaN  0.918062                 NaN  0.621786                 NaN            NaN            NaN
  1338.35        500.000        97.8744       0.616290                 NaN            NaN  0.898050                 NaN  0.611262                 NaN            NaN            NaN
  1335.84        500.000        97.9121       0.602551                 NaN            NaN  0.887174                 NaN  0.598145                 NaN            NaN            NaN
  1333.33        500.000        97.9439       0.593859                 NaN            NaN  0.874728                 NaN  0.587473                 NaN            NaN            NaN
  1330.83        500.000        97.9769       0.587442                 NaN            NaN  0.858991                 NaN  0.576667                 NaN            NaN            NaN
  1328.32        500.000        98.0106       0.581186                 NaN            NaN  0.842634                 NaN  0.565581                 NaN            NaN            NaN
  1325.81        500.000        98.0411       0.572100                 NaN            NaN  0.831608                 NaN  0.555179                 NaN            NaN            NaN
  1323.31        500.000        98.0711       0.563622                 NaN            NaN  0.820311                 NaN  0.544979                 NaN            NaN            NaN
  1320.80        500.000        98.1026       0.556334                 NaN            NaN  0.806490                 NaN  0.534598                 NaN            NaN            NaN
  1318.30        500.000        98.1301       0.550992                 NaN            NaN  0.793576                 NaN  0.525349                 NaN            NaN            NaN
  1315.79        500.000        98.1620       0.541365                 NaN            NaN  0.781691                 NaN  0.514954                 NaN            NaN            NaN
  1313.28        500.000        98.1889       0.534983                 NaN            NaN  0.770272                 NaN  0.505835                 NaN            NaN            NaN
  1310.78        500.000        98.2154       0.527465                 NaN            NaN  0.760227                 NaN  0.496939                 NaN            NaN            NaN
  1308.27        500.000        98.2459       0.518443                 NaN            NaN  0.748782                 NaN  0.486879                 NaN            NaN            NaN
  1305.76        500.000        98.2726       0.510371                 NaN            NaN  0.738844                 NaN  0.478144                 NaN            NaN            NaN
  1303.26        500.000        98.2995       0.502949                 NaN            NaN  0.728190                 NaN  0.469337                 NaN            NaN            NaN
  1300.75        500.000        98.3284       0.494439                 NaN            NaN  0.716640                 NaN  0.460504                 NaN            NaN            NaN
  1298.25        500.000        98.3520       0.487424                 NaN            NaN  0.708567                 NaN  0.451978                 NaN            NaN            NaN
  1295.74        500.000        98.3774       0.478959                 NaN            NaN  0.699680                 NaN  0.444005                 NaN            NaN            NaN
  1293.23        500.000        98.3462       0.431318       0.514207E-001            NaN  0.727283                 NaN  0.443736                 NaN            NaN            NaN
  1290.73        500.000        98.1543       0.259362       0.259545                 NaN  0.859832                 NaN  0.466984                 NaN            NaN            NaN
  1288.22        500.000        98.2008       0.253392       0.252728                 NaN  0.837492                 NaN  0.455554                 NaN            NaN            NaN
  1285.71        500.000        98.2505       0.242785       0.246127                 NaN  0.816838                 NaN  0.443712                 NaN            NaN            NaN
  1283.21        500.000        98.2891       0.240053       0.239745                 NaN  0.797868                 NaN  0.433209                 NaN            NaN            NaN
  1280.70        500.000        98.3352       0.234006       0.232795                 NaN  0.775572                 NaN  0.422470                 NaN            NaN            NaN
  1278.20        500.000        98.3779       0.226788       0.226068                 NaN  0.757427                 NaN  0.411801                 NaN            NaN            NaN
  1275.69        500.000        98.4202       0.220876       0.219851                 NaN  0.737764                 NaN  0.401286                 NaN            NaN            NaN
  1273.18        500.000        98.4600       0.214931       0.213387                 NaN  0.720223                 NaN  0.391454                 NaN            NaN            NaN
  1270.68        500.000        98.5017       0.208474       0.207262                 NaN  0.701364                 NaN  0.381209                 NaN            NaN            NaN
  1268.17        500.000        98.5397       0.202702       0.201494                 NaN  0.684440                 NaN  0.371654                 NaN            NaN            NaN
  1265.66        500.000        98.5775       0.197471       0.195292                 NaN  0.667482                 NaN  0.362210                 NaN            NaN            NaN
  1263.16        500.000        98.6149       0.192314       0.189756                 NaN  0.649954                 NaN  0.353071                 NaN            NaN            NaN
  1260.65        500.000        98.6513       0.186335       0.183997                 NaN  0.634498                 NaN  0.343821                 NaN            NaN            NaN
  1258.15        500.000        98.6854       0.181661       0.178735                 NaN  0.618775                 NaN  0.335474                 NaN            NaN            NaN
  1255.64        500.000        91.1732                 NaN  0.635018                 NaN   1.49233        1.10026        1.11769        4.48149                 NaN            NaN
  1253.13        500.000        91.4009                 NaN  0.570935                 NaN   1.27545        1.28999        1.09254        4.37019                 NaN            NaN
  1250.63        500.000        92.1678                 NaN  0.524161                 NaN   1.18698        1.14519       0.998123        3.97777                 NaN            NaN
  1248.12        500.000        92.8126                 NaN  0.483559                 NaN   1.03763        1.09856       0.917933        3.64967                 NaN            NaN
  1245.61        500.000        93.3663                 NaN  0.449051                 NaN  0.943279        1.02258       0.848395        3.37039                 NaN            NaN
  1243.11        500.000        93.8438                 NaN  0.418641                 NaN  0.957039       0.862571       0.787478        3.13052                 NaN            NaN
  1240.60        500.000        94.2683                 NaN  0.390923                 NaN  0.791294       0.896696       0.732835        2.91995                 NaN            NaN
  1238.10        500.000        94.6387                 NaN  0.364484                 NaN  0.840616       0.735552       0.684581        2.73608                 NaN            NaN
  1235.59        500.000        94.9767                 NaN  0.340809                 NaN  0.790379       0.681664       0.640067        2.57034                 NaN            NaN
  1233.08        500.000        95.2824                 NaN  0.317967                 NaN  0.742217       0.636807       0.599440        2.42116                 NaN            NaN
  1230.58        500.000        95.5504                 NaN  0.297021                 NaN  0.697929       0.602071       0.563626        2.28891                 NaN            NaN
  1228.07        500.000        95.8034                 NaN  0.277039                 NaN  0.568012       0.656113       0.529384        2.16610                 NaN            NaN
  1225.56        500.000        95.9345                 NaN  0.262173                 NaN  0.623108       0.558925       0.511161        2.11016                 NaN            NaN
  1223.06        500.000        96.2763                 NaN  0.230614                 NaN  0.582606       0.504381       0.466386        1.93974                 NaN            NaN
  1220.55        500.000        96.5464                 NaN  0.242951                 NaN  0.627892       0.342074       0.424334        1.81637                 NaN            NaN
  1218.05        500.000        96.1070                 NaN  0.253143                 NaN  0.510327       0.616981       0.509401        2.00314                 NaN            NaN
  1215.54        500.000        97.3755                 NaN  0.161046                 NaN  0.253191       0.480256       0.290254        1.43975                 NaN            NaN
  1213.03        500.000        95.6198                 NaN  0.311531                 NaN  0.473760       0.682013       0.557682        2.35526                 NaN            NaN
  1210.53        500.000        97.8383                 NaN  0.401584E-001            NaN  0.597559       0.179919       0.247572        1.09646                 NaN            NaN
  1208.02        500.000        89.5230                 NaN  0.447171                 NaN  0.466082        1.01038       0.930330        4.20124        3.42178                 NaN
  1205.51        500.000        75.4066       0.259693       0.936091                 NaN  0.976753E-001   2.56693        2.06769        9.24521        9.42016                 NaN
  1203.01        500.000        76.9519       0.692436       0.724360                 NaN   2.19520                 NaN   1.96731        8.62906        8.83970                 NaN
  1200.50        500.000        79.1116       0.524933       0.697526                 NaN   1.98495                 NaN   1.76389        7.83710        8.07996                 NaN
  1197.99        500.000        80.1229       0.648907       0.606735                 NaN   1.80263                 NaN   1.67926        7.44492        7.69465                 NaN
  1195.49        500.000        82.6247       0.558646       0.516965                 NaN   1.58271                 NaN   1.46115        6.53985        6.71598                 NaN
  1192.98        500.000        83.9374       0.508374       0.476997                 NaN   1.37638                 NaN   1.34096        6.10983        6.25010                 NaN
  1190.48        500.000        82.0599       0.441596       0.537675                 NaN   1.75363                 NaN   1.46804        6.80368        6.93553                 NaN
  1187.97        500.000        81.8600       0.490905       0.531605                 NaN   1.50426                 NaN   1.46482        7.04402        7.10439                 NaN
  1185.46        500.000        70.5166       0.675263       0.848370                 NaN   2.26801                 NaN   2.28357        11.7861        11.6221                 NaN
  1182.96        500.000                 NaN   2.12363        2.81486                 NaN   6.52354                 NaN   7.35920        41.2816        39.8972                 NaN
  1180.45        500.000                 NaN   2.15628        2.79824                 NaN   6.50762                 NaN   7.36332        41.2796        39.8950                 NaN
  1177.94        500.000                 NaN   2.18869        2.78164                 NaN   6.49202                 NaN   7.36743        41.2775        39.8927                 NaN
  1175.44        500.000                 NaN   2.22086        2.76505                 NaN   6.47673                 NaN   7.37153        41.2754        39.8904                 NaN
  1172.93        500.000                 NaN   2.25281        2.74848                 NaN   6.46176                 NaN   7.37561        41.2733        39.8881                 NaN
  1170.43        500.000                 NaN   2.28453        2.73193                 NaN   6.44708                 NaN   7.37968        41.2711        39.8857                 NaN
  1167.92        500.000                 NaN   2.31765        2.71409                 NaN   6.43274                 NaN   7.38388        41.2688        39.8829                 NaN
  1165.41        500.000                 NaN   2.34705        2.69912                 NaN   6.41857                 NaN   7.38776        41.2665        39.8810                 NaN
  1162.91        500.000                 NaN   2.37636        2.68408                 NaN   6.40468                 NaN   7.39165        41.2641        39.8791                 NaN
  1160.40        500.000                 NaN   2.40557        2.66896                 NaN   6.39105                 NaN   7.39554        41.2617        39.8771                 NaN
  1157.89        500.000                 NaN   2.43471        2.65378                 NaN   6.37769                 NaN   7.39943        41.2593        39.8751                 NaN
  1155.39        500.000                 NaN   2.42630        2.59500                 NaN   6.51395                 NaN   7.41137        41.2119        39.8415                 NaN
  1152.88        500.000                 NaN   2.70724        2.46362                 NaN   6.32771                 NaN   7.42366        41.2650        39.8128                 NaN
  1150.38        500.000                 NaN   2.49180        2.56303                 NaN   6.47985                 NaN   7.41945        41.2077        39.8382                 NaN
  1147.87        500.000                 NaN   2.55081        2.59252                 NaN   6.32589                 NaN   7.41501        41.2491        39.8667                 NaN
  1145.36        500.000                 NaN   2.55567        2.53174                 NaN   6.44691                 NaN   7.42745        41.2033        39.8349                 NaN
  1142.86        500.000                 NaN   2.58647        2.51693                 NaN   6.43056                 NaN   7.43141        41.2009        39.8337                 NaN
  1140.35        500.000                 NaN   4.91956                 NaN            NaN   6.25515                 NaN   7.54261        41.2782        39.1959       0.808562     
  1137.84        500.000                 NaN   4.92350                 NaN            NaN   6.25033                 NaN   7.54302        41.2784        39.1963       0.808414     
  1135.34        500.000                 NaN   4.94617                 NaN            NaN   6.21771                 NaN   7.54506        41.2762        39.2050       0.809836     
  1132.83        500.000                 NaN   4.95065                 NaN            NaN   6.21191                 NaN   7.54535        41.2766        39.2057       0.809803     
  1130.33        500.000                 NaN   4.97577                 NaN            NaN   6.17535                 NaN   7.54735        41.2749        39.2152       0.811456     
  1127.82        500.000                 NaN   4.98785                 NaN            NaN   6.15842                 NaN   7.54858        41.2737        39.2194       0.812042     
  1125.31        500.000                 NaN   4.99963                 NaN            NaN   6.14207                 NaN   7.54986        41.2722        39.2237       0.812579     
  1122.81        500.000                 NaN   5.04388                 NaN            NaN   6.04999                 NaN   7.54365        41.3058        39.2346       0.822098     
  1120.30        500.000                 NaN   5.02238                 NaN            NaN   6.11050                 NaN   7.55243        41.2692        39.2318       0.813621     
  1117.79        500.000                 NaN   5.06124                 NaN            NaN   6.02690                 NaN   7.54651        41.3013        39.2413       0.822675     
  1115.29        500.000                 NaN   5.04412                 NaN            NaN   6.08040                 NaN   7.55502        41.2661        39.2398       0.814614     
  1112.78        500.000                 NaN   5.05462                 NaN            NaN   6.06598                 NaN   7.55636        41.2643        39.2436       0.815071     
  1110.28        500.000                 NaN   5.06485                 NaN            NaN   6.05214                 NaN   7.55777        41.2623        39.2475       0.815475     
  1107.77        500.000                 NaN   5.07490                 NaN            NaN   6.03843                 NaN   7.55914        41.2604        39.2513       0.815897     
  1105.26        500.000                 NaN   5.08474                 NaN            NaN   6.02507                 NaN   7.56053        41.2584        39.2550       0.816302     
  1102.76        500.000                 NaN   5.09445                 NaN            NaN   6.01171                 NaN   7.56187        41.2566        39.2587       0.816737     
  1100.25        500.000                 NaN   5.10381                 NaN            NaN   5.99928                 NaN   7.56336        41.2542        39.2623       0.817066     
  1097.74        500.000                 NaN   5.11307                 NaN            NaN   5.98684                 NaN   7.56480        41.2519        39.2659       0.817427     
  1095.24        500.000                 NaN   5.11573                 NaN            NaN   5.98384                 NaN   7.56504        41.2520        39.2661       0.817300     
  1092.73        500.000                 NaN   5.14010                 NaN            NaN   5.92403                 NaN   7.56150        41.2761        39.2733       0.825010     
  1090.23        500.000                 NaN   5.14733                 NaN            NaN   5.91479                 NaN   7.56308        41.2733        39.2763       0.825197     
  1087.72        500.000                 NaN   5.15446                 NaN            NaN   5.90572                 NaN   7.56466        41.2704        39.2794       0.825376     
  1085.21        500.000                 NaN   5.16148                 NaN            NaN   5.89682                 NaN   7.56627        41.2675        39.2824       0.825547     
  1082.71        500.000                 NaN   5.16839                 NaN            NaN   5.88810                 NaN   7.56789        41.2645        39.2854       0.825710     
  1080.20        500.000                 NaN   5.17521                 NaN            NaN   5.87953                 NaN   7.56952        41.2614        39.2884       0.825866     
  1077.69        500.000                 NaN   5.18193                 NaN            NaN   5.87114                 NaN   7.57117        41.2583        39.2914       0.826014     
  1075.19        500.000                 NaN   5.18854                 NaN            NaN   5.86289                 NaN   7.57284        41.2552        39.2944       0.826155     
  1072.68        500.000                 NaN   5.19437                 NaN            NaN   5.88075                 NaN   7.57995        41.2259        39.2990       0.820013     
  1070.18        500.000                 NaN   5.19967                 NaN            NaN   5.87318                 NaN   7.58043        41.2260        39.3004       0.820276     
  1067.67        500.000                 NaN   5.20723                 NaN            NaN   5.86346                 NaN   7.58208        41.2230        39.3037       0.820506     
  1065.16        500.000                 NaN   5.21466                 NaN            NaN   5.85396                 NaN   7.58375        41.2200        39.3070       0.820725     
  1062.66        500.000                 NaN   5.22193                 NaN            NaN   5.84470                 NaN   7.58543        41.2168        39.3102       0.820935     
  1060.15        500.000                 NaN   5.22785                 NaN            NaN   5.83494                 NaN   7.58381        41.2183        39.3132       0.821903     
  1057.64        500.000                 NaN   5.23412                 NaN            NaN   5.83048                 NaN   7.58840        41.2100        39.3159       0.821048     
  1055.14        500.000                 NaN   5.24143                 NaN            NaN   5.82106                 NaN   7.59010        41.2069        39.3192       0.821314     
  1052.63        500.000                 NaN   5.24424                 NaN            NaN   5.79591                 NaN   7.58876        41.2236        39.3205       0.826935     
  1050.13        500.000                 NaN   5.25272                 NaN            NaN   5.80509                 NaN   7.59146        41.2037        39.3250       0.822036     
  1047.62        500.000                 NaN   5.26213                 NaN            NaN   5.80064                 NaN   7.60154        41.1805        39.3340       0.821168     
  1045.11        500.000                 NaN   5.27091                 NaN            NaN   5.78486                 NaN   7.59934        41.1892        39.3337       0.821938     
  1042.61        500.000                 NaN   5.27652                 NaN            NaN   5.76972                 NaN   7.59780        41.1971        39.3348       0.824052     
  1040.10        500.000                 NaN   5.28324                 NaN            NaN   5.76998                 NaN   7.60299        41.1818        39.3397       0.822194     
  1037.59        500.000                 NaN   5.28946                 NaN            NaN   5.76210                 NaN   7.60527        41.1771        39.3435       0.822556     
  1035.09        500.000                 NaN   5.29405                 NaN            NaN   5.75231                 NaN   7.60381        41.1822        39.3439       0.823721     
  1032.58        500.000                 NaN   5.29553                 NaN            NaN   5.75775                 NaN   7.60832        41.1701        39.3463       0.821957     
  1030.08        500.000                 NaN   5.30631                 NaN            NaN   5.73822                 NaN   7.60803        41.1731        39.3504       0.823951     
  1027.57        500.000                 NaN   5.31223                 NaN            NaN   5.73165                 NaN   7.61021        41.1683        39.3536       0.824020     
  1025.06        500.000                 NaN   5.31801                 NaN            NaN   5.72524                 NaN   7.61236        41.1636        39.3567       0.824080     
  1022.56        500.000                 NaN   5.32368                 NaN            NaN   5.71901                 NaN   7.61453        41.1588        39.3599       0.824128     
  1020.05        500.000                 NaN   5.33058                 NaN            NaN   5.71563                 NaN   7.62040        41.1453        39.3651       0.822940     
  1017.54        500.000                 NaN   5.33470                 NaN            NaN   5.70698                 NaN   7.61891        41.1492        39.3660       0.824199     
  1015.04        500.000                 NaN   5.34403                 NaN            NaN   5.69627                 NaN   7.62024        41.1472        39.3688       0.823462     
  1012.53        500.000                 NaN   5.34644                 NaN            NaN   5.69551                 NaN   7.62607        41.1335        39.3742       0.824236     
  1010.03        500.000                 NaN   5.35215                 NaN            NaN   5.68929                 NaN   7.62841        41.1312        39.3759       0.823054     
  1007.52        500.000                 NaN   5.35278                 NaN            NaN   5.68867                 NaN   7.62673        41.1332        39.3754       0.823243     
  1005.01        500.000                 NaN   5.35981                 NaN            NaN   5.68213                 NaN   7.63190        41.1222        39.3808       0.823189     
  1002.51        500.000                 NaN   5.36172                 NaN            NaN   5.68283                 NaN   7.63377        41.1170        39.3821       0.822536     
  1000.00        500.000                 NaN   5.37074                 NaN            NaN   5.67081                 NaN   7.63649        41.1127        39.3865       0.822769     
