|6.6.6
Archiving\03_Data\Dfrac/QFM_m4.5/T13/T13_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       iron           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1508.77        2500.00        98.8782                 NaN            NaN            NaN            NaN            NaN   1.12176                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        98.8764                 NaN            NaN            NaN            NaN            NaN   1.12359                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        98.8812                 NaN            NaN  0.265667E-003            NaN            NaN   1.11857                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        98.8770                 NaN            NaN            NaN            NaN            NaN   1.12303                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        98.8731                 NaN            NaN            NaN            NaN            NaN   1.12692                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        98.8666                 NaN            NaN            NaN            NaN            NaN   1.13337                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        98.8644                 NaN            NaN            NaN            NaN            NaN   1.13563                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.8489                 NaN            NaN            NaN            NaN            NaN   1.15114                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.8485                 NaN            NaN            NaN            NaN            NaN   1.15154                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.8295                 NaN            NaN            NaN            NaN            NaN   1.17053                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.8008                 NaN            NaN            NaN            NaN            NaN   1.19920                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.7703                 NaN            NaN            NaN            NaN            NaN   1.22967                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.7167                 NaN            NaN            NaN            NaN            NaN   1.28327                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.5407                 NaN            NaN            NaN            NaN            NaN   1.05984       0.399443                 NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.2461                 NaN            NaN            NaN            NaN            NaN   1.50439       0.249477                 NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.2668                 NaN            NaN            NaN            NaN            NaN  0.261686        1.47149                 NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.2847                 NaN            NaN            NaN            NaN            NaN   1.46359       0.251718                 NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.3062                 NaN            NaN            NaN            NaN            NaN   1.44422       0.249534                 NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.3204                 NaN            NaN            NaN            NaN            NaN   1.42382       0.255814                 NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.3460                 NaN            NaN            NaN            NaN            NaN   1.41365       0.240331                 NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.3583                 NaN            NaN            NaN            NaN            NaN   1.40198       0.239693                 NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.3730                 NaN            NaN            NaN            NaN            NaN   1.38688       0.240154                 NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.3895                 NaN            NaN            NaN            NaN            NaN   1.37995       0.230516                 NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.4037                 NaN            NaN            NaN            NaN            NaN   1.36608       0.230229                 NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.4168                 NaN            NaN            NaN            NaN            NaN  0.223956        1.35926                 NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.4292                 NaN            NaN            NaN            NaN            NaN  0.213268        1.35755                 NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.4420                 NaN            NaN            NaN            NaN            NaN   1.34880       0.209158                 NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        98.1358                 NaN            NaN            NaN            NaN            NaN   1.33741       0.387097                 NaN  0.139642                 NaN            NaN            NaN
  1438.60        2500.00        95.6213                 NaN            NaN  0.107745E-001            NaN            NaN   1.27903        1.82595                 NaN   1.26291                 NaN            NaN            NaN
  1436.09        2500.00        95.4604                 NaN            NaN  0.722688                 NaN            NaN  0.457850        1.94979                 NaN   1.40928                 NaN            NaN            NaN
  1433.58        2500.00        95.5960                 NaN            NaN  0.721571                 NaN            NaN   1.95636       0.357899                 NaN   1.36816                 NaN            NaN            NaN
  1431.08        2500.00        95.7203                 NaN            NaN  0.721394                 NaN            NaN  0.268785        1.95987                 NaN   1.32969                 NaN            NaN            NaN
  1428.57        2500.00        95.8369                 NaN            NaN  0.721504                 NaN            NaN  0.165466        1.98218                 NaN   1.29396                 NaN            NaN            NaN
  1426.07        2500.00        95.9522                 NaN            NaN  0.720564                 NaN            NaN  0.710988E-001   1.99821                 NaN   1.25794                 NaN            NaN            NaN
  1423.56        2500.00        96.0574                 NaN            NaN  0.718949                 NaN            NaN   1.99819                 NaN            NaN   1.22551                 NaN            NaN            NaN
  1421.05        2500.00        96.1369                 NaN            NaN  0.685280                 NaN            NaN  0.714895E-001   1.90874                 NaN   1.19762                 NaN            NaN            NaN
  1418.55        2500.00        96.2520                 NaN            NaN  0.691689                 NaN            NaN   1.89400                 NaN            NaN   1.16233                 NaN            NaN            NaN
  1416.04        2500.00        96.3375                 NaN            NaN  0.679429                 NaN            NaN   1.84860                 NaN            NaN   1.13452                 NaN            NaN            NaN
  1413.53        2500.00        96.4328                 NaN            NaN  0.687626                 NaN            NaN   1.77347                 NaN            NaN   1.10609                 NaN            NaN            NaN
  1411.03        2500.00        96.5144                 NaN            NaN  0.672875                 NaN            NaN   1.73373                 NaN            NaN   1.07898                 NaN            NaN            NaN
  1408.52        2500.00        96.5978                 NaN            NaN  0.671204                 NaN            NaN   1.67847                 NaN            NaN   1.05256                 NaN            NaN            NaN
  1406.02        2500.00        96.6703                 NaN            NaN  0.660083                 NaN            NaN   1.64129                 NaN            NaN   1.02837                 NaN            NaN            NaN
  1403.51        2500.00        96.7381                 NaN            NaN  0.660755                 NaN            NaN   1.59450                 NaN            NaN   1.00662                 NaN            NaN            NaN
  1401.00        2500.00        96.8328                 NaN            NaN  0.649154                 NaN            NaN   1.54176                 NaN            NaN  0.976296                 NaN            NaN            NaN
  1398.50        2500.00        96.8855                 NaN            NaN  0.641474                 NaN            NaN   1.51509                 NaN            NaN  0.957895                 NaN            NaN            NaN
  1395.99        2500.00        96.9521                 NaN            NaN  0.638556                 NaN            NaN   1.47323                 NaN            NaN  0.936073                 NaN            NaN            NaN
  1393.48        2500.00        97.0171                 NaN            NaN  0.642563                 NaN            NaN   1.42467                 NaN            NaN  0.915713                 NaN            NaN            NaN
  1390.98        2500.00        97.0672                 NaN            NaN  0.605079                 NaN            NaN   1.43258                 NaN            NaN  0.895183                 NaN            NaN            NaN
  1388.47        2500.00        97.1370                 NaN            NaN  0.617506                 NaN            NaN   1.37184                 NaN            NaN  0.873629                 NaN            NaN            NaN
  1385.96        2500.00        97.1927                 NaN            NaN  0.620089                 NaN            NaN   1.33115                 NaN            NaN  0.856110                 NaN            NaN            NaN
  1383.46        2500.00        97.2446                 NaN            NaN  0.604607                 NaN            NaN   1.31332                 NaN            NaN  0.837496                 NaN            NaN            NaN
  1380.95        2500.00        97.2983                 NaN            NaN  0.598881                 NaN            NaN   1.28351                 NaN            NaN  0.819326                 NaN            NaN            NaN
  1378.45        2500.00        97.3492                 NaN            NaN  0.591719                 NaN            NaN   1.25692                 NaN            NaN  0.802149                 NaN            NaN            NaN
  1375.94        2500.00        97.3973                 NaN            NaN  0.583623                 NaN            NaN   1.23425                 NaN            NaN  0.784860                 NaN            NaN            NaN
  1373.43        2500.00        97.4470                 NaN            NaN  0.576851                 NaN            NaN   1.20800                 NaN            NaN  0.768161                 NaN            NaN            NaN
  1370.93        2500.00        97.4901                 NaN            NaN  0.567377                 NaN            NaN   1.19012                 NaN            NaN  0.752365                 NaN            NaN            NaN
  1368.42        2500.00        97.5365                 NaN            NaN  0.557139                 NaN            NaN   1.17021                 NaN            NaN  0.736181                 NaN            NaN            NaN
  1365.91        2500.00        97.5797                 NaN            NaN  0.544195                 NaN            NaN   1.15544                 NaN            NaN  0.720626                 NaN            NaN            NaN
  1363.41        2500.00        97.6185                 NaN            NaN  0.537901                 NaN            NaN   1.13633                 NaN            NaN  0.707290                 NaN            NaN            NaN
  1360.90        2500.00        97.6666                 NaN            NaN  0.528322                 NaN            NaN   1.11563                 NaN            NaN  0.689451                 NaN            NaN            NaN
  1358.40        2500.00        97.7028                 NaN            NaN  0.518515                 NaN            NaN   1.10171                 NaN            NaN  0.676958                 NaN            NaN            NaN
  1355.89        2500.00        97.7398                 NaN            NaN  0.509089                 NaN            NaN   1.08772                 NaN            NaN  0.663372                 NaN            NaN            NaN
  1353.38        2500.00        97.7790                 NaN            NaN  0.497482                 NaN            NaN   1.07408                 NaN            NaN  0.649421                 NaN            NaN            NaN
  1350.88        2500.00        97.8122                 NaN            NaN  0.484290                 NaN            NaN   1.06684                 NaN            NaN  0.636702                 NaN            NaN            NaN
  1348.37        2500.00        97.8514                 NaN            NaN  0.477504                 NaN            NaN   1.04787                 NaN            NaN  0.623265                 NaN            NaN            NaN
  1345.86        2500.00        97.8851                 NaN            NaN  0.466618                 NaN            NaN   1.03736                 NaN            NaN  0.610885                 NaN            NaN            NaN
  1343.36        2500.00        97.9187                 NaN            NaN  0.452781                 NaN            NaN   1.03006                 NaN            NaN  0.598412                 NaN            NaN            NaN
  1340.85        2500.00        97.9504                 NaN            NaN  0.445950                 NaN            NaN   1.01656                 NaN            NaN  0.587097                 NaN            NaN            NaN
  1338.35        2500.00        97.9856                 NaN            NaN  0.432487                 NaN            NaN   1.00754                 NaN            NaN  0.574402                 NaN            NaN            NaN
  1335.84        2500.00        98.0157                 NaN            NaN  0.421994                 NaN            NaN  0.998626                 NaN            NaN  0.563675                 NaN            NaN            NaN
  1333.33        2500.00        98.0483                 NaN            NaN  0.410075                 NaN            NaN  0.989783                 NaN            NaN  0.551855                 NaN            NaN            NaN
  1330.83        2500.00        98.0784                 NaN            NaN  0.398871                 NaN            NaN  0.981701                 NaN            NaN  0.540999                 NaN            NaN            NaN
  1328.32        2500.00        98.1072                 NaN            NaN  0.386123                 NaN            NaN  0.976331                 NaN            NaN  0.530385                 NaN            NaN            NaN
  1325.81        2500.00        98.1343                 NaN            NaN  0.376302                 NaN            NaN  0.968820                 NaN            NaN  0.520554                 NaN            NaN            NaN
  1323.31        2500.00        98.1637                 NaN            NaN  0.361779                 NaN            NaN  0.964531                 NaN            NaN  0.509990                 NaN            NaN            NaN
  1320.80        2500.00        98.1912                 NaN            NaN  0.351093                 NaN            NaN  0.957503                 NaN            NaN  0.500197                 NaN            NaN            NaN
  1318.30        2500.00        98.2175                 NaN            NaN  0.337877                 NaN            NaN  0.953987                 NaN            NaN  0.490635                 NaN            NaN            NaN
  1315.79        2500.00        98.2441                 NaN            NaN  0.323705                 NaN            NaN  0.950945                 NaN            NaN  0.481268                 NaN            NaN            NaN
  1313.28        2500.00        98.2723                 NaN            NaN  0.311832                 NaN            NaN  0.944143                 NaN            NaN  0.471754                 NaN            NaN            NaN
  1310.78        2500.00        98.2939                 NaN            NaN  0.299712                 NaN            NaN  0.942532                 NaN            NaN  0.463849                 NaN            NaN            NaN
  1308.27        2500.00        98.3171                 NaN            NaN  0.290480                 NaN            NaN  0.937401                 NaN            NaN  0.455016                 NaN            NaN            NaN
  1305.76        2500.00        98.3438                 NaN            NaN  0.271858                 NaN            NaN  0.938577                 NaN            NaN  0.445772                 NaN            NaN            NaN
  1303.26        2500.00        98.3654                 NaN            NaN  0.260787                 NaN            NaN  0.935409                 NaN            NaN  0.438368                 NaN            NaN            NaN
  1300.75        2500.00        98.3875                 NaN            NaN  0.249494                 NaN            NaN  0.932429                 NaN            NaN  0.430618                 NaN            NaN            NaN
  1298.25        2500.00        98.4077                 NaN            NaN  0.233170                 NaN            NaN  0.935167                 NaN            NaN  0.423923                 NaN            NaN            NaN
  1295.74        2500.00        87.4085                 NaN            NaN  0.657350                 NaN            NaN   3.90648                 NaN            NaN   1.75873        6.26892                 NaN            NaN
  1293.23        2500.00        85.6853                 NaN            NaN  0.479998                 NaN            NaN   4.69819                 NaN            NaN   1.96387        7.17266                 NaN            NaN
  1290.73        2500.00        82.4334                 NaN            NaN  0.314543                 NaN            NaN   5.73885                 NaN            NaN   2.39665        8.72566       0.390879                 NaN
  1288.22        2500.00        83.5113                 NaN            NaN  0.139882                 NaN            NaN   5.58192                 NaN            NaN   2.25210        8.09420       0.420593                 NaN
  1285.71        2500.00        85.2615                 NaN            NaN  0.750186E-002            NaN            NaN   5.20425                 NaN            NaN   2.01591        7.14853       0.362278                 NaN
  1283.21        2500.00        86.8507                 NaN            NaN            NaN            NaN            NaN   4.70435                 NaN            NaN   1.81554        6.31839       0.310998                 NaN
  1280.70        2500.00        86.6584                 NaN            NaN            NaN            NaN            NaN   4.58875                 NaN            NaN   1.86558        6.55162       0.335693                 NaN
  1278.20        2500.00        83.8885                 NaN            NaN   1.03559                 NaN            NaN   3.49579                 NaN            NaN   2.44946        8.63454       0.496144                 NaN
  1275.69        2500.00        94.5399                 NaN            NaN            NaN            NaN            NaN   2.15764                 NaN            NaN  0.759551        2.44677       0.960942E-001            NaN
  1273.18        2500.00        92.0096                 NaN            NaN  0.585556E-004            NaN            NaN  0.129384        2.34294                 NaN   1.19792        4.09592       0.224209                 NaN
  1270.68        2500.00        96.6141                 NaN            NaN            NaN            NaN            NaN  0.184754        1.19992                 NaN  0.338264        1.59660       0.663581E-001            NaN
  1268.17        2500.00        94.6495                 NaN            NaN            NaN            NaN            NaN   2.45548                 NaN            NaN  0.778453        2.07075       0.457713E-001            NaN
  1265.66        2500.00        94.0247                 NaN            NaN            NaN            NaN            NaN   2.50836                 NaN            NaN  0.779484        2.57827       0.109139                 NaN
  1263.16        2500.00        97.8418                 NaN            NaN            NaN            NaN            NaN  0.978696E-001            NaN            NaN  0.229442        1.68423       0.146695                 NaN
  1260.65        2500.00        94.4341                 NaN            NaN            NaN            NaN            NaN   2.20305       0.245891                 NaN  0.767020        2.28123       0.687069E-001            NaN
  1258.15        2500.00        86.0640                 NaN            NaN            NaN            NaN            NaN   6.53256                 NaN            NaN   1.82478        5.41339       0.165221                 NaN
  1255.64        2500.00        94.4707                 NaN            NaN            NaN            NaN            NaN   2.01357                 NaN            NaN  0.739109        2.64678       0.129799                 NaN
  1253.13        2500.00        93.8491                 NaN            NaN            NaN            NaN            NaN   1.36428       0.756227                 NaN  0.825860        3.06834       0.136172                 NaN
  1250.63        2500.00        97.1117                 NaN            NaN            NaN            NaN            NaN   1.08474       0.187775E-002            NaN  0.396966        1.33331       0.713640E-001            NaN
  1248.12        2500.00        96.1706                 NaN            NaN            NaN            NaN            NaN   1.35875                 NaN            NaN  0.499239        1.87859       0.928616E-001            NaN
  1245.61        2500.00        95.8221                 NaN            NaN            NaN            NaN            NaN   1.46283                 NaN            NaN  0.651756        1.92980       0.133496                 NaN
  1243.11        2500.00        91.5533                 NaN            NaN            NaN            NaN            NaN   1.11953       0.595728                 NaN  0.855049        3.90956       0.920877E-001   1.87474     
  1240.60        2500.00        80.7229                 NaN            NaN            NaN            NaN            NaN   4.33173                 NaN            NaN   1.89373        7.38966       0.177840        5.48410     
  1238.10        2500.00        79.3930                 NaN            NaN            NaN            NaN            NaN   3.94386                 NaN            NaN   1.93039        8.23471       0.236507        6.26151     
  1235.59        2500.00        81.0799                 NaN            NaN            NaN            NaN            NaN   3.29392                 NaN            NaN   1.68908        7.80886       0.248291        5.87997     
  1233.08        2500.00        79.2535                 NaN            NaN            NaN            NaN            NaN   1.76315        1.71397                 NaN   1.88913        8.70718       0.230539        6.44251     
  1230.58        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.2314        5.47721                 NaN   8.26890        43.4043        1.12886        31.4893     
  1228.07        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.2710        5.44021                 NaN   8.27595        43.3957        1.12746        31.4897     
  1225.56        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.3105        5.40339                 NaN   8.28300        43.3871        1.12604        31.4900     
  1223.06        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.19983        12.7445                 NaN   8.47772        42.9959        1.05333        31.5287     
  1220.55        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.89554        8.95975       0.225624E-005   8.40510        43.1429        1.08323        31.5135     
  1218.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.99632        8.86147       0.221566E-005   8.41070        43.1357        1.08198        31.5138     
  1215.54        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.07161        8.78893       0.218565E-005   8.41616        43.1284        1.08068        31.5143     
  1213.03        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.15779        8.70549       0.215034E-005   8.42178        43.1209        1.07938        31.5147     
  1210.53        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.26337        8.60250       0.211222E-005   8.42737        43.1136        1.07808        31.5151     
  1208.02        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.34432        8.52444       0.207738E-005   8.43303        43.1060        1.07673        31.5155     
  1205.51        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.41289        8.45893       0.204454E-005   8.43861        43.0982        1.07533        31.5160     
  1203.01        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.50830        8.36640                 NaN   8.44430        43.0906        1.07395        31.5164     
  1200.50        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.57963        8.29822       0.197230E-005   8.45001        43.0827        1.07251        31.5169     
  1197.99        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.65601        8.22499       0.193793E-005   8.45574        43.0748        1.07106        31.5174     
  1195.49        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.74214        8.14198       0.190373E-005   8.46143        43.0669        1.06962        31.5179     
  1192.98        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.80749        8.07568       0.433137E-002   8.46722        43.0587        1.06810        31.5184     
  1190.48        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.86572        8.02530       0.183786E-005   8.47295        43.0505        1.06656        31.5190     
  1187.97        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.96991        7.92418                 NaN   8.47868        43.0426        1.06510        31.5195     
  1185.46        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.20164        7.70603                 NaN   8.48382        43.0242        1.06160        31.5227     
  1182.96        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.29500        7.61729                 NaN   8.49448        43.0126        1.05804        31.5226     
  1180.45        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.9830        4.78421       0.138078E-002   8.41261        43.2232        1.09833        31.4973     
  1177.94        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.0168        4.75426       0.141230E-002   8.41942        43.2137        1.09651        31.4979     
  1175.44        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.0470        4.72789       0.153178E-002   8.42602        43.2044        1.09471        31.4985     
  1172.93        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.0819        4.69702       0.154756E-002   8.43291        43.1947        1.09282        31.4991     
  1170.43        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.28993        7.64814       0.432561E-005   8.52918        42.9585        1.04767        31.5266     
  1167.92        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.1457        4.64138       0.160741E-002   8.44634        43.1755        1.08908        31.5004     
  1165.41        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.1767        4.61440       0.165225E-002   8.45327        43.1658        1.08711        31.5011     
  1162.91        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.2012        4.59405       0.158428E-002   8.45943        43.1567        1.08534        31.5017     
  1160.40        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.2360        4.56372       0.164530E-002   8.46636        43.1466        1.08334        31.5024     
  1157.89        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.41099        11.3653                 NaN   8.47687        43.1746        1.07870        31.4936     
  1155.39        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.38715        11.3937                 NaN   8.48354        43.1646        1.07674        31.4943     
  1152.88        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.65034        7.28930       0.193579E-002   8.56358        42.9210        1.04657        31.5273     
  1150.38        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.34131        11.4488                 NaN   8.49680        43.1444        1.07276        31.4959     
  1147.87        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.32233        11.4728                 NaN   8.50331        43.1343        1.07066        31.4966     
  1145.36        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.30330        11.4965                 NaN   8.50984        43.1244        1.06863        31.4973     
  1142.86        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.27758        11.5268                 NaN   8.51652        43.1142        1.06668        31.4983     
  1140.35        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.25793        11.5513                 NaN   8.52304        43.1040        1.06462        31.4991     
  1137.84        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.23866        11.5755                 NaN   8.52954        43.0939        1.06256        31.4999     
  1135.34        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.22032        11.5987                 NaN   8.53601        43.0838        1.06048        31.5007     
  1132.83        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.20282        11.6211                 NaN   8.54248        43.0737        1.05840        31.5015     
  1130.33        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.18617        11.6427                 NaN   8.54889        43.0635        1.05628        31.5024     
  1127.82        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.17009        11.6638                 NaN   8.55529        43.0534        1.05417        31.5032     
  1125.31        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.20252        6.80368                 NaN   8.62706        42.8142        1.01699        31.5355     
  1122.81        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.22561        6.78746                 NaN   8.63232        42.8026        1.01515        31.5369     
  1120.30        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.31803        6.70432                 NaN   8.64078        42.7872        1.01144        31.5382     
  1117.79        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.35206        6.67678                 NaN   8.64699        42.7759        1.00902        31.5393     
  1115.29        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.38066        6.65461       0.213024E-005   8.65281        42.7647        1.00679        31.5404     
  1112.78        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.45749        6.57420                 NaN   8.65476        42.7669        1.00692        31.5397     
  1110.28        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.08888        11.7820                 NaN   8.60072        42.9800        1.03870        31.5097     
  1107.77        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.07935        11.7970                 NaN   8.60705        42.9695        1.03644        31.5107     
  1105.26        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.08269        11.7977                 NaN   8.61267        42.9610        1.03452        31.5114     
  1102.76        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.06387        11.8228                 NaN   8.61927        42.9495        1.03210        31.5125     
  1100.25        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.05771        11.8339                 NaN   8.62526        42.9398        1.02998        31.5133     
  1097.74        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.06536        11.8305                 NaN   8.63085        42.9312        1.02800        31.5141     
  1095.24        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.04024        11.8603                 NaN   8.63690        42.9220        1.02586        31.5147     
  1092.73        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.03486        11.8710                 NaN   8.64295        42.9120        1.02362        31.5156     
  1090.23        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.04128        11.8713                 NaN   8.64945        42.8998        1.02110        31.5170     
  1087.72        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.02815        11.8900                 NaN   8.65577        42.8894        1.01871        31.5179     
  1085.21        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.81197        6.28442       0.184783E-005   8.71512        42.6552       0.982929        31.5504     
  1082.71        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.84924        6.25323       0.285108E-005   8.72137        42.6446       0.980301        31.5513     
  1080.20        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.88589        6.22266       0.113552E-005   8.72763        42.6340       0.977660        31.5522     
  1077.69        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.52971        11.6815                 NaN   8.79998        42.4722       0.943980        31.5726     
  1075.19        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.79050        6.33467                 NaN   8.74742        42.6045       0.968601        31.5543     
  1072.68        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.80238        6.32879                 NaN   8.75402        42.5940       0.965664        31.5552     
  1070.18        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.82545        6.31191                 NaN   8.76136        42.5828       0.962401        31.5561     
  1067.67        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.83434        6.30856                 NaN   8.76897        42.5722       0.959052        31.5569     
  1065.16        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.84725        6.30029                 NaN   8.77686        42.5623       0.955666        31.5576     
  1062.66        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.87535        6.27562                 NaN   8.78099        42.5552       0.954261        31.5586     
  1060.15        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   16.3464                 NaN            NaN   8.90936        42.2575       0.891342        31.5955     
  1057.64        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.96265        6.20343       0.390799E-005   8.79794        42.5230       0.948542        31.5644     
  1055.14        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.85719        6.30692       0.144643E-003   8.78001        42.5376       0.955731        31.5624     
  1052.63        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.0515        6.14311                 NaN   8.79264        42.4865       0.952693        31.5736     
  1050.13        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.94522        6.25954                 NaN   8.80451        42.4725       0.945287        31.5730     
  1047.62        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.91444        6.30077                 NaN   8.80984        42.4577       0.942482        31.5747     
  1045.11        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.90466        6.32149                 NaN   8.81501        42.4421       0.939948        31.5768     
  1042.61        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.90158        6.33438                 NaN   8.82006        42.4281       0.937352        31.5785     
  1040.10        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.89249        6.35222                 NaN   8.82555        42.4154       0.934511        31.5799     
  1037.59        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.90720        6.31250                 NaN   8.82837        42.4492       0.932435        31.5703     
  1035.09        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.2364        5.97857                 NaN   8.82914        42.4393       0.939098        31.5775     
  1032.58        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.71449        11.3541       0.206219E-004   8.75845        42.6471       0.976236        31.5496     
  1030.08        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.71988        11.3525       0.229265E-004   8.76318        42.6394       0.974544        31.5504     
