|6.6.6
Archiving\03_Data\Dfrac/QFM_m1.75/YM20/YM20_3.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q              hed           
  1032.58        2500.00                 NaN            NaN   2.93658                 NaN            NaN   7.27019                 NaN            NaN   8.33398        46.7225       0.802635        33.9341                 NaN
  1030.08        2500.00                 NaN            NaN   2.92087                 NaN            NaN   7.31115       0.204581E-004            NaN   8.33993        46.6968       0.799224        33.9320                 NaN
  1027.57        2500.00                 NaN            NaN   2.96881                 NaN            NaN   7.22593                 NaN            NaN   8.33415        46.7122       0.803430        33.9554                 NaN
  1025.06        2500.00                 NaN            NaN   2.95483                 NaN            NaN   7.25646       0.187182E-004            NaN   8.33866        46.6960       0.801164        33.9529                 NaN
  1022.56        2500.00                 NaN            NaN   3.03612                 NaN            NaN   7.09739       0.242480E-004            NaN   8.32134        46.7486       0.809816        33.9867                 NaN
  1020.05        2500.00                 NaN            NaN   3.03408                 NaN            NaN   7.13751                 NaN            NaN   8.33771        46.6922       0.802836        33.9957                 NaN
  1017.54        2500.00                 NaN            NaN   2.99998                 NaN            NaN   7.18534                 NaN            NaN   8.33801        46.6912       0.803528        33.9819                 NaN
  1015.04        2500.00                 NaN            NaN   3.01585                 NaN            NaN   7.15978       0.181435E-004            NaN   8.33753        46.6905       0.804451        33.9919                 NaN
  1012.53        2500.00                 NaN            NaN   3.03019                 NaN            NaN   7.13724       0.177854E-004            NaN   8.33743        46.6886       0.805205        34.0013                 NaN
  1010.03        2500.00                 NaN            NaN   3.04384                 NaN            NaN   7.11610       0.173954E-004            NaN   8.33750        46.6863       0.805887        34.0104                 NaN
  1007.52        2500.00                 NaN            NaN            NaN            NaN            NaN   4.59298        7.79501                 NaN   8.87962        45.4328       0.586217        32.7134                 NaN
  1005.01        2500.00                 NaN            NaN            NaN            NaN            NaN   4.58049        7.81222                 NaN   8.88622        45.4195       0.585077        32.7165                 NaN
  1002.51        2500.00                 NaN            NaN            NaN            NaN            NaN   4.56882        7.82864                 NaN   8.89284        45.4061       0.583932        32.7196                 NaN
  1000.00        2500.00                 NaN            NaN   3.09440                 NaN            NaN   7.03881       0.105993E-004            NaN   8.33866        46.6746       0.808266        34.0453                 NaN
