|6.6.6
Archiving\03_Data\Dfrac/QFM_m1.75/YM20/YM20_1.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q              hed           
  1030.08        2500.00                 NaN            NaN   4.67573                 NaN            NaN   9.54161       0.279495E-004            NaN   8.47745        43.8034        1.39538        32.1064                 NaN
  1027.57        2500.00                 NaN            NaN   4.75293                 NaN            NaN   9.42224                 NaN            NaN   8.47203        43.8211        1.40285        32.1288                 NaN
  1025.06        2500.00                 NaN            NaN   4.73065                 NaN            NaN   9.46386       0.255718E-004            NaN   8.47645        43.8058        1.39891        32.1243                 NaN
  1022.56        2500.00                 NaN            NaN   4.86150                 NaN            NaN   9.24577       0.331201E-004            NaN   8.45974        43.8607        1.41421        32.1581                 NaN
  1020.05        2500.00                 NaN            NaN   4.85822                 NaN            NaN   9.29335                 NaN            NaN   8.47602        43.8067        1.40200        32.1637                 NaN
  1017.54        2500.00                 NaN            NaN   4.80374                 NaN            NaN   9.36217                 NaN            NaN   8.47621        43.8061        1.40324        32.1486                 NaN
  1015.04        2500.00                 NaN            NaN   4.82943                 NaN            NaN   9.32577       0.247836E-004            NaN   8.47587        43.8069        1.40491        32.1570                 NaN
  1012.53        2500.00                 NaN            NaN   4.85267                 NaN            NaN   9.29348       0.242940E-004            NaN   8.47590        43.8068        1.40630        32.1649                 NaN
  1010.03        2500.00                 NaN            NaN   4.87478                 NaN            NaN   9.26305       0.237608E-004            NaN   8.47609        43.8061        1.40755        32.1724                 NaN
  1007.52        2500.00                 NaN            NaN            NaN            NaN            NaN   5.95606        10.6193                 NaN   9.00540        42.5286        1.02144        30.8692                 NaN
  1005.01        2500.00                 NaN            NaN            NaN            NaN            NaN   5.93800        10.6424                 NaN   9.01213        42.5172        1.01949        30.8708                 NaN
  1002.51        2500.00                 NaN            NaN            NaN            NaN            NaN   5.92105        10.6645                 NaN   9.01887        42.5057        1.01753        30.8724                 NaN
  1000.00        2500.00                 NaN            NaN   4.95684                 NaN            NaN   9.15149       0.144809E-004            NaN   8.47775        43.8009        1.41197        32.2010                 NaN
