|6.6.6
Archiving\03_Data\fracLP/QFM_m2.5/KHA22/KHA22_1.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          18
T(K)           P(bar)         melt(TH)       melt(TH)       melt(TH)       mang           Ni             O(HP)          Sp(TH)         Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1155.39        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.8609                 NaN            NaN   7.47889        40.7116       0.601425        39.3472     
  1152.88        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.84846        6.01064                 NaN   7.48190        40.7097       0.601800        39.3475     
  1150.38        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.20928        3.65548                 NaN   7.48627        40.7015       0.599504        39.3480     
  1147.87        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.8732                 NaN            NaN   7.49206        40.6898       0.596085        39.3488     
  1145.36        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.39119        6.47603                 NaN   7.49083        40.6952       0.598248        39.3485     
  1142.86        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.87036        6.99868                 NaN   7.49324        40.6915       0.597442        39.3488     
  1140.35        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.8856                 NaN            NaN   7.50507        40.6680       0.590733        39.3505     
  1137.84        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.53485        6.34114                 NaN   7.50017        40.6798       0.594423        39.3497     
  1135.34        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.51045        5.37153                 NaN   7.50543        40.6703       0.591907        39.3504     
  1132.83        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.8992                 NaN            NaN   7.51868        40.6449       0.584924        39.3523     
  1130.33        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.9024                 NaN            NaN   7.52220        40.6389       0.583529        39.3529     
  1127.82        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.68051        4.21384                 NaN   7.51725        40.6501       0.586515        39.3518     
  1125.31        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.39401        3.50727       0.101450E-003   7.52339        40.6387       0.583636        39.3528     
  1122.81        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.78181        3.13224       0.513703E-004   7.53416        40.6188       0.578445        39.3545     
  1120.30        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.9222                 NaN            NaN   7.54118        40.6059       0.575108        39.3556     
  1117.79        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.44821        6.45592                 NaN   7.53256        40.6262       0.582202        39.3549     
  1115.29        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.83343        2.09290                 NaN   7.54696        40.5966       0.573297        39.3568     
  1112.78        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.95144        3.96859                 NaN   7.54399        40.6026       0.575979        39.3574     
  1110.28        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.07373        3.84596                 NaN   7.54460        40.6018       0.576073        39.3578     
  1107.77        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.00706        8.92710                 NaN   7.55597        40.5808       0.570073        39.3590     
  1105.26        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.18130        2.75618                 NaN   7.55983        40.5744       0.568578        39.3597     
  1102.76        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.86917        9.06931                 NaN   7.56218        40.5708       0.568100        39.3605     
  1100.25        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.34162        8.59859                 NaN   7.56436        40.5670       0.567398        39.3611     
  1097.74        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.58047        8.36193                 NaN   7.56695        40.5620       0.566678        39.3619     
  1095.24        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.71498        8.22850                 NaN   7.56916        40.5587       0.566127        39.3626     
  1092.73        500.000                 NaN            NaN            NaN            NaN            NaN  0.463745E-005            NaN            NaN            NaN   3.83762        8.10604                 NaN   7.57087        40.5565       0.565843        39.3631     
  1090.23        500.000                 NaN            NaN            NaN            NaN            NaN   1.04845                 NaN            NaN            NaN   4.12910        6.24638                 NaN   7.44722        40.8341       0.650062        39.6447     
  1087.72        500.000                 NaN            NaN            NaN            NaN            NaN   2.11824                 NaN            NaN            NaN   8.75825                 NaN            NaN   7.30826        41.1441       0.741922        39.9292     
  1085.21        500.000                 NaN            NaN            NaN            NaN            NaN   2.27110                 NaN            NaN            NaN   8.54127                 NaN            NaN   7.30011        41.1636       0.750309        39.9736     
  1082.71        500.000                 NaN            NaN            NaN            NaN            NaN   2.33152                 NaN            NaN            NaN   8.45141                 NaN            NaN   7.29407        41.1778       0.755010        39.9902     
  1080.20        500.000                 NaN            NaN            NaN            NaN            NaN   2.51212                 NaN            NaN            NaN   8.18138                 NaN            NaN   7.27629        41.2196       0.769639        40.0410     
  1077.69        500.000                 NaN            NaN            NaN            NaN            NaN   2.59841                 NaN            NaN            NaN   8.05134                 NaN            NaN   7.26733        41.2404       0.777030        40.0655     
  1075.19        500.000                 NaN            NaN            NaN            NaN            NaN   2.59841                 NaN            NaN            NaN   8.05134                 NaN            NaN   7.26733        41.2404       0.777030        40.0655     
  1072.68        500.000                 NaN            NaN            NaN            NaN            NaN   2.59840                 NaN            NaN            NaN   8.05134                 NaN            NaN   7.26733        41.2404       0.777030        40.0655     
  1070.18        500.000                 NaN            NaN            NaN            NaN            NaN   2.59841                 NaN            NaN            NaN   8.05134                 NaN            NaN   7.26733        41.2404       0.777030        40.0655     
  1067.67        500.000                 NaN            NaN            NaN            NaN            NaN   2.62425                 NaN            NaN            NaN   8.01351                 NaN            NaN   7.26527        41.2450       0.778885        40.0731     
  1065.16        500.000                 NaN            NaN            NaN            NaN            NaN   2.62373                 NaN            NaN            NaN   8.01426                 NaN            NaN   7.26531        41.2449       0.778848        40.0729     
  1062.66        500.000                 NaN            NaN            NaN            NaN            NaN   2.62427                 NaN            NaN            NaN   8.01348                 NaN            NaN   7.26527        41.2450       0.778886        40.0731     
  1060.15        500.000                 NaN            NaN            NaN            NaN            NaN   2.73448                 NaN            NaN            NaN   7.85245                 NaN            NaN   7.25666        41.2646       0.786685        40.1052     
  1057.64        500.000                 NaN            NaN            NaN            NaN            NaN   2.73590                 NaN            NaN            NaN   7.85032                 NaN            NaN   7.25653        41.2649       0.786800        40.1056     
  1055.14        500.000                 NaN            NaN            NaN            NaN            NaN   2.73757                 NaN            NaN            NaN   7.84792                 NaN            NaN   7.25642        41.2651       0.786912        40.1061     
  1052.63        500.000                 NaN            NaN            NaN            NaN            NaN   2.77504                 NaN            NaN            NaN   7.78720                 NaN            NaN   7.25033        41.2804       0.791280        40.1158     
  1050.13        500.000                 NaN            NaN            NaN            NaN            NaN   2.75472                 NaN            NaN            NaN   7.82343                 NaN            NaN   7.25546        41.2672       0.787989        40.1112     
  1047.62        500.000                 NaN            NaN            NaN            NaN            NaN   2.86499                 NaN            NaN            NaN   7.66610                 NaN            NaN   7.24941        41.2804       0.794827        40.1443     
  1045.11        500.000                 NaN            NaN            NaN            NaN            NaN   2.88972                 NaN            NaN            NaN   7.62912                 NaN            NaN   7.24710        41.2865       0.796673        40.1509     
  1042.61        500.000                 NaN            NaN            NaN            NaN            NaN   2.91489                 NaN            NaN            NaN   7.59388                 NaN            NaN   7.24642        41.2871       0.798240        40.1595     
  1040.10        500.000                 NaN            NaN            NaN            NaN            NaN   2.93727                 NaN            NaN            NaN   7.56216                 NaN            NaN   7.24542        41.2892       0.799590        40.1663     
  1037.59        500.000                 NaN            NaN            NaN            NaN            NaN   2.95933                 NaN            NaN            NaN   7.53040                 NaN            NaN   7.24422        41.2920       0.801029        40.1730     
  1035.09        500.000                 NaN            NaN            NaN            NaN            NaN   2.98034                 NaN            NaN            NaN   7.49971                 NaN            NaN   7.24271        41.2961       0.802414        40.1788     
  1032.58        500.000                 NaN            NaN            NaN            NaN            NaN   2.99827                 NaN            NaN            NaN   7.47720                 NaN            NaN   7.24377        41.2923       0.802845        40.1856     
  1030.08        500.000                 NaN            NaN            NaN            NaN            NaN   3.01665                 NaN            NaN            NaN   7.45088                 NaN            NaN   7.24235        41.2960       0.803712        40.1904     
  1027.57        500.000                 NaN            NaN            NaN            NaN            NaN   3.03714                 NaN            NaN            NaN   7.42177                 NaN            NaN   7.24191        41.2964       0.805296        40.1974     
  1025.06        500.000                 NaN            NaN            NaN            NaN            NaN   3.05490                 NaN            NaN            NaN   7.39681                 NaN            NaN   7.24116        41.2984       0.806214        40.2025     
  1022.56        500.000                 NaN            NaN            NaN            NaN            NaN   3.07335                 NaN            NaN            NaN   7.37151                 NaN            NaN   7.24109        41.2979       0.807216        40.2090     
  1020.05        500.000                 NaN            NaN            NaN            NaN            NaN   3.09039                 NaN            NaN            NaN   7.34813                 NaN            NaN   7.24088        41.2981       0.808050        40.2145     
  1017.54        500.000                 NaN            NaN            NaN            NaN            NaN   3.10399                 NaN            NaN            NaN   7.32790                 NaN            NaN   7.23985        41.3006       0.809143        40.2185     
  1015.04        500.000                 NaN            NaN            NaN            NaN            NaN   3.11319                 NaN            NaN            NaN   7.31531                 NaN            NaN   7.23977        41.3006       0.809590        40.2215     
  1012.53        500.000                 NaN            NaN            NaN            NaN            NaN   3.11946                 NaN            NaN            NaN   7.28656                 NaN            NaN   7.23023        41.3286       0.815331        40.2198     
  1010.03        500.000                 NaN            NaN            NaN            NaN            NaN   3.20463                 NaN            NaN            NaN   7.16936                 NaN            NaN   7.22841        41.3307       0.819583        40.2473     
  1007.52        500.000                 NaN            NaN            NaN            NaN            NaN   3.20463                 NaN            NaN            NaN   7.16936                 NaN            NaN   7.22841        41.3307       0.819583        40.2473     
  1005.01        500.000                 NaN            NaN            NaN            NaN            NaN   3.20463                 NaN            NaN            NaN   7.16936                 NaN            NaN   7.22841        41.3307       0.819583        40.2473     
  1002.51        500.000                 NaN            NaN            NaN            NaN            NaN   3.23535                 NaN            NaN            NaN   7.12837                 NaN            NaN   7.22886        41.3290       0.820811        40.2576     
  1000.00        500.000                 NaN            NaN            NaN            NaN            NaN   3.23535                 NaN            NaN            NaN   7.12837                 NaN            NaN   7.22886        41.3290       0.820811        40.2576     
