|6.6.6
Archiving\03_Data\Deqfrac/QFM_m2.25/WD94/WD94_1.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q              hed           
  1308.58        2500.00                 NaN   99.0048                 NaN  0.195982       0.525383                 NaN            NaN  0.273876                 NaN            NaN            NaN            NaN
  1307.00        2500.00                 NaN   99.0127                 NaN  0.191096       0.525199                 NaN            NaN  0.271007                 NaN            NaN            NaN            NaN
  1305.42        2500.00                 NaN   99.0189                 NaN  0.188476       0.523981                 NaN            NaN  0.268656                 NaN            NaN            NaN            NaN
  1303.84        2500.00                 NaN   99.0268                 NaN  0.178877       0.528744                 NaN            NaN  0.265552                 NaN            NaN            NaN            NaN
  1302.25        2500.00                 NaN   99.0337                 NaN  0.174235       0.528980                 NaN            NaN  0.263094                 NaN            NaN            NaN            NaN
  1300.67        2500.00                 NaN   99.0427                 NaN  0.172238       0.524791                 NaN            NaN  0.260303                 NaN            NaN            NaN            NaN
  1299.09        2500.00                 NaN   99.0471                 NaN  0.163488       0.531354                 NaN            NaN  0.258107                 NaN            NaN            NaN            NaN
  1297.51        2500.00                 NaN   92.6788                 NaN  0.577405        2.01521                 NaN            NaN   1.04467        3.68392                 NaN            NaN            NaN
  1295.92        2500.00                 NaN   89.4127                 NaN  0.712794        2.88791                 NaN            NaN   1.44693        5.53967                 NaN            NaN            NaN
  1294.34        2500.00                 NaN   85.2224                 NaN  0.951012        3.79968                 NaN            NaN   2.00425        7.69729       0.325379                 NaN            NaN
  1292.76        2500.00                 NaN   82.5457                 NaN   1.13883        4.33745                 NaN            NaN   2.35946        9.04844       0.570085                 NaN            NaN
  1291.18        2500.00                 NaN   84.2297                 NaN   1.04731        3.95374                 NaN            NaN   2.13759        8.12334       0.508304                 NaN            NaN
  1289.59        2500.00                 NaN   85.7184                 NaN  0.957705        3.61662                 NaN            NaN   1.94143        7.31142       0.454413                 NaN            NaN
  1288.01        2500.00                 NaN   86.9885                 NaN  0.863362        3.34718                 NaN            NaN   1.77347        6.61942       0.408050                 NaN            NaN
  1286.43        2500.00                 NaN   86.4897                 NaN  0.816536        3.47575                 NaN            NaN   1.84807        6.93531       0.434657                 NaN            NaN
  1284.85        2500.00                 NaN   90.9795                 NaN  0.627828        2.43656                 NaN            NaN   1.23509        4.45791       0.263099                 NaN            NaN
  1283.26        2500.00                 NaN   89.8584                 NaN  0.626523        2.75593                 NaN            NaN   1.39035        5.06456       0.304198                 NaN            NaN
  1281.68        2500.00                 NaN   88.6450                 NaN  0.934194        2.64203                 NaN            NaN   1.61168        5.78960       0.377498                 NaN            NaN
  1280.10        2500.00                 NaN   92.2001                 NaN  0.682173        2.00493                 NaN            NaN   1.06073        3.83772       0.214338                 NaN            NaN
  1278.52        2500.00                 NaN   92.9470                 NaN  0.179407        2.16101                 NaN            NaN  0.953703        3.54412       0.214723                 NaN            NaN
  1276.93        2500.00                 NaN   92.5597                 NaN  0.107892        2.62285                 NaN            NaN  0.997783        3.52188       0.189878                 NaN            NaN
  1275.35        2500.00                 NaN   90.0334                 NaN  0.330105        1.62746        1.12699                 NaN   1.36278        5.23336       0.285946                 NaN            NaN
  1273.77        2500.00                 NaN   95.3083                 NaN            NaN   2.18996                 NaN            NaN  0.654829        1.76500       0.818853E-001            NaN            NaN
  1272.19        2500.00                 NaN   91.2190                 NaN  0.137883        2.83796                 NaN            NaN   1.22250        4.34904       0.233645                 NaN            NaN
  1270.60        2500.00                 NaN   94.6438                 NaN  0.349871        1.55512                 NaN            NaN  0.780834        2.50625       0.164110                 NaN            NaN
  1269.02        2500.00                 NaN   94.4216                 NaN            NaN   2.04862                 NaN            NaN  0.742503        2.66019       0.127060                 NaN            NaN
  1267.44        2500.00                 NaN   92.0172                 NaN  0.196542        2.73033                 NaN            NaN   1.10171        3.76830       0.185881                 NaN            NaN
  1265.86        2500.00                 NaN   94.5184                 NaN            NaN   1.97884                 NaN            NaN  0.714387        2.64126       0.147118                 NaN            NaN
  1264.27        2500.00                 NaN   95.9479                 NaN            NaN   1.54689                 NaN            NaN  0.559309        1.88450       0.614351E-001            NaN            NaN
  1262.69        2500.00                 NaN   94.6385                 NaN            NaN   1.97781                 NaN            NaN  0.738824        2.52729       0.117578                 NaN            NaN
  1261.11        2500.00                 NaN   94.6403                 NaN  0.469619E-001   1.80773                 NaN            NaN  0.754739        2.61645       0.133827                 NaN            NaN
  1259.53        2500.00                 NaN   96.8795                 NaN            NaN  0.160475E-001  0.466364E-001            NaN  0.667163        2.19904       0.191617                 NaN            NaN
  1257.94        2500.00                 NaN   96.9877                 NaN            NaN  0.871945       0.438901                 NaN  0.237934        1.36151       0.102038                 NaN            NaN
  1256.36        2500.00                 NaN   92.7008                 NaN            NaN   3.59327                 NaN            NaN  0.897882        2.80673       0.129801E-002            NaN            NaN
  1254.78        2500.00                 NaN   94.6075                 NaN            NaN   1.94337                 NaN            NaN  0.770877        2.57101       0.107230                 NaN            NaN
  1253.20        2500.00                 NaN   96.1706                 NaN            NaN   1.21421                 NaN            NaN  0.472833        2.01063       0.131767                 NaN            NaN
  1251.61        2500.00                 NaN   96.0775                 NaN            NaN   1.42990                 NaN            NaN  0.527730        1.85169       0.113171                 NaN            NaN
  1250.03        2500.00                 NaN   97.6016                 NaN            NaN  0.890293                 NaN            NaN  0.304586        1.19452       0.899402E-002            NaN            NaN
  1248.45        2500.00                 NaN   96.0859                 NaN            NaN   1.41980                 NaN            NaN  0.554278        1.85687       0.832000E-001            NaN            NaN
  1246.87        2500.00                 NaN   96.4555                 NaN            NaN   1.29744                 NaN            NaN  0.469140        1.71719       0.607724E-001            NaN            NaN
  1245.28        2500.00                 NaN   98.6911                 NaN            NaN  0.376215E-001  0.235379                 NaN  0.185974       0.743613       0.106316                 NaN            NaN
  1243.70        2500.00                 NaN   95.0139                 NaN            NaN   1.89611                 NaN            NaN  0.665536        2.39162       0.328273E-001            NaN            NaN
  1242.12        2500.00                 NaN   96.5187                 NaN            NaN   1.04965                 NaN            NaN  0.349206        1.96966       0.112828                 NaN            NaN
  1240.54        2500.00                 NaN   96.3062                 NaN            NaN   1.32473                 NaN            NaN  0.635970        1.71566       0.174439E-001            NaN            NaN
  1238.95        2500.00                 NaN   98.2716                 NaN            NaN  0.709581                 NaN            NaN  0.226841       0.749971       0.419956E-001            NaN            NaN
  1237.37        2500.00                 NaN   92.4247                 NaN            NaN   2.11239       0.154253E-005            NaN   1.11065        4.07730       0.274932                 NaN            NaN
  1235.79        2500.00                 NaN   97.0217                 NaN            NaN   1.15993                 NaN            NaN  0.151116E-001   1.71182                 NaN  0.914157E-001            NaN
  1234.21        2500.00                 NaN   61.0962                 NaN   2.56236                 NaN            NaN            NaN   2.93272        18.6413       0.637697        14.1298                 NaN
  1232.62        2500.00                 NaN   92.4251                 NaN            NaN   5.21872                 NaN            NaN   1.60857       0.697356       0.502063E-001            NaN            NaN
  1231.04        2500.00                 NaN   96.9706                 NaN            NaN   1.40164                 NaN            NaN  0.362710        1.26503                 NaN            NaN            NaN
  1229.46        2500.00                 NaN   98.5203                 NaN            NaN  0.703683                 NaN            NaN  0.181607       0.594450                 NaN            NaN            NaN
  1227.88        2500.00                 NaN            NaN            NaN            NaN   4.57159        11.3309                 NaN   8.52215        43.5394        1.08687        30.9491                 NaN
  1226.29        2500.00                 NaN            NaN            NaN            NaN   10.5646        5.24656       0.296396E-005   8.45738        43.6733        1.11671        30.9415                 NaN
  1224.71        2500.00                 NaN            NaN            NaN            NaN   3.25531        12.4629       0.199471E-005   8.41067        43.8014        1.13979        30.9299                 NaN
  1223.13        2500.00                 NaN            NaN            NaN            NaN   3.24350        12.4766       0.358506E-005   8.41514        43.7960        1.13883        30.9300                 NaN
  1221.55        2500.00                 NaN            NaN            NaN            NaN   7.94316        7.99598                 NaN   8.55092        43.4808        1.07427        30.9549                 NaN
  1219.96        2500.00                 NaN            NaN            NaN   5.28334       0.296765E-005   7.74334                 NaN   8.18896        44.9939        1.49256        32.2978                 NaN
  1218.38        2500.00                 NaN            NaN            NaN   5.43949       0.267196E-004   7.47748                 NaN   8.16619        45.0765        1.50807        32.3322                 NaN
  1216.80        2500.00                 NaN            NaN            NaN   5.44531       0.296759E-005   7.47624                 NaN   8.16609        45.0676        1.50814        32.3366                 NaN
  1215.22        2500.00                 NaN            NaN            NaN   6.41024       0.528055E-002            NaN            NaN   7.68123        46.5405        1.63484        32.2905        5.43742     
  1213.63        2500.00                 NaN            NaN            NaN   5.45427       0.296759E-005   7.46436                 NaN   8.16637        45.0673        1.50828        32.3394                 NaN
  1212.05        2500.00                 NaN            NaN            NaN            NaN   11.1361        4.69182       0.598160E-004   8.49856        43.6221        1.10848        30.9428                 NaN
  1210.47        2500.00                 NaN            NaN            NaN            NaN   11.1502        4.68202                 NaN   8.50134        43.6164        1.10657        30.9435                 NaN
  1208.89        2500.00                 NaN            NaN            NaN            NaN   11.1877        4.64381       0.593671E-004   8.50681        43.6125        1.10619        30.9429                 NaN
  1207.31        2500.00                 NaN            NaN            NaN            NaN   11.3759        4.45882                 NaN   8.51821        43.6004        1.10410        30.9426                 NaN
  1205.72        2500.00                 NaN            NaN            NaN            NaN   11.3542        4.48314                 NaN   8.52361        43.5932        1.10295        30.9428                 NaN
  1204.14        2500.00                 NaN            NaN            NaN            NaN   12.9601        2.96279                 NaN   8.53348        43.4798        1.10331        30.9605                 NaN
  1202.56        2500.00                 NaN            NaN            NaN            NaN   11.3724        4.46077                 NaN   8.53102        43.5906        1.10342        30.9418                 NaN
  1200.98        2500.00                 NaN            NaN            NaN            NaN   11.4128        4.42214                 NaN   8.53579        43.5849        1.10242        30.9420                 NaN
  1199.39        2500.00                 NaN            NaN            NaN            NaN   11.4503        4.38646                 NaN   8.54070        43.5791        1.10139        30.9421                 NaN
  1197.81        2500.00                 NaN            NaN            NaN   5.49673       0.480847E-005   7.40895                 NaN   8.16779        45.0644        1.50895        32.3532                 NaN
  1196.23        2500.00                 NaN            NaN            NaN            NaN   11.5144        4.32601                 NaN   8.55039        43.5675        1.09937        30.9423                 NaN
  1194.65        2500.00                 NaN            NaN            NaN            NaN   11.5460        4.29637                 NaN   8.55507        43.5617        1.09831        30.9425                 NaN
  1193.06        2500.00                 NaN            NaN            NaN            NaN   11.5781        4.26629                 NaN   8.55991        43.5558        1.09719        30.9427                 NaN
  1191.48        2500.00                 NaN            NaN            NaN            NaN   11.6205        4.22563                 NaN   8.56466        43.5502        1.09626        30.9428                 NaN
  1189.90        2500.00                 NaN            NaN            NaN            NaN   11.6360        4.21219                 NaN   8.56922        43.5444        1.09523        30.9430                 NaN
  1188.32        2500.00                 NaN            NaN            NaN            NaN   11.6646        4.18563                 NaN   8.57393        43.5385        1.09416        30.9432                 NaN
  1186.73        2500.00                 NaN            NaN            NaN            NaN   11.6981        4.15409                 NaN   8.57875        43.5325        1.09309        30.9434                 NaN
  1185.15        2500.00                 NaN            NaN            NaN            NaN   11.7267        4.12763                 NaN   8.58342        43.5266        1.09201        30.9436                 NaN
  1183.57        2500.00                 NaN            NaN            NaN            NaN   11.7309        4.12553                 NaN   8.58773        43.5209        1.09101        30.9439                 NaN
  1181.99        2500.00                 NaN            NaN            NaN            NaN   2.11795        13.7894                 NaN   8.52542        43.4965        1.10757        30.9632                 NaN
  1180.40        2500.00                 NaN            NaN            NaN            NaN   11.8072        4.05340                 NaN   8.59760        43.5088        1.08875        30.9442                 NaN
  1178.82        2500.00                 NaN            NaN            NaN            NaN   11.8341        4.02858                 NaN   8.60220        43.5030        1.08766        30.9444                 NaN
  1177.24        2500.00                 NaN            NaN            NaN            NaN   11.8579        4.00696                 NaN   8.60709        43.4969        1.08656        30.9446                 NaN
  1175.66        2500.00                 NaN            NaN            NaN            NaN   11.8824        3.98473                 NaN   8.61157        43.4910        1.08543        30.9449                 NaN
  1174.07        2500.00                 NaN            NaN            NaN            NaN   11.6762        4.19343                 NaN   8.61209        43.4874        1.08505        30.9458                 NaN
  1172.49        2500.00                 NaN            NaN            NaN            NaN   11.9263        3.94536                 NaN   8.62092        43.4788        1.08317        30.9454                 NaN
  1170.91        2500.00                 NaN            NaN            NaN            NaN   11.9580        3.91595                 NaN   8.62560        43.4728        1.08203        30.9456                 NaN
  1169.33        2500.00                 NaN            NaN            NaN            NaN   11.9773        3.89885                 NaN   8.63048        43.4666        1.08090        30.9459                 NaN
  1167.74        2500.00                 NaN            NaN            NaN            NaN   12.0171        3.86146                 NaN   8.63541        43.4602        1.07966        30.9461                 NaN
  1166.16        2500.00                 NaN            NaN            NaN            NaN   12.0205        3.86044                 NaN   8.63939        43.4546        1.07859        30.9465                 NaN
  1164.58        2500.00                 NaN            NaN            NaN            NaN   12.0681        3.81523                 NaN   8.64459        43.4481        1.07732        30.9466                 NaN
  1163.00        2500.00                 NaN            NaN            NaN            NaN   12.0625        3.82318                 NaN   8.64864        43.4424        1.07623        30.9470                 NaN
  1161.41        2500.00                 NaN            NaN            NaN            NaN   12.0844        3.80373                 NaN   8.65343        43.4361        1.07506        30.9473                 NaN
  1159.83        2500.00                 NaN            NaN            NaN            NaN   12.1288        3.76157                 NaN   8.65879        43.4296        1.07383        30.9475                 NaN
  1158.25        2500.00                 NaN            NaN            NaN            NaN   12.1477        3.74544                 NaN   8.66288        43.4236        1.07258        30.9479                 NaN
  1156.67        2500.00                 NaN            NaN            NaN            NaN   12.1649        3.73048                 NaN   8.66743        43.4175        1.07150        30.9482                 NaN
  1155.08        2500.00                 NaN            NaN            NaN            NaN   12.1813        3.71679                 NaN   8.67188        43.4113        1.07020        30.9485                 NaN
  1153.50        2500.00                 NaN            NaN            NaN            NaN   12.1963        3.70436                 NaN   8.67628        43.4052        1.06903        30.9489                 NaN
  1151.92        2500.00                 NaN            NaN            NaN            NaN   11.9602        3.94241                 NaN   8.67579        43.4027        1.06900        30.9499                 NaN
  1150.34        2500.00                 NaN            NaN            NaN            NaN   11.9778        3.92730                 NaN   8.68030        43.3965        1.06780        30.9503                 NaN
  1148.75        2500.00                 NaN            NaN            NaN            NaN   11.9940        3.91365                 NaN   8.68477        43.3904        1.06661        30.9506                 NaN
  1147.17        2500.00                 NaN            NaN            NaN   5.63615        7.21891                 NaN            NaN   8.17320        45.0607        1.51297        32.3981                 NaN
  1145.59        2500.00                 NaN            NaN            NaN            NaN   12.0251        3.88763                 NaN   8.69369        43.3781        1.06421        30.9513                 NaN
  1144.01        2500.00                 NaN            NaN            NaN   5.64308        7.21027                 NaN            NaN   8.17385        45.0591        1.51304        32.4007                 NaN
  1142.42        2500.00                 NaN            NaN            NaN            NaN   12.2971        3.62188                 NaN   8.70759        43.3616        1.06042        30.9514                 NaN
  1140.84        2500.00                 NaN            NaN            NaN            NaN   12.0821        3.83848                 NaN   8.70728        43.3592        1.06048        30.9524                 NaN
  1139.26        2500.00                 NaN            NaN            NaN            NaN   12.0919        3.83127                 NaN   8.71157        43.3531        1.05929        30.9528                 NaN
  1137.68        2500.00                 NaN            NaN            NaN            NaN   12.3399        3.58720                 NaN   8.72095        43.3427        1.05664        30.9526                 NaN
  1136.09        2500.00                 NaN            NaN            NaN            NaN   12.1133        3.81523                 NaN   8.72024        43.3408        1.05683        30.9536                 NaN
  1134.51        2500.00                 NaN            NaN            NaN            NaN   12.3554        3.57708                 NaN   8.72975        43.3303        1.05412        30.9533                 NaN
  1132.93        2500.00                 NaN            NaN            NaN            NaN   12.3677        3.56775                 NaN   8.73444        43.3235        1.05285        30.9538                 NaN
  1131.35        2500.00                 NaN            NaN            NaN            NaN   12.3774        3.56072                 NaN   8.73857        43.3175        1.05160        30.9542                 NaN
  1129.76        2500.00                 NaN            NaN            NaN            NaN   12.1534        3.78598                 NaN   8.73759        43.3158        1.05190        30.9553                 NaN
  1128.18        2500.00                 NaN            NaN            NaN            NaN   12.4190        3.52501                 NaN   8.74785        43.3042        1.04888        30.9551                 NaN
  1126.60        2500.00                 NaN            NaN            NaN            NaN   12.4308        3.51612                 NaN   8.75213        43.2979        1.04755        30.9555                 NaN
  1125.02        2500.00                 NaN            NaN            NaN            NaN   12.1817        3.76600                 NaN   8.75052        43.2970        1.04814        30.9566                 NaN
  1123.43        2500.00                 NaN            NaN            NaN            NaN   12.4155        3.53646                 NaN   8.76033        43.2860        1.04525        30.9564                 NaN
  1121.85        2500.00                 NaN            NaN            NaN   5.74105        7.08952                 NaN            NaN   8.18018        45.0439        1.51203        32.4333                 NaN
  1120.27        2500.00                 NaN            NaN            NaN            NaN   12.4368        3.52136                 NaN   8.76868        43.2731        1.04266        30.9574                 NaN
  1118.69        2500.00                 NaN            NaN            NaN            NaN   12.4434        3.51762                 NaN   8.77307        43.2667        1.04133        30.9579                 NaN
  1117.10        2500.00                 NaN            NaN            NaN            NaN   12.4643        3.49978                 NaN   8.77789        43.2598        1.03989        30.9583                 NaN
  1115.52        2500.00                 NaN            NaN            NaN   6.40716       0.404220E-001            NaN            NaN   7.68378        46.5329        1.63422        32.2913        5.41017     
  1113.94        2500.00                 NaN            NaN            NaN            NaN   12.4648        3.50513                 NaN   8.78643        43.2470        1.03730        30.9594                 NaN
  1112.36        2500.00                 NaN            NaN            NaN            NaN   12.4666        3.50620                 NaN   8.79005        43.2412        1.03611        30.9598                 NaN
  1110.77        2500.00                 NaN            NaN            NaN            NaN   12.4696        3.50604                 NaN   8.79450        43.2347        1.03481        30.9603                 NaN
  1109.19        2500.00                 NaN            NaN            NaN            NaN   12.4740        3.50479                 NaN   8.79839        43.2284        1.03348        30.9609                 NaN
  1107.61        2500.00                 NaN            NaN            NaN            NaN   12.4639        3.51771                 NaN   8.80226        43.2225        1.03229        30.9614                 NaN
  1106.03        2500.00                 NaN            NaN            NaN            NaN   12.5044        3.48053                 NaN   8.80730        43.2152        1.03069        30.9618                 NaN
  1104.44        2500.00                 NaN            NaN            NaN   5.72958        7.10680                 NaN            NaN   8.18323        45.0379        1.51124        32.4312                 NaN
  1102.86        2500.00                 NaN            NaN            NaN            NaN   12.2666        3.72159                 NaN   8.80968        43.2084        1.03020        30.9635                 NaN
  1101.28        2500.00                 NaN            NaN            NaN   6.40653       0.491466E-001            NaN            NaN   7.68444        46.5310        1.63407        32.2916        5.40327     
  1099.70        2500.00                 NaN            NaN            NaN            NaN   12.2768        3.71745                 NaN   8.81807        43.1956        1.02757        30.9646                 NaN
  1098.11        2500.00                 NaN            NaN            NaN            NaN   12.2810        3.71628                 NaN   8.82220        43.1891        1.02625        30.9652                 NaN
  1096.53        2500.00                 NaN            NaN            NaN            NaN   12.4717        3.53100                 NaN   8.83144        43.1774        1.02317        30.9653                 NaN
  1094.95        2500.00                 NaN            NaN            NaN            NaN   12.4617        3.54394                 NaN   8.83512        43.1715        1.02190        30.9658                 NaN
  1093.37        2500.00                 NaN            NaN            NaN   5.74166       0.296760E-005   7.09893                 NaN   8.19140        45.0172        1.51045        32.4403                 NaN
  1091.78        2500.00                 NaN            NaN            NaN   5.74531       0.296759E-005   7.09447                 NaN   8.19144        45.0156        1.51100        32.4422                 NaN
  1090.20        2500.00                 NaN            NaN            NaN   5.75058       0.296750E-005   7.08830                 NaN   8.19187        45.0128        1.51159        32.4449                 NaN
  1088.62        2500.00                 NaN            NaN            NaN   6.40404       0.798530E-001            NaN            NaN   7.68671        46.5242        1.63353        32.2924        5.37927     
  1087.04        2500.00                 NaN            NaN            NaN            NaN   12.2320        3.78582                 NaN   8.84929        43.1458        1.01766        30.9693                 NaN
  1085.45        2500.00                 NaN            NaN            NaN            NaN   12.2287        3.79212                 NaN   8.85325        43.1396        1.01639        30.9699                 NaN
  1083.87        2500.00                 NaN            NaN            NaN   5.76685       0.296750E-005   7.06999                 NaN   8.19297        45.0046        1.51290        32.4526                 NaN
  1082.29        2500.00                 NaN            NaN            NaN   5.76975       0.296752E-005   7.06715                 NaN   8.19314        45.0033        1.51287        32.4538                 NaN
  1080.71        2500.00                 NaN            NaN            NaN   5.77270       0.296757E-005   7.06430                 NaN   8.19313        45.0022        1.51283        32.4548                 NaN
  1079.12        2500.00                 NaN            NaN            NaN            NaN   2.76018        13.1476                 NaN   8.83704        43.2712        1.03365        30.9504                 NaN
  1077.54        2500.00                 NaN            NaN            NaN            NaN   2.76664        13.1440                 NaN   8.84091        43.2655        1.03228        30.9507                 NaN
  1075.96        2500.00                 NaN            NaN            NaN            NaN   2.77276        13.1407                 NaN   8.84504        43.2595        1.03084        30.9511                 NaN
  1074.38        2500.00                 NaN            NaN            NaN            NaN   2.78128        13.1349                 NaN   8.84888        43.2537        1.02960        30.9517                 NaN
  1072.79        2500.00                 NaN            NaN            NaN            NaN   2.79100        13.1277                 NaN   8.85237        43.2482        1.02853        30.9522                 NaN
  1071.21        2500.00                 NaN            NaN            NaN            NaN   2.79983        13.1214                 NaN   8.85579        43.2427        1.02748        30.9527                 NaN
  1069.63        2500.00                 NaN            NaN            NaN            NaN   2.80776        13.1160                 NaN   8.85925        43.2373        1.02641        30.9532                 NaN
  1068.05        2500.00                 NaN            NaN            NaN            NaN   2.81518        13.1111                 NaN   8.86274        43.2319        1.02532        30.9537                 NaN
  1066.46        2500.00                 NaN            NaN            NaN            NaN   12.4217        3.63920                 NaN   8.90725        43.0566       0.998503        30.9767                 NaN
  1064.88        2500.00                 NaN            NaN            NaN            NaN   12.4181        3.64686                 NaN   8.91199        43.0487       0.996724        30.9777                 NaN
  1063.30        2500.00                 NaN            NaN            NaN            NaN   12.4113        3.65738       0.599586E-005   8.91504        43.0425       0.995334        30.9784                 NaN
  1061.72        2500.00                 NaN            NaN            NaN            NaN   12.4216        3.64985                 NaN   8.92148        43.0342       0.993897        30.9789                 NaN
  1060.13        2500.00                 NaN            NaN            NaN            NaN   12.3911        3.68357                 NaN   8.92317        43.0295       0.992910        30.9798                 NaN
  1058.55        2500.00                 NaN            NaN            NaN            NaN   12.1951        3.87944                 NaN   8.92062        43.0298       0.994007        30.9811                 NaN
  1056.97        2500.00                 NaN            NaN            NaN            NaN   12.1970        3.88078                 NaN   8.92465        43.0232       0.992642        30.9817                 NaN
  1055.39        2500.00                 NaN            NaN            NaN            NaN   12.3768        3.70749                 NaN   8.93470        43.0101       0.988933        30.9820                 NaN
  1053.80        2500.00                 NaN            NaN            NaN            NaN   12.1870        3.89718                 NaN   8.93231        43.0103       0.990076        30.9832                 NaN
  1052.22        2500.00                 NaN            NaN            NaN            NaN   12.1909        3.89662                 NaN   8.93636        43.0036       0.988661        30.9839                 NaN
  1050.64        2500.00                 NaN            NaN            NaN            NaN   12.2226        3.86831                 NaN   8.94195        42.9958       0.986915        30.9844                 NaN
  1049.06        2500.00                 NaN            NaN            NaN            NaN   12.2208        3.87406                 NaN   8.94536        42.9890       0.985458        30.9853                 NaN
  1047.47        2500.00                 NaN            NaN            NaN            NaN   12.1989        3.89897                 NaN   8.94874        42.9830       0.984341        30.9861                 NaN
  1045.89        2500.00                 NaN            NaN            NaN            NaN   12.1724        3.92812                 NaN   8.95176        42.9775       0.983363        30.9868                 NaN
  1044.31        2500.00                 NaN            NaN            NaN            NaN   12.3319        3.77550                 NaN   8.96154        42.9644       0.979512        30.9872                 NaN
  1042.73        2500.00                 NaN            NaN            NaN            NaN   12.1347        3.97195                 NaN   8.95857        42.9652       0.981094        30.9884                 NaN
  1041.14        2500.00                 NaN            NaN            NaN            NaN   12.1227        3.98714                 NaN   8.96217        42.9589       0.979869        30.9892                 NaN
  1039.56        2500.00                 NaN            NaN            NaN            NaN   12.1134        3.99972                 NaN   8.96585        42.9524       0.978606        30.9900                 NaN
  1037.98        2500.00                 NaN            NaN            NaN            NaN   12.1106        4.00589                 NaN   8.96975        42.9457       0.977246        30.9908                 NaN
  1036.40        2500.00                 NaN            NaN            NaN            NaN   12.1063        4.01352                 NaN   8.97360        42.9391       0.975907        30.9915                 NaN
  1034.81        2500.00                 NaN            NaN            NaN            NaN   3.04764        12.9243                 NaN   8.94009        43.1239        1.00035        30.9637                 NaN
  1033.23        2500.00                 NaN            NaN            NaN            NaN   3.04370        12.9622       0.215650E-005   8.94764        43.0765       0.997130        30.9728                 NaN
  1031.65        2500.00                 NaN            NaN            NaN            NaN   3.05735        12.9497       0.204107E-005   8.95244        43.0705       0.996073        30.9738                 NaN
  1030.07        2500.00                 NaN            NaN            NaN   4.28589       0.296770E-005   9.74425                 NaN   8.49623        44.0358        1.30319        32.1346                 NaN
  1028.48        2500.00                 NaN            NaN            NaN   4.32503       0.296770E-005   9.68628                 NaN   8.49521        44.0418        1.30592        32.1458                 NaN
  1026.90        2500.00                 NaN            NaN            NaN   4.37348       0.296771E-005   9.61181                 NaN   8.48885        44.0554        1.31096        32.1595                 NaN
  1025.32        2500.00                 NaN            NaN            NaN   4.22099       0.296769E-005   9.86219                 NaN   8.51416        43.9904        1.29177        32.1204                 NaN
  1023.74        2500.00                 NaN            NaN            NaN   4.27052       0.296771E-005   9.78707                 NaN   8.50853        44.0031        1.29636        32.1344                 NaN
  1022.15        2500.00                 NaN            NaN            NaN            NaN   11.0959        5.10223                 NaN   9.02164        42.8314       0.949107        30.9998                 NaN
  1020.57        2500.00                 NaN            NaN            NaN            NaN   11.1401        5.05989                 NaN   9.02470        42.8263       0.948337        31.0006                 NaN
  1018.99        2500.00                 NaN            NaN            NaN            NaN   11.1792        5.02291                 NaN   9.02787        42.8210       0.947488        31.0015                 NaN
  1017.41        2500.00                 NaN            NaN            NaN   4.54362        9.36063       0.491332E-004            NaN   8.47362        44.0882        1.32451        32.2093                 NaN
  1015.82        2500.00                 NaN            NaN            NaN   4.55215       0.296764E-005   9.35125                 NaN   8.47458        44.0849        1.32443        32.2127                 NaN
  1014.24        2500.00                 NaN            NaN            NaN   4.57431       0.296767E-005   9.31956                 NaN   8.47313        44.0875        1.32597        32.2195                 NaN
  1012.66        2500.00                 NaN            NaN            NaN   4.60727       0.296765E-005   9.26998                 NaN   8.46954        44.0952        1.32898        32.2290                 NaN
  1011.08        2500.00                 NaN            NaN            NaN   4.63471       0.296768E-005   9.22914                 NaN   8.46724        44.1006        1.33123        32.2371                 NaN
  1009.49        2500.00                 NaN            NaN            NaN            NaN   11.3495        4.86794                 NaN   9.04829        42.7862       0.941394        31.0067                 NaN
  1007.91        2500.00                 NaN            NaN            NaN            NaN   11.3572        4.86329                 NaN   9.05168        42.7799       0.940293        31.0076                 NaN
  1006.33        2500.00                 NaN            NaN            NaN            NaN   10.5556        5.61520                 NaN   8.99724        42.8559       0.967067        31.0090                 NaN
  1004.75        2500.00                 NaN            NaN            NaN            NaN   10.5804        5.59345                 NaN   9.00116        42.8493       0.965848        31.0099                 NaN
  1003.16        2500.00                 NaN            NaN            NaN            NaN   11.4019        4.82763                 NaN   9.06230        42.7610       0.936844        31.0103                 NaN
  1001.58        2500.00                 NaN            NaN            NaN   4.68071       0.296762E-005   9.18066                 NaN   8.47321        44.0800        1.33003        32.2554                 NaN
  1000.00        2500.00                 NaN            NaN            NaN   4.70596       0.296762E-005   9.14331                 NaN   8.47108        44.0846        1.33212        32.2629                 NaN
