|6.6.6
Archiving\03_Data\eq/QFM_m0.75/WD94/WD94_1.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           Sp(TH)         O(HP)          pxmn           Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1291.67        2500.00                 NaN            NaN   1.17650        54.2824       0.850408        25.3953        9.10898        4.93215        1.84059        2.41364                 NaN
  1288.46        2500.00                 NaN            NaN   1.17650        54.2824       0.850408        25.3953        9.10898        4.93215        1.84059        2.41364                 NaN
  1285.26        2500.00                 NaN            NaN   1.17650        54.2824       0.850408        25.3953        9.10898        4.93215        1.84059        2.41364                 NaN
  1282.05        2500.00                 NaN            NaN   1.21230        54.3612       0.850422        25.3722        9.01761        4.80393        1.95682        2.42547                 NaN
  1278.85        2500.00                 NaN            NaN   1.21230        54.3612       0.850422        25.3722        9.01761        4.80393        1.95682        2.42547                 NaN
  1275.64        2500.00                 NaN            NaN   1.21230        54.3612       0.850422        25.3722        9.01761        4.80393        1.95682        2.42547                 NaN
  1272.44        2500.00                 NaN            NaN   1.21230        54.3612       0.850422        25.3722        9.01761        4.80393        1.95682        2.42547                 NaN
  1269.23        2500.00                 NaN            NaN   1.21230        54.3612       0.850422        25.3722        9.01761        4.80393        1.95682        2.42547                 NaN
  1266.03        2500.00                 NaN            NaN   1.21230        54.3612       0.850422        25.3722        9.01761        4.80393        1.95682        2.42547                 NaN
  1262.82        2500.00                 NaN            NaN   1.21230        54.3612       0.850422        25.3722        9.01761        4.80393        1.95682        2.42547                 NaN
  1259.62        2500.00                 NaN            NaN   1.21230        54.3612       0.850422        25.3722        9.01761        4.80393        1.95682        2.42547                 NaN
  1256.41        2500.00                 NaN            NaN   1.24957        54.4340       0.850434        25.3518        4.68133        8.93089        2.06500        2.43695                 NaN
  1253.21        2500.00                 NaN            NaN   1.24957        54.4340       0.850434        25.3518        4.68133        8.93089        2.06500        2.43695                 NaN
  1250.00        2500.00                 NaN            NaN   1.24957        54.4340       0.850434        25.3518        4.68133        8.93089        2.06500        2.43695                 NaN
  1246.79        2500.00                 NaN            NaN   1.24957        54.4340       0.850434        25.3518        4.68133        8.93089        2.06500        2.43695                 NaN
  1243.59        2500.00                 NaN            NaN   1.24957        54.4340       0.850434        25.3518        4.68133        8.93089        2.06500        2.43695                 NaN
  1240.38        2500.00                 NaN            NaN   1.24957        54.4340       0.850434        25.3518        4.68133        8.93089        2.06500        2.43695                 NaN
  1237.18        2500.00                 NaN            NaN   1.24957        54.4340       0.850434        25.3518        4.68133        8.93089        2.06500        2.43695                 NaN
  1233.97        2500.00                 NaN            NaN   1.24957        54.4340       0.850434        25.3518        4.68133        8.93089        2.06500        2.43695                 NaN
  1230.77        2500.00                 NaN            NaN   1.28950        54.4930       0.850446        25.3354        8.86002        4.56359        2.16255        2.44547                 NaN
  1227.56        2500.00                 NaN            NaN   1.28950        54.4930       0.850446        25.3354        8.86002        4.56359        2.16255        2.44547                 NaN
  1224.36        2500.00                 NaN            NaN   1.28950        54.4930       0.850446        25.3354        8.86002        4.56359        2.16255        2.44547                 NaN
  1221.15        2500.00                 NaN            NaN   1.28950        54.4930       0.850446        25.3354        8.86002        4.56359        2.16255        2.44547                 NaN
  1217.95        2500.00                 NaN            NaN   1.28950        54.4930       0.850446        25.3354        8.86002        4.56359        2.16255        2.44547                 NaN
  1214.74        2500.00                 NaN            NaN   1.28950        54.4930       0.850446        25.3354        8.86002        4.56359        2.16255        2.44547                 NaN
  1211.54        2500.00                 NaN            NaN   1.28950        54.4930       0.850446        25.3354        8.86002        4.56359        2.16255        2.44547                 NaN
  1208.33        2500.00                 NaN            NaN   1.28950        54.4930       0.850446        25.3354        8.86002        4.56359        2.16255        2.44547                 NaN
  1205.13        2500.00                 NaN            NaN   1.33192        54.5405       0.850457        25.3249        8.79956        4.45010        2.25058        2.45203                 NaN
  1201.92        2500.00                 NaN            NaN   1.33192        54.5405       0.850457        25.3249        8.79956        4.45010        2.25058        2.45203                 NaN
  1198.72        2500.00                 NaN            NaN   1.33192        54.5405       0.850457        25.3249        8.79956        4.45010        2.25058        2.45203                 NaN
  1195.51        2500.00                 NaN            NaN   1.33192        54.5405       0.850457        25.3249        8.79956        4.45010        2.25058        2.45203                 NaN
  1192.31        2500.00                 NaN            NaN   1.33192        54.5405       0.850457        25.3249        8.79956        4.45010        2.25058        2.45203                 NaN
  1189.10        2500.00                 NaN            NaN   1.33192        54.5405       0.850457        25.3249        8.79956        4.45010        2.25058        2.45203                 NaN
  1185.90        2500.00                 NaN            NaN   1.33192        54.5405       0.850457        25.3249        8.79956        4.45010        2.25058        2.45203                 NaN
  1182.69        2500.00                 NaN            NaN   1.33192        54.5405       0.850457        25.3249        8.79956        4.45010        2.25058        2.45203                 NaN
  1179.49        2500.00                 NaN            NaN   1.37729        54.5755       0.850468        25.3223        4.34017        8.74905        2.32871        2.45648                 NaN
  1176.28        2500.00                 NaN            NaN   1.37729        54.5755       0.850468        25.3223        4.34017        8.74905        2.32871        2.45648                 NaN
  1173.08        2500.00                 NaN            NaN   1.37729        54.5755       0.850468        25.3223        4.34017        8.74905        2.32871        2.45648                 NaN
  1169.87        2500.00                 NaN            NaN   1.37729        54.5755       0.850468        25.3223        4.34017        8.74905        2.32871        2.45648                 NaN
  1166.67        2500.00                 NaN            NaN   1.37729        54.5755       0.850468        25.3223        4.34017        8.74905        2.32871        2.45648                 NaN
  1163.46        2500.00                 NaN            NaN   1.37729        54.5755       0.850468        25.3223        4.34017        8.74905        2.32871        2.45648                 NaN
  1160.26        2500.00                 NaN            NaN   1.37729        54.5755       0.850468        25.3223        4.34017        8.74905        2.32871        2.45648                 NaN
  1157.05        2500.00                 NaN            NaN   1.37729        54.5755       0.850468        25.3223        4.34017        8.74905        2.32871        2.45648                 NaN
  1153.85        2500.00                 NaN            NaN   1.42561        54.5984       0.850477        25.3300        8.70804        4.23148        2.39721        2.45883                 NaN
  1150.64        2500.00                 NaN            NaN   1.42561        54.5984       0.850477        25.3300        8.70804        4.23148        2.39721        2.45883                 NaN
  1147.44        2500.00                 NaN            NaN   1.42561        54.5984       0.850477        25.3300        8.70804        4.23148        2.39721        2.45883                 NaN
  1144.23        2500.00                 NaN            NaN   1.42561        54.5984       0.850477        25.3300        8.70804        4.23148        2.39721        2.45883                 NaN
  1141.03        2500.00                 NaN            NaN   1.42561        54.5984       0.850477        25.3300        8.70804        4.23148        2.39721        2.45883                 NaN
  1137.82        2500.00                 NaN            NaN   1.42561        54.5984       0.850477        25.3300        8.70804        4.23148        2.39721        2.45883                 NaN
  1134.62        2500.00                 NaN            NaN   1.42561        54.5984       0.850477        25.3300        8.70804        4.23148        2.39721        2.45883                 NaN
  1131.41        2500.00                 NaN            NaN   1.42561        54.5984       0.850477        25.3300        8.70804        4.23148        2.39721        2.45883                 NaN
  1128.21        2500.00                 NaN            NaN   1.47747        54.6084       0.850486        25.3484        8.67555        4.12475        2.45583        2.45907                 NaN
  1125.00        2500.00                 NaN            NaN   1.47747        54.6084       0.850486        25.3484        8.67555        4.12475        2.45583        2.45907                 NaN
  1121.79        2500.00                 NaN            NaN   1.47747        54.6084       0.850486        25.3484        8.67555        4.12475        2.45583        2.45907                 NaN
  1118.59        2500.00                 NaN            NaN   1.47747        54.6084       0.850486        25.3484        8.67555        4.12475        2.45583        2.45907                 NaN
  1115.38        2500.00                 NaN            NaN   1.47747        54.6084       0.850486        25.3484        8.67555        4.12475        2.45583        2.45907                 NaN
  1112.18        2500.00                 NaN            NaN   1.47747        54.6084       0.850486        25.3484        8.67555        4.12475        2.45583        2.45907                 NaN
  1108.97        2500.00                 NaN            NaN   1.47747        54.6084       0.850486        25.3484        8.67555        4.12475        2.45583        2.45907                 NaN
  1105.77        2500.00                 NaN            NaN   1.47747        54.6084       0.850486        25.3484        8.67555        4.12475        2.45583        2.45907                 NaN
  1102.56        2500.00                 NaN            NaN   1.53369        54.6028       0.850493        25.3789        8.65496        4.01985        2.50298        2.45637                 NaN
  1099.36        2500.00                 NaN            NaN   1.53369        54.6028       0.850493        25.3789        8.65496        4.01985        2.50298        2.45637                 NaN
  1096.15        2500.00                 NaN            NaN   1.53369        54.6028       0.850493        25.3789        8.65496        4.01985        2.50298        2.45637                 NaN
  1092.95        2500.00                 NaN            NaN   1.53369        54.6028       0.850493        25.3789        8.65496        4.01985        2.50298        2.45637                 NaN
  1089.74        2500.00                 NaN            NaN   1.53369        54.6028       0.850493        25.3789        8.65496        4.01985        2.50298        2.45637                 NaN
  1086.54        2500.00                 NaN            NaN   1.53369        54.6028       0.850493        25.3789        8.65496        4.01985        2.50298        2.45637                 NaN
  1083.33        2500.00                 NaN            NaN   1.53369        54.6028       0.850493        25.3789        8.65496        4.01985        2.50298        2.45637                 NaN
  1080.13        2500.00                 NaN            NaN   1.53369        54.6028       0.850493        25.3789        8.65496        4.01985        2.50298        2.45637                 NaN
  1076.92        2500.00                 NaN            NaN   1.59360        54.5869       0.850501        25.4236        8.63679        3.91415        2.54227        2.45214                 NaN
  1073.72        2500.00                 NaN            NaN   1.59360        54.5869       0.850501        25.4236        8.63679        3.91415        2.54227        2.45214                 NaN
  1070.51        2500.00                 NaN            NaN   1.59360        54.5869       0.850501        25.4236        8.63679        3.91415        2.54227        2.45214                 NaN
  1067.31        2500.00                 NaN            NaN   1.59360        54.5869       0.850501        25.4236        8.63679        3.91415        2.54227        2.45214                 NaN
  1064.10        2500.00                 NaN            NaN   1.59360        54.5869       0.850501        25.4236        8.63679        3.91415        2.54227        2.45214                 NaN
  1060.90        2500.00                 NaN            NaN   1.59360        54.5869       0.850501        25.4236        8.63679        3.91415        2.54227        2.45214                 NaN
  1057.69        2500.00                 NaN            NaN   1.59360        54.5869       0.850501        25.4236        8.63679        3.91415        2.54227        2.45214                 NaN
  1054.49        2500.00                 NaN            NaN   1.59360        54.5869       0.850501        25.4236        8.63679        3.91415        2.54227        2.45214                 NaN
  1051.28        2500.00                 NaN            NaN   1.65899        54.5534       0.850507        25.4833        8.63080        3.80930        2.56941        2.44428                 NaN
  1048.08        2500.00                 NaN            NaN   1.66765        54.5476       0.850508        25.4922        8.63126        3.79607        2.57170        2.44293                 NaN
  1044.87        2500.00                 NaN            NaN   1.67643        54.5408       0.850509        25.5012        8.63230        3.78443        2.57434        2.20634       0.233594     
  1041.67        2500.00                 NaN            NaN   1.67643        54.5408       0.850509        25.5012        8.63230        3.78443        2.57434        2.20634       0.233594     
  1038.46        2500.00                 NaN            NaN   1.69605        54.5143       0.850509        25.5249        3.76958        8.64646        2.57814       0.361264        2.05884     
  1035.26        2500.00                 NaN            NaN   1.70546        54.5049       0.850510        25.5358        8.65028        3.75799        2.57931                 NaN   2.41573     
  1032.05        2500.00                 NaN            NaN   1.71443        54.4998       0.850511        25.5444        8.64960        3.74426        2.58068                 NaN   2.41638     
  1028.85        2500.00                 NaN            NaN   1.71443        54.4998       0.850511        25.5444        8.64960        3.74426        2.58068                 NaN   2.41638     
  1025.64        2500.00                 NaN            NaN   1.73251        54.4890       0.850512        25.5623        8.64854        3.71630        2.58305                 NaN   2.41774     
  1022.44        2500.00                 NaN            NaN   1.73251        54.4890       0.850512        25.5623        8.64854        3.71630        2.58305                 NaN   2.41774     
  1019.23        2500.00                 NaN            NaN   1.73251        54.4890       0.850512        25.5623        8.64854        3.71630        2.58305                 NaN   2.41774     
  1016.03        2500.00                 NaN            NaN   1.73251        54.4890       0.850512        25.5623        8.64854        3.71630        2.58305                 NaN   2.41774     
  1012.82        2500.00                 NaN            NaN   1.73251        54.4890       0.850512        25.5623        8.64854        3.71630        2.58305                 NaN   2.41774     
  1009.62        2500.00                 NaN            NaN   1.73251        54.4890       0.850512        25.5623        8.64854        3.71630        2.58305                 NaN   2.41774     
  1006.41        2500.00                 NaN            NaN   1.73251        54.4890       0.850512        25.5623        8.64854        3.71630        2.58305                 NaN   2.41774     
  1003.21        2500.00                 NaN            NaN   1.73251        54.4890       0.850512        25.5623        8.64854        3.71630        2.58305                 NaN   2.41774     
  1000.00        2500.00                 NaN            NaN   1.80944        54.4348       0.850519        25.6438        8.65195        3.60357        2.58263                 NaN   2.42327     
