|6.6.6
Archiving\03_Data\eq/QFM_m0.75/WD94/WD94_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           Sp(TH)         O(HP)          pxmn           Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1291.67        2500.00                 NaN            NaN  0.938778        52.9629       0.773558        25.5318        9.32639        5.03315        2.25464        3.17881                 NaN
  1288.46        2500.00                 NaN            NaN  0.938801        52.9626       0.773564        25.5318        9.32638        5.03317        2.25477        3.17887                 NaN
  1285.26        2500.00                 NaN            NaN  0.938824        52.9624       0.773570        25.5318        9.32638        5.03319        2.25489        3.17893                 NaN
  1282.05        2500.00                 NaN            NaN  0.966865        53.0214       0.773403        25.5073        9.23671        4.90370        2.39685        3.19373                 NaN
  1278.85        2500.00                 NaN            NaN  0.966889        53.0212       0.773409        25.5073        9.23670        4.90372        2.39699        3.19379                 NaN
  1275.64        2500.00                 NaN            NaN  0.966912        53.0209       0.773415        25.5073        9.23670        4.90374        2.39712        3.19385                 NaN
  1272.44        2500.00                 NaN            NaN  0.966936        53.0206       0.773421        25.5074        9.23669        4.90377        2.39726        3.19392                 NaN
  1269.23        2500.00                 NaN            NaN  0.966960        53.0204       0.773427        25.5074        9.23669        4.90379        2.39740        3.19398                 NaN
  1266.03        2500.00                 NaN            NaN  0.966983        53.0201       0.773433        25.5074        9.23669        4.90381        2.39753        3.19404                 NaN
  1262.82        2500.00                 NaN            NaN  0.967006        53.0199       0.773439        25.5074        9.23668        4.90384        2.39767        3.19410                 NaN
  1259.62        2500.00                 NaN            NaN  0.967030        53.0196       0.773445        25.5074        9.23668        4.90386        2.39780        3.19416                 NaN
  1256.41        2500.00                 NaN            NaN  0.996306        53.0728       0.773292        25.4859        4.78055        9.15257        2.52995        3.20855                 NaN
  1253.21        2500.00                 NaN            NaN  0.996330        53.0726       0.773297        25.4860        4.78058        9.15257        2.53009        3.20861                 NaN
  1250.00        2500.00                 NaN            NaN  0.996354        53.0723       0.773303        25.4860        4.78060        9.15256        2.53023        3.20867                 NaN
  1246.79        2500.00                 NaN            NaN  0.996378        53.0720       0.773309        25.4860        4.78062        9.15255        2.53037        3.20873                 NaN
  1243.59        2500.00                 NaN            NaN  0.996402        53.0718       0.773315        25.4860        4.78065        9.15255        2.53052        3.20879                 NaN
  1240.38        2500.00                 NaN            NaN  0.996426        53.0715       0.773321        25.4860        4.78067        9.15254        2.53066        3.20886                 NaN
  1237.18        2500.00                 NaN            NaN  0.996449        53.0712       0.773326        25.4860        4.78070        9.15254        2.53080        3.20892                 NaN
  1233.97        2500.00                 NaN            NaN  0.996473        53.0710       0.773332        25.4861        4.78072        9.15253        2.53095        3.20898                 NaN
  1230.77        2500.00                 NaN            NaN   1.02799        53.1133       0.773200        25.4690        9.08445        4.66241        2.65014        3.21956                 NaN
  1227.56        2500.00                 NaN            NaN   1.02802        53.1130       0.773206        25.4690        9.08444        4.66243        2.65029        3.21962                 NaN
  1224.36        2500.00                 NaN            NaN   1.02804        53.1127       0.773212        25.4690        9.08443        4.66246        2.65044        3.21968                 NaN
  1221.15        2500.00                 NaN            NaN   1.02807        53.1124       0.773217        25.4690        9.08443        4.66248        2.65059        3.21974                 NaN
  1217.95        2500.00                 NaN            NaN   1.02809        53.1122       0.773223        25.4691        9.08442        4.66251        2.65074        3.21980                 NaN
  1214.74        2500.00                 NaN            NaN   1.02811        53.1119       0.773228        25.4691        9.08441        4.66253        2.65089        3.21986                 NaN
  1211.54        2500.00                 NaN            NaN   1.02814        53.1116       0.773234        25.4691        9.08440        4.66256        2.65104        3.21992                 NaN
  1208.33        2500.00                 NaN            NaN   1.02816        53.1113       0.773239        25.4691        9.08440        4.66258        2.65119        3.21998                 NaN
  1205.13        2500.00                 NaN            NaN   1.06178        53.1443       0.773127        25.4584        9.02684        4.54869        2.75881        3.22806                 NaN
  1201.92        2500.00                 NaN            NaN   1.06181        53.1440       0.773132        25.4584        9.02683        4.54872        2.75897        3.22811                 NaN
  1198.72        2500.00                 NaN            NaN   1.06183        53.1437       0.773137        25.4585        9.02682        4.54874        2.75912        3.22817                 NaN
  1195.51        2500.00                 NaN            NaN   1.06186        53.1434       0.773143        25.4585        9.02681        4.54877        2.75928        3.22823                 NaN
  1192.31        2500.00                 NaN            NaN   1.06188        53.1431       0.773148        25.4585        9.02680        4.54879        2.75943        3.22829                 NaN
  1189.10        2500.00                 NaN            NaN   1.06191        53.1428       0.773153        25.4585        9.02679        4.54882        2.75959        3.22835                 NaN
  1185.90        2500.00                 NaN            NaN   1.06193        53.1426       0.773158        25.4586        9.02678        4.54884        2.75974        3.22841                 NaN
  1182.69        2500.00                 NaN            NaN   1.06196        53.1423       0.773164        25.4586        9.02677        4.54887        2.75990        3.22847                 NaN
  1179.49        2500.00                 NaN            NaN   1.09810        53.1652       0.773071        25.4562        4.43877        8.97931        2.85548        3.23385                 NaN
  1176.28        2500.00                 NaN            NaN   1.09812        53.1649       0.773076        25.4562        4.43879        8.97930        2.85564        3.23391                 NaN
  1173.08        2500.00                 NaN            NaN   1.09815        53.1647       0.773081        25.4562        4.43882        8.97929        2.85580        3.23396                 NaN
  1169.87        2500.00                 NaN            NaN   1.09817        53.1644       0.773086        25.4563        4.43884        8.97928        2.85596        3.23402                 NaN
  1166.67        2500.00                 NaN            NaN   1.09820        53.1641       0.773091        25.4563        4.43887        8.97927        2.85612        3.23408                 NaN
  1163.46        2500.00                 NaN            NaN   1.09822        53.1638       0.773096        25.4563        4.43890        8.97926        2.85627        3.23414                 NaN
  1160.26        2500.00                 NaN            NaN   1.09825        53.1635       0.773101        25.4564        4.43892        8.97925        2.85643        3.23420                 NaN
  1157.05        2500.00                 NaN            NaN   1.09827        53.1632       0.773106        25.4564        4.43895        8.97924        2.85659        3.23426                 NaN
  1153.85        2500.00                 NaN            NaN   1.13692        53.1763       0.773032        25.4647        8.94161        4.33006        2.94045        3.23694                 NaN
  1150.64        2500.00                 NaN            NaN   1.13694        53.1760       0.773037        25.4647        8.94160        4.33009        2.94062        3.23700                 NaN
  1147.44        2500.00                 NaN            NaN   1.13697        53.1757       0.773042        25.4647        8.94159        4.33011        2.94078        3.23706                 NaN
  1144.23        2500.00                 NaN            NaN   1.13699        53.1754       0.773047        25.4648        8.94158        4.33014        2.94094        3.23711                 NaN
  1141.03        2500.00                 NaN            NaN   1.13702        53.1751       0.773052        25.4648        8.94157        4.33017        2.94111        3.23717                 NaN
  1137.82        2500.00                 NaN            NaN   1.13705        53.1748       0.773057        25.4648        8.94156        4.33019        2.94127        3.23723                 NaN
  1134.62        2500.00                 NaN            NaN   1.13707        53.1745       0.773062        25.4649        8.94154        4.33022        2.94144        3.23729                 NaN
  1131.41        2500.00                 NaN            NaN   1.13710        53.1742       0.773066        25.4649        8.94153        4.33025        2.94160        3.23735                 NaN
  1128.21        2500.00                 NaN            NaN   1.17877        53.1770       0.773012        25.4844        8.91258        4.22349        3.01344        3.23735                 NaN
  1125.00        2500.00                 NaN            NaN   1.17880        53.1767       0.773017        25.4844        8.91257        4.22352        3.01361        3.23740                 NaN
  1121.79        2500.00                 NaN            NaN   1.17883        53.1764       0.773022        25.4844        8.91255        4.22354        3.01378        3.23746                 NaN
  1118.59        2500.00                 NaN            NaN   1.17885        53.1761       0.773027        25.4845        8.91254        4.22357        3.01395        3.23752                 NaN
  1115.38        2500.00                 NaN            NaN   1.17888        53.1758       0.773031        25.4845        8.91253        4.22360        3.01411        3.23758                 NaN
  1112.18        2500.00                 NaN            NaN   1.17891        53.1754       0.773036        25.4846        8.91251        4.22363        3.01428        3.23763                 NaN
  1108.97        2500.00                 NaN            NaN   1.17893        53.1751       0.773041        25.4846        8.91250        4.22365        3.01445        3.23769                 NaN
  1105.77        2500.00                 NaN            NaN   1.17896        53.1748       0.773045        25.4846        8.91249        4.22368        3.01462        3.23775                 NaN
  1102.56        2500.00                 NaN            NaN   1.22429        53.1652       0.773015        25.5166        8.89567        4.11877        3.07250        3.23398                 NaN
  1099.36        2500.00                 NaN            NaN   1.22431        53.1649       0.773020        25.5166        8.89566        4.11879        3.07267        3.23404                 NaN
  1096.15        2500.00                 NaN            NaN   1.22434        53.1645       0.773024        25.5167        8.89565        4.11882        3.07284        3.23410                 NaN
  1092.95        2500.00                 NaN            NaN   1.22437        53.1642       0.773029        25.5167        8.89563        4.11885        3.07301        3.23415                 NaN
  1089.74        2500.00                 NaN            NaN   1.22440        53.1639       0.773033        25.5168        8.89562        4.11888        3.07318        3.23421                 NaN
  1086.54        2500.00                 NaN            NaN   1.22443        53.1636       0.773038        25.5168        8.89560        4.11890        3.07335        3.23427                 NaN
  1083.33        2500.00                 NaN            NaN   1.22445        53.1633       0.773042        25.5168        8.89559        4.11893        3.07352        3.23432                 NaN
  1080.13        2500.00                 NaN            NaN   1.22448        53.1630       0.773047        25.5169        8.89558        4.11896        3.07369        3.23438                 NaN
  1076.92        2500.00                 NaN            NaN   1.27316        53.1445       0.773033        25.5635        8.88158        4.01354        3.12202        3.22867                 NaN
  1073.72        2500.00                 NaN            NaN   1.27319        53.1442       0.773037        25.5635        8.88156        4.01356        3.12219        3.22873                 NaN
  1070.51        2500.00                 NaN            NaN   1.27322        53.1439       0.773042        25.5636        8.88155        4.01359        3.12237        3.22878                 NaN
  1067.31        2500.00                 NaN            NaN   1.27325        53.1436       0.773046        25.5636        8.88153        4.01362        3.12254        3.22884                 NaN
  1064.10        2500.00                 NaN            NaN   1.27328        53.1433       0.773050        25.5636        8.88152        4.01365        3.12271        3.22889                 NaN
  1060.90        2500.00                 NaN            NaN   1.27330        53.1429       0.773054        25.5637        8.88150        4.01368        3.12288        3.22895                 NaN
  1057.69        2500.00                 NaN            NaN   1.27333        53.1426       0.773059        25.5637        8.88149        4.01371        3.12306        3.22901                 NaN
  1054.49        2500.00                 NaN            NaN   1.27336        53.1423       0.773063        25.5638        8.88148        4.01373        3.12323        3.22906                 NaN
  1051.28        2500.00                 NaN            NaN   1.32669        53.1098       0.773076        25.6259        8.88007        3.90911        3.15675        3.21866                 NaN
  1048.08        2500.00                 NaN            NaN   1.33380        53.1041       0.773084        25.6352        8.88120        3.89591        3.15975        3.21694                 NaN
  1044.87        2500.00                 NaN            NaN   1.34103        53.0976       0.773092        25.6446        8.88318        3.88462        3.16318        2.90548       0.307222     
  1041.67        2500.00                 NaN            NaN   1.34106        53.0973       0.773096        25.6446        8.88317        3.88464        3.16336        2.90553       0.307217     
  1038.46        2500.00                 NaN            NaN   1.35733        53.0735       0.773124        25.6695        3.87224        8.90243        3.16830       0.475820        2.70776     
  1035.26        2500.00                 NaN            NaN   1.36511        53.0648       0.773136        25.6810        8.90784        3.86112        3.16994                 NaN   3.17711     
  1032.05        2500.00                 NaN            NaN   1.37248        53.0597       0.773143        25.6898        8.90771        3.84744        3.17181                 NaN   3.17792     
  1028.85        2500.00                 NaN            NaN   1.37251        53.0594       0.773148        25.6899        8.90770        3.84747        3.17199                 NaN   3.17787     
  1025.64        2500.00                 NaN            NaN   1.38734        53.0491       0.773156        25.7084        8.90779        3.81950        3.17509                 NaN   3.17962     
  1022.44        2500.00                 NaN            NaN   1.38738        53.0488       0.773161        25.7085        8.90779        3.81953        3.17527                 NaN   3.17957     
  1019.23        2500.00                 NaN            NaN   1.38741        53.0485       0.773166        25.7086        8.90778        3.81957        3.17544                 NaN   3.17952     
  1016.03        2500.00                 NaN            NaN   1.38744        53.0483       0.773170        25.7087        8.90778        3.81960        3.17562                 NaN   3.17947     
  1012.82        2500.00                 NaN            NaN   1.38747        53.0480       0.773175        25.7087        8.90777        3.81964        3.17580                 NaN   3.17941     
  1009.62        2500.00                 NaN            NaN   1.38751        53.0477       0.773180        25.7088        8.90777        3.81967        3.17598                 NaN   3.17936     
  1006.41        2500.00                 NaN            NaN   1.38754        53.0474       0.773185        25.7089        8.90776        3.81970        3.17616                 NaN   3.17932     
  1003.21        2500.00                 NaN            NaN   1.38757        53.0472       0.773189        25.7090        8.90776        3.81974        3.17633                 NaN   3.17927     
  1000.00        2500.00                 NaN            NaN   1.45079        52.9974       0.773225        25.7929        8.91634        3.70669        3.17610                 NaN   3.18658     
