|6.6.6
Archiving\03_Data\fracLP/QFM_m5/TAY13/TAY13_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          17
T(K)           P(bar)         melt(TH)       mang           iron           Ni             pxmn           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1558.90        500.000        98.9625                 NaN            NaN            NaN            NaN            NaN            NaN   1.03752                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.9759                 NaN            NaN            NaN            NaN            NaN            NaN   1.02409                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.9906                 NaN            NaN            NaN            NaN            NaN            NaN   1.00942                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        99.0062                 NaN            NaN            NaN            NaN  0.456529E-005            NaN  0.993778                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        99.0602                 NaN            NaN            NaN            NaN  0.263264                 NaN  0.676496                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        99.0466                 NaN            NaN            NaN            NaN            NaN            NaN  0.953403                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        99.0521                 NaN            NaN            NaN            NaN            NaN            NaN  0.947946                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        99.0633                 NaN            NaN            NaN            NaN            NaN            NaN  0.936695                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        99.0771                 NaN            NaN            NaN            NaN            NaN            NaN  0.922880                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        99.0963                 NaN            NaN            NaN            NaN            NaN            NaN  0.903677                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        99.1054                 NaN            NaN            NaN            NaN            NaN            NaN  0.894593                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        99.1144                 NaN            NaN            NaN            NaN            NaN            NaN  0.885620                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.1315                 NaN            NaN            NaN            NaN            NaN            NaN  0.868481                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.1414                 NaN            NaN            NaN            NaN            NaN            NaN  0.858640                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.1514                 NaN            NaN            NaN            NaN            NaN            NaN  0.848599                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.1622                 NaN            NaN            NaN            NaN            NaN            NaN  0.837849                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.1763                 NaN            NaN            NaN            NaN            NaN            NaN  0.823729                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.1838                 NaN            NaN            NaN            NaN            NaN            NaN  0.816230                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.1978                 NaN            NaN            NaN            NaN            NaN            NaN  0.802170                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.2023                 NaN            NaN            NaN            NaN            NaN            NaN  0.797713                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.2200                 NaN            NaN            NaN            NaN            NaN            NaN  0.779976                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.2259                 NaN            NaN            NaN            NaN            NaN            NaN  0.774073                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.2375                 NaN            NaN            NaN            NaN            NaN            NaN  0.762538                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.2446                 NaN            NaN            NaN            NaN            NaN            NaN  0.755410                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.2538                 NaN            NaN            NaN            NaN            NaN            NaN  0.746213                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.2354                 NaN            NaN            NaN            NaN            NaN            NaN  0.602532       0.162078                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.1394                 NaN            NaN            NaN            NaN            NaN            NaN  0.664841E-001  0.794143                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.1465                 NaN            NaN            NaN            NaN            NaN            NaN  0.590909E-001  0.794399                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.1549                 NaN            NaN            NaN            NaN            NaN            NaN  0.492898E-001  0.795857                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.1615                 NaN            NaN            NaN            NaN            NaN            NaN  0.410571E-001  0.797442                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.1660                 NaN            NaN            NaN            NaN            NaN            NaN  0.298001E-001  0.804240                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.1733                 NaN            NaN            NaN            NaN            NaN            NaN  0.216422E-001  0.805046                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.1784                 NaN            NaN            NaN            NaN            NaN            NaN  0.114199E-001  0.810132                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.0080                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.992024                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.3639                 NaN            NaN            NaN            NaN            NaN            NaN  0.440926E-001  0.591969                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.1881                 NaN            NaN            NaN            NaN            NaN            NaN  0.467857E-001  0.765098                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        99.1939                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.806062                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        99.2007                 NaN            NaN            NaN            NaN            NaN            NaN  0.107010       0.692280                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        99.1926                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.807395                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        98.7702                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.641725       0.588076                 NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        98.7395                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.546319       0.714148                 NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        98.7615                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.535221       0.703262                 NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        98.7848                 NaN            NaN            NaN            NaN            NaN            NaN  0.800036E-002  0.515431       0.691780                 NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        98.8088                 NaN            NaN            NaN            NaN            NaN            NaN  0.336532E-001  0.476824       0.680769                 NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        98.8310                 NaN            NaN            NaN            NaN            NaN            NaN  0.665744E-001  0.670788       0.431596                 NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        98.8518                 NaN            NaN            NaN            NaN            NaN            NaN  0.671569E-001  0.420677       0.660371                 NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        98.8730                 NaN            NaN            NaN            NaN            NaN            NaN  0.639940E-001  0.649011       0.414017                 NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        98.8914                 NaN            NaN            NaN            NaN            NaN            NaN  0.637302E-001  0.404520       0.640385                 NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        98.9127                 NaN            NaN            NaN            NaN            NaN            NaN  0.593927E-001  0.628790       0.399082                 NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        98.9343                 NaN            NaN            NaN            NaN            NaN            NaN  0.575621E-001  0.391588       0.616565                 NaN            NaN            NaN            NaN            NaN
  1433.58        500.000        98.4347                 NaN            NaN            NaN            NaN            NaN            NaN  0.312143E-001  0.664047       0.623001                 NaN  0.247004                 NaN            NaN            NaN
  1431.08        500.000        96.8612                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.30128       0.815885                 NaN   1.02163                 NaN            NaN            NaN
  1428.57        500.000        96.9902                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.24792       0.780712                 NaN  0.981216                 NaN            NaN            NaN
  1426.07        500.000        97.1088                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.19778       0.749536                 NaN  0.943860                 NaN            NaN            NaN
  1423.56        500.000        97.2213                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.719945        1.15050                 NaN  0.908260                 NaN            NaN            NaN
  1421.05        500.000        97.3285                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.10620       0.690884                 NaN  0.874437                 NaN            NaN            NaN
  1418.55        500.000        97.4306                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.663822        1.06344                 NaN  0.842148                 NaN            NaN            NaN
  1416.04        500.000        97.5219                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.02552       0.639352                 NaN  0.813238                 NaN            NaN            NaN
  1413.53        500.000        97.6098                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.988566       0.616367                 NaN  0.785240                 NaN            NaN            NaN
  1411.03        500.000        97.6928                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.593586       0.954631                 NaN  0.758982                 NaN            NaN            NaN
  1408.52        500.000        97.7726                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.921516       0.572492                 NaN  0.733404                 NaN            NaN            NaN
  1406.02        500.000        97.8474                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.552122       0.890861                 NaN  0.709604                 NaN            NaN            NaN
  1403.51        500.000        97.9176                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.861705       0.533856                 NaN  0.686824                 NaN            NaN            NaN
  1401.00        500.000        97.9867                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.515210       0.833463                 NaN  0.664612                 NaN            NaN            NaN
  1398.50        500.000        98.0500                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.807472       0.498159                 NaN  0.644331                 NaN            NaN            NaN
  1395.99        500.000        98.1114                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.481593       0.782526                 NaN  0.624454                 NaN            NaN            NaN
  1393.48        500.000        98.1702                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.758548       0.465810                 NaN  0.605444                 NaN            NaN            NaN
  1390.98        500.000        98.2260                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.450811       0.735902                 NaN  0.587320                 NaN            NaN            NaN
  1388.47        500.000        98.2789                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.714325       0.436573                 NaN  0.570195                 NaN            NaN            NaN
  1385.96        500.000        98.3293                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.423236       0.693797                 NaN  0.553658                 NaN            NaN            NaN
  1383.46        500.000        98.3787                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.409897       0.673775                 NaN  0.537585                 NaN            NaN            NaN
  1380.95        500.000        98.4249                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.397767       0.654909                 NaN  0.522466                 NaN            NaN            NaN
  1378.45        500.000        98.4691                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.385678       0.637120                 NaN  0.508120                 NaN            NaN            NaN
  1375.94        500.000        98.5126                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.619692       0.373929                 NaN  0.493765                 NaN            NaN            NaN
  1373.43        500.000        98.5536                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.362856       0.603236                 NaN  0.480300                 NaN            NaN            NaN
  1370.93        500.000        98.5931                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.352239       0.587350                 NaN  0.467306                 NaN            NaN            NaN
  1368.42        500.000        98.6308                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.342115       0.572237                 NaN  0.454875                 NaN            NaN            NaN
  1365.91        500.000        98.6678                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.332198       0.557419                 NaN  0.442617                 NaN            NaN            NaN
  1363.41        500.000        98.7029                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.543378       0.322560                 NaN  0.431116                 NaN            NaN            NaN
  1360.90        500.000        98.7370                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.313443       0.529800                 NaN  0.419739                 NaN            NaN            NaN
  1358.40        500.000        98.7691                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.516879       0.304946                 NaN  0.409098                 NaN            NaN            NaN
  1355.89        500.000        98.8004                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.296545       0.504322                 NaN  0.398702                 NaN            NaN            NaN
  1353.38        500.000        98.8310                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.288339       0.492201                 NaN  0.388481                 NaN            NaN            NaN
  1350.88        500.000        98.8602                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.480732       0.280235                 NaN  0.378807                 NaN            NaN            NaN
  1348.37        500.000        98.8884                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.469188       0.273034                 NaN  0.369336                 NaN            NaN            NaN
  1345.86        500.000        98.9156                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.265834       0.458272                 NaN  0.360245                 NaN            NaN            NaN
  1343.36        500.000        98.9422                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.258519       0.447931                 NaN  0.351372                 NaN            NaN            NaN
  1340.85        500.000        98.9678                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.437742       0.251694                 NaN  0.342787                 NaN            NaN            NaN
  1338.35        500.000        98.9911                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.245616       0.428154                 NaN  0.335105                 NaN            NaN            NaN
  1335.84        500.000        99.0176                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.418363       0.237990                 NaN  0.326061                 NaN            NaN            NaN
  1333.33        500.000        99.0392                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.232682       0.409286                 NaN  0.318850                 NaN            NaN            NaN
  1330.83        500.000        99.0617                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.400247       0.226754                 NaN  0.311291                 NaN            NaN            NaN
  1328.32        500.000        99.0833                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.392114       0.220532                 NaN  0.304103                 NaN            NaN            NaN
  1325.81        500.000        99.1042                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.383903       0.214816                 NaN  0.297078                 NaN            NaN            NaN
  1323.31        500.000        99.1253                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.375293       0.209529                 NaN  0.289864                 NaN            NaN            NaN
  1320.80        500.000        99.1452                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.367141       0.204501                 NaN  0.283148                 NaN            NaN            NaN
  1318.30        500.000        99.1636                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.360001       0.199372                 NaN  0.277040                 NaN            NaN            NaN
  1315.79        500.000        99.1832                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.352100       0.194400                 NaN  0.270327                 NaN            NaN            NaN
  1313.28        500.000        99.2009                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.344982       0.189716                 NaN  0.264375                 NaN            NaN            NaN
  1310.78        500.000        99.2185                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.185167       0.337930                 NaN  0.258450                 NaN            NaN            NaN
  1308.27        500.000        99.2355                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.180783       0.331055                 NaN  0.252646                 NaN            NaN            NaN
  1305.76        500.000        99.2509                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.175761       0.325514                 NaN  0.247810                 NaN            NaN            NaN
  1303.26        500.000        99.2701                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.171772       0.317377                 NaN  0.240759                 NaN            NaN            NaN
  1300.75        500.000        99.2840                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.168119       0.311585                 NaN  0.236280                 NaN            NaN            NaN
  1298.25        500.000        99.2996                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.305380       0.163990                 NaN  0.231017                 NaN            NaN            NaN
  1295.74        500.000        84.3238                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.21566        2.50166                 NaN   1.77246        10.1864                 NaN            NaN
  1293.23        500.000        80.4362                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.99903        1.48183                 NaN   2.15003        12.9329                 NaN            NaN
  1290.73        500.000        84.5806                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.33780        1.18328                 NaN   1.70469        10.1936                 NaN            NaN
  1288.22        500.000        87.2873                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.90552       0.986714                 NaN   1.41270        8.40773                 NaN            NaN
  1285.71        500.000        89.2339                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.59260       0.845756                 NaN   1.19983        7.12791                 NaN            NaN
  1283.21        500.000        90.6589                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.741227        1.36298                 NaN   1.04337        6.19351                 NaN            NaN
  1280.70        500.000        91.7675                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.18413       0.659617                 NaN  0.920742        5.46799                 NaN            NaN
  1278.20        500.000        92.6595                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.03975       0.592745                 NaN  0.820763        4.88725                 NaN            NaN
  1275.69        500.000        93.3844                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.538842       0.922375                 NaN  0.739408        4.41496                 NaN            NaN
  1273.18        500.000        93.9961                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.492242       0.823589                 NaN  0.670037        4.01798                 NaN            NaN
  1270.68        500.000        94.5105                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.740249       0.453507                 NaN  0.611197        3.68455                 NaN            NaN
  1268.17        500.000        94.9539                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.669349       0.419025                 NaN  0.560378        3.39737                 NaN            NaN
  1265.66        500.000        95.3434                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.606905       0.388566                 NaN  0.515303        3.14585                 NaN            NaN
  1263.16        500.000        95.6829                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.361858       0.552746                 NaN  0.475743        2.92677                 NaN            NaN
  1260.65        500.000        95.9865                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.337586       0.504722                 NaN  0.440270        2.73091                 NaN            NaN
  1258.15        500.000        96.2557                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.315304       0.462620                 NaN  0.408592        2.55777                 NaN            NaN
  1255.64        500.000        96.4943                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.425514       0.296371                 NaN  0.380654        2.40313                 NaN            NaN
  1253.13        500.000        96.7141                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.391697       0.277978                 NaN  0.354585        2.26168                 NaN            NaN
  1250.63        500.000        96.9134                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.261600       0.361142                 NaN  0.330958        2.13291                 NaN            NaN
  1248.12        500.000        97.0916                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.246903       0.333899                 NaN  0.309797        2.01777                 NaN            NaN
  1245.61        500.000        97.2544                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.233061       0.309800                 NaN  0.290491        1.91229                 NaN            NaN
  1243.11        500.000        97.4052                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.287662       0.220274                 NaN  0.272690        1.81413                 NaN            NaN
  1240.60        500.000        97.5420                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.208473       0.267565                 NaN  0.256455        1.72550                 NaN            NaN
  1238.10        500.000        97.6677                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.249467       0.197942                 NaN  0.241501        1.64334                 NaN            NaN
  1235.59        500.000        97.7848                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.187806       0.232637                 NaN  0.227531        1.56728                 NaN            NaN
  1233.08        500.000        97.8917                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.217706       0.178472                 NaN  0.214943        1.49718                 NaN            NaN
  1230.58        500.000        97.9897                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.203812       0.169564                 NaN  0.203286        1.43366                 NaN            NaN
  1228.07        500.000        98.0850                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.161746       0.191224                 NaN  0.192064        1.36996                 NaN            NaN
  1225.56        500.000        98.1689                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.154314       0.179863                 NaN  0.182277        1.31460                 NaN            NaN
  1223.06        500.000        98.2485                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.169121       0.147440                 NaN  0.172770        1.26212                 NaN            NaN
  1220.55        500.000        98.3226                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.141272       0.159275                 NaN  0.164144        1.21275                 NaN            NaN
  1218.05        500.000        94.3392                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.265629       0.238607                 NaN  0.417863        2.77533        1.96342                 NaN
  1215.54        500.000        88.6859                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.348316       0.450655                 NaN  0.779617        4.97831        4.75724                 NaN
  1213.03        500.000        89.1388                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.442222       0.328254                 NaN  0.748655        4.77285        4.56926                 NaN
  1210.53        500.000        89.3946                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.441219       0.313242                 NaN  0.730320        4.65714        4.46350                 NaN
  1208.02        500.000        89.4075                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.451272       0.303243                 NaN  0.727788        4.65122        4.45896                 NaN
  1205.51        500.000        89.0619                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.300031       0.477324                 NaN  0.748123        4.80816        4.60446                 NaN
  1203.01        500.000        88.0137                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.537255       0.307019                 NaN  0.812899        5.28452        5.04463                 NaN
  1200.50        500.000        85.2743                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.322167       0.696042                 NaN  0.984925        6.52821        6.19433                 NaN
  1197.99        500.000        77.1421                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.823051E-001   1.45867                 NaN   1.51242        10.1793        9.62520                 NaN
  1195.49        500.000        57.3611                 NaN  0.123487                 NaN            NaN            NaN            NaN            NaN   2.47378                 NaN            NaN   2.79664        18.9763        18.2687                 NaN
  1192.98        500.000                 NaN            NaN  0.344302                 NaN            NaN            NaN            NaN            NaN   5.38928                 NaN            NaN   6.51061        44.5305        42.9083       0.317034     
  1190.48        500.000                 NaN            NaN  0.320380                 NaN            NaN            NaN            NaN            NaN   5.53012                 NaN            NaN   6.52941        44.4743        42.8356       0.310239     
  1187.97        500.000                 NaN            NaN  0.292116                 NaN            NaN            NaN            NaN            NaN   5.69405                 NaN            NaN   6.54992        44.4121        42.7491       0.302706     
  1185.46        500.000                 NaN            NaN  0.262621                 NaN            NaN            NaN            NaN            NaN   5.86391                 NaN            NaN   6.57109        44.3492        42.6583       0.294915     
  1182.96        500.000                 NaN            NaN  0.225934                 NaN            NaN            NaN            NaN            NaN   6.07383                 NaN            NaN   6.59653        44.2738        42.5445       0.285447     
  1180.45        500.000                 NaN            NaN  0.197682                 NaN            NaN            NaN            NaN            NaN   3.44854        2.78008                 NaN   6.61332        44.2261        42.4552       0.279051     
  1177.94        500.000                 NaN            NaN  0.150935                 NaN            NaN            NaN            NaN            NaN   4.53884        1.94597       0.145488E-004   6.63734        44.1500        42.3075       0.269362     
  1175.44        500.000                 NaN            NaN  0.902595E-001            NaN            NaN            NaN            NaN            NaN   4.06526        2.76743                 NaN   6.68139        44.0254        42.1172       0.253104     
  1172.93        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.00364        3.33644                 NaN   6.73812        43.8587        41.8318       0.231361     
  1170.43        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.33729                 NaN            NaN   6.73805        43.8596        41.8332       0.231873     
  1167.92        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.695578E-001   7.27004                 NaN   6.74051        43.8535        41.8355       0.230936     
  1165.41        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.30682        5.02057                 NaN   6.73066        43.8749        41.8335       0.233572     
  1162.91        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.34767                 NaN            NaN   6.74726        43.8353        41.8403       0.229501     
  1160.40        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.82560        3.61292        1.80186        6.67780        44.0173        41.8156       0.248903     
  1157.89        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.04145        1.30702                 NaN   6.74744        43.8302        41.8444       0.229518     
  1155.39        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.54214       0.810431                 NaN   6.75152        43.8208        41.8467       0.228445     
  1152.88        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.22623        5.11752                 NaN   6.74939        43.8319        41.8458       0.229107     
  1150.38        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.57425       0.784598                 NaN   6.75763        43.8054        41.8513       0.226834     
  1147.87        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.26161        5.08733                 NaN   6.75504        43.8180        41.8503       0.227648     
  1145.36        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.51933       0.843441                 NaN   6.76316        43.7930        41.8557       0.225415     
  1142.86        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.50790       0.857889                 NaN   6.76666        43.7852        41.8579       0.224405     
  1140.35        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.49345       0.875191                 NaN   6.76992        43.7779        41.8601       0.223440     
  1137.84        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.38813                 NaN            NaN   6.78597        43.7410        41.8661       0.218720     
  1135.34        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.38345        4.97870                 NaN   6.76908        43.7831        41.8617       0.223972     
  1132.83        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.41230        4.95254                 NaN   6.77187        43.7761        41.8640       0.223233     
  1130.33        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.95234        4.42347                 NaN   6.77925        43.7566        41.8676       0.220821     
  1127.82        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.20686        4.16870                 NaN   6.77964        43.7549        41.8691       0.220788     
  1125.31        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.09645        4.28354                 NaN   6.78460        43.7431        41.8726       0.219713     
  1122.81        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.11583        4.26687                 NaN   6.78735        43.7360        41.8749       0.218969     
  1120.30        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.13988        4.24551                 NaN   6.79006        43.7291        41.8772       0.218233     
  1117.79        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.15856        4.22958                 NaN   6.79280        43.7220        41.8795       0.217486     
  1115.29        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.18777        4.20304                 NaN   6.79545        43.7152        41.8818       0.216765     
